wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,ref
1923,199,3,as,as,199,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 199"
1924,199,4,enchainté,enchainté,199,Vpp,Vpp,enceinter,/V\.C/V\.'C/V\,VERB,"HugCap, v. 199"
1925,199,5,",",",",199,Pnc,Pnc,",",,PUNCT,"HugCap, v. 199"
1926,199,6,dont,dont,199,Qux,Qux,dont,C/V\,PRON,"HugCap, v. 199"
1927,199,7,je,je,199,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 199"
1928,199,8,sui,sui,199,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 199"
1929,199,9,moult,moult,199,QIs,QIs,moult,C/V\,ADV,"HugCap, v. 199"
1930,199,10,honteus,honteus,199,Adj,Adj,honteux,C/V\.'C/V\,ADJ,"HugCap, v. 199"
1931,199,11,",",",",199,Pnc,Pnc,",",,PUNCT,"HugCap, v. 199"
1932,200,1,par,par,200,Pre,Pre,par,C/V\,ADP,"HugCap, v. 200"
1933,200,2,vos,vos,200,Det,Det,votre,C/V\,DET,"HugCap, v. 200"
1934,200,3,mauvais,mauvais,200,Adj,Adj,mauvais,C/V\.'C/V\,ADJ,"HugCap, v. 200"
1935,200,4,parlers,parlers,200,Vinf,Vinf,parler,C/V\.'C/V\,VERB,"HugCap, v. 200"
1936,200,5,faus,faus,200,Adj,Adj,faux,C/V\,ADJ,"HugCap, v. 200"
1937,200,6,et,et,200,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 200"
1938,200,7,malicieus,malicieus,200,Adj,Adj,malicieux,C/V\.C/V\.C/V\.'C/V\,ADJ,"HugCap, v. 200"
1939,200,8,",",",",200,Pnc,Pnc,",",,PUNCT,"HugCap, v. 200"
1940,201,1,s',s',201,Adv,Adv,si4,C/\,ADV,"HugCap, v. 201"
1941,201,2,en,en,201,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 201"
1942,201,3,serés,serés,201,Vfin,Vfin,être,C/V\.'C/V\,VERB,"HugCap, v. 201"
1943,201,4,mis,mis,201,Vpp,Vpp,mettre,C/V\,VERB,"HugCap, v. 201"
1944,201,5,a,a,201,Pre,Pre,à,/V\,ADP,"HugCap, v. 201"
1945,201,6,fin,fin,201,N,N,fin,C/V\,NOUN,"HugCap, v. 201"
1946,201,7,",",",",201,Pnc,Pnc,",",,PUNCT,"HugCap, v. 201"
1947,201,8,car,car,201,Crd,Crd,car,C/V\,CCONJ,"HugCap, v. 201"
1948,201,9,mes,mes,201,Det,Det,mon,C/V\,DET,"HugCap, v. 201"
1949,201,10,dolleurs,dolleurs,201,N,N,douleur,C/V\.'C/V\,NOUN,"HugCap, v. 201"
1950,201,11,est,est,201,Vfin,Vfin,être,/V\,VERB,"HugCap, v. 201"
1951,201,12,teus,teus,201,Adj,Adj,tel,C/V\,ADJ,"HugCap, v. 201"
1952,201,13,.,.,201,Pnc,Pnc,.,,PUNCT,"HugCap, v. 201"
1953,201,14,»,»,201,Pnc,Pnc,»,,PUNCT,"HugCap, v. 201"
1954,202,1,.iiii.,.iiii.,202,QIs,QIs,quatre,'/V\./(e)\,NUM,"HugCap, v. 202"
1955,202,2,vassal,vassal,202,N,N,vassal,C/V\.'C/V\,NOUN,"HugCap, v. 202"
1956,202,3,estoient,estoient,202,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,"HugCap, v. 202"
1957,202,4,poissans,poissans,202,Adj,Adj,puissant,C/V\.'C/V\,ADJ,"HugCap, v. 202"
1958,202,5,et,et,202,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 202"
1959,202,6,vertueus,vertueus,202,Adj,Adj,vertueux,C/V\.C/V\.'C/V\,ADJ,"HugCap, v. 202"
1960,203,1,que,que,203,Sub,Sub,que,C/(e)\,SCONJ,"HugCap, v. 203"
1961,203,2,vers,vers,203,Pre,Pre,vers2,C/V\,ADP,"HugCap, v. 203"
1962,203,3,huon,huon,203,N,N,Hugues,C/V\.'C/V\,NOUN,"HugCap, v. 203"
1963,203,4,allerent,allerent,203,Vfin,Vfin,aller,/V\.'C/V\.C/e\,VERB,"HugCap, v. 203"
1964,203,5,de,de,203,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 203"
1965,203,6,ferir,ferir,203,Vinf,Vinf,férir,C/V\.'C/V\,VERB,"HugCap, v. 203"
1966,203,7,desireus,desireus,203,Adj,Adj,désireux,C/V\.C/V\.'C/V\,ADJ,"HugCap, v. 203"
1967,203,8,;,;,203,Pnc,Pnc,;,,PUNCT,"HugCap, v. 203"
1968,204,1,et,et,204,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 204"
1969,204,2,cant,cant,204,Sub,Sub,quand,C/V\,SCONJ,"HugCap, v. 204"
1970,204,3,hues,hues,204,N,N,Hugues,'C/V\./e\,NOUN,"HugCap, v. 204"
1971,204,4,lez,lez,204,Prn,Prn$$,le,C/V\,PRON,"HugCap, v. 204"
1972,204,5,vit,vit,204,Vfin,Vfin,voir,C/V\,VERB,"HugCap, v. 204"
1973,204,6,",",",",204,Pnc,Pnc,",",,PUNCT,"HugCap, v. 204"
1974,204,7,ains,ains,204,Adv,Adv,onques,/V\,ADV,"HugCap, v. 204"
1975,204,8,n',n',204,Neg,Neg$$,ne,C/\,ADV,"HugCap, v. 204"
1976,204,9,en,en,204,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 204"
1977,204,10,fu,fu,204,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 204"
1978,204,11,pavoureus,pavoureus,204,N,N,peureux,C/V\.C/V\.'C/V\,PROPN|NOUN,"HugCap, v. 204"
1979,204,12,",",",",204,Pnc,Pnc,",",,PUNCT,"HugCap, v. 204"
1980,205,1,il,il,205,Prn,Prn$,il,/V\,PRON,"HugCap, v. 205"
1981,205,2,a,a,205,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 205"
1982,205,3,saquiét,saquiét,205,Vpp,Vpp,sacher,C/V\.'C/V\,VERB,"HugCap, v. 205"
1983,205,4,l',l',205,Det,Det,le,C/\,DET,"HugCap, v. 205"
1984,205,5,espee,espee,205,N,N,épée,/V\.'C/V\./(e)\,NOUN,"HugCap, v. 205"
1985,205,6,et,et,205,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 205"
1986,205,7,se,se,205,Prn,Prn$$,se,C/(e)\,PRON,"HugCap, v. 205"
1987,205,8,bouta,bouta,205,Vfin,Vfin,bouter,C/V\.'C/V\,VERB,"HugCap, v. 205"
1988,205,9,entr',entr',205,PrA,PrA,entre,/V\,ADP,"HugCap, v. 205"
1989,205,10,eus,eus,205,Prn,Prn,eux,/V\,PRON,"HugCap, v. 205"
1990,205,11,;,;,205,Pnc,Pnc,;,,PUNCT,"HugCap, v. 205"
1991,206,1,le,le,206,Det,Det,le,C/(e)\,DET,"HugCap, v. 206"
1992,206,2,premier,premier,206,Adj,Adj,premier,C/V\.C/<V>\.'/V\,ADJ,"HugCap, v. 206"
1993,206,3,a,a,206,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 206"
1994,206,4,feru,feru,206,Vpp,Vpp,férir,C/V\.'C/V\,VERB,"HugCap, v. 206"
1995,206,5,.i.,.i.,206,QIs,QIs,un,/V\,DET,"HugCap, v. 206"
1996,206,6,cop,cop,206,N,N,coup,C/V\,NOUN,"HugCap, v. 206"
1997,206,7,si,si,206,Adv,Adv,si4,C/V\,ADV,"HugCap, v. 206"
1998,206,8,mervilleus,mervilleus,206,Adj,Adj,merveilleux,C/V\.C/V\.'C/V\,ADJ,"HugCap, v. 206"
1999,207,1,que,que,207,Sub,Sub,que,C/(e)\,SCONJ,"HugCap, v. 207"
2000,207,2,s',s',207,Det,Det,son4,C/\,DET,"HugCap, v. 207"
2001,207,3,espee,espee,207,N,N,épée,/V\.'C/V\./(e)\,NOUN,"HugCap, v. 207"
2002,207,4,ly,ly,207,Prn,Prn$$,li,C/V\,PRON,"HugCap, v. 207"
2003,207,5,mist,mist,207,Vfin,Vfin,mettre,C/V\,VERB,"HugCap, v. 207"
2004,207,6,au,au,207,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,"HugCap, v. 207"
2005,207,7,ventre,ventre,207,N,N,ventre,'C/V\.C/(e)\,NOUN,"HugCap, v. 207"
2006,207,8,dusquëz,dusquëz,207,PrA,PrA,jusque,'C/V\.C/e\,ADP,"HugCap, v. 207"
2007,207,9,au,au,207,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,"HugCap, v. 207"
2008,207,10,heus,heus,207,N,N,heut,C/V\,NOUN,"HugCap, v. 207"
2009,207,11,",",",",207,Pnc,Pnc,",",,PUNCT,"HugCap, v. 207"
2010,208,1,puis,puis,208,PrA,PrA,puis,C/V\,ADV,"HugCap, v. 208"
2011,208,2,fu,fu,208,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 208"
2012,208,3,au,au,208,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,"HugCap, v. 208"
2013,208,4,chevallier,chevallier,208,N,N,chevalier,C/V\.C/V\.'C/V\,NOUN,"HugCap, v. 208"
2014,208,5,donnez,donnez,208,Vfin,Vfin,donner,C/V\.'C/V\,VERB,"HugCap, v. 208"
2015,208,6,ly,ly,208,Det,Det,le,C/V\,DET,"HugCap, v. 208"
2016,208,7,cos,cos,208,N,N,coup,C/V\,NOUN,"HugCap, v. 208"
2017,208,8,morteulz,morteulz,208,Adj,Adj,mortel,C/V\.'C/V\,ADJ,"HugCap, v. 208"
2018,208,9,;,;,208,Pnc,Pnc,;,,PUNCT,"HugCap, v. 208"
2019,209,1,et,et,209,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 209"
2020,209,2,le,le,209,Det,Det,le,C/(e)\,DET,"HugCap, v. 209"
2021,209,3,tiers,tiers,209,Adj,Adj,tiers,C/V\,ADJ,"HugCap, v. 209"
2022,209,4,a,a,209,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 209"
2023,209,5,feru,feru,209,N,N,férir,C/V\.'C/V\,PROPN|NOUN,"HugCap, v. 209"
2024,209,6,amont,amont,209,PrA,PrA,amont,/V\.'C/V\,ADV,"HugCap, v. 209"
2025,209,7,sur,sur,209,PrA,PrA,sur,C/V\,ADP,"HugCap, v. 209"
2026,209,8,cez,cez,209,Dem,Dem,cist,C/V\,DET,"HugCap, v. 209"
2027,209,9,caveuls,caveuls,209,N,N,cheveu,C/V\.'C/V\,NOUN,"HugCap, v. 209"
2028,209,10,",",",",209,Pnc,Pnc,",",,PUNCT,"HugCap, v. 209"
2029,210,1,dusque,dusque,210,PrA,PrA,jusque,'C/V\.C/(e)\,ADP,"HugCap, v. 210"
2030,210,2,au,au,210,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,"HugCap, v. 210"
2031,210,3,hateriel,hateriel,210,N,N,haterel,C/V\.C/V\.C/<V>\.'/V\,NOUN,"HugCap, v. 210"
2032,210,4,coppa,coppa,210,Vfin,Vfin,couper,C/V\.'C/V\,VERB,"HugCap, v. 210"
2033,210,5,se,se,210,Det,Det,son4,C/(e)\,DET,"HugCap, v. 210"
2034,210,6,teste,teste,210,N,N,tête,'C/V\.C/(e)\,NOUN,"HugCap, v. 210"
2035,210,7,en,en,210,Pre,Pre,en,/V\,ADP,"HugCap, v. 210"
2036,210,8,.ii.,.ii.,210,QIs,QIs,deux,C/V\,NUM,"HugCap, v. 210"
2037,210,9,;,;,210,Pnc,Pnc,;,,PUNCT,"HugCap, v. 210"
2038,211,1,quant,quant,211,Sub,Sub,quand,C/V\,SCONJ,"HugCap, v. 211"
2039,211,2,ly,ly,211,Det,Det,le,C/V\,DET,"HugCap, v. 211"
2040,211,3,cars,cars,211,Adj,Adj,quart,C/V\,NOUN,"HugCap, v. 211"
2041,211,4,vit,vit,211,Vfin,Vfin,voir,C/V\,VERB,"HugCap, v. 211"
2042,211,5,le,le,211,Det,Det,le,C/(e)\,DET,"HugCap, v. 211"
2043,211,6,cop,cop,211,N,N,coup,C/V\,NOUN,"HugCap, v. 211"
2044,211,7,qui,qui,211,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 211"
2045,211,8,estoit,estoit,211,Vfin,Vfin,être,/V\.'C/V\,VERB,"HugCap, v. 211"
2046,211,9,si,si,211,Adv,Adv,si4,C/V\,ADV,"HugCap, v. 211"
2047,211,10,hideus,hideus,211,Adj,Adj,hideux,C/V\.'C/V\,ADJ,"HugCap, v. 211"
2048,211,11,",",",",211,Pnc,Pnc,",",,PUNCT,"HugCap, v. 211"
2049,212,1,criant,criant,212,Vprs,Vprs,crier,C/V\.'C/V\,VERB,"HugCap, v. 212"
2050,212,2,fuit,fuit,212,Vfin,Vfin,fuir,C/V\,VERB,"HugCap, v. 212"
2051,212,3,a,a,212,Pre,Pre,à,/V\,ADP,"HugCap, v. 212"
2052,212,4,le,le,212,Det,Det,le,C/(e)\,DET,"HugCap, v. 212"
2053,212,5,ville,ville,212,N,N,ville,'C/V\.C/(e)\,NOUN,"HugCap, v. 212"
2054,212,6,",",",",212,Pnc,Pnc,",",,PUNCT,"HugCap, v. 212"
2055,212,7,se,se,212,Prn,Prn$$,se,C/(e)\,PRON,"HugCap, v. 212"
2056,212,8,leva,leva,212,Vfin,Vfin,lever,C/V\.'C/V\,VERB,"HugCap, v. 212"
2057,212,9,ly,ly,212,Det,Det,le,C/V\,DET,"HugCap, v. 212"
2058,212,10,hareus,hareus,212,N,N,haro,C/V\.'C/V\,NOUN,"HugCap, v. 212"
2059,212,11,.,.,212,Pnc,Pnc,.,,PUNCT,"HugCap, v. 212"
2060,213,1,et,et,213,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 213"
2061,213,2,huëz,huëz,213,Vfin,Vfin,Hugues,'C/V\./e\,VERB,"HugCap, v. 213"
2062,213,3,de,de,213,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 213"
2063,213,4,fuïr,fuïr,213,Vinf,Vinf,fuir,C/V\.'C/V\,VERB,"HugCap, v. 213"
2064,213,5,ne,ne,213,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 213"
2065,213,6,fu,fu,213,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 213"
2066,213,7,pas,pas,213,Neg,Neg,pas,C/V\,ADV,"HugCap, v. 213"
2067,213,8,trop,trop,213,Adv,Adv,trop,C/V\,ADV,"HugCap, v. 213"
2068,213,9,wiseus,wiseus,213,Adj,Adj,oiseux,C/V\.'C/V\,ADJ,"HugCap, v. 213"
2069,213,10,",",",",213,Pnc,Pnc,",",,PUNCT,"HugCap, v. 213"
2070,214,1,vers,vers,214,Pre,Pre,vers2,C/V\,ADP,"HugCap, v. 214"
2071,214,2,ung,ung,214,QIs,QIs,un,/V\,DET,"HugCap, v. 214"
2072,214,3,bos,bos,214,N,N,bois,C/V\,NOUN,"HugCap, v. 214"
2073,214,4,s',s',214,Prn,Prn$$,se,C/\,PRON,"HugCap, v. 214"
2074,214,5,en,en,214,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 214"
2075,214,6,alla,alla,214,Vfin,Vfin,aller,/V\.'C/V\,VERB,"HugCap, v. 214"
2076,214,7,ou,ou,214,Qux,Qux,où,/V\,PRON,"HugCap, v. 214"
2077,214,8,avoit,avoit,214,Vfin,Vfin,avoir,/V\.'C/V\,VERB,"HugCap, v. 214"
2078,214,9,moult,moult,214,QIs,QIs,moult,C/V\,ADV,"HugCap, v. 214"
2079,214,10,de,de,214,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 214"
2080,214,11,leus,leus,214,N,N,lieu,C/V\,NOUN,"HugCap, v. 214"
2081,215,1,et,et,215,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 215"
2082,215,2,dist,dist,215,Vfin,Vfin,dire,C/V\,VERB,"HugCap, v. 215"
2083,215,3,a,a,215,Pre,Pre,à,/V\,ADP,"HugCap, v. 215"
2084,215,4,lui,lui,215,Prn,Prn,lui,C/V\,PRON,"HugCap, v. 215"
2085,215,5,meismëz,meismëz,215,Adv,Adv,même,C/(V)\.'/V\.C/e\,ADV,"HugCap, v. 215"
2086,215,6,:,:,215,Pnc,Pnc,:,,PUNCT,"HugCap, v. 215"
2087,215,7,«,«,215,Pnc,Pnc,«,,PUNCT,"HugCap, v. 215"
2088,215,8,ceus,ceus,215,Dem,Dem,cil,C/V\,DET,"HugCap, v. 215"
2089,215,9,païs,païs,215,N,N,pays,C/V\.'C/V\,NOUN,"HugCap, v. 215"
2090,215,10,ne,ne,215,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 215"
2091,215,11,m',m',215,Prn,Prn$$,me,C/\,PRON,"HugCap, v. 215"
2092,215,12,est,est,215,Vfin,Vfin,être,/V\,VERB,"HugCap, v. 215"
2093,215,13,preus,preus,215,Adj,Adj,preux,C/V\,ADJ,"HugCap, v. 215"
2094,215,14,",",",",215,Pnc,Pnc,",",,PUNCT,"HugCap, v. 215"
2095,216,1,cez,cez,216,Dem,Dem,cist,C/V\,DET,"HugCap, v. 216"
2096,216,2,gens,gens,216,N,N,gent,C/V\,NOUN,"HugCap, v. 216"
2097,216,3,de,de,216,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 216"
2098,216,4,cy,cy,216,Adv,Adv,ci,C/V\,ADV,"HugCap, v. 216"
2099,216,5,aval,aval,216,PrA,PrA,aval,/V\.'C/V\,ADV,"HugCap, v. 216"
2100,216,6,sont,sont,216,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 216"
2101,216,7,fier,fier,216,Adj,Adj,fier,C/V\,ADJ,"HugCap, v. 216"
2102,216,8,et,et,216,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 216"
2103,216,9,orguilleus,orguilleus,216,Adj,Adj,orgueilleux,/V\.C/V\.'C/V\,ADJ,"HugCap, v. 216"
2104,216,10,",",",",216,Pnc,Pnc,",",,PUNCT,"HugCap, v. 216"
2105,217,1,et,et,217,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 217"
2106,217,2,je,je,217,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 217"
2107,217,3,ne,ne,217,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 217"
2108,217,4,soufferoie,soufferoie,217,Vfin,Vfin,souffrir,C/V\.C/e\.'C/V\./(e)\,VERB,"HugCap, v. 217"
2109,217,5,de,de,217,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 217"
2110,217,6,leur,leur,217,Det,Det,leur2,C/V\,DET,"HugCap, v. 217"
2111,217,7,dangier,dangier,217,N,N,danger,C/V\.C/<V>\.'/V\,NOUN,"HugCap, v. 217"
2112,217,8,.ii.,.ii.,217,QIs,QIs,deux,C/V\,NUM,"HugCap, v. 217"
2113,217,9,neus,neus,217,N,N,noeud,C/V\,NOUN,"HugCap, v. 217"
2114,217,10,;,;,217,Pnc,Pnc,;,,PUNCT,"HugCap, v. 217"
2115,218,1,partir,partir,218,Vinf,Vinf,partir,C/V\.'C/V\,VERB,"HugCap, v. 218"
2116,218,2,me,me,218,Prn,Prn$$,me,C/(e)\,PRON,"HugCap, v. 218"
2117,218,3,fault,fault,218,Vfin,Vfin,faillir,C/V\,VERB,"HugCap, v. 218"
2118,218,4,de,de,218,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 218"
2119,218,5,chi,chi,218,Adv,Adv,ci,C/V\,ADV,"HugCap, v. 218"
2120,218,6,pour,pour,218,Pre,Pre,pour,C/V\,ADP,"HugCap, v. 218"
2121,218,7,cez,cez,218,Dem,Dem,cist,C/V\,DET,"HugCap, v. 218"
2122,218,8,gens,gens,218,N,N,gent,C/V\,NOUN,"HugCap, v. 218"
2123,218,9,outraigeus,outraigeus,218,Adj,Adj,outrageux,/V\.C/V\.'C/V\,ADJ,"HugCap, v. 218"
2124,218,10,.,.,218,Pnc,Pnc,.,,PUNCT,"HugCap, v. 218"
2125,219,1,que,que,219,Qux,Qux,que,C/(e)\,PRON,"HugCap, v. 219"
2126,219,2,dira,dira,219,Vfin,Vfin,dire,C/V\.'C/V\,VERB,"HugCap, v. 219"
2127,219,3,katerine,katerine,219,N,N,Cathérine,C/V\.C/e\.'C/V\.C/(e)\,NOUN,"HugCap, v. 219"
2128,219,4,et,et,219,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 219"
2129,219,5,agniez,agniez,219,N,N,Agnès,/V\.'C/V\,NOUN,"HugCap, v. 219"
2130,219,6,et,et,219,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 219"
2131,219,7,riqueus,riqueus,219,N,N,Richeut,C/V\.'C/V\,PROPN|NOUN,"HugCap, v. 219"
2132,220,1,quant,quant,220,Sub,Sub,quand,C/V\,SCONJ,"HugCap, v. 220"
2133,220,2,d',d',220,Pre,Pre,de,C/\,ADP,"HugCap, v. 220"
2134,220,3,ellëz,ellëz,220,Prn,Prn,elles,'/V\.C/e\,PRON,"HugCap, v. 220"
2135,220,4,ay,ay,220,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 220"
2136,220,5,eüs,eüs,220,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,"HugCap, v. 220"
2137,220,6,lëz,lëz,220,Det,Det,le,C/e\,DET,"HugCap, v. 220"
2138,220,7,premiers,premiers,220,Adj,Adj,premier,C/V\.C/<V>\.'/V\,ADJ,"HugCap, v. 220"
2139,220,8,honneurs,honneurs,220,N,N,honneur,/V\.'C/V\,NOUN,"HugCap, v. 220"
2140,221,1,et,et,221,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 221"
2141,221,2,ont,ont,221,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 221"
2142,221,3,pour,pour,221,Pre,Pre,pour,C/V\,ADP,"HugCap, v. 221"
2143,221,4,my,my,221,Prn,Prn,moi,C/V\,PRON,"HugCap, v. 221"
2144,221,5,laissiét,laissiét,221,Vpp,Vpp,laisser,C/V\.'C/V\,VERB,"HugCap, v. 221"
2145,221,6,a,a,221,Pre,Pre,à,/V\,ADP,"HugCap, v. 221"
2146,221,7,prende,prende,221,Vfin,Vfin,prendre,'C/V\.C/(e)\,VERB,"HugCap, v. 221"
2147,221,8,leur,leur,221,Det,Det,leur2,C/V\,DET,"HugCap, v. 221"
2148,221,9,espeus,espeus,221,N,N,époux,/V\.'C/V\,NOUN,"HugCap, v. 221"
2149,221,10,?,?,221,Pnc,Pnc,?,,PUNCT,"HugCap, v. 221"
2150,222,1,tant,tant,222,QIs,QIs,tant,C/V\,ADV,"HugCap, v. 222"
2151,222,2,qu',qu',222,Sub,Sub,que,C/\,SCONJ,"HugCap, v. 222"
2152,222,3,il,il,222,Prn,Prn$,il,/V\,PRON,"HugCap, v. 222"
2153,222,4,m',m',222,Prn,Prn$$,me,C/\,PRON,"HugCap, v. 222"
2154,222,5,en,en,222,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 222"
2155,222,6,souvenra,souvenra,222,Vfin,Vfin,souvenir,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 222"
2156,222,7,",",",",222,Pnc,Pnc,",",,PUNCT,"HugCap, v. 222"
2157,222,8,j',j',222,Prn,Prn$,je,C/\,PRON,"HugCap, v. 222"
2158,222,9,en,en,222,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 222"
2159,222,10,vivray,vivray,222,Vfin,Vfin,vivre,C/V\.'C/V\,VERB,"HugCap, v. 222"
2160,222,11,en,en,222,Pre,Pre,en,/V\,ADP,"HugCap, v. 222"
2161,222,12,dolleurs,dolleurs,222,N,N,douleur,C/V\.'C/V\,NOUN,"HugCap, v. 222"
2162,222,13,",",",",222,Pnc,Pnc,",",,PUNCT,"HugCap, v. 222"
2163,223,1,oublier,oublier,223,Vinf,Vinf,oublier,/V\.C/{V}\.'/V\,VERB,"HugCap, v. 223"
2164,223,2,ne,ne,223,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 223"
2165,223,3,porray,porray,223,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,"HugCap, v. 223"
2166,223,4,le,le,223,Det,Det,le,C/(e)\,DET,"HugCap, v. 223"
2167,223,5,jolly,jolly,223,Adj,Adj,joli,C/V\.'C/V\,ADJ,"HugCap, v. 223"
2168,223,6,tamps,tamps,223,N,N,temps,C/V\,NOUN,"HugCap, v. 223"
2169,223,7,que,que,223,Qux,Qux,que,C/(e)\,PRON,"HugCap, v. 223"
2170,223,8,j',j',223,Prn,Prn$,je,C/\,PRON,"HugCap, v. 223"
2171,223,9,eus,eus,223,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 223"
2172,224,1,a,a,224,Pre,Pre,à,/V\,ADP,"HugCap, v. 224"
2173,224,2,mons,mons,224,N,N,Mons,C/V\,NOUN,"HugCap, v. 224"
2174,224,3,et,et,224,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 224"
2175,224,4,a,a,224,Pre,Pre,à,/V\,ADP,"HugCap, v. 224"
2176,224,5,mabeuge,mabeuge,224,N,N,Maubeuge,C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 224"
2177,224,6,",",",",224,Pnc,Pnc,",",,PUNCT,"HugCap, v. 224"
2178,224,7,a,a,224,Pre,Pre,à,/V\,ADP,"HugCap, v. 224"
2179,224,8,vins,vins,224,N,N,vin,C/V\,NOUN,"HugCap, v. 224"
2180,224,9,et,et,224,Crd,Crd,Binche,/V\,CCONJ,"HugCap, v. 224"
2181,224,10,a,a,224,Pre,Pre,à,/V\,ADP,"HugCap, v. 224"
2182,224,11,reus,reus,224,N,N,Roeulx,C/(V)\.'/V\,NOUN,"HugCap, v. 224"
2183,224,12,.,.,224,Pnc,Pnc,.,,PUNCT,"HugCap, v. 224"
2184,224,13,»,»,224,Pnc,Pnc,»,,PUNCT,"HugCap, v. 224"
2185,225,1,puis,puis,225,PrA,PrA,puis,C/V\,ADV,"HugCap, v. 225"
2186,225,2,dist,dist,225,Vfin,Vfin,dire,C/V\,VERB,"HugCap, v. 225"
2187,225,3,a,a,225,Pre,Pre,à,/V\,ADP,"HugCap, v. 225"
2188,225,4,l',l',225,Det,Det,le,C/\,DET,"HugCap, v. 225"
2189,225,5,autre,autre,225,Adj,Adj,autre,'/V\.C/(e)\,ADJ,"HugCap, v. 225"
2190,225,6,mot,mot,225,N,N,mot,C/V\,NOUN,"HugCap, v. 225"
2191,225,7,:,:,225,Pnc,Pnc,:,,PUNCT,"HugCap, v. 225"
2192,225,8,«,«,225,Pnc,Pnc,«,,PUNCT,"HugCap, v. 225"
2193,225,9,je,je,225,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 225"
2194,225,10,sui,sui,225,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 225"
2195,225,11,maleureus,maleureus,225,Adj,Adj,malheureux,C/V\.C/(V)\./V\.'C/V\,ADJ,"HugCap, v. 225"
2196,225,12,",",",",225,Pnc,Pnc,",",,PUNCT,"HugCap, v. 225"
2197,226,1,car,car,226,Crd,Crd,car,C/V\,CCONJ,"HugCap, v. 226"
2198,226,2,j',j',226,Prn,Prn$,je,C/\,PRON,"HugCap, v. 226"
2199,226,3,ay,ay,226,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 226"
2200,226,4,en,en,226,Pre,Pre,en,/V\,ADP,"HugCap, v. 226"
2201,226,5,ce,ce,226,Dem,Dem,cist,C/(e)\,DET,"HugCap, v. 226"
2202,226,6,païs,païs,226,N,N,pays,C/V\.'C/V\,NOUN,"HugCap, v. 226"
2203,226,7,plenté,plenté,226,N,N,plenté,C/V\.'C/V\,NOUN,"HugCap, v. 226"
2204,226,8,de,de,226,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 226"
