wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,verstype,subtype,syllabified,ref
2383,290,3,se,se,704,Sub,Sub,si3,mix,---,C/(e)\,"ConBeth, chanson 7, v. 4"
2384,290,4,iere,iere,704,Vfin,Vfin,être,mix,---,'/V\.C/(e)\,"ConBeth, chanson 7, v. 4"
2385,290,5,em,em,704,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 7, v. 4"
2386,290,6,paradis,paradis,704,N,N,,mix,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 7, v. 4"
2387,290,7,",",",",704,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 4"
2388,291,1,si,si,705,Adv,Adv,si4,mix,---,C/V\,"ConBeth, chanson 7, v. 5"
2389,291,2,revenroie,revenroie,705,Vfin,Vfin,revenir,mix,---,C/V\.C/V\.'C/V\./(e)\,"ConBeth, chanson 7, v. 5"
2390,291,3,je,je,705,Prn,Prn%,je,mix,---,C/(e)\,"ConBeth, chanson 7, v. 5"
2391,291,4,arriere,arriere,705,PrA,PrA,arrière,mix,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 5"
2392,291,5,",",",",705,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 5"
2393,292,1,por,por,706,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 7, v. 6"
2394,292,2,convent,convent,706,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 6"
2395,292,3,ke,ke,706,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 6"
2396,292,4,ma,ma,706,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 7, v. 6"
2397,292,5,proiere,proiere,706,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 6"
2398,293,1,m',m',707,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 7, v. 7"
2399,293,2,eust,eust,707,Vfin,Vfin,avoir,mix,---,/(V)\.'/V\,"ConBeth, chanson 7, v. 7"
2400,293,3,mis,mis,707,Vpp,Vpp,mettre,mix,---,C/V\,"ConBeth, chanson 7, v. 7"
2401,294,1,la,la,708,Adv,Adv,là,mix,---,C/V\,"ConBeth, chanson 7, v. 8"
2402,294,2,ou,ou,708,Qux,Qux,où,mix,---,/V\,"ConBeth, chanson 7, v. 8"
2403,294,3,fuisse,fuisse,708,Vfin,Vfin,être,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 8"
2404,294,4,vostre,vostre,708,Det,Det,votre,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 8"
2405,294,5,amis,amis,708,N,N,,mix,---,/V\.'C/V\,"ConBeth, chanson 7, v. 8"
2406,295,1,ne,ne,709,Crd,Crd,ne2,mix,---,C/(e)\,"ConBeth, chanson 7, v. 9"
2407,295,2,vers,vers,709,Pre,Pre,vers2,mix,---,C/V\,"ConBeth, chanson 7, v. 9"
2408,295,3,moi,moi,709,Prn,Prn,moi,mix,---,C/V\,"ConBeth, chanson 7, v. 9"
2409,295,4,ne,ne,709,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 9"
2410,295,5,fuissiés,fuissiés,709,Vfin,Vfin,être,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 9"
2411,295,6,fiere,fiere,709,Adj,Adj,fier,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 9"
2412,295,7,",",",",709,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 9"
2413,296,1,car,car,710,Crd,Crd,car,mix,---,C/V\,"ConBeth, chanson 7, v. 10"
2414,296,2,ainc,ainc,710,Adv,Adv,onques,mix,---,/V\,"ConBeth, chanson 7, v. 10"
2415,296,3,ens,ens,710,PrA,PrA,ens,mix,---,/V\,"ConBeth, chanson 7, v. 10"
2416,296,4,nule,nule,710,QIs,QIs,nul,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 10"
2417,296,5,maniere,maniere,710,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 10"
2418,297,1,ne,ne,711,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 11"
2419,297,2,forfis,forfis,711,Vfin,Vfin,forfaire,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 11"
2420,298,1,par,par,712,Pre,Pre,par,mix,---,C/V\,"ConBeth, chanson 7, v. 12"
2421,298,2,coi,coi,712,Qux,Qux,que,mix,---,C/V\,"ConBeth, chanson 7, v. 12"
2422,298,3,fuissiés,fuissiés,712,Vfin,Vfin,être,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 12"
2423,298,4,ma,ma,712,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 7, v. 12"
2424,298,5,guerriere,guerriere,712,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 12"
2425,298,6,.,.,712,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 12"
2426,299,1,ne,ne,713,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13"
2427,299,2,lairai,lairai,713,Vfin,Vfin,laisser,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 13"
2428,299,3,ke,ke,713,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13"
2429,299,4,je,je,713,Prn,Prn$,je,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13"
2430,299,5,ne,ne,713,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13"
2431,299,6,die,die,713,Vfin,Vfin,dire,mix,---,'C/V\./(e)\,"ConBeth, chanson 7, v. 13"
2432,300,1,de,de,714,Pre,Pre,de,mix,---,C/(e)\,"ConBeth, chanson 7, v. 14"
2433,300,2,mes,mes,714,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 7, v. 14"
2434,300,3,maus,maus,714,N,N,mal,mix,---,C/V\,"ConBeth, chanson 7, v. 14"
2435,300,4,une,une,714,QIs,QIs,un,mix,---,'/V\.C/(e)\,"ConBeth, chanson 7, v. 14"
2436,300,5,partie,partie,714,N,N,,mix,---,C/V\.'C/V\./(e)\,"ConBeth, chanson 7, v. 14"
2437,301,1,come,come,715,Sub,Sub,comme,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 15"
2438,301,2,irous,irous,715,Adj,Adj,,mix,---,/V\.'C/V\,"ConBeth, chanson 7, v. 15"
2439,301,3,.,.,715,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 15"
2440,302,1,dehaiz,dehaiz,716,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 16"
2441,302,2,ait,ait,716,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 7, v. 16"
2442,302,3,cuers,cuers,716,N,N,,mix,---,C/V\,"ConBeth, chanson 7, v. 16"
2443,302,4,covoitos,covoitos,716,Adj,Adj,,mix,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 7, v. 16"
2444,302,5,",",",",716,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 16"
2445,303,1,fausse,fausse,717,Adj,Adj,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 17"
2446,303,2,",",",",717,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 17"
2447,303,3,plus,plus,717,Adv,Adv,plus,mix,---,C/V\,"ConBeth, chanson 7, v. 17"
2448,303,4,vaire,vaire,717,Adj,Adj,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 17"
2449,303,5,ke,ke,717,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 17"
2450,303,6,pie,pie,717,N,N,,mix,---,'C/V\./e\,"ConBeth, chanson 7, v. 17"
2451,303,7,",",",",717,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 17"
2452,304,1,ki,ki,718,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 7, v. 18"
2453,304,2,m',m',718,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 7, v. 18"
2454,304,3,envoia,envoia,718,Vfin,Vfin,envoyer,mix,---,/V\.C/V\.'C/V\,"ConBeth, chanson 7, v. 18"
2455,304,4,en,en,718,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 7, v. 18"
2456,304,5,surie,surie,718,N,N,,mix,---,C/V\.'C/V\./(e)\,"ConBeth, chanson 7, v. 18"
2457,304,6,!,!,718,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 18"
2458,305,1,ja,ja,719,Adv,Adv,jà,mix,---,C/V\,"ConBeth, chanson 7, v. 19"
2459,305,2,por,por,719,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 7, v. 19"
2460,305,3,vous,vous,719,Prn,Prn,vous,mix,---,C/V\,"ConBeth, chanson 7, v. 19"
2461,306,1,n',n',720,Neg,Neg,ne,mix,---,C/\,"ConBeth, chanson 7, v. 20"
2462,306,2,avrai,avrai,720,Vfin,Vfin,avoir,mix,---,/V\.'C/V\,"ConBeth, chanson 7, v. 20"
2463,306,3,mais,mais,720,Adv,Adv,mais,mix,---,C/V\,"ConBeth, chanson 7, v. 20"
2464,306,4,les,les,720,Det,Det,le,mix,---,C/V\,"ConBeth, chanson 7, v. 20"
2465,306,5,ieus,ieus,720,N,N,,mix,---,/V\,"ConBeth, chanson 7, v. 20"
2466,306,6,plorous,plorous,720,Adj,Adj,,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 20"
2467,306,7,.,.,720,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 20"
2468,307,1,fous,fous,721,Adj,Adj,fou,mix,---,C/V\,"ConBeth, chanson 7, v. 21"
2469,307,2,est,est,721,Vfin,Vfin,être,mix,---,/V\,"ConBeth, chanson 7, v. 21"
2470,307,3,ki,ki,721,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 7, v. 21"
2471,307,4,en,en,721,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 7, v. 21"
2472,307,5,vous,vous,721,Prn,Prn,vous,mix,---,C/V\,"ConBeth, chanson 7, v. 21"
2473,307,6,se,se,721,Prn,Prn$$,se,mix,---,C/(e)\,"ConBeth, chanson 7, v. 21"
2474,307,7,fie,fie,721,Vfin,Vfin,fier2,mix,---,'C/V\./(e)\,"ConBeth, chanson 7, v. 21"
2475,307,8,",",",",721,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 21"
2476,308,1,ke,ke,722,Crd,Crd,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 22"
2477,308,2,vos,vos,722,Prn,Prn$,vous,mix,---,C/V\,"ConBeth, chanson 7, v. 22"
2478,308,3,estes,estes,722,Vfin,Vfin,être,mix,---,'/V\.C/e\,"ConBeth, chanson 7, v. 22"
2479,308,4,l',l',722,Det,Det,le,mix,---,C/\,"ConBeth, chanson 7, v. 22"
2480,308,5,abeie,abeie,722,N,N,,mix,---,/V\.C/(V)\.'/V\./(e)\,"ConBeth, chanson 7, v. 22"
2481,309,1,as,as,723,Pre+Det,Pre+Det,à.le,mix,---,/V\,"ConBeth, chanson 7, v. 23"
2482,309,2,soffraitous,soffraitous,723,Adj,Adj,,mix,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 7, v. 23"
2483,309,3,",",",",723,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 23"
2484,310,1,si,si,724,Adv,Adv,si4,mix,---,C/V\,"ConBeth, chanson 7, v. 24"
2485,310,2,ne,ne,724,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 24"
2486,310,3,vous,vous,724,Prn,Prn$$,vous,mix,---,C/V\,"ConBeth, chanson 7, v. 24"
2487,310,4,amerai,amerai,724,Vfin,Vfin,aimer,mix,---,/V\.C/e\.'C/V\,"ConBeth, chanson 7, v. 24"
2488,310,5,mie,mie,724,Neg,Neg,mie3,mix,---,'C/V\./(e)\,"ConBeth, chanson 7, v. 24"
2489,310,6,.,.,724,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 24"
2490,311,1,tant,tant,801,QIs,QIs,tant,mix,---,C/V\,"ConBeth, chanson 8, v. 1"
2491,311,2,ai,ai,801,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 8, v. 1"
2492,311,3,amé,amé,801,Vpp,Vpp,aimer,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 1"
2493,311,4,c',c',801,Sub,Sub,que,mix,---,C/\,"ConBeth, chanson 8, v. 1"
2494,311,5,or,or,801,Adv,Adv,or2,mix,---,/V\,"ConBeth, chanson 8, v. 1"
2495,311,6,me,me,801,Prn,Prn$$,me,mix,---,C/(e)\,"ConBeth, chanson 8, v. 1"
2496,311,7,convient,convient,801,Vfin,Vfin,convenir,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 1"
2497,311,8,hair,hair,801,Vinf,Vinf,haïr,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 1"
2498,312,1,et,et,802,Crd,Crd,et,mix,---,/V\,"ConBeth, chanson 8, v. 2"
2499,312,2,si,si,802,Adv,Adv,si4,mix,---,C/V\,"ConBeth, chanson 8, v. 2"
2500,312,3,ne,ne,802,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 8, v. 2"
2501,312,4,quier,quier,802,Vfin,Vfin,quérir,mix,---,C/V\,"ConBeth, chanson 8, v. 2"
2502,312,5,mais,mais,802,Adv,Adv,mais,mix,---,C/V\,"ConBeth, chanson 8, v. 2"
2503,312,6,amer,amer,802,Vinf,Vinf,aimer,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 2"
2504,312,7,",",",",802,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 2"
2505,313,1,s',s',803,Sub,Sub,si3,mix,---,C/\,"ConBeth, chanson 8, v. 3"
2506,313,2,en,en,803,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 8, v. 3"
2507,313,3,tel,tel,803,Adj,Adj,tel,mix,---,C/V\,"ConBeth, chanson 8, v. 3"
2508,313,4,lieu,lieu,803,N,N,,mix,---,C/V\,"ConBeth, chanson 8, v. 3"
2509,313,5,n',n',803,Neg,Neg,ne,mix,---,C/\,"ConBeth, chanson 8, v. 3"
2510,313,6,est,est,803,Vfin,Vfin,être,mix,---,/V\,"ConBeth, chanson 8, v. 3"
2511,313,7,c',c',803,Qux,Qux,que,mix,---,C/\,"ConBeth, chanson 8, v. 3"
2512,313,8,on,on,803,Prn,Prn$,on,mix,---,/V\,"ConBeth, chanson 8, v. 3"
2513,313,9,ne,ne,803,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 8, v. 3"
2514,313,10,saice,saice,803,Vfin,Vfin,savoir,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 3"
2515,313,11,trair,trair,803,Vinf,Vinf,traire,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 3"
2516,314,1,ne,ne,804,Crd,Crd,ne2,mix,---,C/(e)\,"ConBeth, chanson 8, v. 4"
2517,314,2,dechevoir,dechevoir,804,Vinf,Vinf,décevoir,mix,---,C/V\.C/e\.'C/V\,"ConBeth, chanson 8, v. 4"
2518,314,3,ne,ne,804,Crd,Crd,ne2,mix,---,C/(e)\,"ConBeth, chanson 8, v. 4"
2519,314,4,fausser,fausser,804,Vinf,Vinf,fausser,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 4"
2520,314,5,.,.,804,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 4"
2521,315,1,trop,trop,805,Adv,Adv,trop,mix,---,C/V\,"ConBeth, chanson 8, v. 5"
2522,315,2,longement,longement,805,Adv,Adv,,mix,---,C/V\.C/e\.'C/V\,"ConBeth, chanson 8, v. 5"
2523,315,3,m',m',805,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 8, v. 5"
2524,315,4,a,a,805,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 8, v. 5"
2525,315,5,duré,duré,805,Vpp,Vpp,durer,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 5"
2526,315,6,ceste,ceste,805,Dem,Dem,cist,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 5"
2527,315,7,paine,paine,805,N,N,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 5"
2528,316,1,k',k',806,Qux,Qux,que,mix,---,C/\,"ConBeth, chanson 8, v. 6"
2529,316,2,amors,amors,806,N,N,,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 6"
2530,316,3,m',m',806,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 8, v. 6"
2531,316,4,a,a,806,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 8, v. 6"
2532,316,5,fait,fait,806,Vpp,Vpp,faire,mix,---,C/V\,"ConBeth, chanson 8, v. 6"
2533,316,6,endurer,endurer,806,Vinf,Vinf,endurer,mix,---,/V\.C/V\.'C/V\,"ConBeth, chanson 8, v. 6"
2534,316,7,;,;,806,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 6"
2535,317,1,et,et,807,Crd,Crd,et,mix,---,/V\,"ConBeth, chanson 8, v. 7"
2536,317,2,non,non,807,Neg,Neg,non,mix,---,C/V\,"ConBeth, chanson 8, v. 7"
2537,317,3,por,por,807,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 8, v. 7"
2538,317,4,quant,quant,807,Sub,Sub,quand,mix,---,C/V\,"ConBeth, chanson 8, v. 7"
2539,317,5,loial,loial,807,Adj,Adj,,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 7"
2540,317,6,amor,amor,807,N,N,,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 7"
2541,317,7,certaine,certaine,807,Adj,Adj,certain,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 8, v. 7"
2542,318,1,vaurai,vaurai,808,Vfin,Vfin,valoir,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 8"
2543,318,2,encoir,encoir,808,Adv,Adv,encore,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 8"
2544,318,3,recovrer,recovrer,808,Vinf,Vinf,recouvrer,mix,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 8, v. 8"
2545,318,4,.,.,808,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 8"
2546,319,1,ki,ki,809,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 8, v. 9"
2547,319,2,or,or,809,Adv,Adv,or2,mix,---,/V\,"ConBeth, chanson 8, v. 9"
2548,319,3,vauroit,vauroit,809,Vfin,Vfin,valoir,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 9"
2549,319,4,loial,loial,809,Adj,Adj,,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 9"
2550,319,5,amor,amor,809,N,N,,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 9"
2551,319,6,trover,trover,809,Vinf,Vinf,trouver,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 9"
2552,320,1,si,si,810,Adv,Adv,si4,mix,---,C/V\,"ConBeth, chanson 8, v. 10"
2553,320,2,viegne,viegne,810,Vfin,Vfin,venir,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 10"
2554,320,3,a,a,810,Pre,Pre,à,mix,---,/V\,"ConBeth, chanson 8, v. 10"
2555,320,4,moi,moi,810,Prn,Prn,moi,mix,---,C/V\,"ConBeth, chanson 8, v. 10"
2556,320,5,por,por,810,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 8, v. 10"
2557,320,6,coisir,coisir,810,Vinf,Vinf,choisir,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 10"
2558,320,7,!,!,810,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 10"
2559,321,1,mais,mais,811,Crd,Crd,mais,mix,---,C/V\,"ConBeth, chanson 8, v. 11"
2560,321,2,bien,bien,811,Adv,Adv,bien,mix,---,C/V\,"ConBeth, chanson 8, v. 11"
2561,321,3,se,se,811,Prn,Prn$$,se,mix,---,C/(e)\,"ConBeth, chanson 8, v. 11"
2562,321,4,doit,doit,811,Vfin,Vfin,devoir2,mix,---,C/V\,"ConBeth, chanson 8, v. 11"
2563,321,5,belle,belle,811,Adj,Adj,beau,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 11"
2564,321,6,dame,dame,811,N,N,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 11"
2565,321,7,garder,garder,811,Vinf,Vinf,garder,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 11"
2566,322,1,k',k',812,Sub,Sub,que,mix,---,C/\,"ConBeth, chanson 8, v. 12"
2567,322,2,ele,ele,812,Prn,Prn$,elle,mix,---,'/V\.C/(e)\,"ConBeth, chanson 8, v. 12"
2568,322,3,ne,ne,812,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 8, v. 12"
2569,322,4,m',m',812,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 8, v. 12"
2570,322,5,aint,aint,812,Vfin,Vfin,aimer,mix,---,/V\,"ConBeth, chanson 8, v. 12"
2571,322,6,pour,pour,812,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 8, v. 12"
2572,322,7,traïr,traïr,812,Vinf,Vinf,trahir,mix,---,C/V\.'/V\,"ConBeth, chanson 8, v. 12"
2573,322,8,",",",",812,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 12"
2574,323,1,k',k',813,Sub,Sub,que,mix,---,C/\,"ConBeth, chanson 8, v. 13"
2575,323,2,ele,ele,813,Prn,Prn$,elle,mix,---,'/V\.C/(e)\,"ConBeth, chanson 8, v. 13"
2576,323,3,feroit,feroit,813,Vfin,Vfin,faire,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 13"
2577,323,4,ke,ke,813,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 8, v. 13"
2578,323,5,fole,fole,813,Adj,Adj,fou,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 13"
2579,323,6,et,et,813,Crd,Crd,et,mix,---,/V\,"ConBeth, chanson 8, v. 13"
2580,323,7,ke,ke,813,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 8, v. 13"
2581,323,8,vilaine,vilaine,813,Adj,Adj,vilain,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 8, v. 13"
2582,323,9,",",",",813,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 13"
2583,324,1,s',s',814,Adv,Adv,si4,mix,---,C/\,"ConBeth, chanson 8, v. 14"
2584,324,2,em,em,814,Prn,Prn$$,en2,mix,---,/V\,"ConBeth, chanson 8, v. 14"
2585,324,3,porroit,porroit,814,Vfin,Vfin,pouvoir2,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 14"
2586,324,4,tost,tost,814,Adv,Adv,tôt,mix,---,C/V\,"ConBeth, chanson 8, v. 14"
2587,324,5,mal,mal,814,N,N,mal,mix,---,C/V\,"ConBeth, chanson 8, v. 14"
2588,324,6,oïr,oïr,814,Vinf,Vinf,ouïr,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 14"
2589,324,7,",",",",814,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 14"
2590,325,1,ausi,ausi,815,Adv,Adv,aussi,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 15"
2591,325,2,com,com,815,Sub,Sub,comme,mix,---,C/V\,"ConBeth, chanson 8, v. 15"
2592,325,3,fist,fist,815,Vfin,Vfin,faire,mix,---,C/V\,"ConBeth, chanson 8, v. 15"
2593,325,4,la,la,815,Det,Det,le,mix,---,C/V\,"ConBeth, chanson 8, v. 15"
2594,325,5,fause,fause,815,Adj,Adj,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 8, v. 15"
2595,325,6,chapelaine,chapelaine,815,N,N,,mix,---,C/V\.C/e\.'C/V\.C/(e)\,"ConBeth, chanson 8, v. 15"
2596,325,7,",",",",815,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 15"
2597,326,1,cui,cui,816,Qux,Qux,cui,mix,---,C/V\,"ConBeth, chanson 8, v. 16"
2598,326,2,tos,tos,816,QIs,QIs,tout,mix,---,C/V\,"ConBeth, chanson 8, v. 16"
2599,326,3,li,li,816,Det,Det,le,mix,---,C/V\,"ConBeth, chanson 8, v. 16"
2600,326,4,mons,mons,816,N,N,,mix,---,C/V\,"ConBeth, chanson 8, v. 16"
2601,326,5,doit,doit,816,Vfin,Vfin,devoir2,mix,---,C/V\,"ConBeth, chanson 8, v. 16"
2602,326,6,hair,hair,816,Vinf,Vinf,haïr,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 16"
2603,326,7,.,.,816,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 16"
2604,327,1,assés,assés,817,Adv,Adv,assez,mix,---,/V\.'C/V\,"ConBeth, chanson 8, v. 17"
2605,327,2,i,i,817,Prn,Prn$$,y2,mix,---,/V\,"ConBeth, chanson 8, v. 17"
2606,327,3,a,a,817,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 8, v. 17"
2607,327,4,de,de,817,Pre,Pre,de,mix,---,C/(e)\,"ConBeth, chanson 8, v. 17"
2608,327,5,celes,celes,817,Dem,Dem,cil,mix,---,'C/V\.C/e\,"ConBeth, chanson 8, v. 17"
2609,327,6,et,et,817,Crd,Crd,et,mix,---,/V\,"ConBeth, chanson 8, v. 17"
2610,327,7,de,de,817,Pre,Pre,de,mix,---,C/(e)\,"ConBeth, chanson 8, v. 17"
2611,327,8,ceaus,ceaus,817,Dem,Dem,cil,mix,---,C/V\,"ConBeth, chanson 8, v. 17"
2612,328,1,ki,ki,818,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 8, v. 18"
2613,328,2,dient,dient,818,Vfin,Vfin,dire,mix,---,'C/V\./e\,"ConBeth, chanson 8, v. 18"
2614,328,3,ke,ke,818,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 8, v. 18"
2615,328,4,j',j',818,Prn,Prn$,je,mix,---,C/\,"ConBeth, chanson 8, v. 18"
2616,328,5,ai,ai,818,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 8, v. 18"
2617,328,6,mespris,mespris,818,Vpp,Vpp,méprendre,mix,---,C/V\.'C/V\,"ConBeth, chanson 8, v. 18"
2618,329,1,de,de,819,Pre,Pre,de,mix,---,C/(e)\,"ConBeth, chanson 8, v. 19"
2619,329,2,çou,çou,819,Prn,Prn,ce,mix,---,C/V\,"ConBeth, chanson 8, v. 19"
2620,329,3,ke,ke,819,Qux,Qux,que,mix,---,C/(e)\,"ConBeth, chanson 8, v. 19"
2621,329,4,fis,fis,819,Vfin,Vfin,faire,mix,---,C/V\,"ConBeth, chanson 8, v. 19"
2622,329,5,covreture,covreture,819,N,N,,mix,---,C/V\.C/e\.'C/V\.C/(e)\,"ConBeth, chanson 8, v. 19"
2623,329,6,de,de,819,Pre,Pre,de,mix,---,C/(e)\,"ConBeth, chanson 8, v. 19"
2624,329,7,saus,saus,819,N,N,,mix,---,C/V\,"ConBeth, chanson 8, v. 19"
2625,329,8,",",",",819,Pnc,Pnc,,mix,---,,"ConBeth, chanson 8, v. 19"
2626,330,1,mais,mais,820,Crd,Crd,mais,mix,---,C/V\,"ConBeth, chanson 8, v. 20"
