wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
1755,241,7,ovri,ovri,241,Vfin,Vfin,/V\.'C/V\,ouvrir
1756,241,8,.,.,241,Pnc,Pnc,,.
1757,242,1,la,la,242,Det,Det,C/V\,le
1758,242,2,bele,bele,242,Adj,Adj,'C/V\.C/(e)\,beau
1759,242,3,dame,dame,242,N,N,'C/V\.C/(e)\,dame
1760,242,4,s',s',242,Prn,Prn$$,C/\,se
1761,242,5,esperi,esperi,242,Vfin,Vfin,/V\.C/e\.'C/V\,esperir
1762,242,6,",",",",242,Pnc,Pnc,,","
1763,243,1,les,les,243,Det,Det,C/V\,le
1764,243,2,euz,euz,243,N,N,/V\,oeil
1765,243,3,euvre,euvre,243,Vfin,Vfin,'/V\.C/(e)\,oeuvrer
1766,243,4,",",",",243,Pnc,Pnc,,","
1767,243,5,son,son,243,Det,Det,C/V\,son
1768,243,6,oste,oste,243,N,N,'/V\.C/(e)\,hôte
1769,243,7,voit,voit,243,Vfin,Vfin,C/V\,voir
1770,244,1,devant,devant,244,PrA,PrA,C/V\.'C/V\,devant
1771,244,2,l',l',244,Det,Det,C/\,le
1772,244,3,esponde,esponde,244,N,N,/V\.'C/V\.C/(e)\,esponde
1773,244,4,ester,ester,244,Vinf,Vinf,/V\.'C/V\,être
1774,244,5,droit,droit,244,Adj,Adj,C/V\,droit
1775,244,6,.,.,244,Pnc,Pnc,,.
1776,245,1,lors,lors,245,Adv,Adv,C/V\,lors
1777,245,2,se,se,245,Prn,Prn$$,C/(e)\,se
1778,245,3,merveille,merveille,245,Vfin,Vfin,C/V\.'C/V\.C/(e)\,merveiller
1779,245,4,dont,dont,245,Qux,Qux,C/V\,dont
1780,245,5,il,il,245,Prn,Prn$,/V\,il
1781,245,6,vient,vient,245,Vfin,Vfin,C/V\,venir
1782,246,1,et,et,246,Crd,Crd,/V\,et
1783,246,2,de,de,246,Pre,Pre,C/(e)\,de
1784,246,3,quel,quel,246,Qux,Qux,C/V\,quel
1785,246,4,chose,chose,246,N,N,'C/V\.C/(e)\,chose
1786,246,5,li,li,246,Prn,Prn$$,C/V\,li
1787,246,6,sovient,sovient,246,Vfin,Vfin,C/V\.'C/V\,souvenir
1788,246,7,.,.,246,Pnc,Pnc,,.
1789,247,1,"""","""",247,Pnc,Pnc,,""""
1790,247,2,dame,dame,247,N,N,'C/V\.C/(e)\,dame
1791,247,3,",",",",247,Pnc,Pnc,,","
1792,247,4,dist,dist,247,Vfin,Vfin,C/V\,dire
1793,247,5,il,il,247,Prn,Prn%,/V\,il
1794,247,6,",",",",247,Pnc,Pnc,,","
1795,247,7,grasces,grasces,247,N,N,'C/V\.C/e\,grâce
1796,247,8,vos,vos,247,Prn,Prn$$,C/V\,vous
1797,247,9,rent,rent,247,Vfin,Vfin,C/V\,rendre
1798,247,10,:,:,247,Pnc,Pnc,,:
1799,248,1,hebergié,hebergié,248,Vpp,Vpp,C/V\.C/V\.'C/V\,héberger
1800,248,2,m',m',248,Prn,Prn$$,C/\,me
1801,248,3,avez,avez,248,Vfin,Vfin,/V\.'C/V\,avoir
1802,248,4,a,a,248,Pre,Pre,/V\,à
1803,248,5,talent,talent,248,N,N,C/V\.'C/V\,talent
1804,248,6,",",",",248,Pnc,Pnc,,","
1805,249,1,vos,vos,249,Prn,Prn$,C/V\,vous
1806,249,2,m',m',249,Prn,Prn$$,C/\,me
1807,249,3,avez,avez,249,Vfin,Vfin,/V\.'C/V\,avoir
1808,249,4,molt,molt,249,QIs,QIs,C/V\,moult
1809,249,5,bel,bel,249,Adj,Adj,C/V\,beau
1810,249,6,semblant,semblant,249,N,N,C/V\.'C/V\,semblant
1811,249,7,fet,fet,249,Vpp,Vpp,C/V\,faire
1812,249,8,.,.,249,Pnc,Pnc,,.
1813,249,9,"""","""",249,Pnc,Pnc,,""""
1814,250,1,a,a,250,Pre,Pre,/V\,à
1815,250,2,tant,tant,250,QIs,QIs,C/V\,tant
1816,250,3,en,en,250,Pre,Pre,/V\,en
1817,250,4,envers,envers,250,PrA,PrA,/V\.'C/V\,envers
1818,250,5,li,li,250,Prn,Prn,C/V\,li
1819,250,6,se,se,250,Prn,Prn$$,C/(e)\,se
1820,250,7,tret,tret,250,Vfin,Vfin,C/V\,traire
1821,251,1,et,et,251,Crd,Crd,/V\,et
1822,251,2,voit,voit,251,Vfin,Vfin,C/V\,voir
1823,251,3,sa,sa,251,Det,Det,C/V\,son
1824,251,4,gorge,gorge,251,N,N,'C/V\.C/(e)\,gorge
1825,251,5,blanche,blanche,251,Adj,Adj,'C/V\.C/(e)\,blanc
1826,251,6,et,et,251,Crd,Crd,/V\,et
1827,251,7,bele,bele,251,Adj,Adj,'C/V\.C/(e)\,beau
1828,251,8,",",",",251,Pnc,Pnc,,","
1829,252,1,et,et,252,Crd,Crd,/V\,et
1830,252,2,la,la,252,Det,Det,C/V\,le
1831,252,3,poitrine,poitrine,252,N,N,C/V\.'C/V\.C/(e)\,poitrine
1832,252,4,et,et,252,Crd,Crd,/V\,et
1833,252,5,la,la,252,Det,Det,C/V\,le
1834,252,6,mamele,mamele,252,N,N,C/V\.'C/V\.C/(e)\,mamelle
1835,252,7,.,.,252,Pnc,Pnc,,.
1836,253,1,"""","""",253,Pnc,Pnc,,""""
1837,253,2,hé,hé,253,Exc,Exc,C/V\,hé
1838,253,3,",",",",253,Pnc,Pnc,,","
1839,253,4,dieus,dieus,253,N,N,C/V\,dieu
1840,253,5,",",",",253,Pnc,Pnc,,","
1841,253,6,fet,fet,253,Vfin,Vfin,C/V\,faire
1842,253,7,il,il,253,Prn,Prn%,/V\,il
1843,253,8,",",",",253,Pnc,Pnc,,","
1844,253,9,je,je,253,Prn,Prn$,C/(e)\,je
1845,253,10,voi,voi,253,Vfin,Vfin,C/V\,voir
1846,253,11,miracles,miracles,253,N,N,C/V\.'C/V\.C/e\,miracle
1847,253,12,!,!,253,Pnc,Pnc,,!
1848,254,1,sainte,sainte,254,Adj,Adj,'C/V\.C/(e)\,saint
1849,254,2,marie,marie,254,N,N,C/V\.'C/V\./(e)\,Marie
1850,254,3,",",",",254,Pnc,Pnc,,","
1851,254,4,seint,seint,254,Adj,Adj,C/V\,saint
1852,254,5,romacles,romacles,254,N,N,C/V\.'C/V\.C/e\,Remacle
1853,254,6,",",",",254,Pnc,Pnc,,","
1854,255,1,com,com,255,Sub,Sub,C/V\,comme
1855,255,2,cest,cest,255,Dem,Dem,C/V\,cist
1856,255,3,prestres,prestres,255,N,N,'C/V\.C/e\,prêtre
1857,255,4,est,est,255,Vfin,Vfin,/V\,être
1858,255,5,bien,bien,255,Adv,Adv,C/V\,bien
1859,255,6,venuz,venuz,255,Vpp,Vpp,C/V\.'C/V\,venir
1860,256,1,c',c',256,Sub,Sub,C/\,que
1861,256,2,avec,avec,256,PrA,PrA,/V\.'C/V\,avec
1862,256,3,tel,tel,256,Adj,Adj,C/V\,tel
1863,256,4,dame,dame,256,N,N,'C/V\.C/(e)\,dame
1864,256,5,gist,gist,256,Vfin,Vfin,C/V\,gésir
1865,256,6,toz,toz,256,QIs,QIs,C/V\,tout
1866,256,7,nuz,nuz,256,Adj,Adj,C/V\,nu
1867,256,8,!,!,256,Pnc,Pnc,,!
1868,257,1,einsi,einsi,257,Adv,Adv,/V\.'C/V\,ainsi
1869,257,2,m',m',257,Prn,Prn$$,C/\,me
1870,257,3,aït,aït,257,Vfin,Vfin,/V\.'C/V\,aider
1871,257,4,seint,seint,257,Adj,Adj,C/V\,saint
1872,257,5,honorez,honorez,257,N,N,/V\.C/V\.'C/V\,honorer
1873,257,6,",",",",257,Pnc,Pnc,,","
1874,258,1,c',c',258,Sub,Sub,C/\,que
1875,258,2,uns,uns,258,QIs,QIs,/V\,un
1876,258,3,rois,rois,258,N,N,C/V\,roi
1877,258,4,en,en,258,Prn,Prn$$,/V\,en
1878,258,5,seroit,seroit,258,Vfin,Vfin,C/V\.'C/V\,être
1879,258,6,honorez,honorez,258,Vpp,Vpp,/V\.C/V\.'C/V\,honorer
1880,258,7,!,!,258,Pnc,Pnc,,!
1881,259,1,se,se,259,Sub,Sub,C/(e)\,si
1882,259,2,j',j',259,Prn,Prn$,C/\,je
1883,259,3,euse,euse,259,Vfin,Vfin,/(V)\.'/V\.C/(e)\,avoir
1884,259,4,tant,tant,259,QIs,QIs,C/V\,tant
1885,259,5,de,de,259,Pre,Pre,C/(e)\,de
1886,259,6,loisir,loisir,259,N,N,C/V\.'C/V\,loisir
1887,260,1,que,que,260,Sub,Sub,C/(e)\,que
1888,260,2,g',g',260,Prn,Prn$,C/\,je
1889,260,3,i,i,260,Prn,Prn$$,/V\,y
1890,260,4,peuse,peuse,260,Vfin,Vfin,C/(V)\.'/V\.C/(e)\,pouvoir
1891,260,5,nu,nu,260,Adj,Adj,C/V\,nu
1892,260,6,gesir,gesir,260,Vinf,Vinf,C/V\.'C/V\,gésir
1893,260,7,",",",",260,Pnc,Pnc,,","
1894,261,1,refet,refet,261,Vpp,Vpp,C/V\.'C/V\,refaire
1895,261,2,seroie,seroie,261,Vfin,Vfin,C/V\.'C/V\./(e)\,être
1896,261,3,et,et,261,Crd,Crd,/V\,et
1897,261,4,respassez,respassez,261,Vpp,Vpp,C/V\.C/V\.'C/V\,respasser
1898,261,5,!,!,261,Pnc,Pnc,,!
1899,262,1,-,-,262,Pnc,Pnc,,-
1900,262,2,ostés,ostés,262,Vfin,Vfin,/V\.'C/V\,ôter
1901,262,3,",",",",262,Pnc,Pnc,,","
1902,262,4,sire,sire,262,N,N,'C/V\.C/(e)\,sire
1903,262,5,",",",",262,Pnc,Pnc,,","
1904,262,6,n',n',262,Neg,Neg$$,C/\,ne
1905,262,7,est,est,262,Vfin,Vfin,/V\,être
1906,262,8,mie,mie,262,Neg,Neg,'C/V\./(e)\,mie
1907,262,9,asez,asez,262,Adv,Adv,/V\.'C/V\,assez
1908,263,1,que,que,263,Qux,Qux,C/(e)\,que
1909,263,2,vos,vos,263,Prn,Prn$,C/V\,vous
1910,263,3,dites,dites,263,Vfin,Vfin,'C/V\.C/e\,dire
1911,263,4,",",",",263,Pnc,Pnc,,","
1912,263,5,par,par,263,Pre,Pre,C/V\,par
1913,263,6,seint,seint,263,Adj,Adj,C/V\,saint
1914,263,7,germein,germein,263,N,N,C/V\.'C/V\,Germain
1915,263,8,!,!,263,Pnc,Pnc,,!
1916,264,1,alez,alez,264,Vfin,Vfin,/V\.'C/V\,aller
1917,264,2,lafors,lafors,264,Adv,Adv,C/V\.'C/V\,là.fors
1918,264,3,",",",",264,Pnc,Pnc,,","
1919,264,4,ostez,ostez,264,Vfin,Vfin,/V\.'C/V\,ôter
1920,264,5,vos,vos,264,Det,Det,C/V\,votre
1921,264,6,mein,mein,264,N,N,C/V\,main
1922,264,7,!,!,264,Pnc,Pnc,,!
1923,265,1,mon,mon,265,Det,Det,C/V\,mon
1924,265,2,seignor,seignor,265,N,N,C/V\.'C/V\,seigneur
1925,265,3,avra,avra,265,Vfin,Vfin,/V\.'C/V\,avoir
1926,265,4,ja,ja,265,Adv,Adv,C/V\,jà
1927,265,5,chanté,chanté,265,Vpp,Vpp,C/V\.'C/V\,chanter
1928,265,6,:,:,265,Pnc,Pnc,,:
1929,266,1,trop,trop,266,Adv,Adv,C/V\,trop
1930,266,2,se,se,266,Prn,Prn$$,C/(e)\,se
1931,266,3,tendroit,tendroit,266,Vfin,Vfin,C/V\.'C/V\,tenir
1932,266,4,a,a,266,Pre,Pre,/V\,à
1933,266,5,enchanté,enchanté,266,Vpp,Vpp,/V\.C/V\.'C/V\,enchanter
1934,266,6,",",",",266,Pnc,Pnc,,","
1935,267,1,s',s',267,Sub,Sub,C/\,si
1936,267,2,il,il,267,Prn,Prn,/V\,il
1937,267,3,en,en,267,Pre,Pre,/V\,en
1938,267,4,sa,sa,267,Det,Det,C/V\,son
1939,267,5,chambre,chambre,267,N,N,'C/V\.C/(e)\,chambre
1940,267,6,vos,vos,267,Prn,Prn$$,C/V\,vous
1941,267,7,trovoit,trovoit,267,Vfin,Vfin,C/V\.'C/V\,trouver
1942,267,8,;,;,267,Pnc,Pnc,,;
1943,268,1,ja,ja,268,Adv,Adv,C/V\,jà
1944,268,2,més,més,268,Adv,Adv,C/V\,mais
1945,268,3,nul,nul,268,QIs,QIs,C/V\,nul
1946,268,4,jor,jor,268,N,N,C/V\,jour
1947,268,5,ne,ne,268,Neg,Neg$$,C/(e)\,ne
1948,268,6,m',m',268,Prn,Prn$$,C/\,me
1949,268,7,ameroit,ameroit,268,Vfin,Vfin,/V\.C/e\.'C/V\,aimer
1950,268,8,",",",",268,Pnc,Pnc,,","
1951,269,1,si,si,269,Adv,Adv,C/V\,si
1952,269,2,m',m',269,Prn,Prn$$,C/\,me
1953,269,3,ariez,ariez,269,Vfin,Vfin,/V\.C/<V>\.'/V\,avoir
1954,269,4,maubaillie,maubaillie,269,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,maubaillir
1955,269,5,et,et,269,Crd,Crd,/V\,et
1956,269,6,morte,morte,269,Vpp,Vpp,'C/V\.C/(e)\,mourir
1957,269,7,.,.,269,Pnc,Pnc,,.
1958,269,8,"""","""",269,Pnc,Pnc,,""""
1959,270,1,et,et,270,Crd,Crd,/V\,et
1960,270,2,cil,cil,270,Dem,Dem,C/V\,cil
1961,270,3,molt,molt,270,QIs,QIs,C/V\,moult
1962,270,4,bel,bel,270,Adj,Adj,C/V\,beau
1963,270,5,la,la,270,Prn,Prn$$,C/V\,le
1964,270,6,reconforte,reconforte,270,Vfin,Vfin,C/V\.C/V\.'C/V\.C/(e)\,réconforter
1965,270,7,:,:,270,Pnc,Pnc,,:
1966,271,1,"""","""",271,Pnc,Pnc,,""""
1967,271,2,dame,dame,271,N,N,'C/V\.C/(e)\,dame
1968,271,3,",",",",271,Pnc,Pnc,,","
1969,271,4,fet,fet,271,Vfin,Vfin,C/V\,faire
1970,271,5,il,il,271,Prn,Prn%,/V\,il
1971,271,6,",",",",271,Pnc,Pnc,,","
1972,271,7,por,por,271,Pre,Pre,C/V\,pour
1973,271,8,deu,deu,271,N,N,C/V\,dieu
1974,271,9,",",",",271,Pnc,Pnc,,","
1975,271,10,merci,merci,271,N,N,C/V\.'C/V\,merci
1976,271,11,!,!,271,Pnc,Pnc,,!
1977,272,1,ja,ja,272,Adv,Adv,C/V\,jà
1978,272,2,més,més,272,Adv,Adv,C/V\,mais
1979,272,3,ne,ne,272,Neg,Neg$$,C/(e)\,ne
1980,272,4,me,me,272,Prn,Prn$$,C/(e)\,me
1981,272,5,movrai,movrai,272,Vfin,Vfin,C/V\.'C/V\,mouvoir
1982,272,6,de,de,272,Pre,Pre,C/(e)\,de
1983,272,7,ci,ci,272,Adv,Adv,C/V\,ci
1984,273,1,por,por,273,Pre,Pre,C/V\,pour
1985,273,2,nul,nul,273,QIs,QIs,C/V\,nul
1986,273,3,home,home,273,N,N,'/V\.C/(e)\,homme
1987,273,4,vivant,vivant,273,Vprs,Vprs,C/V\.'C/V\,vivre
1988,273,5,qui,qui,273,Qux,Qux,C/V\,qui
1989,273,6,soit,soit,273,Vfin,Vfin,C/V\,être
1990,273,7,.,.,273,Pnc,Pnc,,.
1991,274,1,nis,nis,274,Adv,Adv,C/V\,neïs
1992,274,2,se,se,274,Sub,Sub,C/(e)\,si
1993,274,3,li,li,274,Det,Det,C/V\,le
1994,274,4,prestres,prestres,274,N,N,'C/V\.C/e\,prêtre
1995,274,5,i,i,274,Prn,Prn$$,/V\,y
1996,274,6,venoit,venoit,274,Vfin,Vfin,C/V\.'C/V\,venir
1997,274,7,",",",",274,Pnc,Pnc,,","
1998,275,1,por,por,275,Pre,Pre,C/V\,pour
1999,275,2,qu',qu',275,Sub,Sub,C/\,que
2000,275,3,il,il,275,Prn,Prn$,/V\,il
2001,275,4,deist,deist,275,Vfin,Vfin,C/V\.'C/V\,dire
2002,275,5,une,une,275,QIs,QIs,'/V\.C/(e)\,un
2003,275,6,parrolle,parrolle,275,N,N,C/V\.'C/V\.C/(e)\,parole
2004,276,1,qui,qui,276,Qux,Qux,C/V\,qui
2005,276,2,fust,fust,276,Vfin,Vfin,C/V\,être
2006,276,3,outrageuse,outrageuse,276,Adj,Adj,/V\.C/V\.'C/V\.C/(e)\,outrageux
2007,276,4,ne,ne,276,Crd,Crd,C/(e)\,ne
2008,276,5,fole,fole,276,Adj,Adj,'C/V\.C/(e)\,fou
2009,276,6,",",",",276,Pnc,Pnc,,","
2010,277,1,je,je,277,Prn,Prn$,C/(e)\,je
2011,277,2,l',l',277,Prn,Prn$$,C/\,le
2012,277,3,ociroie,ociroie,277,Vfin,Vfin,/V\.C/V\.'C/V\./(e)\,occire
2013,277,4,meintenant,meintenant,277,Adv,Adv,C/V\.C/e\.'C/V\,maintenant
2014,277,5,",",",",277,Pnc,Pnc,,","
2015,278,1,se,se,278,Sub,Sub,C/(e)\,si
2016,278,2,de,de,278,Pre,Pre,C/(e)\,de
2017,278,3,riens,riens,278,N,N,C/V\,rien
2018,278,4,nule,nule,278,QIs,QIs,'C/V\.C/(e)\,nul
2019,278,5,aloit,aloit,278,Vfin,Vfin,/V\.'C/V\,aller
2020,278,6,grouchant,grouchant,278,Vprs,Vprs,C/V\.'C/V\,grocer
2021,278,7,!,!,278,Pnc,Pnc,,!
2022,279,1,més,més,279,Crd,Crd,C/V\,mais
2023,279,2,fetes,fetes,279,Vfin,Vfin,'C/V\.C/e\,faire
2024,279,3,ce,ce,279,Prn,Prn,C/(e)\,ce
2025,279,4,que,que,279,Qux,Qux,C/(e)\,que
2026,279,5,je,je,279,Prn,Prn$,C/(e)\,je
2027,279,6,voudré,voudré,279,Vfin,Vfin,C/V\.'C/V\,vouloir
2028,279,7,:,:,279,Pnc,Pnc,,:
2029,280,1,ma,ma,280,Det,Det,C/V\,mon
2030,280,2,pel,pel,280,N,N,C/V\,peau
2031,280,3,lafors,lafors,280,Adv,Adv,C/V\.'C/V\,là.fors
2032,280,4,je,je,280,Prn,Prn$,C/(e)\,je
2033,280,5,vos,vos,280,Prn,Prn$$,C/V\,vous
2034,280,6,donré,donré,280,Vfin,Vfin,C/V\.'C/V\,donner
2035,280,7,",",",",280,Pnc,Pnc,,","
2036,281,1,ele,ele,281,Prn,Prn$,'/V\.C/(e)\,elle
2037,281,2,vaut,vaut,281,Vfin,Vfin,C/V\,valoir
2038,281,3,molt,molt,281,QIs,QIs,C/V\,moult
2039,281,4,de,de,281,Pre,Pre,C/(e)\,de
2040,281,5,bon,bon,281,Adj,Adj,C/V\,bon
2041,281,6,argent,argent,281,N,N,/V\.'C/V\,argent
2042,281,7,.,.,281,Pnc,Pnc,,.
2043,282,1,-,-,282,Pnc,Pnc,,-
2044,282,2,je,je,282,Prn,Prn$,C/(e)\,je
2045,282,3,n',n',282,Neg,Neg$$,C/\,ne
2046,282,4,oseroie,oseroie,282,Vfin,Vfin,/V\.C/e\.'C/V\./(e)\,oser
2047,282,5,por,por,282,Pre,Pre,C/V\,pour
2048,282,6,la,la,282,Det,Det,C/V\,le
2049,282,7,gent,gent,282,N,N,C/V\,gent
2050,282,8,",",",",282,Pnc,Pnc,,","
2051,283,1,car,car,283,Crd,Crd,C/V\,car
2052,283,2,je,je,283,Prn,Prn$,C/(e)\,je
2053,283,3,vos,vos,283,Prn,Prn$$,C/V\,vous
2054,283,4,sent,sent,283,Vfin,Vfin,C/V\,sentir
2055,283,5,tant,tant,283,QIs,QIs,C/V\,tant
2056,283,6,fort,fort,283,Adj,Adj,C/V\,fort
2057,283,7,estoust,estoust,283,Adj,Adj,/V\.'C/V\,estout
2058,283,8,",",",",283,Pnc,Pnc,,","
2059,284,1,demein,demein,284,Adv,Adv,C/V\.'C/V\,demain
2060,284,2,le,le,284,Prn,Prn$$,C/(e)\,le
2061,284,3,diriez,diriez,284,Vfin,Vfin,C/V\.C/<V>\.'/V\,dire
2062,284,4,partout,partout,284,Adv,Adv,C/V\.'C/V\,partout
2063,284,5,.,.,284,Pnc,Pnc,,.
2064,285,1,-,-,285,Pnc,Pnc,,-
2065,285,2,dame,dame,285,N,N,'C/V\.C/(e)\,dame
2066,285,3,",",",",285,Pnc,Pnc,,","
2067,285,4,fet,fet,285,Vfin,Vfin,C/V\,faire
2068,285,5,il,il,285,Prn,Prn%,/V\,il
2069,285,6,",",",",285,Pnc,Pnc,,","
2070,285,7,ma,ma,285,Det,Det,C/V\,mon
2071,285,8,foi,foi,285,N,N,C/V\,foi
2072,285,9,tenez,tenez,285,Vfin,Vfin,C/V\.'C/V\,tenir
2073,285,10,:,:,285,Pnc,Pnc,,:
2074,286,1,tant,tant,286,QIs,QIs,C/V\,tant
2075,286,2,com,com,286,Sub,Sub,C/V\,comme
2076,286,3,je,je,286,Prn,Prn$,C/(e)\,je
2077,286,4,soie,soie,286,Vfin,Vfin,'C/V\./(e)\,être
2078,286,5,vif,vif,286,Adj,Adj,C/V\,vif
2079,286,6,ne,ne,286,Crd,Crd,C/(e)\,ne
2080,286,7,nez,nez,286,Vpp,Vpp,C/V\,naître
2081,286,8,",",",",286,Pnc,Pnc,,","
2082,287,1,ne,ne,287,Neg,Neg$$,C/(e)\,ne
2083,287,2,le,le,287,Prn,Prn$$,C/(e)\,le
2084,287,3,dirai,dirai,287,Vfin,Vfin,C/V\.'C/V\,dire
2085,287,4,fame,fame,287,N,N,'C/V\.C/(e)\,femme
2086,287,5,ne,ne,287,Crd,Crd,C/(e)\,ne
2087,287,6,home,home,287,N,N,'/V\.C/(e)\,homme
2088,287,7,",",",",287,Pnc,Pnc,,","
2089,288,1,par,par,288,Pre,Pre,C/V\,par
2090,288,2,touz,touz,288,QIs,QIs,C/V\,tout
2091,288,3,les,les,288,Det,Det,C/V\,le
2092,288,4,seinz,seinz,288,Adj,Adj,C/V\,saint
2093,288,5,qui,qui,288,Qux,Qux,C/V\,qui
2094,288,6,sunt,sunt,288,Vfin,Vfin,C/V\,être
2095,288,7,a,a,288,Pre,Pre,/V\,à
2096,288,8,rome,rome,288,N,N,'C/V\.C/(e)\,Rome
2097,288,9,!,!,288,Pnc,Pnc,,!
2098,288,10,"""","""",288,Pnc,Pnc,,""""
2099,289,1,tant,tant,289,QIs,QIs,C/V\,tant
2100,289,2,li,li,289,Prn,Prn$$,C/V\,li
2101,289,3,dist,dist,289,Vfin,Vfin,C/V\,dire
2102,289,4,et,et,289,Crd,Crd,/V\,et
2103,289,5,tant,tant,289,QIs,QIs,C/V\,tant
2104,289,6,li,li,289,Prn,Prn$$,C/V\,li
2105,289,7,promet,promet,289,Vfin,Vfin,C/V\.'C/V\,promettre
2106,290,1,que,que,290,Sub,Sub,C/(e)\,que
2107,290,2,cele,cele,290,Dem,Dem,'C/V\.C/(e)\,cil
2108,290,3,en,en,290,Pre,Pre,/V\,en
2109,290,4,sa,sa,290,Det,Det,C/V\,son
2110,290,5,merci,merci,290,N,N,C/V\.'C/V\,merci
2111,290,6,se,se,290,Prn,Prn$$,C/(e)\,se
2112,290,7,met,met,290,Vfin,Vfin,C/V\,mettre
2113,290,8,:,:,290,Pnc,Pnc,,:
2114,291,1,por,por,291,Pre,Pre,C/V\,pour
2115,291,2,la,la,291,Det,Det,C/V\,le
2116,291,3,pel,pel,291,N,N,C/V\,peau
2117,291,4,dont,dont,291,Qux,Qux,C/V\,dont
2118,291,5,il,il,291,Prn,Prn$,/V\,il
2119,291,6,li,li,291,Prn,Prn$$,C/V\,li
2120,291,7,fist,fist,291,Vfin,Vfin,C/V\,faire
2121,291,8,don,don,291,N,N,C/V\,don
2122,292,1,li,li,292,Prn,Prn$$,C/V\,li
2123,292,2,mist,mist,292,Vfin,Vfin,C/V\,mettre
2124,292,3,son,son,292,Det,Det,C/V\,son
2125,292,4,cors,cors,292,N,N,C/V\,corps
2126,292,5,en,en,292,Pre,Pre,/V\,en
2127,292,6,abandon,abandon,292,N,N,/V\.C/V\.'C/V\,abandon
2128,292,7,;,;,292,Pnc,Pnc,,;
2129,293,1,et,et,293,Crd,Crd,/V\,et
2130,293,2,le,le,293,Det,Det,C/(e)\,le
2131,293,3,bouchier,bouchier,293,N,N,C/V\.'C/V\,boucher
2132,293,4,bien,bien,293,Adv,Adv,C/V\,bien
2133,293,5,s',s',293,Prn,Prn$$,C/\,se
2134,293,6,en,en,293,Prn,Prn$$,/V\,en
2135,293,7,refet,refet,293,Vfin,Vfin,C/V\.'C/V\,refaire
2136,293,8,.,.,293,Pnc,Pnc,,.
2137,294,1,quant,quant,294,Sub,Sub,C/V\,quand
2138,294,2,il,il,294,Prn,Prn$,/V\,il
2139,294,3,en,en,294,Prn,Prn$$,/V\,en
2140,294,4,ot,ot,294,Vfin,Vfin,/V\,avoir
2141,294,5,tot,tot,294,QIs,QIs,C/V\,tout
2142,294,6,son,son,294,Det,Det,C/V\,son
2143,294,7,bon,bon,294,Adj,Adj,C/V\,bon
2144,294,8,fet,fet,294,N,N,C/V\,fait
2145,294,9,",",",",294,Pnc,Pnc,,","
2146,295,1,d',d',295,Pre,Pre,C/\,de
2147,295,2,iluec,iluec,295,Adv,Adv,/V\.'C/V\,illuec
2148,295,3,se,se,295,Prn,Prn$$,C/(e)\,se
2149,295,4,part,part,295,Vfin,Vfin,C/V\,partir
2150,295,5,",",",",295,Pnc,Pnc,,","
2151,295,6,plus,plus,295,Adv,Adv,C/V\,plus
2152,295,7,n',n',295,Neg,Neg$$,C/\,ne
2153,295,8,i,i,295,Prn,Prn$$,/V\,y
2154,295,9,areste,areste,295,Vfin,Vfin,/V\.'C/V\.C/(e)\,arrêter
2155,295,10,",",",",295,Pnc,Pnc,,","
2156,296,1,einz,einz,296,Crd,Crd,/V\,ains
2157,296,2,va,va,296,Vfin,Vfin,C/V\,aller
2158,296,3,au,au,296,Pre+Det,Pre+Det,/V\,à.le
2159,296,4,moustier,moustier,296,N,N,C/V\.'C/V\,moutier
2160,296,5,",",",",296,Pnc,Pnc,,","
2161,296,6,ou,ou,296,Qux,Qux,/V\,où
2162,296,7,li,li,296,Det,Det,C/V\,le
2163,296,8,prestre,prestre,296,N,N,'C/V\.C/(e)\,prêtre
2164,297,1,ert,ert,297,Vfin,Vfin,/V\,être
2165,297,2,entre,entre,297,PrA,PrA,'/V\.C/(e)\,entre
2166,297,3,li,li,297,Prn,Prn,C/V\,li
2167,297,4,et,et,297,Crd,Crd,/V\,et
2168,297,5,son,son,297,Det,Det,C/V\,son
2169,297,6,clerçon,clerçon,297,N,N,C/V\.'C/V\,clergeon
2170,297,7,",",",",297,Pnc,Pnc,,","
2171,298,1,s',s',298,Adv,Adv,C/\,si
2172,298,2,ot,ot,298,Vfin,Vfin,/V\,avoir
2173,298,3,commencie,commencie,298,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,commencer
2174,298,4,sa,sa,298,Det,Det,C/V\,son
2175,298,5,leçon,leçon,298,N,N,C/V\.'C/V\,leçon
2176,298,6,.,.,298,Pnc,Pnc,,.
2177,299,1,si,si,299,Adv,Adv,C/V\,si
2178,299,2,qu',qu',299,Sub,Sub,C/\,que
2179,299,3,il,il,299,Prn,Prn$,/V\,il
2180,299,4,dist,dist,299,Vfin,Vfin,C/V\,dire
2181,299,5,:,:,299,Pnc,Pnc,,:
2182,299,6,"""","""",299,Pnc,Pnc,,""""
2183,299,7,jubé,jubé,299,N,N,C/V\.'C/(e)\,jubé
2184,299,8,dominé,dominé,299,N,N,C/V\.C/V\.'C/(e)\,dominé
2185,299,9,"""","""",299,Pnc,Pnc,,""""
2186,299,10,",",",",299,Pnc,Pnc,,","
2187,300,1,ez,ez,300,NVP,NVP,/V\,es
2188,300,2,le,le,300,Prn,Prn,C/(e)\,le
2189,300,3,vos,vos,300,Prn,Prn,C/V\,vous
