wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
202,25,9,gouvrenés,gouvrenés,25,Vfin,Vfin,gouverner,C/V\.C/e\.'C/V\,"FroissOrl, v. 25"
203,25,10,.,.,25,Pnc,Pnc,.,,"FroissOrl, v. 25"
204,26,1,et,et,26,Crd,Crd,et,/V\,"FroissOrl, v. 26"
205,26,2,se,se,26,Adv,Adv,si,C/(e)\,"FroissOrl, v. 26"
206,26,3,n',n',26,Neg,Neg$$,ne,C/\,"FroissOrl, v. 26"
207,26,4,est,est,26,Vfin,Vfin,être,/V\,"FroissOrl, v. 26"
208,26,5,pas,pas,26,Neg,Neg,pas,C/V\,"FroissOrl, v. 26"
209,26,6,seulement,seulement,26,Adv,Adv,seulement,C/V\.C/e\.'C/V\,"FroissOrl, v. 26"
210,26,7,ordonnés,ordonnés,26,Vpp,Vpp,ordonner,/V\.C/V\.'C/V\,"FroissOrl, v. 26"
211,27,1,tant,tant,27,QIs,QIs,tant,C/V\,"FroissOrl, v. 27"
212,27,2,pour,pour,27,Pre,Pre,pour,C/V\,"FroissOrl, v. 27"
213,27,3,proufit,proufit,27,N,N,profit,C/V\.'C/V\,"FroissOrl, v. 27"
214,27,4,et,et,27,Crd,Crd,et,/V\,"FroissOrl, v. 27"
215,27,5,par,par,27,Pre,Pre,par,C/V\,"FroissOrl, v. 27"
216,27,6,grant,grant,27,Adj,Adj,grand,C/V\,"FroissOrl, v. 27"
217,27,7,efficace,efficace,27,N,N,efficace,/V\.C/V\.'C/V\.C/(e)\,"FroissOrl, v. 27"
218,27,8,",",",",27,Pnc,Pnc,",",,"FroissOrl, v. 27"
219,28,1,qu',qu',28,Sub,Sub,que,C/\,"FroissOrl, v. 28"
220,28,2,il,il,28,Prn,Prn$,il,/V\,"FroissOrl, v. 28"
221,28,3,est,est,28,Vfin,Vfin,être,/V\,"FroissOrl, v. 28"
222,28,4,garnis,garnis,28,Vpp,Vpp,garnir,C/V\.'C/V\,"FroissOrl, v. 28"
223,28,5,de,de,28,Pre,Pre,de,C/(e)\,"FroissOrl, v. 28"
224,28,6,mistere,mistere,28,N,N,mystère,C/V\.'C/V\.C/(e)\,"FroissOrl, v. 28"
225,28,7,et,et,28,Crd,Crd,et,/V\,"FroissOrl, v. 28"
226,28,8,de,de,28,Pre,Pre,de,C/(e)\,"FroissOrl, v. 28"
227,28,9,grasce,grasce,28,N,N,grâce,'C/V\.C/(e)\,"FroissOrl, v. 28"
228,29,1,et,et,29,Crd,Crd,et,/V\,"FroissOrl, v. 29"
229,29,2,la,la,29,Det,Det,le,C/V\,"FroissOrl, v. 29"
230,29,3,façon,façon,29,N,N,façon,C/V\.'C/V\,"FroissOrl, v. 29"
231,29,4,de,de,29,Pre,Pre,de,C/(e)\,"FroissOrl, v. 29"
232,29,5,li,li,29,Prn,Prn,li,C/V\,"FroissOrl, v. 29"
233,29,6,",",",",29,Pnc,Pnc,",",,"FroissOrl, v. 29"
234,29,7,selonc,selonc,29,PrA,PrA,selon,C/V\.'C/V\,"FroissOrl, v. 29"
235,29,8,m',m',29,Det,Det,mon,C/\,"FroissOrl, v. 29"
236,29,9,entente,entente,29,N,N,entente,/V\.'C/V\.C/(e)\,"FroissOrl, v. 29"
237,29,10,",",",",29,Pnc,Pnc,",",,"FroissOrl, v. 29"
238,30,1,d',d',30,Pre,Pre,de,C/\,"FroissOrl, v. 30"
239,30,2,un,un,30,QIs,QIs,un,/V\,"FroissOrl, v. 30"
240,30,3,vrai,vrai,30,Adj,Adj,vrai,C/V\,"FroissOrl, v. 30"
241,30,4,amant,amant,30,Vprs,Vprs,aimer,/V\.'C/V\,"FroissOrl, v. 30"
242,30,5,tout,tout,30,QIs,QIs,tout,C/V\,"FroissOrl, v. 30"
243,30,6,le,le,30,Det,Det,le,C/(e)\,"FroissOrl, v. 30"
244,30,7,fait,fait,30,N,N,fait,C/V\,"FroissOrl, v. 30"
245,30,8,represente,represente,30,Vfin,Vfin,représenter,C/V\.C/V\.'C/V\.C/(e)\,"FroissOrl, v. 30"
246,31,1,et,et,31,Crd,Crd,et,/V\,"FroissOrl, v. 31"
247,31,2,de,de,31,Pre,Pre,de,C/(e)\,"FroissOrl, v. 31"
248,31,3,loyal,loyal,31,Adj,Adj,loyal,C/V\.'C/V\,"FroissOrl, v. 31"
249,31,4,amour,amour,31,N,N,amour,/V\.'C/V\,"FroissOrl, v. 31"
250,31,5,les,les,31,Det,Det,le,C/V\,"FroissOrl, v. 31"
251,31,6,circonstansces,circonstansces,31,N,N,circonstance,C/V\.C/V\.'C/V\.C/e\,"FroissOrl, v. 31"
252,31,7,.,.,31,Pnc,Pnc,.,,"FroissOrl, v. 31"
253,32,1,dont,dont,32,Adv,Adv,donc,C/V\,"FroissOrl, v. 32"
254,32,2,",",",",32,Pnc,Pnc,",",,"FroissOrl, v. 32"
255,32,3,quant,quant,32,Sub,Sub,quand,C/V\,"FroissOrl, v. 32"
256,32,4,j',j',32,Prn,Prn$,je,C/\,"FroissOrl, v. 32"
257,32,5,ai,ai,32,Vfin,Vfin,avoir,/V\,"FroissOrl, v. 32"
258,32,6,bien,bien,32,Adv,Adv,bien,C/V\,"FroissOrl, v. 32"
259,32,7,conceu,conceu,32,Vpp,Vpp,concevoir,C/V\.C/(V)\.'/V\,"FroissOrl, v. 32"
260,32,8,les,les,32,Det,Det,le,C/V\,"FroissOrl, v. 32"
261,32,9,substances,substances,32,N,N,substance,C/V\.'C/V\.C/e\,"FroissOrl, v. 32"
262,33,1,et,et,33,Crd,Crd,et,/V\,"FroissOrl, v. 33"
263,33,2,la,la,33,Det,Det,le,C/V\,"FroissOrl, v. 33"
264,33,3,vertu,vertu,33,N,N,vertu,C/V\.'C/V\,"FroissOrl, v. 33"
265,33,4,qu',qu',33,Qux,Qux,que,C/\,"FroissOrl, v. 33"
266,33,5,il,il,33,Prn,Prn$,il,/V\,"FroissOrl, v. 33"
267,33,6,monstre,monstre,33,Vfin,Vfin,montrer,'C/V\.C/(e)\,"FroissOrl, v. 33"
268,33,7,et,et,33,Crd,Crd,et,/V\,"FroissOrl, v. 33"
269,33,8,segnefie,segnefie,33,Vfin,Vfin,signifier,C/V\.C/e\.'C/V\./(e)\,"FroissOrl, v. 33"
270,33,9,",",",",33,Pnc,Pnc,",",,"FroissOrl, v. 33"
271,34,1,et,et,34,Crd,Crd,et,/V\,"FroissOrl, v. 34"
272,34,2,j',j',34,Prn,Prn$,je,C/\,"FroissOrl, v. 34"
273,34,3,ai,ai,34,Vfin,Vfin,avoir,/V\,"FroissOrl, v. 34"
274,34,4,aussi,aussi,34,Adv,Adv,aussi,/V\.'C/V\,"FroissOrl, v. 34"
275,34,5,consideré,consideré,34,Vpp,Vpp,considérer,C/V\.C/V\.C/V\.'C/V\,"FroissOrl, v. 34"
276,34,6,ma,ma,34,Det,Det,mon,C/V\,"FroissOrl, v. 34"
277,34,7,vie,vie,34,N,N,vie,'C/V\./(e)\,"FroissOrl, v. 34"
278,34,8,",",",",34,Pnc,Pnc,",",,"FroissOrl, v. 34"
279,35,1,a,a,35,Pre,Pre,à,/V\,"FroissOrl, v. 35"
280,35,2,son,son,35,Det,Det,son,C/V\,"FroissOrl, v. 35"
281,35,3,devoir,devoir,35,N,N,devoir,C/V\.'C/V\,"FroissOrl, v. 35"
282,35,4,est,est,35,Vfin,Vfin,être,/V\,"FroissOrl, v. 35"
283,35,5,justement,justement,35,Adv,Adv,justement,C/V\.C/e\.'C/V\,"FroissOrl, v. 35"
284,35,6,paree,paree,35,Vpp,Vpp,parer,C/V\.'C/V\./(e)\,"FroissOrl, v. 35"
285,36,1,quant,quant,36,Sub,Sub,quand,C/V\,"FroissOrl, v. 36"
286,36,2,je,je,36,Prn,Prn$,je,C/(e)\,"FroissOrl, v. 36"
287,36,3,l',l',36,Prn,Prn$$,le,C/\,"FroissOrl, v. 36"
288,36,4,ai,ai,36,Vfin,Vfin,avoir,/V\,"FroissOrl, v. 36"
289,36,5,a,a,36,Pre,Pre,à,/V\,"FroissOrl, v. 36"
290,36,6,l',l',36,Det,Det,le,C/\,"FroissOrl, v. 36"
291,36,7,orloge,orloge,36,N,N,horloge,/V\.'C/V\.C/(e)\,"FroissOrl, v. 36"
292,36,8,comparee,comparee,36,Vpp,Vpp,comparer,C/V\.C/V\.'C/V\./(e)\,"FroissOrl, v. 36"
293,36,9,.,.,36,Pnc,Pnc,.,,"FroissOrl, v. 36"
294,37,1,ensi,ensi,37,Adv,Adv,ainsi,/V\.'C/V\,"FroissOrl, v. 37"
295,37,2,amours,amours,37,N,N,amour,/V\.'C/V\,"FroissOrl, v. 37"
296,37,3,",",",",37,Pnc,Pnc,",",,"FroissOrl, v. 37"
297,37,4,qui,qui,37,Qux,Qux,qui,C/V\,"FroissOrl, v. 37"
298,37,5,maint,maint,37,QIs,QIs,maint,C/V\,"FroissOrl, v. 37"
299,37,6,penser,penser,37,Vinf,Vinf,penser,C/V\.'C/V\,"FroissOrl, v. 37"
300,37,7,me,me,37,Prn,Prn$$,me,C/(e)\,"FroissOrl, v. 37"
301,37,8,donne,donne,37,Vfin,Vfin,donner,'C/V\.C/(e)\,"FroissOrl, v. 37"
302,37,9,",",",",37,Pnc,Pnc,",",,"FroissOrl, v. 37"
