wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,ref
1161,155,2,li,li,155,Prn,Prn$,li,C/V\,"GuilMachBeh, v. 155"
1162,155,3,veoir,veoïr,155,Vinf,Vinf,voir,C/(V)\.'/V\,"GuilMachBeh, v. 155"
1163,155,4,seulement,seulement,155,Adv,Adv,seulement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 155"
1164,155,5,et,et,155,Crd,Crd,et,/V\,"GuilMachBeh, v. 155"
1165,155,6,oïr,oïr,155,Vinf,Vinf,ouïr,/V\.'C/V\,"GuilMachBeh, v. 155"
1166,155,7,.,.,155,Pnc,Pnc,.,,"GuilMachBeh, v. 155"
1167,156,1,tous,Tous,156,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 156"
1168,156,2,mes,mes,156,Det,Det,mon,C/V\,"GuilMachBeh, v. 156"
1169,156,3,confors,confors,156,N,N,confort,C/V\.'C/V\,"GuilMachBeh, v. 156"
1170,157,1,estoit,Estoit,157,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 157"
1171,157,2,en,en,157,Pre,Pre,en,/V\,"GuilMachBeh, v. 157"
1172,157,3,li,li,157,Prn,Prn,li,C/V\,"GuilMachBeh, v. 157"
1173,157,4,;,;,157,Pnc,Pnc,;,,"GuilMachBeh, v. 157"
1174,157,5,c',c',157,Prn,Prn$,ce,C/\,"GuilMachBeh, v. 157"
1175,157,6,estoit,estoit,157,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 157"
1176,157,7,tous,tous,157,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 157"
1177,157,8,mes,mes,157,Det,Det,mon,C/V\,"GuilMachBeh, v. 157"
1178,157,9,depors,depors,157,N,N,déport,C/V\.'C/V\,"GuilMachBeh, v. 157"
1179,157,10,",",",",157,Pnc,Pnc,",",,"GuilMachBeh, v. 157"
1180,158,1,tous,Tous,158,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 158"
1181,158,2,mes,mes,158,Det,Det,mon,C/V\,"GuilMachBeh, v. 158"
1182,158,3,solas,solas,158,N,N,soulas,C/V\.'C/V\,"GuilMachBeh, v. 158"
1183,158,4,",",",",158,Pnc,Pnc,",",,"GuilMachBeh, v. 158"
1184,158,5,mes,mes,158,Det,Det,mon,C/V\,"GuilMachBeh, v. 158"
1185,158,6,deduis,deduis,158,N,N,déduit,C/V\.'C/V\,"GuilMachBeh, v. 158"
1186,158,7,",",",",158,Pnc,Pnc,",",,"GuilMachBeh, v. 158"
1187,158,8,mes,mes,158,Det,Det,mon,C/V\,"GuilMachBeh, v. 158"
1188,158,9,tresors,tresors,158,N,N,trésor,C/V\.'C/V\,"GuilMachBeh, v. 158"
1189,158,10,.,.,158,Pnc,Pnc,.,,"GuilMachBeh, v. 158"
1190,159,1,c',C',159,Prn,Prn$,ce,C/\,"GuilMachBeh, v. 159"
1191,159,2,estoit,estoit,159,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 159"
1192,159,3,mes,mes,159,Det,Det,mon,C/V\,"GuilMachBeh, v. 159"
1193,159,4,murs,murs,159,N,N,mur,C/V\,"GuilMachBeh, v. 159"
1194,159,5,",",",",159,Pnc,Pnc,",",,"GuilMachBeh, v. 159"
1195,159,6,mes,mes,159,Det,Det,mon,C/V\,"GuilMachBeh, v. 159"
1196,159,7,chastiaus,chastiaus,159,N,N,château,C/V\.'C/V\,"GuilMachBeh, v. 159"
1197,159,8,",",",",159,Pnc,Pnc,",",,"GuilMachBeh, v. 159"
1198,159,9,mes,mes,159,Det,Det,mon,C/V\,"GuilMachBeh, v. 159"
1199,159,10,ressors,ressors,159,N,N,ressort,C/V\.'C/V\,"GuilMachBeh, v. 159"
1200,159,11,.,.,159,Pnc,Pnc,.,,"GuilMachBeh, v. 159"
1201,160,1,et,Et,160,Crd,Crd,et,/V\,"GuilMachBeh, v. 160"
1202,160,2,il,il,160,Prn,Prn$,il,/V\,"GuilMachBeh, v. 160"
1203,160,3,m',m',160,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 160"
1204,160,4,amoit,amoit,160,Vfin,Vfin,aimer,/V\.'C/V\,"GuilMachBeh, v. 160"
1205,160,5,;,;,160,Pnc,Pnc,;,,"GuilMachBeh, v. 160"
1206,161,1,par,Par,161,Pre,Pre,par,C/V\,"GuilMachBeh, v. 161"
1207,161,2,dessus,dessus,161,PrA,PrA,dessus,C/V\.'C/V\,"GuilMachBeh, v. 161"
1208,161,3,tout,tout,161,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 161"
1209,161,4,me,me,161,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 161"
1210,161,5,servoit,servoit,161,Vfin,Vfin,servir,C/V\.'C/V\,"GuilMachBeh, v. 161"
1211,161,6,et,et,161,Crd,Crd,et,/V\,"GuilMachBeh, v. 161"
1212,161,7,cremoit,cremoit,161,Vfin,Vfin,craindre,C/V\.'C/V\,"GuilMachBeh, v. 161"
1213,161,8,;,;,161,Pnc,Pnc,;,,"GuilMachBeh, v. 161"
1214,162,1,son,Son,162,Det,Det,son,C/V\,"GuilMachBeh, v. 162"
1215,162,2,cuer,cuer,162,N,N,coeur,C/V\,"GuilMachBeh, v. 162"
1216,162,3,",",",",162,Pnc,Pnc,",",,"GuilMachBeh, v. 162"
1217,162,4,s',s',162,Det,Det,son,C/\,"GuilMachBeh, v. 162"
1218,162,5,amour,amour,162,N,N,amour,/V\.'C/V\,"GuilMachBeh, v. 162"
1219,162,6,",",",",162,Pnc,Pnc,",",,"GuilMachBeh, v. 162"
1220,162,7,sa,sa,162,Det,Det,son,C/V\,"GuilMachBeh, v. 162"
1221,162,8,dame,dame,162,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 162"
1222,162,9,me,me,162,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 162"
1223,162,10,clamoit,clamoit,162,Vfin,Vfin,clamer,C/V\.'C/V\,"GuilMachBeh, v. 162"
1224,162,11,.,.,162,Pnc,Pnc,.,,"GuilMachBeh, v. 162"
1225,163,1,tous,Tous,163,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 163"
1226,163,2,estoit,estoit,163,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 163"
1227,163,3,miens,miens,163,Adj,Adj,mien,C/V\,"GuilMachBeh, v. 163"
1228,163,4,;,;,163,Pnc,Pnc,;,,"GuilMachBeh, v. 163"
1229,163,5,mes,mes,163,Det,Det,mon,C/V\,"GuilMachBeh, v. 163"
1230,163,6,cuers,cuers,163,N,N,coeur,C/V\,"GuilMachBeh, v. 163"
1231,163,7,bien,bien,163,Adv,Adv,bien,C/V\,"GuilMachBeh, v. 163"
1232,163,8,le,le,163,Prn,Prn$$,le,C/(e)\,"GuilMachBeh, v. 163"
1233,163,9,savoit,savoit,163,Vfin,Vfin,savoir,C/V\.'C/V\,"GuilMachBeh, v. 163"
1234,163,10,;,;,163,Pnc,Pnc,;,,"GuilMachBeh, v. 163"
1235,164,1,ne,Ne,164,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 164"
1236,164,2,riens,riens,164,N,N,rien,C/V\,"GuilMachBeh, v. 164"
1237,164,3,desplaire,desplaire,164,Vinf,Vinf,déplaire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 164"
1238,165,1,ne,Ne,165,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 165"
1239,165,2,li,li,165,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 165"
1240,165,3,peust,peüst,165,Vfin,Vfin,pouvoir,C/(V)\.'/V\,"GuilMachBeh, v. 165"
1241,165,4,qui,qui,165,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 165"
1242,165,5,a,a,165,Pre,Pre,à,/V\,"GuilMachBeh, v. 165"
1243,165,6,moy,moy,165,Prn,Prn,moi,C/V\,"GuilMachBeh, v. 165"
1244,165,7,deust,deüst,165,Vfin,Vfin,devoir,C/(V)\.'/V\,"GuilMachBeh, v. 165"
1245,165,8,plaire,plaire,165,Vinf,Vinf,plaire,'C/V\.C/(e)\,"GuilMachBeh, v. 165"
1246,166,1,de,De,166,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 166"
1247,166,2,nos,nos,166,Det,Det,notre,C/V\,"GuilMachBeh, v. 166"
1248,166,3,.ij.,.ij.,166,QIs,QIs,deux,C/V\,"GuilMachBeh, v. 166"
1249,166,4,cuers,cuers,166,N,N,coeur,C/V\,"GuilMachBeh, v. 166"
1250,166,5,estoit,estoit,166,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 166"
1251,166,6,si,si,166,Adv,Adv,si,C/V\,"GuilMachBeh, v. 166"
1252,166,7,juste,juste,166,Adj,Adj,juste,'C/V\.C/(e)\,"GuilMachBeh, v. 166"
1253,166,8,paire,paire,166,N,N,paire,'C/V\.C/(e)\,"GuilMachBeh, v. 166"
1254,167,1,qu',Qu',167,Sub,Sub,que,C/\,"GuilMachBeh, v. 167"
1255,167,2,onques,onques,167,Adv,Adv,onques,'/V\.C/e\,"GuilMachBeh, v. 167"
1256,167,3,ne,ne,167,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 167"
1257,167,4,fu,fu,167,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 167"
1258,167,5,l',l',167,Det,Det,le,C/\,"GuilMachBeh, v. 167"
1259,167,6,un,un,167,QIs,QIs,un,/V\,"GuilMachBeh, v. 167"
1260,167,7,a,a,167,Pre,Pre,à,/V\,"GuilMachBeh, v. 167"
1261,167,8,l',l',167,Det,Det,le,C/\,"GuilMachBeh, v. 167"
1262,167,9,autre,autre,167,Adj,Adj,autre,'/V\.C/(e)\,"GuilMachBeh, v. 167"
1263,167,10,contraire,contraire,167,Adj,Adj,contraire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 167"
1264,167,11,;,;,167,Pnc,Pnc,;,,"GuilMachBeh, v. 167"
1265,168,1,einsois,Einsois,168,Adv,Adv,ainçois,/V\.'C/V\,"GuilMachBeh, v. 168"
1266,168,2,estoient,estoient,168,Vfin,Vfin,être,/V\.'C/V\./e\,"GuilMachBeh, v. 168"
1267,169,1,tuit,Tuit,169,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 169"
1268,169,2,d',d',169,Pre,Pre,de,C/\,"GuilMachBeh, v. 169"
1269,169,3,un,un,169,QIs,QIs,un,/V\,"GuilMachBeh, v. 169"
1270,169,4,acort,acort,169,N,N,accord,/V\.'C/V\,"GuilMachBeh, v. 169"
1271,169,5,;,;,169,Pnc,Pnc,;,,"GuilMachBeh, v. 169"
1272,169,6,une,une,169,QIs,QIs,un,'/V\.C/(e)\,"GuilMachBeh, v. 169"
1273,169,7,pensee,pensée,169,N,N,pensée,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 169"
1274,169,8,avoient,avoient,169,Vfin,Vfin,avoir,/V\.'C/V\./e\,"GuilMachBeh, v. 169"
1275,169,9,.,.,169,Pnc,Pnc,.,,"GuilMachBeh, v. 169"
1276,170,1,de,De,170,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 170"
1277,170,2,volenté,volenté,170,N,N,volonté,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 170"
1278,170,3,",",",",170,Pnc,Pnc,",",,"GuilMachBeh, v. 170"
1279,170,4,de,de,170,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 170"
1280,170,5,desir,desir,170,N,N,désir,C/V\.'C/V\,"GuilMachBeh, v. 170"
1281,170,6,se,se,170,Prn,Prn$$,se,C/(e)\,"GuilMachBeh, v. 170"
1282,170,7,sambloient,sambloient,170,Vfin,Vfin,sembler,C/V\.'C/V\./e\,"GuilMachBeh, v. 170"
1283,170,8,;,;,170,Pnc,Pnc,;,,"GuilMachBeh, v. 170"
1284,171,1,un,Un,171,QIs,QIs,un,/V\,"GuilMachBeh, v. 171"
1285,171,2,bien,bien,171,N,N,bien,C/V\,"GuilMachBeh, v. 171"
1286,171,3,",",",",171,Pnc,Pnc,",",,"GuilMachBeh, v. 171"
1287,171,4,un,un,171,QIs,QIs,un,/V\,"GuilMachBeh, v. 171"
1288,171,5,mal,mal,171,N,N,mal,C/V\,"GuilMachBeh, v. 171"
1289,171,6,",",",",171,Pnc,Pnc,",",,"GuilMachBeh, v. 171"
1290,171,7,une,une,171,QIs,QIs,un,'/V\.C/(e)\,"GuilMachBeh, v. 171"
1291,171,8,joie,joie,171,N,N,joie,'C/V\./(e)\,"GuilMachBeh, v. 171"
1292,171,9,sentoient,sentoient,171,Vfin,Vfin,sentir,C/V\.'C/V\./e\,"GuilMachBeh, v. 171"
1293,172,1,conjointement,Conjointement,172,Adv,Adv,conjointement,C/V\.C/V\.C/e\.'C/V\,"GuilMachBeh, v. 172"
1294,172,2,",",",",172,Pnc,Pnc,",",,"GuilMachBeh, v. 172"
1295,173,1,n',N',173,Crd,Crd,ne,C/\,"GuilMachBeh, v. 173"
1296,173,2,onques,onques,173,Adv,Adv,onques,'/V\.C/e\,"GuilMachBeh, v. 173"
1297,173,3,ne,ne,173,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 173"
1298,173,4,fu,fu,173,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 173"
1299,173,5,entre,entre,173,PrA,PrA,entre,'/V\.C/(e)\,"GuilMachBeh, v. 173"
1300,173,6,eaus,eaus,173,Prn,Prn,eux,/V\,"GuilMachBeh, v. 173"
1301,173,7,.ij.,.ij.,173,QIs,QIs,deux,C/V\,"GuilMachBeh, v. 173"
1302,173,8,autrement,autrement,173,Adv,Adv,autrement,/V\.C/e\.'C/V\,"GuilMachBeh, v. 173"
1303,173,9,;,;,173,Pnc,Pnc,;,,"GuilMachBeh, v. 173"
1304,174,1,mais,Mais,174,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 174"
1305,174,2,c',c',174,Prn,Prn$,ce,C/\,"GuilMachBeh, v. 174"
1306,174,3,a,a,174,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 174"
1307,174,4,esté,esté,174,Vpp,Vpp,être,/V\.'C/V\,"GuilMachBeh, v. 174"
1308,174,5,toudis,toudis,174,Adv,Adv,toudis,C/V\.'C/V\,"GuilMachBeh, v. 174"
1309,174,6,si,si,174,Adv,Adv,si,C/V\,"GuilMachBeh, v. 174"
1310,174,7,loyaument,loyaument,174,Adv,Adv,loyalement,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 174"
1311,175,1,qu',Qu',175,Sub,Sub,que,C/\,"GuilMachBeh, v. 175"
1312,175,2,il,il,175,Prn,Prn$,il,/V\,"GuilMachBeh, v. 175"
1313,175,3,n',n',175,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 175"
1314,175,4,ot,ot,175,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 175"
1315,175,5,onques,onques,175,Adv,Adv,onques,'/V\.C/e\,"GuilMachBeh, v. 175"
1316,175,6,un,un,175,QIs,QIs,un,/V\,"GuilMachBeh, v. 175"
1317,175,7,villain,villain,175,Adj,Adj,vilain,C/V\.'C/V\,"GuilMachBeh, v. 175"
1318,175,8,pensement,pensement,175,N,N,pensement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 175"
1319,176,1,en,En,176,Pre,Pre,en,/V\,"GuilMachBeh, v. 176"
1320,176,2,nos,nos,176,Det,Det,notre,C/V\,"GuilMachBeh, v. 176"
1321,176,3,amours,amours,176,N,N,amour,/V\.'C/V\,"GuilMachBeh, v. 176"
1322,176,4,.,.,176,Pnc,Pnc,.,,"GuilMachBeh, v. 176"
1323,177,1,lasse,Lasse,177,Adj,Adj,las,'C/V\.C/(e)\,"GuilMachBeh, v. 177"
1324,177,2,",",",",177,Pnc,Pnc,",",,"GuilMachBeh, v. 177"
1325,177,3,dolente,dolente,177,Adj,Adj,dolent,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 177"
1326,177,4,!,!,177,Pnc,Pnc,!,,"GuilMachBeh, v. 177"
1327,177,5,or,Or,177,Adv,Adv,or,/V\,"GuilMachBeh, v. 177"
1328,177,6,est,est,177,Vfin,Vfin,être,/V\,"GuilMachBeh, v. 177"
1329,177,7,bien,bien,177,Adv,Adv,bien,C/V\,"GuilMachBeh, v. 177"
1330,177,8,a,a,177,Pre,Pre,à,/V\,"GuilMachBeh, v. 177"
1331,177,9,rebours,rebours,177,N,N,rebours,C/V\.'C/V\,"GuilMachBeh, v. 177"
1332,177,10,.,.,177,Pnc,Pnc,.,,"GuilMachBeh, v. 177"
1333,178,1,car,Car,178,Crd,Crd,car,C/V\,"GuilMachBeh, v. 178"
1334,178,2,mes,mes,178,Det,Det,mon,C/V\,"GuilMachBeh, v. 178"
1335,178,3,douceurs,douceurs,178,N,N,douceur,C/V\.'C/V\,"GuilMachBeh, v. 178"
1336,178,4,sont,sont,178,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 178"
1337,178,5,dolereus,dolereus,178,Adj,Adj,douloureux,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 178"
1338,178,6,labours,labours,178,N,N,labour,C/V\.'C/V\,"GuilMachBeh, v. 178"
1339,178,7,",",",",178,Pnc,Pnc,",",,"GuilMachBeh, v. 178"
1340,179,1,et,Et,179,Crd,Crd,et,/V\,"GuilMachBeh, v. 179"
1341,179,2,mes,mes,179,Det,Det,mon,C/V\,"GuilMachBeh, v. 179"
1342,179,3,joies,joies,179,N,N,joie,'C/V\./e\,"GuilMachBeh, v. 179"
1343,179,4,sont,sont,179,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 179"
1344,179,5,ameres,ameres,179,Adj,Adj,amer,/V\.'C/V\.C/e\,"GuilMachBeh, v. 179"
1345,179,6,dolours,dolours,179,N,N,douleur,C/V\.'C/V\,"GuilMachBeh, v. 179"
1346,179,7,",",",",179,Pnc,Pnc,",",,"GuilMachBeh, v. 179"
1347,180,1,et,Et,180,Crd,Crd,et,/V\,"GuilMachBeh, v. 180"
1348,180,2,mi,mi,180,Det,Det,mon,C/V\,"GuilMachBeh, v. 180"
1349,180,3,penser,penser,180,Vinf,Vinf,penser,C/V\.'C/V\,"GuilMachBeh, v. 180"
1350,180,4,",",",",180,Pnc,Pnc,",",,"GuilMachBeh, v. 180"
1351,181,1,en,En,181,Pre,Pre,en,/V\,"GuilMachBeh, v. 181"
1352,181,2,qui,qui,181,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 181"
1353,181,3,mes,mes,181,Det,Det,mon,C/V\,"GuilMachBeh, v. 181"
1354,181,4,cuers,cuers,181,N,N,coeur,C/V\,"GuilMachBeh, v. 181"
1355,181,5,se,se,181,Prn,Prn$$,se,C/(e)\,"GuilMachBeh, v. 181"
1356,181,6,soloit,soloit,181,Vfin,Vfin,souloir,C/V\.'C/V\,"GuilMachBeh, v. 181"
1357,181,7,deliter,deliter,181,Vinf,Vinf,déliter,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 181"
1358,182,1,et,Et,182,Crd,Crd,et,/V\,"GuilMachBeh, v. 182"
1359,182,2,doucement,doucement,182,Adv,Adv,doucement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 182"
1360,182,3,de,de,182,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 182"
1361,182,4,tous,tous,182,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 182"
1362,182,5,maus,maus,182,N,N,mal,C/V\,"GuilMachBeh, v. 182"
1363,182,6,conforter,conforter,182,Vinf,Vinf,conforter,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 182"
1364,182,7,",",",",182,Pnc,Pnc,",",,"GuilMachBeh, v. 182"
1365,183,1,sont,Sont,183,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 183"
1366,183,2,et,et,183,Crd,Crd,et,/V\,"GuilMachBeh, v. 183"
1367,183,3,seront,seront,183,Vfin,Vfin,être,C/V\.'C/V\,"GuilMachBeh, v. 183"
1368,183,4,dolent,dolent,183,Adj,Adj,dolent,C/V\.'C/V\,"GuilMachBeh, v. 183"
1369,183,5,",",",",183,Pnc,Pnc,",",,"GuilMachBeh, v. 183"
1370,183,6,triste,triste,183,Adj,Adj,triste,'C/V\.C/(e)\,"GuilMachBeh, v. 183"
1371,183,7,",",",",183,Pnc,Pnc,",",,"GuilMachBeh, v. 183"
1372,183,8,et,et,183,Crd,Crd,et,/V\,"GuilMachBeh, v. 183"
1373,183,9,amer,amer,183,Adj,Adj,amer,/V\.'C/V\,"GuilMachBeh, v. 183"
1374,183,10,.,.,183,Pnc,Pnc,.,,"GuilMachBeh, v. 183"
1375,184,1,en,En,184,Pre,Pre,en,/V\,"GuilMachBeh, v. 184"
1376,184,2,obscurté,obscurté,184,Adj,Adj,obscurté,/V\.C/V\.'C/V\,"GuilMachBeh, v. 184"
1377,185,1,seront,Seront,185,Vfin,Vfin,être,C/V\.'C/V\,"GuilMachBeh, v. 185"
1378,185,2,mi,mi,185,Det,Det,mon,C/V\,"GuilMachBeh, v. 185"
1379,185,3,jour,jour,185,N,N,jour,C/V\,"GuilMachBeh, v. 185"
1380,185,4,",",",",185,Pnc,Pnc,",",,"GuilMachBeh, v. 185"
1381,185,5,plein,plein,185,Adj,Adj,plein,C/V\,"GuilMachBeh, v. 185"
1382,185,6,de,de,185,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 185"
1383,185,7,maleurté,maleürté,185,N,N,malheurté,C/V\.C/(V)\./V\.'C/V\,"GuilMachBeh, v. 185"
1384,185,8,",",",",185,Pnc,Pnc,",",,"GuilMachBeh, v. 185"
1385,186,1,et,Et,186,Crd,Crd,et,/V\,"GuilMachBeh, v. 186"
1386,186,2,mi,mi,186,Det,Det,mon,C/V\,"GuilMachBeh, v. 186"
1387,186,3,espoir,espoir,186,N,N,espoir,/V\.'C/V\,"GuilMachBeh, v. 186"
1388,186,4,sans,sans,186,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 186"
1389,186,5,nulle,nulle,186,QIs,QIs,nul,'C/V\.C/(e)\,"GuilMachBeh, v. 186"
1390,186,6,seurté,seürté,186,N,N,sûreté,C/(V)\./V\.'C/V\,"GuilMachBeh, v. 186"
1391,186,7,",",",",186,Pnc,Pnc,",",,"GuilMachBeh, v. 186"
1392,187,1,et,Et,187,Crd,Crd,et,/V\,"GuilMachBeh, v. 187"
1393,187,2,ma,ma,187,Det,Det,mon,C/V\,"GuilMachBeh, v. 187"
1394,187,3,douceur,douceur,187,N,N,douceur,C/V\.'C/V\,"GuilMachBeh, v. 187"
1395,187,4,sera,sera,187,Vfin,Vfin,être,C/V\.'C/V\,"GuilMachBeh, v. 187"
1396,187,5,dure,dure,187,Adj,Adj,dur,'C/V\.C/(e)\,"GuilMachBeh, v. 187"
1397,187,6,durté,durté,187,N,N,dureté,C/V\.'C/V\,"GuilMachBeh, v. 187"
1398,188,1,car,Car,188,Crd,Crd,car,C/V\,"GuilMachBeh, v. 188"
1399,188,2,sans,sans,188,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 188"
1400,188,3,faillir,faillir,188,Vinf,Vinf,faillir,C/V\.'C/V\,"GuilMachBeh, v. 188"
1401,189,1,teindre,Teindre,189,Vinf,Vinf,teindre,'C/V\.C/(e)\,"GuilMachBeh, v. 189"
1402,189,2,",",",",189,Pnc,Pnc,",",,"GuilMachBeh, v. 189"
1403,189,3,trambler,trambler,189,Vinf,Vinf,trembler,C/V\.'C/V\,"GuilMachBeh, v. 189"
1404,189,4,",",",",189,Pnc,Pnc,",",,"GuilMachBeh, v. 189"
1405,189,5,müer,muer,189,Vinf,Vinf,muer,C/V\.'C/V\,"GuilMachBeh, v. 189"
1406,189,6,",",",",189,Pnc,Pnc,",",,"GuilMachBeh, v. 189"
1407,189,7,et,et,189,Crd,Crd,et,/V\,"GuilMachBeh, v. 189"
1408,189,8,tressaillir,tressaillir,189,Vinf,Vinf,tressaillir,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 189"
1409,189,9,",",",",189,Pnc,Pnc,",",,"GuilMachBeh, v. 189"
1410,190,1,pleindre,Pleindre,190,Vinf,Vinf,plaindre,'C/V\.C/(e)\,"GuilMachBeh, v. 190"
1411,190,2,",",",",190,Pnc,Pnc,",",,"GuilMachBeh, v. 190"
1412,190,3,plourer,plourer,190,Vinf,Vinf,pleurer,C/V\.'C/V\,"GuilMachBeh, v. 190"
1413,190,4,",",",",190,Pnc,Pnc,",",,"GuilMachBeh, v. 190"
1414,190,5,souspirer,souspirer,190,Vinf,Vinf,soupirer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 190"
1415,190,6,",",",",190,Pnc,Pnc,",",,"GuilMachBeh, v. 190"
1416,190,7,et,et,190,Crd,Crd,et,/V\,"GuilMachBeh, v. 190"
1417,190,8,gemir,gemir,190,Vinf,Vinf,gémir,C/V\.'C/V\,"GuilMachBeh, v. 190"
1418,190,9,",",",",190,Pnc,Pnc,",",,"GuilMachBeh, v. 190"
1419,191,1,et,Et,191,Crd,Crd,et,/V\,"GuilMachBeh, v. 191"
1420,191,2,en,en,191,Pre,Pre,en,/V\,"GuilMachBeh, v. 191"
1421,191,3,paour,paour,191,N,N,peur,C/(V)\.'/V\,"GuilMachBeh, v. 191"
1422,191,4,de,de,191,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 191"
1423,191,5,desespoir,desespoir,191,N,N,désespoir,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 191"
1424,191,6,fremir,fremir,191,Vinf,Vinf,frémir,C/V\.'C/V\,"GuilMachBeh, v. 191"
1425,192,1,me,Me,192,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 192"
1426,192,2,couvendra,couvendra,192,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 192"
1427,192,3,;,;,192,Pnc,Pnc,;,,"GuilMachBeh, v. 192"
1428,193,1,n',N',193,Crd,Crd,ne,C/\,"GuilMachBeh, v. 193"
1429,193,2,a,a,193,Pre,Pre,à,/V\,"GuilMachBeh, v. 193"
1430,193,3,mon,mon,193,Det,Det,mon,C/V\,"GuilMachBeh, v. 193"
1431,193,4,las,las,193,Adj,Adj,las,C/V\,"GuilMachBeh, v. 193"
1432,193,5,cuer,Cuer,193,N,N,coeur,C/V\,"GuilMachBeh, v. 193"
1433,193,6,jamais,jamais,193,Adv,Adv,jamais,C/V\.'C/V\,"GuilMachBeh, v. 193"
1434,193,7,bien,bien,193,Adv,Adv,bien,C/V\,"GuilMachBeh, v. 193"
1435,193,8,ne,ne,193,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 193"
1436,193,9,vendra,vendra,193,Vfin,Vfin,venir,C/V\.'C/V\,"GuilMachBeh, v. 193"
1437,193,10,",",",",193,Pnc,Pnc,",",,"GuilMachBeh, v. 193"
1438,194,1,n',N',194,Crd,Crd,ne,C/\,"GuilMachBeh, v. 194"
1439,194,2,a,a,194,Pre,Pre,à,/V\,"GuilMachBeh, v. 194"
1440,194,3,nul,nul,194,QIs,QIs,nul,C/V\,"GuilMachBeh, v. 194"
1441,194,4,confort,confort,194,N,N,confort,C/V\.'C/V\,"GuilMachBeh, v. 194"
1442,194,5,n',n',194,Crd,Crd,ne,C/\,"GuilMachBeh, v. 194"
1443,194,6,a,a,194,Pre,Pre,à,/V\,"GuilMachBeh, v. 194"
1444,194,7,joie,joie,194,N,N,joie,'C/V\./(e)\,"GuilMachBeh, v. 194"
1445,194,8,n',n',194,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 194"
1446,194,9,ateindra,ateindra,194,Vfin,Vfin,atteindre,/V\.C/V\.'C/V\,"GuilMachBeh, v. 194"
