wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma,ref
2716,373,4,de,de,373,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 373"
2717,373,5,lui,lui,373,Prn,Prn$,C/V\,lui,"ChrPisTroisJug, v. 373"
2718,373,6,faire,faire,373,Vinf,Vinf,'C/V\.C/(e)\,faire,"ChrPisTroisJug, v. 373"
2719,373,7,plaisir,plaisir,373,N,N,C/V\.'C/V\,plaisir,"ChrPisTroisJug, v. 373"
2720,374,1,ne,ne,374,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 374"
2721,374,2,pour,pour,374,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 374"
2722,374,3,reffus,reffus,374,N,N,C/V\.'C/V\,refus,"ChrPisTroisJug, v. 374"
2723,374,4,ne,ne,374,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 374"
2724,374,5,cessoit,cessoit,374,Vfin,Vfin,C/V\.'C/V\,cesser,"ChrPisTroisJug, v. 374"
2725,374,6,son,son,374,Det,Det,C/V\,son,"ChrPisTroisJug, v. 374"
2726,374,7,desir,desir,374,N,N,C/V\.'C/V\,désir,"ChrPisTroisJug, v. 374"
2727,374,8,;,;,374,Pnc,Pnc,,;,"ChrPisTroisJug, v. 374"
2728,375,1,ains,ains,375,Crd,Crd,/V\,ains,"ChrPisTroisJug, v. 375"
2729,375,2,lui,lui,375,Prn,Prn$$,C/V\,lui,"ChrPisTroisJug, v. 375"
2730,375,3,disoit,disoit,375,Vfin,Vfin,C/V\.'C/V\,dire,"ChrPisTroisJug, v. 375"
2731,375,4,que,que,375,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 375"
2732,375,5,sans,sans,375,Pre,Pre,C/V\,sans,"ChrPisTroisJug, v. 375"
2733,375,6,autre,autre,375,Adj,Adj,'/V\.C/(e)\,autre,"ChrPisTroisJug, v. 375"
2734,375,7,choisir,choisir,375,Vinf,Vinf,C/V\.'C/V\,choisir,"ChrPisTroisJug, v. 375"
2735,376,1,son,son,376,Det,Det,C/V\,son,"ChrPisTroisJug, v. 376"
2736,376,2,vray,vray,376,Adj,Adj,C/V\,vrai,"ChrPisTroisJug, v. 376"
2737,376,3,amant,amant,376,Vprs,Vprs,/V\.'C/V\,aimer,"ChrPisTroisJug, v. 376"
2738,377,1,a,a,377,Pre,Pre,/V\,à,"ChrPisTroisJug, v. 377"
2739,377,2,tous,tous,377,QIs,QIs,C/V\,tout,"ChrPisTroisJug, v. 377"
2740,377,3,jours,jours,377,N,N,C/V\,jour,"ChrPisTroisJug, v. 377"
2741,377,4,mais,mais,377,Adv,Adv,C/V\,mais,"ChrPisTroisJug, v. 377"
2742,377,5,seroit,seroit,377,Vfin,Vfin,C/V\.'C/V\,être,"ChrPisTroisJug, v. 377"
2743,377,6,en,en,377,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 377"
2744,377,7,elle,elle,377,Prn,Prn,'/V\.C/(e)\,elle,"ChrPisTroisJug, v. 377"
2745,377,8,amant,amant,377,Vprs,Vprs,/V\.'C/V\,aimer,"ChrPisTroisJug, v. 377"
2746,377,9,",",",",377,Pnc,Pnc,,",","ChrPisTroisJug, v. 377"
2747,378,1,ferme,ferme,378,Adj,Adj,'C/V\.C/(e)\,ferme2,"ChrPisTroisJug, v. 378"
2748,378,2,et,et,378,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 378"
2749,378,3,loyal,loyal,378,Adj,Adj,C/V\.'C/V\,loyal,"ChrPisTroisJug, v. 378"
2750,378,4,com,com,378,Sub,Sub,C/V\,comme,"ChrPisTroisJug, v. 378"
2751,378,5,pierre,pierre,378,N,N,'C/V\.C/(e)\,pierre,"ChrPisTroisJug, v. 378"
2752,378,6,d',d',378,Pre,Pre,C/\,de,"ChrPisTroisJug, v. 378"
2753,378,7,aÿmant,aÿmant,378,N,N,/(V)\./V\.'C/V\,aimant,"ChrPisTroisJug, v. 378"
2754,378,8,.,.,378,Pnc,Pnc,,.,"ChrPisTroisJug, v. 378"
2755,379,1,ou,ou,379,Crd,Crd,/V\,ou,"ChrPisTroisJug, v. 379"
2756,379,2,que,que,379,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 379"
2757,379,3,cil,cil,379,Dem,Dem,C/V\,cil,"ChrPisTroisJug, v. 379"
2758,379,4,fust,fust,379,Vfin,Vfin,C/V\,être,"ChrPisTroisJug, v. 379"
2759,379,5,françois,françois,379,Adj,Adj,C/V\.'C/V\,français,"ChrPisTroisJug, v. 379"
2760,379,6,ou,ou,379,Crd,Crd,/V\,ou,"ChrPisTroisJug, v. 379"
2761,379,7,allemant,allemant,379,Adj,Adj,/V\.C/e\.'C/V\,allemand,"ChrPisTroisJug, v. 379"
2762,380,1,ou,ou,380,Crd,Crd,/V\,ou,"ChrPisTroisJug, v. 380"
2763,380,2,d',d',380,Pre,Pre,C/\,de,"ChrPisTroisJug, v. 380"
2764,380,3,autre,autre,380,Adj,Adj,'/V\.C/(e)\,autre,"ChrPisTroisJug, v. 380"
2765,380,4,part,part,380,N,N,C/V\,part,"ChrPisTroisJug, v. 380"
2766,380,5,",",",",380,Pnc,Pnc,,",","ChrPisTroisJug, v. 380"
2767,381,1,toudis,toudis,381,Adv,Adv,C/V\.'C/V\,toudis,"ChrPisTroisJug, v. 381"
2768,381,2,avoit,avoit,381,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 381"
2769,381,3,son,son,381,Det,Det,C/V\,son,"ChrPisTroisJug, v. 381"
2770,381,4,penser,penser,381,Vinf,Vinf,C/V\.'C/V\,penser,"ChrPisTroisJug, v. 381"
2771,381,5,celle,celle,381,Dem,Dem,'C/V\.C/(e)\,cil,"ChrPisTroisJug, v. 381"
2772,381,6,part,part,381,N,N,C/V\,part,"ChrPisTroisJug, v. 381"
2773,382,1,ne,ne,382,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 382"
2774,382,2,de,de,382,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 382"
2775,382,3,tous,tous,382,QIs,QIs,C/V\,tout,"ChrPisTroisJug, v. 382"
2776,382,4,biens,biens,382,N,N,C/V\,bien,"ChrPisTroisJug, v. 382"
2777,382,5,",",",",382,Pnc,Pnc,,",","ChrPisTroisJug, v. 382"
2778,382,6,pour,pour,382,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 382"
2779,382,7,en,en,382,Prn,Prn$,/V\,en,"ChrPisTroisJug, v. 382"
2780,382,8,choisir,choisir,382,Vinf,Vinf,C/V\.'C/V\,choisir,"ChrPisTroisJug, v. 382"
2781,382,9,sa,sa,382,Det,Det,C/V\,son,"ChrPisTroisJug, v. 382"
2782,382,10,part,part,382,N,N,C/V\,part,"ChrPisTroisJug, v. 382"
2783,382,11,",",",",382,Pnc,Pnc,,",","ChrPisTroisJug, v. 382"
2784,383,1,autre,autre,383,Adj,Adj,'/V\.C/(e)\,autre,"ChrPisTroisJug, v. 383"
2785,383,2,soulas,soulas,383,N,N,C/V\.'C/V\,soulas,"ChrPisTroisJug, v. 383"
2786,383,3,",",",",383,Pnc,Pnc,,",","ChrPisTroisJug, v. 383"
2787,383,4,n',n',383,Crd,Crd,C/\,ne,"ChrPisTroisJug, v. 383"
2788,383,5,en,en,383,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 383"
2789,383,6,publique,publique,383,Adj,Adj,C/V\.'C/V\.C/(e)\,public,"ChrPisTroisJug, v. 383"
2790,383,7,n',n',383,Crd,Crd,C/\,ne,"ChrPisTroisJug, v. 383"
2791,383,8,a,a,383,Pre,Pre,/V\,à,"ChrPisTroisJug, v. 383"
2792,383,9,part,part,383,N,N,C/V\,part,"ChrPisTroisJug, v. 383"
2793,383,10,",",",",383,Pnc,Pnc,,",","ChrPisTroisJug, v. 383"
2794,384,1,ne,ne,384,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 384"
2795,384,2,desiroit,desiroit,384,Vfin,Vfin,C/V\.C/V\.'C/V\,désirer,"ChrPisTroisJug, v. 384"
2796,384,3,",",",",384,Pnc,Pnc,,",","ChrPisTroisJug, v. 384"
2797,385,1,comme,comme,385,Sub,Sub,'C/V\.C/(e)\,comme,"ChrPisTroisJug, v. 385"
2798,385,2,il,il,385,Prn,Prn$,/V\,il,"ChrPisTroisJug, v. 385"
2799,385,3,disoit,disoit,385,Vfin,Vfin,C/V\.'C/V\,dire,"ChrPisTroisJug, v. 385"
2800,385,4,;,;,385,Pnc,Pnc,,;,"ChrPisTroisJug, v. 385"
2801,385,5,et,et,385,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 385"
2802,385,6,ainsi,ainsi,385,Adv,Adv,/V\.'C/V\,ainsi,"ChrPisTroisJug, v. 385"
2803,385,7,y,y,385,Prn,Prn$$,/V\,y,"ChrPisTroisJug, v. 385"
2804,385,8,paroit,paroit,385,Vfin,Vfin,C/V\.'C/V\,paroir,"ChrPisTroisJug, v. 385"
2805,385,9,",",",",385,Pnc,Pnc,,",","ChrPisTroisJug, v. 385"
2806,386,1,car,car,386,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 386"
2807,386,2,par,par,386,Pre,Pre,C/V\,par,"ChrPisTroisJug, v. 386"
2808,386,3,le,le,386,Det,Det,C/(e)\,le,"ChrPisTroisJug, v. 386"
2809,386,4,fait,fait,386,N,N,C/V\,fait,"ChrPisTroisJug, v. 386"
2810,386,5,tout,tout,386,QIs,QIs,C/V\,tout,"ChrPisTroisJug, v. 386"
2811,386,6,le,le,386,Det,Det,C/(e)\,le,"ChrPisTroisJug, v. 386"
2812,386,7,vray,vray,386,Adj,Adj,C/V\,vrai,"ChrPisTroisJug, v. 386"
2813,386,8,apparoit,apparoit,386,Vfin,Vfin,/V\.C/V\.'C/V\,apparaître,"ChrPisTroisJug, v. 386"
2814,387,1,que,que,387,Qux,Qux,C/(e)\,que,"ChrPisTroisJug, v. 387"
2815,387,2,cil,cil,387,Dem,Dem,C/V\,cil,"ChrPisTroisJug, v. 387"
2816,387,3,amoit,amoit,387,Vfin,Vfin,/V\.'C/V\,aimer,"ChrPisTroisJug, v. 387"
2817,387,4,",",",",387,Pnc,Pnc,,",","ChrPisTroisJug, v. 387"
2818,387,5,car,car,387,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 387"
2819,387,6,il,il,387,Prn,Prn$,/V\,il,"ChrPisTroisJug, v. 387"
2820,387,7,ne,ne,387,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 387"
2821,387,8,reparoit,reparoit,387,Vfin,Vfin,C/V\.C/V\.'C/V\,repairer,"ChrPisTroisJug, v. 387"
2822,388,1,ne,ne,388,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 388"
2823,388,2,més,més,388,Adv,Adv,C/V\,mais,"ChrPisTroisJug, v. 388"
2824,388,3,es,es,388,Pre+Det,Pre+Det,/V\,en.le,"ChrPisTroisJug, v. 388"
2825,388,4,lieux,lieux,388,N,N,C/V\,lieu,"ChrPisTroisJug, v. 388"
2826,389,1,ou,ou,389,Qux,Qux,/V\,où,"ChrPisTroisJug, v. 389"
2827,389,2,peust,peust,389,Vfin,Vfin,C/(V)\.'/V\,pouvoir,"ChrPisTroisJug, v. 389"
2828,389,3,veoir,veoir,389,Vinf,Vinf,C/(V)\.'/V\,voir,"ChrPisTroisJug, v. 389"
2829,389,4,la,la,389,Det,Det,C/V\,le,"ChrPisTroisJug, v. 389"
2830,389,5,tres,tres,389,PrA,PrA,C/V\,très,"ChrPisTroisJug, v. 389"
2831,389,6,belle,belle,389,Adj,Adj,'C/V\.C/(e)\,beau,"ChrPisTroisJug, v. 389"
2832,389,7,aux,aux,389,Pre+Det,Pre+Det,/V\,à.le,"ChrPisTroisJug, v. 389"
2833,389,8,beaulx,beaulx,389,Adj,Adj,C/V\,beau,"ChrPisTroisJug, v. 389"
2834,389,9,yeulx,yeulx,389,N,N,C/V\,oeil,"ChrPisTroisJug, v. 389"
2835,390,1,qu',qu',390,Qux,Qux,C/\,que,"ChrPisTroisJug, v. 390"
2836,390,2,il,il,390,Prn,Prn$,/V\,il,"ChrPisTroisJug, v. 390"
2837,390,3,äouroit,äouroit,390,Vfin,Vfin,/(V)\./V\.'C/V\,aorer,"ChrPisTroisJug, v. 390"
2838,390,4,et,et,390,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 390"
2839,390,5,servoit,servoit,390,Vfin,Vfin,C/V\.'C/V\,servir,"ChrPisTroisJug, v. 390"
2840,390,6,comme,comme,390,Sub,Sub,'C/V\.C/(e)\,comme,"ChrPisTroisJug, v. 390"
2841,390,7,dieux,dieux,390,N,N,C/V\,dieu,"ChrPisTroisJug, v. 390"
2842,390,8,",",",",390,Pnc,Pnc,,",","ChrPisTroisJug, v. 390"
2843,391,1,se,se,391,Sub,Sub,C/(e)\,si,"ChrPisTroisJug, v. 391"
2844,391,2,ce,ce,391,Prn,Prn$,C/(e)\,ce,"ChrPisTroisJug, v. 391"
2845,391,3,n',n',391,Neg,Neg$$,C/\,ne,"ChrPisTroisJug, v. 391"
2846,391,4,estoit,estoit,391,Vfin,Vfin,/V\.'C/V\,être,"ChrPisTroisJug, v. 391"
2847,391,5,es,es,391,Pre+Det,Pre+Det,/V\,en.le,"ChrPisTroisJug, v. 391"
2848,391,6,places,places,391,N,N,'C/V\.C/e\,place,"ChrPisTroisJug, v. 391"
2849,391,7,ou,ou,391,Crd,Crd,/V\,ou,"ChrPisTroisJug, v. 391"
2850,391,8,de,de,391,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 391"
2851,391,9,mieulx,mieulx,391,Adv,Adv,C/V\,mieux,"ChrPisTroisJug, v. 391"
2852,392,1,quant,quant,392,Sub,Sub,C/V\,quand,"ChrPisTroisJug, v. 392"
2853,392,2,a,a,392,Pre,Pre,/V\,à,"ChrPisTroisJug, v. 392"
2854,392,3,valour,valour,392,N,N,C/V\.'C/V\,valeur,"ChrPisTroisJug, v. 392"
2855,393,1,li,li,393,Prn,Prn$$,C/V\,le,"ChrPisTroisJug, v. 393"
2856,393,2,peust,peust,393,Vfin,Vfin,C/(V)\.'/V\,pouvoir,"ChrPisTroisJug, v. 393"
2857,393,3,venir,venir,393,Vinf,Vinf,C/V\.'C/V\,venir,"ChrPisTroisJug, v. 393"
2858,393,4,",",",",393,Pnc,Pnc,,",","ChrPisTroisJug, v. 393"
2859,393,5,car,car,393,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 393"
2860,393,6,pour,pour,393,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 393"
2861,393,7,nulle,nulle,393,QIs,QIs,'C/V\.C/(e)\,nul,"ChrPisTroisJug, v. 393"
2862,393,8,doulour,doulour,393,N,N,C/V\.'C/V\,douleur,"ChrPisTroisJug, v. 393"
2863,394,1,qu',qu',394,Qux,Qux,C/\,que,"ChrPisTroisJug, v. 394"
2864,394,2,amours,amours,394,N,N,/V\.'C/V\,amour,"ChrPisTroisJug, v. 394"
2865,394,3,lui,lui,394,Prn,Prn$$,C/V\,lui,"ChrPisTroisJug, v. 394"
2866,394,4,fist,fist,394,Vfin,Vfin,C/V\,faire,"ChrPisTroisJug, v. 394"
2867,394,5,",",",",394,Pnc,Pnc,,",","ChrPisTroisJug, v. 394"
2868,394,6,ou,ou,394,Crd,Crd,/V\,ou,"ChrPisTroisJug, v. 394"
2869,394,7,fust,fust,394,Vfin,Vfin,C/V\,être,"ChrPisTroisJug, v. 394"
2870,394,8,sanz,sanz,394,N,N,C/V\,sens,"ChrPisTroisJug, v. 394"
2871,394,9,ou,ou,394,Crd,Crd,/V\,ou,"ChrPisTroisJug, v. 394"
2872,394,10,folour,folour,394,N,N,C/V\.'C/V\,foleur,"ChrPisTroisJug, v. 394"
2873,394,11,",",",",394,Pnc,Pnc,,",","ChrPisTroisJug, v. 394"
2874,395,1,ne,ne,395,Neg,Neg$$,C/(e)\,ne,"ChrPisTroisJug, v. 395"
2875,395,2,s',s',395,Prn,Prn$$,C/\,se,"ChrPisTroisJug, v. 395"
2876,395,3,arrestoit,arrestoit,395,Vfin,Vfin,/V\.C/V\.'C/V\,arrêter,"ChrPisTroisJug, v. 395"
2877,395,4,quant,quant,395,Sub,Sub,C/V\,quand,"ChrPisTroisJug, v. 395"
2878,395,5,il,il,395,Prn,Prn$,/V\,il,"ChrPisTroisJug, v. 395"
2879,395,6,avoit,avoit,395,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 395"
2880,395,7,coulour,coulour,395,N,N,C/V\.'C/V\,couleur,"ChrPisTroisJug, v. 395"
2881,396,1,d',d',396,Pre,Pre,C/\,de,"ChrPisTroisJug, v. 396"
2882,396,2,aler,aler,396,Vinf,Vinf,/V\.'C/V\,aller,"ChrPisTroisJug, v. 396"
2883,396,3,dehors,dehors,396,PrA,PrA,C/V\.'C/V\,dehors,"ChrPisTroisJug, v. 396"
2884,397,1,pour,pour,397,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 397"
2885,397,2,esprouver,esprouver,397,Vinf,Vinf,/V\.C/V\.'C/V\,éprouver,"ChrPisTroisJug, v. 397"
2886,397,3,en,en,397,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 397"
2887,397,4,vaillance,vaillance,397,N,N,C/V\.'C/V\.C/(e)\,vaillance,"ChrPisTroisJug, v. 397"
2888,397,5,son,son,397,Det,Det,C/V\,son,"ChrPisTroisJug, v. 397"
2889,397,6,corps,corps,397,N,N,C/V\,corps,"ChrPisTroisJug, v. 397"
2890,397,7,",",",",397,Pnc,Pnc,,",","ChrPisTroisJug, v. 397"
2891,398,1,car,car,398,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 398"
2892,398,2,en,en,398,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 398"
2893,398,3,honneur,honneur,398,N,N,/V\.'C/V\,honneur,"ChrPisTroisJug, v. 398"
2894,398,4,estoit,estoit,398,Vfin,Vfin,/V\.'C/V\,être,"ChrPisTroisJug, v. 398"
2895,398,5,tous,tous,398,QIs,QIs,C/V\,tout,"ChrPisTroisJug, v. 398"
2896,398,6,ses,ses,398,Det,Det,C/V\,son,"ChrPisTroisJug, v. 398"
2897,398,7,depors,depors,398,N,N,C/V\.'C/V\,déport,"ChrPisTroisJug, v. 398"
2898,398,8,.,.,398,Pnc,Pnc,,.,"ChrPisTroisJug, v. 398"
2899,399,1,mais,mais,399,Crd,Crd,C/V\,mais,"ChrPisTroisJug, v. 399"
2900,399,2,bien,bien,399,Adv,Adv,C/V\,bien,"ChrPisTroisJug, v. 399"
2901,399,3,cuida,cuida,399,Vfin,Vfin,C/V\.'C/V\,cuider,"ChrPisTroisJug, v. 399"
2902,399,4,pour,pour,399,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 399"
2903,399,5,amours,amours,399,N,N,/V\.'C/V\,amour,"ChrPisTroisJug, v. 399"
2904,399,6,estre,estre,399,Vinf,Vinf,'/V\.C/(e)\,être,"ChrPisTroisJug, v. 399"
2905,399,7,mors,mors,399,Vpp,Vpp,C/V\,mourir,"ChrPisTroisJug, v. 399"
2906,400,1,ains,ains,400,PrA,PrA,/V\,ains,"ChrPisTroisJug, v. 400"
2907,400,2,que,que,400,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 400"
2908,400,3,pitié,pitié,400,N,N,C/V\.'C/V\,pitié,"ChrPisTroisJug, v. 400"
2909,401,1,celle,celle,401,Dem,Dem,'C/V\.C/(e)\,cil,"ChrPisTroisJug, v. 401"
2910,401,2,eust,eust,401,Vfin,Vfin,/(V)\.'/V\,avoir,"ChrPisTroisJug, v. 401"
2911,401,3,de,de,401,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 401"
2912,401,4,lui,lui,401,Prn,Prn,C/V\,lui,"ChrPisTroisJug, v. 401"
2913,401,5,",",",",401,Pnc,Pnc,,",","ChrPisTroisJug, v. 401"
2914,401,6,pour,pour,401,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 401"
2915,401,7,laquelle,laquelle,401,Qux,Qux,C/V\.'C/V\.C/(e)\,lequel,"ChrPisTroisJug, v. 401"
2916,401,8,amistié,amistié,401,N,N,/V\.C/V\.'C/V\,amitié,"ChrPisTroisJug, v. 401"
2917,402,1,malade,malade,402,Adj,Adj,C/V\.'C/V\.C/(e)\,malade,"ChrPisTroisJug, v. 402"
2918,402,2,en,en,402,Prn,Prn$$,/V\,en,"ChrPisTroisJug, v. 402"
2919,402,3,fu,fu,402,Vfin,Vfin,C/V\,être,"ChrPisTroisJug, v. 402"
2920,402,4,lonc,lonc,402,Adj,Adj,C/V\,long,"ChrPisTroisJug, v. 402"
2921,402,5,temps,temps,402,N,N,C/V\,temps,"ChrPisTroisJug, v. 402"
2922,402,6,et,et,402,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 402"
2923,402,7,dehaitié,dehaitié,402,Vpp,Vpp,C/V\.C/V\.'C/V\,deshaitier,"ChrPisTroisJug, v. 402"
2924,403,1,ains,ains,403,PrA,PrA,/V\,ains,"ChrPisTroisJug, v. 403"
2925,403,2,que,que,403,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 403"
2926,403,3,pour,pour,403,Pre,Pre,C/V\,pour,"ChrPisTroisJug, v. 403"
2927,403,4,lui,lui,403,Prn,Prn,C/V\,lui,"ChrPisTroisJug, v. 403"
2928,403,5,eust,eust,403,Vfin,Vfin,/(V)\.'/V\,avoir,"ChrPisTroisJug, v. 403"
2929,403,6,pensé,pensé,403,Vpp,Vpp,C/V\.'C/V\,penser,"ChrPisTroisJug, v. 403"
2930,403,7,n',n',403,Crd,Crd,C/\,ne,"ChrPisTroisJug, v. 403"
2931,403,8,apointié,apointié,403,Vpp,Vpp,/V\.C/V\.'C/V\,appointer,"ChrPisTroisJug, v. 403"
2932,404,1,nul,nul,404,QIs,QIs,C/V\,nul,"ChrPisTroisJug, v. 404"
2933,404,2,bon,bon,404,Adj,Adj,C/V\,bon,"ChrPisTroisJug, v. 404"
2934,404,3,accord,accord,404,N,N,/V\.'C/V\,accord,"ChrPisTroisJug, v. 404"
2935,404,4,",",",",404,Pnc,Pnc,,",","ChrPisTroisJug, v. 404"
2936,405,1,car,car,405,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 405"
2937,405,2,la,la,405,Det,Det,C/V\,le,"ChrPisTroisJug, v. 405"
2938,405,3,dame,dame,405,N,N,'C/V\.C/(e)\,dame,"ChrPisTroisJug, v. 405"
2939,405,4,toudis,toudis,405,Adv,Adv,C/V\.'C/V\,toudis,"ChrPisTroisJug, v. 405"
2940,405,5,avoit,avoit,405,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 405"
2941,405,6,recort,recort,405,N,N,C/V\.'C/V\,recort,"ChrPisTroisJug, v. 405"
2942,406,1,du,du,406,Pre+Det,Pre+Det,C/V\,de.le,"ChrPisTroisJug, v. 406"
2943,406,2,faulx,faulx,406,Adj,Adj,C/V\,faux,"ChrPisTroisJug, v. 406"
2944,406,3,amant,amant,406,Vprs,Vprs,/V\.'C/V\,aimer,"ChrPisTroisJug, v. 406"
2945,406,4,",",",",406,Pnc,Pnc,,",","ChrPisTroisJug, v. 406"
2946,406,5,par,par,406,Pre,Pre,C/V\,par,"ChrPisTroisJug, v. 406"
2947,406,6,qui,qui,406,Qux,Qux,C/V\,qui,"ChrPisTroisJug, v. 406"
2948,406,7,si,si,406,Adv,Adv,C/V\,si,"ChrPisTroisJug, v. 406"
2949,406,8,grant,grant,406,Adj,Adj,C/V\,grand,"ChrPisTroisJug, v. 406"
2950,406,9,descort,descort,406,N,N,C/V\.'C/V\,discord,"ChrPisTroisJug, v. 406"
2951,407,1,fu,fu,407,Vfin,Vfin,C/V\,être,"ChrPisTroisJug, v. 407"
2952,407,2,en,en,407,Pre,Pre,/V\,en,"ChrPisTroisJug, v. 407"
2953,407,3,son,son,407,Det,Det,C/V\,son,"ChrPisTroisJug, v. 407"
2954,407,4,cuer,cuer,407,N,N,C/V\,coeur,"ChrPisTroisJug, v. 407"
2955,407,5,qu',qu',407,Sub,Sub,C/\,que,"ChrPisTroisJug, v. 407"
2956,407,6,a,a,407,Vfin,Vfin,/V\,avoir,"ChrPisTroisJug, v. 407"
2957,407,7,peu,peu,407,Adv,Adv,C/V\,peu,"ChrPisTroisJug, v. 407"
2958,407,8,en,en,407,Prn,Prn$$,/V\,en,"ChrPisTroisJug, v. 407"
2959,407,9,receut,receut,407,Vfin,Vfin,C/V\.'C/V\,recevoir,"ChrPisTroisJug, v. 407"
2960,407,10,mort,mort,407,N,N,C/V\,mort,"ChrPisTroisJug, v. 407"
2961,407,11,.,.,407,Pnc,Pnc,,.,"ChrPisTroisJug, v. 407"
2962,408,1,si,si,408,Adv,Adv,C/V\,si,"ChrPisTroisJug, v. 408"
2963,408,2,n',n',408,Neg,Neg$$,C/\,ne,"ChrPisTroisJug, v. 408"
2964,408,3,ot,ot,408,Vfin,Vfin,/V\,avoir,"ChrPisTroisJug, v. 408"
2965,408,4,besoing,besoing,408,N,N,C/V\.'C/V\,besoin,"ChrPisTroisJug, v. 408"
2966,409,1,que,que,409,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 409"
2967,409,2,jamais,jamais,409,Adv,Adv,C/V\.'C/V\,jamais,"ChrPisTroisJug, v. 409"
2968,409,3,jour,jour,409,N,N,C/V\,jour,"ChrPisTroisJug, v. 409"
2969,409,4,",",",",409,Pnc,Pnc,,",","ChrPisTroisJug, v. 409"
2970,409,5,ne,ne,409,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 409"
2971,409,6,de,de,409,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 409"
2972,409,7,pres,pres,409,PrA,PrA,C/V\,près,"ChrPisTroisJug, v. 409"
2973,409,8,ne,ne,409,Crd,Crd,C/(e)\,ne,"ChrPisTroisJug, v. 409"
2974,409,9,de,de,409,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 409"
2975,409,10,loing,loing,409,Adv,Adv,C/V\,loin,"ChrPisTroisJug, v. 409"
2976,409,11,",",",",409,Pnc,Pnc,,",","ChrPisTroisJug, v. 409"
2977,410,1,nul,nul,410,QIs,QIs,C/V\,nul,"ChrPisTroisJug, v. 410"
2978,410,2,homme,homme,410,N,N,'/V\.C/(e)\,homme,"ChrPisTroisJug, v. 410"
2979,410,3,amer,amer,410,Vinf,Vinf,/V\.'C/V\,aimer,"ChrPisTroisJug, v. 410"
2980,410,4,",",",",410,Pnc,Pnc,,",","ChrPisTroisJug, v. 410"
2981,410,5,car,car,410,Crd,Crd,C/V\,car,"ChrPisTroisJug, v. 410"
2982,410,6,elle,elle,410,Prn,Prn$,'/V\.C/(e)\,elle,"ChrPisTroisJug, v. 410"
2983,410,7,avoit,avoit,410,Vfin,Vfin,/V\.'C/V\,avoir,"ChrPisTroisJug, v. 410"
2984,410,8,tesmoing,tesmoing,410,N,N,C/V\.'C/V\,témoin,"ChrPisTroisJug, v. 410"
2985,411,1,que,que,411,Sub,Sub,C/(e)\,que,"ChrPisTroisJug, v. 411"
2986,411,2,mal,mal,411,N,N,C/V\,mal,"ChrPisTroisJug, v. 411"
2987,411,3,venoit,venoit,411,Vfin,Vfin,C/V\.'C/V\,venir,"ChrPisTroisJug, v. 411"
2988,411,4,et,et,411,Crd,Crd,/V\,et,"ChrPisTroisJug, v. 411"
2989,411,5,meschief,meschief,411,N,N,C/V\.'C/V\,méchef,"ChrPisTroisJug, v. 411"
2990,411,6,de,de,411,Pre,Pre,C/(e)\,de,"ChrPisTroisJug, v. 411"
