wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
217,31,6,li,li,31,Prn,Prn$$,li,C/V\,"MarieLanv, v. 31"
218,31,7,dona,dona,31,Vfin,Vfin,donner,C/V\.'C/V\,"MarieLanv, v. 31"
219,31,8,",",",",31,Pnc,Pnc,",",,"MarieLanv, v. 31"
220,32,1,ne,ne,32,Crd,Crd,ne2,C/(e)\,"MarieLanv, v. 32"
221,32,2,lanval,lanval,32,N,N,Lanval,C/V\.'C/V\,"MarieLanv, v. 32"
222,32,3,ne,ne,32,Neg,Neg$$,ne,C/(e)\,"MarieLanv, v. 32"
223,32,4,li,li,32,Prn,Prn$$,li,C/V\,"MarieLanv, v. 32"
224,32,5,demanda,demanda,32,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,"MarieLanv, v. 32"
225,32,6,.,.,32,Pnc,Pnc,.,,"MarieLanv, v. 32"
226,33,1,ore,ore,33,Adv,Adv,or2,'/V\.C/(e)\,"MarieLanv, v. 33"
227,33,2,est,est,33,Vfin,Vfin,être,/V\,"MarieLanv, v. 33"
228,33,3,lanval,lanval,33,N,N,Lanval,C/V\.'C/V\,"MarieLanv, v. 33"
229,33,4,mut,mut,33,QIs,QIs,moult,C/V\,"MarieLanv, v. 33"
230,33,5,entrepris,entrepris,33,Vpp,Vpp,entreprendre,/V\.C/e\.'C/V\,"MarieLanv, v. 33"
231,33,6,",",",",33,Pnc,Pnc,",",,"MarieLanv, v. 33"
232,34,1,mut,mut,34,QIs,QIs,moult,C/V\,"MarieLanv, v. 34"
233,34,2,est,est,34,Vfin,Vfin,être,/V\,"MarieLanv, v. 34"
234,34,3,dolent,dolent,34,Adj,Adj,dolent,C/V\.'C/V\,"MarieLanv, v. 34"
235,34,4,e,e,34,Crd,Crd,et,/V\,"MarieLanv, v. 34"
236,34,5,mut,mut,34,QIs,QIs,moult,C/V\,"MarieLanv, v. 34"
237,34,6,pensis,pensis,34,Adj,Adj,pensif,C/V\.'C/V\,"MarieLanv, v. 34"
238,34,7,.,.,34,Pnc,Pnc,.,,"MarieLanv, v. 34"
239,35,1,seignurs,seignurs,35,N,N,seigneur,C/V\.'C/V\,"MarieLanv, v. 35"
240,35,2,",",",",35,Pnc,Pnc,",",,"MarieLanv, v. 35"
241,35,3,ne,ne,35,Neg,Neg$$,ne,C/(e)\,"MarieLanv, v. 35"
242,35,4,vus,vus,35,Prn,Prn$$,vous,C/V\,"MarieLanv, v. 35"
243,35,5,esmerveillez,esmerveillez,35,Vfin,Vfin,émerveiller,/V\.C/V\.C/V\.'C/V\,"MarieLanv, v. 35"
244,35,6,:,:,35,Pnc,Pnc,:,,"MarieLanv, v. 35"
245,36,1,hume,hume,36,N,N,homme,'/V\.C/(e)\,"MarieLanv, v. 36"
