wd_id,line_id,linewd,word,lemma,lex_id,textlineid,syntag,syntag2,syllabified,ref
1660,252,8,point,point,point,276,N,N,C/V\,"MolinetJudHoloph, v. 276"
1661,252,9,.,.,.,276,Pnc,Pnc,,"MolinetJudHoloph, v. 276"
1662,253,1,sçavoir,savoir,sçavoir,277,Vinf,Vinf,C/V\.'C/V\,"MolinetJudHoloph, v. 277"
1663,253,2,ne,ne,ne,277,Neg,Neg$$,C/(e)\,"MolinetJudHoloph, v. 277"
1664,253,3,voulions,vouloir,voulions,277,Vfin,Vfin,C/V\.C/{V}\.'/V\,"MolinetJudHoloph, v. 277"
1665,253,4,qu',que,qu',277,Sub,Sub,C/\,"MolinetJudHoloph, v. 277"
1666,253,5,ung,un,ung,277,QIs,QIs,/V\,"MolinetJudHoloph, v. 277"
1667,253,6,seul,seul,seul,277,Adj,Adj,C/V\,"MolinetJudHoloph, v. 277"
1668,253,7,point,point,point,277,N,N,C/V\,"MolinetJudHoloph, v. 277"
1669,253,8,.,.,.,277,Pnc,Pnc,,"MolinetJudHoloph, v. 277"
1670,254,1,quel,quel,quel,278,Qux,Qux,C/V\,"MolinetJudHoloph, v. 278"
1671,254,2,",",",",",",278,Pnc,Pnc,,"MolinetJudHoloph, v. 278"
1672,254,3,cher,cher,cher,278,Adj,Adj,C/V\,"MolinetJudHoloph, v. 278"
1673,254,4,sire,sire,sire,278,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 278"
1674,254,5,?,?,?,278,Pnc,Pnc,,"MolinetJudHoloph, v. 278"
1675,254,6,|,|,|,278,Pnc,Pnc,,"MolinetJudHoloph, v. 278"
1676,254,7,s',si,s',278,Sub,Sub,C/\,"MolinetJudHoloph, v. 278"
1677,254,8,ilz,il,ilz,278,Prn,Prn$,/V\,"MolinetJudHoloph, v. 278"
1678,254,9,sont,être,sont,278,Vfin,Vfin,C/V\,"MolinetJudHoloph, v. 278"
1679,254,10,fournis,fournir,fournis,278,Vpp,Vpp,C/V\.'C/V\,"MolinetJudHoloph, v. 278"
1680,254,11,.,.,.,278,Pnc,Pnc,,"MolinetJudHoloph, v. 278"
1681,255,1,voyez,voir,voyez,279,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 279"
1682,255,2,queiz,quel,queiz,279,Adj,Adj,C/V\,"MolinetJudHoloph, v. 279"
1683,255,3,harnois,harnais,harnois,279,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 279"
1684,255,4,!,!,!,279,Pnc,Pnc,,"MolinetJudHoloph, v. 279"
1685,255,5,|,|,|,279,Pnc,Pnc,,"MolinetJudHoloph, v. 279"
1686,255,6,fort,fort,fort,279,Adv,Adv,C/V\,"MolinetJudHoloph, v. 279"
1687,255,7,brunis,brunir,brunis,279,Vpp,Vpp,C/V\.'C/V\,"MolinetJudHoloph, v. 279"
1688,255,8,",",",",",",279,Pnc,Pnc,,"MolinetJudHoloph, v. 279"
1689,256,1,qui,qui,qui,280,Qux,Qux,C/V\,"MolinetJudHoloph, v. 280"
1690,256,2,est,être,est,280,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 280"
1691,256,3,signe,signe,signe,280,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 280"
1692,256,4,de,de,de,280,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 280"
1693,256,5,trop,trop,trop,280,Adv,Adv,C/V\,"MolinetJudHoloph, v. 280"
1694,256,6,grant,grand,grant,280,Adj,Adj,C/V\,"MolinetJudHoloph, v. 280"
1695,256,7,aise,aise,aise,280,N,N,'/V\.C/(e)\,"MolinetJudHoloph, v. 280"
1696,256,8,.,.,.,280,Pnc,Pnc,,"MolinetJudHoloph, v. 280"
1697,257,1,verité,vérité,verité,281,N,N,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 281"
1698,257,2,ne,ne,ne,281,Neg,Neg$$,C/(e)\,"MolinetJudHoloph, v. 281"
1699,257,3,fault,falloir,fault,281,Vfin,Vfin,C/V\,"MolinetJudHoloph, v. 281"
1700,257,4,point,point,point,281,Neg,Neg,C/V\,"MolinetJudHoloph, v. 281"
1701,257,5,qu',que,qu',281,Sub,Sub,C/\,"MolinetJudHoloph, v. 281"
1702,257,6,on,on,on,281,Prn,Prn$,/V\,"MolinetJudHoloph, v. 281"
1703,257,7,taise,taire,taise,281,Vfin,Vfin,'C/V\.C/(e)\,"MolinetJudHoloph, v. 281"
1704,257,8,!,!,!,281,Pnc,Pnc,,"MolinetJudHoloph, v. 281"
1705,258,1,d',de,d',282,Pre,Pre,C/\,"MolinetJudHoloph, v. 282"
1706,258,2,armures,armure,armures,282,N,N,/V\.'C/V\.C/e\,"MolinetJudHoloph, v. 282"
1707,258,3,luysans,luisant,luysans,282,Vprs,Vprs,C/V\.'C/V\,"MolinetJudHoloph, v. 282"
1708,258,4,poil,poil,poil,282,N,N,C/V\,"MolinetJudHoloph, v. 282"
1709,258,5,foliage,foliage,foliage,282,N,N,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 282"
1710,258,6,",",",",",",282,Pnc,Pnc,,"MolinetJudHoloph, v. 282"
1711,259,1,qui,qui,qui,283,Qux,Qux,C/V\,"MolinetJudHoloph, v. 283"
1712,259,2,denotent,dénoter,denotent,283,Vfin,Vfin,C/V\.'C/V\.C/e\,"MolinetJudHoloph, v. 283"
1713,259,3,lache,lâche,lache,283,Adj,Adj,'C/V\.C/(e)\,"MolinetJudHoloph, v. 283"
1714,259,4,courage,courage,courage,283,N,N,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 283"
1715,259,5,",",",",",",283,Pnc,Pnc,,"MolinetJudHoloph, v. 283"
1716,260,1,car,car,car,284,Crd,Crd,C/V\,"MolinetJudHoloph, v. 284"
1717,260,2,trop,trop,trop,284,Adv,Adv,C/V\,"MolinetJudHoloph, v. 284"
1718,260,3,souvent,souvent,souvent,284,Adv,Adv,C/V\.'C/V\,"MolinetJudHoloph, v. 284"
1719,260,4,sont,être,sont,284,Vfin,Vfin,C/V\,"MolinetJudHoloph, v. 284"
1720,260,5,a,à,a,284,Pre,Pre,/V\,"MolinetJudHoloph, v. 284"
1721,260,6,couvert,couvrir,couvert,284,Vpp,Vpp,C/V\.'C/V\,"MolinetJudHoloph, v. 284"
1722,260,7,.,.,.,284,Pnc,Pnc,,"MolinetJudHoloph, v. 284"
1723,261,1,vostre,votre,vostre,285,Det,Det,'C/V\.C/(e)\,"MolinetJudHoloph, v. 285"
1724,261,2,pouoir,pouvoir,pouoir,285,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 285"
1725,261,3,est,être,est,285,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 285"
1726,261,4,descouvert,découvrir,descouvert,285,Vpp,Vpp,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 285"
1727,261,5,",",",",",",285,Pnc,Pnc,,"MolinetJudHoloph, v. 285"
1728,262,1,trescher,cher,trescher,286,Adj,Adj,C/V\.'C/V\,"MolinetJudHoloph, v. 286"
1729,262,2,sire,sire,sire,286,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 286"
1730,262,3,",",",",",",286,Pnc,Pnc,,"MolinetJudHoloph, v. 286"
1731,262,4,pour,pour,pour,286,Pre,Pre,C/V\,"MolinetJudHoloph, v. 286"
1732,262,5,le,le,le,286,Det,Det,C/(e)\,"MolinetJudHoloph, v. 286"
1733,262,6,jour,jour,jour,286,N,N,C/V\,"MolinetJudHoloph, v. 286"
1734,262,7,d',de,d',286,Pre,Pre,C/\,"MolinetJudHoloph, v. 286"
1735,262,8,uy,hui,uy,286,Adv,Adv,/V\,"MolinetJudHoloph, v. 286"
1736,262,9,.,.,.,286,Pnc,Pnc,,"MolinetJudHoloph, v. 286"
1737,263,1,pas,pas,pas,287,Neg,Neg,C/V\,"MolinetJudHoloph, v. 287"
1738,263,2,ne,ne,ne,287,Neg,Neg$$,C/(e)\,"MolinetJudHoloph, v. 287"
1739,263,3,devez,devoir,devez,287,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 287"
1740,263,4,doubter,douter,doubter,287,Vinf,Vinf,C/V\.'C/V\,"MolinetJudHoloph, v. 287"
1741,263,5,ennuy,ennui,ennuy,287,N,N,/V\.'C/V\,"MolinetJudHoloph, v. 287"
1742,263,6,",",",",",",287,Pnc,Pnc,,"MolinetJudHoloph, v. 287"
1743,264,1,tant,tant,tant,288,QIs,QIs,C/V\,"MolinetJudHoloph, v. 288"
1744,264,2,que,que,que,288,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 288"
1745,264,3,vous,vous,vous,288,Prn,Prn$,C/V\,"MolinetJudHoloph, v. 288"
1746,264,4,aurez,avoir,aurez,288,Vfin,Vfin,/V\.'C/V\,"MolinetJudHoloph, v. 288"
1747,264,5,telz,tel,telz,288,Adj,Adj,C/V\,"MolinetJudHoloph, v. 288"
1748,264,6,ouvriers,ouvrier,ouvriers,288,N,N,/V\.'C/V\,"MolinetJudHoloph, v. 288"
1749,264,7,.,.,.,288,Pnc,Pnc,,"MolinetJudHoloph, v. 288"
1750,265,1,gens,gent,gens,289,N,N,C/V\,"MolinetJudHoloph, v. 289"
1751,265,2,habilles,habile,habilles,289,Adj,Adj,/V\.'C/V\.C/e\,"MolinetJudHoloph, v. 289"
1752,265,3,comme,comme,comme,289,Sub,Sub,'C/V\.C/(e)\,"MolinetJudHoloph, v. 289"
1753,265,4,levriers,lévrier,levriers,289,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 289"
1754,265,5,",",",",",",289,Pnc,Pnc,,"MolinetJudHoloph, v. 289"
1755,266,1,aussi,aussi,aussi,290,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 290"
1756,266,2,hardis,hardi,hardis,290,Adj,Adj,C/V\.'C/V\,"MolinetJudHoloph, v. 290"
1757,266,3,comme,comme,comme,290,Sub,Sub,'C/V\.C/(e)\,"MolinetJudHoloph, v. 290"
1758,266,4,lyons,lion,lyons,290,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 290"
1759,266,5,",",",",",",290,Pnc,Pnc,,"MolinetJudHoloph, v. 290"
1760,267,1,loyaulx,loyal,loyaulx,291,Adj,Adj,C/V\.'C/V\,"MolinetJudHoloph, v. 291"
1761,267,2,et,et,et,291,Crd,Crd,/V\,"MolinetJudHoloph, v. 291"
1762,267,3,vaillans,valoir,vaillans,291,Vprs,Vprs,C/V\.'C/V\,"MolinetJudHoloph, v. 291"
1763,267,4,champions,champion,champions,291,N,N,C/V\.C/{V}\.'/V\,"MolinetJudHoloph, v. 291"
1764,267,5,",",",",",",291,Pnc,Pnc,,"MolinetJudHoloph, v. 291"
1765,268,1,tous,tout,tous,292,QIs,QIs,C/V\,"MolinetJudHoloph, v. 292"
1766,268,2,prestz,prêt,prestz,292,Adj,Adj,C/V\,"MolinetJudHoloph, v. 292"
1767,268,3,a,à,a,292,Pre,Pre,/V\,"MolinetJudHoloph, v. 292"
1768,268,4,obeyr,obéir,obeyr,292,Vinf,Vinf,/V\.C/(V)\.'/V\,"MolinetJudHoloph, v. 292"
1769,268,5,",",",",",",292,Pnc,Pnc,,"MolinetJudHoloph, v. 292"
1770,268,6,cher,cher,cher,292,Adj,Adj,C/V\,"MolinetJudHoloph, v. 292"
1771,268,7,sire,sire,sire,292,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 292"
1772,268,8,!,!,!,292,Pnc,Pnc,,"MolinetJudHoloph, v. 292"
1773,269,1,fourny,fournir,fourny,293,Vpp,Vpp,C/V\.'C/V\,"MolinetJudHoloph, v. 293"
1774,269,2,de,de,de,293,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 293"
1775,269,3,bastons,bâton,bastons,293,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 293"
1776,269,4,pour,pour,pour,293,Pre,Pre,C/V\,"MolinetJudHoloph, v. 293"
1777,269,5,destruyre,détruire,destruyre,293,Vinf,Vinf,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 293"
1778,270,1,villes,ville,villes,294,N,N,'C/V\.C/e\,"MolinetJudHoloph, v. 294"
1779,270,2,",",",",",",294,Pnc,Pnc,,"MolinetJudHoloph, v. 294"
1780,270,3,chasteaulx,château,chasteaulx,294,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 294"
1781,270,4,",",",",",",294,Pnc,Pnc,,"MolinetJudHoloph, v. 294"
1782,270,5,et,et,et,294,Crd,Crd,/V\,"MolinetJudHoloph, v. 294"
1783,270,6,faire,faire,faire,294,Vinf,Vinf,'C/V\.C/(e)\,"MolinetJudHoloph, v. 294"
1784,270,7,fondre,fondre,fondre,294,Vinf,Vinf,'C/V\.C/(e)\,"MolinetJudHoloph, v. 294"
1785,271,1,montaignes,montagne,montaignes,295,N,N,C/V\.'C/V\.C/e\,"MolinetJudHoloph, v. 295"
1786,271,2,",",",",",",295,Pnc,Pnc,,"MolinetJudHoloph, v. 295"
1787,271,3,et,et,et,295,Crd,Crd,/V\,"MolinetJudHoloph, v. 295"
1788,271,4,du,de.le,du,295,Pre+Det,Pre+Det,C/V\,"MolinetJudHoloph, v. 295"
1789,271,5,tout,tout,tout,295,QIs,QIs,C/V\,"MolinetJudHoloph, v. 295"
1790,271,6,confondre,confondre,confondre,295,Vinf,Vinf,C/V\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 295"
1791,272,1,toutes,tout,toutes,296,QIs,QIs,'C/V\.C/e\,"MolinetJudHoloph, v. 296"
1792,272,2,forteresses,forteresse,forteresses,296,N,N,C/V\.C/e\.'C/V\.C/e\,"MolinetJudHoloph, v. 296"
1793,272,3,",",",",",",296,Pnc,Pnc,,"MolinetJudHoloph, v. 296"
1794,272,4,tant,tant,tant,296,QIs,QIs,C/V\,"MolinetJudHoloph, v. 296"
1795,272,5,soyent,être,soyent,296,Vfin,Vfin,'C/V\./e\,"MolinetJudHoloph, v. 296"
1796,272,6,fortes,fort,fortes,296,Adj,Adj,'C/V\.C/e\,"MolinetJudHoloph, v. 296"
1797,272,7,.,.,.,296,Pnc,Pnc,,"MolinetJudHoloph, v. 296"
1798,273,1,par,par,par,297,Pre,Pre,C/V\,"MolinetJudHoloph, v. 297"
1799,273,2,tout,tout,tout,297,QIs,QIs,C/V\,"MolinetJudHoloph, v. 297"
1800,273,3,on,on,on,297,Prn,Prn$,/V\,"MolinetJudHoloph, v. 297"
1801,273,4,ouvrera,ouvrir,ouvrera,297,Vfin,Vfin,/V\.C/e\.'C/V\,"MolinetJudHoloph, v. 297"
1802,273,5,les,le,les,297,Det,Det,C/V\,"MolinetJudHoloph, v. 297"
1803,273,6,portes,porte,portes,297,N,N,'C/V\.C/e\,"MolinetJudHoloph, v. 297"
1804,273,7,",",",",",",297,Pnc,Pnc,,"MolinetJudHoloph, v. 297"
1805,274,1,quant,quand,quant,298,Sub,Sub,C/V\,"MolinetJudHoloph, v. 298"
1806,274,2,on,on,on,298,Prn,Prn$,/V\,"MolinetJudHoloph, v. 298"
1807,274,3,sçaura,savoir,sçaura,298,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 298"
1808,274,4,nostre,notre,nostre,298,Det,Det,'C/V\.C/(e)\,"MolinetJudHoloph, v. 298"
1809,274,5,venue,venue,venue,298,N,N,C/V\.'C/V\./(e)\,"MolinetJudHoloph, v. 298"
1810,274,6,.,.,.,298,Pnc,Pnc,,"MolinetJudHoloph, v. 298"
1811,275,1,vous,vous,vous,299,Prn,Prn$,C/V\,"MolinetJudHoloph, v. 299"
1812,275,2,estes,être,estes,299,Vfin,Vfin,'/V\.C/e\,"MolinetJudHoloph, v. 299"
1813,275,3,gens,gent,gens,299,N,N,C/V\,"MolinetJudHoloph, v. 299"
1814,275,4,de,de,de,299,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 299"
1815,275,5,retenue,retenue,retenue,299,N,N,C/V\.C/e\.'C/V\./(e)\,"MolinetJudHoloph, v. 299"
1816,276,1,pour,pour,pour,300,Pre,Pre,C/V\,"MolinetJudHoloph, v. 300"
1817,276,2,promptement,promptement,promptement,300,Adv,Adv,C/V\.C/e\.'C/V\,"MolinetJudHoloph, v. 300"
1818,276,3,faire,faire,faire,300,Vinf,Vinf,'C/V\.C/(e)\,"MolinetJudHoloph, v. 300"
1819,276,4,ung,un,ung,300,QIs,QIs,/V\,"MolinetJudHoloph, v. 300"
1820,276,5,chef,chef,chef,300,N,N,C/V\,"MolinetJudHoloph, v. 300"
1821,276,6,d',de,d',300,Pre,Pre,C/\,"MolinetJudHoloph, v. 300"
1822,276,7,euvre,oeuvre,euvre,300,N,N,'/V\.C/(e)\,"MolinetJudHoloph, v. 300"
1823,276,8,",",",",",",300,Pnc,Pnc,,"MolinetJudHoloph, v. 300"
1824,277,1,et,et,et,301,Crd,Crd,/V\,"MolinetJudHoloph, v. 301"
1825,277,2,",",",",",",301,Pnc,Pnc,,"MolinetJudHoloph, v. 301"
1826,277,3,en,en,en,301,Pre,Pre,/V\,"MolinetJudHoloph, v. 301"
1827,277,4,tant,tant,tant,301,QIs,QIs,C/V\,"MolinetJudHoloph, v. 301"
1828,277,5,qu',que,qu',301,Sub,Sub,C/\,"MolinetJudHoloph, v. 301"
1829,277,6,il,il,il,301,Prn,Prn$,/V\,"MolinetJudHoloph, v. 301"
1830,277,7,touche,toucher,touche,301,Vfin,Vfin,'C/V\.C/(e)\,"MolinetJudHoloph, v. 301"
1831,277,8,cest,cist,cest,301,Dem,Dem,C/V\,"MolinetJudHoloph, v. 301"
1832,277,9,euvre,oeuvre,euvre,301,N,N,'/V\.C/(e)\,"MolinetJudHoloph, v. 301"
1833,277,10,",",",",",",301,Pnc,Pnc,,"MolinetJudHoloph, v. 301"
1834,278,1,nous,nous,nous,302,Prn,Prn$,C/V\,"MolinetJudHoloph, v. 302"
1835,278,2,nous,nous,nous,302,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 302"
1836,278,3,tenons,tenir,tenons,302,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 302"
1837,278,4,contens,content,contens,302,Adj,Adj,C/V\.'C/V\,"MolinetJudHoloph, v. 302"
1838,278,5,de,de,de,302,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 302"
1839,278,6,vous,vous,vous,302,Prn,Prn,C/V\,"MolinetJudHoloph, v. 302"
1840,278,7,.,.,.,302,Pnc,Pnc,,"MolinetJudHoloph, v. 302"
1841,279,1,vous,vous,vous,303,Prn,Prn$,C/V\,"MolinetJudHoloph, v. 303"
1842,279,2,n',ne,n',303,Neg,Neg$$,C/\,"MolinetJudHoloph, v. 303"
1843,279,3,estes,être,estes,303,Vfin,Vfin,'/V\.C/e\,"MolinetJudHoloph, v. 303"
1844,279,4,pas,pas,pas,303,Neg,Neg,C/V\,"MolinetJudHoloph, v. 303"
1845,279,5,icy,ici,icy,303,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 303"
1846,279,6,trestous,trèstout,trestous,303,QIs,QIs,C/V\.'C/V\,"MolinetJudHoloph, v. 303"
1847,279,7,",",",",",",303,Pnc,Pnc,,"MolinetJudHoloph, v. 303"
1848,280,1,monseigneur,monseigneur,monseigneur,304,N,N,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 304"
1849,280,2,turelututu,Turelututu,turelututu,304,N,N,C/V\.C/e\.C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 304"
1850,280,3,.,.,.,304,Pnc,Pnc,,"MolinetJudHoloph, v. 304"
1851,281,1,c',ce,c',305,Prn,Prn$,C/\,"MolinetJudHoloph, v. 305"
1852,281,2,est,être,est,305,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 305"
1853,281,3,nostre,notre,nostre,305,Det,Det,'C/V\.C/(e)\,"MolinetJudHoloph, v. 305"
1854,281,4,maistre,maître,maistre,305,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 305"
1855,281,5,.,.,.,305,Pnc,Pnc,,"MolinetJudHoloph, v. 305"
1856,281,6,|,|,|,305,Pnc,Pnc,,"MolinetJudHoloph, v. 305"
1857,281,7,quant,quant,quant,305,Qux,Qux,C/V\,"MolinetJudHoloph, v. 305"
1858,281,8,a,à,a,305,Pre,Pre,/V\,"MolinetJudHoloph, v. 305"
1859,281,9,nous,nous,nous,305,Prn,Prn,C/V\,"MolinetJudHoloph, v. 305"
1860,281,10,",",",",",",305,Pnc,Pnc,,"MolinetJudHoloph, v. 305"
1861,282,1,et,et,et,306,Crd,Crd,/V\,"MolinetJudHoloph, v. 306"
1862,282,2,puis,puis,puis,306,PrA,PrA,C/V\,"MolinetJudHoloph, v. 306"
1863,282,3,?,?,?,306,Pnc,Pnc,,"MolinetJudHoloph, v. 306"
1864,282,4,autant,autant,autant,306,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 306"
1865,282,5,que,que,que,306,Sub,Sub,C/(e)\,"MolinetJudHoloph, v. 306"
1866,282,6,d',de,d',306,Pre,Pre,C/\,"MolinetJudHoloph, v. 306"
1867,282,7,un,un,un,306,QIs,QIs,/V\,"MolinetJudHoloph, v. 306"
1868,282,8,festu,fétu,festu,306,N,N,C/V\.'C/V\,"MolinetJudHoloph, v. 306"
1869,282,9,!,!,!,306,Pnc,Pnc,,"MolinetJudHoloph, v. 306"
1870,283,1,parle,parler,parle,307,Vfin,Vfin,'C/V\.C/(e)\,"MolinetJudHoloph, v. 307"
1871,283,2,bas,bas,bas,307,Adj,Adj,C/V\,"MolinetJudHoloph, v. 307"
1872,283,3,!,!,!,307,Pnc,Pnc,,"MolinetJudHoloph, v. 307"
1873,283,4,tu,tu,tu,307,Prn,Prn$,C/V\,"MolinetJudHoloph, v. 307"
1874,283,5,es,être,es,307,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 307"
1875,283,6,trop,trop,trop,307,Adv,Adv,C/V\,"MolinetJudHoloph, v. 307"
1876,283,7,testu,têtu,testu,307,Adj,Adj,C/V\.'C/V\,"MolinetJudHoloph, v. 307"
1877,283,8,!,!,!,307,Pnc,Pnc,,"MolinetJudHoloph, v. 307"
1878,284,1,tous,tous,tous,308,QIs,QIs,C/V\,"MolinetJudHoloph, v. 308"
1879,284,2,deux,deux,deux,308,QIs,QIs,C/V\,"MolinetJudHoloph, v. 308"
1880,284,3,pourrons,pouvoir,pourrons,308,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 308"
1881,284,4,bien,bien,bien,308,Adv,Adv,C/V\,"MolinetJudHoloph, v. 308"
1882,284,5,estre,être,estre,308,Vinf,Vinf,'/V\.C/(e)\,"MolinetJudHoloph, v. 308"
1883,284,6,escous,escourre,escous,308,Vpp,Vpp,/V\.'C/V\,"MolinetJudHoloph, v. 308"
1884,284,7,.,.,.,308,Pnc,Pnc,,"MolinetJudHoloph, v. 308"
1885,285,1,on,on,on,309,Prn,Prn$,/V\,"MolinetJudHoloph, v. 309"
1886,285,2,nous,nous,nous,309,Prn,Prn$$,C/V\,"MolinetJudHoloph, v. 309"
1887,285,3,devroit,devoir,devroit,309,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 309"
1888,285,4,chasser,chasser,chasser,309,Vinf,Vinf,C/V\.'C/V\,"MolinetJudHoloph, v. 309"
1889,285,5,aux,à.le,aux,309,Pre+Det,Pre+Det,/V\,"MolinetJudHoloph, v. 309"
1890,285,6,loups,loup,loups,309,N,N,C/V\,"MolinetJudHoloph, v. 309"
1891,286,1,de,de,de,310,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 310"
1892,286,2,tant,tant,tant,310,QIs,QIs,C/V\,"MolinetJudHoloph, v. 310"
1893,286,3,endurer,endurer,endurer,310,Vinf,Vinf,/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 310"
1894,286,4,.,.,.,310,Pnc,Pnc,,"MolinetJudHoloph, v. 310"
1895,286,5,|,|,|,310,Pnc,Pnc,,"MolinetJudHoloph, v. 310"
1896,286,6,mal,mal,mal,310,Adv,Adv,C/V\,"MolinetJudHoloph, v. 310"
1897,286,7,venu,venir,venu,310,Vpp,Vpp,C/V\.'C/V\,"MolinetJudHoloph, v. 310"
1898,286,8,!,!,!,310,Pnc,Pnc,,"MolinetJudHoloph, v. 310"
1899,287,1,vous,vous,vous,311,Prn,Prn$,C/V\,"MolinetJudHoloph, v. 311"
1900,287,2,n',ne,n',311,Neg,Neg$$,C/\,"MolinetJudHoloph, v. 311"
1901,287,3,estes,être,estes,311,Vfin,Vfin,'/V\.C/e\,"MolinetJudHoloph, v. 311"
1902,287,4,pas,pas,pas,311,Neg,Neg,C/V\,"MolinetJudHoloph, v. 311"
1903,287,5,icy,ici,icy,311,Adv,Adv,/V\.'C/V\,"MolinetJudHoloph, v. 311"
1904,287,6,trestous,trèstout,trestous,311,QIs,QIs,C/V\.'C/V\,"MolinetJudHoloph, v. 311"
1905,287,7,",",",",",",311,Pnc,Pnc,,"MolinetJudHoloph, v. 311"
1906,288,1,monseigneur,monseigneur,monseigneur,312,N,N,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 312"
1907,288,2,turelututu,Turelututu,turelututu,312,N,N,C/V\.C/e\.C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 312"
1908,288,3,.,.,.,312,Pnc,Pnc,,"MolinetJudHoloph, v. 312"
1909,289,1,qu',que,qu',313,Qux,Qux,C/\,"MolinetJudHoloph, v. 313"
1910,289,2,esse,être.ce,esse,313,Vfin+Prn,Vfin+Prn,'/V\.C/(e)\,"MolinetJudHoloph, v. 313"
1911,289,3,",",",",",",313,Pnc,Pnc,,"MolinetJudHoloph, v. 313"
1912,289,4,monseigneur,monseigneur,monseigneur,313,N,N,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 313"
1913,289,5,?,?,?,313,Pnc,Pnc,,"MolinetJudHoloph, v. 313"
1914,289,6,|,|,|,313,Pnc,Pnc,,"MolinetJudHoloph, v. 313"
1915,289,7,malotru,malotru,malotru,313,N,N,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 313"
1916,289,8,",",",",",",313,Pnc,Pnc,,"MolinetJudHoloph, v. 313"
1917,290,1,me,me,me,314,Prn,Prn$$,C/(e)\,"MolinetJudHoloph, v. 314"
1918,290,2,donnez,donner,donnez,314,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 314"
1919,290,3,une,un,une,314,QIs,QIs,'/V\.C/(e)\,"MolinetJudHoloph, v. 314"
1920,290,4,belle,beau,belle,314,Adj,Adj,'C/V\.C/(e)\,"MolinetJudHoloph, v. 314"
1921,290,5,bride,bride,bride,314,N,N,'C/V\.C/(e)\,"MolinetJudHoloph, v. 314"
1922,290,6,!,!,!,314,Pnc,Pnc,,"MolinetJudHoloph, v. 314"
1923,291,1,c',ce,c',315,Prn,Prn$,C/\,"MolinetJudHoloph, v. 315"
1924,291,2,est,être,est,315,Vfin,Vfin,/V\,"MolinetJudHoloph, v. 315"
1925,291,3,monseigneur,monseigneur,monseigneur,315,N,N,C/V\.C/V\.'C/V\,"MolinetJudHoloph, v. 315"
1926,291,4,de,de,de,315,Pre,Pre,C/(e)\,"MolinetJudHoloph, v. 315"
1927,291,5,granche-vuyde,Granche-Vide,granche-vuyde,315,N,N,C/V\.C/e\.'C/V\.C/(e)\,"MolinetJudHoloph, v. 315"
1928,292,1,qui,qui,qui,316,Qux,Qux,C/V\,"MolinetJudHoloph, v. 316"
1929,292,2,me,me,me,316,Prn,Prn$$,C/(e)\,"MolinetJudHoloph, v. 316"
1930,292,3,contoit,conter,contoit,316,Vfin,Vfin,C/V\.'C/V\,"MolinetJudHoloph, v. 316"
