wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
188,20,11,plevi,plevi,20,Vfin,Vfin,plevir,C/V\.'C/V\,"Berte, v. 20"
189,20,12,",",",",20,Pnc,Pnc,",",,"Berte, v. 20"
190,21,1,que,que,21,Sub,Sub,que,C/(e)\,"Berte, v. 21"
191,21,2,li,li,21,Det,Det,le,C/V\,"Berte, v. 21"
192,21,3,mesentendant,mesentendant,21,Vprs,Vprs,mésentendre,C/V\.C/V\.C/V\.'C/V\,"Berte, v. 21"
193,21,4,en,en,21,Prn,Prn$$,en,/V\,"Berte, v. 21"
194,21,5,seront,seront,21,Vfin,Vfin,être,C/V\.'C/V\,"Berte, v. 21"
195,21,6,abaudi,abaudi,21,Vpp,Vpp,abaudir,/V\.C/V\.'C/V\,"Berte, v. 21"
196,22,1,et,et,22,Crd,Crd,et,/V\,"Berte, v. 22"
197,22,2,li,li,22,Det,Det,le,C/V\,"Berte, v. 22"
198,22,3,bien,bien,22,Adv,Adv,bien,C/V\,"Berte, v. 22"
199,22,4,entendant,entendant,22,Vprs,Vprs,entendre,/V\.C/V\.'C/V\,"Berte, v. 22"
200,22,5,en,en,22,Prn,Prn$$,en,/V\,"Berte, v. 22"
201,22,6,seront,seront,22,Vfin,Vfin,être,C/V\.'C/V\,"Berte, v. 22"
202,22,7,esjoÿ,esjoÿ,22,Vpp,Vpp,éjouir,/V\.C/V\.'C/V\,"Berte, v. 22"
203,22,8,.,.,22,Pnc,Pnc,.,,"Berte, v. 22"
204,23,1,a,a,23,Pre,Pre,à,/V\,"Berte, v. 23"
205,23,2,cel,cel,23,Dem,Dem,cil,C/V\,"Berte, v. 23"
206,23,3,tans,tans,23,N,N,temps,C/V\,"Berte, v. 23"
207,23,4,dont,dont,23,Qux,Qux,dont,C/V\,"Berte, v. 23"
208,23,5,vous,vous,23,Prn,Prn$$,vous,C/V\,"Berte, v. 23"
209,23,6,ai,ai,23,Vfin,Vfin,avoir,/V\,"Berte, v. 23"
210,23,7,l',l',23,Det,Det,le,C/\,"Berte, v. 23"
211,23,8,estoire,estoire,23,N,N,histoire,/V\.'C/V\.C/(e)\,"Berte, v. 23"
212,23,9,conmencie,conmencie,23,Vpp,Vpp,commencer,C/V\.C/V\.'C/V\./(e)\,"Berte, v. 23"
213,24,1,avoit,avoit,24,Vfin,Vfin,avoir,/V\.'C/V\,"Berte, v. 24"
214,24,2,un,un,24,QIs,QIs,un,/V\,"Berte, v. 24"
215,24,3,roi,roi,24,N,N,roi,C/V\,"Berte, v. 24"
216,24,4,en,en,24,Pre,Pre,en,/V\,"Berte, v. 24"
217,24,5,france,france,24,N,N,France,'C/V\.C/(e)\,"Berte, v. 24"
218,24,6,de,de,24,Pre,Pre,de,C/(e)\,"Berte, v. 24"
219,24,7,molt,molt,24,QIs,QIs,moult,C/V\,"Berte, v. 24"
220,24,8,grant,grant,24,Adj,Adj,grand,C/V\,"Berte, v. 24"
221,24,9,seignorie,seignorie,24,N,N,seigneurie,C/V\.C/V\.'C/V\./(e)\,"Berte, v. 24"
222,24,10,",",",",24,Pnc,Pnc,",",,"Berte, v. 24"
223,25,1,qui,qui,25,Qux,Qux,qui,C/V\,"Berte, v. 25"
224,25,2,molt,molt,25,QIs,QIs,moult,C/V\,"Berte, v. 25"
225,25,3,fu,fu,25,Vfin,Vfin,être,C/V\,"Berte, v. 25"
226,25,4,fel,fel,25,Adj,Adj,félon,C/V\,"Berte, v. 25"
227,25,5,et,et,25,Crd,Crd,et,/V\,"Berte, v. 25"
228,25,6,fiers,fiers,25,Adj,Adj,fier,C/V\,"Berte, v. 25"
229,25,7,et,et,25,Crd,Crd,et,/V\,"Berte, v. 25"
230,25,8,de,de,25,Pre,Pre,de,C/(e)\,"Berte, v. 25"
231,25,9,grant,grant,25,Adj,Adj,grand,C/V\,"Berte, v. 25"
232,25,10,estoutie,estoutie,25,N,N,estoutie,/V\.C/V\.'C/V\./(e)\,"Berte, v. 25"
233,25,11,.,.,25,Pnc,Pnc,.,,"Berte, v. 25"
234,26,1,charles,charles,26,N,N,Charles,'C/V\.C/e\,"Berte, v. 26"
235,26,2,martiaus,martiaus,26,N,N,Martel,C/V\.'C/V\,"Berte, v. 26"
236,26,3,ot,ot,26,Vfin,Vfin,avoir,/V\,"Berte, v. 26"
237,26,4,non,non,26,N,N,nom,C/V\,"Berte, v. 26"
238,26,5,",",",",26,Pnc,Pnc,",",,"Berte, v. 26"
239,26,6,mainte,mainte,26,QIs,QIs,maint,'C/V\.C/(e)\,"Berte, v. 26"
240,26,7,grant,grant,26,Adj,Adj,grand,C/V\,"Berte, v. 26"
241,26,8,envaye,envaye,26,N,N,envahie,/V\.C/V\.'C/V\./(e)\,"Berte, v. 26"
242,27,1,fist,fist,27,Vfin,Vfin,faire,C/V\,"Berte, v. 27"
243,27,2,gerart,gerart,27,N,N,Gérard,C/V\.'C/V\,"Berte, v. 27"
244,27,3,et,et,27,Crd,Crd,et,/V\,"Berte, v. 27"
245,27,4,foucon,foucon,27,N,N,Foucon,C/V\.'C/V\,"Berte, v. 27"
246,27,5,et,et,27,Crd,Crd,et,/V\,"Berte, v. 27"
247,27,6,ceaus,ceaus,27,Dem,Dem,cil,C/V\,"Berte, v. 27"
248,27,7,de,de,27,Pre,Pre,de,C/(e)\,"Berte, v. 27"
249,27,8,lor,lor,27,Det,Det,leur,C/V\,"Berte, v. 27"
250,27,9,partie,partie,27,N,N,partie,C/V\.'C/V\./(e)\,"Berte, v. 27"
251,27,10,;,;,27,Pnc,Pnc,;,,"Berte, v. 27"
