wd_id,line_id,linewd,word,lex_id,syntag,syntag2,lemma,syllabified,ref
3450,532,3,passer,passer,Vinf,Vinf,passer,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 532"
3451,532,4,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 532"
3452,532,5,a,a,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 532"
3453,532,6,deffendu,deffendu,Vpp,Vpp,défendre,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 532"
3454,533,1,par,par,Pre,Pre,par,C/V\,"MirNDPers, Miracle de la nonne, v. 533"
3455,533,2,cy,cy,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 533"
3456,533,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 533"
3457,533,4,dont,dont,Qux,Qux,dont,C/V\,"MirNDPers, Miracle de la nonne, v. 533"
3458,533,5,le,le,Det,Det,le,C/(e)\,"MirNDPers, Miracle de la nonne, v. 533"
3459,533,6,cuer,cuer,N,N,coeur,C/V\,"MirNDPers, Miracle de la nonne, v. 533"
3460,533,7,ay,ay,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 533"
3461,533,8,fondu,fondu,Vpp,Vpp,fondre,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 533"
3462,534,1,tout,tout,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 534"
3463,534,2,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 534"
3464,534,3,douleur,douleur,N,N,douleur,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 534"
3465,534,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 534"
3466,534,5,c',c',Prn,Prn,ce,C/\,"MirNDPers, Miracle de la nonne, v. 534"
3467,534,6,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 534"
3468,534,7,bien,bien,Adv,Adv,bien,C/V\,"MirNDPers, Miracle de la nonne, v. 534"
3469,534,8,droiture,droiture,N,N,droiture,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 534"
3470,534,9,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 534"
3471,535,1,mais,mais,Crd,Crd,mais,C/V\,"MirNDPers, Miracle de la nonne, v. 535"
3472,535,2,pour,pour,Pre,Pre,pour,C/V\,"MirNDPers, Miracle de la nonne, v. 535"
3473,535,3,nient,nient,Prn,Prn,néant,C/{V}\.'/V\,"MirNDPers, Miracle de la nonne, v. 535"
3474,535,4,prent,prent,Vfin,Vfin,prendre,C/V\,"MirNDPers, Miracle de la nonne, v. 535"
3475,535,5,ci,ci,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 535"
3476,535,6,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 535"
3477,535,7,moy,moy,Prn,Prn,moi,C/V\,"MirNDPers, Miracle de la nonne, v. 535"
3478,535,8,cure,cure,N,N,cure,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 535"
3479,535,9,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 535"
3480,536,1,car,car,Crd,Crd,car,C/V\,"MirNDPers, Miracle de la nonne, v. 536"
3481,536,2,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 536"
3482,536,3,touz,touz,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 536"
3483,536,4,poins,poins,N,N,point,C/V\,"MirNDPers, Miracle de la nonne, v. 536"
3484,536,5,certes,certes,Adv,Adv,certes,'C/V\.C/e\,"MirNDPers, Miracle de la nonne, v. 536"
3485,536,6,lairay,lairay,Vfin,Vfin,layer,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 536"
3486,537,1,son,son,Det,Det,son4,C/V\,"MirNDPers, Miracle de la nonne, v. 537"
3487,537,2,service,service,N,N,service,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 537"
3488,537,3,;,;,Pnc,Pnc,;,,"MirNDPers, Miracle de la nonne, v. 537"
3489,537,4,plus,plus,Adv,Adv,plus,C/V\,"MirNDPers, Miracle de la nonne, v. 537"
3490,537,5,n',n',Neg,Neg$$,ne,C/\,"MirNDPers, Miracle de la nonne, v. 537"
3491,537,6,en,en,Prn,Prn$$,en2,/V\,"MirNDPers, Miracle de la nonne, v. 537"
3492,537,7,feray,feray,Vfin,Vfin,faire,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 537"
3493,537,8,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 537"
3494,538,1,trop,trop,Adv,Adv,trop,C/V\,"MirNDPers, Miracle de la nonne, v. 538"
3495,538,2,long,long,Adj,Adj,long,C/V\,"MirNDPers, Miracle de la nonne, v. 538"
3496,538,3,temps,temps,N,N,temps,C/V\,"MirNDPers, Miracle de la nonne, v. 538"
3497,538,4,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 538"
3498,538,5,cloistre,cloistre,N,N,cloître,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 538"
3499,538,6,ay,ay,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 538"
3500,538,7,musé,musé,Vpp,Vpp,muser,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 538"
3501,539,1,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 539"
3502,539,2,mon,mon,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 539"
3503,539,3,corps,corps,N,N,corps,C/V\,"MirNDPers, Miracle de la nonne, v. 539"
3504,539,4,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 539"
3505,539,5,penance,penance,N,N,penance,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 539"
3506,539,6,usé,usé,Vpp,Vpp,user,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 539"
3507,539,7,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 539"
3508,540,1,plus,plus,Adv,Adv,plus,C/V\,"MirNDPers, Miracle de la nonne, v. 540"
3509,540,2,n',n',Neg,Neg$$,ne,C/\,"MirNDPers, Miracle de la nonne, v. 540"
3510,540,3,en,en,Prn,Prn$$,en2,/V\,"MirNDPers, Miracle de la nonne, v. 540"
3511,540,4,feray,feray,Vfin,Vfin,faire,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 540"
3512,540,5,;,;,Pnc,Pnc,;,,"MirNDPers, Miracle de la nonne, v. 540"
3513,540,6,j',j',Prn,Prn$,je,C/\,"MirNDPers, Miracle de la nonne, v. 540"
3514,540,7,en,en,Prn,Prn$$,en2,/V\,"MirNDPers, Miracle de la nonne, v. 540"
3515,540,8,sui,sui,Vfin,Vfin,être,C/V\,"MirNDPers, Miracle de la nonne, v. 540"
3516,540,9,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 540"
3517,540,10,fin,fin,N,N,fin,C/V\,"MirNDPers, Miracle de la nonne, v. 540"
3518,540,11,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 540"
3519,541,1,ains,ains,PrA,PrA,ains,/V\,"MirNDPers, Miracle de la nonne, v. 541"
3520,541,2,qu',qu',Sub,Sub,que,C/\,"MirNDPers, Miracle de la nonne, v. 541"
3521,541,3,il,il,Prn,Prn$,il,/V\,"MirNDPers, Miracle de la nonne, v. 541"
3522,541,4,soit,soit,Vfin,Vfin,être,C/V\,"MirNDPers, Miracle de la nonne, v. 541"
3523,541,5,demain,demain,Adv,Adv,demain,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 541"
3524,541,6,au,au,Pre+Det,Pre+Det,à.le,/V\,"MirNDPers, Miracle de la nonne, v. 541"
3525,541,7,matin,matin,N,N,matin,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 541"
3526,542,1,pense,pense,Vfin,Vfin,penser,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 542"
3527,542,2,j',j',Prn,Prn%,je,C/\,"MirNDPers, Miracle de la nonne, v. 542"
3528,542,3,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 542"
3529,542,4,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 542"
3530,542,5,autre,autre,Adj,Adj,autre,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 542"
3531,542,6,harnoys,harnoys,N,N,harnais,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 542"
3532,542,7,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 542"
3533,543,1,avecques,avecques,PrA,PrA,avec,/V\.'C/V\.C/e\,"MirNDPers, Miracle de la nonne, v. 543"
3534,543,2,l',l',Det,Det,le,C/\,"MirNDPers, Miracle de la nonne, v. 543"
3535,543,3,abbesse,abbesse,N,N,abbesse,/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 543"
3536,543,4,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 543"
3537,543,5,en,en,Prn,Prn$$,en2,/V\,"MirNDPers, Miracle de la nonne, v. 543"
3538,543,6,vois,vois,Vfin,Vfin,aller,C/V\,"MirNDPers, Miracle de la nonne, v. 543"
3539,544,1,qui,qui,Qux,Qux,qui,C/V\,"MirNDPers, Miracle de la nonne, v. 544"
3540,544,2,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 544"
3541,544,3,atent,atent,Vfin,Vfin,attendre,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 544"
3542,544,4,la,la,Adv,Adv,là,C/V\,"MirNDPers, Miracle de la nonne, v. 544"
3543,544,5,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 544"
3544,545,1,bien,bien,Adv,Adv,bien,C/V\,"MirNDPers, Miracle de la nonne, v. 545"
3545,545,2,veigniez,veigniez,Vfin,Vfin,venir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 545"
3546,545,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 545"
3547,545,4,belle,belle,Adj,Adj,beau,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 545"
3548,545,5,suer,suer,N,N,soeur,C/V\,"MirNDPers, Miracle de la nonne, v. 545"
3549,545,6,;,;,Pnc,Pnc,;,,"MirNDPers, Miracle de la nonne, v. 545"
3550,545,7,or,or,Adv,Adv,or2,/V\,"MirNDPers, Miracle de la nonne, v. 545"
3551,545,8,sa,sa,Adv,Adv,çà,C/V\,"MirNDPers, Miracle de la nonne, v. 545"
3552,545,9,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 545"
3553,546,1,avez,avez,Vfin,Vfin,avoir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 546"
3554,546,2,dit,dit,Vpp,Vpp,dire,C/V\,"MirNDPers, Miracle de la nonne, v. 546"
3555,546,3,tout,tout,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 546"
3556,546,4,?,?,Pnc,Pnc,?,,"MirNDPers, Miracle de la nonne, v. 546"
3557,547,1,oïl,oïl,NVP,NVP,oui,/{V}\.'/V\,"MirNDPers, Miracle de la nonne, v. 547"
3558,547,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 547"
3559,547,3,j',j',Prn,Prn$,je,C/\,"MirNDPers, Miracle de la nonne, v. 547"
3560,547,4,ay,ay,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 547"
3561,547,5,tout,tout,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 547"
3562,547,6,mis,mis,Vpp,Vpp,mettre,C/V\,"MirNDPers, Miracle de la nonne, v. 547"
3563,547,7,sus,sus,PrA,PrA,sus,C/V\,"MirNDPers, Miracle de la nonne, v. 547"
3564,547,8,le,le,Det,Det,le,C/(e)\,"MirNDPers, Miracle de la nonne, v. 547"
3565,547,9,bout,bout,N,N,bout,C/V\,"MirNDPers, Miracle de la nonne, v. 547"
3566,548,1,jusqu',jusqu',PrA,PrA,jusque,C/V\,"MirNDPers, Miracle de la nonne, v. 548"
3567,548,2,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 548"
3568,548,3,demain,demain,Adv,Adv,demain,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 548"
3569,548,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 548"
3570,549,1,c',c',Prn,Prn,ce,C/\,"MirNDPers, Miracle de la nonne, v. 549"
3571,549,2,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 549"
3572,549,3,bien,bien,Adv,Adv,bien,C/V\,"MirNDPers, Miracle de la nonne, v. 549"
3573,549,4,fait,fait,Vpp,Vpp,faire,C/V\,"MirNDPers, Miracle de la nonne, v. 549"
3574,549,5,;,;,Pnc,Pnc,;,,"MirNDPers, Miracle de la nonne, v. 549"
3575,549,6,mettez,mettez,Vfin,Vfin,mettre,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 549"
3576,549,7,ci,ci,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 549"
3577,549,8,la,la,Det,Det,le,C/V\,"MirNDPers, Miracle de la nonne, v. 549"
3578,549,9,main,main,N,N,main,C/V\,"MirNDPers, Miracle de la nonne, v. 549"
3579,549,10,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 549"
3580,550,1,belle,belle,Adj,Adj,beau,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 550"
3581,550,2,suer,suer,N,N,soeur,C/V\,"MirNDPers, Miracle de la nonne, v. 550"
3582,550,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 550"
3583,550,4,avec,avec,PrA,PrA,avec,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 550"
3584,550,5,nous,nous,Prn,Prn$$,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 550"
3585,550,6,mengiez,mengiez,Vfin,Vfin,manger,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 550"
3586,550,7,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 550"
3587,551,1,tenez,tenez,Vfin,Vfin,tenir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 551"
3588,551,2,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 551"
3589,551,3,ceste,ceste,Dem,Dem,cist,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 551"
3590,551,4,cuisse,cuisse,N,N,cuisse,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 551"
3591,551,5,rungiez,rungiez,Vpp,Vpp,ronger,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 551"
3592,552,1,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 552"
3593,552,2,ce,ce,Dem,Dem,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 552"
3594,552,3,poucin,poucin,N,N,poussin,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 552"
3595,552,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 552"
3596,553,1,voulentiers,voulentiers,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 553"
3597,553,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 553"
3598,553,3,dame,dame,N,N,dame,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 553"
3599,553,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 553"
3600,553,5,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 553"
3601,553,6,cuer,cuer,N,N,coeur,C/V\,"MirNDPers, Miracle de la nonne, v. 553"
3602,553,7,fin,fin,Adj,Adj,fin2,C/V\,"MirNDPers, Miracle de la nonne, v. 553"
3603,554,1,quant,quant,Sub,Sub,quand,C/V\,"MirNDPers, Miracle de la nonne, v. 554"
3604,554,2,le,le,Prn,Prn$$,le,C/(e)\,"MirNDPers, Miracle de la nonne, v. 554"
3605,554,3,voulez,voulez,Vfin,Vfin,vouloir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 554"
3606,554,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 554"
3607,555,1,ma,ma,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 555"
3608,555,2,chiere,chiere,Adj,Adj,cher,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 555"
3609,555,3,dame,dame,N,N,dame,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 555"
3610,555,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 555"
3611,555,5,or,or,Adv,Adv,or2,/V\,"MirNDPers, Miracle de la nonne, v. 555"
3612,555,6,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 555"
3613,555,7,entendez,entendez,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 555"
3614,555,8,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 555"
3615,556,1,nous,nous,Prn,Prn$,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 556"
3616,556,2,avons,avons,Vfin,Vfin,avoir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 556"
3617,556,3,mengié,mengié,Vpp,Vpp,manger,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 556"
3618,556,4,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 556"
3619,556,5,foison,foison,N,N,foison,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 556"
3620,556,6,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 556"
3621,557,1,il,il,Prn,Prn$,il,/V\,"MirNDPers, Miracle de la nonne, v. 557"
3622,557,2,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 557"
3623,557,3,d',d',Pre,Pre,de,C/\,"MirNDPers, Miracle de la nonne, v. 557"
3624,557,4,aler,aler,Vinf,Vinf,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 557"
3625,557,5,couchier,couchier,Vinf,Vinf,coucher,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 557"
3626,557,6,saison,saison,N,N,saison,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 557"
3627,557,7,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 557"
3628,558,1,si,si,Adv,Adv,si4,C/V\,"MirNDPers, Miracle de la nonne, v. 558"
3629,558,2,com,com,Sub,Sub,comme,C/V\,"MirNDPers, Miracle de la nonne, v. 558"
3630,558,3,me,me,Prn,Prn$$,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 558"
3631,558,4,semble,semble,Vfin,Vfin,sembler,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 558"
3632,558,5,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 558"
3633,559,1,c',c',Prn,Prn,ce,C/\,"MirNDPers, Miracle de la nonne, v. 559"
3634,559,2,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 559"
3635,559,3,voirs,voirs,Adj,Adj,voir2,C/V\,"MirNDPers, Miracle de la nonne, v. 559"
3636,559,4,;,;,Pnc,Pnc,;,,"MirNDPers, Miracle de la nonne, v. 559"
3637,559,5,alons,alons,Vfin,Vfin,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 559"
3638,559,6,nous,nous,Prn,Prn%,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 559"
3639,559,7,trois,trois,QIs,QIs,trois,C/V\,"MirNDPers, Miracle de la nonne, v. 559"
3640,559,8,ensemble,ensemble,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 559"
3641,559,9,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 559"
3642,560,1,demain,demain,Adv,Adv,demain,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 560"
3643,560,2,lever,lever,Vinf,Vinf,lever,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 560"
3644,560,3,nous,nous,Prn,Prn$$,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 560"
3645,560,4,convenra,convenra,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 560"
3646,561,1,matin,matin,Adv,Adv,matin,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 561"
3647,561,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 561"
3648,561,3,pour,pour,Pre,Pre,pour,C/V\,"MirNDPers, Miracle de la nonne, v. 561"
3649,561,4,ce,ce,Prn,Prn,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 561"
3650,561,5,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 561"
3651,561,6,l',l',Det,Det,le,C/\,"MirNDPers, Miracle de la nonne, v. 561"
3652,561,7,en,en,Prn,Prn$,on,/V\,"MirNDPers, Miracle de la nonne, v. 561"
3653,561,8,tenra,tenra,Vfin,Vfin,tenir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 561"
3654,562,1,ceens,ceens,Adv,Adv,céans,C/(V)\.'/V\,"MirNDPers, Miracle de la nonne, v. 562"
3655,562,2,chapitre,chapitre,N,N,chapitre,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 562"
3656,562,3,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 562"
3657,563,1,alons,alons,Vfin,Vfin,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 563"
3658,563,2,donc,donc,Adv,Adv,donc,C/V\,"MirNDPers, Miracle de la nonne, v. 563"
3659,563,3,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 563"
3660,563,4,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 563"
3661,563,5,ne,ne,Neg,Neg$$,ne,C/(e)\,"MirNDPers, Miracle de la nonne, v. 563"
3662,563,6,vueil,vueil,Vfin,Vfin,vouloir,C/V\,"MirNDPers, Miracle de la nonne, v. 563"
3663,563,7,pas,pas,Neg,Neg,pas,C/V\,"MirNDPers, Miracle de la nonne, v. 563"
3664,563,8,istre,istre,Vinf,Vinf,issir,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 563"
3665,564,1,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 564"
3666,564,2,vostre,vostre,Det,Det,votre,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 564"
3667,564,3,accort,accort,N,N,accord,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 564"
3668,564,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 564"
3669,565,1,perrotin,perrotin,N,N,Perrotin,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 565"
3670,565,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 565"
3671,565,3,il,il,Prn,Prn$,il,/V\,"MirNDPers, Miracle de la nonne, v. 565"
3672,565,4,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 565"
3673,565,5,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 565"
3674,565,6,moult,moult,QIs,QIs,moult,C/V\,"MirNDPers, Miracle de la nonne, v. 565"
3675,565,7,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 565"
3676,565,8,fort,fort,Adj,Adj,fort,C/V\,"MirNDPers, Miracle de la nonne, v. 565"
3677,566,1,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 566"
3678,566,2,ce,ce,Prn,Prn,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 566"
3679,566,3,qu',qu',Sub,Sub,que,C/\,"MirNDPers, Miracle de la nonne, v. 566"
3680,566,4,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 566"
3681,566,5,autrement,autrement,Adv,Adv,autrement,/V\.C/e\.'C/V\,"MirNDPers, Miracle de la nonne, v. 566"
3682,566,6,ne,ne,Neg,Neg$$,ne,C/(e)\,"MirNDPers, Miracle de la nonne, v. 566"
3683,566,7,peut,peut,Vfin,Vfin,pouvoir2,C/V\,"MirNDPers, Miracle de la nonne, v. 566"
3684,566,8,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 566"
3685,567,1,grant,grant,Adj,Adj,grand,C/V\,"MirNDPers, Miracle de la nonne, v. 567"
3686,567,2,chose,chose,N,N,chose,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 567"
3687,567,3,a,a,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 567"
3688,567,4,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 567"
3689,567,5,«,«,Pnc,Pnc,«,,"MirNDPers, Miracle de la nonne, v. 567"
3690,567,6,faire,faire,Vinf,Vinf,faire,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 567"
3691,567,7,l',l',Prn,Prn$$,le,C/\,"MirNDPers, Miracle de la nonne, v. 567"
3692,567,8,esteut,esteut,Vfin,Vfin,estovoir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 567"
3693,567,9,»,»,Pnc,Pnc,»,,"MirNDPers, Miracle de la nonne, v. 567"
3694,567,10,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 567"
3695,568,1,doulz,doulz,Adj,Adj,doux,C/V\,"MirNDPers, Miracle de la nonne, v. 568"
3696,568,2,amis,amis,N,N,ami,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 568"
3697,568,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 568"
3698,568,4,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 568"
3699,568,5,toy,toy,Prn,Prn,toi,C/V\,"MirNDPers, Miracle de la nonne, v. 568"
3700,568,6,me,me,Prn,Prn$$,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 568"
3701,568,7,complaing,complaing,Vfin,Vfin,complaindre,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 568"
3702,568,8,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 568"
3703,569,1,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 569"
3704,569,2,vieng,vieng,Vfin,Vfin,venir,C/V\,"MirNDPers, Miracle de la nonne, v. 569"
3705,569,3,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 569"
3706,569,4,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 569"
