wd_id,line_id,linewd,word,lex_id,lemma,textlineid,syntag,syntag2,syllabified,ref
1173,167,1,illuec,illuec,illuec,5685,Adv,Adv,/V\.'C/V\,"GautArrEr, v. 5685"
1174,167,2,endroit,endroit,endroit,5685,PrA,PrA,/V\.'C/V\,"GautArrEr, v. 5685"
1175,167,3,ou,ou,où,5685,Qux,Qux,/V\,"GautArrEr, v. 5685"
1176,167,4,nostre,nostre,notre,5685,Det,Det,'C/V\.C/(e)\,"GautArrEr, v. 5685"
1177,167,5,sire,sire,sire,5685,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5685"
1178,168,1,qui,qui,qui,5686,Qux,Qux,C/V\,"GautArrEr, v. 5686"
1179,168,2,soufri,soufri,souffrir,5686,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5686"
1180,168,3,por,por,pour,5686,Pre,Pre,C/V\,"GautArrEr, v. 5686"
1181,168,4,nos,nos,nous,5686,Prn,Prn,C/V\,"GautArrEr, v. 5686"
1182,168,5,le,le,le,5686,Det,Det,C/(e)\,"GautArrEr, v. 5686"
1183,168,6,martire,martire,martyre,5686,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5686"
1184,168,7,",",",",",",5686,Pnc,Pnc,,"GautArrEr, v. 5686"
1185,169,1,de,de,de,5687,Pre,Pre,C/(e)\,"GautArrEr, v. 5687"
1186,169,2,cele,cele,cil,5687,Dem,Dem,'C/V\.C/(e)\,"GautArrEr, v. 5687"
1187,169,3,mort,mort,mort,5687,N,N,C/V\,"GautArrEr, v. 5687"
1188,169,4,ressuscita,ressuscita,ressusciter,5687,Vfin,Vfin,C/V\.C/V\.C/V\.'C/V\,"GautArrEr, v. 5687"
1189,169,5,",",",",",",5687,Pnc,Pnc,,"GautArrEr, v. 5687"
1190,170,1,dont,dont,dont,5688,Qux,Qux,C/V\,"GautArrEr, v. 5688"
1191,170,2,ses,ses,son,5688,Det,Det,C/V\,"GautArrEr, v. 5688"
1192,170,3,amis,amis,ami,5688,N,N,/V\.'C/V\,"GautArrEr, v. 5688"
1193,170,4,d',d',de,5688,Pre,Pre,C/\,"GautArrEr, v. 5688"
1194,170,5,infer,infer,enfer,5688,N,N,/V\.'C/V\,"GautArrEr, v. 5688"
1195,170,6,gieta,gieta,jeter,5688,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5688"
1196,170,7,.,.,.,5688,Pnc,Pnc,,"GautArrEr, v. 5688"
1197,171,1,car,car,car,5689,Crd,Crd,C/V\,"GautArrEr, v. 5689"
1198,171,2,croi,croi,croire,5689,Vfin,Vfin,C/V\,"GautArrEr, v. 5689"
1199,171,3,le,le,le,5689,Det,Det,C/(e)\,"GautArrEr, v. 5689"
1200,171,4,cose,cose,chose,5689,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5689"
1201,171,5,en,en,en,5689,Pre,Pre,/V\,"GautArrEr, v. 5689"
1202,171,6,tel,tel,tel,5689,Adj,Adj,C/V\,"GautArrEr, v. 5689"
1203,171,7,maniere,maniere,manière,5689,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5689"
1204,172,1,con,con,comme,5690,Sub,Sub,C/V\,"GautArrEr, v. 5690"
1205,172,2,je,je,je,5690,Prn,Prn$,C/(e)\,"GautArrEr, v. 5690"
1206,172,3,te,te,te,5690,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5690"
1207,172,4,di,di,dire,5690,Vfin,Vfin,C/V\,"GautArrEr, v. 5690"
1208,172,5,",",",",",",5690,Pnc,Pnc,,"GautArrEr, v. 5690"
1209,172,6,si,si,si,5690,Adv,Adv,C/V\,"GautArrEr, v. 5690"
1210,172,7,met,met,mettre,5690,Vfin,Vfin,C/V\,"GautArrEr, v. 5690"
1211,172,8,ariere,ariere,arrière,5690,PrA,PrA,/V\.'C/V\.C/(e)\,"GautArrEr, v. 5690"
1212,173,1,le,le,le,5691,Det,Det,C/(e)\,"GautArrEr, v. 5691"
1213,173,2,fole,fole,fou,5691,Adj,Adj,'C/V\.C/(e)\,"GautArrEr, v. 5691"
1214,173,3,loi,loi,loi,5691,N,N,C/V\,"GautArrEr, v. 5691"
1215,173,4,que,que,que,5691,Qux,Qux,C/(e)\,"GautArrEr, v. 5691"
1216,173,5,tient,tient,tenir,5691,Vfin,Vfin,C/V\,"GautArrEr, v. 5691"
1217,173,6,tes,tes,ton,5691,Det,Det,C/V\,"GautArrEr, v. 5691"
1218,173,7,pere,pere,père,5691,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5691"
1219,173,8,.,.,.,5691,Pnc,Pnc,,"GautArrEr, v. 5691"
1220,174,1,-,-,-,5692,Pnc,Pnc,,"GautArrEr, v. 5692"
1221,174,2,ne,ne,ne,5692,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5692"
1222,174,3,sés,sés,savoir,5692,Vfin,Vfin,C/V\,"GautArrEr, v. 5692"
1223,174,4,que,que,que,5692,Qux,Qux,C/(e)\,"GautArrEr, v. 5692"
1224,174,5,dis,dis,dire,5692,Vfin,Vfin,C/V\,"GautArrEr, v. 5692"
1225,174,6,",",",",",",5692,Pnc,Pnc,,"GautArrEr, v. 5692"
1226,174,7,fols,fols,fou,5692,Adj,Adj,C/V\,"GautArrEr, v. 5692"
1227,174,8,emperere,emperere,empereur,5692,N,N,/V\.C/e\.'C/V\.C/(e)\,"GautArrEr, v. 5692"
1228,174,9,!,!,!,5692,Pnc,Pnc,,"GautArrEr, v. 5692"
1229,175,1,il,il,il,5693,Prn,Prn$,/V\,"GautArrEr, v. 5693"
1230,175,2,n',n',ne,5693,Neg,Neg$$,C/\,"GautArrEr, v. 5693"
1231,175,3,est,est,être,5693,Vfin,Vfin,/V\,"GautArrEr, v. 5693"
1232,175,4,pas,pas,pas,5693,Neg,Neg,C/V\,"GautArrEr, v. 5693"
1233,175,5,liux,liux,lieu,5693,N,N,C/V\,"GautArrEr, v. 5693"
1234,175,6,de,de,de,5693,Pre,Pre,C/(e)\,"GautArrEr, v. 5693"
1235,175,7,sermoner,sermoner,sermonner,5693,Vinf,Vinf,C/V\.C/V\.'C/V\,"GautArrEr, v. 5693"
1236,175,8,",",",",",",5693,Pnc,Pnc,,"GautArrEr, v. 5693"
1237,176,1,mais,mais,mais,5694,Crd,Crd,C/V\,"GautArrEr, v. 5694"
1238,176,2,de,de,de,5694,Pre,Pre,C/(e)\,"GautArrEr, v. 5694"
1239,176,3,combatre,combatre,combattre,5694,Vinf,Vinf,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5694"
1240,176,4,et,et,et,5694,Crd,Crd,/V\,"GautArrEr, v. 5694"
1241,176,5,cols,cols,coup,5694,N,N,C/V\,"GautArrEr, v. 5694"
1242,176,6,donner,donner,donner,5694,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5694"
1243,177,1,et,et,et,5695,Crd,Crd,/V\,"GautArrEr, v. 5695"
1244,177,2,d',d',de,5695,Pre,Pre,C/\,"GautArrEr, v. 5695"
1245,177,3,assaiier,assaiier,essayer,5695,Vinf,Vinf,/V\.C/V\.'C/V\,"GautArrEr, v. 5695"
1246,177,4,par,par,par,5695,Pre,Pre,C/V\,"GautArrEr, v. 5695"
1247,177,5,grant,grant,grand,5695,Adj,Adj,C/V\,"GautArrEr, v. 5695"
1248,177,6,vertu,vertu,vertu,5695,N,N,C/V\.'C/V\,"GautArrEr, v. 5695"
1249,178,1,li,li,le,5696,Det,Det,C/V\,"GautArrEr, v. 5696"
1250,178,2,queus,queus,quel,5696,Qux,Qux,C/V\,"GautArrEr, v. 5696"
1251,178,3,croit,croit,croire,5696,Vfin,Vfin,C/V\,"GautArrEr, v. 5696"
1252,178,4,mius,mius,mieux,5696,Adv,Adv,C/V\,"GautArrEr, v. 5696"
1253,178,5,",",",",",",5696,Pnc,Pnc,,"GautArrEr, v. 5696"
1254,178,6,u,u,ou,5696,Crd,Crd,/V\,"GautArrEr, v. 5696"
1255,178,7,jou,jou,je,5696,Prn,Prn,C/V\,"GautArrEr, v. 5696"
1256,178,8,u,u,ou,5696,Crd,Crd,/V\,"GautArrEr, v. 5696"
1257,178,9,tu,tu,tu,5696,Prn,Prn,C/V\,"GautArrEr, v. 5696"
1258,178,10,.,.,.,5696,Pnc,Pnc,,"GautArrEr, v. 5696"
1259,179,1,sermons,sermons,sermon,5697,N,N,C/V\.'C/V\,"GautArrEr, v. 5697"
1260,179,2,ne,ne,ne,5697,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5697"
1261,179,3,t',t',te,5697,Prn,Prn$$,C/\,"GautArrEr, v. 5697"
1262,179,4,ara,ara,avoir,5697,Vfin,Vfin,/V\.'C/V\,"GautArrEr, v. 5697"
1263,179,5,ja,ja,jà,5697,Adv,Adv,C/V\,"GautArrEr, v. 5697"
1264,179,6,mestier,mestier,métier,5697,N,N,C/V\.'C/V\,"GautArrEr, v. 5697"
1265,180,1,que,que,que,5698,Sub,Sub,C/(e)\,"GautArrEr, v. 5698"
1266,180,2,de,de,de,5698,Pre,Pre,C/(e)\,"GautArrEr, v. 5698"
1267,180,3,ton,ton,ton,5698,Det,Det,C/V\,"GautArrEr, v. 5698"
1268,180,4,sanc,sanc,sang,5698,N,N,C/V\,"GautArrEr, v. 5698"
1269,180,5,n',n',ne,5698,Neg,Neg$$,C/\,"GautArrEr, v. 5698"
1270,180,6,aie,aie,avoir,5698,Vfin,Vfin,'/V\./(e)\,"GautArrEr, v. 5698"
1271,180,7,un,un,un,5698,QIs,QIs,/V\,"GautArrEr, v. 5698"
1272,180,8,sestier,sestier,setier,5698,N,N,C/V\.'C/V\,"GautArrEr, v. 5698"
1273,181,1,ains,ains,ains,5699,PrA,PrA,/V\,"GautArrEr, v. 5699"
1274,181,2,que,que,que,5699,Sub,Sub,C/(e)\,"GautArrEr, v. 5699"
1275,181,3,nos,nos,nous,5699,Prn,Prn,C/V\,"GautArrEr, v. 5699"
1276,181,4,ja,ja,jà,5699,Adv,Adv,C/V\,"GautArrEr, v. 5699"
1277,181,5,nos,nos,nous,5699,Prn,Prn$$,C/V\,"GautArrEr, v. 5699"
1278,181,6,departons,departons,départir,5699,Vfin,Vfin,C/V\.C/V\.'C/V\,"GautArrEr, v. 5699"
1279,181,7,;,;,;,5699,Pnc,Pnc,,"GautArrEr, v. 5699"
1280,182,1,or,or,or,5700,Adv,Adv,/V\,"GautArrEr, v. 5700"
1281,182,2,n',n',ne,5700,Neg,Neg$$,C/\,"GautArrEr, v. 5700"
1282,182,3,i,i,y,5700,Prn,Prn$$,/V\,"GautArrEr, v. 5700"
1283,182,4,vaut,vaut,valoir,5700,Vfin,Vfin,C/V\,"GautArrEr, v. 5700"
1284,182,5,riens,riens,rien,5700,N,N,C/V\,"GautArrEr, v. 5700"
1285,182,6,onques,onques,onques,5700,Adv,Adv,'/V\.C/e\,"GautArrEr, v. 5700"
1286,182,7,sermons,sermons,sermon,5700,N,N,C/V\.'C/V\,"GautArrEr, v. 5700"
1287,182,8,",",",",",",5700,Pnc,Pnc,,"GautArrEr, v. 5700"
1288,183,1,ne,ne,ne,5701,Crd,Crd,C/(e)\,"GautArrEr, v. 5701"
1289,183,2,rien,rien,rien,5701,N,N,C/V\,"GautArrEr, v. 5701"
1290,183,3,ne,ne,ne,5701,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5701"
1291,183,4,te,te,te,5701,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5701"
1292,183,5,valt,valt,valoir,5701,Vfin,Vfin,C/V\,"GautArrEr, v. 5701"
1293,183,6,te,te,ton,5701,Det,Det,C/(e)\,"GautArrEr, v. 5701"
1294,183,7,manace,manace,menace,5701,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5701"
1295,183,8,;,;,;,5701,Pnc,Pnc,,"GautArrEr, v. 5701"
1296,184,1,au,au,à.le,5702,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5702"
1297,184,2,mius,mius,mieux,5702,Adv,Adv,C/V\,"GautArrEr, v. 5702"
1298,184,3,que,que,que,5702,Sub,Sub,C/(e)\,"GautArrEr, v. 5702"
1299,184,4,cascuns,cascuns,chacun,5702,QIs,QIs,C/V\.'C/V\,"GautArrEr, v. 5702"
1300,184,5,puet,puet,pouvoir,5702,Vfin,Vfin,C/V\,"GautArrEr, v. 5702"
1301,184,6,",",",",",",5702,Pnc,Pnc,,"GautArrEr, v. 5702"
1302,184,7,si,si,si,5702,Adv,Adv,C/V\,"GautArrEr, v. 5702"
1303,184,8,face,face,faire,5702,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5702"
1304,184,9,",",",",",",5702,Pnc,Pnc,,"GautArrEr, v. 5702"
1305,185,1,au,au,à.le,5703,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5703"
1306,185,2,quel,quel,quel,5703,Qux,Qux,C/V\,"GautArrEr, v. 5703"
1307,185,3,que,que,que,5703,Sub,Sub,C/(e)\,"GautArrEr, v. 5703"
1308,185,4,soit,soit,être,5703,Vfin,Vfin,C/V\,"GautArrEr, v. 5703"
1309,185,5,l',l',le,5703,Prn,Prn$$,C/\,"GautArrEr, v. 5703"
1310,185,6,estuet,estuet,estovoir,5703,Vfin,Vfin,/V\.'C/V\,"GautArrEr, v. 5703"
1311,185,7,couster,couster,coûter,5703,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5703"
1312,185,8,.,.,.,5703,Pnc,Pnc,,"GautArrEr, v. 5703"
1313,185,9,"""","""","""",5703,Pnc,Pnc,,"GautArrEr, v. 5703"
1314,186,1,atant,atant,atant,5704,Adv,Adv,/V\.'C/V\,"GautArrEr, v. 5704"
1315,186,2,s',s',se,5704,Prn,Prn$$,C/\,"GautArrEr, v. 5704"
1316,186,3,eslongent,eslongent,élonguer,5704,Vfin,Vfin,/V\.'C/V\.C/e\,"GautArrEr, v. 5704"
1317,186,4,por,por,pour,5704,Pre,Pre,C/V\,"GautArrEr, v. 5704"
1318,186,5,jouster,jouster,jouter,5704,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5704"
1319,186,6,",",",",",",5704,Pnc,Pnc,,"GautArrEr, v. 5704"
1320,187,1,hurtent,hurtent,heurter,5705,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5705"
1321,187,2,cevaus,cevaus,cheval,5705,N,N,C/V\.'C/V\,"GautArrEr, v. 5705"
1322,187,3,des,des,de.le,5705,Pre+Det,Pre+Det,C/V\,"GautArrEr, v. 5705"
1323,187,4,esperons,esperons,éperon,5705,N,N,/V\.C/e\.'C/V\,"GautArrEr, v. 5705"
1324,188,1,et,et,et,5706,Crd,Crd,/V\,"GautArrEr, v. 5706"
1325,188,2,s',s',se,5706,Prn,Prn$$,C/\,"GautArrEr, v. 5706"
1326,188,3,entrefierent,entrefierent,entreférir,5706,Vfin,Vfin,/V\.C/e\.'C/V\.C/e\,"GautArrEr, v. 5706"
1327,188,4,es,es,en.le,5706,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5706"
1328,188,5,blasons,blasons,blason,5706,N,N,C/V\.'C/V\,"GautArrEr, v. 5706"
1329,189,1,issi,issi,issi,5707,Adv,Adv,/V\.'C/V\,"GautArrEr, v. 5707"
1330,189,2,que,que,que,5707,Sub,Sub,C/(e)\,"GautArrEr, v. 5707"
1331,189,3,nul,nul,nul,5707,QIs,QIs,C/V\,"GautArrEr, v. 5707"
1332,189,4,mal,mal,mal,5707,N,N,C/V\,"GautArrEr, v. 5707"
1333,189,5,ne,ne,ne,5707,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5707"
1334,189,6,se,se,se,5707,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5707"
1335,189,7,font,font,faire,5707,Vfin,Vfin,C/V\,"GautArrEr, v. 5707"
1336,189,8,",",",",",",5707,Pnc,Pnc,,"GautArrEr, v. 5707"
1337,190,1,et,et,et,5708,Crd,Crd,/V\,"GautArrEr, v. 5708"
1338,190,2,les,les,le,5708,Det,Det,C/V\,"GautArrEr, v. 5708"
1339,190,3,lances,lances,lance,5708,N,N,'C/V\.C/e\,"GautArrEr, v. 5708"
1340,190,4,en,en,en,5708,Pre,Pre,/V\,"GautArrEr, v. 5708"
1341,190,5,pieces,pieces,pièce,5708,N,N,'C/V\.C/e\,"GautArrEr, v. 5708"
1342,190,6,vont,vont,aller,5708,Vfin,Vfin,C/V\,"GautArrEr, v. 5708"
1343,190,7,.,.,.,5708,Pnc,Pnc,,"GautArrEr, v. 5708"
1344,191,1,outre,outre,outre,5709,PrA,PrA,'/V\.C/(e)\,"GautArrEr, v. 5709"
1345,191,2,s',s',se,5709,Prn,Prn$$,C/\,"GautArrEr, v. 5709"
1346,191,3,en,en,en,5709,Prn,Prn$$,/V\,"GautArrEr, v. 5709"
1347,191,4,vont,vont,aller,5709,Vfin,Vfin,C/V\,"GautArrEr, v. 5709"
1348,191,5,andoi,andoi,ambedeux,5709,QIs,QIs,/V\.'C/V\,"GautArrEr, v. 5709"
1349,191,6,molt,molt,moult,5709,QIs,QIs,C/V\,"GautArrEr, v. 5709"
1350,191,7,tost,tost,tôt,5709,Adv,Adv,C/V\,"GautArrEr, v. 5709"
1351,191,8,;,;,;,5709,Pnc,Pnc,,"GautArrEr, v. 5709"
1352,192,1,esgardé,esgardé,égarder,5710,Vpp,Vpp,/V\.C/V\.'C/V\,"GautArrEr, v. 5710"
1353,192,2,sont,sont,être,5710,Vfin,Vfin,C/V\,"GautArrEr, v. 5710"
1354,192,3,de,de,de,5710,Pre,Pre,C/(e)\,"GautArrEr, v. 5710"
1355,192,4,ceus,ceus,cil,5710,Dem,Dem,C/V\,"GautArrEr, v. 5710"
1356,192,5,de,de,de,5710,Pre,Pre,C/(e)\,"GautArrEr, v. 5710"
1357,192,6,l',l',le,5710,Det,Det,C/\,"GautArrEr, v. 5710"
1358,192,7,ost,ost,ost,5710,N,N,/V\,"GautArrEr, v. 5710"
1359,192,8,.,.,.,5710,Pnc,Pnc,,"GautArrEr, v. 5710"
1360,193,1,les,les,le,5711,Det,Det,C/V\,"GautArrEr, v. 5711"
1361,193,2,mains,mains,main,5711,N,N,C/V\,"GautArrEr, v. 5711"
1362,193,3,ont,ont,avoir,5711,Vfin,Vfin,/V\,"GautArrEr, v. 5711"
1363,193,4,mises,mises,mettre,5711,Vpp,Vpp,'C/V\.C/e\,"GautArrEr, v. 5711"
1364,193,5,as,as,à.le,5711,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5711"
1365,193,6,espees,espees,épée,5711,N,N,/V\.'C/V\./e\,"GautArrEr, v. 5711"
1366,194,1,dont,dont,dont,5712,Qux,Qux,C/V\,"GautArrEr, v. 5712"
1367,194,2,s',s',se,5712,Prn,Prn$$,C/\,"GautArrEr, v. 5712"
1368,194,3,entredonent,entredonent,entredonner,5712,Vfin,Vfin,/V\.C/e\.'C/V\.C/e\,"GautArrEr, v. 5712"
1369,194,4,grans,grans,grand,5712,Adj,Adj,C/V\,"GautArrEr, v. 5712"
1370,194,5,colees,colees,colée,5712,N,N,C/V\.'C/V\./e\,"GautArrEr, v. 5712"
1371,194,6,;,;,;,5712,Pnc,Pnc,,"GautArrEr, v. 5712"
1372,195,1,cevaus,cevaus,cheval,5713,N,N,C/V\.'C/V\,"GautArrEr, v. 5713"
1373,195,2,guencissent,guencissent,guenchir,5713,Vfin,Vfin,C/V\.'C/V\.C/e\,"GautArrEr, v. 5713"
1374,195,3,a,a,à,5713,Pre,Pre,/V\,"GautArrEr, v. 5713"
1375,195,4,droiture,droiture,droiture,5713,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5713"
1376,196,1,si,si,si,5714,Adv,Adv,C/V\,"GautArrEr, v. 5714"
1377,196,2,revinrent,revinrent,revenir,5714,Vfin,Vfin,C/V\.'C/V\.C/e\,"GautArrEr, v. 5714"
1378,196,3,grant,grant,grand,5714,Adj,Adj,C/V\,"GautArrEr, v. 5714"
1379,196,4,aleure,aleure,allure,5714,N,N,/V\.C/(V)\.'/V\.C/(e)\,"GautArrEr, v. 5714"
1380,196,5,.,.,.,5714,Pnc,Pnc,,"GautArrEr, v. 5714"
1381,197,1,ichil,ichil,cil,5715,Dem,Dem,/V\.'C/V\,"GautArrEr, v. 5715"
1382,197,2,fu,fu,être,5715,Vfin,Vfin,C/V\,"GautArrEr, v. 5715"
1383,197,3,plus,plus,plus,5715,Adv,Adv,C/V\,"GautArrEr, v. 5715"
1384,197,4,amanevis,amanevis,amanevir,5715,Vpp,Vpp,/V\.C/V\.C/e\.'C/V\,"GautArrEr, v. 5715"
1385,198,1,qui,qui,qui,5716,Qux,Qux,C/V\,"GautArrEr, v. 5716"
1386,198,2,en,en,en,5716,Pre,Pre,/V\,"GautArrEr, v. 5716"
1387,198,3,diu,diu,Dieu,5716,N,N,C/V\,"GautArrEr, v. 5716"
1388,198,4,creïst,creïst,croire,5716,Vfin,Vfin,C/(V)\.'/V\,"GautArrEr, v. 5716"
1389,198,5,a,a,à,5716,Pre,Pre,/V\,"GautArrEr, v. 5716"
1390,198,6,envis,envis,envis,5716,Adv,Adv,/V\.'C/V\,"GautArrEr, v. 5716"
1391,198,7,;,;,;,5716,Pnc,Pnc,,"GautArrEr, v. 5716"
1392,199,1,l',l',le,5717,Det,Det,C/\,"GautArrEr, v. 5717"
1393,199,2,empereor,empereor,empereur,5717,N,N,/V\.C/V\.C/(V)\.'/V\,"GautArrEr, v. 5717"
1394,199,3,molt,molt,moult,5717,QIs,QIs,C/V\,"GautArrEr, v. 5717"
1395,199,4,tost,tost,tôt,5717,Adv,Adv,C/V\,"GautArrEr, v. 5717"
1396,199,5,requiert,requiert,requérir,5717,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5717"
1397,200,1,et,et,et,5718,Crd,Crd,/V\,"GautArrEr, v. 5718"
1398,200,2,dessor,dessor,dessur,5718,PrA,PrA,C/V\.'C/V\,"GautArrEr, v. 5718"
1399,200,3,l',l',le,5718,Det,Det,C/\,"GautArrEr, v. 5718"
1400,200,4,aume,aume,heaume,5718,N,N,'/V\.C/(e)\,"GautArrEr, v. 5718"
1401,200,5,a,a,à,5718,Pre,Pre,/V\,"GautArrEr, v. 5718"
1402,200,6,or,or,or,5718,N,N,/V\,"GautArrEr, v. 5718"
1403,200,7,le,le,le,5718,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5718"
1404,200,8,fiert,fiert,férir,5718,Vfin,Vfin,C/V\,"GautArrEr, v. 5718"
1405,200,9,;,;,;,5718,Pnc,Pnc,,"GautArrEr, v. 5718"
1406,201,1,un,un,un,5719,QIs,QIs,/V\,"GautArrEr, v. 5719"
1407,201,2,si,si,si,5719,Adv,Adv,C/V\,"GautArrEr, v. 5719"
1408,201,3,grant,grant,grand,5719,Adj,Adj,C/V\,"GautArrEr, v. 5719"
1409,201,4,cop,cop,coup,5719,N,N,C/V\,"GautArrEr, v. 5719"
1410,201,5,li,li,li,5719,Prn,Prn$$,C/V\,"GautArrEr, v. 5719"
1411,201,6,a,a,avoir,5719,Vfin,Vfin,/V\,"GautArrEr, v. 5719"
1412,201,7,doné,doné,donner,5719,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5719"
1413,202,1,que,que,que,5720,Sub,Sub,C/(e)\,"GautArrEr, v. 5720"
1414,202,2,a,a,avoir,5720,Vfin,Vfin,/V\,"GautArrEr, v. 5720"
1415,202,3,poi,poi,peu,5720,N,N,C/V\,"GautArrEr, v. 5720"
1416,202,4,l',l',le,5720,Prn,Prn$$,C/\,"GautArrEr, v. 5720"
1417,202,5,a,a,avoir,5720,Vfin,Vfin,/V\,"GautArrEr, v. 5720"
1418,202,6,tout,tout,tout,5720,QIs,QIs,C/V\,"GautArrEr, v. 5720"
1419,202,7,estonné,estonné,étonner,5720,Vpp,Vpp,/V\.C/V\.'C/V\,"GautArrEr, v. 5720"
1420,202,8,;,;,;,5720,Pnc,Pnc,,"GautArrEr, v. 5720"
1421,203,1,al,al,à.le,5721,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5721"
1422,203,2,col,col,cou,5721,N,N,C/V\,"GautArrEr, v. 5721"
1423,203,3,se,se,se,5721,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5721"
1424,203,4,prent,prent,prendre,5721,Vfin,Vfin,C/V\,"GautArrEr, v. 5721"
1425,203,5,de,de,de,5721,Pre,Pre,C/(e)\,"GautArrEr, v. 5721"
1426,203,6,son,son,son,5721,Det,Det,C/V\,"GautArrEr, v. 5721"
1427,203,7,ceval,ceval,cheval,5721,N,N,C/V\.'C/V\,"GautArrEr, v. 5721"
1428,203,8,",",",",",",5721,Pnc,Pnc,,"GautArrEr, v. 5721"
1429,204,1,poi,poi,peu,5722,N,N,C/V\,"GautArrEr, v. 5722"
1430,204,2,faut,faut,faillir,5722,Vfin,Vfin,C/V\,"GautArrEr, v. 5722"
1431,204,3,qu',qu',que,5722,Sub,Sub,C/\,"GautArrEr, v. 5722"
1432,204,4,il,il,il,5722,Prn,Prn$,/V\,"GautArrEr, v. 5722"
1433,204,5,ne,ne,ne,5722,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5722"
1434,204,6,trebuce,trebuce,trébucher,5722,Vfin,Vfin,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5722"
1435,204,7,aval,aval,aval,5722,PrA,PrA,/V\.'C/V\,"GautArrEr, v. 5722"
1436,204,8,",",",",",",5722,Pnc,Pnc,,"GautArrEr, v. 5722"
1437,205,1,a,a,à,5723,Pre,Pre,/V\,"GautArrEr, v. 5723"
1438,205,2,molt,molt,moult,5723,QIs,QIs,C/V\,"GautArrEr, v. 5723"
1439,205,3,grant,grant,grand,5723,Adj,Adj,C/V\,"GautArrEr, v. 5723"
1440,205,4,paine,paine,peine,5723,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5723"
1441,205,5,s',s',se,5723,Prn,Prn$$,C/\,"GautArrEr, v. 5723"
1442,205,6,est,est,être,5723,Vfin,Vfin,/V\,"GautArrEr, v. 5723"
1443,205,7,tenus,tenus,tenir,5723,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5723"
1444,206,1,et,et,et,5724,Crd,Crd,/V\,"GautArrEr, v. 5724"
1445,206,2,quant,quant,quand,5724,Sub,Sub,C/V\,"GautArrEr, v. 5724"
1446,206,3,un,un,un,5724,QIs,QIs,/V\,"GautArrEr, v. 5724"
1447,206,4,poi,poi,peu,5724,N,N,C/V\,"GautArrEr, v. 5724"
1448,206,5,est,est,être,5724,Vfin,Vfin,/V\,"GautArrEr, v. 5724"
1449,206,6,revenus,revenus,revenir,5724,Vpp,Vpp,C/V\.C/e\.'C/V\,"GautArrEr, v. 5724"
1450,206,7,",",",",",",5724,Pnc,Pnc,,"GautArrEr, v. 5724"
1451,207,1,le,le,le,5725,Det,Det,C/(e)\,"GautArrEr, v. 5725"
1452,207,2,cuer,cuer,coeur,5725,N,N,C/V\,"GautArrEr, v. 5725"
1453,207,3,a,a,avoir,5725,Vfin,Vfin,/V\,"GautArrEr, v. 5725"
1454,207,4,mius,mius,mieux,5725,Adv,Adv,C/V\,"GautArrEr, v. 5725"
1455,207,5,sené,sené,sené,5725,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5725"
1456,207,6,et,et,et,5725,Crd,Crd,/V\,"GautArrEr, v. 5725"
1457,207,7,sage,sage,sage,5725,Adj,Adj,'C/V\.C/(e)\,"GautArrEr, v. 5725"
1458,207,8,",",",",",",5725,Pnc,Pnc,,"GautArrEr, v. 5725"
1459,208,1,se,se,si,5726,Adv,Adv,C/(e)\,"GautArrEr, v. 5726"
1460,208,2,li,li,li,5726,Prn,Prn$$,C/V\,"GautArrEr, v. 5726"
