wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,ref
126,21,3,rei,rei,NOM:suj:masc:sg,29,N,N,roi,C/V\,"Gorm, v. 29"
127,21,4,e,e,CON:coord,29,Crd,Crd,et,/V\,"Gorm, v. 29"
128,21,5,le,le,DET:def:suj:masc:sg,29,Det,Det,le,C/(e)\,"Gorm, v. 29"
129,21,6,plus,plus,ADV,29,Adv,Adv,plus,C/V\,"Gorm, v. 29"
130,21,7,franc,franc,ADJ:suj:masc:sg,29,Adj,Adj,franc2,C/V\,"Gorm, v. 29"
131,22,1,qui,qui,PROCON,30,Qux,Qux,qui,C/V\,"Gorm, v. 30"
132,22,2,unques,unques,ADV,30,Adv,Adv,onques,'/V\.C/e\,"Gorm, v. 30"
133,22,3,fust,fust,VER:subi:3:sg,30,Vfin,Vfin,être,C/V\,"Gorm, v. 30"
134,22,4,el,el,PREDET:en:obj:masc:sg,30,Pre+Det,Pre+Det,en.le,/V\,"Gorm, v. 30"
135,22,5,munde,munde,NOM:obj:masc:sg,30,N,N,monde,'C/V\.C/(e)\,"Gorm, v. 30"
136,22,6,vivant,vivant,VER:ppre,30,Vprs,Vprs,vivre,C/V\.'C/V\,"Gorm, v. 30"
137,23,1,se,se,PROCON,31,Sub,Sub,si3,C/(e)\,"Gorm, v. 31"
138,23,2,il,il,PRO:pers:suj:3:masc:sg:unb,31,Prn,Prn$,il,/V\,"Gorm, v. 31"
139,23,3,creust,creust,VER:subi:3:sg,31,Vfin,Vfin,croire,C/(V)\.'/V\,"Gorm, v. 31"
140,23,4,deu,deu,NOM:obj:masc:sg,31,N,N,dieu,C/V\,"Gorm, v. 31"
141,23,5,le,le,DET:def:obj:masc:sg,31,Det,Det,le,C/(e)\,"Gorm, v. 31"
142,23,6,poant,poant,ADJ:obj:masc:sg,31,Vprs,Vprs,pouvoir2,C/V\.'C/V\,"Gorm, v. 31"
143,24,1,s,s,PROCON,32,Prn,Prn$$,se,C/\,"Gorm, v. 32"
144,24,2,est,est,VER:pres:3:sg,32,Vfin,Vfin,être,/V\,"Gorm, v. 32"
145,24,3,escrié,escrié,VER:pper:masc:sg,32,Vpp,Vpp,écrier,/V\.C/V\.'C/V\,"Gorm, v. 32"
146,24,4,haut,haut,ADJ:obj:masc:sg,32,Adj,Adj,haut,C/V\,"Gorm, v. 32"
147,24,5,en,en,PRE,32,Pre,Pre,en,/V\,"Gorm, v. 32"
148,24,6,oant,oant,VER:ppre,32,Vprs,Vprs,ouïr,/V\.'C/V\,"Gorm, v. 32"
149,25,1,"""","""",PON:cit,33,Pnc,Pnc,"""",,"Gorm, v. 33"
150,25,2,ces,ces,DET:demo:suj:masc:pl,33,Dem,Dem,cist,C/V\,"Gorm, v. 33"
151,25,3,crestiens,crestiens,NOM:suj:masc:pl,33,Adj,Adj,chrétien,C/V\.C/{V}\.'/V\,"Gorm, v. 33"
152,25,4,sunt,sunt,VER:pres:3:pl,33,Vfin,Vfin,être,C/V\,"Gorm, v. 33"
153,25,5,nun,nun,ADV,33,Neg,Neg,ne,C/V\,"Gorm, v. 33"
154,25,6,savant,savant,VER:ppre,33,Vprs,Vprs,savoir,C/V\.'C/V\,"Gorm, v. 33"
155,26,1,qui,qui,PROCON,34,Qux,Qux,qui,C/V\,"Gorm, v. 34"
156,26,2,de,de,PRE,34,Pre,Pre,de,C/(e)\,"Gorm, v. 34"
157,26,3,juster,juster,VER:infi,34,Vinf,Vinf,jouter,C/V\.'C/V\,"Gorm, v. 34"
158,26,4,me,me,PRO:pers:obj:1:sg:unb,34,Prn,Prn$$,me,C/(e)\,"Gorm, v. 34"
159,26,5,vont,vont,VER:pres:3:pl,34,Vfin,Vfin,aller,C/V\,"Gorm, v. 34"
160,26,6,hastant,hastant,VER:ppre,34,Vprs,Vprs,hâter,C/V\.'C/V\,"Gorm, v. 34"
161,27,1,ne,ne,PRO:clit,35,Neg,Neg$$,ne,C/(e)\,"Gorm, v. 35"
162,27,2,voil,voil,VER:pres:1:sg,35,Vfin,Vfin,vouloir,C/V\,"Gorm, v. 35"
163,27,3,que,que,PROCON,35,Sub,Sub,que,C/(e)\,"Gorm, v. 35"
164,27,4,ja,ja,ADV,35,Adv,Adv,jà,C/V\,"Gorm, v. 35"
165,27,5,un,un,DET:ndf:suj:masc:sg,35,QIs,QIs,un,/V\,"Gorm, v. 35"
166,27,6,sul,sul,ADJ:suj:masc:sg,35,Adj,Adj,seul,C/V\,"Gorm, v. 35"
167,27,7,s,s,PROCON,35,Prn,Prn$$,se,C/\,"Gorm, v. 35"
168,27,8,en,en,PRO:clit,35,Prn,Prn$$,en2,/V\,"Gorm, v. 35"
169,27,9,vant,vant,VER:subp:3:sg,35,Vfin,Vfin,vanter,C/V\,"Gorm, v. 35"
170,28,1,tuz,tuz,PRO:ind:suj:masc:pl,36,QIs,QIs,tout,C/V\,"Gorm, v. 36"
171,28,2,serrunt,serrunt,VER:futu:3:pl,36,Vfin,Vfin,être,C/V\.'C/V\,"Gorm, v. 36"
172,28,3,mort,mort,VER:pper:masc:sg,36,Vpp,Vpp,mourir,C/V\,"Gorm, v. 36"
173,28,4,u,u,PROCON,36,Crd,Crd,ou,/V\,"Gorm, v. 36"
174,28,5,recreant,recreant,VER:ppre,36,Vprs,Vprs,recroire,C/V\.C/e\.'C/V\,"Gorm, v. 36"
175,28,6,"""","""",PON:cit,36,Pnc,Pnc,"""",,"Gorm, v. 36"
176,29,1,quant,quant,ADV,37,Sub,Sub,quand,C/V\,"Gorm, v. 37"
177,29,2,il,il,PRO:pers:suj:3:masc:sg:unb,37,Prn,Prn$,il,/V\,"Gorm, v. 37"
178,29,3,ot,ot,VER:simp:3:sg,37,Vfin,Vfin,avoir,/V\,"Gorm, v. 37"
179,29,4,morz,morz,VER:pper:masc:pl,37,Vpp,Vpp,mourir,C/V\,"Gorm, v. 37"
180,29,5,les,les,DET:def:obj:masc:pl,37,Det,Det,le,C/V\,"Gorm, v. 37"
181,29,6,bons,bons,ADJ:obj:masc:pl,37,Adj,Adj,bon,C/V\,"Gorm, v. 37"
182,29,7,vassaus,vassaus,NOM:obj:masc:pl,37,N,N,vassal,C/V\.'C/V\,"Gorm, v. 37"
183,30,1,ariere,ariere,ADV,38,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,"Gorm, v. 38"
184,30,2,enchaca,enchaca,VER:simp:3:sg,38,Vfin,Vfin,enchasser,/V\.C/V\.'C/V\,"Gorm, v. 38"
185,30,3,les,les,DET:def:obj:masc:pl,38,Det,Det,le,C/V\,"Gorm, v. 38"
186,30,4,chevaus,chevaus,NOM:obj:masc:pl,38,N,N,cheval,C/V\.'C/V\,"Gorm, v. 38"
187,31,1,puis,puis,ADV,39,PrA,PrA,puis,C/V\,"Gorm, v. 39"
188,31,2,mist,mist,VER:simp:3:sg,39,Vfin,Vfin,mettre,C/V\,"Gorm, v. 39"
189,31,3,avant,avant,PRE,39,PrA,PrA,avant,/V\.'C/V\,"Gorm, v. 39"
190,31,4,sun,sun,DET:poss:obj:masc:sg,39,Det,Det,son4,C/V\,"Gorm, v. 39"
191,31,5,estandart,estandart,NOM:obj:masc:sg,39,N,N,étendard,/V\.C/V\.'C/V\,"Gorm, v. 39"
192,32,1,n,n,PRO:clit,40,Crd,Crd,ne2,C/\,"Gorm, v. 40"
193,32,2,em,em,PRO:invar,40,Prn,Prn$,on,/V\,"Gorm, v. 40"
194,32,3,li,li,PRO:pers:suj:3:masc:sg:bet,40,Prn,Prn$$,li,C/V\,"Gorm, v. 40"
195,32,4,baille,baille,VER:pres:3:sg,40,Vfin,Vfin,bailler,'C/V\.C/(e)\,"Gorm, v. 40"
196,32,5,un,un,DET:ndf:obj:masc:sg,40,QIs,QIs,un,/V\,"Gorm, v. 40"
197,32,6,tuenard,tuenard,NOM:obj:masc:sg,40,N,N,toenart,C/V\.C/(V)\.'/V\,"Gorm, v. 40"
198,33,1,desus,desus,ADV,41,PrA,PrA,dessus,C/V\.'C/V\,"Gorm, v. 41"
199,33,2,qaiou,qaiou,NPR:obj:masc:sg,41,N,N,Cayeux,C/V\.'C/V\,"Gorm, v. 41"
200,33,3,a,a,PRE,41,Pre,Pre,à,/V\,"Gorm, v. 41"
201,33,4,la,la,DET:def:obj:femi:sg,41,Det,Det,le,C/V\,"Gorm, v. 41"
202,33,5,chapele,chapele,NOM:obj:femi:sg,41,N,N,chapelle,C/V\.'C/V\.C/(e)\,"Gorm, v. 41"
203,34,1,fut,fut,VER:simp:3:sg,42,Vfin,Vfin,être,C/V\,"Gorm, v. 42"
204,34,2,la,la,DET:def:suj:femi:sg,42,Det,Det,le,C/V\,"Gorm, v. 42"
205,34,3,bataille,bataille,NOM:suj:femi:sg,42,N,N,bataille,C/V\.'C/V\.C/(e)\,"Gorm, v. 42"
206,34,4,fort,fort,ADJ:suj:femi:sg,42,Adj,Adj,fort,C/V\,"Gorm, v. 42"
207,34,5,e,e,CON:coord,42,Crd,Crd,et,/V\,"Gorm, v. 42"
208,34,6,pesme,pesme,ADJ:suj:femi:sg,42,Adj,Adj,pesme,'C/V\.C/(e)\,"Gorm, v. 42"
209,35,1,occist,occist,VER:pres:3:sg,44,Vfin,Vfin,occire,/V\.'C/V\,"Gorm, v. 44"
210,35,2,e,e,CON:coord,44,Crd,Crd,et,/V\,"Gorm, v. 44"
211,35,3,fiert,fiert,VER:pres:3:sg,44,Vfin,Vfin,férir,C/V\,"Gorm, v. 44"
212,35,4,e,e,CON:coord,44,Crd,Crd,et,/V\,"Gorm, v. 44"
213,35,5,esboele,esboele,VER:pres:3:sg,44,Vfin,Vfin,ébouler,/V\.C/V\.'C/V\.C/(e)\,"Gorm, v. 44"
214,36,1,qui,qui,PROCON,45,Qux,Qux,qui,C/V\,"Gorm, v. 45"
215,36,2,cunsuit,cunsuit,VER:pres:3:sg,45,Vfin,Vfin,consuivre,C/V\.'C/V\,"Gorm, v. 45"
216,36,3,ne,ne,PRO:clit,45,Neg,Neg$$,ne,C/(e)\,"Gorm, v. 45"
217,36,4,l,l,PRO:pers:obj:3:masc:sg:unb,45,Prn,Prn$$,le,C/\,"Gorm, v. 45"
