wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
194,31,3,dis,dis,31,N,N,di,C/V\,"Passion, v. 31"
195,31,4,en,en,31,Pre,Pre,en,/V\,"Passion, v. 31"
196,31,5,moniment,moniment,31,N,N,monument,C/V\.C/V\.'C/V\,"Passion, v. 31"
197,32,1,jagud,jagud,32,Vpp,Vpp,gésir,C/V\.'C/V\,"Passion, v. 32"
198,32,2,aveie,aveie,32,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,"Passion, v. 32"
199,32,3,toz,toz,32,QIs,QIs,tout,C/V\,"Passion, v. 32"
200,32,4,pudenz,pudenz,32,Vprs,Vprs,puir,C/V\.'C/V\,"Passion, v. 32"
201,32,5,.,.,32,Pnc,Pnc,.,,"Passion, v. 32"
202,33,1,cum,cum,33,Sub,Sub,comme,C/V\,"Passion, v. 33"
203,33,2,co,co,33,Prn,Prn,ce,C/V\,"Passion, v. 33"
204,33,3,audid,audid,33,Vfin,Vfin,ouïr,/V\.'C/V\,"Passion, v. 33"
205,33,4,totä,totä,33,QIs,QIs,tout,'C/V\.C/(e)\,"Passion, v. 33"
206,33,5,la,la,33,Det,Det,le,C/V\,"Passion, v. 33"
207,33,6,gent,gent,33,N,N,gent,C/V\,"Passion, v. 33"
208,33,7,",",",",33,Pnc,Pnc,",",,"Passion, v. 33"
209,34,1,que,que,34,Sub,Sub,que,C/(e)\,"Passion, v. 34"
210,34,2,jesús,jesús,34,N,N,Jésus,C/V\.'C/V\,"Passion, v. 34"
211,34,3,ve,ve,34,Vfin,Vfin,venir,C/V\,"Passion, v. 34"
212,34,4,",",",",34,Pnc,Pnc,",",,"Passion, v. 34"
213,34,5,lo,lo,34,Det,Det,le,C/(e)\,"Passion, v. 34"
214,34,6,reis,reis,34,N,N,roi,C/V\,"Passion, v. 34"
215,34,7,podenz,podenz,34,Vprs,Vprs,pouvoir,C/V\.'C/V\,"Passion, v. 34"
216,34,8,",",",",34,Pnc,Pnc,",",,"Passion, v. 34"
217,35,1,chi,chi,35,Qux,Qux,qui,C/V\,"Passion, v. 35"
218,35,2,eps,eps,35,Adj,Adj,es,/V\,"Passion, v. 35"
219,35,3,lo,lo,35,Det,Det,le,C/(e)\,"Passion, v. 35"
220,35,4,morz,morz,35,Vpp,Vpp,mourir,C/V\,"Passion, v. 35"
221,35,5,fai,fai,35,Vfin,Vfin,faire,C/V\,"Passion, v. 35"
222,35,6,se,se,35,Prn,Prn%$,se,C/(e)\,"Passion, v. 35"
223,35,7,revivere,revivere,35,Vinf,Vinf,revivre,C/V\.'C/V\.C/(e)\,"Passion, v. 35"
224,35,8,",",",",35,Pnc,Pnc,",",,"Passion, v. 35"
225,36,1,a,a,36,Pre,Pre,à,/V\,"Passion, v. 36"
226,36,2,grand,grand,36,Adj,Adj,grand,C/V\,"Passion, v. 36"
227,36,3,honor,honor,36,N,N,honneur,/V\.'C/V\,"Passion, v. 36"
