wd_id,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1233,puet,puet,VER,413,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
1234,tenir,tenir,VER,413,Vinf,Vinf,tenir,C/V\.'C/V\,VERB,tenir,10
1235,k',k',PROCON,413,Sub,Sub,que,C/\,SCONJ,que,10
1236,il,il,PRO:pers,413,Prn,Prn$,il,/V\,PRON,il,10
1237,n',n',PRO:clit,413,Neg,Neg$$,ne,C/\,ADV,ne,10
1238,em,em,PRO:clit,413,Prn,Prn$$,en2,/V\,PRON,en,10
1239,paraut,paraut,VER,413,Vfin,Vfin,parler,C/V\.'C/V\,VERB,parler,10
1240,a,a,PRE,413,Pre,Pre,à,/V\,ADP,à,10
1241,Brandelis,brandelis,NOM,413,N,N,,C/V\.C/e\.'C/V\,PROPN,Brandelis,-10
1242,et,et,CON:coord,413,Crd,Crd,et,/V\,CCONJ,et,10
1243,li,li,PRO:pers,413,Prn,Prn$$,li,C/V\,PRON,li,10
1244,dist,dist,VER,414,Vfin,Vfin,dire,C/V\,VERB,dire,10
1245,:,:,PON,414,Pnc,Pnc,,,PUNCT,:,9
1246,«,«,PON:cit,414,Pnc,Pnc,,,PUNCT,«,9
1247,Brandelis,brandelis,VER,414,N,N,,C/V\.C/e\.'C/V\,PROPN,Brandelis,-10
1248,",",",",PON,414,Pnc,Pnc,,,PUNCT,",",9
1249,vous,vous,PRO:pers,414,Prn,Prn$$,vous,C/V\,PRON,vous,10
1250,estes,estes,VER,414,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10
1251,vous,vous,PRO:pers,414,Prn,Prn%,vous,C/V\,PRON,vous,10
1252,pris,pris,VER,414,Vpp,Vpp,prendre,C/V\,VERB,prendre,10
1253,regart,regart,NOM,414,N,N,,C/V\.'C/V\,NOUN,regard,8
1254,d',d',PRE,414,Pre,Pre,de,C/\,ADP,de,10
1255,une,une,DET:ndf,414,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
1256,cose,cose,NOM,414,N,N,,'C/V\.C/(e)\,NOUN,chose,8
1257,que,que,PROCON,415,Qux,Qux,que,C/(e)\,PRON,que,10
1258,je,je,PRO:pers,415,Prn,Prn$,je,C/(e)\,PRON,je,10
1259,ai,ai,VER,415,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1260,maintenant,maintenant,ADV,415,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
1261,veüe,veüe,VER,415,Vpp,Vpp,voir,C/(V)\.'/V\./(e)\,VERB,voir,10
1262,de,de,PRE,415,Pre,Pre,de,C/(e)\,ADP,de,10
1263,cest,cest,DET:demo,415,Dem,Dem,cist,C/V\,DET,cist,10
1264,cevalier,cevalier,NOM,415,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
1265,ki,ki,PROCON,415,Qux,Qux,qui,C/V\,PRON,qui,10
1266,avoec,avoec,PRE,415,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
1267,nous,nous,PRO:pers,415,Prn,Prn,nous,C/V\,PRON,nous,10
1268,cevauche,cevauche,VER,416,Vfin,Vfin,chevaucher,C/V\.'C/V\.C/(e)\,VERB,chevaucher,10
1269,?,?,PON,416,Pnc,Pnc,,,PUNCT,?,9
1270,—,—,PON,416,Pnc,Pnc,,,PUNCT,—,9
1271,Je,je,PRO:pers,416,Prn,Prn$,je,C/(e)\,PRON,je,10
1272,ne,ne,PRO:clit,416,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1273,sai,sai,VER,416,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
1274,voir,voir,ADJ,416,Adv,Adv,voir2,C/V\,ADV,voir,10
1275,",",",",PON,416,Pnc,Pnc,,,PUNCT,",",9
1276,fait,fait,VER,416,Vfin,Vfin,faire,C/V\,VERB,faire,10
1277,Brandelis,brandelis,VER,416,N,N,,C/V\.C/e\.'C/V\,PROPN,Brandelis,-10
1278,.,.,PON,416,Pnc,Pnc,,,PUNCT,.,9
1279,Que,que,PROCON,416,Qux,Qux,que,C/(e)\,PRON,que,10
1280,avés,avés,VER,416,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1281,vous,vous,PRO:pers,416,Prn,Prn%,vous,C/V\,PRON,vous,10
1282,veü,veü,VER,417,Vpp,Vpp,voir,C/(V)\.'/V\,VERB,voir,10
1283,en,en,PRE,417,Pre,Pre,en,/V\,ADP,en,10
1284,lui,lui,PRO:pers,417,Prn,Prn,lui,C/V\,PRON,lui,10
1285,?,?,PON,417,Pnc,Pnc,,,PUNCT,?,9
1286,—,—,PON,417,Pnc,Pnc,,,PUNCT,—,9
1287,Je,je,PRO:pers,417,Prn,Prn$,je,C/(e)\,PRON,je,10
1288,ai,ai,VER,417,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1289,veü,veü,VER,417,Vpp,Vpp,voir,C/(V)\.'/V\,VERB,voir,10
1290,",",",",PON,417,Pnc,Pnc,,,PUNCT,",",9
1291,fait,fait,VER,417,Vfin,Vfin,faire,C/V\,VERB,faire,10
1292,Kex,kex,NPR,417,N,N,,C/V\,PROPN,Keu,-10
1293,",",",",PON,417,Pnc,Pnc,,,PUNCT,",",9
1294,k',k',PROCON,417,Sub,Sub,que,C/\,SCONJ,que,10
1295,il,il,PRO:pers,417,Prn,Prn$,il,/V\,PRON,il,10
1296,a,a,VER,417,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1297,hui,hui,ADV,417,Adv,Adv,hui2,/V\,ADV,hui,10
1298,toute,toute,DET:ind,417,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
1299,jour,jour,NOM,417,N,N,,C/V\,NOUN,jour,8
1300,cevauchié,cevauchié,VER,418,Vpp,Vpp,chevaucher,C/V\.C/V\.'C/V\,VERB,chevaucher,10
1301,devant,devant,PRE,418,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
1302,nous,nous,PRO:pers,418,Prn,Prn,nous,C/V\,PRON,nous,10
1303,et,et,CON:coord,418,Crd,Crd,et,/V\,CCONJ,et,10
1304,orendroit,orendroit,ADV,418,Adv,Adv,orendroit,/V\.C/V\.'C/V\,ADV,orendroit,10
1305,",",",",PON,418,Pnc,Pnc,,,PUNCT,",",9
1306,tout,tout,PRO:ind,418,QIs,QIs,tout,C/V\,ADV,tout,10
1307,maintenant,maintenant,ADV,418,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
1308,k',k',PROCON,418,Sub,Sub,que,C/\,SCONJ,que,10
1309,il,il,PRO:pers,418,Prn,Prn$,il,/V\,PRON,il,10
1310,aperchut,aperchut,VER,419,Vfin,Vfin,apercevoir,/V\.C/V\.'C/V\,VERB,apercevoir,10
1311,cest,cest,DET:demo,419,Dem,Dem,cist,C/V\,DET,cist,10
1312,cevalier,cevalier,NOM,419,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
1313,ki,ki,PROCON,419,Qux,Qux,qui,C/V\,PRON,qui,10
1314,chest,chest,DET:demo,419,Dem,Dem,cist,C/V\,DET,cist,10
1315,pont,pont,NOM,419,N,N,,C/V\,NOUN,pont,8
1316,garde,garde,VER,419,Vfin,Vfin,garder,'C/V\.C/(e)\,VERB,garder,10
1317,",",",",PON,419,Pnc,Pnc,,,PUNCT,",",9
1318,il,il,PRO:pers,419,Prn,Prn$,il,/V\,PRON,il,10
1319,se,se,PRO:pers,419,Prn,Prn$$,se,C/(e)\,PRON,se,10
1320,mist,mist,VER,419,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
1321,deriere,deriere,ADV,420,PrA,PrA,derrière,C/V\.'C/V\.C/(e)\,ADP,derrière,10
1322,nous,nous,PRO:pers,420,Prn,Prn,nous,C/V\,PRON,nous,10
1323,pour,pour,PRE,420,Pre,Pre,pour,C/V\,ADP,pour,10
1324,ce,ce,PRO:invar,420,Prn,Prn,ce,C/(e)\,PRON,ce,10
1325,que,que,PROCON,420,Sub,Sub,que,C/(e)\,SCONJ,que,10
1326,nous,nous,PRO:pers,420,Prn,Prn$,nous,C/V\,PRON,nous,10
1327,alissom,alissom,VER,420,Vfin,Vfin,aller,/V\.C/V\.'C/V\,VERB,aller,10
1328,devant,devant,PRE,420,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
1329,et,et,CON:coord,420,Crd,Crd,et,/V\,CCONJ,et,10
1330,li,li,PRO:pers,420,Prn,Prn$$,li,C/V\,PRON,li,10
1331,aquitissom,aquitissom,VER,420,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\,VERB,acquittir,-10
1332,le,le,DET:def,421,Det,Det,le,C/(e)\,DET,le,10
1333,passage,passage,NOM,421,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,3
1334,de,de,PRE,421,Pre,Pre,de,C/(e)\,ADP,de,10
1335,cest,cest,DET:demo,421,Dem,Dem,cist,C/V\,DET,cist,10
1336,pont,pont,NOM,421,N,N,,C/V\,NOUN,pont,8
1337,.,.,PON,421,Pnc,Pnc,,,PUNCT,.,9
1338,—,—,PON,421,Pnc,Pnc,,,PUNCT,—,8
1339,En,en,PRE,421,Pre,Pre,en,/V\,ADP,en,10
1340,non,non,NOM,421,N,N,,C/V\,NOUN,nom,8
1341,Dieu,dieu,NOM,421,N,N,,C/V\,PROPN,Dieu,3
1342,",",",",PON,421,Pnc,Pnc,,,PUNCT,",",9
1343,fait,fait,VER,421,Vfin,Vfin,faire,C/V\,VERB,faire,10
1344,Brandelis,brandelis,VER,421,N,N,,C/V\.C/e\.'C/V\,PROPN,Brandelis,-10
1345,",",",",PON,421,Pnc,Pnc,,,PUNCT,",",9
1346,vous,vous,PRO:pers,422,Prn,Prn$,vous,C/V\,PRON,vous,10
1347,dites,dites,VER,422,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
1348,voir,voir,ADJ,422,N,N,voir2,C/V\,PROPN|NOUN,voir,10
1349,.,.,PON,422,Pnc,Pnc,,,PUNCT,.,9
1350,Or,or,ADV,422,Adv,Adv,or2,/V\,ADV,or,10
1351,voi,voi,VER,422,Vfin,Vfin,voir,C/V\,VERB,voir,10
1352,je,je,PRO:pers,422,Prn,Prn%,je,C/(e)\,PRON,je,10
1353,bien,bien,ADV,422,Adv,Adv,bien,C/V\,ADV,bien,10
1354,apertement,apertement,ADV,422,Adv,Adv,,/V\.C/V\.C/e\.'C/V\,ADV,apertement,3
1355,que,que,PROCON,422,Sub,Sub,que,C/(e)\,SCONJ,que,10
1356,vous,vous,PRO:pers,422,Prn,Prn$,vous,C/V\,PRON,vous,10
1357,vous,vous,PRO:pers,423,Prn,Prn$$,vous,C/V\,PRON,vous,10
1358,estes,estes,VER,423,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10
1359,apercheüs,apercheüs,VER,423,Vpp,Vpp,apercevoir,/V\.C/V\.C/(V)\.'/V\,VERB,apercevoir,10
1360,de,de,PRE,423,Pre,Pre,de,C/(e)\,ADP,de,10
1361,la,la,DET:def,423,Det,Det,le,C/V\,DET,le,10
1362,verité,verité,NOM,423,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,8
1363,.,.,PON,423,Pnc,Pnc,,,PUNCT,.,9
1364,Mais,mais,CON:coord,423,Crd,Crd,mais,C/V\,CCONJ,mais,10
1365,ne,ne,PRO:clit,423,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1366,vous,vous,PRO:pers,423,Prn,Prn$$,vous,C/V\,PRON,vous,10
1367,caut,caut,VER,423,Vfin,Vfin,chaloir,C/V\,VERB,chaloir,10
1368,",",",",PON,423,Pnc,Pnc,,,PUNCT,",",9
1369,car,car,CON:coord,423,Crd,Crd,car,C/V\,CCONJ,car,10
1370,bien,bien,ADV,424,Adv,Adv,bien,C/V\,ADV,bien,10
1371,deliverrom,deliverrom,VER,424,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\,VERB,délivrer,0
1372,le,le,DET:def,424,Det,Det,le,C/(e)\,DET,le,10
1373,passage,passage,NOM,424,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,3
1374,",",",",PON,424,Pnc,Pnc,,,PUNCT,",",9
1375,se,se,DET:poss,424,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1376,Dieu,dieu,NOM,424,N,N,,C/V\,PROPN,Dieu,3
1377,plaist,plaist,VER,424,Vfin,Vfin,plaire,C/V\,VERB,plaire,10
1378,!,!,PON,424,Pnc,Pnc,,,PUNCT,!,9
1379,»,»,PON:cit,424,Pnc,Pnc,,,PUNCT,»,9
1380,Quant,quant,ADV,501,Sub,Sub,quand,C/V\,SCONJ,quand,10
1381,il,il,PRO:pers,501,Prn,Prn$,il,/V\,PRON,il,10
1382,sont,sont,VER,501,Vfin,Vfin,être,C/V\,VERB,être,10
1383,trusc',trusc',ADV,501,PrA,PrA,trosque,C/V\,ADV,trosque,10
1384,au,au,PREDET:a,501,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1385,pont,pont,NOM,501,N,N,,C/V\,NOUN,pont,8
1386,venu,venu,VER,501,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10
1387,",",",",PON,501,Pnc,Pnc,,,PUNCT,",",9
1388,li,li,DET:def,501,Det,Det,le,C/V\,DET,le,10
1389,cevaliers,cevaliers,NOM,501,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
1390,ki,ki,PROCON,501,Qux,Qux,qui,C/V\,PRON,qui,10
1391,le,le,DET:def,501,Det,Det,le,C/(e)\,DET,le,10
1392,pont,pont,NOM,502,N,N,,C/V\,NOUN,pont,8
1393,gardoit,gardoit,VER,502,Vfin,Vfin,garder,C/V\.'C/V\,VERB,garder,10
1394,estoit,estoit,VER,502,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1395,ja,ja,ADV,502,Adv,Adv,jà,C/V\,ADV,jà,10
1396,montés,montés,VER,502,Vpp,Vpp,monter,C/V\.'C/V\,VERB,monter,10
1397,sour,sour,PRE,502,PrA,PrA,sur,C/V\,ADP,sur,10
1398,son,son,DET:poss,502,Det,Det,son4,C/V\,DET,son,10
1399,ceval,ceval,NOM,502,N,N,,C/V\.'C/V\,NOUN,cheval,8
1400,tous,tous,PRO:ind,502,QIs,QIs,tout,C/V\,ADV,tout,10
1401,garnis,garnis,VER,502,Vpp,Vpp,,C/V\.'C/V\,VERB,garnir,8
1402,et,et,CON:coord,502,Crd,Crd,et,/V\,CCONJ,et,10
1403,tous,tous,PRO:ind,503,QIs,QIs,tout,C/V\,ADV,tout,10
1404,aparailliés,aparailliés,VER,503,Vpp,Vpp,,/V\.C/V\.C/V\.C/<V>\.'/V\,VERB,appareiller,0
1405,de,de,PRE,503,Pre,Pre,de,C/(e)\,ADP,de,10
1406,ferir,ferir,VER,503,Vinf,Vinf,férir,C/V\.'C/V\,VERB,férir,10
1407,.,.,PON,503,Pnc,Pnc,,,PUNCT,.,9
1408,Dont,dont,PRO:invar,503,Adv,Adv,donc,C/V\,ADV,donc,10
1409,s',s',PRO:pers,503,Prn,Prn$$,se,C/\,PRON,se,10
1410,escrie,escrie,VER,503,Vfin,Vfin,écrier,/V\.'C/V\./(e)\,VERB,écrier,10
1411,",",",",PON,503,Pnc,Pnc,,,PUNCT,",",9
1412,tant,tant,ADV,503,QIs,QIs,tant,C/V\,ADV,tant,10
1413,com,com,CON:subord,503,Sub,Sub,comme,C/V\,SCONJ,comme,10
1414,il,il,PRO:pers,503,Prn,Prn$,il,/V\,PRON,il,10
1415,puet,puet,VER,503,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
1416,:,:,PON,503,Pnc,Pnc,,,PUNCT,:,9
1417,«,«,PON:cit,504,Pnc,Pnc,,,PUNCT,«,9
1418,Signeur,signeur,NOM,504,N,N,,C/V\.'C/V\,NOUN,seigneur,3
1419,cevalier,cevalier,NOM,504,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
1420,aventureus,aventureus,ADJ,504,Adj,Adj,,/V\.C/V\.C/V\.'C/V\,ADJ,aventureux,9
1421,",",",",PON,504,Pnc,Pnc,,,PUNCT,",",9
1422,autre,autre,ADJ,504,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1423,passage,passage,NOM,504,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,3
1424,querés,querés,VER,504,Vfin,Vfin,quérir,C/V\.'C/V\,VERB,quérir,10
1425,que,que,PROCON,504,Sub,Sub,que,C/(e)\,SCONJ,que,10
1426,cestui,cestui,PRO:demo,505,Dem,Dem,cist,C/V\.'C/V\,PRON,cist,10
1427,se,se,PRO:pers,505,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1428,vous,vous,PRO:pers,505,Prn,Prn,vous,C/V\,PRON,vous,10
1429,a,a,VER,505,Pre,Pre,à,/V\,ADP,à,10
1430,moi,moi,PRO:pers,505,Prn,Prn,moi,C/V\,PRON,moi,10
1431,ne,ne,PRO:clit,505,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1432,volés,volés,VER,505,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1433,jouster,jouster,VER,505,Vinf,Vinf,,C/V\.'C/V\,VERB,jouter,9
1434,",",",",PON,505,Pnc,Pnc,,,PUNCT,",",9
1435,car,car,CON:coord,505,Crd,Crd,car,C/V\,CCONJ,car,10
1436,bien,bien,ADV,505,Adv,Adv,bien,C/V\,ADV,bien,10
1437,saciés,saciés,VER,505,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
1438,certainnement,certainnement,ADV,505,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,certainement,9
1439,que,que,PROCON,506,Sub,Sub,que,C/(e)\,SCONJ,que,10
1440,quitement,quitement,ADV,506,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,quittement,9
1441,vous,vous,PRO:pers,506,Prn,Prn$,vous,C/V\,PRON,vous,10
1442,ne,ne,PRO:clit,506,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1443,poés,poés,VER,506,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
1444,cest,cest,DET:demo,506,Dem,Dem,cist,C/V\,DET,cist,10
1445,pont,pont,NOM,506,N,N,,C/V\,NOUN,pont,8
1446,passer,passer,VER,506,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10
1447,!,!,PON,506,Pnc,Pnc,,,PUNCT,!,9
1448,—,—,PON,507,Pnc,Pnc,,,PUNCT,—,8
1449,En,en,PRE,507,Pre,Pre,en,/V\,ADP,en,10
1450,non,non,NOM,507,N,N,,C/V\,NOUN,nom,8
1451,Dieu,dieu,NOM,507,N,N,,C/V\,PROPN,Dieu,3
1452,",",",",PON,507,Pnc,Pnc,,,PUNCT,",",9
1453,sire,sire,NOM,507,N,N,,'C/V\.C/(e)\,NOUN,sire,11
1454,cevaliers,cevaliers,NOM,507,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
1455,",",",",PON,507,Pnc,Pnc,,,PUNCT,",",9
1456,fait,fait,VER,507,Vfin,Vfin,faire,C/V\,VERB,faire,10
1457,Kex,kex,NPR,507,N,N,,C/V\,PROPN,Keu,-10
1458,d',d',PRE,507,Pre,Pre,de,C/\,ADP,de,10
1459,Estraus,estraus,NPR,507,N,N,,/V\.'C/V\,PROPN,écran,2
1460,",",",",PON,507,Pnc,Pnc,,,PUNCT,",",9
1461,ne,ne,PRO:clit,507,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1462,je,je,PRO:pers,507,Prn,Prn,je,C/(e)\,PRON,je,10
1463,quites,quites,VER,508,Adj,Adj,quitte,'C/V\.C/e\,ADJ,quitte,10
1464,n',n',PRO:clit,508,Neg,Neg$$,ne,C/\,ADV,ne,10
1465,en,en,PRO:clit,508,Prn,Prn$$,en2,/V\,PRON,en,10
1466,voel,voel,VER,508,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1467,estre,estre,VER,508,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
1468,!,!,PON,508,Pnc,Pnc,,,PUNCT,!,9
1469,Et,et,CON:coord,508,Crd,Crd,et,/V\,CCONJ,et,10
1470,quant,quant,ADV,508,Sub,Sub,quand,C/V\,SCONJ,quand,10
1471,vous,vous,PRO:pers,508,Prn,Prn,vous,C/V\,PRON,vous,10
1472,jouste,jouste,VER,508,N,N,,'C/V\.C/(e)\,PROPN|NOUN,joute,8
1473,demandés,demandés,VER,508,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10
1474,",",",",PON,508,Pnc,Pnc,,,PUNCT,",",9
1475,vous,vous,PRO:pers,509,Prn,Prn$,vous,C/V\,PRON,vous,10
1476,l',l',PRO:pers,509,Prn,Prn$$,le,C/\,PRON,le,10
1477,arés,arés,VER,509,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1478,!,!,PON,509,Pnc,Pnc,,,PUNCT,!,9
1479,A,a,PRE,509,Pre,Pre,à,/V\,ADP,à,10
1480,jouste,jouste,NOM,509,N,N,,'C/V\.C/(e)\,NOUN,joute,8
1481,ne,ne,PRO:clit,509,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1482,poés,poés,VER,509,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
1483,vous,vous,PRO:pers,509,Prn,Prn%,vous,C/V\,PRON,vous,10
1484,faillir,faillir,VER,509,Vinf,Vinf,faillir,C/V\.'C/V\,VERB,faillir,10
1485,legierement,legierement,ADV,509,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,légèrement,9
1486,a,a,PRE,509,Pre,Pre,à,/V\,ADP,à,10
1487,chestui,chestui,PRO:demo,510,Dem,Dem,cist,C/V\.'C/V\,DET,cist,10
1488,point,point,VER,510,N,N,,C/V\,NOUN,point,8
1489,!,!,PON,510,Pnc,Pnc,,,PUNCT,!,9
1490,»,»,PON:cit,510,Pnc,Pnc,,,PUNCT,»,9
1491,Aprés,aprés,ADV,510,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1492,cestui,cestui,DET:demo,510,Dem,Dem,cist,C/V\.'C/V\,DET,cist,10
1493,parlement,parlement,NOM,510,N,N,,C/V\.C/e\.'C/V\,NOUN,parlement,9
1494,laisse,laisse,VER,510,Vfin,Vfin,laisser,'C/V\.C/(e)\,VERB,laisser,10
1495,courre,courre,VER,510,Vinf,Vinf,courir,'C/V\.C/(e)\,VERB,courir,10
1496,li,li,DET:def,510,Det,Det,le,C/V\,DET,le,10
1497,uns,uns,DET:ndf,511,QIs,QIs,un,/V\,PRON,un,10
1498,vers,vers,PRE,511,Pre,Pre,vers2,C/V\,ADP,vers,10
1499,l',l',DET:def,511,Det,Det,le,C/\,DET,le,10
1500,autre,autre,ADJ,511,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1501,sans,sans,PRE,511,Pre,Pre,sans,C/V\,ADP,sans,10
1502,faire,faire,VER,511,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1503,autre,autre,ADJ,511,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1504,delaiement,delaiement,NOM,511,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,délaiement,9
1505,",",",",PON,511,Pnc,Pnc,,,PUNCT,",",9
1506,tant,tant,ADV,511,QIs,QIs,tant,C/V\,ADV,tant,10
1507,com,com,CON:subord,511,Sub,Sub,comme,C/V\,SCONJ,comme,10
1508,il,il,PRO:pers,511,Prn,Prn$,il,/V\,PRON,il,10
1509,pueent,pueent,VER,512,Vfin,Vfin,pouvoir2,'C/V\./e\,VERB,pouvoir,10
1510,des,des,PREDET:de,512,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1511,chevaus,chevaus,NOM,512,N,N,,C/V\.'C/V\,NOUN,cheval,8
1512,traire,traire,VER,512,Vinf,Vinf,traire,'C/V\.C/(e)\,VERB,traire,10
1513,par,par,PRE,512,Pre,Pre,par,C/V\,ADP,par,10
1514,desus,desus,ADV,512,PrA,PrA,dessus,C/V\.'C/V\,ADP,dessus,10
1515,le,le,DET:def,512,Det,Det,le,C/(e)\,DET,le,10
1516,pont,pont,NOM,512,N,N,,C/V\,NOUN,pont,8
1517,.,.,PON,512,Pnc,Pnc,,,PUNCT,.,9
1518,Et,et,CON:coord,512,Crd,Crd,et,/V\,CCONJ,et,10
1519,saciés,saciés,VER,512,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
1520,que,que,PROCON,512,Sub,Sub,que,C/(e)\,SCONJ,que,10
1521,li,li,DET:def,513,Det,Det,le,C/V\,DET,le,10
1522,pons,pons,NOM,513,N,N,,C/V\,NOUN,pon,0
1523,estoit,estoit,VER,513,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1524,biaus,biaus,ADJ,513,Adj,Adj,beau,C/V\,ADJ,beau,10
1525,et,et,CON:coord,513,Crd,Crd,et,/V\,CCONJ,et,10
1526,grans,grans,ADJ,513,Adj,Adj,grand,C/V\,ADJ,grand,10
1527,et,et,CON:coord,513,Crd,Crd,et,/V\,CCONJ,et,10
1528,fors,fors,ADJ,513,Adj,Adj,fort,C/V\,ADJ,fort,10
1529,et,et,CON:coord,513,Crd,Crd,et,/V\,CCONJ,et,10
1530,avoit,avoit,VER,513,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1531,plus,plus,ADV,513,Adv,Adv,plus,C/V\,ADV,plus,10
1532,d',d',PRE,513,Pre,Pre,de,C/\,ADP,de,10
1533,une,une,DET:ndf,513,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
1534,lance,lance,NOM,514,N,N,,'C/V\.C/(e)\,NOUN,lance,8
1535,de,de,PRE,514,Pre,Pre,de,C/(e)\,ADP,de,10
1536,lé,lé,NOM,514,Adj,Adj,lé,C/V\,ADJ,lé,10
1537,.,.,PON,514,Pnc,Pnc,,,PUNCT,.,9
1538,Li,li,DET:def,515,Det,Det,le,C/V\,DET,le,10
1539,cevaliers,cevaliers,NOM,515,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
1540,du,du,PREDET:de,515,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1541,pont,pont,NOM,515,N,N,,C/V\,NOUN,pont,8
1542,",",",",PON,515,Pnc,Pnc,,,PUNCT,",",9
1543,ki,ki,PROCON,515,Qux,Qux,qui,C/V\,PRON,qui,10
1544,grans,grans,ADJ,515,Adj,Adj,grand,C/V\,ADJ,grand,10
1545,estoit,estoit,VER,515,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1546,et,et,CON:coord,515,Crd,Crd,et,/V\,CCONJ,et,10
1547,de,de,PRE,515,Pre,Pre,de,C/(e)\,ADP,de,10
1548,merveilleuse,merveilleuse,ADJ,515,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,merveilleux,9
1549,forche,forche,NOM,516,N,N,,'C/V\.C/(e)\,NOUN,force,8
1550,",",",",PON,516,Pnc,Pnc,,,PUNCT,",",9
1551,laisse,laisse,VER,516,Vfin,Vfin,laisser,'C/V\.C/(e)\,VERB,laisser,10
1552,courre,courre,VER,516,Vinf,Vinf,courir,'C/V\.C/(e)\,VERB,courir,10
1553,vers,vers,PRE,516,Pre,Pre,vers2,C/V\,ADP,vers,10
1554,Keu,keu,NPR,516,N,N,,C/V\,PROPN,choir,2
1555,d',d',PRE,516,Pre,Pre,de,C/\,ADP,de,10
1556,Estraus,estraus,NPR,516,N,N,,/V\.'C/V\,PROPN,écran,2
1557,par,par,PRE,516,Pre,Pre,par,C/V\,ADP,par,10
