wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
341,49,9,de,de,49,Pre,Pre,de,C/(e)\,ADP,de,10
342,49,10,moy,moy,49,Prn,Prn,moi,C/V\,PRON,moi,10
343,49,11,",",",",49,Pnc,Pnc,,,PUNCT,",",9
344,50,1,uns,Uns,50,QIs,QIs,un,/V\,DET,un,10
345,50,2,chevaliers,chevaliers,50,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
346,50,3,de,de,50,Pre,Pre,de,C/(e)\,ADP,de,10
347,50,4,moult,moult,50,QIs,QIs,moult,C/V\,ADV,moult,10
348,50,5,tres,trés,50,Adv,Adv,très,C/V\,ADV,très,10
349,50,6,noble,noble,50,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10
350,50,7,arroy,arroy,50,N,N,,/V\.'C/V\,NOUN,arroi,8
351,51,1,tout,Tout,51,QIs,QIs,tout,C/V\,DET,tout,10
352,51,2,le,le,51,Det,Det,le,C/(e)\,DET,le,10
353,51,3,chemin,chemin,51,N,N,,C/V\.'C/V\,NOUN,chemin,8
354,51,4,venoit,venoit,51,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
355,51,5,encontre,encontre,51,PrA,PrA,encontre2,/V\.'C/V\.C/(e)\,ADP,encontre,10
356,51,6,soy,soy,51,Prn,Prn,soi,C/V\,PRON,soi,10
357,52,1,sans,Sans,52,Pre,Pre,sans,C/V\,ADP,sans,10
358,52,2,compaingnie,compaingnie,52,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,9
359,52,3,;,;,52,Pnc,Pnc,,,PUNCT,;,9
360,53,1,si,Si,53,Adv,Adv,si4,C/V\,ADV,si,10
361,53,2,me,me,53,Prn,Prn$$,me,C/(e)\,PRON,me,10
362,53,3,pensay,pensay,53,Vfin,Vfin,penser,C/V\.'C/V\,VERB,penser,10
363,53,4,qu',qu',53,Sub,Sub,que,C/\,SCONJ,que,10
364,53,5,amis,amis,53,N,N,,/V\.'C/V\,NOUN,ami,3
365,53,6,yert,yert,53,Vfin,Vfin,être,/V\,VERB,être,10
366,53,7,et,et,53,Crd,Crd,et,/V\,CCONJ,et,10
367,53,8,amie,amie,53,N,N,,/V\.'C/V\./(e)\,NOUN,ami,8
368,53,9,.,.,53,Pnc,Pnc,,,PUNCT,.,9
369,54,1,lors,Lors,54,Adv,Adv,lors,C/V\,ADV,lors,10
370,54,2,me,me,54,Prn,Prn$$,me,C/(e)\,PRON,me,10
371,54,3,boutay,boutay,54,Vfin,Vfin,,C/V\.'C/V\,VERB,bouter,9
372,54,4,par,par,54,Pre,Pre,par,C/V\,ADP,par,10
373,54,5,dedens,dedens,54,PrA,PrA,dedans,C/V\.'C/V\,ADP,dedans,10
374,54,6,la,la,54,Det,Det,le,C/V\,DET,le,10
375,54,7,fueillie,fueillie,54,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,feuillée,-1
376,55,1,si,Si,55,Adv,Adv,si4,C/V\,ADV,si,10
377,55,2,embrunchiez,embrunchiez,55,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,embroncher,9
378,55,3,qu',qu',55,Sub,Sub,que,C/\,SCONJ,que,10
379,55,4,il,il,55,Prn,Prn$,il,/V\,PRON,il,10
380,55,5,ne,ne,55,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
381,55,6,me,me,55,Prn,Prn$$,me,C/(e)\,PRON,me,10
382,55,7,virent,virent,55,Vfin,Vfin,voir,'C/V\.C/e\,VERB,voir,10
383,55,8,mie,mie,55,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
384,55,9,.,.,55,Pnc,Pnc,,,PUNCT,.,9
385,56,1,mais,Mais,56,Crd,Crd,mais,C/V\,CCONJ,mais,10
386,56,2,quant,quant,56,Sub,Sub,quand,C/V\,SCONJ,quand,10
387,56,3,amis,amis,56,N,N,,/V\.'C/V\,NOUN,ami,3
388,56,4,",",",",56,Pnc,Pnc,,,PUNCT,",",9
389,57,1,en,En,57,Pre,Pre,en,/V\,ADP,en,10
390,57,2,qui,qui,57,Qux,Qux,qui,C/V\,PRON,qui,10
391,57,3,nature,Nature,57,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nature,8
392,57,4,assez,assez,57,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
393,57,5,de,de,57,Pre,Pre,de,C/(e)\,ADP,de,10
394,57,6,biens,biens,57,N,N,bien,C/V\,NOUN,bien,10
395,57,7,a,a,57,Vfin,Vfin,avoir,/V\,VERB,avoir,10
396,57,8,mis,mis,57,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
397,57,9,",",",",57,Pnc,Pnc,,,PUNCT,",",9
398,58,1,fu,Fu,58,Vfin,Vfin,être,C/V\,VERB,être,10
399,58,2,aprochiez,aprochiez,58,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,approcher,9
400,58,3,de,de,58,Pre,Pre,de,C/(e)\,ADP,de,10
401,58,4,la,la,58,Det,Det,le,C/V\,DET,le,10
402,58,5,dame,dame,58,N,N,,'C/V\.C/(e)\,NOUN,dame,8
403,58,6,de,de,58,Pre,Pre,de,C/(e)\,ADP,de,10
404,58,7,pris,pris,58,N,N,,C/V\,NOUN,prix,3
405,58,8,",",",",58,Pnc,Pnc,,,PUNCT,",",9
406,59,1,com,Com,59,Sub,Sub,comme,C/V\,SCONJ,comme,10
407,59,2,gracieus,gracieus,59,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,gracieux,9
408,59,3,",",",",59,Pnc,Pnc,,,PUNCT,",",9
409,59,4,sages,sages,59,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
410,59,5,",",",",59,Pnc,Pnc,,,PUNCT,",",9
411,59,6,et,et,59,Crd,Crd,et,/V\,CCONJ,et,10
412,59,7,bien,bien,59,Adv,Adv,bien,C/V\,ADV,bien,10
413,59,8,apris,apris,59,Vpp,Vpp,apprendre,/V\.'C/V\,VERB,apprendre,10
414,60,1,la,La,60,Prn,Prn$$,le,C/V\,PRON,le,10
415,60,2,salua,salua,60,Vfin,Vfin,saluer,C/V\.C/V\.'C/V\,VERB,saluer,10
416,60,3,.,.,60,Pnc,Pnc,,,PUNCT,.,9
417,61,1,et,Et,61,Crd,Crd,et,/V\,CCONJ,et,10
418,61,2,la,la,61,Det,Det,le,C/V\,DET,le,10
419,61,3,dame,dame,61,N,N,,'C/V\.C/(e)\,NOUN,dame,8
420,61,4,que,que,61,Qux,Qux,que,C/(e)\,PRON,que,10
421,61,5,pensee,pensee,61,N,N,,C/V\.'C/V\./(e)\,PROPN|NOUN,pensée,8
422,61,6,argua,argua,61,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,arguer,9
423,61,7,",",",",61,Pnc,Pnc,,,PUNCT,",",9
424,62,1,sans,Sans,62,Pre,Pre,sans,C/V\,ADP,sans,10
425,62,2,riens,riens,62,N,N,rien,C/V\,PROPN|NOUN,rien,10
426,62,3,respondre,respondre,62,Vinf,Vinf,répondre,C/V\.'C/V\.C/(e)\,VERB,répondre,10
427,62,4,a,a,62,Pre,Pre,à,/V\,ADP,à,10
428,62,5,li,li,62,Prn,Prn,li,C/V\,PRON,li,10
429,62,6,",",",",62,Pnc,Pnc,,,PUNCT,",",9
430,62,7,le,le,62,Prn,Prn$$,le,C/(e)\,PRON,le,10
431,62,8,trespassa,trespassa,62,Vfin,Vfin,trépasser,C/V\.C/V\.'C/V\,VERB,trépasser,10
432,62,9,.,.,62,Pnc,Pnc,,,PUNCT,.,9
433,63,1,et,Et,63,Crd,Crd,et,/V\,CCONJ,et,10
434,63,2,cils,cils,63,Dem,Dem,cil,C/V\,PRON,cil,10
435,63,3,tantost,tantost,63,Adv,Adv,tantôt,C/V\.'C/V\,ADV,tantôt,10
436,63,4,arriere,arriere,63,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,ADV,arrière,10
437,63,5,rappassa,rappassa,63,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,repasser,6
438,63,6,",",",",63,Pnc,Pnc,,,PUNCT,",",9
439,64,1,et,Et,64,Crd,Crd,et,/V\,CCONJ,et,10
440,64,2,si,si,64,Adv,Adv,si4,C/V\,ADV,si,10
441,64,3,la,la,64,Prn,Prn$$,le,C/V\,PRON,le,10
442,64,4,prist,prist,64,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
443,65,1,par,Par,65,Pre,Pre,par,C/V\,ADP,par,10
444,65,2,le,le,65,Det,Det,le,C/(e)\,DET,le,10
445,65,3,giron,giron,65,N,N,,C/V\.'C/V\,NOUN,giron,9
446,65,4,",",",",65,Pnc,Pnc,,,PUNCT,",",9
447,65,5,et,et,65,Crd,Crd,et,/V\,CCONJ,et,10
448,65,6,doucement,doucement,65,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doucement,9
449,65,7,li,li,65,Prn,Prn$$,li,C/V\,PRON,li,10
450,65,8,dist,dist,65,Vfin,Vfin,dire,C/V\,VERB,dire,10
451,65,9,:,:,65,Pnc,Pnc,,,PUNCT,:,9
452,66,1,"""","""",66,Pnc,Pnc,,,PUNCT,"""",9
453,66,2,tres,Tres,66,Adv,Adv,très,C/V\,ADV,très,10
454,66,3,douce,douce,66,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
455,66,4,dame,dame,66,N,N,,'C/V\.C/(e)\,NOUN,dame,8
456,66,5,",",",",66,Pnc,Pnc,,,PUNCT,",",9
457,66,6,avez,avez,66,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
458,66,7,vous,vous,66,Prn,Prn,vous,C/V\,PRON,vous,10
459,66,8,en,en,66,Pre,Pre,en,/V\,ADP,en,10
460,66,9,despit,despit,66,N,N,,C/V\.'C/V\,NOUN,dépit,3
461,67,1,le,Le,67,Det,Det,le,C/(e)\,DET,le,10
462,67,2,mien,mien,67,Adj,Adj,mon,C/V\,ADJ,mon,10
463,67,3,salut,salut,67,N,N,,C/V\.'C/V\,NOUN,salut,8
464,67,4,?,?,67,Pnc,Pnc,,,PUNCT,?,9
465,67,5,"""","""",67,Pnc,Pnc,,,PUNCT,"""",9
466,67,6,et,Et,67,Crd,Crd,et,/V\,CCONJ,et,10
467,67,7,quant,quant,67,Sub,Sub,quand,C/V\,SCONJ,quand,10
468,67,8,elle,elle,67,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
469,67,9,le,le,67,Prn,Prn$$,le,C/(e)\,PRON,le,10
470,67,10,vit,vit,67,Vfin,Vfin,voir,C/V\,VERB,voir,10
471,67,11,",",",",67,Pnc,Pnc,,,PUNCT,",",9
472,68,1,si,Si,68,Adv,Adv,si4,C/V\,ADV,si,10
473,68,2,respondi,respondi,68,Vfin,Vfin,répondre,C/V\.C/V\.'C/V\,VERB,répondre,10
474,69,1,en,En,69,Pre,Pre,en,/V\,ADP,en,10
475,69,2,souspirant,souspirant,69,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,soupirer,8
476,69,3,",",",",69,Pnc,Pnc,,,PUNCT,",",9
477,69,4,que,que,69,Sub,Sub,que,C/(e)\,SCONJ,que,10
478,69,5,plus,plus,69,Adv,Adv,plus,C/V\,ADV,plus,10
479,69,6,n',n',69,Neg,Neg$$,ne,C/\,ADV,ne,10
480,69,7,i,i,69,Prn,Prn$$,y2,/V\,PRON,y,10
481,69,8,atendi,atendi,69,Vfin,Vfin,attendre,/V\.C/V\.'C/V\,VERB,attendre,10
482,69,9,:,:,69,Pnc,Pnc,,,PUNCT,:,9
483,70,1,"""","""",70,Pnc,Pnc,,,PUNCT,"""",9
484,70,2,certes,Certes,70,Adv,Adv,certes,'C/V\.C/e\,ADV,certes,10
485,70,3,",",",",70,Pnc,Pnc,,,PUNCT,",",9
486,70,4,sire,sire,70,N,N,,'C/V\.C/(e)\,NOUN,sire,11
487,70,5,",",",",70,Pnc,Pnc,,,PUNCT,",",9
488,70,6,pas,pas,70,Neg,Neg,pas,C/V\,ADV,pas,10
489,70,7,ne,ne,70,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
490,70,8,vous,vous,70,Prn,Prn$$,vous,C/V\,PRON,vous,10
491,70,9,entendi,entendi,70,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,VERB,entendre,10
492,71,1,pour,Pour,71,Pre,Pre,pour,C/V\,ADP,pour,10
493,71,2,mon,mon,71,Det,Det,mon,C/V\,DET,mon,10
494,71,3,penser,penser,71,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10
495,71,4,qui,qui,71,Qux,Qux,qui,C/V\,PRON,qui,10
496,71,5,le,le,71,Prn,Prn$$,le,C/(e)\,PRON,le,10
497,71,6,me,me,71,Prn,Prn$$,me,C/(e)\,PRON,me,10
498,71,7,deffendi,deffendi,71,Vfin,Vfin,défendre,C/V\.C/V\.'C/V\,VERB,défendre,10
499,71,8,;,;,71,Pnc,Pnc,,,PUNCT,;,9
500,72,1,mais,Mais,72,Crd,Crd,mais,C/V\,CCONJ,mais,10
501,72,2,si,si,72,Sub,Sub,si3,C/V\,SCONJ,si,10
502,72,3,j',j',72,Prn,Prn$,je,C/\,PRON,je,10
503,72,4,ai,ai,72,Vfin,Vfin,avoir,/V\,VERB,avoir,10
504,72,5,fait,fait,72,Vpp,Vpp,faire,C/V\,VERB,faire,10
505,73,1,riens,Riens,73,N,N,rien,C/V\,PROPN|NOUN,rien,10
506,73,2,ou,ou,73,Qux,Qux,où,/V\,PRON,où,10
507,73,3,il,il,73,Prn,Prn$,il,/V\,PRON,il,10
508,73,4,ait,ait,73,Vfin,Vfin,avoir,/V\,VERB,avoir,10
509,73,5,villonie,villonie,73,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,vilenie,6
510,73,6,ou,ou,73,Crd,Crd,ou,/V\,CCONJ,ou,10
511,73,7,meffait,meffait,73,N,N,,C/V\.'C/V\,NOUN,méfait,8
512,73,8,",",",",73,Pnc,Pnc,,,PUNCT,",",9
513,74,1,vueilliez,Vueilliez,74,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
514,74,2,le,le,74,Prn,Prn,le,C/(e)\,PRON,le,10
515,74,3,moy,moy,74,Prn,Prn,moi,C/V\,PRON,moi,10
516,74,4,pardonner,pardonner,74,Vinf,Vinf,pardonner,C/V\.C/V\.'C/V\,VERB,pardonner,10
517,74,5,",",",",74,Pnc,Pnc,,,PUNCT,",",9
518,74,6,s',s',74,Sub,Sub,si3,C/\,SCONJ,si,10
519,74,7,il,il,74,Prn,Prn$,il,/V\,PRON,il,10
520,74,8,vous,vous,74,Prn,Prn$$,vous,C/V\,PRON,vous,10
521,74,9,plait,plait,74,Vfin,Vfin,plaire,C/V\,VERB,plaire,10
522,74,10,.,.,74,Pnc,Pnc,,,PUNCT,.,9
523,74,11,"""","""",74,Pnc,Pnc,,,PUNCT,"""",9
524,75,1,li,Li,75,Det,Det,le,C/V\,DET,le,10
525,75,2,chevaliers,chevaliers,75,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
526,75,3,",",",",75,Pnc,Pnc,,,PUNCT,",",9
527,75,4,sans,sans,75,Pre,Pre,sans,C/V\,ADP,sans,10
528,75,5,faire,faire,75,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
529,75,6,plus,plus,75,Adv,Adv,plus,C/V\,ADV,plus,10
530,75,7,de,de,75,Pre,Pre,de,C/(e)\,ADP,de,10
531,75,8,plait,plait,75,N,N,,C/V\,NOUN,plaid,8
532,75,9,",",",",75,Pnc,Pnc,,,PUNCT,",",9
533,76,1,dist,Dist,76,Vfin,Vfin,dire,C/V\,VERB,dire,10
534,76,2,doucement,doucement,76,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doucement,9
535,76,3,:,:,76,Pnc,Pnc,,,PUNCT,:,9
536,77,1,"""","""",77,Pnc,Pnc,,,PUNCT,"""",9
537,77,2,dame,Dame,77,N,N,,'C/V\.C/(e)\,NOUN,dame,8
538,77,3,",",",",77,Pnc,Pnc,,,PUNCT,",",9
539,77,4,il,il,77,Prn,Prn$,il,/V\,PRON,il,10
540,77,5,n',n',77,Neg,Neg$$,ne,C/\,ADV,ne,10
541,77,6,affiert,affiert,77,Vfin,Vfin,afférir,/V\.'C/V\,VERB,afférir,10
542,77,7,ci,ci,77,Adv,Adv,ci,C/V\,ADV,ci,10
543,77,8,nul,nul,77,QIs,QIs,nul,C/V\,DET,nul,10
544,77,9,pardonement,pardonement,77,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,pardonnement,9
545,77,10,",",",",77,Pnc,Pnc,,,PUNCT,",",9
546,78,1,car,Car,78,Crd,Crd,car,C/V\,CCONJ,car,10
547,78,2,il,il,78,Prn,Prn$,il,/V\,PRON,il,10
548,78,3,n',n',78,Neg,Neg$$,ne,C/\,ADV,ne,10
549,78,4,i,i,78,Prn,Prn$$,y2,/V\,PRON,y,10
550,78,5,a,a,78,Vfin,Vfin,avoir,/V\,VERB,avoir,10
551,78,6,meffait,meffait,78,N,N,,C/V\.'C/V\,NOUN,méfait,8
552,78,7,ne,ne,78,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
553,78,8,mautalent,mautalent,78,N,N,,C/V\.C/V\.'C/V\,NOUN,maltalent,9
554,78,9,;,;,78,Pnc,Pnc,,,PUNCT,;,9
555,79,1,mais,Mais,79,Crd,Crd,mais,C/V\,CCONJ,mais,10
556,79,2,je,je,79,Prn,Prn$,je,C/(e)\,PRON,je,10
557,79,3,vous,vous,79,Prn,Prn$$,vous,C/V\,PRON,vous,10
558,79,4,pri,pri,79,Vfin,Vfin,prier,C/V\,VERB,prier,10
559,79,5,que,que,79,Sub,Sub,que,C/(e)\,SCONJ,que,10
560,79,6,vostre,vostre,79,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
561,79,7,pensement,pensement,79,N,N,,C/V\.C/e\.'C/V\,NOUN,pensement,3
562,80,1,me,Me,80,Prn,Prn$$,me,C/(e)\,PRON,me,10
563,80,2,vueilliez,vueilliez,80,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
564,80,3,dire,dire,80,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
565,80,4,.,.,80,Pnc,Pnc,,,PUNCT,.,9
566,80,5,"""","""",80,Pnc,Pnc,,,PUNCT,"""",9
567,81,1,et,Et,81,Crd,Crd,et,/V\,CCONJ,et,10
568,81,2,la,la,81,Det,Det,le,C/V\,DET,le,10
569,81,3,dame,dame,81,N,N,,'C/V\.C/(e)\,NOUN,dame,8
570,81,4,parfondement,parfondement,81,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,parfondément,9
571,81,5,sospire,sospire,81,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,soupirer,9
572,82,1,et,Et,82,Crd,Crd,et,/V\,CCONJ,et,10
573,82,2,dist,dist,82,Vfin,Vfin,dire,C/V\,VERB,dire,10
574,82,3,:,:,82,Pnc,Pnc,,,PUNCT,:,9
575,82,4,"""","""",82,Pnc,Pnc,,,PUNCT,"""",9
576,82,5,por,Por,82,Pre,Pre,pour,C/V\,ADP,pour,10
577,82,6,dieu,Dieu,82,N,N,,C/V\,PROPN,Dieu,3
578,82,7,",",",",82,Pnc,Pnc,,,PUNCT,",",9
579,82,8,laissiez,laissiez,82,Vfin,Vfin,laisser,C/V\.'C/V\,VERB,laisser,10
580,82,9,m',m',82,Prn,Prn,me,C/\,PRON,me,10
581,82,10,en,en,82,Pre,Pre,en,/V\,ADP,en,10
582,82,11,pais,pais,82,N,N,,C/V\,NOUN,paix,3
583,82,12,",",",",82,Pnc,Pnc,,,PUNCT,",",9
584,82,13,biau,biau,82,Adj,Adj,beau,C/V\,ADJ,beau,10
585,82,14,sire,sire,82,N,N,,'C/V\.C/(e)\,NOUN,sire,11
586,82,15,",",",",82,Pnc,Pnc,,,PUNCT,",",9
587,83,1,car,Car,83,Crd,Crd,car,C/V\,CCONJ,car,10
588,83,2,mestier,mestier,83,N,N,,C/V\.'C/V\,NOUN,métier,8
589,83,3,n',n',83,Neg,Neg$$,ne,C/\,ADV,ne,10
590,83,4,ay,ay,83,Vfin,Vfin,avoir,/V\,VERB,avoir,10
591,83,5,que,que,83,Sub,Sub,que,C/(e)\,SCONJ,que,10
592,83,6,me,me,83,Prn,Prn$$,me,C/(e)\,PRON,me,10
593,83,7,faciez,faciez,83,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
594,83,8,plus,plus,83,Adv,Adv,plus,C/V\,ADV,plus,10
595,83,9,d',d',83,Pre,Pre,de,C/\,ADP,de,10
596,83,10,ire,ire,83,N,N,,'/V\.C/(e)\,NOUN,ire,8
597,84,1,ne,Ne,84,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
598,84,2,de,de,84,Pre,Pre,de,C/(e)\,ADP,de,10
599,84,3,contraire,contraire,84,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,contraire,8
600,85,1,que,Que,85,Sub,Sub,que,C/(e)\,SCONJ,que,10
601,85,2,j',j',85,Prn,Prn$,je,C/\,PRON,je,10
602,85,3,en,en,85,Prn,Prn$$,en2,/V\,PRON,en,10
603,85,4,reçoy,reçoy,85,Vfin,Vfin,recevoir,C/V\.'C/V\,VERB,recevoir,10
604,85,5,.,.,85,Pnc,Pnc,,,PUNCT,.,9
605,85,6,"""","""",85,Pnc,Pnc,,,PUNCT,"""",9
606,85,7,et,Et,85,Crd,Crd,et,/V\,CCONJ,et,10
607,85,8,cils,cils,85,Dem,Dem,cil,C/V\,PRON,cil,10
608,85,9,se,se,85,Prn,Prn$$,se,C/(e)\,PRON,se,10
609,85,10,prist,prist,85,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
610,85,11,a,a,85,Pre,Pre,à,/V\,ADP,à,10
611,85,12,traire,traire,85,Vinf,Vinf,traire,'C/V\.C/(e)\,VERB,traire,10
612,86,1,plus,Plus,86,Adv,Adv,plus,C/V\,ADV,plus,10
613,86,2,pres,près,86,PrA,PrA,près,C/V\,ADV,près,10
614,86,3,de,de,86,Pre,Pre,de,C/(e)\,ADP,de,10
615,86,4,li,li,86,Prn,Prn,li,C/V\,PRON,li,10
616,86,5,",",",",86,Pnc,Pnc,,,PUNCT,",",9
617,86,6,pour,pour,86,Pre,Pre,pour,C/V\,ADP,pour,10
618,86,7,sa,sa,86,Det,Det,son4,C/V\,DET,son,10
619,86,8,pensee,pensee,86,N,N,,C/V\.'C/V\./(e)\,NOUN,pensée,8
620,86,9,attraire,attraire,86,Vinf,Vinf,attraire,/V\.'C/V\.C/(e)\,VERB,attraire,10
621,86,10,",",",",86,Pnc,Pnc,,,PUNCT,",",9
622,87,1,et,Et,87,Crd,Crd,et,/V\,CCONJ,et,10
623,87,2,li,li,87,Prn,Prn$$,li,C/V\,PRON,li,10
624,87,3,a,a,87,Vfin,Vfin,avoir,/V\,VERB,avoir,10
625,87,4,dit,dit,87,Vpp,Vpp,dire,C/V\,VERB,dire,10
626,87,5,:,:,87,Pnc,Pnc,,,PUNCT,:,9
627,87,6,"""","""",87,Pnc,Pnc,,,PUNCT,"""",9
628,87,7,tres,Tres,87,Adv,Adv,très,C/V\,ADV,très,10
629,87,8,douce,douce,87,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
630,87,9,debonnaire,debonnaire,87,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,débonnaire,8
631,87,10,",",",",87,Pnc,Pnc,,,PUNCT,",",9
632,88,1,triste,Triste,88,Adj,Adj,triste,'C/V\.C/(e)\,ADJ,triste,10
633,88,2,vous,vous,88,Prn,Prn$$,vous,C/V\,PRON,vous,10
634,88,3,voy,voy,88,Vfin,Vfin,voir,C/V\,VERB,voir,10
635,88,4,.,.,88,Pnc,Pnc,,,PUNCT,.,9
636,89,1,mais,Mais,89,Crd,Crd,mais,C/V\,CCONJ,mais,10
637,89,2,je,je,89,Prn,Prn$,je,C/(e)\,PRON,je,10
638,89,3,vos,vos,89,Prn,Prn$$,vous,C/V\,PRON,vous,10
639,89,4,jur,jur,89,Vfin,Vfin,jurer,C/V\,VERB,jurer,10
640,89,5,et,et,89,Crd,Crd,et,/V\,CCONJ,et,10
641,89,6,promet,promet,89,Vfin,Vfin,promettre,C/V\.'C/V\,VERB,promettre,10
642,89,7,par,par,89,Pre,Pre,par,C/V\,ADP,par,10
643,89,8,may,may,89,Det,Det,mon,C/V\,DET,mon,10
644,89,9,foy,foy,89,N,N,,C/V\,NOUN,foi,3
645,89,10,",",",",89,Pnc,Pnc,,,PUNCT,",",9
646,90,1,s',S',90,Sub,Sub,si3,C/\,SCONJ,si,10
647,90,2,a,a,90,Pre,Pre,à,/V\,ADP,à,10
648,90,3,moy,moy,90,Prn,Prn,moi,C/V\,PRON,moi,10
649,90,4,volez,volez,90,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
650,90,5,descouvrir,descouvrir,90,Vinf,Vinf,découvrir,C/V\.C/V\.'C/V\,VERB,découvrir,10
651,90,6,vostre,vostre,90,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
652,90,7,anoy,anoy,90,N,N,,/V\.'C/V\,NOUN,ennui,6
653,90,8,",",",",90,Pnc,Pnc,,,PUNCT,",",9
654,91,1,que,Que,91,Sub,Sub,que,C/(e)\,SCONJ,que,10
655,91,2,je,je,91,Prn,Prn$,je,C/(e)\,PRON,je,10
656,91,3,feray,feray,91,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
657,91,4,tout,tout,91,QIs,QIs,tout,C/V\,DET,tout,10
658,91,5,le,le,91,Det,Det,le,C/(e)\,DET,le,10
659,91,6,pooir,pooir,91,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
660,91,7,de,de,91,Pre,Pre,de,C/(e)\,ADP,de,10
661,91,8,moy,moy,91,Prn,Prn,moi,C/V\,PRON,moi,10
662,92,1,de,De,92,Pre,Pre,de,C/(e)\,ADP,de,10
663,92,2,l',l',92,Prn,Prn,le,C/\,PRON,le,10
664,92,3,adrecier,adrecier,92,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,adresser,9
665,92,4,.,.,92,Pnc,Pnc,,,PUNCT,.,9
666,92,5,"""","""",92,Pnc,Pnc,,,PUNCT,"""",9
667,93,1,et,Et,93,Crd,Crd,et,/V\,CCONJ,et,10
668,93,2,la,la,93,Det,Det,le,C/V\,DET,le,10
669,93,3,dame,dame,93,N,N,,'C/V\.C/(e)\,NOUN,dame,8
670,93,4,l',l',93,Prn,Prn$$,le,C/\,PRON,le,10
671,93,5,en,en,93,Prn,Prn$$,en2,/V\,PRON,en,10
672,93,6,prist,prist,93,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
673,93,7,a,a,93,Pre,Pre,à,/V\,ADP,à,10
674,93,8,mercier,merciër,93,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,mercier,0
675,93,9,",",",",93,Pnc,Pnc,,,PUNCT,",",9
676,94,1,et,Et,94,Crd,Crd,et,/V\,CCONJ,et,10
677,94,2,dist,dist,94,Vfin,Vfin,dire,C/V\,VERB,dire,10
678,94,3,:,:,94,Pnc,Pnc,,,PUNCT,:,9
679,94,4,"""","""",94,Pnc,Pnc,,,PUNCT,"""",9
680,94,5,sire,Sire,94,N,N,,'C/V\.C/(e)\,NOUN,sire,3
681,94,6,",",",",94,Pnc,Pnc,,,PUNCT,",",9
682,94,7,nuls,nuls,94,QIs,QIs,nul,C/V\,PRON,nul,10
683,94,8,ne,ne,94,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
684,94,9,m',m',94,Prn,Prn$$,me,C/\,PRON,me,10
