wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1465,conseil,conseil,515,N,N,,C/V\.'C/V\,NOUN,conseil,3
1466,le,le,515,Det,Det,le,C/(e)\,DET,le,10
1467,roy,roy,515,N,N,,C/V\,NOUN,roi,8
1468,meysmement,meysmement,515,Adv,Adv,,C/(V)\./V\.C/e\.'C/V\,ADV,mêmement,9
1469,encontre,encontre,515,PrA,PrA,encontre2,/V\.'C/V\.C/(e)\,ADP,encontre,10
1470,le,le,515,Det,Det,le,C/(e)\,DET,le,10
1471,dis,dis,515,Vpp,Vpp,dire,C/V\,VERB,dire,10
1472,monseigneur,monseigneur,515,N,N,,C/V\.C/V\.'C/V\,NOUN,monseigneur,8
1473,Huon,huon,515,N,N,,C/V\.'C/V\,PROPN,Huon,5
1474,le,le,516,Det,Det,le,C/(e)\,DET,le,10
1475,Espenssier,espenssier,516,N,N,,/V\.C/V\.'C/V\,NOUN,espensier,0
1476,.,.,516,Pnc,Pnc,,,PUNCT,.,9
1477,Et,et,516,Crd,Crd,et,/V\,CCONJ,et,10
1478,li,li,516,Prn,Prn$$,li,C/V\,PRON,li,10
1479,metoient,metoient,516,Vfin,Vfin,mettre,C/V\.'C/V\./e\,VERB,mettre,10
1480,sus,sus,516,PrA,PrA,sus,C/V\,ADV,sus,10
1481,que,que,516,Sub,Sub,que,C/(e)\,SCONJ,que,10
1482,par,par,516,Pre,Pre,par,C/V\,ADP,par,10
1483,son,son,516,Det,Det,son4,C/V\,DET,son,10
1484,conseil,conseil,516,N,N,,C/V\.'C/V\,NOUN,conseil,3
1485,il,il,516,Prn,Prn$,il,/V\,PRON,il,10
1486,avoient,avoient,516,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1487,estet,estét,516,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
1488,desconfis,desconfis,517,Vpp,Vpp,déconfire,C/V\.C/V\.'C/V\,VERB,déconfire,10
1489,et,et,517,Crd,Crd,et,/V\,CCONJ,et,10
1490,que,que,517,Sub,Sub,que,C/(e)\,SCONJ,que,10
1491,",",",",517,Pnc,Pnc,,,PUNCT,",",9
1492,par,par,517,Pre,Pre,par,C/V\,ADP,par,10
1493,tant,tant,517,QIs,QIs,tant,C/V\,ADV,tant,10
1494,que,que,517,Sub,Sub,que,C/(e)\,SCONJ,que,10
1495,il,il,517,Prn,Prn$,il,/V\,PRON,il,10
1496,estoit,estoit,517,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1497,favorablez,favorablëz,517,Adj,Adj,,C/V\.C/V\.'C/V\.C/e\,ADJ,favorable,9
1498,au,au,517,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1499,roy,roy,517,N,N,,C/V\,NOUN,roi,8
1500,d',d',517,Pre,Pre,de,C/\,ADP,de,10
1501,Escoce,escoce,517,N,N,,/V\.'C/V\.C/(e)\,PROPN,Écosse,8
1502,il,il,517,Prn,Prn$,il,/V\,PRON,il,10
1503,avoit,avoit,518,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1504,tant,tant,518,QIs,QIs,tant,C/V\,ADV,tant,10
1505,consseilliet,consseilliét,518,Vpp,Vpp,conseiller2,C/V\.C/V\.'C/V\,VERB,conseiller,10
1506,et,et,518,Crd,Crd,et,/V\,CCONJ,et,10
1507,tenu,tenu,518,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,tenir,10
1508,le,le,518,Det,Det,le,C/(e)\,DET,le,10
1509,roy,roy,518,N,N,,C/V\,NOUN,roi,8
1510,d',d',518,Pre,Pre,de,C/\,ADP,de,10
1511,Engleterre,engleterre,518,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1512,en,en,518,Pre,Pre,en,/V\,ADP,en,10
1513,negligence,negligence,518,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,négligence,8
1514,que,que,518,Sub,Sub,que,C/(e)\,SCONJ,que,10
1515,li,li,518,Det,Det,le,C/V\,DET,le,10
1516,Escos,escos,519,N,N,,/V\.'C/V\,PROPN,Escault,5
1517,avoient,avoient,519,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1518,reconcquis,reconcquis,519,Vpp,Vpp,reconquérir,C/V\.C/V\.'C/V\,VERB,reconquérir,10
1519,le,le,519,Det,Det,le,C/(e)\,DET,le,10
1520,bonne,bonne,519,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
1521,chité,chité,519,N,N,,C/V\.'C/V\,NOUN,cité,9
1522,de,de,519,Pre,Pre,de,C/(e)\,ADP,de,10
1523,Bervich,bervich,519,N,N,,C/V\.'C/V\,PROPN,Bervich,-10
1524,et,et,519,Crd,Crd,et,/V\,CCONJ,et,10
1525,ars,ars,519,Vpp,Vpp,ardre,/V\,VERB,ardre,10
1526,.IIII.,.iiii.,519,QIs,QIs,quatre,'/V\./(e)\,NUM,quatre,10
1527,journees,journees,520,N,N,,C/V\.'C/V\./e\,NOUN,journée,8
1528,ou,ou,520,Crd,Crd,ou,/V\,CCONJ,ou,10
1529,.V.,.v.,520,QIs,QIs,cinq,C/V\,NUM,cinq,10
1530,par,par,520,Pre,Pre,par,C/V\,ADP,par,10
1531,deux,deux,520,QIs,QIs,deux,C/V\,NUM,deux,10
1532,fois,fois,520,N,N,,C/V\,NOUN,fois,3
1533,dedens,dedens,520,PrA,PrA,dedans,C/V\.'C/V\,ADP,dedans,10
1534,leurs,leurs,520,Det,Det,leur2,C/V\,DET,leur,10
1535,pays,pays,520,N,N,,C/V\.'C/V\,NOUN,pays,8
1536,et,et,520,Crd,Crd,et,/V\,CCONJ,et,10
1537,au,au,520,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1538,darrain,darrain,520,Adj,Adj,,C/V\.'C/V\,ADJ,derrain,9
1539,",",",",520,Pnc,Pnc,,,PUNCT,",",9
1540,yaux,yaux,520,Prn,Prn,le,/V\,PRON,le,10
1541,tous,tous,521,QIs,QIs,tout,C/V\,PRON,tout,10
1542,destruis,destruis,521,Vpp,Vpp,détruire,C/V\.'C/V\,VERB,détruire,10
1543,et,et,521,Crd,Crd,et,/V\,CCONJ,et,10
1544,desconfis,desconfis,521,Vpp,Vpp,déconfire,C/V\.C/V\.'C/V\,VERB,déconfire,10
1545,.,.,521,Pnc,Pnc,,,PUNCT,.,9
1546,Et,et,521,Crd,Crd,et,/V\,CCONJ,et,10
1547,pour,pour,521,Pre,Pre,pour,C/V\,ADP,pour,10
1548,ce,ce,521,Prn,Prn,ce,C/(e)\,PRON,ce,10
1549,",",",",521,Pnc,Pnc,,,PUNCT,",",9
1550,li,li,521,Det,Det,le,C/V\,DET,le,10
1551,dit,dit,521,Vpp,Vpp,dire,C/V\,VERB,dire,10
1552,baron,baron,521,N,N,,C/V\.'C/V\,NOUN,baron,8
1553,eurent,eurent,521,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
1554,pluiseurs,pluiseurs,521,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
1555,fois,fois,522,N,N,,C/V\,NOUN,fois,3
1556,parlement,parlement,522,N,N,,C/V\.C/e\.'C/V\,NOUN,parlement,9
1557,enssamble,enssamble,522,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,ADV,ensemble,10
1558,pour,pour,522,Pre,Pre,pour,C/V\,ADP,pour,10
1559,adviser,adviser,522,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,aviser,9
1560,qu',qu',522,Qux,Qux,que,C/\,PRON,que,10
1561,il,il,522,Prn,Prn$,il,/V\,PRON,il,10
1562,en,en,522,Prn,Prn$$,en2,/V\,PRON,en,10
1563,poroient,poroient,522,Vfin,Vfin,pouvoir2,C/V\.'C/V\./e\,VERB,pouvoir,10
1564,faire,faire,522,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1565,.,.,522,Pnc,Pnc,,,PUNCT,.,9
1566,Desquelx,desquelx,522,Pre+Qux,Pre+Qux,duquel,C/V\.'C/V\,ADP.PRON,de.lequel,11
1567,li,li,523,Det,Det,le,C/V\,DET,le,10
1568,coems,coems,523,N,N,,C/V\,NOUN,comte,0
1569,Thummas,thummas,523,N,N,,C/V\.'C/V\,PROPN,Thomas,0
1570,de,de,523,Pre,Pre,de,C/(e)\,ADP,de,10
1571,Lancastre,lancastre,523,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Lancaster,9
1572,qui,qui,523,Qux,Qux,qui,C/V\,PRON,qui,10
1573,estoit,estoit,523,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1574,onclez,onclëz,523,N,N,,'/V\.C/e\,PROPN|NOUN,oncle,8
1575,au,au,523,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1576,roy,roy,523,N,N,,C/V\,NOUN,roi,8
1577,estoit,estoit,523,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1578,li,li,524,Det,Det,le,C/V\,DET,le,10
1579,plus,plus,524,Adv,Adv,plus,C/V\,ADV,plus,10
1580,grans,grans,524,Adj,Adj,grand,C/V\,ADJ,grand,10
1581,et,et,524,Crd,Crd,et,/V\,CCONJ,et,10
1582,li,li,524,Det,Det,le,C/V\,DET,le,10
1583,princhipaulx,princhipaulx,524,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,principal,8
1584,.,.,524,Pnc,Pnc,,,PUNCT,.,9
1585,Or,or,524,Adv,Adv,or2,/V\,ADV,or,10
1586,se,se,524,Prn,Prn$$,se,C/(e)\,PRON,se,10
1587,perchupt,perchupt,524,Vfin,Vfin,percevoir,C/V\.'C/V\,VERB,percevoir,10
1588,le,le,524,Det,Det,le,C/(e)\,DET,le,10
1589,dis,dis,524,Vpp,Vpp,dire,C/V\,VERB,dire,10
1590,messires,messires,524,N,N,,C/V\.'C/V\.C/e\,NOUN,messire,5
1591,Hues,hues,524,N,N,,'C/V\./e\,PROPN,Hues,-10
1592,le,le,525,Det,Det,le,C/(e)\,DET,le,10
1593,Espenssier,espenssier,525,N,N,,/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
1594,de,de,525,Pre,Pre,de,C/(e)\,ADP,de,10
1595,ceste,ceste,525,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
1596,oeuvre,oeuvre,525,N,N,,'/V\.C/(e)\,NOUN,oeuvre,5
1597,et,et,525,Crd,Crd,et,/V\,CCONJ,et,10
1598,coumment,coumment,525,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
1599,on,on,525,Prn,Prn$,on,/V\,PRON,on,10
1600,murmuroit,murmuroit,525,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,murmurer,9
1601,sour,sour,525,PrA,PrA,sur,C/V\,ADP,sur,10
1602,lui,lui,525,Prn,Prn,lui,C/V\,PRON,lui,10
1603,et,et,525,Crd,Crd,et,/V\,CCONJ,et,10
1604,sur,sur,526,PrA,PrA,sur,C/V\,ADP,sur,10
1605,son,son,526,Det,Det,son4,C/V\,DET,son,10
1606,affaire,affaire,526,N,N,,/V\.'C/V\.C/(e)\,NOUN,affaire,8
1607,.,.,526,Pnc,Pnc,,,PUNCT,.,9
1608,Si,si,526,Adv,Adv,si4,C/V\,ADV,si,10
1609,se,se,526,Prn,Prn$$,se,C/(e)\,PRON,se,10
1610,doubta,doubta,526,Vfin,Vfin,,C/V\.'C/V\,VERB,douter,3
1611,trop,trop,526,Adv,Adv,trop,C/V\,ADV,trop,10
1612,fort,fort,526,Adv,Adv,fort,C/V\,ADV,fort,10
1613,que,que,526,Sub,Sub,que,C/(e)\,SCONJ,que,10
1614,maux,maux,526,N,N,,C/V\,NOUN,mal,9
1615,ne,ne,526,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1616,l',l',526,Prn,Prn$$,le,C/\,PRON,le,10
1617,em,em,526,Prn,Prn$$,en2,/V\,PRON,en,10
1618,presist,presist,526,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10
1619,;,;,526,Pnc,Pnc,,,PUNCT,;,9
1620,si,si,526,Adv,Adv,si4,C/V\,ADV,si,10
1621,y,y,526,Prn,Prn$$,y2,/V\,PRON,y,10
1622,pourvey,pourvey,527,Vfin,Vfin,pourvoir,C/V\.'C/V\,VERB,pourvoir,10
1623,tantost,tantost,527,Adv,Adv,tantôt,C/V\.'C/V\,ADV,tantôt,10
1624,de,de,527,Pre,Pre,de,C/(e)\,ADP,de,10
1625,remede,remede,527,N,N,,C/V\.'C/V\.C/(e)\,NOUN,remède,9
1626,moult,moult,527,QIs,QIs,moult,C/V\,ADV,moult,10
1627,fellenese,fellenese,527,N,N,,C/V\.C/e\.'C/V\.C/(e)\,PROPN|NOUN,UNKNOWN,-10
1628,.,.,527,Pnc,Pnc,,,PUNCT,.,9
1629,Il,il,601,Prn,Prn,il,/V\,PRON,il,10
1630,qui,qui,601,Qux,Qux,qui,C/V\,PRON,qui,10
1631,estoit,estoit,601,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1632,si,si,601,Adv,Adv,si4,C/V\,ADV,si,10
1633,bien,bien,601,N,N,bien,C/V\,PROPN|NOUN,bien,10
1634,dou,dou,601,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1635,roy,roy,601,N,N,,C/V\,NOUN,roi,8
1636,et,et,601,Crd,Crd,et,/V\,CCONJ,et,10
1637,si,si,601,Adv,Adv,si4,C/V\,ADV,si,10
1638,prochains,prochains,601,Adj,Adj,prochain,C/V\.'C/V\,ADJ,prochain,10
1639,comme,comme,601,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1640,il,il,601,Prn,Prn$,il,/V\,PRON,il,10
1641,volloit,volloit,601,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1642,et,et,601,Crd,Crd,et,/V\,CCONJ,et,10
1643,plus,plus,602,Adv,Adv,plus,C/V\,ADV,plus,10
1644,creus,creüs,602,Vpp,Vpp,croire,C/(V)\.'/V\,VERB,croire,10
1645,tous,tous,602,QIs,QIs,tout,C/V\,ADV,tout,10
1646,seuls,seuls,602,Adj,Adj,seul,C/V\,ADJ,seul,10
1647,que,que,602,Sub,Sub,que,C/(e)\,SCONJ,que,10
1648,tous,tous,602,QIs,QIs,tout,C/V\,DET,tout,10
1649,li,li,602,Det,Det,le,C/V\,DET,le,10
1650,mondes,mondes,602,N,N,,'C/V\.C/e\,NOUN,monde,8
1651,",",",",602,Pnc,Pnc,,,PUNCT,",",9
1652,s',s',602,Prn,Prn$$,se,C/\,PRON,se,10
1653,en,en,602,Prn,Prn$$,en2,/V\,PRON,en,10
1654,vint,vint,602,Vfin,Vfin,venir,C/V\,VERB,venir,10
1655,au,au,602,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1656,roy,roy,602,N,N,,C/V\,NOUN,roi,8
1657,et,et,602,Crd,Crd,et,/V\,CCONJ,et,10
1658,lui,lui,602,Prn,Prn$$,lui,C/V\,PRON,lui,10
1659,dist,dist,602,Vfin,Vfin,dire,C/V\,VERB,dire,10
1660,que,que,603,Sub,Sub,que,C/(e)\,SCONJ,que,10
1661,chil,chil,603,Dem,Dem,cil,C/V\,DET,cil,10
1662,seigneur,seigneur,603,N,N,,C/V\.'C/V\,NOUN,seigneur,8
1663,avoient,avoient,603,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1664,fait,fait,603,Vpp,Vpp,faire,C/V\,VERB,faire,10
1665,aliance,aliance,603,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,alliance,8
1666,encontre,encontre,603,PrA,PrA,encontre2,/V\.'C/V\.C/(e)\,ADP,encontre,10
1667,lui,lui,603,Prn,Prn,lui,C/V\,PRON,lui,10
1668,et,et,603,Crd,Crd,et,/V\,CCONJ,et,10
1669,qu',qu',603,Sub,Sub,que,C/\,SCONJ,que,10
1670,il,il,603,Prn,Prn$,il,/V\,PRON,il,10
1671,le,le,603,Prn,Prn$$,le,C/(e)\,PRON,le,10
1672,meteroient,meteroient,603,Vfin,Vfin,mettre,C/V\.C/e\.'C/V\./e\,VERB,mettre,10
1673,hors,hors,604,PrA,PrA,hors,C/V\,ADV,hors,10
1674,de,de,604,Pre,Pre,de,C/(e)\,ADP,de,10
1675,son,son,604,Det,Det,son4,C/V\,DET,son,10
1676,royaumme,royaumme,604,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
1677,se,se,604,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1678,il,il,604,Prn,Prn$,il,/V\,PRON,il,10
1679,ne,ne,604,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1680,s',s',604,Prn,Prn$$,se,C/\,PRON,se,10
1681,en,en,604,Prn,Prn$$,en2,/V\,PRON,en,10
1682,gardoit,gardoit,604,Vfin,Vfin,garder,C/V\.'C/V\,VERB,garder,10
1683,.,.,604,Pnc,Pnc,,,PUNCT,.,9
1684,Et,et,604,Crd,Crd,et,/V\,CCONJ,et,10
1685,tant,tant,604,QIs,QIs,tant,C/V\,ADV,tant,10
1686,fist,fist,604,Vfin,Vfin,faire,C/V\,VERB,faire,10
1687,par,par,604,Pre,Pre,par,C/V\,ADP,par,10
1688,son,son,604,Det,Det,son4,C/V\,DET,son,10
1689,enort,enort,604,N,N,,/V\.'C/V\,NOUN,enhort,9
1690,et,et,605,Crd,Crd,et,/V\,CCONJ,et,10
1691,par,par,605,Pre,Pre,par,C/V\,ADP,par,10
1692,son,son,605,Det,Det,son4,C/V\,DET,son,10
1693,soutil,soutil,605,Adj,Adj,,C/V\.'C/V\,ADJ,subtil,9
1694,malisté,malisté,605,N,N,,C/V\.C/V\.'C/V\,NOUN,malisté,-10
1695,et,et,605,Crd,Crd,et,/V\,CCONJ,et,10
1696,enghin,enghin,605,N,N,,/V\.'C/V\,NOUN,engin,0
1697,que,que,605,Sub,Sub,que,C/(e)\,SCONJ,que,10
1698,li,li,605,Det,Det,le,C/V\,DET,le,10
1699,roys,roys,605,N,N,,C/V\,NOUN,roi,8
1700,fist,fist,605,Vfin,Vfin,faire,C/V\,VERB,faire,10
1701,à,à,605,Pre,Pre,à,/V\,ADP,à,10
1702,ung,ung,605,QIs,QIs,un,/V\,DET,un,10
1703,jour,jour,605,N,N,,C/V\,NOUN,jour,8
1704,prendre,prendre,605,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
1705,tous,tous,606,QIs,QIs,tout,C/V\,DET,tout,10
1706,ces,ces,606,Dem,Dem,cist,C/V\,DET,cist,10
1707,seigneurs,seigneurs,606,N,N,,C/V\.'C/V\,NOUN,seigneur,8
1708,à,à,606,Pre,Pre,à,/V\,ADP,à,10
1709,ung,ung,606,QIs,QIs,un,/V\,DET,un,10
1710,parlement,parlement,606,N,N,,C/V\.C/e\.'C/V\,NOUN,parlement,9
1711,là,là,606,Adv,Adv,là,C/V\,ADV,là,10
1712,où,où,606,Qux,Qux,où,/V\,PRON,où,10
1713,il,il,606,Prn,Prn$,il,/V\,PRON,il,10
1714,estoi_en_t,estoient,606,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1715,assamblé,assamblé,606,Vpp,Vpp,assembler,/V\.C/V\.'C/V\,VERB,assembler,10
1716,et,et,606,Crd,Crd,et,/V\,CCONJ,et,10
1717,en,en,606,Prn,Prn$$,en2,/V\,PRON,en,10
1718,fist,fist,607,Vfin,Vfin,faire,C/V\,VERB,faire,10
1719,decoler,decoler,607,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,décoller,9
1720,sans,sans,607,Pre,Pre,sans,C/V\,ADP,sans,10
1721,delay,delay,607,N,N,,C/V\.'C/V\,NOUN,délai,8
1722,et,et,607,Crd,Crd,et,/V\,CCONJ,et,10
1723,sans,sans,607,Pre,Pre,sans,C/V\,ADP,sans,10
1724,congnissance,congnissance,607,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,connaissance,9
1725,de,de,607,Pre,Pre,de,C/(e)\,ADP,de,10
1726,cause,cause,607,N,N,,'C/V\.C/(e)\,NOUN,cause,3
1727,jusques,jusques,607,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
1728,à,à,607,Pre,Pre,à,/V\,ADP,à,10
1729,.XXII.,.xxii.,607,QIs,QIs,vingt.deux,C/V\.'C/V\,NUM,vingt.deux,10
1730,des,des,608,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1731,plus,plus,608,Adv,Adv,plus,C/V\,ADV,plus,10
1732,grans,grans,608,Adj,Adj,grand,C/V\,ADJ,grand,10
1733,barons,barons,608,N,N,,C/V\.'C/V\,NOUN,baron,8
1734,et,et,608,Crd,Crd,et,/V\,CCONJ,et,10
1735,tout,tout,608,QIs,QIs,tout,C/V\,ADV,tout,10
1736,premiers,premiers,608,Adv,Adv,premier,C/V\.C/<V>\.'/V\,ADV,premier,10
1737,le,le,608,Det,Det,le,C/(e)\,DET,le,10
1738,comte,comte,608,N,N,,'C/V\.C/(e)\,NOUN,comte,3
1739,Thummas,thummas,608,N,N,,C/V\.'C/V\,PROPN,Thomas,0
1740,de,de,608,Pre,Pre,de,C/(e)\,ADP,de,10
1741,Lancastre,lancastre,609,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Lancaster,9
1742,qui,qui,609,Qux,Qux,qui,C/V\,PRON,qui,10
1743,estoit,estoit,609,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1744,ses,ses,609,Det,Det,son4,C/V\,DET,son,10
1745,oncles,oncles,609,N,N,,'/V\.C/e\,NOUN,oncle,9
1746,",",",",609,Pnc,Pnc,,,PUNCT,",",9
1747,preudoms,preudoms,609,N,N,,C/V\.'C/V\,PROPN|NOUN,prudhomme,8
1748,et,et,609,Crd,Crd,et,/V\,CCONJ,et,10
1749,sains,sains,609,Adj,Adj,saint,C/V\,ADJ,saint,10
1750,homs,homs,609,N,N,,/V\,NOUN,homme,8
1751,et,et,609,Crd,Crd,et,/V\,CCONJ,et,10
1752,fist,fist,609,Vfin,Vfin,faire,C/V\,VERB,faire,10
1753,puis,puis,609,PrA,PrA,puis,C/V\,ADV,puis,10
1754,assés,assés,610,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
1755,de,de,610,Pre,Pre,de,C/(e)\,ADP,de,10
1756,biaus,biaus,610,Adj,Adj,beau,C/V\,ADJ,beau,10
1757,miracles,miracles,610,N,N,,C/V\.'C/V\.C/e\,NOUN,miracle,8
1758,.,.,610,Pnc,Pnc,,,PUNCT,.,9
1759,Pour,pour,610,Pre,Pre,pour,C/V\,ADP,pour,10
1760,lequel,lequel,610,Qux,Qux,lequel,C/V\.'C/V\,PRON,lequel,10
1761,fet,fet,610,N,N,,C/V\,NOUN,fait,8
1762,le,le,610,Det,Det,le,C/(e)\,DET,le,10
1763,dit,dit,610,Vpp,Vpp,dire,C/V\,VERB,dire,10
1764,messires,messires,610,N,N,,C/V\.'C/V\.C/e\,NOUN,messire,5
1765,Hues,hues,610,N,N,,'C/V\./e\,PROPN,Hues,-10
1766,acquist,acquist,610,Vfin,Vfin,acquérir,/V\.'C/V\,VERB,acquérir,10
1767,grant,grant,611,Adj,Adj,grand,C/V\,ADJ,grand,10
1768,haynne,haynne,611,N,N,,'C/V\.C/(e)\,NOUN,haine,9
1769,de,de,611,Pre,Pre,de,C/(e)\,ADP,de,10
1770,tout,tout,611,QIs,QIs,tout,C/V\,DET,tout,10
1771,le,le,611,Det,Det,le,C/(e)\,DET,le,10
1772,pays,pays,611,N,N,,C/V\.'C/V\,NOUN,pays,8
1773,et,et,611,Crd,Crd,et,/V\,CCONJ,et,10
1774,especialment,especialment,611,Adv,Adv,,/V\.C/V\.C/V\.C/V\.'C/V\,ADV,espécialement,9
1775,de,de,611,Pre,Pre,de,C/(e)\,ADP,de,10
1776,la,la,611,Det,Det,le,C/V\,DET,le,10
1777,roynne,roynne,611,N,N,,'C/V\.C/(e)\,NOUN,reine,9
1778,d',d',611,Pre,Pre,de,C/\,ADP,de,10
1779,Engleterre,engleterre,611,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1780,et,et,612,Crd,Crd,et,/V\,CCONJ,et,10
1781,del,del,612,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1782,comte,comte,612,N,N,,'C/V\.C/(e)\,NOUN,comte,3
1783,de,de,612,Pre,Pre,de,C/(e)\,ADP,de,10
1784,Kem,kem,612,N,N,,C/V\,PROPN,Keu,-10
1785,qui,qui,612,Qux,Qux,qui,C/V\,PRON,qui,10
1786,estoit,estoit,612,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1787,freres,freres,612,N,N,,'C/V\.C/e\,NOUN,frère,8
1788,au,au,612,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1789,dit,dit,612,Vpp,Vpp,dire,C/V\,VERB,dire,10
1790,roy,roy,612,N,N,,C/V\,NOUN,roi,8
1791,d',d',612,Pre,Pre,de,C/\,ADP,de,10
1792,Engleterre,engleterre,612,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1793,.,.,612,Pnc,Pnc,,,PUNCT,.,9
1794,Encorres,encorres,613,Adv,Adv,encore,/V\.'C/V\.C/e\,ADV,encore,10
1795,ne,ne,613,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1796,cessa,cessa,613,Vfin,Vfin,,C/V\.'C/V\,VERB,cesser,9
1797,point,point,613,Neg,Neg,point2,C/V\,ADV,point,10
1798,à,à,613,Pre,Pre,à,/V\,ADP,à,10
1799,tant,tant,613,QIs,QIs,tant,C/V\,ADV,tant,10
1800,li,li,613,Det,Det,le,C/V\,DET,le,10
1801,dis,dis,613,Vpp,Vpp,dire,C/V\,VERB,dire,10
1802,messires,messires,613,N,N,,C/V\.'C/V\.C/e\,NOUN,messire,5
1803,Hues,hues,613,N,N,,'C/V\./e\,PROPN,Hues,-10
1804,de,de,613,Pre,Pre,de,C/(e)\,ADP,de,10
1805,enorter,enorter,613,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,enhorter,9
1806,le,le,613,Det,Det,le,C/(e)\,DET,le,10
1807,roy,roy,613,N,N,,C/V\,NOUN,roi,8
1808,de,de,614,Pre,Pre,de,C/(e)\,ADP,de,10
1809,mal,mal,614,Adj,Adj,mal2,C/V\,ADJ,mal,10
1810,affaire,affaire,614,N,N,,/V\.'C/V\.C/(e)\,NOUN,affaire,8
1811,.,.,614,Pnc,Pnc,,,PUNCT,.,9
1812,Car,car,614,Crd,Crd,car,C/V\,CCONJ,car,10
1813,",",",",614,Pnc,Pnc,,,PUNCT,",",9
1814,quant,quant,614,Sub,Sub,quand,C/V\,SCONJ,quand,10
1815,il,il,614,Prn,Prn$,il,/V\,PRON,il,10
1816,perchupt,perchupt,614,Vfin,Vfin,percevoir,C/V\.'C/V\,VERB,percevoir,10
1817,que,que,614,Sub,Sub,que,C/(e)\,SCONJ,que,10
1818,il,il,614,Prn,Prn$,il,/V\,PRON,il,10
1819,estoit,estoit,614,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1820,mal,mal,614,Adv,Adv,mal3,C/V\,ADV,mal,10
1821,de,de,614,Pre,Pre,de,C/(e)\,ADP,de,10
1822,la,la,614,Det,Det,le,C/V\,DET,le,10
1823,roynne,roynne,614,N,N,,'C/V\.C/(e)\,NOUN,reine,9
1824,et,et,615,Crd,Crd,et,/V\,CCONJ,et,10
1825,del,del,615,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1826,comte,comte,615,N,N,,'C/V\.C/(e)\,NOUN,comte,3
