wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
667,75,3,apelerent,apelerent,VER:simp:3:pl,75,Vfin,Vfin,appeler,/V\.C/e\.'C/V\.C/e\,VERB,appeler,10
668,75,4,issi,issi,ADV,75,Adv,Adv,issi,/V\.'C/V\,ADV,issi,10
669,75,5,l,l,PRO:pers:obj:3:masc:sg:unb,75,Prn,Prn$$,le,C/\,PRON,le,10
670,75,6,ont,ont,VER:pres:3:pl,75,Vfin,Vfin,avoir,/V\,VERB,avoir,10
671,75,7,confermeit,confermeit,VER:pper:masc:sg,75,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,confermer,0
672,76,1,la,la,ADV,76,Adv,Adv,là,C/V\,ADV,là,10
673,76,2,prist,prist,VER:simp:3:sg,76,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
674,76,3,lo,lo,DET:def:obj:masc:sg,76,Det,Det,le,C/(e)\,DET,le,10
675,76,4,jor,jor,NOM:obj:masc:sg,76,N,N,,C/V\,NOUN,jour,8
676,76,5,li,li,DET:def:suj:masc:sg,76,Det,Det,le,C/V\,DET,le,10
677,76,6,enfes,enfes,NOM:suj:masc:sg,76,N,N,,'/V\.C/e\,NOUN,enfant,9
678,76,7,sa,sa,DET:poss:obj:femi:sg,76,Det,Det,son4,C/V\,DET,son,10
679,76,8,promiere,promiere,ADJ:ord:obj:femi:sg,76,Adj,Adj,premier,C/V\.'C/V\.C/(e)\,ADJ,premier,10
680,76,9,bonteit,bonteit,NOM:obj:femi:sg,76,N,N,,C/V\.'C/V\,NOUN,bonté,9
681,77,1,bien,bien,ADV,77,Adv,Adv,bien,C/V\,ADV,bien,10
682,77,2,en,en,PRO:clit,77,Prn,Prn$$,en2,/V\,PRON,en,10
683,77,3,sunt,sunt,VER:pres:3:pl,77,Vfin,Vfin,être,C/V\,VERB,être,10
684,77,4,li,li,DET:def:suj:masc:pl,77,Det,Det,le,C/V\,DET,le,10
685,77,5,parrin,parrin,NOM:suj:masc:pl,77,N,N,,C/V\.'C/V\,NOUN,parrain,3
686,77,6,de,de,PRE,77,Pre,Pre,de,C/(e)\,ADP,de,10
687,77,7,lor,lor,DET:poss:obj:femi:sg,77,Det,Det,leur2,C/V\,DET,leur,10
688,77,8,foit,foit,NOM:obj:femi:sg,77,N,N,,C/V\,NOUN,foi,8
689,77,9,aquiteit,aquiteit,VER:pper:masc:sg,77,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,acquitter,9
690,78,1,car,car,CON:coord,78,Crd,Crd,car,C/V\,CCONJ,car,10
691,78,2,puis,puis,ADV,78,PrA,PrA,puis,C/V\,ADP,puis,10
692,78,3,soi,soi,PRO:pers:obj:3:masc:sg:bet,78,Prn,Prn$$,soi,C/V\,PRON,soi,10
693,78,4,maintin,maintin,VER:simp:3:sg,78,Vfin,Vfin,maintenir,C/V\.'C/V\,VERB,maintenir,10
694,78,5,si,si,PROCON,78,Adv,Adv,si4,C/V\,ADV,si,10
695,78,6,toz,toz,DET:ind:obj:masc:pl,78,QIs,QIs,tout,C/V\,DET,tout,10
696,78,7,jors,jors,NOM:obj:masc:pl,78,N,N,,C/V\,NOUN,jour,8
697,78,8,en,en,PRE,78,Pre,Pre,en,/V\,ADP,en,10
698,78,9,onesteit,onesteit,NOM:obj:femi:sg,78,N,N,,/V\.C/e\.'C/V\,PROPN|NOUN,UNKNOWN,-10
699,79,1,cum,cum,CON:subord,79,Sub,Sub,comme,C/V\,SCONJ,comme,10
700,79,2,cil,cil,PRO:demo:suj:masc:sg,79,Dem,Dem,cil,C/V\,PRON,cil,10
701,79,3,cui,cui,PROCON,79,Qux,Qux,cui,C/V\,PRON,qui,11
702,79,4,sainz,sainz,ADJ:suj:masc:sg,79,Adj,Adj,saint,C/V\,ADJ,saint,10
703,79,5,espirs,espirs,NOM:suj:masc:sg,79,N,N,,/V\.'C/V\,NOUN,espir,9
704,79,6,at,at,VER:pres:3:sg,79,Vfin,Vfin,avoir,/V\,VERB,avoir,10
705,79,7,lo,lo,DET:def:obj:masc:sg,79,Det,Det,le,C/(e)\,DET,le,10
706,79,8,cuer,cuer,NOM:obj:masc:sg,79,N,N,,C/V\,NOUN,coeur,3
707,79,9,alumeit,alumeit,VER:pper:masc:sg,79,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,allumer,0
708,80,1,bone,bone,ADJ:suj:femi:sg,80,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
709,80,2,fut,fut,VER:simp:3:sg,80,Vfin,Vfin,être,C/V\,VERB,être,10
710,80,3,la,la,DET:def:suj:femi:sg,80,Det,Det,le,C/V\,DET,le,10
711,80,4,doctrine,doctrine,NOM:suj:femi:sg,80,N,N,,C/V\.'C/V\.C/(e)\,NOUN,doctrine,8
712,80,5,donc,donc,PRO:invar,80,Qux,Qux,dont,C/V\,PRON,dont,10
713,80,6,il,il,PRO:pers:suj:3:masc:sg:unb,80,Prn,Prn$,il,/V\,PRON,il,10
714,80,7,l,l,PRO:pers:obj:3:masc:sg:unb,80,Prn,Prn$$,le,C/\,PRON,le,10
715,80,8,at,at,VER:pres:3:sg,80,Vfin,Vfin,avoir,/V\,VERB,avoir,10
716,80,9,enscoleit,enscoleit,VER:pper:masc:sg,80,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,enscoler,-10
717,81,1,car,car,CON:coord,81,Crd,Crd,car,C/V\,CCONJ,car,10
718,81,2,al,al,PREDET:a:obj:masc:sg,81,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
719,81,3,service,service,NOM:obj:masc:sg,81,N,N,,C/V\.'C/V\.C/(e)\,NOUN,service,8
720,81,4,deu,deu,NOM:obj:masc:sg,81,N,N,,C/V\,PROPN,Dieu,3
721,81,5,ot,ot,VER:simp:3:sg,81,Vfin,Vfin,avoir,/V\,VERB,avoir,10
722,81,6,toz,toz,DET:ind:obj:masc:pl,81,QIs,QIs,tout,C/V\,DET,tout,10
723,81,7,jors,jors,NOM:obj:masc:pl,81,N,N,,C/V\,NOUN,jour,8
724,81,8,son,son,DET:poss:obj:masc:sg,81,Det,Det,son4,C/V\,DET,son,10
725,81,9,penseit,penseit,NOM:obj:masc:sg,81,N,N,,C/V\.'C/V\,PROPN|NOUN,penser,-1
726,82,1,or,or,ADV,82,Adv,Adv,or2,/V\,ADV,or,10
727,82,2,commencet,commencet,VER:pres:3:sg,82,Vfin,Vfin,commencer,C/V\.'C/V\.C/e\,VERB,commencer,10
728,82,3,la,la,DET:def:suj:femi:sg,82,Det,Det,le,C/V\,DET,le,10
729,82,4,vie,vie,NOM:suj:femi:sg,82,N,N,,'C/V\./(e)\,NOUN,vie,3
730,82,5,de,de,PRE,82,Pre,Pre,de,C/(e)\,ADP,de,10
731,82,6,cel,cel,DET:demo:obj:masc:sg,82,Dem,Dem,cil,C/V\,DET,cil,10
732,82,7,boneureit,boneureit,ADJ:obj:masc:sg,82,Adj,Adj,,C/V\.C/(V)\./V\.'C/V\,ADJ,bonheuré,0
733,83,1,comment,comment,ADV,83,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
734,83,2,il,il,PRO:pers:suj:3:masc:sg:unb,83,Prn,Prn$,il,/V\,PRON,il,10
735,83,3,at,at,VER:pres:3:sg,83,Vfin,Vfin,avoir,/V\,VERB,avoir,10
736,83,4,ver,ver,PRE,83,Pre,Pre,vers2,C/V\,ADP,vers,10
737,83,5,deu,deu,NOM:obj:masc:sg,83,N,N,,C/V\,PROPN,Dieu,3
738,83,6,et,et,CON:coord,83,Crd,Crd,et,/V\,CCONJ,et,10
739,83,7,ver,ver,PRE,83,Pre,Pre,vers2,C/V\,ADP,vers,10
740,83,8,lo,lo,DET:def:obj:masc:sg,83,Det,Det,le,C/(e)\,DET,le,10
741,83,9,secle,secle,NOM:obj:masc:sg,83,N,N,,'C/V\.C/(e)\,NOUN,siècle,8
742,83,10,erreit,erreit,VER:pper:masc:sg,83,Vpp,Vpp,errer,/V\.'C/V\,VERB,errer,10
743,84,1,quant,quant,ADV,84,Sub,Sub,quand,C/V\,SCONJ,quand,10
744,84,2,li,li,DET:def:suj:masc:sg,84,Det,Det,le,C/V\,DET,le,10
745,84,3,enfes,enfes,NOM:suj:masc:sg,84,N,N,,'/V\.C/e\,NOUN,enfant,9
746,84,4,fut,fut,VER:simp:3:sg,84,Vfin,Vfin,être,C/V\,VERB,être,10
747,84,5,teilz,teilz,ADJ:suj:masc:sg,84,Adj,Adj,tel,C/V\,ADJ,tel,10
748,84,6,que,que,PROCON,84,Sub,Sub,que,C/(e)\,SCONJ,que,10
749,84,7,il,il,PRO:pers:suj:3:masc:sg:unb,84,Prn,Prn$,il,/V\,PRON,il,10
750,84,8,lo,lo,PRO:pers:obj:3:masc:sg:unb,84,Prn,Prn$$,le,C/(e)\,PRON,le,10
751,84,9,pot,pot,VER:simp:3:sg,84,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
752,84,10,soffrir,soffrir,VER:infi,84,Vinf,Vinf,souffrir,C/V\.'C/V\,VERB,souffrir,10
753,85,1,li,li,DET:def:suj:masc:sg,85,Det,Det,le,C/V\,DET,le,10
754,85,2,peres,peres,NOM:suj:masc:sg,85,N,N,,'C/V\.C/e\,NOUN,père,8
755,85,3,lo,lo,PRO:pers:obj:3:masc:sg:unb,85,Prn,Prn$$,le,C/(e)\,PRON,le,10
756,85,4,fist,fist,VER:simp:3:sg,85,Vfin,Vfin,faire,C/V\,VERB,faire,10
757,85,5,bien,bien,ADV,85,Adv,Adv,bien,C/V\,ADV,bien,10
758,85,6,com,com,CON:subord,85,Sub,Sub,comme,C/V\,SCONJ,comme,10
759,85,7,a,a,PRE,85,Pre,Pre,à,/V\,ADP,à,10
760,85,8,sa,sa,DET:poss:obj:femi:sg,85,Det,Det,son4,C/V\,DET,son,10
761,85,9,loi,loi,NOM:obj:femi:sg,85,N,N,,C/V\,NOUN,loi,8
762,85,10,vestir,vestir,VER:infi,85,Vinf,Vinf,vêtir,C/V\.'C/V\,VERB,vêtir,10
763,86,1,a,a,PRE,86,Pre,Pre,à,/V\,ADP,à,10
764,86,2,l,l,DET:def:obj:femi:sg,86,Det,Det,le,C/\,DET,le,10
765,86,3,escole,escole,NOM:obj:femi:sg,86,N,N,,/V\.'C/V\.C/(e)\,NOUN,école,8
766,86,4,l,l,PRO:pers:obj:3:masc:sg:unb,86,Prn,Prn$$,le,C/\,PRON,le,10
767,86,5,envoie,envoie,VER:pres:3:sg,86,Vfin,Vfin,envoyer,/V\.'C/V\./(e)\,VERB,envoyer,10
768,86,6,por,por,PRE,86,Pre,Pre,pour,C/V\,ADP,pour,10
769,86,7,les,les,DET:def:obj:masc:pl,86,Det,Det,le,C/V\,DET,le,10
770,86,8,livres,livres,NOM:obj:masc:pl,86,N,N,,'C/V\.C/e\,NOUN,livre,8
771,86,9,oïr,oïr,VER:infi,86,Vinf,Vinf,ouïr,/V\.'C/V\,VERB,ouïr,10
772,87,1,et,et,CON:coord,87,Crd,Crd,et,/V\,CCONJ,et,10
773,87,2,des,des,PREDET:de:obj:femi:pl,87,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
774,87,3,letres,letres,NOM:obj:femi:pl,87,N,N,,'C/V\.C/e\,NOUN,lettre,8
775,87,4,aprendre,aprendre,VER:infi,87,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10
776,87,5,et,et,CON:coord,87,Crd,Crd,et,/V\,CCONJ,et,10
777,87,6,son,son,DET:poss:obj:masc:sg,87,Det,Det,son4,C/V\,DET,son,10
778,87,7,sens,sens,NOM:obj:masc:sg,87,N,N,,C/V\,NOUN,sens,8
779,87,8,enbaudir,enbaudir,VER:infi,87,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,embaudir,0
780,88,1,par,par,PRE,88,Pre,Pre,par,C/V\,ADP,par,10
781,88,2,ce,ce,PRO:invar,88,Prn,Prn,ce,C/(e)\,PRON,ce,10
782,88,3,ke,ke,PROCON,88,Sub,Sub,que,C/(e)\,SCONJ,que,10
783,88,4,il,il,PRO:pers:suj:3:masc:sg:unb,88,Prn,Prn,il,/V\,PRON,il,10
784,88,5,miez,miez,ADV,88,Adv,Adv,mieux,C/V\,ADV,mieux,10
785,88,6,sachet,sachet,VER:subp:3:sg,88,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
786,88,7,deu,deu,NOM:obj:masc:sg,88,N,N,,C/V\,PROPN,Dieu,3
787,88,8,conoistre,conoistre,VER:infi,88,Vinf,Vinf,connaître,C/V\.'C/V\.C/(e)\,VERB,connaître,10
788,88,9,et,et,CON:coord,88,Crd,Crd,et,/V\,CCONJ,et,10
789,88,10,servir,servir,VER:infi,88,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
790,89,1,et,et,CON:coord,89,Crd,Crd,et,/V\,CCONJ,et,10
791,89,2,li,li,DET:def:suj:masc:sg,89,Det,Det,le,C/V\,DET,le,10
792,89,3,enfes,enfes,NOM:suj:masc:sg,89,N,N,,'/V\.C/e\,NOUN,enfant,9
793,89,4,soi,soi,PRO:pers:obj:3:masc:sg:bet,89,Prn,Prn$$,soi,C/V\,PRON,soi,10
794,89,5,poinnet,poinnet,VER:pres:3:sg,89,Vfin,Vfin,pener,'C/V\.C/e\,VERB,pener,10
795,89,6,toz,toz,DET:ind:obj:masc:pl,89,QIs,QIs,tout,C/V\,DET,tout,10
796,89,7,jors,jors,NOM:obj:masc:pl,89,N,N,,C/V\,NOUN,jour,8
797,89,8,del,del,PREDET:de:obj:masc:sg,89,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
798,89,9,retenir,retenir,VER:infi,89,Vinf,Vinf,retenir,C/V\.C/e\.'C/V\,VERB,retenir,10
799,90,1,ce,ce,PRO:invar,90,Prn,Prn,ce,C/(e)\,PRON,ce,10
800,90,2,dont,dont,PRO:invar,90,Qux,Qux,dont,C/V\,PRON,dont,10
801,90,3,il,il,PRO:pers:suj:3:masc:sg:unb,90,Prn,Prn$,il,/V\,PRON,il,10
802,90,4,poust,poust,VER:subi:3:sg,90,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
803,90,5,miez,miez,ADV,90,Adv,Adv,mieux,C/V\,ADV,mieux,10
804,90,6,deu,deu,NOM:obj:masc:sg,90,N,N,,C/V\,PROPN,Dieu,3
805,90,7,ameir,ameir,VER:infi,90,Vinf,Vinf,aimer,/V\.'C/V\,VERB,aimer,10
806,90,8,et,et,CON:coord,90,Crd,Crd,et,/V\,CCONJ,et,10
807,90,9,servir,servir,VER:infi,90,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
808,91,1,et,et,CON:coord,91,Crd,Crd,et,/V\,CCONJ,et,10
809,91,2,de,de,PRE,91,Pre,Pre,de,C/(e)\,ADP,de,10
810,91,3,son,son,DET:poss:obj:masc:sg,91,Det,Det,son4,C/V\,DET,son,10
811,91,4,cors,cors,NOM:obj:masc:sg,91,N,N,,C/V\,NOUN,corps,3
812,91,5,demaine,demaine,ADJ:obj:masc:sg,91,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,demaine,8
813,91,6,droit,droit,ADJ:obj:masc:sg,91,Adj,Adj,droit2,C/V\,ADJ,droit,10
814,91,7,sacrefise,sacrefise,NOM:obj:masc:sg,91,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,sacrifice,9
815,91,8,offrir,offrir,VER:infi,91,Vinf,Vinf,offrir,/V\.'C/V\,VERB,offrir,10
816,92,1,et,et,CON:coord,92,Crd,Crd,et,/V\,CCONJ,et,10
817,92,2,ses,ses,DET:poss:obj:masc:pl,92,Det,Det,son4,C/V\,DET,son,10
818,92,3,commanz,commanz,NOM:obj:masc:pl,92,N,N,,C/V\.'C/V\,NOUN,command,8
819,92,4,atendre,atendre,VER:infi,92,Vinf,Vinf,attendre,/V\.'C/V\.C/(e)\,VERB,attendre,10
820,92,5,et,et,CON:coord,92,Crd,Crd,et,/V\,CCONJ,et,10
821,92,6,sa,sa,DET:poss:obj:femi:sg,92,Det,Det,son4,C/V\,DET,son,10
822,92,7,loi,loi,NOM:obj:femi:sg,92,N,N,,C/V\,NOUN,loi,8
823,92,8,acomplir,acomplir,VER:infi,92,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,accomplir,9
824,93,1,li,li,DET:def:suj:femi:sg,93,Det,Det,le,C/V\,DET,le,10
825,93,2,granz,granz,ADJ:suj:femi:sg,93,Adj,Adj,grand,C/V\,ADJ,grand,10
826,93,3,amurs,amurs,NOM:suj:femi:sg,93,N,N,,/V\.'C/V\,NOUN,amour,9
827,93,4,de,de,PRE,93,Pre,Pre,de,C/(e)\,ADP,de,10
828,93,5,deu,deu,NOM:obj:masc:sg,93,N,N,,C/V\,PROPN,Dieu,3
829,93,6,li,li,PRO:pers:suj:3:masc:sg:bet,93,Prn,Prn$$,li,C/V\,PRON,li,10
830,93,7,fait,fait,VER:pres:3:sg,93,Vfin,Vfin,faire,C/V\,VERB,faire,10
831,93,8,si,si,PROCON,93,Adv,Adv,si4,C/V\,ADV,si,10
832,93,9,enlaidir,enlaidir,VER:infi,93,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,enlaidir,9
833,94,1,tote,tote,DET:ind:obj:femi:sg,94,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
834,94,2,l,l,DET:def:obj:femi:sg,94,Det,Det,le,C/\,DET,le,10
835,94,3,onor,onor,NOM:obj:femi:sg,94,N,N,,/V\.'C/V\,NOUN,honneur,8
836,94,4,del,del,PREDET:de:obj:masc:sg,94,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
837,94,5,secle,secle,NOM:obj:masc:sg,94,N,N,,'C/V\.C/(e)\,NOUN,siècle,8
838,94,6,kantk,kantk,PRO:invar,94,Qux,Qux,quanque,C/V\,PRON,quanque,10
839,94,7,enz,enz,ADV,94,PrA,PrA,ens,/V\,ADV,ens,10
840,94,8,i,i,PRO:clit,94,Prn,Prn$$,y2,/V\,PRON,y,10
841,94,9,puet,puet,VER:pres:3:sg,94,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
842,94,10,choisir,choisir,VER:infi,94,Vinf,Vinf,,C/V\.'C/V\,VERB,choisir,9
843,95,1,tot,tot,PRO:ind:obj:masc:sg,95,QIs,QIs,tout,C/V\,DET,tout,10
844,95,2,li,li,PRO:pers:suj:3:masc:sg:bet,95,Prn,Prn$$,li,C/V\,PRON,li,10
845,95,3,semblet,semblet,VER:pres:3:sg,95,Vfin,Vfin,sembler,'C/V\.C/(e)\,VERB,sembler,10
846,95,4,folie,folie,NOM:suj:femi:sg,95,N,N,,C/V\.'C/V\./(e)\,NOUN,folie,8
847,95,5,cantk,cantk,PRO:invar,95,Qux,Qux,quanque,C/V\,ADJ|ADV|DET|PRON,quanque,10
848,95,6,enz,enz,ADV,95,PrA,PrA,ens,/V\,ADV,ens,10
849,95,7,i,i,PRO:clit,95,Prn,Prn$$,y2,/V\,PRON,y,10
850,95,8,voit,voit,VER:pres:3:sg,95,Vfin,Vfin,voir,C/V\,VERB,voir,10
851,95,9,bastir,bastir,VER:infi,95,Vinf,Vinf,,C/V\.'C/V\,VERB,bâtir,9
852,96,1,mut,mut,ADV,96,QIs,QIs,moult,C/V\,ADV,moult,10
853,96,2,tient,tient,VER:pres:3:sg,96,Vfin,Vfin,tenir,C/V\,VERB,tenir,10
854,96,3,celui,celui,PRO:demo:obj:masc:sg,96,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
855,96,4,a,a,PRE,96,Pre,Pre,à,/V\,ADP,à,10
856,96,5,fol,fol,ADJ:obj:masc:sg,96,Adj,Adj,fou,C/V\,ADJ,fou,10
857,96,6,qu,qu,PROCON,96,Sub,Sub,que,C/\,SCONJ,que,10
858,96,7,il,il,PRO:pers:suj:3:masc:sg:unb,96,Prn,Prn$,il,/V\,PRON,il,10
859,96,8,i,i,PRO:clit,96,Prn,Prn$$,y2,/V\,PRON,y,10
860,96,9,voit,voit,VER:pres:3:sg,96,Vfin,Vfin,voir,C/V\,VERB,voir,10
861,96,10,orguilhir,orguilhir,VER:infi,96,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,orgueillir,0
862,97,1,l,l,DET:def:obj:femi:sg,97,Det,Det,le,C/\,DET,le,10
863,97,2,onor,onor,NOM:obj:femi:sg,97,N,N,,/V\.'C/V\,NOUN,honneur,8
864,97,3,qu,qu,PROCON,97,Qux,Qux,que,C/\,PRON,que,10
865,97,4,il,il,PRO:pers:suj:3:masc:sg:unb,97,Prn,Prn$,il,/V\,PRON,il,10
866,97,5,at,at,VER:pres:3:sg,97,Vfin,Vfin,avoir,/V\,VERB,avoir,10
867,97,6,toz,toz,DET:ind:obj:masc:pl,97,QIs,QIs,tout,C/V\,DET,tout,10
868,97,7,jors,jors,NOM:obj:masc:pl,97,N,N,,C/V\,NOUN,jour,8
869,97,8,ne,ne,PRO:clit,97,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
870,97,9,porat,porat,VER:futu:3:sg,97,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
871,97,10,maintenir,maintenir,VER:infi,97,Vinf,Vinf,maintenir,C/V\.C/e\.'C/V\,VERB,maintenir,10
872,98,1,en,en,PRE,98,Pre,Pre,en,/V\,ADP,en,10
873,98,2,son,son,DET:poss:obj:masc:sg,98,Det,Det,son4,C/V\,DET,son,10
874,98,3,cuer,cuer,NOM:obj:masc:sg,98,N,N,,C/V\,NOUN,coeur,3
875,98,4,at,at,VER:pres:3:sg,98,Vfin,Vfin,avoir,/V\,VERB,avoir,10
876,98,5,penseit,penseit,VER:pper:masc:sg,98,Vpp,Vpp,penser,C/V\.'C/V\,VERB,penser,10
877,98,6,mais,mais,CON:coord,98,Crd,Crd,mais,C/V\,CCONJ,mais,10
878,98,7,il,il,PRO:pers:suj:3:masc:sg:unb,98,Prn,Prn$,il,/V\,PRON,il,10
879,98,8,ne,ne,PRO:clit,98,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
880,98,9,l,l,PRO:pers:obj:3:masc:sg:unb,98,Prn,Prn$$,le,C/\,PRON,le,10
881,98,10,vult,vult,VER:pres:3:sg,98,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
882,98,11,gehir,gehir,VER:infi,98,Vinf,Vinf,,C/V\.'C/V\,VERB,gehir,6
883,99,1,por,por,PRE,99,Pre,Pre,pour,C/V\,ADP,pour,10
884,99,2,correcier,correcier,VER:infi,99,Vinf,Vinf,,C/V\.C/e\.'C/V\,VERB,courroucer,9
885,99,3,son,son,DET:poss:obj:masc:sg,99,Det,Det,son4,C/V\,DET,son,10
886,99,4,pere,pere,NOM:obj:masc:sg,99,N,N,,'C/V\.C/(e)\,NOUN,père,3
887,99,5,et,et,CON:coord,99,Crd,Crd,et,/V\,CCONJ,et,10
888,99,6,sa,sa,DET:poss:obj:femi:sg,99,Det,Det,son4,C/V\,DET,son,10
889,99,7,mere,mere,NOM:obj:femi:sg,99,N,N,,'C/V\.C/(e)\,NOUN,mère,3
890,99,8,marrir,marrir,VER:infi,99,Vinf,Vinf,marrir,C/V\.'C/V\,VERB,marrir,10
891,100,1,ke,ke,PROCON,100,Crd,Crd,que,C/(e)\,CCONJ,que,10
892,100,2,il,il,PRO:pers:suj:3:masc:sg:unb,100,Prn,Prn,il,/V\,PRON,il,10
893,100,3,trestot,trestot,DET:ind:obj:masc:sg,100,QIs,QIs,trèstout,C/V\.'C/V\,DET,trèstout,10
894,100,4,lo,lo,DET:def:obj:masc:sg,100,Det,Det,le,C/(e)\,DET,le,10
895,100,5,secle,secle,NOM:obj:masc:sg,100,N,N,,'C/V\.C/(e)\,NOUN,siècle,8
896,100,6,vult,vult,VER:pres:3:sg,100,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
897,100,7,a,a,PRE,100,Pre,Pre,à,/V\,ADP,à,10
898,100,8,laron,laron,NOM:obj:masc:sg,100,N,N,,C/V\.'C/V\,NOUN,larron,9
899,100,9,guerpir,guerpir,VER:infi,100,Vinf,Vinf,guerpir,C/V\.'C/V\,VERB,guerpir,10
900,101,1,et,et,CON:coord,101,Crd,Crd,et,/V\,CCONJ,et,10
901,101,2,casteit,casteit,NOM:obj:femi:sg,101,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
902,101,3,guardeir,guardeir,VER:infi,101,Vinf,Vinf,garder,C/V\.'C/V\,VERB,garder,10
903,101,4,et,et,CON:coord,101,Crd,Crd,et,/V\,CCONJ,et,10
904,101,5,toz,toz,DET:ind:obj:masc:pl,101,QIs,QIs,tout,C/V\,DET,tout,10
905,101,6,jors,jors,NOM:obj:masc:pl,101,N,N,,C/V\,NOUN,jour,8
906,101,7,maintenir,maintenir,VER:infi,101,Vinf,Vinf,maintenir,C/V\.C/e\.'C/V\,VERB,maintenir,10
907,102,1,et,et,CON:coord,102,Crd,Crd,et,/V\,CCONJ,et,10
908,102,2,tot,tot,PRO:ind:obj:masc:sg,102,QIs,QIs,tout,C/V\,PRON,tout,10
909,102,3,empoindre,empoindre,VER:infi,102,Vinf,Vinf,empoindre,/V\.'C/V\.C/(e)\,VERB,empoindre,10
910,102,4,a,a,PRE,102,Pre,Pre,à,/V\,ADP,à,10
911,102,5,deu,deu,NOM:obj:masc:sg,102,N,N,,C/V\,PROPN,Dieu,3
912,102,6,son,son,DET:poss:obj:masc:sg,102,Det,Det,son4,C/V\,DET,son,10
913,102,7,et,et,CON:coord,102,Crd,Crd,et,/V\,CCONJ,et,10
914,102,8,son,son,DET:poss:obj:masc:sg,102,Det,Det,son4,C/V\,DET,son,10
915,102,9,espir,espir,NOM:obj:masc:sg,102,N,N,,/V\.'C/V\,NOUN,espir,9
916,103,1,puis,puis,ADV,103,PrA,PrA,puis,C/V\,ADV,puis,10
917,103,2,li,li,PRO:pers:suj:3:masc:sg:bet,103,Prn,Prn$$,li,C/V\,PRON,li,10
918,103,3,vint,vint,VER:simp:3:sg,103,Vfin,Vfin,venir,C/V\,VERB,venir,10
919,103,4,teil,teil,ADJ:suj:femi:sg,103,Adj,Adj,tel,C/V\,ADJ,tel,10
920,103,5,novele,novele,NOM:suj:femi:sg,103,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nouvelle,3
921,103,6,qu,qu,PROCON,103,Qux,Qux,que,C/\,ADJ|ADV|DET|PRON,que,10
922,103,7,il,il,PRO:pers:suj:3:masc:sg:unb,103,Prn,Prn$,il,/V\,PRON,il,10
923,103,8,ne,ne,PRO:clit,103,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
924,103,9,volsist,volsist,VER:subi:3:sg,103,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
925,103,10,oïr,oïr,VER:infi,103,Vinf,Vinf,ouïr,/V\.'C/V\,VERB,ouïr,10
926,104,1,ke,ke,PROCON,104,Sub,Sub,que,C/(e)\,SCONJ,que,10
927,104,2,ses,ses,DET:poss:suj:masc:sg,104,Det,Det,son4,C/V\,DET,son,10
928,104,3,peres,peres,NOM:suj:masc:sg,104,N,N,,'C/V\.C/e\,NOUN,père,8
929,104,4,li,li,DET:def:suj:masc:sg,104,Det,Det,le,C/V\,DET,le,10
930,104,5,riches,riches,ADJ:suj:masc:sg,104,Adj,Adj,riche,'C/V\.C/e\,ADJ,riche,10
931,104,6,qui,qui,PROCON,104,Qux,Qux,qui,C/V\,PRON,qui,10
932,104,7,mut,mut,ADV,104,QIs,QIs,moult,C/V\,ADV,moult,10
