wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
814,146,4,de,de,PRE,146,Pre,Pre,de,C/(e)\,ADP,de,10
815,146,5,povre,povre,ADJ:obj:femi:sg,146,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
816,146,6,gent,gent,NOM:obj:femi:sg,146,N,N,,C/V\,NOUN,gent,8
817,147,1,mes,més,CON:subord,147,Crd,Crd,mais,C/V\,CCONJ,mais,10
818,147,2,li,li,DET:def:suj:masc:sg,147,Det,Det,le,C/V\,DET,le,10
819,147,3,lerres,lerres,NOM:suj:masc:sg,147,N,N,,'C/V\.C/e\,NOUN,larron,9
820,147,4,amoit,amoit,VER:impf:3:sg,147,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10
821,147,5,deniers,deniers,NOM:obj:masc:pl,147,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,8
822,148,1,sus,sus,ADV,148,PrA,PrA,sus,C/V\,ADP,sus,10
823,148,2,toute,toute,DET:ind:obj:femi:sg,148,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
824,148,3,riens,riens,ADV,148,N,N,rien,C/V\,NOUN,rien,10
825,148,4,les,les,PRO:pers:acc:3:masc:pl,148,Prn,Prn$$,le,C/V\,PRON,le,10
826,148,5,avoit,avoit,VER:impf:3:sg,148,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
827,148,6,chiers,chiers,ADJ:obj:masc:pl,148,Adj,Adj,cher,C/V\,ADJ,cher,10
828,149,1,jhesus,jhesus,NPR:suj:masc:sg,149,N,N,,C/V\.'C/V\,PROPN,Jésus,9
829,149,2,li,li,PRO:pers:suj:3:masc:sg:bet,149,Prn,Prn$$,li,C/V\,PRON,li,10
830,149,3,respont,respont,VER:pres:3:sg,149,Vfin,Vfin,répondre,C/V\.'C/V\,VERB,répondre,10
831,149,4,simplement,simplement,ADV,149,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,simplement,9
832,150,1,et,et,CON:coord,150,Crd,Crd,et,/V\,CCONJ,et,10
833,150,2,sanz,sanz,PRE,150,Pre,Pre,sans,C/V\,ADP,sans,10
834,150,3,nis,nis,ADV,150,Adv,Adv,neïs,C/V\,ADV,neïs,10
835,150,4,un,un,DET:ndf:obj:masc:sg,150,QIs,QIs,un,/V\,DET,un,10
836,150,5,corroucement,corroucement,NOM:obj:masc:sg,150,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,courroucement,0
837,151,1,"""","""",PON:cit,151,Pnc,Pnc,,,PUNCT,"""",9
838,151,2,diva,diva,EXC,151,Exc,Exc,,C/V\.'C/V\,INTJ,diva,8
839,151,3,lessiez,lessiez,VER:impe:2:pl,151,Vfin,Vfin,laisser,C/V\.C/<V>\.'/V\,VERB,laisser,10
840,151,4,ester,ester,VER:infi,151,Vinf,Vinf,être,/V\.'C/V\,VERB,être,10
841,151,5,marie,marie,NPR:obj:femi:sg,151,N,N,,C/V\.'C/V\./(e)\,NOUN,marie,-10
842,152,1,or,or,ADV,152,Adv,Adv,or2,/V\,ADV,or,10
843,152,2,a,a,VER:pres:3:sg,152,Vfin,Vfin,avoir,/V\,VERB,avoir,10
844,152,3,tant,tant,ADV,152,QIs,QIs,tant,C/V\,ADV,tant,10
845,152,4,fet,fet,VER:pper:masc:sg,152,Vpp,Vpp,faire,C/V\,VERB,faire,10
846,152,5,qu,qu,PROCON,152,Sub,Sub,que,C/\,SCONJ,que,10
847,152,6,ele,ele,PRO:pers:suj:3:femi:sg,152,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
848,152,7,est,est,VER:pres:3:sg,152,Vfin,Vfin,être,/V\,VERB,être,10
849,152,8,m,m',DET:poss:suj:femi:sg,152,Det,Det,mon,C/\,DET,mon,10
850,152,9,amie,amie,NOM:suj:femi:sg,152,N,N,,/V\.'C/V\./(e)\,NOUN,ami,8
851,153,1,des,des,PREDET:de:obj:masc:pl,153,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
852,153,2,povres,povres,ADJ:obj:masc:pl,153,Adj,Adj,pauvre,'C/V\.C/e\,ADJ,pauvre,10
853,153,3,auroiz,auroiz,VER:futu:2:pl,153,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
854,153,4,vous,vous,PRO:pers:2:pl,153,Prn,Prn%,vous,C/V\,PRON,vous,10
855,153,5,assez,assez,ADV,153,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
856,154,1,bien,bien,ADV,154,Adv,Adv,bien,C/V\,ADV,bien,10
857,154,2,leur,leur,PRO:pers:dat:3:pl,154,Prn,Prn$$,leur,C/V\,PRON,leur,10
858,154,3,feroiz,feroiz,VER:futu:2:pl,154,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
859,154,4,se,se,PROCON,154,Sub,Sub,si3,C/(e)\,SCONJ,si,10
860,154,5,vous,vous,PRO:pers:2:pl,154,Prn,Prn$,vous,C/V\,PRON,vous,10
861,154,6,voulez,voulez,VER:pres:2:pl,154,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
862,155,1,mes,més,CON:subord,155,Crd,Crd,mais,C/V\,CCONJ,mais,10
863,155,2,longuement,longuement,ADV,155,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,longuement,8
864,155,3,ne,ne,PRO:clit,155,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
865,155,4,m,m',PRO:pers:obj:1:sg:unb,155,Prn,Prn$$,me,C/\,PRON,me,10
866,155,5,aroiz,aroiz,VER:futu:2:pl,155,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
867,155,6,mie,mie,ADV,155,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
868,156,1,ainz,ainz,ADV,156,Crd,Crd,ains,/V\,CCONJ,ains,10
869,156,2,guerpiré,guerpiré,VER:futu:1:sg,156,Vfin,Vfin,guerpir,C/V\.C/V\.'C/V\,VERB,guerpir,10
870,156,3,voz,voz,DET:poss:obj:femi:sg,156,Det,Det,votre,C/V\,DET,votre,10
871,156,4,compaignie,compaignie,NOM:obj:femi:sg,156,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8
872,157,1,ce,ce,PRO:invar,157,Prn,Prn,ce,C/(e)\,PRON,ce,10
873,157,2,qu,qu,PROCON,157,Qux,Qux,que,C/\,PRON,que,10
874,157,3,ele,ele,PRO:pers:suj:3:femi:sg,157,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
875,157,4,a,a,VER:pres:3:sg,157,Vfin,Vfin,avoir,/V\,VERB,avoir,10
876,157,5,fet,fet,VER:pper:masc:sg,157,Vpp,Vpp,faire,C/V\,VERB,faire,10
877,157,6,moult,moult,ADV,157,QIs,QIs,moult,C/V\,ADV,moult,10
878,157,7,l,l',PRO:pers:obj:3:masc:sg:unb,157,Prn,Prn$$,le,C/\,PRON,le,10
879,157,8,aim,aim,VER:pres:1:sg,157,Vfin,Vfin,aimer,/V\,VERB,aimer,10
880,157,9,et,et,CON:coord,157,Crd,Crd,et,/V\,CCONJ,et,10
881,157,10,pris,pris,VER:pres:1:sg,157,Vfin,Vfin,priser,C/V\,VERB,priser,10
882,158,1,ainzque,ainzque,CON:subord,158,Sub,Sub,ainsque,'/V\.C/(e)\,SCONJ,ainsque,10
883,158,2,je,je,PRO:pers:suj:1:sg:unb,158,Prn,Prn$,je,C/(e)\,PRON,je,10
884,158,3,soie,soie,VER:subp:1:sg,158,Vfin,Vfin,être,'C/V\./(e)\,VERB,être,10
885,158,4,encevelis,encevelis,VER:pper:masc:pl,158,Vpp,Vpp,,/V\.C/e\.C/e\.'C/V\,VERB,encevelir,-10
886,159,1,mon,mon,DET:poss:obj:masc:sg,159,Det,Det,mon,C/V\,DET,mon,10
887,159,2,cors,cors,NOM:obj:masc:sg,159,N,N,,C/V\,NOUN,corps,3
888,159,3,aromatizera,aromatizera,VER:futu:3:sg,159,Vfin,Vfin,,/V\.C/V\.C/V\.C/V\.C/e\.'C/V\,VERB,aromatiser,0
889,160,1,de,de,PRE,160,Pre,Pre,de,C/(e)\,ADP,de,10
890,160,2,l,l',DET:def:obj:masc:sg,160,Det,Det,le,C/\,DET,le,10
891,160,3,oingnement,oingnement,NOM:obj:masc:sg,160,N,N,,/V\.C/e\.'C/V\,NOUN,oignement,9
892,160,4,mieuz,mieuz,ADV,160,Adv,Adv,mieux,C/V\,ADV,mieux,10
893,160,5,li,li,PRO:pers:suj:3:masc:sg:bet,160,Prn,Prn$$,li,C/V\,PRON,li,10
894,160,6,sera,sera,VER:futu:3:sg,160,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
895,161,1,ci,ci,ADV,161,Adv,Adv,ci,C/V\,ADV,ci,10
896,161,2,li,li,PRO:pers:suj:3:masc:sg:bet,161,Det,Det,le,C/V\,DET,le,10
897,161,3,pardon,pardon,VER:pres:1:sg,161,Vfin,Vfin,pardonner,C/V\.'C/V\,VERB,pardonner,10
898,161,4,toz,toz,DET:ind:obj:masc:pl,161,QIs,QIs,tout,C/V\,DET,tout,10
899,161,5,ses,ses,DET:poss:obj:masc:pl,161,Det,Det,son4,C/V\,DET,son,10
900,161,6,pechiez,pechiez,NOM:obj:masc:pl,161,N,N,,C/V\.'C/V\,PROPN|NOUN,péché,8
901,162,1,touz,touz,DET:ind:obj:masc:pl,162,QIs,QIs,tout,C/V\,DET,tout,10
902,162,2,les,les,DET:def:obj:masc:pl,162,Det,Det,le,C/V\,DET,le,10
903,162,3,nouviaus,nouviaus,ADJ:obj:masc:pl,162,Adj,Adj,nouveau,C/V\.'C/V\,ADJ,nouveau,10
904,162,4,et,et,CON:coord,162,Crd,Crd,et,/V\,CCONJ,et,10
905,162,5,toz,toz,DET:ind:obj:masc:pl,162,QIs,QIs,tout,C/V\,DET,tout,10
906,162,6,les,les,DET:def:obj:masc:pl,162,Det,Det,le,C/V\,DET,le,10
907,162,7,viez,viez,ADJ:obj:masc:pl,162,Adj,Adj,vieux,C/V\,ADJ,vieux,10
908,163,1,moult,moult,ADV,163,QIs,QIs,moult,C/V\,ADV,moult,10
909,163,2,a,a,VER:pres:3:sg,163,Vfin,Vfin,avoir,/V\,VERB,avoir,10
910,163,3,bonne,bonne,ADJ:obj:femi:sg,163,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
911,163,4,euvre,euvre,NOM:obj:femi:sg,163,N,N,,'/V\.C/(e)\,NOUN,oeuvre,8
912,163,5,fet,fet,VER:pper:masc:sg,163,Vpp,Vpp,faire,C/V\,VERB,faire,10
913,163,6,en,en,PRE,163,Pre,Pre,en,/V\,ADP,en,10
914,163,7,moi,moi,PRO:pers:obj:1:sg:bet,163,Prn,Prn,moi,C/V\,PRON,moi,10
915,164,1,pour,pour,PRE,164,Pre,Pre,pour,C/V\,ADP,pour,10
916,164,2,voir,voir,ADJ:obj:masc:sg,164,N,N,voir2,C/V\,PROPN|NOUN,voir,10
917,164,3,vous,vous,PRO:pers:2:pl,164,Prn,Prn$$,vous,C/V\,PRON,vous,10
918,164,4,di,di,VER:pres:1:sg,164,Vfin,Vfin,dire,C/V\,VERB,dire,10
919,164,5,em,em,PRO:clit,164,Pre,Pre,en,/V\,ADP,en,10
920,164,6,bonne,bonne,ADJ:obj:femi:sg,164,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
921,164,7,foi,foi,NOM:obj:femi:sg,164,N,N,,C/V\,NOUN,foi,8
922,165,1,en,en,PRE,165,Pre,Pre,en,/V\,ADP,en,10
923,165,2,memoire,memoire,NOM:obj:femi:sg,165,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mémoire,8
924,165,3,tenu,tenu,VER:pper:masc:sg,165,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,tenir,10
925,165,4,sera,sera,VER:futu:3:sg,165,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
926,166,1,trestoz,trestoz,DET:ind:obj:masc:pl,166,QIs,QIs,trèstout,C/V\.'C/V\,DET,trèstout,10
927,166,2,jorz,jorz,NOM:obj:masc:pl,166,N,N,,C/V\,NOUN,jour,9
928,166,3,mes,més,CON:subord,166,Adv,Adv,mais,C/V\,ADV,mais,10
929,166,4,ce,ce,PRO:invar,166,Prn,Prn,ce,C/(e)\,PRON,ce,10
930,166,5,que,que,PROCON,166,Qux,Qux,que,C/(e)\,PRON,que,10
931,166,6,fet,fet,VER:pper:masc:sg,166,Vpp,Vpp,faire,C/V\,VERB,faire,10
932,166,7,m,m',PRO:pers:obj:1:sg:unb,166,Prn,Prn$$,me,C/\,PRON,me,10
933,166,8,a,a,VER:pres:3:sg,166,Vfin,Vfin,avoir,/V\,VERB,avoir,10
934,167,1,oinz,oinz,VER:pper:masc:pl,167,Vpp,Vpp,oindre,/V\,VERB,oindre,10
935,167,2,a,a,VER:pres:3:sg,167,Vfin,Vfin,avoir,/V\,VERB,avoir,10
936,167,3,mes,mes,DET:poss:obj:masc:pl,167,Det,Det,mon,C/V\,DET,mon,10
937,167,4,piez,piez,NOM:obj:masc:pl,167,N,N,,C/V\,NOUN,pied,3
938,167,5,les,les,DET:def:obj:masc:pl,167,Det,Det,le,C/V\,DET,le,10
939,167,6,doulereus,doulereus,ADJ:obj:masc:pl,167,Adj,Adj,,C/V\.C/e\.'C/V\,ADJ,douloureux,9
940,168,1,bon,bon,ADJ:obj:masc:sg,168,Adj,Adj,bon,C/V\,ADJ,bon,10
941,168,2,l,l',PRO:pers:obj:3:masc:sg:unb,168,Prn,Prn$$,le,C/\,PRON,le,10
942,168,3,a,a,VER:pres:3:sg,168,Vfin,Vfin,avoir,/V\,VERB,avoir,10
943,168,4,fet,fet,VER:pper:masc:sg,168,Vpp,Vpp,faire,C/V\,VERB,faire,10
944,168,5,sien,sien,PRO:poss:suj:masc:sg,168,Adj,Adj,son4,C/V\,ADJ,son,10
945,168,6,en,en,PRO:clit,168,Prn,Prn$$,en2,/V\,PRON,en,10
946,168,7,est,est,VER:pres:3:sg,168,Vfin,Vfin,être,/V\,VERB,être,10
947,168,8,li,li,DET:def:suj:masc:sg,168,Det,Det,le,C/V\,DET,le,10
948,168,9,preus,preus,NOM:suj:masc:sg,168,Adj,Adj,preux,C/V\,ADJ,preux,10
949,168,10,"""","""",PON:cit,168,Pnc,Pnc,,,PUNCT,"""",9
950,169,1,judas,judas,NPR:suj:masc:sg,169,N,N,,C/V\.'C/V\,PROPN,Judas,8
951,169,2,escariot,escariot,NPR:suj:masc:sg,169,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,écariot,-10
952,169,3,l,l',PRO:pers:obj:3:masc:sg:unb,169,Prn,Prn$$,le,C/\,PRON,le,10
953,169,4,entent,entent,VER:pres:3:sg,169,Vfin,Vfin,entendre,/V\.'C/V\,VERB,entendre,10
954,170,1,par,par,PRE,170,Pre,Pre,par,C/V\,ADP,par,10
955,170,2,un,un,DET:ndf:obj:masc:sg,170,QIs,QIs,un,/V\,DET,un,10
956,170,3,petit,petit,ADV,170,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
957,170,4,de,de,PRE,170,Pre,Pre,de,C/(e)\,ADP,de,10
958,170,5,duel,duel,NOM:obj:masc:sg,170,N,N,,C/V\,NOUN,deuil,8
959,170,6,ne,ne,PRO:clit,170,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
960,170,7,fent,fent,VER:pres:3:sg,170,Vfin,Vfin,fendre,C/V\,VERB,fendre,10
961,171,1,li,li,DET:def:suj:masc:sg,171,Det,Det,le,C/V\,DET,le,10
962,171,2,traitres,traitres,NOM:suj:masc:sg,171,N,N,,C/V\.'C/V\.C/e\,NOUN,traître,9
963,171,3,fu,fu,VER:simp:3:sg,171,Vfin,Vfin,être,C/V\,VERB,être,10
964,171,4,moult,moult,ADV,171,QIs,QIs,moult,C/V\,ADV,moult,10
965,171,5,iriez,iriez,VER:pper:masc:pl,171,Vpp,Vpp,irer,/V\.'C/V\,VERB,irer,10
966,172,1,sachiez,sachiez,VER:impe:2:pl,172,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
967,172,2,de,de,PRE,172,Pre,Pre,de,C/(e)\,ADP,de,10
968,172,3,fi,fi,ADJ:obj:masc:sg,172,Adj,Adj,,C/V\,ADJ,fi,8
969,172,4,ne,ne,PRO:clit,172,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
970,172,5,fu,fu,VER:simp:3:sg,172,Vfin,Vfin,être,C/V\,VERB,être,10
971,172,6,pas,pas,NOM:obj:masc:pl,172,Neg,Neg,pas,C/V\,ADV,pas,10
972,172,7,liez,liez,ADJ:suj:masc:sg,172,Adj,Adj,lié,C/V\,ADJ,lié,10
973,173,1,entre,entre,PRE,173,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
974,173,2,ses,ses,DET:poss:obj:masc:pl,173,Det,Det,son4,C/V\,DET,son,10
975,173,3,denz,denz,NOM:obj:masc:pl,173,N,N,,C/V\,NOUN,dent,9
976,173,4,dist,dist,VER:simp:3:sg,173,Vfin,Vfin,dire,C/V\,VERB,dire,10
977,173,5,bellement,bellement,ADV,173,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,bellement,9
978,174,1,sique,sique,CON:subord,174,Sub,Sub,si4.que,'C/V\.C/(e)\,SCONJ,si4.que,10
979,174,2,un,un,DET:ndf:suj:masc:sg,174,QIs,QIs,un,/V\,DET,un,10
980,174,3,seul,seul,ADJ:suj:masc:sg,174,Adj,Adj,seul,C/V\,ADJ,seul,10
981,174,4,d,d',PRE,174,Pre,Pre,de,C/\,ADP,de,10
982,174,5,eus,eus,PRO:pers:acc:3:masc:pl:bet,174,Prn,Prn,eux,/V\,PRON,eux,10
983,174,6,ne,ne,PRO:clit,174,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
984,174,7,l,l',PRO:pers:obj:3:masc:sg:unb,174,Prn,Prn$$,le,C/\,PRON,le,10
985,174,8,entent,entent,VER:pres:3:sg,174,Vfin,Vfin,entendre,/V\.'C/V\,VERB,entendre,10
986,175,1,"""","""",PON:cit,175,Pnc,Pnc,,,PUNCT,"""",9
987,175,2,ceste,ceste,DET:demo:obj:femi:sg,175,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
988,175,3,perte,perte,NOM:obj:femi:sg,175,N,N,,'C/V\.C/(e)\,NOUN,perte,8
989,175,4,restorerai,restorerai,VER:futu:1:sg,175,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\,VERB,restaurer,0
990,176,1,mar,mar,ADV,176,Adv,Adv,mar,C/V\,ADV,mar,10
991,176,2,l,l',PRO:pers:obj:3:masc:sg:unb,176,Prn,Prn$$,le,C/\,PRON,le,10
992,176,3,avez,avez,VER:pres:2:pl,176,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
993,176,4,fet,fet,VER:pper:masc:sg,176,Vpp,Vpp,faire,C/V\,VERB,faire,10
994,176,5,je,je,PRO:pers:suj:1:sg:unb,176,Prn,Prn$,je,C/(e)\,PRON,je,10
995,176,6,l,l',PRO:pers:obj:3:masc:sg:unb,176,Prn,Prn$$,le,C/\,PRON,le,10
996,176,7,vous,vous,PRO:pers:2:pl,176,Prn,Prn$$,vous,C/V\,PRON,vous,10
997,176,8,rendrai,rendrai,VER:futu:1:sg,176,Vfin,Vfin,rendre,C/V\.'C/V\,VERB,rendre,10
998,177,1,as,as,PREDET:a:obj:masc:pl,177,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
999,177,2,faus,faus,ADJ:obj:masc:pl,177,Adj,Adj,,C/V\,ADJ,faux,8
1000,177,3,juis,juis,NOM:obj:masc:pl,177,N,N,,C/V\.'C/V\,NOUN,juif,5
1001,177,4,qui,qui,PROCON,177,Qux,Qux,qui,C/V\,PRON,qui,10
1002,177,5,m,m',PRO:pers:obj:1:sg:unb,177,Prn,Prn$$,me,C/\,PRON,me,10
1003,177,6,en,en,PRO:clit,177,Prn,Prn$$,en2,/V\,PRON,en,10
1004,177,7,dorront,dorront,VER:futu:3:pl,177,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
1005,178,1,de,de,PRE,178,Pre,Pre,de,C/(e)\,ADP,de,10
1006,178,2,bons,bons,ADJ:obj:masc:pl,178,Adj,Adj,bon,C/V\,ADJ,bon,10
1007,178,3,deniers,deniers,NOM:obj:masc:pl,178,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,8
1008,178,4,et,et,CON:coord,178,Crd,Crd,et,/V\,CCONJ,et,10
1009,178,5,vous,vous,PRO:pers:2:pl,178,Prn,Prn$$,vous,C/V\,PRON,vous,10
1010,178,6,pendront,pendront,VER:futu:3:pl,178,Vfin,Vfin,pendre,C/V\.'C/V\,VERB,pendre,10
1011,178,7,"""","""",PON:cit,178,Pnc,Pnc,,,PUNCT,"""",9
1012,179,1,li,li,DET:def:suj:masc:sg,179,Det,Det,le,C/V\,DET,le,10
1013,179,2,traitres,traitres,NOM:suj:masc:sg,179,N,N,,C/V\.'C/V\.C/e\,NOUN,traître,9
1014,179,3,plus,plus,ADV,179,Adv,Adv,plus,C/V\,ADV,plus,10
1015,179,4,ne,ne,PRO:clit,179,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1016,179,5,demeure,demeure,VER:pres:3:sg,179,Vfin,Vfin,demeurer,C/V\.'C/V\.C/(e)\,VERB,demeurer,10
1017,180,1,einz,einz,ADV,180,Crd,Crd,ains,/V\,CCONJ,ains,10
1018,180,2,s,s,PROCON,180,Prn,Prn$$,se,C/\,PRON,se,10
1019,180,3,entorme,entorme,VER:pres:3:sg,180,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,UNKNOWN,-10
1020,180,4,meisme,meisme,ADV,180,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,ADJ,même,10
1021,180,5,l,l',DET:def:obj:femi:sg,180,Det,Det,le,C/\,DET,le,10
1022,180,6,eure,eure,NOM:obj:femi:sg,180,N,N,,'/V\.C/(e)\,NOUN,heure,8
1023,181,1,aus,aus,PREDET:a:obj:masc:pl,181,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1024,181,2,princes,princes,NOM:obj:masc:pl,181,N,N,,'C/V\.C/e\,NOUN,prince,8
1025,181,3,vint,vint,VER:simp:3:sg,181,Vfin,Vfin,venir,C/V\,VERB,venir,10
1026,181,4,et,et,CON:coord,181,Crd,Crd,et,/V\,CCONJ,et,10
1027,181,5,a,a,PRE,181,Pre,Pre,à,/V\,ADP,à,10
1028,181,6,la,la,DET:def:obj:femi:sg,181,Det,Det,le,C/V\,DET,le,10
1029,181,7,gent,gent,NOM:obj:femi:sg,181,N,N,,C/V\,NOUN,gent,8
1030,182,1,qui,qui,PROCON,182,Qux,Qux,qui,C/V\,PRON,qui,10
1031,182,2,dieu,dieu,NOM:obj:masc:sg,182,N,N,,C/V\,PROPN,Dieu,3
1032,182,3,n,n,PRO:clit,182,Neg,Neg$$,ne,C/\,ADV,ne,10
1033,182,4,amoient,amoient,VER:impf:3:pl,182,Vfin,Vfin,aimer,/V\.'C/V\./e\,VERB,aimer,10
1034,182,5,de,de,PRE,182,Pre,Pre,de,C/(e)\,ADP,de,10
1035,182,6,noient,noient,ADV,182,Prn,Prn,nïent,C/V\.'C/V\,PRON,nïent,10
1036,183,1,"""","""",PON:cit,183,Pnc,Pnc,,,PUNCT,"""",9
1037,183,2,dites,dites,VER:impe:2:pl,183,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
1038,183,3,moi,moi,PRO:pers:obj:1:sg:bet,183,Prn,Prn%%,moi,C/V\,PRON,moi,10
1039,183,4,"""","""",PON:cit,183,Pnc,Pnc,,,PUNCT,"""",9
1040,183,5,fet,fet,VER:pres:3:sg,183,Vfin,Vfin,faire,C/V\,VERB,faire,10
1041,183,6,il,il,PRO:pers:suj:3:masc:sg:unb,183,Prn,Prn%,il,/V\,PRON,il,10
1042,183,7,"""","""",PON:cit,183,Pnc,Pnc,,,PUNCT,"""",9
1043,183,8,a,a,PRE,183,Pre,Pre,à,/V\,ADP,à,10
1044,183,9,delivre,delivre,ADJ:obj:masc:sg,183,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,délivre,8
1045,184,1,que,que,PROCON,184,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
1046,184,2,me,me,PRO:pers:obj:1:sg:unb,184,Prn,Prn$$,me,C/(e)\,PRON,me,10
1047,184,3,dorrez,dorrez,VER:futu:2:pl,184,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
1048,184,4,se,se,PROCON,184,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1049,184,5,je,je,PRO:pers:suj:1:sg:unb,184,Prn,Prn$,je,C/(e)\,PRON,je,10
1050,184,6,vous,vous,PRO:pers:2:pl,184,Prn,Prn$$,vous,C/V\,PRON,vous,10
1051,184,7,livre,livre,VER:pres:1:sg,184,Vfin,Vfin,,'C/V\.C/(e)\,VERB,livrer,8
1052,185,1,mon,mon,DET:poss:obj:masc:sg,185,Det,Det,mon,C/V\,DET,mon,10
1053,185,2,seigneur,seigneur,NOM:obj:masc:sg,185,N,N,,C/V\.'C/V\,NOUN,seigneur,8
1054,185,3,que,que,PROCON,185,Qux,Qux,que,C/(e)\,PRON,que,10
1055,185,4,vous,vous,PRO:pers:2:pl,185,Prn,Prn$,vous,C/V\,PRON,vous,10
1056,185,5,haez,haez,VER:pres:2:pl,185,Vfin,Vfin,haïr,'C/V\./e\,VERB,haïr,10
1057,185,6,tant,tant,ADV,185,QIs,QIs,tant,C/V\,ADV,tant,10
1058,185,7,"""","""",PON:cit,185,Pnc,Pnc,,,PUNCT,"""",9
1059,186,1,il,il,PRO:pers:suj:3:masc:pl,186,Prn,Prn$,il,/V\,PRON,il,10
1060,186,2,li,li,PRO:pers:suj:3:masc:sg:bet,186,Prn,Prn$$,li,C/V\,PRON,li,10
1061,186,3,mistrent,mistrent,VER:simp:3:pl,186,Vfin,Vfin,mettre,'C/V\.C/e\,VERB,mettre,10
1062,186,4,en,en,PRO:clit,186,Pre,Pre,en,/V\,ADP,en,10
1063,186,5,couvenant,couvenant,NOM:obj:masc:sg,186,N,N,,C/V\.C/e\.'C/V\,NOUN,convenant,8
1064,187,1,yy,.xxx.,ADJ:card,187,QIs,QIs,,'C/V\.C/(e)\,NUM,deux,6
1065,187,2,deniers,deniers,NOM:obj:masc:pl,187,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,8
1066,187,3,"""","""",PON:cit,187,Pnc,Pnc,,,PUNCT,"""",9
1067,187,4,gagiez,gagiez,VER:impe:2:pl,187,Vfin,Vfin,gager,C/V\.'C/V\,VERB,gager,10
1068,187,5,les,les,PRO:pers:acc:3:masc:pl,187,Prn,Prn%%,le,C/V\,PRON,le,10
1069,187,6,moi,moi,PRO:pers:obj:1:sg:bet,187,Prn,Prn%%,moi,C/V\,PRON,moi,10
1070,188,1,nous,nous,PRO:pers:1:pl,188,Prn,Prn$,nous,C/V\,PRON,nous,10
1071,188,2,le,le,PRO:pers:obj:3:masc:sg:unb,188,Prn,Prn$$,le,C/(e)\,PRON,le,10
1072,188,3,t,t,PRO:pers:obj:2:sg:unb,188,Prn,Prn$$,te,C/\,PRON,te,10
1073,188,4,afierons,afierons,VER:futu:1:pl,188,Vfin,Vfin,,/V\.C/V\.C/e\.'C/V\,VERB,afférir,0
1074,188,5,par,par,PRE,188,Pre,Pre,par,C/V\,ADP,par,10
1075,188,6,foi,foi,NOM:obj:femi:sg,188,N,N,,C/V\,NOUN,foi,8
