wd_id,line_id,linewd,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1156,120,8,mie,mie,ADV,2881,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
1157,120,9,a,a,PRE,2881,Pre,Pre,à,/V\,ADP,à,10
1158,120,10,faille,faille,NOM,2881,N,N,,'C/V\.C/(e)\,NOUN,faille,8
1159,120,11,",",",",PON,2881,Pnc,Pnc,,,PUNCT,",",9
1160,121,1,que,que,PROCON,2882,Sub,Sub,que,C/(e)\,SCONJ,que,10
1161,121,2,autresi,autresi,ADV,2882,Adv,Adv,autresi,/V\.C/e\.'C/V\,ADV,autresi,10
1162,121,3,l',l',PRO:pers,2882,Prn,Prn$$,le,C/\,PRON,le,10
1163,121,4,eschievent,eschievent,VER,2882,Vfin,Vfin,esquiver,/V\.'C/V\.C/e\,VERB,esquiver,10
1164,121,5,com,com,CON:subord,2882,Sub,Sub,comme,C/V\,SCONJ,comme,10
1165,121,6,l',l',DET:def,2882,Det,Det,le,C/\,DET,le,10
1166,121,7,ostor,ostor,NOM,2882,N,N,,/V\.'C/V\,NOUN,autour,8
1167,121,8,fait,fait,VER,2882,Vfin,Vfin,faire,C/V\,VERB,faire,10
1168,121,9,la,la,DET:def,2882,Det,Det,le,C/V\,DET,le,10
1169,121,10,quaille,quaille,NOM,2882,N,N,,'C/V\.C/(e)\,NOUN,caille,9
1170,121,11,;,;,PON,2882,Pnc,Pnc,,,PUNCT,;,9
1171,122,1,qui,qui,PROCON,2883,Qux,Qux,qui,C/V\,PRON,qui,10
1172,122,2,il,il,PRO:pers,2883,Prn,Prn$,il,/V\,PRON,il,10
1173,122,3,fiert,fiert,VER,2883,Vfin,Vfin,férir,C/V\,VERB,férir,10
1174,122,4,de,de,PRE,2883,Pre,Pre,de,C/(e)\,ADP,de,10
1175,122,5,son,son,DET:poss,2883,Det,Det,son4,C/V\,DET,son,10
1176,122,6,branc,branc,NOM,2883,N,N,,C/V\,NOUN,brant,3
1177,122,7,n',n',PRO:clit,2883,Neg,Neg$$,ne,C/\,ADV,ne,10
1178,122,8,i,i,PRO:clit,2883,Prn,Prn$$,y2,/V\,PRON,y,10
1179,122,9,a,a,VER,2883,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1180,122,10,oes,oes,VER,2883,N,N,,/V\,NOUN,ues,3
1181,122,11,mecinaille,mecinaille,NOM,2883,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,mecinaille,-10
1182,122,12,",",",",PON,2883,Pnc,Pnc,,,PUNCT,",",9
1183,123,1,si,si,ADV,2884,Adv,Adv,si4,C/V\,ADV,si,10
1184,123,2,l',l',PRO:pers,2884,Prn,Prn$$,le,C/\,PRON,le,10
1185,123,3,ocist,ocist,VER,2884,Vfin,Vfin,occire,/V\.'C/V\,VERB,occire,10
1186,123,4,a,a,PRE,2884,Pre,Pre,à,/V\,ADP,à,10
1187,123,5,un,un,DET:ndf,2884,QIs,QIs,un,/V\,DET,un,10
1188,123,6,caup,caup,NOM,2884,N,N,,C/V\,NOUN,coup,6
1189,123,7,que,que,PROCON,2884,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
1190,123,8,gaires,gaires,ADV,2884,Adv,Adv,guère,'C/V\.C/e\,ADV,guère,10
1191,123,9,n',n',PRO:clit,2884,Neg,Neg$$,ne,C/\,ADV,ne,10
1192,123,10,i,i,PRO:clit,2884,Prn,Prn$$,y2,/V\,PRON,y,10
1193,123,11,travaille,travaille,VER,2884,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,travailler,8
1194,123,12,.,.,PON,2884,Pnc,Pnc,,,PUNCT,.,9
1195,124,1,alixandres,alixandres,NPR,2885,N,N,,/V\.C/V\.'C/V\.C/e\,PROPN|NOUN,Alexandre,8
1196,124,2,le,le,PRO:pers,2885,Prn,Prn$$,le,C/(e)\,PRON,le,10
1197,124,3,fiert,fiert,VER,2885,Vfin,Vfin,férir,C/V\,VERB,férir,10
1198,124,4,de,de,PRE,2885,Pre,Pre,de,C/(e)\,ADP,de,10
1199,124,5,l',l',DET:def,2885,Det,Det,le,C/\,DET,le,10
1200,124,6,espee,espee,NOM,2885,N,N,,/V\.'C/V\./(e)\,NOUN,épée,3
1201,124,7,qui,qui,PROCON,2885,Qux,Qux,qui,C/V\,PRON,qui,10
1202,124,8,taille,taille,VER,2885,Vfin,Vfin,,'C/V\.C/(e)\,VERB,tailler,8
1203,124,9,",",",",PON,2885,Pnc,Pnc,,,PUNCT,",",9
1204,125,1,tout,tout,DET:ind,2886,QIs,QIs,tout,C/V\,DET,tout,10
1205,125,2,le,le,DET:def,2886,Det,Det,le,C/(e)\,DET,le,10
1206,125,3,cors,cors,NOM,2886,N,N,,C/V\,NOUN,corps,3
1207,125,4,li,li,PRO:pers,2886,Prn,Prn$$,li,C/V\,PRON,li,10
1208,125,5,fendi,fendi,VER,2886,Vfin,Vfin,fendre,C/V\.'C/V\,VERB,fendre,10
1209,125,6,desi,desi,ADV,2886,Adv,Adv,deci,C/e\.'C/V\,ADV,deci,10
1210,125,7,q',q',PROCON,2886,Sub,Sub,que,C/\,SCONJ,que,10
1211,125,8,en,en,PRE,2886,Pre,Pre,en,/V\,ADP,en,10
1212,125,9,la,la,DET:def,2886,Det,Det,le,C/V\,DET,le,10
1213,125,10,coraille,coraille,NOM,2886,N,N,,C/V\.'C/V\.C/(e)\,NOUN,coraille,9
1214,125,11,;,;,PON,2886,Pnc,Pnc,,,PUNCT,;,9
1215,126,1,et,et,CON:coord,2887,Crd,Crd,et,/V\,CCONJ,et,10
1216,126,2,li,li,DET:def,2887,Det,Det,le,C/V\,DET,le,10
1217,126,3,grieu,grieu,NOM,2887,Adj,Adj,,C/V\,ADJ,grec,8
1218,126,4,li,li,PRO:pers,2887,Prn,Prn$$,li,C/V\,PRON,li,10
1219,126,5,escrient,escrient,VER,2887,Vfin,Vfin,écrier,/V\.'C/V\./e\,VERB,écrier,10
1220,126,6,:,:,PON,2887,Pnc,Pnc,,,PUNCT,:,9
1221,126,7,"""","""",PON:cit,2887,Pnc,Pnc,,,PUNCT,"""",9
1222,126,8,ferés,ferés,VER,2887,Vfin,Vfin,férir,C/V\.'C/V\,VERB,férir,10
1223,126,9,i,i,PRO:pers,2887,Prn,Prn%%,y2,/V\,PRON,y,10
1224,126,10,!,!,PON,2887,Pnc,Pnc,,,PUNCT,!,9
1225,126,11,dieus,dieus,NOM,2887,N,N,,C/V\,NOUN,dieu,3
1226,126,12,i,i,PRO:clit,2887,Prn,Prn$$,y2,/V\,PRON,y,10
1227,126,13,vaille,vaille,VER,2887,Vfin,Vfin,valoir,'C/V\.C/(e)\,VERB,valoir,10
1228,126,14,!,!,PON,2887,Pnc,Pnc,,,PUNCT,!,9
1229,127,1,la,la,DET:def,2888,Det,Det,le,C/V\,DET,le,10
1230,127,2,mort,mort,NOM,2888,N,N,,C/V\,NOUN,mort,3
1231,127,3,de,de,PRE,2888,Pre,Pre,de,C/(e)\,ADP,de,10
1232,127,4,filardos,filardos,NOM,2888,N,N,,C/V\.C/V\.'C/V\,NOUN,filardos,-10
1233,127,5,la,la,ADV,2888,Det,Det,le,C/V\,DET,le,10
1234,127,6,lor,lor,DET:poss,2888,Adj,Adj,leur2,C/V\,ADJ,leur,10
1235,127,7,gent,gent,NOM,2888,N,N,,C/V\,NOUN,gent,8
1236,127,8,anoaille,anoaille,VER,2888,Vfin,Vfin,,/V\.C/V\.'C/V\.C/(e)\,VERB,anoailler,-10
1237,127,9,.,.,PON,2888,Pnc,Pnc,,,PUNCT,.,9
1238,127,10,"""","""",PON:cit,2888,Pnc,Pnc,,,PUNCT,"""",9
1239,128,1,li,li,DET:def,2889,Det,Det,le,C/V\,DET,le,10
1240,128,2,rois,rois,NOM,2889,N,N,,C/V\,NOUN,roi,3
1241,128,3,s',s',PRO:pers,2889,Prn,Prn$$,se,C/\,PRON,se,10
1242,128,4,en,en,PRO:clit,2889,Prn,Prn$$,en2,/V\,PRON,en,10
1243,128,5,passa,passa,VER,2889,Vfin,Vfin,passer,C/V\.'C/V\,VERB,passer,10
1244,128,6,outre,outre,ADV,2889,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10
1245,128,7,qant,qant,ADV,2889,Sub,Sub,quand,C/V\,SCONJ,quand,10
1246,128,8,ot,ot,VER,2889,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1247,128,9,mort,mort,NOM,2889,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
1248,128,10,filardos,filardos,VER,2889,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
1249,128,11,",",",",PON,2889,Pnc,Pnc,,,PUNCT,",",9
1250,129,1,et,et,CON:coord,2890,Crd,Crd,et,/V\,CCONJ,et,10
1251,129,2,fiert,fiert,VER,2890,Vfin,Vfin,férir,C/V\,VERB,férir,10
1252,129,3,silocien,silocien,NPR,2890,N,N,,C/V\.C/V\.C/{V}\.'/V\,PROPN|NOUN,UNKNOWN,-10
1253,129,4,",",",",PON,2890,Pnc,Pnc,,,PUNCT,",",9
1254,129,5,qui,qui,PROCON,2890,Qux,Qux,qui,C/V\,PRON,qui,10
1255,129,6,sire,sire,NOM,2890,N,N,,'C/V\.C/(e)\,NOUN,sire,11
1256,129,7,iert,iert,VER,2890,Vfin,Vfin,être,/V\,VERB,être,10
1257,129,8,des,des,PREDET:de,2890,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1258,129,9,herlos,herlos,NPR,2890,N,N,,C/V\.'C/V\,NOUN,herlot,6
1259,129,10,",",",",PON,2890,Pnc,Pnc,,,PUNCT,",",9
1260,129,11,—,—,PON,2890,Pnc,Pnc,,,PUNCT,—,9
1261,130,1,une,une,DET:ndf,2891,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
1262,130,2,gent,gent,NOM,2891,N,N,,C/V\,NOUN,gent,8
1263,130,3,felenesse,felenesse,ADJ,2891,Adj,Adj,,C/V\.C/e\.'C/V\.C/(e)\,ADJ,félonesse,6
1264,130,4,",",",",PON,2891,Pnc,Pnc,,,PUNCT,",",9
1265,130,5,orgelleuse,orgelleuse,ADJ,2891,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\,ADJ,orgueilleux,0
1266,130,6,et,et,CON:coord,2891,Crd,Crd,et,/V\,CCONJ,et,10
1267,130,7,enpos,enpos,NIL,2891,Adj,Adj,,/V\.'C/V\,ADJ,UNKNOWN,-10
1268,130,8,",",",",PON,2891,Pnc,Pnc,,,PUNCT,",",9
1269,131,1,qui,qui,PROCON,2892,Qux,Qux,qui,C/V\,PRON,qui,10
1270,131,2,ierent,ierent,VER,2892,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10
1271,131,3,du,du,PREDET:de,2892,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1272,131,4,lignage,lignage,NOM,2892,N,N,,C/V\.'C/V\.C/(e)\,NOUN,lignage,9
1273,131,5,de,de,PRE,2892,Pre,Pre,de,C/(e)\,ADP,de,10
1274,131,6,gos,gos,NPR,2892,N,N,,C/V\,NOUN,goz,6
1275,131,7,et,et,CON:coord,2892,Crd,Crd,et,/V\,CCONJ,et,10
1276,131,8,de,de,PRE,2892,Pre,Pre,de,C/(e)\,ADP,de,10
1277,131,9,magos,magos,NOM,2892,N,N,,C/V\.'C/V\,NOUN,magot,6
1278,131,10,",",",",PON,2892,Pnc,Pnc,,,PUNCT,",",9
1279,131,11,—,—,PON,2892,Pnc,Pnc,,,PUNCT,—,8
1280,132,1,que,que,PROCON,2893,Crd,Crd,que,C/(e)\,CCONJ,que,10
1281,132,2,l',l',DET:def,2893,Det,Det,le,C/\,DET,le,10
1282,132,3,espaulle,espaulle,NOM,2893,N,N,,/V\.'C/V\.C/(e)\,NOUN,épaule,9
1283,132,4,li,li,PRO:pers,2893,Prn,Prn$$,li,C/V\,PRON,li,10
1284,132,5,trenche,trenche,VER,2893,Vfin,Vfin,,'C/V\.C/(e)\,VERB,trancher,8
1285,132,6,",",",",PON,2893,Pnc,Pnc,,,PUNCT,",",9
1286,132,7,puis,puis,ADV,2893,PrA,PrA,puis,C/V\,ADV,puis,10
1287,132,8,li,li,PRO:pers,2893,Prn,Prn$$,li,C/V\,PRON,li,10
1288,132,9,a,a,VER,2893,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1289,132,10,dit,dit,VER,2893,Vpp,Vpp,dire,C/V\,VERB,dire,10
1290,132,11,trois,trois,ADJ:card,2893,QIs,QIs,trois,C/V\,NUM,trois,10
1291,132,12,mos,mos,NOM,2893,N,N,,C/V\,NOUN,mot,3
1292,132,13,:,:,PON,2893,Pnc,Pnc,,,PUNCT,:,9
1293,133,1,"""","""",PON:cit,2894,Pnc,Pnc,,,PUNCT,"""",9
1294,133,2,nous,nous,PRO:pers,2894,Prn,Prn$,nous,C/V\,PRON,nous,10
1295,133,3,conoistrons,conoistrons,VER,2894,Vfin,Vfin,connaître,C/V\.C/V\.'C/V\,VERB,connaître,10
1296,133,4,hui,hui,ADV,2894,Adv,Adv,hui2,/V\,ADV,hui,10
1297,133,5,mais,mais,CON:coord,2894,Adv,Adv,mais,C/V\,ADV,mais,10
1298,133,6,de,de,PRE,2894,Pre,Pre,de,C/(e)\,ADP,de,10
1299,133,7,vos,vos,PRO:pers,2894,Prn,Prn,vous,C/V\,PRON,vous,10
1300,133,8,bien,bien,ADV,2894,Adv,Adv,bien,C/V\,ADV,bien,10
1301,133,9,les,les,DET:def,2894,Det,Det,le,C/V\,DET,le,10
1302,133,10,esclos,esclos,NOM,2894,N,N,,/V\.'C/V\,NOUN,esclot,3
1303,133,11,",",",",PON,2894,Pnc,Pnc,,,PUNCT,",",9
1304,133,12,"""","""",PON:cit,2894,Pnc,Pnc,,,PUNCT,"""",9
1305,134,1,et,et,CON:coord,2895,Crd,Crd,et,/V\,CCONJ,et,10
1306,134,2,lui,lui,PRO:pers,2895,Prn,Prn,lui,C/V\,PRON,lui,10
1307,134,3,et,et,CON:coord,2895,Crd,Crd,et,/V\,CCONJ,et,10
1308,134,4,son,son,DET:poss,2895,Det,Det,son4,C/V\,DET,son,10
1309,134,5,cheval,cheval,NOM,2895,N,N,,C/V\.'C/V\,NOUN,cheval,8
1310,134,6,abati,abati,VER,2895,Vfin,Vfin,abbattre,/V\.C/V\.'C/V\,VERB,abbattre,10
1311,134,7,en,en,PRE,2895,Pre,Pre,en,/V\,ADP,en,10
1312,134,8,un,un,DET:ndf,2895,QIs,QIs,un,/V\,DET,un,10
1313,134,9,flos,flos,NOM,2895,N,N,,C/V\,NOUN,flot,3
1314,134,10,;,;,PON,2895,Pnc,Pnc,,,PUNCT,;,9
1315,135,1,emenidus,emenidus,NPR,2896,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,émenide,-10
1316,135,2,d',d',PRE,2896,Pre,Pre,de,C/\,ADP,de,10
1317,135,3,arcade,arcade,NPR,2896,N,N,,/V\.'C/V\.C/(e)\,NOUN,arcade,-10
1318,135,4,ra,ra,VER,2896,Vfin,Vfin,ravoir,C/V\,VERB,ravoir,10
1319,135,5,ocis,ocis,VER,2896,Vpp,Vpp,occire,/V\.'C/V\,VERB,occire,10
1320,135,6,quinargos,quinargos,VER,2896,N,N,,C/V\.C/V\.'C/V\,NOUN,cuinargue,-10
1321,135,7,.,.,PON,2896,Pnc,Pnc,,,PUNCT,.,9
1322,136,1,les,les,DET:def,2897,Det,Det,le,C/V\,DET,le,10
1323,136,2,compaignes,compaignes,NOM,2897,N,N,,C/V\.'C/V\.C/e\,NOUN,compagne,3
1324,136,3,se,se,PRO:pers,2897,Prn,Prn$$,se,C/(e)\,PRON,se,10
1325,136,4,mellent,mellent,VER,2897,Vfin,Vfin,,'C/V\.C/e\,VERB,mêler,0
1326,136,5,et,et,CON:coord,2897,Crd,Crd,et,/V\,CCONJ,et,10
1327,136,6,fremissent,fremissent,VER,2897,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,frémir,9
1328,136,7,les,les,DET:def,2897,Det,Det,le,C/V\,DET,le,10
1329,136,8,os,os,NOM,2897,N,N,,/V\,NOUN,os,3
1330,136,9,",",",",PON,2897,Pnc,Pnc,,,PUNCT,",",9
1331,137,1,or,or,ADV,2898,Adv,Adv,or2,/V\,ADV,or,10
1332,137,2,se,se,PRO:pers,2898,Prn,Prn$$,se,C/(e)\,PRON,se,10
1333,137,3,gart,gart,VER,2898,Vfin,Vfin,garder,C/V\,VERB,garder,10
1334,137,4,bien,bien,ADV,2898,Adv,Adv,bien,C/V\,ADV,bien,10
1335,137,5,chascuns,chascuns,PRO:ind,2898,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10
1336,137,6,q',q',PROCON,2898,Sub,Sub,que,C/\,SCONJ,que,10
1337,137,7,au,au,PREDET:a,2898,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1338,137,8,partir,partir,VER,2898,Vinf,Vinf,partir,C/V\.'C/V\,VERB,partir,10
1339,137,9,ne,ne,PRO:clit,2898,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1340,137,10,soit,soit,VER,2898,Vfin,Vfin,être,C/V\,VERB,être,10
1341,137,11,sos,sos,ADJ,2898,Adj,Adj,sot,C/V\,ADJ,sot,10
1342,137,12,",",",",PON,2898,Pnc,Pnc,,,PUNCT,",",9
1343,138,1,ne,ne,PRO:clit,2899,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1344,138,2,remandra,remandra,VER,2899,Vfin,Vfin,remanoir,C/V\.C/V\.'C/V\,VERB,remanoir,10
1345,138,3,sans,sans,PRE,2899,Pre,Pre,sans,C/V\,ADP,sans,10
1346,138,4,perte,perte,NOM,2899,N,N,,'C/V\.C/(e)\,NOUN,perte,8
1347,138,5,et,et,CON:coord,2899,Crd,Crd,et,/V\,CCONJ,et,10
1348,138,6,des,des,PREDET:de,2899,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1349,138,7,lor,lor,PRO:poss,2899,Adj,Adj,leur2,C/V\,ADJ,leur,10
1350,138,8,et,et,CON:coord,2899,Crd,Crd,et,/V\,CCONJ,et,10
1351,138,9,des,des,PRE,2899,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1352,138,10,nos,nos,PRO:pers,2899,Adj,Adj,notre,C/V\,ADJ,notre,10
1353,138,11,.,.,PON,2899,Pnc,Pnc,,,PUNCT,.,9
1354,139,1,la,la,DET:def,2900,Det,Det,le,C/V\,DET,le,10
1355,139,2,bataille,bataille,NOM,2900,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
1356,139,3,fu,fu,VER,2900,Vfin,Vfin,être,C/V\,VERB,être,10
1357,139,4,fiere,fiere,ADJ,2900,Adj,Adj,fier,'C/V\.C/(e)\,ADJ,fier,10
1358,139,5,",",",",PON,2900,Pnc,Pnc,,,PUNCT,",",9
1359,139,6,n',n',PRO:clit,2900,Neg,Neg$$,ne,C/\,ADV,ne,10
1360,139,7,i,i,PRO:clit,2900,Prn,Prn$$,y2,/V\,PRON,y,10
1361,139,8,ot,ot,VER,2900,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1362,139,9,ne,ne,PRO:clit,2900,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1363,139,10,ris,ris,VER,2900,N,N,,C/V\,NOUN,ris,3
1364,139,11,ne,ne,PRO:clit,2900,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1365,139,12,gas,gas,NOM,2900,N,N,,C/V\,NOUN,gab,3
1366,139,13,;,;,PON,2900,Pnc,Pnc,,,PUNCT,;,9
1367,140,1,li,li,DET:def,2901,Det,Det,le,C/V\,DET,le,10
1368,140,2,douze,douze,ADJ:card,2901,QIs,QIs,douze,'C/V\.C/(e)\,NUM,douze,10
1369,140,3,pers,pers,NOM,2901,N,N,,C/V\,NOUN,pair,3
1370,140,4,de,de,PRE,2901,Pre,Pre,de,C/(e)\,ADP,de,10
1371,140,5,gresse,gresse,NPR,2901,N,N,,'C/V\.C/(e)\,NOUN,graisse,3
1372,140,6,ne,ne,PRO:clit,2901,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1373,140,7,s',s',PRO:pers,2901,Prn,Prn$$,se,C/\,PRON,se,10
1374,140,8,aseurent,aseurent,VER,2901,Vfin,Vfin,assurer,/V\.C/(V)\.'/V\.C/e\,VERB,assurer,10
1375,140,9,pas,pas,NOM,2901,Neg,Neg,pas,C/V\,ADV,pas,10
1376,140,10,",",",",PON,2901,Pnc,Pnc,,,PUNCT,",",9
1377,141,1,as,as,PREDET:a,2902,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1378,141,2,espees,espees,NOM,2902,N,N,,/V\.'C/V\./e\,NOUN,épée,8
1379,141,3,trenchans,trenchans,VER,2902,Vprs,Vprs,,C/V\.'C/V\,VERB,trancher,8
1380,141,4,vont,vont,VER,2902,Vfin,Vfin,aller,C/V\,VERB,aller,10
1381,141,5,departir,departir,VER,2902,Vinf,Vinf,départir,C/V\.C/V\.'C/V\,VERB,départir,10
1382,141,6,le,le,DET:def,2902,Det,Det,le,C/(e)\,DET,le,10
1383,141,7,tas,tas,NOM,2902,N,N,,C/V\,NOUN,tas,9
1384,141,8,.,.,PON,2902,Pnc,Pnc,,,PUNCT,.,9
1385,142,1,tholomés,tholomés,VER,2903,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
1386,142,2,fiert,fiert,VER,2903,Vfin,Vfin,férir,C/V\,VERB,férir,10
1387,142,3,lion,lion,NOM,2903,N,N,,C/V\.'C/V\,NOUN,lion,9
1388,142,4,et,et,CON:coord,2903,Crd,Crd,et,/V\,CCONJ,et,10
1389,142,5,dans,dans,NOM,2903,N,N,,C/V\,NOUN,dan,3
1390,142,6,clins,clins,NPR,2903,N,N,,C/V\,PROPN|NOUN,clin,8
1391,142,7,gaudias,gaudias,NPR,2903,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
1392,142,8,;,;,PON,2903,Pnc,Pnc,,,PUNCT,;,9
1393,143,1,licanor,licanor,NPR,2904,N,N,,C/V\.C/V\.'C/V\,NOUN,lichanor,-10
1394,143,2,",",",",PON,2904,Pnc,Pnc,,,PUNCT,",",9
1395,143,3,osidént,osidént,NPR,2904,N,N,,/V\.C/V\.'C/V\,NOUN,osident,-10
1396,143,4,et,et,CON:coord,2904,Crd,Crd,et,/V\,CCONJ,et,10
1397,143,5,filotes,filotes,NPR,2904,N,N,,C/V\.'C/V\.C/e\,NOUN,filote,-10
1398,143,6,",",",",PON,2904,Pnc,Pnc,,,PUNCT,",",9
1399,143,7,pilas,pilas,NPR,2904,N,N,,C/V\.'C/V\,NOUN,piler,2
1400,143,8,;,;,PON,2904,Pnc,Pnc,,,PUNCT,;,9
1401,144,1,perdicas,perdicas,NPR,2905,N,N,,C/V\.C/V\.'C/V\,NOUN,perdicas,-10
1402,144,2,",",",",PON,2905,Pnc,Pnc,,,PUNCT,",",9
1403,144,3,bosien,bosien,NPR,2905,N,N,,C/V\.C/{V}\.'/V\,NOUN,bousien,-10
1404,144,4,et,et,CON:coord,2905,Crd,Crd,et,/V\,CCONJ,et,10
1405,144,5,leoines,leoines,NPR,2905,N,N,,C/V\.'C/V\.C/e\,NOUN,loin,0
1406,144,6,",",",",PON,2905,Pnc,Pnc,,,PUNCT,",",9
1407,144,7,glinas,glinas,NOM,2905,N,N,,C/V\.'C/V\,NOUN,gline,-10
1408,144,8,;,;,PON,2905,Pnc,Pnc,,,PUNCT,;,9
1409,145,1,aristés,aristés,NPR,2906,N,N,,/V\.C/V\.'C/V\,NOUN,arristé,-10
1410,145,2,",",",",PON,2906,Pnc,Pnc,,,PUNCT,",",9
1411,145,3,passien,passien,NPR,2906,N,N,,C/V\.C/{V}\.'/V\,NOUN,pâtien,-10
1412,145,4,et,et,CON:coord,2906,Crd,Crd,et,/V\,CCONJ,et,10
1413,145,5,caulus,caulus,NPR,2906,N,N,,C/V\.'C/V\,NOUN,caulus,-10
1414,145,6,",",",",PON,2906,Pnc,Pnc,,,PUNCT,",",9
1415,145,7,sathanas,sathanas,NPR,2906,N,N,,C/V\.C/V\.'C/V\,NOUN,satanas,5
1416,145,8,;,;,PON,2906,Pnc,Pnc,,,PUNCT,;,9
1417,146,1,aridés,aridés,VER,2907,N,N,,/V\.C/V\.'C/V\,NOUN,arride,-10
1418,146,2,",",",",PON,2907,Pnc,Pnc,,,PUNCT,",",9
1419,146,3,sarpetus,sarpetus,NOM,2907,N,N,,C/V\.C/e\.'C/V\,NOUN,sarpetus,-10
1420,146,4,;,;,PON,2907,Pnc,Pnc,,,PUNCT,;,9
1421,146,5,antigonus,antigonus,NPR,2907,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,Antigonus,2
1422,146,6,",",",",PON,2907,Pnc,Pnc,,,PUNCT,",",9
1423,146,7,corbas,corbas,NOM,2907,N,N,,C/V\.'C/V\,NOUN,courbas,-10
1424,146,8,;,;,PON,2907,Pnc,Pnc,,,PUNCT,;,9
1425,147,1,et,et,CON:coord,2908,Crd,Crd,et,/V\,CCONJ,et,10
1426,147,2,antiocus,antiocus,NPR,2908,N,N,,/V\.C/V\.C/V\.'C/V\,PROPN|NOUN,Antiochus,8
1427,147,3,fiert,fiert,VER,2908,Vfin,Vfin,férir,C/V\,VERB,férir,10
1428,147,4,et,et,CON:coord,2908,Crd,Crd,et,/V\,CCONJ,et,10
1429,147,5,gaugis,gaugis,NPR,2908,N,N,,C/V\.'C/V\,NOUN,gaugis,-10
1430,147,6,et,et,CON:coord,2908,Crd,Crd,et,/V\,CCONJ,et,10
1431,147,7,brias,brias,NPR,2908,N,N,,C/V\.'C/V\,NOUN,bref,0
1432,147,8,;,;,PON,2908,Pnc,Pnc,,,PUNCT,;,9
1433,148,1,emenidus,emenidus,NPR,2909,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,émenide,-10
1434,148,2,d',d',PRE,2909,Pre,Pre,de,C/\,ADP,de,10
1435,148,3,arcade,arcade,NPR,2909,N,N,,/V\.'C/V\.C/(e)\,NOUN,arcade,-10
1436,148,4,joint,joint,VER,2909,Vfin,Vfin,joindre,C/V\,VERB,joindre,10
1437,148,5,o,o,PRE,2909,Pre,Pre,o,/V\,ADP,o,10
1438,148,6,corberias,corberias,NOM,2909,N,N,,C/V\.C/e\.C/V\.'C/V\,NOUN,courberia,-10
1439,148,7,;,;,PON,2909,Pnc,Pnc,,,PUNCT,;,9
1440,149,1,a,a,PRE,2910,Pre,Pre,à,/V\,ADP,à,10
1441,149,2,terre,terre,NOM,2910,N,N,,'C/V\.C/(e)\,NOUN,terre,8
1442,149,3,les,les,PRO:pers,2910,Prn,Prn$$,le,C/V\,PRON,le,10
1443,149,4,abatent,abatent,VER,2910,Vfin,Vfin,abbattre,/V\.'C/V\.C/e\,VERB,abbattre,10
1444,149,5,des,des,PREDET:de,2910,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1445,149,6,chevaus,chevaus,NOM,2910,N,N,,C/V\.'C/V\,NOUN,cheval,8
1446,149,7,qui,qui,PROCON,2910,Qux,Qux,qui,C/V\,PRON,qui,10
1447,149,8,sont,sont,VER,2910,Vfin,Vfin,être,C/V\,VERB,être,10
1448,149,9,cras,cras,ADJ,2910,Adj,Adj,,C/V\,ADJ,gras,8
1449,149,10,.,.,PON,2910,Pnc,Pnc,,,PUNCT,.,9
1450,150,1,la,la,ADV,2911,Adv,Adv,là,C/V\,ADV,là,10
1451,150,2,ot,ot,VER,2911,Vfin,Vfin,avoir,/V\,VERB,avoir,10
