wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2939,.,.,109007,Pnc,Pnc,,,PUNCT,.,9
2940,O,o,109007,Exc,Exc,,/V\,INTJ,ô,3
2941,mal,mal,109007,Adj,Adj,mal2,C/V\,ADJ,mal,10
2942,pechié,pechié,109007,N,N,,C/V\.'C/V\,PROPN|NOUN,péché,5
2943,d',d',109007,Pre,Pre,de,C/\,ADP,de,10
2944,ingratitude,ingratitude,109007,N,N,,/V\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,ingratitude,9
2945,",",",",109007,Pnc,Pnc,,,PUNCT,",",9
2946,qui,qui,109008,Qux,Qux,qui,C/V\,PRON,qui,10
2947,tolz,tolz,109008,Vfin,Vfin,tolir,C/V\,VERB,tolir,10
2948,et,et,109008,Crd,Crd,et,/V\,CCONJ,et,10
2949,ostes,ostes,109008,Vfin,Vfin,ôter,'/V\.C/e\,VERB,ôter,10
2950,le,le,109008,Det,Det,le,C/(e)\,DET,le,10
2951,merite,merite,109008,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mérite,8
2952,et,et,109008,Crd,Crd,et,/V\,CCONJ,et,10
2953,guerdon,guerdon,109008,N,N,,C/V\.'C/V\,NOUN,guerdon,9
2954,de,de,109008,Pre,Pre,de,C/(e)\,ADP,de,10
2955,benefice,benefice,109008,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,bénéfice,9
2956,receu,receü,109008,Vpp,Vpp,recevoir,C/V\.C/(V)\.'/V\,VERB,recevoir,10
2957,et,et,109008,Crd,Crd,et,/V\,CCONJ,et,10
2958,estains,estains,109009,Vfin,Vfin,éteindre,/V\.'C/V\,VERB,éteindre,10
2959,recordance,recordance,109009,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,recordance,9
2960,de,de,109009,Pre,Pre,de,C/(e)\,ADP,de,10
2961,remuneracion,remuneracion,109009,N,N,,C/V\.C/V\.C/e\.C/V\.C/{V}\.'/V\,NOUN,remunération,-10
2962,deue,deüe,109009,Vpp,Vpp,devoir2,C/(V)\.'/V\./(e)\,VERB,devoir,10
2963,!,!,109009,Pnc,Pnc,,,PUNCT,!,9
2964,Ne,ne,109009,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2965,fis,fis,109009,Vfin,Vfin,faire,C/V\,VERB,faire,10
2966,tu,tu,109009,Prn,Prn%,tu,C/V\,PRON,tu,10
2967,a,a,109009,Pre,Pre,à,/V\,ADP,à,10
2968,cellui,cellui,109009,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
2969,mettre,mettre,109009,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
2970,en,en,109010,Pre,Pre,en,/V\,ADP,en,10
2971,oubli,oubli,109010,N,N,,/V\.'C/V\,NOUN,oubli,8
2972,toute,toute,109010,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
2973,cause,cause,109010,N,N,,'C/V\.C/(e)\,NOUN,cause,3
2974,de,de,109010,Pre,Pre,de,C/(e)\,ADP,de,10
2975,feaulté,feaulté,109010,N,N,,C/(V)\./V\.'C/V\,NOUN,féauté,9
2976,quant,quant,109010,Sub,Sub,quand,C/V\,SCONJ,quand,10
2977,frauduleusement,frauduleusement,109010,Adv,Adv,,C/V\.C/V\.C/V\.C/e\.'C/V\,ADV,frauduleusement,6
2978,souffris,souffris,109010,Vfin,Vfin,souffrir,C/V\.'C/V\,VERB,souffrir,10
2979,fortraire,fortraire,109010,Vinf,Vinf,fortraire,C/V\.'C/V\.C/(e)\,VERB,fortraire,10
2980,au,au,109011,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2981,feal,feal,109011,Adj,Adj,,C/V\.'C/V\,ADJ,féal,8
2982,sa,sa,109011,Det,Det,son4,C/V\,DET,son,10
2983,beste,beste,109011,N,N,,'C/V\.C/(e)\,NOUN,bête,8
2984,menterece,menterece,109011,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,menteresse,0
2985,des,des,109011,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2986,convenences,convenences,109011,N,N,,C/V\.C/e\.'C/V\.C/e\,NOUN,convenance,9
2987,de,de,109011,Pre,Pre,de,C/(e)\,ADP,de,10
2988,son,son,109011,Det,Det,son4,C/V\,DET,son,10
2989,premier,premier,109011,Adj,Adj,premier,C/V\.C/<V>\.'/V\,ADJ,premier,10
2990,lit,lit,109012,N,N,,C/V\,NOUN,lit,8
2991,?,?,109012,Pnc,Pnc,,,PUNCT,?,9
2992,Et,et,109012,Crd,Crd,et,/V\,CCONJ,et,10
2993,les,les,109012,Det,Det,le,C/V\,DET,le,10
2994,nouvelles,nouvelles,109012,N,N,,C/V\.'C/V\.C/e\,NOUN,nouvelle,3
2995,ouies,ouïes,109012,Vpp,Vpp,ouïr,/V\.'C/V\./e\,VERB,ouïr,10
2996,de,de,109012,Pre,Pre,de,C/(e)\,ADP,de,10
2997,la,la,109012,Det,Det,le,C/V\,DET,le,10
2998,reconsiliacion,reconsiliacion,109012,N,N,,C/V\.C/V\.C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,réconciliation,6
2999,du,du,109012,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3000,filz,filz,109012,N,N,,C/V\,NOUN,fils,3
3001,de,de,109012,Pre,Pre,de,C/(e)\,ADP,de,10
3002,Venus,venus,109012,N,N,,C/V\.'C/V\,PROPN,Vénus,8
3003,a,a,109012,Pre,Pre,à,/V\,ADP,à,10
3004,ses,ses,109012,Det,Det,son4,C/V\,DET,son,10
3005,persecuteurs,persecuteurs,109013,N,N,,C/V\.C/V\.C/V\.'C/V\,NOUN,persécuteur,9
3006,par,par,109013,Pre,Pre,par,C/V\,ADP,par,10
3007,l',l',109013,Det,Det,le,C/\,DET,le,10
3008,ensengne,ensengne,109013,N,N,,/V\.'C/V\.C/(e)\,NOUN,enseigne,8
3009,du,du,109013,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3010,demi,demi,109013,Adj,Adj,demi,C/V\.'C/V\,ADJ,demi,10
3011,denier,denier,109013,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,8
3012,",",",",109013,Pnc,Pnc,,,PUNCT,",",9
3013,fu,fu,109013,Vfin,Vfin,être,C/V\,VERB,être,10
3014,sa,sa,109013,Det,Det,son4,C/V\,DET,son,10
3015,departie,departie,109013,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,départie,8
3016,en,en,109013,Pre,Pre,en,/V\,ADP,en,10
3017,repostailles,repostailles,109013,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,repostaille,9
3018,rapineuse,rapineuse,109014,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,rapineur,6
3019,de,de,109014,Pre,Pre,de,C/(e)\,ADP,de,10
3020,l',l',109014,Det,Det,le,C/\,DET,le,10
3021,espousee,espousee,109014,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,épouser,5
3022,hors,hors,109014,PrA,PrA,hors,C/V\,ADP,hors,10
3023,ordre,ordre,109014,N,N,,'/V\.C/(e)\,NOUN,ordre,8
3024,de,de,109014,Pre,Pre,de,C/(e)\,ADP,de,10
3025,loy,loy,109014,N,N,,C/V\,NOUN,loi,8
3026,doublement,doublement,109014,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doublement,8
3027,couronnee,couronnee,109014,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,couronner,9
3028,;,;,109014,Pnc,Pnc,,,PUNCT,;,9
3029,de,de,109015,Pre,Pre,de,C/(e)\,ADP,de,10
3030,laquelle,laquelle,109015,Qux,Qux,lequel,C/V\.'C/V\.C/(e)\,DET,lequel,10
3031,songerresse,songerresse,109015,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,songeresse,-10
3032,la,la,109015,Det,Det,le,C/V\,DET,le,10
3033,presentacion,presentacion,109015,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,présentation,9
3034,du,du,109015,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3035,temps,temps,109015,N,N,,C/V\,NOUN,temps,9
3036,que,que,109015,Qux,Qux,que,C/(e)\,PRON,que,10
3037,tu,tu,109015,Prn,Prn$,tu,C/V\,PRON,tu,10
3038,voys,voys,109016,Vfin,Vfin,voir,C/V\,VERB,voir,10
3039,peuent,peuent,109016,Vfin,Vfin,pouvoir2,'C/V\./e\,VERB,pouvoir,10
3040,segnefier,segnefier,109016,Vinf,Vinf,,C/V\.C/e\.C/V\.'C/V\,VERB,signifier,9
3041,l',l',109016,Det,Det,le,C/\,DET,le,10
3042,ordre,ordre,109016,N,N,,'/V\.C/(e)\,NOUN,ordre,8
3043,de,de,109016,Pre,Pre,de,C/(e)\,ADP,de,10
3044,ses,ses,109016,Det,Det,son4,C/V\,DET,son,10
3045,advisions,advisions,109016,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,avision,9
3046,.,.,109016,Pnc,Pnc,,,PUNCT,.,9
3047,Succedant,succedant,109017,Vprs,Vprs,,C/V\.C/e\.'C/V\,VERB,succéder,9
3048,cestui,cestui,109017,Dem,Dem,cist,C/V\.'C/V\,PRON,cist,10
3049,nasquirent,nasquirent,109017,Vfin,Vfin,naître,C/V\.'C/V\.C/e\,VERB,naître,10
3050,de,de,109017,Pre,Pre,de,C/(e)\,ADP,de,10
3051,ses,ses,109017,Det,Det,son4,C/V\,DET,son,10
3052,heretiers,heretiers,109017,N,N,,/V\.C/V\.'C/V\,NOUN,héretier,-10
3053,hommes,hommes,109017,N,N,,'/V\.C/e\,NOUN,homme,9
3054,de,de,109017,Pre,Pre,de,C/(e)\,ADP,de,10
3055,sang,sang,109017,N,N,,C/V\,NOUN,sang,3
3056,",",",",109017,Pnc,Pnc,,,PUNCT,",",9
3057,plains,plains,109018,Adj,Adj,plein,C/V\,ADJ,plein,10
3058,de,de,109018,Pre,Pre,de,C/(e)\,ADP,de,10
3059,convoitise,convoitise,109018,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,convoitise,8
3060,",",",",109018,Pnc,Pnc,,,PUNCT,",",9
3061,rapineux,rapineux,109018,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,rapineux,9
3062,et,et,109018,Crd,Crd,et,/V\,CCONJ,et,10
3063,sans,sans,109018,Pre,Pre,sans,C/V\,ADP,sans,10
3064,foy,foy,109018,N,N,,C/V\,NOUN,foi,3
3065,",",",",109018,Pnc,Pnc,,,PUNCT,",",9
3066,qui,qui,109018,Qux,Qux,qui,C/V\,PRON,qui,10
3067,a,a,109018,Pre,Pre,à,/V\,ADP,à,10
3068,leurs,leurs,109018,Det,Det,leur2,C/V\,DET,leur,10
3069,parens,parens,109018,N,N,,C/V\.'C/V\,NOUN,parent,8
3070,faisoient,faisoient,109018,Vfin,Vfin,faire,C/V\.'C/V\./e\,VERB,faire,10
3071,presens,presens,109019,N,N,,C/V\.'C/V\,PROPN|NOUN,présent,8
3072,de,de,109019,Pre,Pre,de,C/(e)\,ADP,de,10
3073,mort,mort,109019,N,N,,C/V\,NOUN,mort,3
3074,et,et,109019,Crd,Crd,et,/V\,CCONJ,et,10
3075,d',d',109019,Pre,Pre,de,C/\,ADP,de,10
3076,occisions,occisions,109019,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,occision,9
3077,",",",",109019,Pnc,Pnc,,,PUNCT,",",9
3078,conseillés,conseillés,109019,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,conseiller,9
3079,et,et,109019,Crd,Crd,et,/V\,CCONJ,et,10
3080,baratés,baratés,109019,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,baratter,6
3081,par,par,109019,Pre,Pre,par,C/V\,ADP,par,10
3082,les,les,109019,Det,Det,le,C/V\,DET,le,10
3083,crestees,crestees,109019,Vpp,Vpp,,C/V\.'C/V\./e\,VERB,crêté,2
3084,crueuses,crueuses,109020,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,crueux,9
3085,leonnesses,leonnesses,109020,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,lionnesse,9
3086,venues,venues,109020,Vpp,Vpp,venir,C/V\.'C/V\./e\,VERB,venir,10
3087,d',d',109020,Pre,Pre,de,C/\,ADP,de,10
3088,Espaigne,espaigne,109020,N,N,,/V\.'C/V\.C/(e)\,PROPN,Espagne,9
3089,et,et,109020,Crd,Crd,et,/V\,CCONJ,et,10
3090,de,de,109020,Pre,Pre,de,C/(e)\,ADP,de,10
3091,concubinage,concubinage,109020,N,N,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,concubinage,9
3092,;,;,109020,Pnc,Pnc,,,PUNCT,;,9
3093,desquelles,desquelles,109020,Pre+Qux,Pre+Qux,duquel,C/V\.'C/V\.C/e\,ADP.PRON,de.lequel,11
3094,vengence,vengence,109021,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vengeance,9
3095,n',n',109021,Neg,Neg$$,ne,C/\,ADV,ne,10
3096,espargna,espargna,109021,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,épargner,9
3097,a,a,109021,Pre,Pre,à,/V\,ADP,à,10
3098,leurs,leurs,109021,Det,Det,leur2,C/V\,DET,leur,10
3099,membres,membres,109021,N,N,,'C/V\.C/e\,NOUN,membre,8
3100,le,le,109021,Det,Det,le,C/(e)\,DET,le,10
3101,trait,trait,109021,Vpp,Vpp,traire,C/V\,VERB,traire,10
3102,des,des,109021,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3103,poulains,poulains,109021,N,N,,C/V\.'C/V\,NOUN,poulain,5
3104,a,a,109021,Pre,Pre,à,/V\,ADP,à,10
3105,partie,partie,109022,N,N,,C/V\.'C/V\./(e)\,NOUN,partie,8
3106,d',d',109022,Pre,Pre,de,C/\,ADP,de,10
3107,elles,elles,109022,Prn,Prn,elle,'/V\.C/e\,PRON,elle,10
3108,accusee,accusee,109022,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,accuser,9
3109,du,du,109022,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3110,sang,sang,109022,N,N,,C/V\,NOUN,sang,3
3111,innocent,innocent,109022,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,innocer,-10
3112,devant,devant,109022,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
3113,le,le,109022,Det,Det,le,C/(e)\,DET,le,10
3114,juste,juste,109022,Adj,Adj,,'C/V\.C/(e)\,ADJ,juste,8
3115,.,.,109022,Pnc,Pnc,,,PUNCT,.,9
3116,DES,des,110001,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3117,BONS,bons,110001,Adj,Adj,bon,C/V\,ADJ,bon,10
3118,ET,et,110001,Crd,Crd,et,/V\,CCONJ,et,10
3119,DES,des,110001,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3120,MAUVAIS,mauvais,110001,Adj,Adj,,C/V\.'C/V\,ADJ,mauvais,9
3121,GOUVERNEMENS,gouvernemens,110001,N,N,,C/V\.C/V\.C/e\.'C/V\,PROPN,gouvernement,2
3122,DE,de,110001,Pre,Pre,de,C/(e)\,ADP,de,10
3123,LA,la,110001,Det,Det,le,C/V\,DET,le,10
3124,DAME,dame,110001,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3125,COURONNEE,couronnee,110001,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,couronner,9
3126,Aprés,aprés,110002,PrA,PrA,après,/V\.'C/V\,ADP,après,10
3127,ces,ces,110002,Dem,Dem,cist,C/V\,DET,cist,10
3128,choses,choses,110002,N,N,,'C/V\.C/e\,NOUN,chose,8
3129,",",",",110002,Pnc,Pnc,,,PUNCT,",",9
3130,d',d',110002,Pre,Pre,de,C/\,ADP,de,10
3131,un,un,110002,QIs,QIs,un,/V\,DET,un,10
3132,pepin,pepin,110002,N,N,,C/V\.'C/V\,NOUN,pépin,5
3133,du,du,110002,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3134,fruit,fruit,110002,N,N,,C/V\,NOUN,fruit,8
3135,du,du,110002,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3136,sus,sus,110002,PrA,PrA,sus,C/V\,ADV,sus,10
3137,dit,dit,110002,Vpp,Vpp,dire,C/V\,VERB,dire,10
3138,arbre,arbre,110002,N,N,,'/V\.C/(e)\,NOUN,arbre,9
3139,en,en,110002,Pre,Pre,en,/V\,ADP,en,10
3140,ma,ma,110002,Det,Det,mon,C/V\,DET,mon,10
3141,terre,terre,110002,N,N,,'C/V\.C/(e)\,NOUN,terre,8
3142,sailli,sailli,110003,Vfin,Vfin,,C/V\.'C/V\,VERB,saillir,9
3143,une,une,110003,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
3144,plante,plante,110003,N,N,,'C/V\.C/(e)\,NOUN,plante,3
3145,qui,qui,110003,Qux,Qux,qui,C/V\,PRON,qui,10
3146,tant,tant,110003,QIs,QIs,tant,C/V\,ADV,tant,10
3147,crut,crut,110003,Vfin,Vfin,croître,C/V\,VERB,croître,10
3148,qu',qu',110003,Sub,Sub,que,C/\,SCONJ,que,10
3149,elle,elle,110003,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
3150,estendoit,estendoit,110003,Vfin,Vfin,étendre,/V\.C/V\.'C/V\,VERB,étendre,10
3151,ses,ses,110003,Det,Det,son4,C/V\,DET,son,10
3152,branches,branches,110003,N,N,,'C/V\.C/e\,NOUN,branche,3
3153,",",",",110003,Pnc,Pnc,,,PUNCT,",",9
3154,verdure,verdure,110003,N,N,,C/e\.'C/V\.C/(e)\,NOUN,verdure,8
3155,et,et,110004,Crd,Crd,et,/V\,CCONJ,et,10
3156,cosme,cosme,110004,N,N,,'C/V\.C/(e)\,NOUN,côme,-10
3157,plus,plus,110004,Adv,Adv,plus,C/V\,ADV,plus,10
3158,long,long,110004,Adj,Adj,long,C/V\,ADJ,long,10
3159,païs,païs,110004,N,N,,C/V\.'C/V\,NOUN,pays,9
3160,assez,assez,110004,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
3161,que,que,110004,Sub,Sub,que,C/(e)\,SCONJ,que,10
3162,n',n',110004,Neg,Neg$$,ne,C/\,ADV,ne,10
3163,est,est,110004,Vfin,Vfin,être,/V\,VERB,être,10
3164,toute,toute,110004,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
3165,ma,ma,110004,Det,Det,mon,C/V\,DET,mon,10
3166,terre,terre,110004,N,N,,'C/V\.C/(e)\,NOUN,terre,8
3167,.,.,110004,Pnc,Pnc,,,PUNCT,.,9
3168,Le,le,110004,Det,Det,le,C/(e)\,DET,le,10
3169,fruit,fruit,110004,N,N,,C/V\,NOUN,fruit,8
3170,qui,qui,110004,Qux,Qux,qui,C/V\,PRON,qui,10
3171,en,en,110004,Prn,Prn$$,en2,/V\,PRON,en,10
3172,issoit,issoit,110005,Vfin,Vfin,issir,/V\.'C/V\,VERB,issir,10
3173,estoit,estoit,110005,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
3174,de,de,110005,Pre,Pre,de,C/(e)\,ADP,de,10
3175,grant,grant,110005,Adj,Adj,grand,C/V\,ADJ,grand,10
3176,vertu,vertu,110005,N,N,,C/V\.'C/V\,NOUN,vertu,8
3177,",",",",110005,Pnc,Pnc,,,PUNCT,",",9
3178,odeur,odeur,110005,N,N,,/V\.'C/V\,NOUN,odeur,9
3179,et,et,110005,Crd,Crd,et,/V\,CCONJ,et,10
3180,force,force,110005,N,N,,'C/V\.C/(e)\,NOUN,force,3
3181,",",",",110005,Pnc,Pnc,,,PUNCT,",",9
3182,car,car,110005,Crd,Crd,car,C/V\,CCONJ,car,10
3183,de,de,110005,Pre,Pre,de,C/(e)\,ADP,de,10
3184,grace,grace,110005,N,N,,'C/V\.C/(e)\,NOUN,grâce,8
3185,especial,especial,110005,Adj,Adj,,/V\.C/V\.C/{V}\.'/V\,ADJ,espécial,9
3186,Dieu,dieu,110005,N,N,,C/V\,PROPN,Dieu,8
3187,lui,lui,110006,Prn,Prn$$,lui,C/V\,PRON,lui,10
3188,ot,ot,110006,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3189,donné,donné,110006,Vpp,Vpp,donner,C/V\.'C/V\,VERB,donner,10
3190,proprieté,proprieté,110006,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,propriété,9
3191,de,de,110006,Pre,Pre,de,C/(e)\,ADP,de,10
3192,chacier,chacier,110006,Vinf,Vinf,,C/V\.'C/V\,VERB,chasser,9
3193,les,les,110006,Det,Det,le,C/V\,DET,le,10
3194,malins,malins,110006,Adj,Adj,,C/V\.'C/V\,ADJ,malin,9
3195,esperis,esperis,110006,N,N,,/V\.C/e\.'C/V\,NOUN,esprit,9
3196,",",",",110006,Pnc,Pnc,,,PUNCT,",",9
3197,et,et,110006,Crd,Crd,et,/V\,CCONJ,et,10
3198,moult,moult,110006,QIs,QIs,moult,C/V\,ADV,moult,10
3199,valoit,valoit,110006,Vfin,Vfin,valoir,C/V\.'C/V\,VERB,valoir,10
3200,contre,contre,110007,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10
3201,perpetuel,perpetuel,110007,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\,ADJ,perpétuel,9
3202,venin,venin,110007,N,N,,C/V\.'C/V\,NOUN,venin,9
3203,.,.,110007,Pnc,Pnc,,,PUNCT,.,9
3204,Et,et,110007,Crd,Crd,et,/V\,CCONJ,et,10
3205,par,par,110007,Pre,Pre,par,C/V\,ADP,par,10
3206,cestui,cestui,110007,Dem,Dem,cist,C/V\.'C/V\,PRON,cist,10
3207,furent,furent,110007,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
3208,gardees,gardees,110007,Vpp,Vpp,garder,C/V\.'C/V\./e\,VERB,garder,10
3209,maintes,maintes,110007,QIs,QIs,maint,'C/V\.C/e\,DET,maint,10
3210,contrees,contrees,110007,N,N,,C/V\.'C/V\./e\,NOUN,contrée,9
3211,de,de,110008,Pre,Pre,de,C/(e)\,ADP,de,10
3212,yreparable,yreparable,110008,N,N,,/V\.C/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,iréparable,-10
3213,mort,mort,110008,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
3214,",",",",110008,Pnc,Pnc,,,PUNCT,",",9
3215,dont,dont,110008,Qux,Qux,dont,C/V\,PRON,dont,10
3216,Germanie,germanie,110008,N,N,,C/V\.'C/V\./(e)\,PROPN,Germanie,9
3217,se,se,110008,Prn,Prn$$,se,C/(e)\,PRON,se,10
3218,dot,dot,110008,Vfin,Vfin,,C/V\,VERB,dot,2
3219,louer,louer,110008,Vinf,Vinf,louer,C/V\.'C/V\,VERB,louer,10
3220,",",",",110008,Pnc,Pnc,,,PUNCT,",",9
3221,et,et,110008,Crd,Crd,et,/V\,CCONJ,et,10
3222,jusques,jusques,110008,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
3223,par,par,110008,Pre,Pre,par,C/V\,ADP,par,10
3224,de,de,110008,Pre,Pre,de,C/(e)\,ADP,de,10
3225,la,la,110008,Adv,Adv,là,C/V\,ADV,là,10
3226,les,les,110009,Det,Det,le,C/V\,DET,le,10
3227,Alpes,alpes,110009,N,N,,'/V\.C/e\,PROPN,Alpes,8
3228,ytaliennes,ytaliennes,110009,Adj,Adj,,/V\.C/V\.C/V\.'C/V\.C/e\,ADJ,italien,8
3229,estendant,estendant,110009,Vprs,Vprs,étendre,/V\.C/V\.'C/V\,VERB,étendre,10
3230,sa,sa,110009,Det,Det,son4,C/V\,DET,son,10
3231,vertu,vertu,110009,N,N,,C/V\.'C/V\,NOUN,vertu,8
3232,vers,vers,110009,Pre,Pre,vers2,C/V\,ADP,vers,10
3233,la,la,110009,Det,Det,le,C/V\,DET,le,10
3234,terre,terre,110009,N,N,,'C/V\.C/(e)\,NOUN,terre,8
3235,d',d',110009,Pre,Pre,de,C/\,ADP,de,10
3236,Auffrique,auffrique,110009,N,N,,/V\.'C/V\.C/(e)\,PROPN,Afrique,9
3237,.,.,110009,Pnc,Pnc,,,PUNCT,.,9
3238,Ha,ha,110009,Exc,Exc,,/V\,INTJ,haa,0
3239,Dieux,dieux,110010,N,N,,C/V\,PROPN,Dieu,0
3240,!,!,110010,Pnc,Pnc,,,PUNCT,!,9
3241,comme,comme,110010,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
3242,je,je,110010,Prn,Prn$,je,C/(e)\,PRON,je,10
3243,fus,fus,110010,Vfin,Vfin,être,C/V\,VERB,être,10
3244,renommee,renommee,110010,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,renommer,8
3245,",",",",110010,Pnc,Pnc,,,PUNCT,",",9
3246,florie,florie,110010,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,fleurir,8
3247,et,et,110010,Crd,Crd,et,/V\,CCONJ,et,10
3248,exaucie,exaucie,110010,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,exaucer,9
3249,par,par,110010,Pre,Pre,par,C/V\,ADP,par,10
3250,la,la,110010,Det,Det,le,C/V\,DET,le,10
3251,resplandeur,resplandeur,110010,N,N,,C/V\.C/V\.'C/V\,NOUN,resplendeur,9
3252,et,et,110011,Crd,Crd,et,/V\,CCONJ,et,10
3253,beauté,beauté,110011,N,N,,C/V\.'C/V\,NOUN,beauté,9
3254,de,de,110011,Pre,Pre,de,C/(e)\,ADP,de,10
3255,ceste,ceste,110011,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
3256,plante,plante,110011,N,N,,'C/V\.C/(e)\,NOUN,plante,3
3257,!,!,110011,Pnc,Pnc,,,PUNCT,!,9
3258,Car,car,110011,Crd,Crd,car,C/V\,CCONJ,car,10
3259,comme,comme,110011,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
3260,chose,chose,110011,N,N,,'C/V\.C/(e)\,NOUN,chose,8
3261,perpetuelle,perpetuelle,110011,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,ADJ,perpétuel,9
3262,",",",",110011,Pnc,Pnc,,,PUNCT,",",9
3263,non,non,110011,Neg,Neg,ne,C/V\,ADV,ne,10
3264,obstant,obstant,110011,Adv,Adv,obstant,/V\.'C/V\,ADV,obstant,10
3265,le,le,110012,Det,Det,le,C/(e)\,DET,le,10
3266,long,long,110012,Adj,Adj,long,C/V\,ADJ,long,10
3267,temps,temps,110012,N,N,,C/V\,NOUN,temps,9
3268,puis,puis,110012,PrA,PrA,puis,C/V\,ADV,puis,10
3269,passé,passé,110012,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10
3270,",",",",110012,Pnc,Pnc,,,PUNCT,",",9
3271,encore,encore,110012,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,encore,10
3272,a,a,110012,Pre,Pre,à,/V\,ADP,à,10
3273,celle,celle,110012,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
3274,cause,cause,110012,N,N,,'C/V\.C/(e)\,NOUN,cause,3
3275,est,est,110012,Vfin,Vfin,être,/V\,VERB,être,10
3276,greigneur,greigneur,110012,Adj,Adj,graindre,C/V\.'C/V\,ADJ,graindre,10
3277,la,la,110012,Det,Det,le,C/V\,DET,le,10
3278,lueur,lueur,110013,N,N,,C/V\.'C/V\,NOUN,lueur,9
3279,de,de,110013,Pre,Pre,de,C/(e)\,ADP,de,10
3280,ma,ma,110013,Det,Det,mon,C/V\,DET,mon,10
