wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
728,108,4,isnelement,isnelement,206,Adv,Adv,,/V\.C/V\.C/e\.'C/V\,ADV,isnellement,9
729,108,5,!,!,206,Pnc,Pnc,,,PUNCT,!,9
730,109,1,judas,judas,207,N,N,,C/V\.'C/V\,PROPN,Judas,5
731,109,2,",",",",207,Pnc,Pnc,,,PUNCT,",",9
732,109,3,tout,tout,207,QIs,QIs,tout,C/V\,ADV,tout,10
733,109,4,a,a,207,Pre,Pre,à,/V\,ADP,à,10
734,109,5,vostre,vostre,207,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
735,109,6,talent,talent,207,N,N,,C/V\.'C/V\,NOUN,talent,9
736,109,7,.,.,207,Pnc,Pnc,,,PUNCT,.,9
737,110,1,maintenant,maintenant,208,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
738,110,2,vous,vous,208,Prn,Prn$$,vous,C/V\,PRON,vous,10
739,110,3,seront,seront,208,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
740,110,4,livré,livré,208,Vpp,Vpp,,C/V\.'C/V\,VERB,livrer,9
741,110,5,;,;,208,Pnc,Pnc,,,PUNCT,;,9
742,111,1,atendez,atendez,209,Vfin,Vfin,attendre,/V\.C/V\.'C/V\,VERB,attendre,10
743,111,2,qu',qu',209,Sub,Sub,que,C/\,SCONJ,que,10
744,111,3,il,il,209,Prn,Prn$,il,/V\,PRON,il,10
745,111,4,soient,soient,209,Vfin,Vfin,être,'C/V\./e\,VERB,être,10
746,111,5,conté,conté,209,Vpp,Vpp,conter,C/V\.'C/V\,VERB,conter,10
747,111,6,.,.,209,Pnc,Pnc,,,PUNCT,.,9
748,112,1,enpreu,enpreu,210,QIs,QIs,enpreu,/V\.'C/V\,ADJ|ADV|DET|NUM|PRON,enpreu,10
749,112,2,et,et,210,Crd,Crd,et,/V\,CCONJ,et,10
750,112,3,deus,deus,210,QIs,QIs,deux,C/V\,NUM,deux,10
751,112,4,et,et,210,Crd,Crd,et,/V\,CCONJ,et,10
752,112,5,trois,trois,210,QIs,QIs,trois,C/V\,NUM,trois,10
753,112,6,et,et,210,Crd,Crd,et,/V\,CCONJ,et,10
754,112,7,quatre,quatre,210,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10
755,112,8,et,et,210,Crd,Crd,et,/V\,CCONJ,et,10
756,112,9,cinc,cinc,210,QIs,QIs,cinq,C/V\,NUM,cinq,10
757,112,10,et,et,210,Crd,Crd,et,/V\,CCONJ,et,10
758,112,11,sis,sis,210,QIs,QIs,six,C/V\,NUM,six,10
759,112,12,.,.,210,Pnc,Pnc,,,PUNCT,.,9
760,113,1,par,par,211,Pre,Pre,par,C/V\,ADP,par,10
761,113,2,le,le,211,Det,Det,le,C/(e)\,DET,le,10
762,113,3,grant,grant,211,Adj,Adj,grand,C/V\,ADJ,grand,10
763,113,4,dieu,dieu,211,N,N,,C/V\,NOUN,dieu,8
764,113,5,",",",",211,Pnc,Pnc,,,PUNCT,",",9
765,113,6,je,je,211,Prn,Prn$,je,C/(e)\,PRON,je,10
766,113,7,sui,sui,211,Vfin,Vfin,être,C/V\,VERB,être,10
767,113,8,honiz,honiz,211,Vpp,Vpp,,C/V\.'C/V\,VERB,honnir,8
768,113,9,",",",",211,Pnc,Pnc,,,PUNCT,",",9
769,114,1,que,que,212,Sub,Sub,que,C/(e)\,SCONJ,que,10
770,114,2,je,je,212,Prn,Prn$,je,C/(e)\,PRON,je,10
771,114,3,n',n',212,Neg,Neg$$,ne,C/\,ADV,ne,10
772,114,4,en,en,212,Prn,Prn$$,en2,/V\,PRON,en,10
773,114,5,ai,ai,212,Vfin,Vfin,avoir,/V\,VERB,avoir,10
774,114,6,que,que,212,Sub,Sub,que,C/(e)\,SCONJ,que,10
775,114,7,vint,vint,212,QIs,QIs,vingt,C/V\,NUM,vingt,10
776,114,8,et,et,212,Crd,Crd,et,/V\,CCONJ,et,10
777,114,9,huit,huit,212,QIs,QIs,huit,/V\,NUM,huit,10
778,114,10,!,!,212,Pnc,Pnc,,,PUNCT,!,9
779,115,1,mais,mais,213,Crd,Crd,mais,C/V\,CCONJ,mais,10
780,115,2,",",",",213,Pnc,Pnc,,,PUNCT,",",9
781,115,3,par,par,213,Pre,Pre,par,C/V\,ADP,par,10
782,115,4,la,la,213,Det,Det,le,C/V\,DET,le,10
783,115,5,loy,loy,213,N,N,,C/V\,NOUN,loi,8
784,115,6,que,que,213,Qux,Qux,que,C/(e)\,PRON,que,10
785,115,7,creons,creons,213,Vfin,Vfin,croire,C/V\.'C/V\,VERB,croire,10
786,115,8,tuit,tuit,213,QIs,QIs,tout,C/V\,PRON,tout,10
787,115,9,",",",",213,Pnc,Pnc,,,PUNCT,",",9
788,116,1,que,que,214,Sub,Sub,que,C/(e)\,SCONJ,que,10
789,116,2,deus,deus,214,QIs,QIs,deux,C/V\,NUM,deux,10
790,116,3,deniers,deniers,214,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,9
791,116,4,me,me,214,Prn,Prn$$,me,C/(e)\,PRON,me,10
792,116,5,rebaurrez,rebaurrez,214,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,rebaurer,-10
793,116,6,",",",",214,Pnc,Pnc,,,PUNCT,",",9
794,117,1,quatre,quatre,215,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10
795,117,2,deniers,deniers,215,N,N,,C/V\.C/<V>\.'/V\,NOUN,denier,9
796,117,3,en,en,215,Prn,Prn$$,en2,/V\,PRON,en,10
797,117,4,raverez,raverez,215,Vfin,Vfin,ravoir,C/V\.C/e\.'C/V\,VERB,ravoir,10
798,117,5,!,!,215,Pnc,Pnc,,,PUNCT,!,9
799,118,1,tenez,tenez,216,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
800,118,2,",",",",216,Pnc,Pnc,,,PUNCT,",",9
801,118,3,tenez,tenez,216,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
802,118,4,",",",",216,Pnc,Pnc,,,PUNCT,",",9
803,118,5,veez,veez,216,Vfin,Vfin,voir,C/(V)\.'/V\,VERB,voir,10
