wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2480,nuit,nuit,NOM:suj:femi:sg,39,N,N,,C/V\,NOUN,nuit,8
2481,estoit,estoit,VER:impf:3:sg,39,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2482,",",",",PON,39,Pnc,Pnc,,,PUNCT,",",9
2483,une,une,DET:ndf:obj:femi:sg,39,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2484,cote,cote,NOM:obj:femi:sg,39,N,N,,'C/V\.C/(e)\,NOUN,cotte,3
2485,sanz,sanz,PRE,39,Pre,Pre,sans,C/V\,ADP,sans,10
2486,plus,plus,ADV,39,Adv,Adv,plus,C/V\,ADV,plus,10
2487,vestue,vestue,VER:pper:femi:sg,39,Vpp,Vpp,vêtir,C/V\.'C/V\./(e)\,VERB,vêtir,10
2488,",",",",PON,39,Pnc,Pnc,,,PUNCT,",",9
2489,et,et,CON:coord,39,Crd,Crd,et,/V\,CCONJ,et,10
2490,se,se,PROCON,39,Prn,Prn$$,se,C/(e)\,PRON,se,10
2491,ala,ala,VER:simp:3:sg,39,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2492,mettre,mettre,VER:infi,39,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
2493,en,en,PRE,39,Pre,Pre,en,/V\,ADP,en,10
2494,croiz,croiz,NOM:obj:femi:sg,39,N,N,,C/V\,NOUN,croix,8
2495,devant,devant,PRE,39,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
2496,le,le,DET:def:obj:masc:sg,39,Det,Det,le,C/(e)\,DET,le,10
2497,cors,cors,NOM:obj:masc:sg,39,N,N,,C/V\,NOUN,corps,3
2498,nostre,nostre,DET:poss:obj:masc:sg,39,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
2499,seigneur,seigneur,NOM:obj:masc:sg,39,N,N,,C/V\.'C/V\,NOUN,seigneur,8
2500,",",",",PON,39,Pnc,Pnc,,,PUNCT,",",9
2501,comme,comme,CON:subord,39,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2502,cil,cil,PRO:demo:suj:masc:sg,39,Dem,Dem,cil,C/V\,PRON,cil,10
2503,qui,qui,PROCON,39,Qux,Qux,qui,C/V\,PRON,qui,10
2504,n,n,PRO:clit,39,Neg,Neg$$,ne,C/\,ADV,ne,10
2505,atendoit,atendoit,VER:impf:3:sg,39,Vfin,Vfin,attendre,/V\.C/V\.'C/V\,VERB,attendre,10
2506,que,que,PROCON,39,Sub,Sub,que,C/(e)\,SCONJ,que,10
2507,la,la,DET:def:obj:femi:sg,39,Det,Det,le,C/V\,DET,le,10
2508,mort,mort,NOM:obj:femi:sg,39,N,N,,C/V\,NOUN,mort,3
2509,.,.,PON,39,Pnc,Pnc,,,PUNCT,.,9
2510,l,l',DET:def:obj:masc:sg,39,Det,Det,le,C/\,DET,le,10
2511,endemain,endemain,NOM:obj:masc:sg,39,N,N,,/V\.C/e\.'C/V\,NOUN,endemain,8
2512,que,que,PROCON,39,Sub,Sub,que,C/(e)\,SCONJ,que,10
2513,ce,ce,PRO:invar,39,Prn,Prn,ce,C/(e)\,PRON,ce,10
2514,nous,nous,PRO:pers:1:pl,39,Prn,Prn$$,nous,C/V\,PRON,nous,10
2515,fu,fu,VER:simp:3:sg,39,Vfin,Vfin,être,C/V\,VERB,être,10
2516,avenu,avenu,VER:pper:masc:sg,39,Vpp,Vpp,avenir,/V\.C/e\.'C/V\,VERB,avenir,10
2517,",",",",PON,39,Pnc,Pnc,,,PUNCT,",",9
2518,m,m',PRO:pers:obj:1:sg:unb,39,Prn,Prn$$,me,C/\,PRON,me,10
2519,appela,appela,VER:simp:3:sg,39,Vfin,Vfin,appeler,/V\.C/e\.'C/V\,VERB,appeler,10
2520,le,le,DET:def:suj:masc:sg,39,Det,Det,le,C/(e)\,DET,le,10
2521,roy,roy,NOM:suj:masc:sg,39,N,N,,C/V\,NOUN,roi,8
2522,",",",",PON,39,Pnc,Pnc,,,PUNCT,",",9
2523,tout,tout,PRO:ind:obj:masc:sg,39,QIs,QIs,tout,C/V\,ADV,tout,10
2524,seul,seul,ADJ:obj:masc:sg,39,Adj,Adj,seul,C/V\,ADJ,seul,10
2525,",",",",PON,39,Pnc,Pnc,,,PUNCT,",",9
2526,et,et,CON:coord,39,Crd,Crd,et,/V\,CCONJ,et,10
2527,me,me,PRO:pers:obj:1:sg:unb,39,Prn,Prn$$,me,C/(e)\,PRON,me,10
2528,dist,dist,VER:simp:3:sg,39,Vfin,Vfin,dire,C/V\,VERB,dire,10
2529,:,:,PON,39,Pnc,Pnc,,,PUNCT,:,9
2530,',',PON:cit,40,Pnc,Pnc,,,PUNCT,',8
2531,seneschal,seneschal,NOM:suj:masc:sg,40,N,N,,C/V\.C/e\.'C/V\,NOUN,sénéchal,8
2532,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2533,ore,ore,ADV,40,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
2534,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\,PRON,nous,10
2535,a,a,VER:pres:3:sg,40,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2536,moustré,moustré,VER:pper:masc:sg,40,Vpp,Vpp,montrer,C/V\.'C/V\,VERB,montrer,10
2537,dieu,dieu,NOM:suj:masc:sg,40,N,N,,C/V\,PROPN,Dieu,3
2538,une,une,DET:ndf:obj:femi:sg,40,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2539,partie,partie,NOM:obj:femi:sg,40,N,N,,C/V\.'C/V\./(e)\,NOUN,partie,8
2540,de,de,PRE,40,Pre,Pre,de,C/(e)\,ADP,de,10
2541,son,son,DET:poss:obj:masc:sg,40,Det,Det,son4,C/V\,DET,son,10
2542,pooir,pooir,VER:infi,40,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
2543,.,.,PON,40,Pnc,Pnc,,,PUNCT,.,9
2544,car,car,CON:coord,40,Crd,Crd,car,C/V\,CCONJ,car,10
2545,un,un,DET:ndf:suj:masc:sg,40,QIs,QIs,un,/V\,PRON,un,10
2546,de,de,PRE,40,Pre,Pre,de,C/(e)\,ADP,de,10
2547,ses,ses,DET:poss:obj:masc:pl,40,Det,Det,son4,C/V\,DET,son,10
2548,petiz,petiz,ADJ:obj:masc:pl,40,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
2549,venz,venz,NOM:obj:masc:pl,40,N,N,,C/V\,NOUN,vent,8
2550,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2551,que,que,PROCON,40,Sub,Sub,que,C/(e)\,SCONJ,que,10
2552,a,a,PRE,40,Pre,Pre,à,/V\,ADP,à,10
2553,peinne,peinne,NOM:obj:femi:sg,40,N,N,,'C/V\.C/(e)\,NOUN,peine,9
2554,le,le,PRO:pers:obj:3:masc:sg:unb,40,Prn,Prn$$,le,C/(e)\,PRON,le,10
2555,sceit,sceit,ERROR,40,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
2556,on,on,PRO:invar,40,Prn,Prn%,on,/V\,PRON,on,10
2557,nommer,nommer,VER:infi,40,Vinf,Vinf,,C/V\.'C/V\,VERB,nommer,9
2558,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2559,deut,deut,VER:subi:3:sg,40,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
2560,avoir,avoir,VER:infi,40,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10
2561,le,le,DET:def:obj:masc:sg,40,Det,Det,le,C/(e)\,DET,le,10
2562,roy,roy,NOM:obj:masc:sg,40,N,N,,C/V\,NOUN,roi,8
2563,de,de,PRE,40,Pre,Pre,de,C/(e)\,ADP,de,10
2564,france,france,NPR:obj:femi:sg,40,N,N,,'C/V\.C/(e)\,NOUN,France,5
2565,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2566,ses,ses,DET:poss:obj:masc:pl,40,Det,Det,son4,C/V\,DET,son,10
2567,enfans,enfans,NOM:obj:masc:pl,40,N,N,,/V\.'C/V\,NOUN,enfant,8
2568,et,et,CON:coord,40,Crd,Crd,et,/V\,CCONJ,et,10
2569,sa,sa,DET:poss:obj:femi:sg,40,Det,Det,son4,C/V\,DET,son,10
2570,femme,femme,NOM:obj:femi:sg,40,N,N,,'C/V\.C/(e)\,NOUN,femme,3
2571,et,et,CON:coord,40,Crd,Crd,et,/V\,CCONJ,et,10
2572,ses,ses,DET:poss:obj:femi:pl,40,Det,Det,son4,C/V\,DET,son,10
2573,gens,gens,NOM:obj:femi:pl,40,N,N,,C/V\,NOUN,gent,11
2574,noiés,noiés,VER:pper:masc:pl,40,Vpp,Vpp,noyer,C/V\.'C/V\,VERB,noyer,10
2575,.,.,PON,40,Pnc,Pnc,,,PUNCT,.,9
2576,or,or,ADV,40,Adv,Adv,or2,/V\,ADV,or,10
2577,dit,dit,VER:pres:3:sg,40,Vfin,Vfin,dire,C/V\,VERB,dire,10
2578,saint,saint,ADJ:suj:masc:sg,40,Adj,Adj,saint,C/V\,ADJ,saint,10
2579,anciaumes,anciaumes,NPR:suj:masc:sg,40,N,N,,/V\.C/{V}\.'/V\.C/e\,NOUN,ancheaume,-10
2580,que,que,PROCON,40,Sub,Sub,que,C/(e)\,SCONJ,que,10
2581,ce,ce,PRO:invar,40,Prn,Prn,ce,C/(e)\,PRON,ce,10
2582,sont,sont,VER:pres:3:pl,40,Vfin,Vfin,être,C/V\,VERB,être,10
2583,des,des,PREDET:de:obj:femi:pl,40,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2584,menaces,menaces,NOM:obj:femi:pl,40,N,N,,C/V\.'C/V\.C/e\,NOUN,menace,8
2585,nostre,nostre,DET:poss:obj:masc:sg,40,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
2586,seigneur,seigneur,NOM:obj:masc:sg,40,N,N,,C/V\.'C/V\,NOUN,seigneur,8
2587,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2588,aussi,aussi,ADV,40,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
2589,comme,comme,CON:subord,40,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2590,se,se,PROCON,40,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2591,diex,diex,NOM:suj:masc:sg,40,N,N,,C/V\,NOUN,dieu,3
2592,vousist,vousist,VER:subi:3:sg,40,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
2593,dire,dire,VER:infi,40,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
2594,.,.,PON,40,Pnc,Pnc,,,PUNCT,.,9
2595,-,-,PON,40,Pnc,Pnc,,,PUNCT,-,9
2596,or,or,ADV,40,Adv,Adv,or2,/V\,ADV,or,10
2597,vous,vous,PRO:pers:2:pl,40,Prn,Prn$$,vous,C/V\,PRON,vous,10
2598,eusse,eusse,VER:subi:1:sg,40,Vfin,Vfin,avoir,/(V)\.'/V\.C/(e)\,VERB,avoir,10
2599,-,-,PON,40,Pnc,Pnc,,,PUNCT,-,9
2600,je,je,PRO:pers:suj:1:sg:unb,40,Prn,Prn,je,C/(e)\,PRON,je,10
2601,bien,bien,ADV,40,Adv,Adv,bien,C/V\,ADV,bien,10
2602,mors,mors,VER:pper:masc:pl,40,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
2603,se,se,PROCON,40,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2604,je,je,PRO:pers:suj:1:sg:unb,40,Prn,Prn$,je,C/(e)\,PRON,je,10
2605,vousisse,vousisse,VER:subi:1:sg,40,Vfin,Vfin,vouloir,C/V\.'C/V\.C/(e)\,VERB,vouloir,10
2606,.,.,PON,40,Pnc,Pnc,,,PUNCT,.,9
2607,-,-,PON,40,Pnc,Pnc,,,PUNCT,-,9
2608,sire,sire,NOM:suj:masc:sg,40,N,N,,'C/V\.C/(e)\,NOUN,sire,11
2609,dieu,dieu,NOM:suj:masc:sg,40,N,N,,C/V\,PROPN,Dieu,3
2610,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2611,fait,fait,VER:pres:3:sg,40,Vfin,Vfin,faire,C/V\,VERB,faire,10
2612,li,li,DET:def:suj:masc:sg,40,Det,Det,le,C/V\,DET,le,10
2613,sains,sains,ADJ:suj:masc:sg,40,Adj,Adj,saint,C/V\,ADJ,saint,10
2614,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2615,pour,pour,PRE,40,Pre,Pre,pour,C/V\,ADP,pour,10
2616,quoy,quoy,PRO:invar,40,Qux,Qux,que,C/V\,PRON,que,10
2617,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\,PRON,nous,10
2618,menaces,menaces,VER:pres:2:sg,40,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,menacer,8
2619,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn%,tu,C/V\,PRON,tu,10
2620,?,?,PON,40,Pnc,Pnc,,,PUNCT,?,9
2621,car,car,CON:coord,40,Crd,Crd,car,C/V\,CCONJ,car,10
2622,es,es,PREDET:en:obj:femi:pl,40,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2623,menaces,menaces,NOM:obj:femi:pl,40,N,N,,C/V\.'C/V\.C/e\,NOUN,menace,8
2624,que,que,PROCON,40,Qux,Qux,que,C/(e)\,PRON,que,10
2625,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn$,tu,C/V\,PRON,tu,10
2626,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\,PRON,nous,10
2627,faiz,faiz,VER:pres:2:sg,40,Vfin,Vfin,faire,C/V\,VERB,faire,10
2628,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2629,ce,ce,PRO:invar,40,Prn,Prn,ce,C/(e)\,PRON,ce,10
2630,n,n,PRO:clit,40,Neg,Neg$$,ne,C/\,ADV,ne,10
2631,est,est,VER:pres:3:sg,40,Vfin,Vfin,être,/V\,VERB,être,10
2632,pour,pour,PRE,40,Pre,Pre,pour,C/V\,ADP,pour,10
2633,ton,ton,DET:poss:obj:masc:sg,40,Det,Det,ton2,C/V\,DET,ton,10
2634,preu,preu,NOM:obj:masc:sg,40,N,N,preu,C/V\,NOUN,preu,10
2635,ne,ne,PROCON,40,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2636,pour,pour,PRE,40,Pre,Pre,pour,C/V\,ADP,pour,10
2637,ton,ton,DET:poss:obj:masc:sg,40,Det,Det,ton2,C/V\,DET,ton,10
2638,avantage,avantage,NOM:obj:masc:sg,40,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,avantage,8
2639,.,.,PON,40,Pnc,Pnc,,,PUNCT,.,9
2640,car,car,CON:coord,40,Crd,Crd,car,C/V\,CCONJ,car,10
2641,se,se,PROCON,40,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2642,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn$,tu,C/V\,PRON,tu,10
2643,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\,PRON,nous,10
2644,avoies,avoies,VER:impf:2:sg,40,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
2645,touz,touz,PRO:ind:obj:masc:pl,40,QIs,QIs,tout,C/V\,PRON,tout,10
2646,perdus,perdus,VER:pper:masc:pl,40,Vpp,Vpp,perdre,C/V\.'C/V\,VERB,perdre,10
2647,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2648,si,si,PROCON,40,Adv,Adv,si4,C/V\,ADV,si,10
2649,n,n,PRO:clit,40,Neg,Neg$$,ne,C/\,ADV,ne,10
2650,en,en,PRO:clit,40,Prn,Prn$$,en2,/V\,PRON,en,10
2651,seroies,seroies,VER:cond:2:sg,40,Vfin,Vfin,être,C/V\.'C/V\./e\,VERB,être,10
2652,-,-,PON,40,Pnc,Pnc,,,PUNCT,-,9
2653,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn,tu,C/V\,PRON,tu,10
2654,ja,ja,ADV,40,Adv,Adv,jà,C/V\,ADV,jà,10
2655,plus,plus,ADV,40,Adv,Adv,plus,C/V\,ADV,plus,10
2656,povre,povre,ADJ:suj:masc:sg,40,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
2657,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2658,ne,ne,PROCON,40,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2659,plus,plus,ADV,40,Adv,Adv,plus,C/V\,ADV,plus,10
2660,riche,riche,ADJ:suj:masc:sg,40,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10
2661,.,.,PON,40,Pnc,Pnc,,,PUNCT,.,9
2662,donc,donc,ADV,40,Adv,Adv,donc,C/V\,ADV,donc,10
2663,n,n,PRO:clit,40,Neg,Neg$$,ne,C/\,ADV,ne,10
2664,est,est,VER:pres:3:sg,40,Vfin,Vfin,être,/V\,VERB,être,10
2665,-,-,PON,40,Pnc,Pnc,,,PUNCT,-,9
2666,ce,ce,PRO:invar,40,Prn,Prn,ce,C/(e)\,PRON,ce,10
2667,pas,pas,NOM:obj:masc:pl,40,Neg,Neg,pas,C/V\,ADV,pas,10
2668,pour,pour,PRE,40,Pre,Pre,pour,C/V\,ADP,pour,10
2669,ton,ton,DET:poss:obj:masc:sg,40,Det,Det,ton2,C/V\,DET,ton,10
2670,preu,preu,NOM:obj:masc:sg,40,N,N,preu,C/V\,NOUN,preu,10
2671,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2672,la,la,DET:def:suj:femi:sg,40,Det,Det,le,C/V\,DET,le,10
2673,menace,menace,NOM:suj:femi:sg,40,N,N,,C/V\.'C/V\.C/(e)\,NOUN,menace,8
2674,que,que,PROCON,40,Qux,Qux,que,C/(e)\,PRON,que,10
2675,tu,tu,PRO:pers:suj:2:sg:unb,40,Prn,Prn$,tu,C/V\,PRON,tu,10
2676,nous,nous,PRO:pers:1:pl,40,Prn,Prn$$,nous,C/V\,PRON,nous,10
2677,a,a,VER:pres:2:sg,40,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2678,faite,faite,VER:pper:femi:sg,40,Vpp,Vpp,faire,'C/V\.C/(e)\,VERB,faire,10
2679,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2680,mes,mes,CON:subord,40,Crd,Crd,mais,C/V\,CCONJ,mais,10
2681,pour,pour,PRE,40,Pre,Pre,pour,C/V\,ADP,pour,10
2682,nostre,nostre,DET:poss:obj:masc:sg,40,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
2683,profit,profit,NOM:obj:masc:sg,40,N,N,,C/V\.'C/V\,NOUN,profit,8
2684,",",",",PON,40,Pnc,Pnc,,,PUNCT,",",9
2685,se,se,PROCON,40,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2686,nous,nous,PRO:pers:1:pl,40,Prn,Prn$,nous,C/V\,PRON,nous,10
2687,le,le,PRO:pers:obj:3:masc:sg:unb,40,Prn,Prn$$,le,C/(e)\,PRON,le,10
2688,savons,savons,VER:pres:1:pl,40,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
2689,mettre,mettre,VER:infi,40,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
2690,a,a,PRE,40,Pre,Pre,à,/V\,ADP,à,10
2691,oeuvre,oeuvre,NOM:obj:femi:sg,40,N,N,,'/V\.C/(e)\,NOUN,oeuvre,5
2692,.,.,PON,40,Pnc,Pnc,,,PUNCT,.,9
2693,a,a,PRE,41,Pre,Pre,à,/V\,ADP,à,10
2694,oeuvre,oeuvre,NOM:obj:femi:sg,41,N,N,,'/V\.C/(e)\,NOUN,oeuvre,5
2695,devons,devons,VER:pres:1:pl,41,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10
2696,nous,nous,PRO:pers:1:pl,41,Prn,Prn%$,nous,C/V\,PRON,nous,10
2697,mettre,mettre,VER:infi,41,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
2698,ceste,ceste,DET:demo:obj:femi:sg,41,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
2699,menace,menace,NOM:obj:femi:sg,41,N,N,,C/V\.'C/V\.C/(e)\,NOUN,menace,8
2700,que,que,PROCON,41,Qux,Qux,que,C/(e)\,PRON,que,10
2701,dieu,dieu,NOM:suj:masc:sg,41,N,N,,C/V\,PROPN,Dieu,3
2702,nous,nous,PRO:pers:1:pl,41,Prn,Prn$$,nous,C/V\,PRON,nous,10
2703,a,a,VER:pres:3:sg,41,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2704,faite,faite,VER:pper:femi:sg,41,Vpp,Vpp,faire,'C/V\.C/(e)\,VERB,faire,10
2705,",",",",PON,41,Pnc,Pnc,,,PUNCT,",",9
2706,en,en,PRE,41,Pre,Pre,en,/V\,ADP,en,10
2707,tele,tele,ADJ:obj:femi:sg,41,Adj,Adj,tel,'C/V\.C/(e)\,ADJ,tel,10
2708,maniere,maniere,NOM:obj:femi:sg,41,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8
2709,que,que,PROCON,41,Sub,Sub,que,C/(e)\,SCONJ,que,10
2710,se,se,PROCON,41,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2711,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\,PRON,nous,10
2712,sentons,sentons,VER:pres:1:pl,41,Vfin,Vfin,sentir,C/V\.'C/V\,VERB,sentir,10
2713,que,que,PROCON,41,Sub,Sub,que,C/(e)\,SCONJ,que,10
2714,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\,PRON,nous,10
2715,aions,aions,VER:subp:1:pl,41,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2716,en,en,PRO:clit,41,Pre,Pre,en,/V\,ADP,en,10
2717,nos,nos,DET:poss:obj:masc:pl,41,Det,Det,notre,C/V\,DET,notre,10
2718,cuers,cuers,NOM:obj:masc:pl,41,N,N,,C/V\,NOUN,coeur,3
2719,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2720,en,en,PRE,41,Pre,Pre,en,/V\,ADP,en,10
2721,nos,nos,DET:poss:obj:masc:pl,41,Det,Det,notre,C/V\,DET,notre,10
2722,cors,cors,NOM:obj:masc:pl,41,N,N,,C/V\,NOUN,corps,3
2723,chose,chose,NOM:obj:femi:sg,41,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2724,qui,qui,PROCON,41,Qux,Qux,qui,C/V\,PRON,qui,10
2725,desplese,desplese,VER:subp:3:sg,41,Vfin,Vfin,déplaire,C/V\.'C/V\.C/(e)\,VERB,déplaire,10
2726,a,a,PRE,41,Pre,Pre,à,/V\,ADP,à,10
2727,dieu,dieu,NOM:obj:masc:sg,41,N,N,,C/V\,NOUN,dieu,3
2728,",",",",PON,41,Pnc,Pnc,,,PUNCT,",",9
2729,oster,oster,VER:infi,41,Vinf,Vinf,ôter,/V\.'C/V\,VERB,ôter,10
2730,le,le,PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/(e)\,PRON,le,10
2731,devons,devons,VER:pres:1:pl,41,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10
2732,hastivement,hastivement,ADV,41,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,hâtivement,8
2733,.,.,PON,41,Pnc,Pnc,,,PUNCT,.,9
2734,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2735,quanque,quanque,PRO:invar,41,Qux,Qux,quanque,'C/V\.C/(e)\,PRON,quanque,10
2736,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\,PRON,nous,10
2737,cuiderons,cuiderons,VER:futu:1:pl,41,Vfin,Vfin,cuider,C/V\.C/e\.'C/V\,VERB,cuider,10
2738,qui,qui,PROCON,41,Qux,Qux,qui,C/V\,PRON,qui,10
2739,li,li,PRO:pers:suj:3:masc:sg:bet,41,Prn,Prn$$,li,C/V\,PRON,li,10
2740,plese,plese,VER:subp:3:sg,41,Vfin,Vfin,plaire,'C/V\.C/(e)\,VERB,plaire,10
2741,",",",",PON,41,Pnc,Pnc,,,PUNCT,",",9
2742,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\,PRON,nous,10
2743,nous,nous,PRO:pers:1:pl,41,Prn,Prn$$,nous,C/V\,PRON,nous,10
2744,devons,devons,VER:pres:1:pl,41,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10
2745,efforcier,efforcier,VER:infi,41,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,efforcer,9
2746,hastivement,hastivement,ADV,41,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,hâtivement,8
2747,du,du,PREDET:de:obj:masc:sg,41,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2748,prenre,prenre,VER:infi,41,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
2749,.,.,PON,41,Pnc,Pnc,,,PUNCT,.,9
2750,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2751,se,se,PROCON,41,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2752,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\,PRON,nous,10
2753,le,le,PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/(e)\,PRON,le,10
2754,faisons,faisons,VER:pres:1:pl,41,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
2755,ainsinc,ainsinc,ADV,41,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2756,",",",",PON,41,Pnc,Pnc,,,PUNCT,",",9
2757,nostre,nostre,DET:poss:suj:masc:sg,41,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
2758,sire,sire,NOM:suj:masc:sg,41,N,N,,'C/V\.C/(e)\,NOUN,sire,11
2759,nous,nous,PRO:pers:1:pl,41,Prn,Prn$$,nous,C/V\,PRON,nous,10
2760,donra,donra,VER:futu:3:sg,41,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
2761,plus,plus,ADV,41,Adv,Adv,plus,C/V\,ADV,plus,10
2762,de,de,PRE,41,Pre,Pre,de,C/(e)\,ADP,de,10
2763,bien,bien,NOM:obj:masc:sg,41,N,N,bien,C/V\,NOUN,bien,10
2764,en,en,PRE,41,Pre,Pre,en,/V\,ADP,en,10
2765,cest,cest,DET:demo:obj:masc:sg,41,Dem,Dem,cist,C/V\,DET,cist,10
2766,siecle,siecle,NOM:obj:masc:sg,41,N,N,,'C/V\.C/(e)\,NOUN,siècle,8
2767,",",",",PON,41,Pnc,Pnc,,,PUNCT,",",9
2768,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2769,en,en,PRE,41,Pre,Pre,en,/V\,ADP,en,10
2770,l,l',DET:def:obj:masc:sg,41,Det,Det,le,C/\,DET,le,10
2771,autre,autre,ADJ:obj:masc:sg,41,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2772,",",",",PON,41,Pnc,Pnc,,,PUNCT,",",9
2773,que,que,PROCON,41,Sub,Sub,que,C/(e)\,SCONJ,que,10
2774,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\,PRON,nous,10
2775,ne,ne,PRO:clit,41,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2776,saurions,saurions,VER:cond:1:pl,41,Vfin,Vfin,savoir,C/V\.C/V\.'C/V\,VERB,savoir,10
