wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1788,287,6,bons,bons,287,ADJ:suj:masc:sg,Adj,Adj,bon,C/V\,ADJ,bon,10
1789,287,7,usaiges,usaiges,287,NOM:suj:masc:sg,N,N,,/V\.'C/V\.C/e\,NOUN,usage,8
1790,288,1,norrit,norrit,288,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\,VERB,nourrir,9
1791,288,2,et,et,288,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1792,288,3,fait,fait,288,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10
1793,288,4,totes,totes,288,DET:ind:obj:femi:pl,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10
1794,288,5,janz,janz,288,NOM:obj:femi:pl,N,N,,C/V\,NOUN,génant,-10
1795,288,6,saiges,saiges,288,ADJ:obj:femi:pl,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
1796,288,7,",",",",288,PON,Pnc,Pnc,,,PUNCT,",",9
1797,289,1,et,et,289,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1798,289,2,en,en,289,PRE,Pre,Pre,en,/V\,ADP,en,10
1799,289,3,grant,grant,289,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,ADJ,grand,10
1800,289,4,estrif,estrif,289,NOM:obj:masc:sg,N,N,,/V\.'C/V\,NOUN,estrif,9
1801,289,5,de,de,289,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1802,289,6,bataille,bataille,289,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
1803,290,1,est,est,290,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10
1804,290,2,bien,bien,290,ADV,Adv,Adv,bien,C/V\,ADV,bien,10
1805,290,3,samblanz,samblanz,290,VER:ppre:pl,Vprs,Vprs,sembler,C/V\.'C/V\,VERB,sembler,10
1806,290,4,que,que,290,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
1807,290,5,trop,trop,290,ADV,Adv,Adv,trop,C/V\,ADV,trop,10
1808,290,6,meuz,meuz,290,ADV,Adv,Adv,mieux,C/V\,ADV,mieux,10
1809,290,7,vaille,vaille,290,VER:subp:3:sg,Vfin,Vfin,valoir,'C/V\.C/(e)\,VERB,valoir,10
1810,291,1,un,un,291,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,DET,un,10
1811,291,2,pol,pol,291,ADV,N,N,peu,C/V\,NOUN,peu,10
1812,291,3,de,de,291,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1813,291,4,jant,jant,291,NOM:obj:femi:sg,N,N,,C/V\,NOUN,géant,9
1814,291,5,de,de,291,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1815,291,6,guerre,guerre,291,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,guerre,8
1816,291,7,aprise,aprise,291,VER:pper:femi:sg,Vpp,Vpp,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10
1817,292,1,et,et,292,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1818,292,2,qui,qui,292,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1819,292,3,sont,sont,292,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
1820,292,4,de,de,292,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1821,292,5,grant,grant,292,ADJ:obj:femi:sg,Adj,Adj,grand,C/V\,ADJ,grand,10
1822,292,6,entreprise,entreprise,292,NOM:obj:femi:sg,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,entreprise,8
1823,293,1,que,que,293,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
1824,293,2,grant,grant,293,ADJ:suj:femi:sg,Adj,Adj,grand,C/V\,ADJ,grand,10
1825,293,3,foison,foison,293,NOM:suj:femi:sg,N,N,,C/V\.'C/V\,NOUN,foison,9
1826,293,4,de,de,293,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1827,293,5,rude,rude,293,ADJ:obj:femi:sg,Adj,Adj,,'C/V\.C/(e)\,ADJ,rude,9
1828,293,6,jant,jant,293,NOM:obj:femi:sg,N,N,,C/V\,NOUN,géant,9
1829,294,1,qui,qui,294,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1830,294,2,sont,sont,294,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
1831,294,3,lorde,lorde,294,ADJ:suj:femi:sg,Adj,Adj,,'C/V\.C/(e)\,ADJ,lourd,6
1832,294,4,et,et,294,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1833,294,5,neglijant,neglijant,294,VER:ppre,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,UNKNOWN,-10
1834,295,1,et,et,295,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1835,295,2,qui,qui,295,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1836,295,3,ne,ne,295,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1837,295,4,se,se,295,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10
1838,295,5,sevent,sevent,295,VER:pres:3:pl,Vfin,Vfin,savoir,'C/V\.C/e\,VERB,savoir,10
1839,295,6,combatre,combatre,295,VER:infi,Vinf,Vinf,combattre,C/V\.'C/V\.C/(e)\,VERB,combattre,10
1840,295,7,;,;,295,PON,Pnc,Pnc,,,PUNCT,;,9
1841,296,1,cex,cex,296,PRO:demo:obj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
1842,296,2,tue,tue,296,VER:pres:3:sg,Vfin,Vfin,tuer,'C/V\./(e)\,VERB,tuer,10
1843,296,3,on,on,296,PRO:invar,Prn,Prn%,on,/V\,PRON,on,10
1844,296,4,et,et,296,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1845,296,5,prant,prant,296,VER:pres:3:sg,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
1846,296,6,quatre,quatre,296,ADJ:card,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10
1847,296,7,a,a,296,PRE,Pre,Pre,à,/V\,ADP,à,10
1848,296,8,quatre,quatre,296,ADJ:card,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10
1849,296,9,.,.,296,PON,Pnc,Pnc,,,PUNCT,.,9
1850,297,1,de,de,297,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1851,297,2,quel,quel,297,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,DET,quel,10
1852,297,3,leu,leu,297,NOM:obj:masc:sg,N,N,,C/V\,NOUN,lieu,3
1853,297,4,et,et,297,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1854,297,5,de,de,297,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1855,297,6,quel,quel,297,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,DET,quel,10
1856,297,7,empire,empire,297,NOM:obj:masc:sg,N,N,,/V\.'C/V\.C/(e)\,NOUN,empire,8
1857,298,1,lon,lon,298,PRO:invar,Prn,Prn$,on,C/V\,PRON,on,10
1858,298,2,doit,doit,298,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
1859,298,3,les,les,298,DET:def:obj:masc:pl,Det,Det,le,C/V\,DET,le,10
1860,298,4,chevalier,chevalier,298,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
1861,298,5,eslire,eslire,298,VER:infi,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,VERB,élire,10
1862,298,6,.,.,298,PON,Pnc,Pnc,,,PUNCT,.,9
1863,299,1,ci,ci,299,ADV,Adv,Adv,ci,C/V\,ADV,ci,10
1864,299,2,nos,nos,299,PRO:pers:1:pl,Prn,Prn$$,nous,C/V\,PRON,nous,10
1865,299,3,requiert,requiert,299,VER:pres:3:sg,Vfin,Vfin,requérir,C/V\.'C/V\,VERB,requérir,10
1866,299,4,li,li,299,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10
1867,299,5,ordonance,ordonance,299,NOM:suj:femi:sg,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,ordonnance,9
1868,300,1,et,et,300,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1869,300,2,ci,ci,300,ADV,Adv,Adv,ci,C/V\,ADV,ci,10
1870,300,3,devise,devise,300,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,deviser,3
1871,300,4,et,et,300,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1872,300,5,comance,comance,300,VER:pres:3:sg,Vfin,Vfin,commencer,C/V\.'C/V\.C/(e)\,VERB,commencer,10
1873,301,1,de,de,301,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1874,301,2,quex,quex,301,ADJ:obj:masc:pl,Qux,Qux,quel,C/V\,DET,quel,10
1875,301,3,leus,leus,301,NOM:obj:masc:pl,N,N,,C/V\,NOUN,lieu,3
1876,301,4,",",",",301,PON,Pnc,Pnc,,,PUNCT,",",9
1877,301,5,de,de,301,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1878,301,6,quex,quex,301,ADJ:obj:femi:pl,Qux,Qux,quel,C/V\,DET,quel,10
1879,301,7,nations,nations,301,NOM:obj:femi:pl,N,N,,C/V\.C/{V}\.'/V\,NOUN,nation,8
1880,302,1,et,et,302,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1881,302,2,de,de,302,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1882,302,3,quex,quex,302,ADJ:obj:femi:pl,Qux,Qux,quel,C/V\,DET,quel,10
1883,302,4,generations,generations,302,NOM:obj:femi:pl,N,N,,C/V\.C/e\.C/V\.C/{V}\.'/V\,NOUN,génération,9
1884,302,5,",",",",302,PON,Pnc,Pnc,,,PUNCT,",",9
1885,303,1,de,de,303,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1886,303,2,quel,quel,303,ADJ:obj:femi:sg,Qux,Qux,quel,C/V\,DET,quel,10
1887,303,3,terre,terre,303,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,terre,8
1888,303,4,et,et,303,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1889,303,5,de,de,303,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1890,303,6,quel,quel,303,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,DET,quel,10
1891,303,7,empire,empire,303,NOM:obj:masc:sg,N,N,,/V\.'C/V\.C/(e)\,NOUN,empire,8
1892,304,1,doit,doit,304,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
1893,304,2,on,on,304,PRO:invar,Prn,Prn%,on,/V\,PRON,on,10
1894,304,3,las,las,304,DET:def:obj:masc:pl,Det,Det,le,C/V\,DET,le,10
1895,304,4,chevaliers,chevaliers,304,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
1896,304,5,alire,alire,304,VER:infi,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,VERB,élire,10
1897,304,6,.,.,304,PON,Pnc,Pnc,,,PUNCT,.,9
1898,305,1,certeinne,certeinne,305,ADJ:suj:femi:sg,Adj,Adj,certain,C/V\.'C/V\.C/(e)\,ADJ,certain,10
1899,305,2,chose,chose,305,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,chose,8
1900,305,3,est,est,305,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10
1901,305,4,qu,qu,305,PROCON,Sub,Sub,que,C/\,SCONJ,que,10
1902,305,5,en,en,305,PRE,Pre,Pre,en,/V\,ADP,en,10
1903,305,6,toz,toz,305,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10
1904,305,7,leus,leus,305,NOM:obj:masc:pl,N,N,,C/V\,NOUN,lieu,3
1905,306,1,ont,ont,306,VER:pres:3:pl,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1906,306,2,li,li,306,DET:def:suj:masc:pl,Det,Det,le,C/V\,DET,le,10
1907,306,3,bon,bon,306,ADJ:suj:masc:pl,Adj,Adj,bon,C/V\,ADJ,bon,10
1908,306,4,et,et,306,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1909,306,5,li,li,306,DET:def:suj:masc:pl,Det,Det,le,C/V\,DET,le,10
1910,306,6,mal,mal,306,ADJ:suj:masc:pl,Adj,Adj,mal2,C/V\,ADJ,mal,10
1911,306,7,lor,lor,306,DET:poss:obj:masc:pl,Det,Det,leur2,C/V\,DET,leur,10
1912,306,8,leus,leus,306,NOM:obj:masc:pl,N,N,,C/V\,NOUN,lieu,3
1913,306,9,",",",",306,PON,Pnc,Pnc,,,PUNCT,",",9
1914,307,1,et,et,307,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1915,307,2,per,per,307,PRE,Pre,Pre,par,C/V\,ADP,par,10
1916,307,3,touz,touz,307,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10
1917,307,4,las,las,307,DET:def:obj:masc:pl,Det,Det,le,C/V\,DET,le,10
1918,307,5,leus,leus,307,NOM:obj:masc:pl,N,N,,C/V\,NOUN,lieu,3
1919,307,6,ou,ou,307,PROCON,Qux,Qux,où,/V\,PRON,où,10
1920,307,7,tu,tu,307,PRO:pers:suj:2:sg:unb,Prn,Prn$,tu,C/V\,PRON,tu,10
1921,307,8,vais,vais,307,VER:pres:2:sg,Vfin,Vfin,aller,C/V\,VERB,aller,10
1922,308,1,trueves,trueves,308,VER:pres:2:sg,Vfin,Vfin,trouver,'C/V\.C/e\,VERB,trouver,10
1923,308,2,das,das,308,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1924,308,3,bons,bons,308,ADJ:obj:masc:pl,Adj,Adj,bon,C/V\,ADJ,bon,10
1925,308,4,et,et,308,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1926,308,5,das,das,308,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1927,308,6,malvais,malvais,308,ADJ:obj:masc:pl,Adj,Adj,,C/V\.'C/V\,ADJ,mauvais,9
1928,308,7,",",",",308,PON,Pnc,Pnc,,,PUNCT,",",9
1929,309,1,des,des,309,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1930,309,2,couarz,couarz,309,ADJ:obj:masc:pl,Adj,Adj,,C/V\.'C/V\,ADJ,couard,0
1931,309,3,et,et,309,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1932,309,4,des,des,309,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1933,309,5,paraceux,paraceux,309,ADJ:obj:masc:pl,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,paraceux,-10
1934,309,6,;,;,309,PON,Pnc,Pnc,,,PUNCT,;,9
1935,310,1,ausi,ausi,310,ADV,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
1936,310,2,i,i,310,PRO:clit,Prn,Prn$$,y2,/V\,PRON,y,10
1937,310,3,retrueve,retrueve,310,VER:pres:3:sg,Vfin,Vfin,retrouver,C/V\.'C/V\.C/(e)\,VERB,retrouver,10
1938,310,4,on,on,310,PRO:invar,Prn,Prn%,on,/V\,PRON,on,10
1939,310,5,d',d',310,PRE,Pre,Pre,de,C/\,ADP,de,10
1940,310,6,iceux,iceux,310,PRO:demo:obj:masc:pl,Dem,Dem,cil,/V\.'C/V\,PRON,cil,10
1941,311,1,qui,qui,311,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1942,311,2,sont,sont,311,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
1943,311,3,hardi,hardi,311,ADJ:suj:masc:pl,Adj,Adj,,C/V\.'C/V\,ADJ,hardi,9
1944,311,4,",",",",311,PON,Pnc,Pnc,,,PUNCT,",",9
1945,311,5,saige,saige,311,ADJ:suj:masc:pl,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10
1946,311,6,et,et,311,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1947,311,7,vaillant,vaillant,311,ADJ:suj:masc:pl,Adj,Adj,,C/V\.'C/V\,ADJ,vaillant,8
1948,312,1,et,et,312,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1949,312,2,en,en,312,PRE,Pre,Pre,en,/V\,ADP,en,10
1950,312,3,bataille,bataille,312,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
1951,312,4,travaillant,travaillant,312,VER:ppre,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,travailler,8
1952,312,5,.,.,312,PON,Pnc,Pnc,,,PUNCT,.,9
1953,313,1,et,et,313,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1954,313,2,li,li,313,DET:def:suj:masc:pl,Det,Det,le,C/V\,DET,le,10
1955,313,3,ciel,ciel,313,NOM:suj:masc:pl,N,N,,C/V\,NOUN,ciel,8
1956,313,4,ne,ne,313,PROCON,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1957,313,5,li,li,313,DET:def:suj:masc:pl,Det,Det,le,C/V\,DET,le,10
1958,313,6,elemant,elemant,313,NOM:suj:masc:pl,N,N,,/V\.C/e\.'C/V\,NOUN,élément,6
1959,314,1,n,n,314,PRO:clit,Neg,Neg$$,ne,C/\,ADV,ne,10
1960,314,2,aident,aident,314,VER:pres:3:pl,Vfin,Vfin,aider,'/V\.C/e\,VERB,aider,10
1961,314,3,mie,mie,314,ADV,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
1962,314,4,tant,tant,314,ADV,QIs,QIs,tant,C/V\,ADV,tant,10
1963,314,5,soulemant,soulemant,314,ADV,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,seulement,9
1964,315,1,de,de,315,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1965,315,2,doner,doner,315,VER:infi,Vinf,Vinf,donner,C/V\.'C/V\,VERB,donner,10
1966,315,3,force,force,315,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,force,3
1967,315,4,au,au,315,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1968,315,5,cors,cors,315,NOM:obj:masc:sg,N,N,,C/V\,NOUN,corps,3
1969,315,6,de,de,315,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1970,315,7,l',l',315,DET:def:obj:masc:sg,Det,Det,le,C/\,DET,le,10
1971,315,8,ome,ome,315,NOM:obj:masc:sg,N,N,,'/V\.C/(e)\,NOUN,homme,8
1972,315,9,",",",",315,PON,Pnc,Pnc,,,PUNCT,",",9
1973,316,1,mas,mas,316,CON:subord,Crd,Crd,mais,C/V\,CCONJ,mais,10
1974,316,2,profite,profite,316,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,profiter,9
1975,316,3,encor,encor,316,ADV,Adv,Adv,encore,/V\.'C/V\,ADV,encore,10
1976,316,4,ausi,ausi,316,ADV,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
1977,316,5,come,come,316,CON:subord,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1978,317,1,de,de,317,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1979,317,2,doner,doner,317,VER:infi,Vinf,Vinf,donner,C/V\.'C/V\,VERB,donner,10
1980,317,3,force,force,317,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,force,3
1981,317,4,et,et,317,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1982,317,5,vessalaige,vessalaige,317,NOM:obj:masc:sg,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,vessalage,-10
1983,318,1,au,au,318,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1984,318,2,cuer,cuer,318,NOM:obj:masc:sg,N,N,,C/V\,NOUN,coeur,3
1985,318,3,de,de,318,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1986,318,4,l',l',318,DET:def:obj:masc:sg,Det,Det,le,C/\,DET,le,10
1987,318,5,ome,ome,318,NOM:obj:masc:sg,N,N,,'/V\.C/(e)\,NOUN,homme,8
1988,318,6,et,et,318,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1989,318,7,au,au,318,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1990,318,8,coraige,coraige,318,NOM:obj:masc:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,courage,9
1991,318,9,.,.,318,PON,Pnc,Pnc,,,PUNCT,.,9
1992,319,1,aprés,aprés,319,PRE,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1993,319,2,ice,ice,319,PRO:invar,Prn,Prn,ce,'/V\.C/(e)\,PRON,ce,10
1994,319,3,ne,ne,319,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1995,319,4,vuel,vuel,319,VER:pres:1:sg,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1996,319,5,je,je,319,PRO:pers:suj:1:sg:unb,Prn,Prn%,je,C/(e)\,PRON,je,10
1997,319,6,mie,mie,319,ADV,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
1998,320,1,trespesser,trespesser,320,VER:infi,Vinf,Vinf,trépasser,C/V\.C/V\.'C/V\,VERB,trépasser,10
1999,320,2,que,que,320,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2000,320,3,je,je,320,PRO:pers:suj:1:sg:unb,Prn,Prn,je,C/(e)\,PRON,je,10
2001,320,4,ne,ne,320,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2002,320,5,vos,vos,320,PRO:pers:2:pl,Prn,Prn$$,vous,C/V\,PRON,vous,10
2003,320,6,die,die,320,VER:subp:1:sg,Vfin,Vfin,dire,'C/V\./(e)\,VERB,dire,10
2004,321,1,con,con,321,CON:subord,Sub,Sub,comme,C/V\,SCONJ,comme,10
2005,321,2,li,li,321,DET:def:suj:masc:pl,Det,Det,le,C/V\,DET,le,10
2006,321,3,tres,tres,321,ADV,Adv,Adv,très,C/V\,ADV,très,10
2007,321,4,saige,saige,321,ADJ:suj:masc:pl,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10
2008,321,5,an,an,321,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10
2009,321,6,ont,ont,321,VER:pres:3:pl,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2010,321,7,ovrey,ovrey,321,VER:pper:masc:sg,Vpp,Vpp,oeuvrer,/V\.'C/V\,VERB,oeuvrer,10
2011,322,1,et,et,322,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2012,322,2,ce,ce,322,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10
2013,322,3,qu,qu,322,PROCON,Qux,Qux,que,C/\,PRON,que,10
2014,322,4,il,il,322,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,PRON,il,10
2015,322,5,an,an,322,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10
2016,322,6,ont,ont,322,VER:pres:3:pl,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2017,322,7,esprovey,esprovey,322,VER:pper:masc:sg,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,éprouver,0
2018,322,8,.,.,322,PON,Pnc,Pnc,,,PUNCT,.,9
2019,323,1,il,il,323,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,PRON,il,10
2020,323,2,dient,dient,323,VER:pres:3:pl,Vfin,Vfin,dire,'C/V\./e\,VERB,dire,10
2021,323,3,que,que,323,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2022,323,4,les,les,323,DET:def:suj:femi:pl,Det,Det,le,C/V\,DET,le,10
2023,323,5,nations,nations,323,NOM:suj:femi:pl,N,N,,C/V\.C/{V}\.'/V\,NOUN,nation,8
2024,324,1,et,et,324,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2025,324,2,cil,cil,324,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
2026,324,3,des,des,324,PREDET:de:obj:femi:pl,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2027,324,4,generations,generations,324,NOM:obj:femi:pl,N,N,,C/V\.C/e\.C/V\.C/{V}\.'/V\,NOUN,génération,9
2028,325,1,que,que,325,PROCON,Qux,Qux,que,C/(e)\,PRON,que,10
2029,325,2,plus,plus,325,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
2030,325,3,sont,sont,325,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
2031,325,4,au,au,325,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2032,325,5,soloil,soloil,325,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,soleil,9
2033,325,6,voisines,voisines,325,NOM:suj:femi:pl,N,N,,C/V\.'C/V\.C/e\,NOUN,voisine,3
2034,326,1,sont,sont,326,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
2035,326,2,de,de,326,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
2036,326,3,trop,trop,326,ADV,Adv,Adv,trop,C/V\,ADV,trop,10
2037,326,4,plus,plus,326,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
2038,326,5,saiges,saiges,326,ADJ:obj:femi:pl,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
2039,326,6,doctrines,doctrines,326,NOM:obj:femi:pl,N,N,,C/V\.'C/V\.C/e\,NOUN,doctrine,8
2040,326,7,",",",",326,PON,Pnc,Pnc,,,PUNCT,",",9
2041,327,1,plus,plus,327,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
2042,327,2,sutil,sutil,327,ADJ:suj:masc:pl,Adj,Adj,,C/V\.'C/V\,ADJ,subtil,9
2043,327,3,et,et,327,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2044,327,4,",",",",327,PON,Pnc,Pnc,,,PUNCT,",",9
2045,327,5,que,que,327,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2046,327,6,tu,tu,327,PRO:pers:suj:2:sg:unb,Prn,Prn$,tu,C/V\,PRON,tu,10
2047,327,7,le,le,327,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/(e)\,PRON,le,10
2048,327,8,saiches,saiches,327,VER:subp:2:sg,Vfin,Vfin,savoir,'C/V\.C/e\,VERB,savoir,10
2049,327,9,",",",",327,PON,Pnc,Pnc,,,PUNCT,",",9
2050,328,1,les,les,328,DET:def:suj:femi:pl,Det,Det,le,C/V\,DET,le,10
2051,328,2,choses,choses,328,NOM:suj:femi:pl,N,N,,'C/V\.C/e\,NOUN,chose,8
2052,328,3,de,de,328,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
2053,328,4,lor,lor,328,DET:poss:obj:masc:pl,Det,Det,leur2,C/V\,DET,leur,10
2054,328,5,cors,cors,328,NOM:obj:masc:pl,N,N,,C/V\,NOUN,corps,3
2055,328,6,plus,plus,328,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
2056,328,7,seches,seches,328,ADJ:suj:femi:pl,Adj,Adj,,'C/V\.C/e\,ADJ,sec,8
2057,329,1,sont,sont,329,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
