wd_id,word,lex_id,page_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
3523,un,un,1036,QIs,QIs,un,/V\,DET,un,10
3524,failly,failly,1036,Vpp,Vpp,faillir,C/V\.'C/V\,VERB,faillir,10
3525,escuier,escuier,1036,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9
3526,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3527,qui,qui,1036,Qux,Qux,qui,C/V\,PRON,qui,10
3528,par,par,1036,Pre,Pre,par,C/V\,ADP,par,10
3529,deux,deux,1036,QIs,QIs,deux,C/V\,NUM,deux,10
3530,fois,fois,1036,N,N,,C/V\,NOUN,fois,3
3531,a,a,1036,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3532,donnee,donnee,1036,Vpp,Vpp,donner,C/V\.'C/V\./(e)\,VERB,donner,10
3533,sa,sa,1036,Det,Det,son4,C/V\,DET,son,10
3534,foy,foy,1036,N,N,,C/V\,NOUN,foi,3
3535,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3536,une,une,1036,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
3537,dame,dame,1036,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3538,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3539,comme,comme,1036,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
3540,vous,vous,1036,Prn,Prn$,vous,C/V\,PRON,vous,10
3541,savez,savez,1036,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
3542,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3543,et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3544,pour,pour,1036,Pre,Pre,pour,C/V\,ADP,pour,10
3545,sy,sy,1036,Adv,Adv,si4,C/V\,ADV,si,10
3546,peu,peu,1036,N,N,peu,C/V\,PROPN|NOUN,peu,10
3547,de,de,1036,Pre,Pre,de,C/(e)\,ADP,de,10
3548,chose,chose,1036,N,N,,'C/V\.C/(e)\,NOUN,chose,8
3549,il,il,1036,Prn,Prn$,il,/V\,PRON,il,10
3550,la,la,1036,Prn,Prn$$,le,C/V\,PRON,le,10
3551,failly,failly,1036,Vfin,Vfin,faillir,C/V\.'C/V\,VERB,faillir,10
3552,?,?,1036,Pnc,Pnc,,,PUNCT,?,9
3553,Quelle,quelle,1036,Qux,Qux,quel,'C/V\.C/(e)\,DET,quel,10
3554,pugnicion,pugnicion,1036,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,punition,9
3555,doit,doit,1036,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
3556,il,il,1036,Prn,Prn%,il,/V\,PRON,il,10
3557,avoir,avoir,1036,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10
3558,?,?,1036,Pnc,Pnc,,,PUNCT,?,9
3559,Et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3560,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3561,vous,vous,1036,Prn,Prn,vous,C/V\,PRON,vous,10
3562,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3563,dame,dame,1036,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3564,Jehanne,jehanne,1036,N,N,,C/(V)\.'/V\.C/(e)\,PROPN,Jeanne,9
3565,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3566,je,je,1036,Prn,Prn$,je,C/(e)\,PRON,je,10
3567,en,en,1036,Prn,Prn$$,en2,/V\,PRON,en,10
3568,demande,demande,1036,Vfin,Vfin,demander,C/V\.'C/V\.C/(e)\,VERB,demander,10
3569,tout,tout,1036,QIs,QIs,tout,C/V\,ADV,tout,10
3570,premier,premier,1036,Adv,Adv,premier,C/V\.C/<V>\.'/V\,ADV,premier,10
3571,.,.,1036,Pnc,Pnc,,,PUNCT,.,9
3572,»,»,1036,Pnc,Pnc,,,PUNCT,»,9
3573,Et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3574,quant,quant,1036,Sub,Sub,quand,C/V\,SCONJ,quand,10
3575,le,le,1036,Det,Det,le,C/(e)\,DET,le,10
3576,povre,povre,1036,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
3577,gentil,gentil,1036,Adj,Adj,gentil,C/V\.'C/V\,ADJ,gentil,10
3578,homme,homme,1036,N,N,,'/V\.C/(e)\,NOUN,homme,8
3579,se,se,1036,Prn,Prn$$,se,C/(e)\,PRON,se,10
3580,oïst,oïst,1036,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
3581,ainssy,ainssy,1036,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
3582,de,de,1036,Pre,Pre,de,C/(e)\,ADP,de,10
3583,Madame,madame,1036,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
3584,reprochier,reprochier,1036,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,reprocher,9
3585,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3586,il,il,1036,Prn,Prn$,il,/V\,PRON,il,10
3587,ne,ne,1036,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3588,se,se,1036,Prn,Prn$$,se,C/(e)\,PRON,se,10
3589,cuida,cuida,1036,Vfin,Vfin,cuider,C/V\.'C/V\,VERB,cuider,10
3590,pas,pas,1036,Neg,Neg,pas,C/V\,ADV,pas,10
3591,moins,moins,1036,Adv,Adv,moins,C/V\,ADV,moins,10
3592,ad,ad,1036,Pre,Pre,à,/V\,ADP,à,10
3593,ce,ce,1036,Dem,Dem,cist,C/(e)\,DET,cist,10
3594,cop,cop,1036,N,N,,C/V\,NOUN,coup,8
3595,que,que,1036,Sub,Sub,que,C/(e)\,SCONJ,que,10
3596,estre,estre,1036,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
3597,perdu,perdu,1036,Vpp,Vpp,perdre,C/V\.'C/V\,VERB,perdre,10
3598,et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3599,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3600,tousjours,tousjours,1036,Adv,Adv,toujours,C/V\.'C/V\,ADV,toujours,10
3601,deshonnoré,deshonnoré,1036,Vpp,Vpp,déshonorer,C/V\.C/V\.C/V\.'C/V\,VERB,déshonorer,10
3602,.,.,1036,Pnc,Pnc,,,PUNCT,.,9
3603,Lors,lors,1036,Adv,Adv,lors,C/V\,ADV,lors,10
3604,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3605,jointes,jointes,1036,Vpp,Vpp,joindre,'C/V\.C/e\,VERB,joindre,10
3606,mains,mains,1036,N,N,,C/V\,NOUN,main,8
3607,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3608,estant,estant,1036,Vprs,Vprs,être,/V\.'C/V\,VERB,être,10
3609,tousdiz,tousdiz,1036,Adv,Adv,toudis,C/V\.'C/V\,ADV,toudis,10
3610,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3611,genoulz,genoulz,1036,N,N,,C/V\.'C/V\,NOUN,genou,9
3612,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3613,requiert,requiert,1036,Vfin,Vfin,requérir,C/V\.'C/V\,VERB,requérir,10
3614,de,de,1036,Pre,Pre,de,C/(e)\,ADP,de,10
3615,rechief,rechief,1036,N,N,,C/V\.'C/V\,NOUN,rechef,8
3616,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3617,Madame,madame,1036,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
3618,mercy,mercy,1036,N,N,,C/V\.'C/V\,NOUN,merci,8
3619,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3620,puis,puis,1036,PrA,PrA,puis,C/V\,ADV,puis,10
3621,se,se,1036,Prn,Prn$$,se,C/(e)\,PRON,se,10
3622,vire,vire,1036,Vfin,Vfin,,'C/V\.C/(e)\,VERB,voir,3
3623,vers,vers,1036,Pre,Pre,vers2,C/V\,ADP,vers,10
3624,les,les,1036,Det,Det,le,C/V\,DET,le,10
3625,aultres,aultres,1036,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
3626,qui,qui,1036,Qux,Qux,qui,C/V\,PRON,qui,10
3627,toutes,toutes,1036,QIs,QIs,tout,'C/V\.C/e\,PRON,tout,10
3628,prient,prient,1036,Vfin,Vfin,prier,'C/V\./e\,VERB,prier,10
3629,pour,pour,1036,Pre,Pre,pour,C/V\,ADP,pour,10
3630,luy,luy,1036,Prn,Prn,lui,C/V\,PRON,lui,10
3631,.,.,1036,Pnc,Pnc,,,PUNCT,.,9
3632,Madame,madame,1036,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
3633,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3634,qui,qui,1036,Qux,Qux,qui,C/V\,PRON,qui,10
3635,de,de,1036,Pre,Pre,de,C/(e)\,ADP,de,10
3636,tout,tout,1036,QIs,QIs,tout,C/V\,DET,tout,10
3637,ce,ce,1036,Prn,Prn,ce,C/(e)\,PRON,ce,10
3638,estoit,estoit,1036,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
3639,tres,tres,1036,Adv,Adv,très,C/V\,ADV,très,10
3640,ayse,ayse,1036,Adj,Adj,,'/V\.C/(e)\,ADJ,aise,8
3641,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3642,et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3643,tant,tant,1036,QIs,QIs,tant,C/V\,ADV,tant,10
3644,plus,plus,1036,Adv,Adv,plus,C/V\,ADV,plus,10
3645,quant,quant,1036,Sub,Sub,quand,C/V\,SCONJ,quand,10
3646,le,le,1036,Prn,Prn$$,le,C/(e)\,PRON,le,10
3647,veoit,veoit,1036,Vfin,Vfin,voir,C/(V)\.'/V\,VERB,voir,10
3648,sy,sy,1036,Adv,Adv,si4,C/V\,ADV,si,10
3649,humble,humble,1036,Adj,Adj,,'/V\.C/(e)\,ADJ,humble,9
3650,et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3651,innocent,innocent,1036,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,innocent,8
3652,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3653,l',l',1036,Prn,Prn$$,le,C/\,PRON,le,10
3654,amoit,amoit,1036,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10
3655,trop,trop,1036,Adv,Adv,trop,C/V\,ADV,trop,10
3656,mieulz,mieulz,1036,Adv,Adv,mieux,C/V\,ADV,mieux,10
3657,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3658,penssant,penssant,1036,Vprs,Vprs,penser,C/V\.'C/V\,VERB,penser,10
3659,que,que,1036,Sub,Sub,que,C/(e)\,SCONJ,que,10
3660,se,se,1036,Sub,Sub,si3,C/(e)\,SCONJ,si,10
3661,elle,elle,1036,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
3662,povoit,povoit,1036,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
3663,par,par,1036,Pre,Pre,par,C/V\,ADP,par,10
3664,bonne,bonne,1036,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
3665,façon,façon,1036,N,N,,C/V\.'C/V\,NOUN,façon,8
3666,en,en,1036,Pre,Pre,en,/V\,ADP,en,10
3667,son,son,1036,Det,Det,son4,C/V\,DET,son,10
3668,service,service,1036,N,N,,C/V\.'C/V\.C/(e)\,NOUN,service,8
3669,l',l',1036,Prn,Prn$$,le,C/\,PRON,le,10
3670,acquerir,acquerir,1036,Vinf,Vinf,acquérir,/V\.C/e\.'C/V\,VERB,acquérir,10
3671,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3672,que,que,1036,Sub,Sub,que,C/(e)\,SCONJ,que,10
3673,elle,elle,1036,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
3674,le,le,1036,Prn,Prn$$,le,C/(e)\,PRON,le,10
3675,mecteroit,mecteroit,1036,Vfin,Vfin,mettre,C/V\.C/e\.'C/V\,VERB,mettre,10
3676,bien,bien,1036,Adv,Adv,bien,C/V\,ADV,bien,10
3677,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3678,son,son,1036,Det,Det,son4,C/V\,DET,son,10
3679,ploy,ploy,1036,N,N,,C/V\,NOUN,pli,6
3680,et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3681,le,le,1036,Prn,Prn$$,le,C/(e)\,PRON,le,10
3682,feroit,feroit,1036,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
3683,tel,tel,1036,Adj,Adj,tel,C/V\,ADJ,tel,10
3684,que,que,1036,Sub,Sub,que,C/(e)\,SCONJ,que,10
3685,elle,elle,1036,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
3686,vouldroit,vouldroit,1036,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
3687,.,.,1036,Pnc,Pnc,,,PUNCT,.,9
3688,Et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3689,neantmoins,neantmoins,1036,Adv,Adv,néanmoins,C/(V)\./V\.'C/V\,ADV,néanmoins,10
3690,voult,voult,1036,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
3691,elle,elle,1036,Prn,Prn%,elle,'/V\.C/(e)\,PRON,elle,10
3692,a,a,1036,Pre,Pre,à,/V\,ADP,à,10
3693,dame,dame,1036,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3694,Jehanne,jehanne,1036,N,N,,C/(V)\.'/V\.C/(e)\,PROPN,Jeanne,9
3695,et,et,1036,Crd,Crd,et,/V\,CCONJ,et,10
3696,aux,aux,1036,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
3697,aultres,aultres,1036,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
3698,sa,sa,1036,Det,Det,son4,C/V\,DET,son,10
3699,demande,demande,1036,N,N,,C/V\.'C/V\.C/(e)\,NOUN,demande,8
3700,entretenir,entretenir,1036,Vinf,Vinf,entretenir,/V\.C/e\.C/e\.'C/V\,VERB,entretenir,10
3701,.,.,1036,Pnc,Pnc,,,PUNCT,.,9
3702,Dame,dame,1036,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3703,Jehanne,jehanne,1036,N,N,,C/(V)\.'/V\.C/(e)\,PROPN,Jeanne,9
3704,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3705,esmeue,esmeüe,1036,Vpp,Vpp,émouvoir,/V\.C/(V)\.'/V\./(e)\,VERB,émouvoir,10
3706,de,de,1036,Pre,Pre,de,C/(e)\,ADP,de,10
3707,toute,toute,1036,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
3708,pitié,pitié,1036,N,N,,C/V\.'C/V\,NOUN,pitié,8
3709,",",",",1036,Pnc,Pnc,,,PUNCT,",",9
3710,ne,ne,1036,Neg,Neg,ne,C/(e)\,ADV,ne,10
3711,prenant,prenant,1037,Vprs,Vprs,prendre,C/V\.'C/V\,VERB,prendre,10
3712,pas,pas,1037,Neg,Neg,pas,C/V\,ADV,pas,10
3713,garde,garde,1037,N,N,,'C/V\.C/(e)\,NOUN,garde,8
3714,—,—,1037,Pnc,Pnc,,,PUNCT,—,9
3715,non,non,1037,Neg,Neg$$,ne,C/V\,ADV,ne,10
3716,faisoient,faisoient,1037,Vfin,Vfin,faire,C/V\.'C/V\./e\,VERB,faire,10
3717,nulle,nulle,1037,QIs,QIs,nul,'C/V\.C/(e)\,PRON,nul,10
3718,des,des,1037,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3719,aultres,aultres,1037,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
3720,—,—,1037,Pnc,Pnc,,,PUNCT,—,9
3721,la,la,1037,Adv,Adv,là,C/V\,ADV,là,10
3722,ou,ou,1037,Qux,Qux,où,/V\,PRON,où,10
3723,Madame,madame,1037,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
3724,vouloit,vouloit,1037,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
3725,saillir,saillir,1037,Vinf,Vinf,,C/V\.'C/V\,VERB,saillir,9
3726,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3727,lui,lui,1037,Prn,Prn$$,lui,C/V\,PRON,lui,10
3728,dist,dist,1037,Vfin,Vfin,dire,C/V\,VERB,dire,10
3729,:,:,1037,Pnc,Pnc,,,PUNCT,:,9
3730,«,«,1037,Pnc,Pnc,,,PUNCT,«,9
3731,Hellas,hellas,1037,Exc,Exc,,C/V\.'C/V\,INTJ,hélas,6
3732,!,!,1037,Pnc,Pnc,,,PUNCT,!,9
3733,Madame,madame,1037,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
3734,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3735,se,se,1037,Sub,Sub,si3,C/(e)\,SCONJ,si,10
3736,il,il,1037,Prn,Prn$,il,/V\,PRON,il,10
3737,a,a,1037,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3738,failly,failly,1037,Vpp,Vpp,faillir,C/V\.'C/V\,VERB,faillir,10
3739,de,de,1037,Pre,Pre,de,C/(e)\,ADP,de,10
3740,sa,sa,1037,Det,Det,son4,C/V\,DET,son,10
3741,promesse,promesse,1037,N,N,,C/V\.'C/V\.C/(e)\,NOUN,promesse,9
3742,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3743,vous,vous,1037,Prn,Prn$,vous,C/V\,PRON,vous,10
3744,avez,avez,1037,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
3745,oÿ,oÿ,1037,Vpp,Vpp,ouïr,/V\.'C/V\,VERB,ouïr,10
3746,son,son,1037,Det,Det,son4,C/V\,DET,son,10
3747,excusacion,excusacion,1037,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,excusation,9
3748,pour,pour,1037,Pre,Pre,pour,C/V\,ADP,pour,10
3749,les,les,1037,Det,Det,le,C/V\,DET,le,10
3750,grans,grans,1037,Adj,Adj,grand,C/V\,ADJ,grand,10
3751,affaires,affaires,1037,N,N,,/V\.'C/V\.C/e\,NOUN,affaire,8
3752,qu',qu',1037,Qux,Qux,que,C/\,PRON,que,10
3753,il,il,1037,Prn,Prn$,il,/V\,PRON,il,10
3754,a,a,1037,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3755,eux,eüx,1037,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,avoir,10
3756,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3757,dont,dont,1037,Qux,Qux,dont,C/V\,PRON,dont,10
3758,vous,vous,1037,Prn,Prn$$,vous,C/V\,PRON,vous,10
3759,en,en,1037,Prn,Prn$$,en2,/V\,PRON,en,10
3760,requiert,requiert,1037,Vfin,Vfin,requérir,C/V\.'C/V\,VERB,requérir,10
3761,a,a,1037,Pre,Pre,à,/V\,ADP,à,10
3762,genoulz,genoulz,1037,N,N,,C/V\.'C/V\,NOUN,genou,9
3763,et,et,1037,Crd,Crd,et,/V\,CCONJ,et,10
3764,a,a,1037,Pre,Pre,à,/V\,ADP,à,10
3765,mains,mains,1037,N,N,,C/V\,NOUN,main,8
3766,joinctes,joinctes,1037,Vpp,Vpp,joindre,'C/V\.C/e\,VERB,joindre,10
3767,mercy,mercy,1037,N,N,,C/V\.'C/V\,NOUN,merci,8
3768,sy,sy,1037,Adv,Adv,si4,C/V\,ADV,si,10
3769,tres,tres,1037,Adv,Adv,très,C/V\,ADV,très,10
3770,humblement,humblement,1037,Adv,Adv,,/V\.C/e\.'C/V\,ADV,humblement,9
3771,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3772,et,et,1037,Crd,Crd,et,/V\,CCONJ,et,10
3773,aussi,aussi,1037,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
3774,faisons,faisons,1037,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
3775,nous,nous,1037,Prn,Prn%,nous,C/V\,PRON,nous,10
3776,toutes,toutes,1037,QIs,QIs,tout,'C/V\.C/e\,PRON,tout,10
3777,pour,pour,1037,Pre,Pre,pour,C/V\,ADP,pour,10
3778,lui,lui,1037,Prn,Prn,lui,C/V\,PRON,lui,10
3779,.,.,1037,Pnc,Pnc,,,PUNCT,.,9
3780,—,—,1037,Pnc,Pnc,,,PUNCT,—,8
3781,Et,et,1037,Crd,Crd,et,/V\,CCONJ,et,10
3782,vous,vous,1037,Prn,Prn,vous,C/V\,PRON,vous,10
3783,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3784,dame,dame,1037,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3785,Katerine,katerine,1037,N,N,,C/V\.C/e\.'C/V\.C/(e)\,PROPN,Catherine,9
3786,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3787,qu',qu',1037,Qux,Qux,que,C/\,PRON,que,10
3788,en,en,1037,Prn,Prn$$,en2,/V\,PRON,en,10
3789,dictes,dictes,1037,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
3790,vous,vous,1037,Prn,Prn%,vous,C/V\,PRON,vous,10
3791,?,?,1037,Pnc,Pnc,,,PUNCT,?,9
3792,—,—,1037,Pnc,Pnc,,,PUNCT,—,9
3793,Hellas,hellas,1037,Exc,Exc,,C/V\.'C/V\,INTJ,hélas,6
3794,!,!,1037,Pnc,Pnc,,,PUNCT,!,9
3795,Madame,madame,1037,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
3796,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3797,je,je,1037,Prn,Prn$,je,C/(e)\,PRON,je,10
3798,n',n',1037,Neg,Neg$$,ne,C/\,ADV,ne,10
3799,en,en,1037,Prn,Prn$$,en2,/V\,PRON,en,10
3800,sçay,sçay,1037,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
3801,que,que,1037,Qux,Qux,que,C/(e)\,PRON,que,10
3802,dire,dire,1037,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
3803,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3804,fors,fors,1037,PrA,PrA,hors,C/V\,ADV,hors,10
3805,que,que,1037,Sub,Sub,que,C/(e)\,SCONJ,que,10
3806,il,il,1037,Prn,Prn$,il,/V\,PRON,il,10
3807,s',s',1037,Prn,Prn$$,se,C/\,PRON,se,10
3808,en,en,1037,Prn,Prn$$,en2,/V\,PRON,en,10
3809,repent,repent,1037,Vfin,Vfin,,C/V\.'C/V\,VERB,repentir,9
3810,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3811,et,et,1037,Crd,Crd,et,/V\,CCONJ,et,10
3812,le,le,1037,Prn,Prn$$,le,C/(e)\,PRON,le,10
3813,trouverez,trouverez,1037,Vfin,Vfin,trouver,C/V\.C/V\.'C/V\,VERB,trouver,10
3814,ainssy,ainssy,1037,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
3815,;,;,1037,Pnc,Pnc,,,PUNCT,;,9
3816,si,si,1037,Adv,Adv,si4,C/V\,ADV,si,10
3817,vous,vous,1037,Prn,Prn$$,vous,C/V\,PRON,vous,10
3818,requier,requier,1037,Vfin,Vfin,requérir,C/V\.'C/V\,VERB,requérir,10
3819,pour,pour,1037,Pre,Pre,pour,C/V\,ADP,pour,10
3820,lui,lui,1037,Prn,Prn,lui,C/V\,PRON,lui,10
3821,mercy,mercy,1037,N,N,,C/V\.'C/V\,NOUN,merci,8
3822,.,.,1037,Pnc,Pnc,,,PUNCT,.,9
3823,—,—,1037,Pnc,Pnc,,,PUNCT,—,8
3824,Et,et,1037,Crd,Crd,et,/V\,CCONJ,et,10
3825,vous,vous,1037,Prn,Prn,vous,C/V\,PRON,vous,10
3826,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3827,Ysabel,ysabel,1037,N,N,,/V\.C/V\.'C/V\,PROPN,Isabelle,6
3828,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3829,qui,qui,1037,Qux,Qux,qui,C/V\,PRON,qui,10
3830,estes,estes,1037,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10
3831,la,la,1037,Det,Det,le,C/V\,DET,le,10
3832,plus,plus,1037,Adv,Adv,plus,C/V\,ADV,plus,10
3833,aisnee,aisnee,1037,Adj,Adj,,/V\.'C/V\./(e)\,ADJ,aîné,8
3834,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3835,qu',qu',1037,Qux,Qux,que,C/\,PRON,que,10
3836,en,en,1037,Prn,Prn$$,en2,/V\,PRON,en,10
3837,dictes,dictes,1037,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
3838,vous,vous,1037,Prn,Prn%,vous,C/V\,PRON,vous,10
3839,?,?,1037,Pnc,Pnc,,,PUNCT,?,9
3840,—,—,1037,Pnc,Pnc,,,PUNCT,—,9
3841,Madame,madame,1037,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
3842,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3843,j',j',1037,Prn,Prn$,je,C/\,PRON,je,10
3844,en,en,1037,Prn,Prn$$,en2,/V\,PRON,en,10
3845,diz,diz,1037,Vfin,Vfin,dire,C/V\,VERB,dire,10
3846,comme,comme,1037,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
3847,les,les,1037,Det,Det,le,C/V\,DET,le,10
3848,aultres,aultres,1037,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
3849,;,;,1037,Pnc,Pnc,,,PUNCT,;,9
3850,et,et,1037,Crd,Crd,et,/V\,CCONJ,et,10
3851,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3852,tant,tant,1037,QIs,QIs,tant,C/V\,ADV,tant,10
3853,plus,plus,1037,Adv,Adv,plus,C/V\,ADV,plus,10
3854,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3855,vous,vous,1037,Prn,Prn$,vous,C/V\,PRON,vous,10
3856,savez,savez,1037,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
3857,que,que,1037,Sub,Sub,que,C/(e)\,SCONJ,que,10
3858,le,le,1037,Det,Det,le,C/(e)\,DET,le,10
3859,povre,povre,1037,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
3860,prisonnier,prisonnier,1037,N,N,,C/V\.C/V\.'C/V\,NOUN,prisonnier,9
3861,vous,vous,1037,Prn,Prn$$,vous,C/V\,PRON,vous,10
3862,confessa,confessa,1037,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,confesser,9
3863,loyaulment,loyaulment,1037,Adv,Adv,,C/V\.C/V\.'C/V\,ADV,loyalement,9
3864,qu',qu',1037,Sub,Sub,que,C/\,SCONJ,que,10
3865,il,il,1037,Prn,Prn$,il,/V\,PRON,il,10
3866,n',n',1037,Neg,Neg$$,ne,C/\,ADV,ne,10
3867,avoit,avoit,1037,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
3868,point,point,1037,Neg,Neg,point2,C/V\,ADV,point,10
3869,de,de,1037,Pre,Pre,de,C/(e)\,ADP,de,10
3870,dame,dame,1037,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3871,advisee,advisee,1037,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,aviser,8
3872,pour,pour,1037,Pre,Pre,pour,C/V\,ADP,pour,10
3873,servir,servir,1037,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
3874,",",",",1037,Pnc,Pnc,,,PUNCT,",",9
3875,dont,dont,1037,Qux,Qux,dont,C/V\,PRON,dont,10
3876,je,je,1037,Prn,Prn$,je,C/(e)\,PRON,je,10
3877,le,le,1037,Prn,Prn$$,le,C/(e)\,PRON,le,10
