wd_id,word,lex_id,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1113,a,a,5,Pre,Pre,à,/V\,ADP,à,10
1114,dire,dire,5,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1115,«,«,5,Pnc,Pnc,,,PUNCT,«,9
1116,verité,verité,5,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,8
1117,regeïssans,regeissans,5,Vprs,Vprs,,C/V\.C/(V)\./V\.'C/V\,VERB,rejehir,0
1118,»,»,5,Pnc,Pnc,,,PUNCT,»,9
1119,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1120,et,et,5,Crd,Crd,et,/V\,CCONJ,et,10
1121,cilz,cilz,5,Dem,Dem,cil,C/V\,PRON,cil,10
1122,seurnoms,seurnoms,5,N,N,,C/V\.'C/V\,PROPN|NOUN,surnom,8
1123,appartient,appartient,5,Vfin,Vfin,appartenir,/V\.C/V\.'C/V\,VERB,appartenir,10
1124,bien,bien,5,Adv,Adv,bien,C/V\,ADV,bien,10
1125,a,a,5,Pre,Pre,à,/V\,ADP,à,10
1126,lui,lui,5,Prn,Prn,lui,C/V\,PRON,lui,10
1127,ou,ou,5,Qux,Qux,où,/V\,ADJ|ADV|DET|PRON,où,10
1128,appartenoit,appartenoit,5,Vfin,Vfin,appartenir,/V\.C/V\.C/e\.'C/V\,VERB,appartenir,10
1129,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1130,car,car,5,Crd,Crd,car,C/V\,CCONJ,car,10
1131,pour,pour,5,Pre,Pre,pour,C/V\,ADP,pour,10
1132,doubte,doubte,5,N,N,,'C/V\.C/(e)\,NOUN,doute,8
1133,de,de,5,Pre,Pre,de,C/(e)\,ADP,de,10
1134,nulluy,nulluy,5,QIs,QIs,nului,C/V\.'C/V\,PRON,nului,10
1135,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1136,ne,ne,5,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1137,pour,pour,5,Pre,Pre,pour,C/V\,ADP,pour,10
1138,amistié,amistié,5,N,N,,/V\.C/V\.'C/V\,NOUN,amitié,3
1139,ne,ne,5,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1140,pour,pour,5,Pre,Pre,pour,C/V\,ADP,pour,10
1141,peril,peril,5,N,N,,C/e\.'C/V\,NOUN,péril,8
1142,en,en,5,Pre,Pre,en,/V\,ADP,en,10
1143,quoy,quoy,5,Qux,Qux,que,C/V\,PRON,que,10
1144,nulz,nulz,5,QIs,QIs,nul,C/V\,PRON,nul,10
1145,peüst,peust,5,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
1146,encheoir,encheoir,5,Vinf,Vinf,enchoir,/V\.C/(V)\.'/V\,VERB,enchoir,10
1147,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1148,il,il,5,Prn,Prn$,il,/V\,PRON,il,10
1149,ne,ne,5,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1150,se,se,5,Prn,Prn$$,se,C/(e)\,PRON,se,10
1151,deportast,deportast,5,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,déporter,9
1152,de,de,5,Pre,Pre,de,C/(e)\,ADP,de,10
1153,verité,verité,5,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,8
1154,dire,dire,5,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1155,.,.,5,Pnc,Pnc,,,PUNCT,.,9
1156,Li,li,6,Det,Det,le,C/V\,DET,le,10
1157,quins,quins,6,Adj,Adj,,C/V\,ADJ,quint,8
1158,sages,sages,6,N,N,,'C/V\.C/e\,PROPN|NOUN,sage,8
1159,ot,ot,6,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1160,nom,nom,6,N,N,,C/V\,NOUN,nom,8
1161,Ruthonius,ruthonius,6,N,N,,C/V\.C/V\.C/V\.'C/V\,PROPN,Routonier,-10
1162,et,et,6,Crd,Crd,et,/V\,CCONJ,et,10
1163,en,en,6,Pre,Pre,en,/V\,ADP,en,10
1164,seurnom,seurnom,6,N,N,,C/V\.'C/V\,PROPN|NOUN,surnom,8
1165,Philopater,philopater,6,N,N,,C/V\.C/V\.C/V\.'C/V\,PROPN,Philopater,-10
1166,qui,qui,6,Qux,Qux,qui,C/V\,PRON,qui,10
1167,vault,vault,6,Vfin,Vfin,valoir,C/V\,VERB,valoir,10
1168,en,en,6,Pre,Pre,en,/V\,ADP,en,10
1169,rommans,rommans,6,N,N,,C/V\.'C/V\,NOUN,roman,9
1170,comme,comme,6,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1171,«,«,6,Pnc,Pnc,,,PUNCT,«,9
1172,pere,pere,6,N,N,,'C/V\.C/(e)\,NOUN,père,3
1173,d',d',6,Pre,Pre,de,C/\,ADP,de,10
1174,amour,amour,6,N,N,,/V\.'C/V\,NOUN,amour,8
1175,»,»,6,Pnc,Pnc,,,PUNCT,»,9
1176,",",",",6,Pnc,Pnc,,,PUNCT,",",9
1177,et,et,6,Crd,Crd,et,/V\,CCONJ,et,10
1178,bien,bien,6,Adv,Adv,bien,C/V\,ADV,bien,10
1179,fu,fu,6,Vfin,Vfin,être,C/V\,VERB,être,10
1180,drois,drois,6,Adj,Adj,droit2,C/V\,ADJ,droit,10
1181,qu',qu',6,Sub,Sub,que,C/\,SCONJ,que,10
1182,il,il,6,Prn,Prn$,il,/V\,PRON,il,10
1183,eüst,eust,6,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10
1184,tel,tel,6,Det,Det,ton2,C/V\,DET,ton,10
1185,seurnom,seurnom,6,N,N,,C/V\.'C/V\,NOUN,surnom,9
1186,",",",",6,Pnc,Pnc,,,PUNCT,",",9
1187,car,car,6,Crd,Crd,car,C/V\,CCONJ,car,10
1188,il,il,6,Prn,Prn$,il,/V\,PRON,il,10
1189,estoit,estoit,6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1190,si,si,6,Adv,Adv,si4,C/V\,ADV,si,10
1191,doulx,doulx,6,Adj,Adj,doux,C/V\,ADJ,doux,10
1192,et,et,6,Crd,Crd,et,/V\,CCONJ,et,10
1193,si,si,6,Adv,Adv,si4,C/V\,ADV,si,10
1194,amiables,amiables,6,Adj,Adj,,/V\.C/V\.'C/V\.C/e\,ADJ,amiable,8
1195,que,que,6,Sub,Sub,que,C/(e)\,SCONJ,que,10
1196,onques,onques,6,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
1197,nul,nul,6,QIs,QIs,nul,C/V\,DET,nul,10
1198,home,home,6,N,N,,'/V\.C/(e)\,NOUN,homme,8
1199,ne,ne,6,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1200,voult,voult,6,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1201,faire,faire,6,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1202,mettre,mettre,6,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
1203,a,a,6,Pre,Pre,à,/V\,ADP,à,10
1204,mort,mort,6,N,N,,C/V\,NOUN,mort,3
1205,.,.,6,Pnc,Pnc,,,PUNCT,.,9
1206,Et,et,6,Crd,Crd,et,/V\,CCONJ,et,10
1207,li,li,6,Det,Det,le,C/V\,DET,le,10
1208,sixtes,sixtes,6,Adj,Adj,,'C/V\.C/e\,ADJ,sexte,7
1209,ot,ot,6,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1210,nom,nom,6,N,N,,C/V\,NOUN,nom,8
1211,Sycero,sycero,6,N,N,,C/V\.C/V\.'C/V\,PROPN,Siceron,-10
1212,",",",",6,Pnc,Pnc,,,PUNCT,",",9
1213,et,et,6,Crd,Crd,et,/V\,CCONJ,et,10
1214,li,li,6,Det,Det,le,C/V\,DET,le,10
1215,septiesmes,septiesmes,6,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,septième,7
1216,Cipio,cipio,6,N,N,,C/V\.C/V\.'C/V\,PROPN,Scipion,6
1217,",",",",6,Pnc,Pnc,,,PUNCT,",",9
1218,et,et,6,Crd,Crd,et,/V\,CCONJ,et,10
1219,avoient,avoient,6,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1220,cilz,cilz,6,Dem,Dem,cil,C/V\,DET,cil,10
1221,deux,deux,6,QIs,QIs,deux,C/V\,NUM,deux,10
1222,en,en,6,Pre,Pre,en,/V\,ADP,en,10
1223,seurnom,seurnom,6,N,N,,C/V\.'C/V\,NOUN,surnom,9
1224,Astraloges,astraloges,6,N,N,,/V\.C/V\.'C/V\.C/e\,PROPN,astrologe,2
1225,",",",",6,Pnc,Pnc,,,PUNCT,",",9
1226,qui,qui,6,Qux,Qux,qui,C/V\,PRON,qui,10
1227,vault,vault,6,Vfin,Vfin,valoir,C/V\,VERB,valoir,10
1228,autretant,autretant,6,Adv,Adv,autretant,/V\.C/e\.'C/V\,ADV,autretant,10
1229,a,a,6,Pre,Pre,à,/V\,ADP,à,10
1230,dire,dire,6,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1231,en,en,6,Pre,Pre,en,/V\,ADP,en,10
1232,rommant,rommant,6,N,N,,C/V\.'C/V\,NOUN,roman,9
1233,comme,comme,6,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1234,«,«,6,Pnc,Pnc,,,PUNCT,«,9
1235,astronomiens,astronomiens,6,N,N,,/V\.C/V\.C/V\.C/V\.'C/V\,NOUN,astronomien,9
1236,»,»,6,Pnc,Pnc,,,PUNCT,»,9
1237,",",",",6,Pnc,Pnc,,,PUNCT,",",9
1238,car,car,6,Crd,Crd,car,C/V\,CCONJ,car,10
1239,ilz,ilz,6,Prn,Prn$,il,/V\,PRON,il,10
1240,savoient,savoient,6,Vfin,Vfin,savoir,C/V\.'C/V\./e\,VERB,savoir,10
1241,d',d',6,Pre,Pre,de,C/\,ADP,de,10
1242,astronomie,astronomie,6,N,N,,/V\.C/V\.C/V\.'C/V\./(e)\,NOUN,astronomie,9
1243,quanque,quanque,6,Qux,Qux,quanque,'C/V\.C/(e)\,PRON,quanque,10
1244,on,on,6,Prn,Prn$,on,/V\,PRON,on,10
1245,en,en,6,Prn,Prn$$,en2,/V\,PRON,en,10
1246,pouoit,pouoit,6,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
1247,savoir,savoir,6,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10
1248,par,par,6,Pre,Pre,par,C/V\,ADP,par,10
1249,raison,raison,6,N,N,,C/V\.'C/V\,NOUN,raison,8
1250,",",",",6,Pnc,Pnc,,,PUNCT,",",9
1251,et,et,6,Crd,Crd,et,/V\,CCONJ,et,10
1252,de,de,6,Pre,Pre,de,C/(e)\,ADP,de,10
1253,ce,ce,6,Prn,Prn,ce,C/(e)\,PRON,ce,10
1254,estoient,estoient,6,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1255,leur,leur,6,Det,Det,leur2,C/V\,DET,leur,10
1256,seurnom,seurnom,6,N,N,,C/V\.'C/V\,NOUN,surnom,9
1257,estrait,estrait,6,Vpp,Vpp,extraire,/V\.'C/V\,VERB,extraire,10
1258,.,.,6,Pnc,Pnc,,,PUNCT,.,9
1259,A,a,7,Pre,Pre,à,/V\,ADP,à,10
1260,cel,cel,7,Dem,Dem,cil,C/V\,DET,cil,10
1261,temps,temps,7,N,N,,C/V\,NOUN,temps,8
1262,que,que,7,Qux,Qux,que,C/(e)\,PRON,que,10
1263,je,je,7,Prn,Prn$,je,C/(e)\,PRON,je,10
1264,vous,vous,7,Prn,Prn$$,vous,C/V\,PRON,vous,10
1265,ay,ay,7,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1266,compté,compté,7,Vpp,Vpp,conter,C/V\.'C/V\,VERB,conter,10
1267,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1268,ainsi,ainsi,7,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1269,comme,comme,7,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1270,Martiaux,martiaux,7,N,N,,C/V\.'C/V\,PROPN,marteau,5
1271,le,le,7,Prn,Prn$$,le,C/(e)\,PRON,le,10
1272,raconte,raconte,7,Vfin,Vfin,raconter,C/V\.'C/V\.C/(e)\,VERB,raconter,10
1273,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1274,estoit,estoit,7,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1275,manans,manans,7,Vprs,Vprs,manoir2,C/V\.'C/V\,VERB,manoir,10
1276,dehors,dehors,7,PrA,PrA,dehors,C/V\.'C/V\,ADV,dehors,10
1277,les,les,7,Det,Det,le,C/V\,DET,le,10
1278,murs,murs,7,N,N,,C/V\,NOUN,mur,3
1279,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1280,la,la,7,Det,Det,le,C/V\,DET,le,10
1281,cité,cité,7,N,N,,C/V\.'C/V\,NOUN,cité,8
1282,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1283,Romme,romme,7,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
1284,uns,uns,7,QIs,QIs,un,/V\,DET,un,10
1285,riches,riches,7,Adj,Adj,riche,'C/V\.C/e\,ADJ,riche,10
1286,homs,homs,7,N,N,,/V\,NOUN,homme,8
1287,puissans,puissans,7,Adj,Adj,,C/V\.'C/V\,ADJ,puissant,8
1288,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1289,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1290,grant,grant,7,Adj,Adj,grand,C/V\,ADJ,grand,10
1291,vaillance,vaillance,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vaillance,8
1292,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1293,qui,qui,7,Qux,Qux,qui,C/V\,PRON,qui,10
1294,avoit,avoit,7,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1295,en,en,7,Pre,Pre,en,/V\,ADP,en,10
1296,son,son,7,Det,Det,son4,C/V\,DET,son,10
1297,demaine,demaine,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,domaine,3
1298,granz,granz,7,Adj,Adj,grand,C/V\,ADJ,grand,10
1299,fiefz,fiefz,7,N,N,,C/V\,NOUN,fief,9
1300,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1301,grans,grans,7,Adj,Adj,grand,C/V\,ADJ,grand,10
1302,possessions,possessions,7,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,possession,9
1303,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1304,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1305,avoit,avoit,7,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1306,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1307,nom,nom,7,N,N,,C/V\,NOUN,nom,8
1308,Famius,famius,7,N,N,,C/V\.C/V\.'C/V\,PROPN,Famius,-10
1309,;,;,7,Pnc,Pnc,,,PUNCT,;,9
1310,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1311,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1312,cestui,cestui,7,Dem,Dem,cist,C/V\.'C/V\,DET,cist,10
1313,riche,riche,7,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10
1314,homme,homme,7,N,N,,'/V\.C/(e)\,NOUN,homme,8
1315,commence,commence,7,Vfin,Vfin,commencer,C/V\.'C/V\.C/(e)\,VERB,commencer,10
1316,l',l',7,Det,Det,le,C/\,DET,le,10
1317,aventure,aventure,7,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,aventure,8
1318,pourquoy,pourquoy,7,Qux,Qux,pourquoi,C/V\.'C/V\,ADV,pourquoi,10
1319,j',j',7,Prn,Prn$,je,C/\,PRON,je,10
1320,ay,ay,7,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1321,commencié,commencié,7,Vpp,Vpp,commencer,C/V\.C/V\.'C/V\,VERB,commencer,10
1322,mon,mon,7,Det,Det,mon,C/V\,DET,mon,10
1323,compte,compte,7,N,N,,'C/V\.C/(e)\,NOUN,compte,3
1324,.,.,7,Pnc,Pnc,,,PUNCT,.,9
1325,Cilz,cilz,7,Dem,Dem,cil,C/V\,DET,cil,10
1326,Famius,famius,7,N,N,,C/V\.C/V\.'C/V\,PROPN,Famius,-10
1327,estoit,estoit,7,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1328,homs,homs,7,N,N,,/V\,NOUN,homme,8
1329,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1330,grant,grant,7,Adj,Adj,grand,C/V\,ADJ,grand,10
1331,noblesse,noblesse,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,noblesse,8
1332,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1333,assasez,assasez,7,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,assaser,3
1334,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1335,grant,grant,7,Adj,Adj,grand,C/V\,ADJ,grand,10
1336,richece,richece,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,9
1337,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1338,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1339,estoit,estoit,7,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1340,estrait,estrait,7,Vpp,Vpp,extraire,/V\.'C/V\,VERB,extraire,10
1341,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1342,haute,haute,7,Adj,Adj,haut,'C/V\.C/(e)\,ADJ,haut,10
1343,gent,gent,7,N,N,,C/V\,NOUN,gent,8
1344,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1345,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1346,vaillant,vaillant,7,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,valoir,10
1347,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1348,si,si,7,Adv,Adv,si4,C/V\,ADV,si,10
1349,qu',qu',7,Sub,Sub,que,C/\,SCONJ,que,10
1350,il,il,7,Prn,Prn$,il,/V\,PRON,il,10
1351,estoit,estoit,7,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1352,homs,homs,7,N,N,,/V\,NOUN,homme,8
1353,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1354,grant,grant,7,Adj,Adj,grand,C/V\,ADJ,grand,10
1355,affaire,affaire,7,N,N,,/V\.'C/V\.C/(e)\,NOUN,affaire,8
1356,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1357,cremuz,cremuz,7,Vpp,Vpp,craindre,C/V\.'C/V\,VERB,craindre,10
1358,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1359,amez,amez,7,Vpp,Vpp,aimer,/V\.'C/V\,VERB,aimer,10
1360,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1361,tout,tout,7,QIs,QIs,tout,C/V\,DET,tout,10
1362,le,le,7,Det,Det,le,C/(e)\,DET,le,10
1363,païs,païs,7,N,N,,C/V\.'C/V\,NOUN,pays,8
1364,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1365,si,si,7,Adv,Adv,si4,C/V\,ADV,si,10
1366,que,que,7,Sub,Sub,que,C/(e)\,SCONJ,que,10
1367,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1368,pour,pour,7,Pre,Pre,pour,C/V\,ADP,pour,10
1369,la,la,7,Det,Det,le,C/V\,DET,le,10
1370,haultece,haultece,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,hautesse,8
1371,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1372,lui,lui,7,Prn,Prn,lui,C/V\,PRON,lui,10
1373,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1374,il,il,7,Prn,Prn$,il,/V\,PRON,il,10
1375,print,print,7,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
1376,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1377,femme,femme,7,N,N,,'C/V\.C/(e)\,NOUN,femme,3
1378,une,une,7,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
1379,damoiselle,damoiselle,7,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,damoiselle,8
1380,gentil,gentil,7,Adj,Adj,gentil,C/V\.'C/V\,ADJ,gentil,10
1381,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1382,de,de,7,Pre,Pre,de,C/(e)\,ADP,de,10
1383,grant,grant,7,Adj,Adj,grand,C/V\,ADJ,grand,10
1384,lignage,lignage,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,lignage,9
1385,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1386,mais,mais,7,Crd,Crd,mais,C/V\,CCONJ,mais,10
1387,je,je,7,Prn,Prn$,je,C/(e)\,PRON,je,10
1388,ne,ne,7,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1389,vous,vous,7,Prn,Prn$$,vous,C/V\,PRON,vous,10
1390,sçay,sçay,7,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
1391,mie,mie,7,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
1392,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1393,dire,dire,7,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1394,s',s',7,Sub,Sub,si3,C/\,SCONJ,si,10
1395,elle,elle,7,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1396,estoit,estoit,7,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1397,riche,riche,7,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10
1398,d',d',7,Pre,Pre,de,C/\,ADP,de,10
1399,avoir,avoir,7,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10
1400,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1401,car,car,7,Crd,Crd,car,C/V\,CCONJ,car,10
1402,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1403,cellui,cellui,7,Dem,Dem,cil,C/V\.'C/V\,DET,cil,10
1404,temps,temps,7,N,N,,C/V\,NOUN,temps,8
1405,l',l',7,Det,Det,le,C/\,DET,le,10
1406,en,en,7,Prn,Prn$,on,/V\,PRON,on,10
1407,entendoit,entendoit,7,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,VERB,entendre,10
1408,plus,plus,7,Adv,Adv,plus,C/V\,ADV,plus,10
1409,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1410,honnour,honnour,7,N,N,,/V\.'C/V\,NOUN,honneur,8
1411,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1412,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1413,sens,sens,7,N,N,,C/V\,NOUN,sens,8
1414,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1415,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1416,bonté,bonté,7,N,N,,C/V\.'C/V\,NOUN,bonté,9
1417,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1418,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1419,gentillece,gentillece,7,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,gentillesse,9
1420,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1421,que,que,7,Sub,Sub,que,C/(e)\,SCONJ,que,10
1422,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1423,richece,richece,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,9
1424,ne,ne,7,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1425,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1426,avoir,avoir,7,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10
1427,amasser,amasser,7,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,amasser,3
1428,;,;,7,Pnc,Pnc,,,PUNCT,;,9
1429,mais,mais,7,Crd,Crd,mais,C/V\,CCONJ,mais,10
1430,au,au,7,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1431,temps,temps,7,N,N,,C/V\,NOUN,temps,8
1432,d',d',7,Pre,Pre,de,C/\,ADP,de,10
1433,ore,ore,7,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
1434,il,il,7,Prn,Prn$,il,/V\,PRON,il,10
1435,n',n',7,Neg,Neg$$,ne,C/\,ADV,ne,10
1436,est,est,7,Vfin,Vfin,être,/V\,VERB,être,10
1437,pas,pas,7,Neg,Neg,pas,C/V\,ADV,pas,10
1438,ainsi,ainsi,7,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1439,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1440,car,car,7,Crd,Crd,car,C/V\,CCONJ,car,10
1441,nulz,nulz,7,QIs,QIs,nul,C/V\,PRON,nul,10
1442,ne,ne,7,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1443,bee,bee,7,Vfin,Vfin,béer,'C/V\./(e)\,VERB,béer,10
1444,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1445,honneur,honneur,7,N,N,,/V\.'C/V\,NOUN,honneur,8
1446,ne,ne,7,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1447,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1448,franchise,franchise,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,franchise,8
1449,se,se,7,Det,Det,son4,C/(e)\,DET,son,10
1450,petit,petit,7,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
1451,non,non,7,NVP,NVP,non,C/V\,ADV,non,10
1452,",",",",7,Pnc,Pnc,,,PUNCT,",",9
1453,ains,ains,7,Crd,Crd,ains,/V\,CCONJ,ains,10
1454,tent,tent,7,Vfin,Vfin,tenir,C/V\,VERB,tenir,10
1455,chascun,chascun,7,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10
1456,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1457,richese,richese,7,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,0
1458,et,et,7,Crd,Crd,et,/V\,CCONJ,et,10
1459,a,a,7,Pre,Pre,à,/V\,ADP,à,10
1460,fere,fere,7,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1461,tresor,tresor,7,N,N,,C/V\.'C/V\,NOUN,trésor,8
1462,.,.,7,Pnc,Pnc,,,PUNCT,.,9
1463,Bien,bien,8,Adv,Adv,bien,C/V\,ADV,bien,10
1464,fu,fu,8,Vfin,Vfin,être,C/V\,VERB,être,10
1465,Famius,famius,8,N,N,,C/V\.C/V\.'C/V\,PROPN,Famius,-10
1466,avec,avec,8,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
1467,sa,sa,8,Det,Det,son4,C/V\,DET,son,10
1468,femme,femme,8,N,N,,'C/V\.C/(e)\,NOUN,femme,3
1469,",",",",8,Pnc,Pnc,,,PUNCT,",",9
1470,qui,qui,8,Qux,Qux,qui,C/V\,PRON,qui,10
1471,avoit,avoit,8,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1472,nom,nom,8,N,N,,C/V\,NOUN,nom,8
1473,Agea,agea,8,N,N,,/V\.C/V\.'C/V\,PROPN,Age,-10
1474,",",",",8,Pnc,Pnc,,,PUNCT,",",9
1475,par,par,8,Pre,Pre,par,C/V\,ADP,par,10
1476,l',l',8,Det,Det,le,C/\,DET,le,10
1477,espace,espace,8,N,N,,/V\.'C/V\.C/(e)\,NOUN,espace,8
1478,de,de,8,Pre,Pre,de,C/(e)\,ADP,de,10
1479,quinze,quinze,8,QIs,QIs,quinze,'C/V\.C/(e)\,NUM,quinze,10
