wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1074,marguerite,marguerite,NPR:suj:femi:sg,6,176,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,marguerite,8
1075,portast,portast,VER:subi:3:sg,6,176,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10
1076,de,de,PRE,6,176,Pre,Pre,de,C/(e)\,ADP,de,10
1077,rechief,rechief,NOM:obj:masc:sg,6,176,N,N,,C/V\.'C/V\,PROPN|NOUN,rechef,8
1078,la,la,DET:def:obj:femi:sg,6,176,Det,Det,le,C/V\,DET,le,10
1079,dite,dite,VER:pper:femi:sg,6,176,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
1080,pucelete,pucelete,NOM:obj:femi:sg,6,176,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,pucelette,9
1081,au,au,PREDET:a:obj:masc:sg,6,176,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1082,dit,dit,VER:pper:masc:sg,6,176,Vpp,Vpp,dire,C/V\,VERB,dire,10
1083,tombel,tombel,NOM:obj:masc:sg,6,176,N,N,,C/V\.'C/V\,NOUN,tombel,3
1084,",",",",PON,6,176,Pnc,Pnc,,,PUNCT,",",9
1085,ele,ele,PRO:pers:suj:3:femi:sg,6,176,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1086,voua,voua,VER:simp:3:sg,6,176,Vfin,Vfin,vouer,C/V\.'C/V\,VERB,vouer,10
1087,et,et,CON:coord,6,176,Crd,Crd,et,/V\,CCONJ,et,10
1088,dist,dist,VER:simp:3:sg,6,176,Vfin,Vfin,dire,C/V\,VERB,dire,10
1089,einsi,einsi,ADV,6,176,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1090,:,:,PON,6,176,Pnc,Pnc,,,PUNCT,:,9
1091,"""","""",PON:cit,6,176,Pnc,Pnc,,,PUNCT,"""",9
1092,mon,mon,DET:poss:suj:masc:sg,6,176,Det,Det,mon,C/V\,DET,mon,10
1093,seigneur,seigneur,NOM:suj:masc:sg,6,176,N,N,,C/V\.'C/V\,NOUN,seigneur,8
1094,saint,saint,ADJ:suj:masc:sg,6,176,Adj,Adj,saint,C/V\,ADJ,saint,10
1095,loys,loys,NPR:suj:masc:sg,6,176,N,N,,C/V\,NOUN,loi,3
1096,",",",",PON,6,176,Pnc,Pnc,,,PUNCT,",",9
1097,priez,priez,VER:impe:2:pl,6,176,Vfin,Vfin,prier,C/V\.'C/V\,VERB,prier,10
1098,nostre,nostre,DET:poss:obj:masc:sg,6,176,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
1099,seigneur,seigneur,NOM:obj:masc:sg,6,176,N,N,,C/V\.'C/V\,NOUN,seigneur,8
1100,que,que,PROCON,6,176,Sub,Sub,que,C/(e)\,SCONJ,que,10
1101,il,il,PRO:pers:suj:3:masc:sg:unb,6,176,Prn,Prn$,il,/V\,PRON,il,10
1102,delivre,delivre,VER:subp:3:sg,6,176,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,délivrer,8
1103,ceste,ceste,DET:demo:obj:femi:sg,6,176,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
1104,moie,moie,ADJ:poss:obj:femi:sg,6,176,Adj,Adj,mon,'C/V\./(e)\,ADJ,mon,10
1105,fille,fille,NOM:obj:femi:sg,6,176,N,N,,'C/V\.C/(e)\,NOUN,fille,3
1106,de,de,PRE,6,176,Pre,Pre,de,C/(e)\,ADP,de,10
1107,ceste,ceste,DET:demo:obj:femi:sg,6,176,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
1108,maladie,maladie,NOM:obj:femi:sg,6,176,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8
1109,et,et,CON:coord,6,176,Crd,Crd,et,/V\,CCONJ,et,10
1110,je,je,PRO:pers:suj:1:sg:unb,6,176,Prn,Prn$,je,C/(e)\,PRON,je,10
1111,vous,vous,PRO:pers:2:pl,6,176,Prn,Prn$$,vous,C/V\,PRON,vous,10
1112,promet,promet,VER:pres:1:sg,6,176,Vfin,Vfin,promettre,C/V\.'C/V\,VERB,promettre,10
1113,que,que,PROCON,6,176,Sub,Sub,que,C/(e)\,SCONJ,que,10
1114,je,je,PRO:pers:suj:1:sg:unb,6,176,Prn,Prn,je,C/(e)\,PRON,je,10
1115,ja,ja,ADV,6,176,Adv,Adv,jà,C/V\,ADV,jà,10
1116,mes,mes,CON:subord,6,176,Adv,Adv,mais,C/V\,ADV,mais,10
1117,en,en,PRE,6,176,Pre,Pre,en,/V\,ADP,en,10
1118,tout,tout,DET:ind:obj:masc:sg,6,176,QIs,QIs,tout,C/V\,DET,tout,10
1119,le,le,DET:def:obj:masc:sg,6,176,Det,Det,le,C/(e)\,DET,le,10
1120,tens,tens,NOM:obj:masc:sg,6,176,N,N,,C/V\,NOUN,temps,8
1121,de,de,PRE,6,176,Pre,Pre,de,C/(e)\,ADP,de,10
1122,ma,ma,DET:poss:obj:femi:sg,6,176,Det,Det,mon,C/V\,DET,mon,10
1123,vie,vie,NOM:obj:femi:sg,6,176,N,N,,'C/V\./(e)\,NOUN,vie,3
1124,au,au,PREDET:a:obj:masc:sg,6,176,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1125,jour,jour,NOM:obj:masc:sg,6,176,N,N,,C/V\,NOUN,jour,8
1126,de,de,PRE,6,176,Pre,Pre,de,C/(e)\,ADP,de,10
1127,vendredi,vendredi,NOM:obj:masc:sg,6,176,N,N,,C/V\.C/e\.'C/V\,NOUN,vendredi,9
1128,je,je,PRO:pers:suj:1:sg:unb,6,176,Prn,Prn$,je,C/(e)\,PRON,je,10
1129,ne,ne,PRO:clit,6,176,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1130,vestirai,vestirai,VER:futu:1:sg,6,176,Vfin,Vfin,vêtir,C/V\.C/V\.'C/V\,VERB,vêtir,10
1131,de,de,PRE,6,176,Pre,Pre,de,C/(e)\,ADP,de,10
1132,chemise,chemise,NOM:obj:femi:sg,6,176,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chemise,9
1133,",",",",PON,6,176,Pnc,Pnc,,,PUNCT,",",9
1134,que,que,PROCON,6,176,Sub,Sub,que,C/(e)\,SCONJ,que,10
1135,moi,moi,PRO:pers:obj:1:sg:bet,6,176,Prn,Prn$$,moi,C/V\,PRON,moi,10
1136,soviegne,soviegne,VER:subp:3:sg,6,176,Vfin,Vfin,souvenir,C/V\.'C/V\.C/(e)\,VERB,souvenir,10
1137,.,.,PON,6,176,Pnc,Pnc,,,PUNCT,.,9
1138,et,et,CON:coord,6,177,Crd,Crd,et,/V\,CCONJ,et,10
1139,se,se,PROCON,6,177,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1140,je,je,PRO:pers:suj:1:sg:unb,6,177,Prn,Prn$,je,C/(e)\,PRON,je,10
1141,l,l',PRO:pers:obj:3:masc:sg:unb,6,177,Prn,Prn$$,le,C/\,PRON,le,10
1142,oublie,oublie,VER:pres:1:sg,6,177,Vfin,Vfin,,/V\.'C/V\./(e)\,VERB,oublier,8
1143,par,par,PRE,6,177,Pre,Pre,par,C/V\,ADP,par,10
1144,aucune,aucune,DET:ind:obj:femi:sg,6,177,QIs,QIs,aucun,/V\.'C/V\.C/(e)\,DET,aucun,10
1145,aventure,aventure,NOM:obj:femi:sg,6,177,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,aventure,8
1146,et,et,CON:coord,6,177,Crd,Crd,et,/V\,CCONJ,et,10
1147,je,je,PRO:pers:suj:1:sg:unb,6,177,Prn,Prn$,je,C/(e)\,PRON,je,10
1148,m,m',PRO:pers:obj:1:sg:unb,6,177,Prn,Prn$$,me,C/\,PRON,me,10
1149,en,en,PRO:clit,6,177,Prn,Prn$$,en2,/V\,PRON,en,10
1150,recorde,recorde,VER:subp:1:sg,6,177,Vfin,Vfin,recorder,C/V\.'C/V\.C/(e)\,VERB,recorder,10
1151,apres,aprés,PRE,6,177,PrA,PrA,après,/V\.'C/V\,ADV,après,10
1152,",",",",PON,6,177,Pnc,Pnc,,,PUNCT,",",9
1153,tout,tout,PRO:ind:obj:masc:sg,6,177,QIs,QIs,tout,C/V\,ADV,tout,10
1154,maintenant,maintenant,ADV,6,177,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
1155,je,je,PRO:pers:suj:1:sg:unb,6,177,Prn,Prn$,je,C/(e)\,PRON,je,10
1156,la,la,PRO:pers:acc:3:femi:sg,6,177,Prn,Prn$$,le,C/V\,PRON,le,10
1157,despoillerai,despoillerai,VER:futu:1:sg,6,177,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\,VERB,dépouiller,0
1158,.,.,PON,6,177,Pnc,Pnc,,,PUNCT,.,9
1159,"""","""",PON:cit,6,178,Pnc,Pnc,,,PUNCT,"""",9
1160,et,et,CON:coord,6,178,Crd,Crd,et,/V\,CCONJ,et,10
1161,la,la,DET:def:suj:femi:sg,6,178,Det,Det,le,C/V\,DET,le,10
1162,mere,mere,NOM:suj:femi:sg,6,178,N,N,,'C/V\.C/(e)\,NOUN,mère,3
1163,garda,garda,VER:simp:3:sg,6,178,Vfin,Vfin,garder,C/V\.'C/V\,VERB,garder,10
1164,mout,mout,ADV,6,178,QIs,QIs,moult,C/V\,ADV,moult,10
1165,bien,bien,ADV,6,178,Adv,Adv,bien,C/V\,ADV,bien,10
1166,son,son,DET:poss:obj:masc:sg,6,178,Det,Det,son4,C/V\,DET,son,10
1167,veu,veu,NOM:obj:masc:sg,6,178,N,N,,C/V\,NOUN,veuil,3
1168,jusques,jusques,ADV,6,178,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
1169,a,a,PRE,6,178,Pre,Pre,à,/V\,ADP,à,10
1170,l,l',DET:def:obj:femi:sg,6,178,Det,Det,le,C/\,DET,le,10
1171,inquisicion,inquisicion,NOM:obj:femi:sg,6,178,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,inquisition,9
1172,de,de,PRE,6,178,Pre,Pre,de,C/(e)\,ADP,de,10
1173,cest,cest,DET:demo:obj:masc:sg,6,178,Dem,Dem,cist,C/V\,DET,cist,10
1174,miracle,miracle,NOM:obj:masc:sg,6,178,N,N,,C/V\.'C/V\.C/(e)\,NOUN,miracle,8
1175,.,.,PON,6,178,Pnc,Pnc,,,PUNCT,.,9
1176,de,de,PRE,6,179,Pre,Pre,de,C/(e)\,ADP,de,10
1177,rechief,rechief,NOM:obj:masc:sg,6,179,N,N,,C/V\.'C/V\,PROPN|NOUN,rechef,8
1178,",",",",PON,6,179,Pnc,Pnc,,,PUNCT,",",9
1179,une,une,DET:ndf:obj:femi:sg,6,179,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
1180,autre,autre,ADJ:obj:femi:sg,6,179,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1181,foiz,foiz,NOM:obj:femi:sg,6,179,N,N,,C/V\,NOUN,fois,3
1182,aincois,aincois,ADV,6,179,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
1183,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\,SCONJ,que,10
1184,la,la,DET:def:suj:femi:sg,6,179,Det,Det,le,C/V\,DET,le,10
1185,pucele,pucele,NOM:suj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
1186,fust,fust,VER:subi:3:sg,6,179,Vfin,Vfin,être,C/V\,VERB,être,10
1187,delivree,delivree,VER:pper:femi:sg,6,179,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,délivrer,8
1188,",",",",PON,6,179,Pnc,Pnc,,,PUNCT,",",9
1189,endementieres,endementieres,ADV,6,179,Adv,Adv,,/V\.C/e\.C/V\.'C/V\.C/e\,ADV,endementiers,9
1190,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\,SCONJ,que,10
1191,la,la,DET:def:suj:femi:sg,6,179,Det,Det,le,C/V\,DET,le,10
1192,dite,dite,VER:pper:femi:sg,6,179,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
1193,marguerite,marguerite,NPR:suj:femi:sg,6,179,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,marguerite,8
1194,sa,sa,DET:poss:suj:femi:sg,6,179,Det,Det,son4,C/V\,DET,son,10
1195,mere,mere,NOM:suj:femi:sg,6,179,N,N,,'C/V\.C/(e)\,NOUN,mère,3
1196,venoit,venoit,VER:impf:3:sg,6,179,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
1197,au,au,PREDET:a:obj:masc:sg,6,179,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1198,tombel,tombel,NOM:obj:masc:sg,6,179,N,N,,C/V\.'C/V\,NOUN,tombel,3
1199,et,et,CON:coord,6,179,Crd,Crd,et,/V\,CCONJ,et,10
1200,aloit,aloit,VER:impf:3:sg,6,179,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
1201,",",",",PON,6,179,Pnc,Pnc,,,PUNCT,",",9
1202,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1203,vouoit,vouoit,VER:impf:3:sg,6,179,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1204,icele,icele,DET:demo:obj:femi:sg,6,179,Dem,Dem,cil,/V\.'C/V\.C/(e)\,DET,cil,10
1205,pucele,pucele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
1206,au,au,PREDET:a:obj:masc:sg,6,179,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1207,benoiet,benoiet,ADJ:obj:masc:sg,6,179,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
1208,saint,saint,ADJ:obj:masc:sg,6,179,Adj,Adj,saint,C/V\,ADJ,saint,10
1209,loys,loys,NPR:obj:masc:sg,6,179,N,N,,C/V\,NOUN,loi,3
1210,et,et,CON:coord,6,179,Crd,Crd,et,/V\,CCONJ,et,10
1211,disoit,disoit,VER:impf:3:sg,6,179,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10
1212,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\,SCONJ,que,10
1213,se,se,PROCON,6,179,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1214,diex,diex,NOM:suj:masc:sg,6,179,N,N,,C/V\,NOUN,dieu,3
1215,et,et,CON:coord,6,179,Crd,Crd,et,/V\,CCONJ,et,10
1216,le,le,DET:def:suj:masc:sg,6,179,Det,Det,le,C/(e)\,DET,le,10
1217,benoiet,benoiet,ADJ:suj:masc:sg,6,179,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
1218,saint,saint,ADJ:suj:masc:sg,6,179,Adj,Adj,saint,C/V\,ADJ,saint,10
1219,loys,loys,NPR:suj:masc:sg,6,179,N,N,,C/V\,NOUN,loi,3
1220,la,la,PRO:pers:acc:3:femi:sg,6,179,Prn,Prn$$,le,C/V\,PRON,le,10
1221,delivroient,delivroient,VER:impf:3:pl,6,179,Vfin,Vfin,,C/V\.C/V\.'C/V\./e\,VERB,délivrer,9
1222,de,de,PRE,6,179,Pre,Pre,de,C/(e)\,ADP,de,10
1223,cele,cele,DET:demo:obj:femi:sg,6,179,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
1224,maladie,maladie,NOM:obj:femi:sg,6,179,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8
1225,",",",",PON,6,179,Pnc,Pnc,,,PUNCT,",",9
1226,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\,SCONJ,que,10
1227,tant,tant,ADV,6,179,QIs,QIs,tant,C/V\,ADV,tant,10
1228,comme,comme,CON:subord,6,179,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1229,la,la,DET:def:suj:femi:sg,6,179,Det,Det,le,C/V\,DET,le,10
1230,dite,dite,VER:pper:femi:sg,6,179,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
1231,pucele,pucele,NOM:suj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
1232,seroit,seroit,VER:cond:3:sg,6,179,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1233,en,en,PRO:clit,6,179,Pre,Pre,en,/V\,ADP,en,10
1234,sa,sa,DET:poss:obj:femi:sg,6,179,Det,Det,son4,C/V\,DET,son,10
1235,compaignie,compaignie,NOM:obj:femi:sg,6,179,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8
1236,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1237,seroit,seroit,VER:cond:3:sg,6,179,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1238,sa,sa,DET:poss:suj:femi:sg,6,179,Det,Det,son4,C/V\,DET,son,10
1239,pelerine,pelerine,NOM:suj:femi:sg,6,179,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,pèlerine,8
1240,",",",",PON,6,179,Pnc,Pnc,,,PUNCT,",",9
1241,et,et,CON:coord,6,179,Crd,Crd,et,/V\,CCONJ,et,10
1242,chascun,chascun,DET:ind:obj:masc:sg,6,179,QIs,QIs,chacun,C/V\.'C/V\,DET,chacun,10
1243,an,an,NOM:obj:masc:sg,6,179,N,N,,/V\,NOUN,an,3
1244,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1245,offerroit,offerroit,VER:cond:3:sg,6,179,Vfin,Vfin,offrir,/V\.C/e\.'C/V\,VERB,offrir,10
1246,une,une,DET:ndf:obj:femi:sg,6,179,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
1247,chandele,chandele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chandelle,9
1248,de,de,PRE,6,179,Pre,Pre,de,C/(e)\,ADP,de,10
1249,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\,DET,le,10
1250,longueur,longueur,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\,NOUN,longueur,9
1251,de,de,PRE,6,179,Pre,Pre,de,C/(e)\,ADP,de,10
1252,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\,DET,le,10
1253,pucele,pucele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
1254,",",",",PON,6,179,Pnc,Pnc,,,PUNCT,",",9
1255,et,et,CON:coord,6,179,Crd,Crd,et,/V\,CCONJ,et,10
1256,se,se,PROCON,6,179,Sub,Sub,si3,C/(e)\,SCONJ,si,10
1257,il,il,PRO:pers:suj:3:masc:sg:unb,6,179,Prn,Prn$,il,/V\,PRON,il,10
1258,avenoit,avenoit,VER:impf:3:sg,6,179,Vfin,Vfin,avenir,/V\.C/e\.'C/V\,VERB,avenir,10
1259,en,en,PRO:clit,6,179,Pre,Pre,en,/V\,ADP,en,10
1260,aucun,aucun,DET:ind:obj:masc:sg,6,179,QIs,QIs,aucun,/V\.'C/V\,DET,aucun,10
1261,an,an,NOM:obj:masc:sg,6,179,N,N,,/V\,NOUN,an,3
1262,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\,SCONJ,que,10
1263,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1264,ne,ne,PRO:clit,6,179,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1265,la,la,PRO:pers:acc:3:femi:sg,6,179,Prn,Prn$$,le,C/V\,PRON,le,10
1266,peust,peust,VER:subi:3:sg,6,179,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
1267,fere,fere,VER:infi,6,179,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1268,a,a,PRE,6,179,Pre,Pre,à,/V\,ADP,à,10
1269,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\,DET,le,10
1270,longueur,longueur,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\,NOUN,longueur,9
1271,de,de,PRE,6,179,Pre,Pre,de,C/(e)\,ADP,de,10
1272,la,la,DET:def:obj:femi:sg,6,179,Det,Det,le,C/V\,DET,le,10
1273,pucele,pucele,NOM:obj:femi:sg,6,179,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
1274,",",",",PON,6,179,Pnc,Pnc,,,PUNCT,",",9
1275,que,que,PROCON,6,179,Sub,Sub,que,C/(e)\,SCONJ,que,10
1276,ele,ele,PRO:pers:suj:3:femi:sg,6,179,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1277,la,la,PRO:pers:acc:3:femi:sg,6,179,Prn,Prn$$,le,C/V\,PRON,le,10
1278,peust,peust,VER:subi:3:sg,6,179,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
1279,a,a,PRE,6,179,Pre,Pre,à,/V\,ADP,à,10
1280,deus,deus,ADJ:card,6,179,QIs,QIs,deux,C/V\,NUM,deux,10
1281,foiz,foiz,NOM:obj:femi:pl,6,179,N,N,,C/V\,NOUN,fois,3
1282,aemplir,aemplir,VER:infi,6,179,Vinf,Vinf,,/(V)\./V\.'C/V\,VERB,aemplir,9
1283,.,.,PON,6,179,Pnc,Pnc,,,PUNCT,.,9
1284,et,et,CON:coord,6,180,Crd,Crd,et,/V\,CCONJ,et,10
1285,la,la,DET:def:obj:femi:sg,6,180,Det,Det,le,C/V\,DET,le,10
1286,seconde,seconde,ADJ:ord:obj:femi:sg,6,180,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,second,8
1287,foiz,foiz,NOM:obj:femi:sg,6,180,N,N,,C/V\,NOUN,fois,3
1288,",",",",PON,6,180,Pnc,Pnc,,,PUNCT,",",9
1289,c,c',PRO:invar,6,180,Prn,Prn,ce,C/\,PRON,ce,10
1290,est,est,VER:pres:3:sg,6,180,Vfin,Vfin,être,/V\,VERB,être,10
1291,a,a,PRE,6,180,Pre,Pre,à,/V\,ADP,à,10
1292,savoir,savoir,VER:infi,6,180,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10
1293,eu,eu,PREDET:en:obj:masc:sg,6,180,Pre+Det,Pre+Det,en.le,/(V)\.'/V\,ADP.DET,en.le,10
1294,secont,secont,ADJ:ord:obj:masc:sg,6,180,Adj,Adj,,C/V\.'C/V\,ADJ,second,9
1295,jour,jour,NOM:obj:masc:sg,6,180,N,N,,C/V\,NOUN,jour,8
1296,que,que,PROCON,6,180,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
1297,la,la,DET:def:suj:femi:sg,6,180,Det,Det,le,C/V\,DET,le,10
1298,dite,dite,VER:pper:femi:sg,6,180,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
1299,pucele,pucele,NOM:suj:femi:sg,6,180,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
1300,fu,fu,VER:simp:3:sg,6,180,Vfin,Vfin,être,C/V\,VERB,être,10
1301,portee,portee,VER:pper:femi:sg,6,180,Vpp,Vpp,porter,C/V\.'C/V\./(e)\,VERB,porter,10
1302,au,au,PREDET:a:obj:masc:sg,6,180,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1303,dit,dit,VER:pper:masc:sg,6,180,Vpp,Vpp,dire,C/V\,VERB,dire,10
1304,tombel,tombel,NOM:obj:masc:sg,6,180,N,N,,C/V\.'C/V\,NOUN,tombel,3
1305,",",",",PON,6,180,Pnc,Pnc,,,PUNCT,",",9
1306,la,la,DET:def:suj:femi:sg,6,180,Det,Det,le,C/V\,DET,le,10
1307,dite,dite,VER:pper:femi:sg,6,180,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
1308,piece,piece,NOM:suj:femi:sg,6,180,N,N,,'C/V\.C/(e)\,NOUN,pièce,8
1309,de,de,PRE,6,180,Pre,Pre,de,C/(e)\,ADP,de,10
1310,char,char,NOM:obj:femi:sg,6,180,N,N,,C/V\,NOUN,chair,3
1311,se,se,PROCON,6,180,Prn,Prn$$,se,C/(e)\,PRON,se,10
1312,commenca,commenca,VER:simp:3:sg,6,180,Vfin,Vfin,commencer,C/V\.C/V\.'C/V\,VERB,commencer,10
1313,aucun,aucun,DET:ind:obj:masc:sg,6,180,QIs,QIs,aucun,/V\.'C/V\,DET,aucun,10
1314,pou,pou,ADV,6,180,Adv,Adv,peu,C/V\,ADV,peu,10
1315,a,a,PRE,6,180,Pre,Pre,à,/V\,ADP,à,10
1316,dessevrer,dessevrer,VER:infi,6,180,Vinf,Vinf,désevrer,C/V\.C/V\.'C/V\,VERB,désevrer,10
1317,de,de,PRE,6,180,Pre,Pre,de,C/(e)\,ADP,de,10
1318,l,l',DET:def:obj:femi:sg,6,180,Det,Det,le,C/\,DET,le,10
1319,autre,autre,ADJ:obj:femi:sg,6,180,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1320,char,char,NOM:obj:femi:sg,6,180,N,N,,C/V\,NOUN,chair,3
1321,.,.,PON,6,180,Pnc,Pnc,,,PUNCT,.,9
1322,et,et,CON:coord,6,181,Crd,Crd,et,/V\,CCONJ,et,10
1323,quant,quant,ADV,6,181,Sub,Sub,quand,C/V\,SCONJ,quand,10
1324,jehan,jehan,NPR:suj:masc:sg,6,181,N,N,,C/(V)\.'/V\,PROPN,Jean,8
1325,",",",",PON,6,181,Pnc,Pnc,,,PUNCT,",",9
1326,le,le,DET:def:suj:masc:sg,6,181,Det,Det,le,C/(e)\,DET,le,10
1327,pere,pere,NOM:suj:masc:sg,6,181,N,N,,'C/V\.C/(e)\,NOUN,père,3
1328,de,de,PRE,6,181,Pre,Pre,de,C/(e)\,ADP,de,10
1329,la,la,DET:def:obj:femi:sg,6,181,Det,Det,le,C/V\,DET,le,10
1330,pucele,pucele,NOM:obj:femi:sg,6,181,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
1331,",",",",PON,6,181,Pnc,Pnc,,,PUNCT,",",9
1332,l,l',PRO:pers:obj:3:masc:sg:unb,6,181,Prn,Prn$$,le,C/\,PRON,le,10
1333,apercut,apercut,VER:simp:3:sg,6,181,Vfin,Vfin,apercevoir,/V\.C/V\.'C/V\,VERB,apercevoir,10
1334,",",",",PON,6,181,Pnc,Pnc,,,PUNCT,",",9
1335,il,il,PRO:pers:suj:3:masc:sg:unb,6,181,Prn,Prn$,il,/V\,PRON,il,10
1336,dist,dist,VER:simp:3:sg,6,181,Vfin,Vfin,dire,C/V\,VERB,dire,10
1337,a,a,PRE,6,181,Pre,Pre,à,/V\,ADP,à,10
1338,marguerite,marguerite,NPR:obj:femi:sg,6,181,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,marguerite,8
1339,sa,sa,DET:poss:obj:femi:sg,6,181,Det,Det,son4,C/V\,DET,son,10
1340,femme,femme,NOM:obj:femi:sg,6,181,N,N,,'C/V\.C/(e)\,NOUN,femme,3
1341,devant,devant,PRE,6,181,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
1342,dite,dite,VER:pper:femi:sg,6,181,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
1343,ces,ces,DET:demo:obj:masc:pl,6,181,Dem,Dem,cist,C/V\,DET,cist,10
