wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1352,195,3,est,est,697,Vfin,Vfin,être,/V\,VERB,être,10
1353,195,4,il,il,697,Prn,Prn%,il,/V\,PRON,il,10
1354,195,5,droiz,droiz,697,Adj,Adj,droit2,C/V\,ADJ,droit,10
1355,195,6,que,que,697,Sub,Sub,que,C/(e)\,SCONJ,que,10
1356,195,7,je,je,697,Prn,Prn$,je,C/(e)\,PRON,je,10
1357,195,8,m',m',697,Prn,Prn$$,me,C/\,PRON,me,10
1358,195,9,an,an,697,Prn,Prn$$,en2,/V\,PRON,en,10
1359,195,10,voise,voise,697,Vfin,Vfin,aller,'C/V\.C/(e)\,VERB,aller,10
1360,196,1,au,au,698,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1361,196,2,Pont,pont,698,N,N,,C/V\,NOUN,pont,8
1362,196,3,de,de,698,Pre,Pre,de,C/(e)\,ADP,de,10
1363,196,4,l',l',698,Det,Det,le,C/\,DET,le,10
1364,196,5,Espee,espee,698,N,N,,/V\.'C/V\./(e)\,NOUN,épée,3
1365,196,6,",",",",698,Pnc,Pnc,,,PUNCT,",",9
1366,196,7,sanz,sanz,698,Pre,Pre,sans,C/V\,ADP,sans,10
1367,196,8,noise,noise,698,N,N,,'C/V\.C/(e)\,NOUN,noise,8
1368,196,9,",",",",698,Pnc,Pnc,,,PUNCT,",",9
1369,197,1,fet,fet,699,Vfin,Vfin,faire,C/V\,VERB,faire,10
1370,197,2,l',l',699,Det,Det,le,C/\,DET,le,10
1371,197,3,autres,autres,699,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
1372,197,4,",",",",699,Pnc,Pnc,,,PUNCT,",",9
1373,197,5,et,et,699,Crd,Crd,et,/V\,CCONJ,et,10
1374,197,6,je,je,699,Prn,Prn$,je,C/(e)\,PRON,je,10
1375,197,7,m',m',699,Prn,Prn$$,me,C/\,PRON,me,10
1376,197,8,i,i,699,Prn,Prn$$,y2,/V\,PRON,y,10
1377,197,9,otroi,otroi,699,Vfin,Vfin,octroyer,/V\.'C/V\,VERB,octroyer,10
1378,197,10,.,.,699,Pnc,Pnc,,,PUNCT,.,9
1379,197,11,"""","""",699,Pnc,Pnc,,,PUNCT,"""",9
1380,198,1,A,a,700,Pre,Pre,à,/V\,ADP,à,10
1381,198,2,tant,tant,700,QIs,QIs,tant,C/V\,ADV,tant,10
1382,198,3,se,se,700,Prn,Prn$$,se,C/(e)\,PRON,se,10
1383,198,4,departent,departent,700,Vfin,Vfin,départir,C/V\.'C/V\.C/e\,VERB,départir,10
1384,198,5,tuit,tuit,700,QIs,QIs,tout,C/V\,DET,tout,10
1385,198,6,troi,troi,700,QIs,QIs,trois,C/V\,NUM,trois,10
1386,198,7,",",",",700,Pnc,Pnc,,,PUNCT,",",9
1387,199,1,s',s',701,Adv,Adv,si4,C/\,ADV,si,10
1388,199,2,a,a,701,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1389,199,3,li,li,701,Det,Det,le,C/V\,DET,le,10
1390,199,4,uns,uns,701,QIs,QIs,un,/V\,PRON,un,10
1391,199,5,l',l',701,Det,Det,le,C/\,DET,le,10
