wd_id,line_id,linewd,word,lex_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2453,381,2,doulce,doulce,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
2454,381,3,vierge,vierge,N,N,,'C/V\.C/(e)\,NOUN,vierge,3
2455,381,4,par,par,Pre,Pre,par,C/V\,ADP,par,10
2456,381,5,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
2457,381,6,vient,vient,Vfin,Vfin,venir,C/V\,VERB,venir,10
2458,382,1,grace,grace,N,N,,'C/V\.C/(e)\,NOUN,grâce,8
2459,382,2,aux,aux,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2460,382,3,humains,humains,Adj,Adj,,/V\.'C/V\,ADJ,humain,9
2461,382,4,des,des,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2462,382,5,cieulx,cieulx,N,N,,C/V\,NOUN,ciel,9
2463,382,6,ça,ça,Adv,Adv,çà,C/V\,ADV,çà,10
2464,382,7,jus,jus,Adv,Adv,jus,C/V\,ADV,jus,10
2465,383,1,a,a,Pre,Pre,à,/V\,ADP,à,10
2466,383,2,mains,mains,N,N,,C/V\,PROPN|NOUN,main,8
2467,383,3,jointes,jointes,Vpp,Vpp,joindre,'C/V\.C/e\,VERB,joindre,10
2468,383,4,",",",",Pnc,Pnc,,,PUNCT,",",9
2469,383,5,a,a,Pre,Pre,à,/V\,ADP,à,10
2470,383,6,genouz,genouz,N,N,,C/V\.'C/V\,NOUN,genou,9
2471,383,7,nuz,nuz,Adj,Adj,nu,C/V\,ADJ,nu,10
2472,383,8,",",",",Pnc,Pnc,,,PUNCT,",",9
2473,384,1,humblement,humblement,Adv,Adv,,/V\.C/e\.'C/V\,ADV,humblement,9
2474,384,2,saluer,saluer,Vinf,Vinf,saluer,C/V\.C/V\.'C/V\,VERB,saluer,10
2475,384,3,m',m',Prn,Prn$$,me,C/\,PRON,me,10
2476,384,4,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
2477,384,5,vois,vois,Vfin,Vfin,aller,C/V\,VERB,aller,10
2478,385,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
2479,385,2,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
2480,385,3,devot,devot,Adj,Adj,,C/V\.'C/V\,ADJ,dévot,8
2481,385,4,a,a,Pre,Pre,à,/V\,ADP,à,10
2482,385,5,basse,basse,Adj,Adj,,'C/V\.C/(e)\,ADJ,bas,8
2483,385,6,vois,vois,N,N,,C/V\,NOUN,voix,3
2484,385,7,.,.,Pnc,Pnc,,,PUNCT,.,9
2485,386,1,vierge,vierge,N,N,,'C/V\.C/(e)\,NOUN,vierge,3
2486,386,2,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
2487,386,3,tant,tant,QIs,QIs,tant,C/V\,ADV,tant,10
2488,386,4,nous,nous,Prn,Prn$$,nous,C/V\,PRON,nous,10
2489,386,5,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2490,386,6,valu,valu,Vpp,Vpp,valoir,C/V\.'C/V\,VERB,valoir,10
2491,387,1,contre,contre,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10
2492,387,2,sathan,sathan,N,N,,C/V\.'C/V\,NOUN,sathan,-10
2493,387,3,",",",",Pnc,Pnc,,,PUNCT,",",9
2494,387,4,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2495,387,5,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
2496,387,6,salu,salu,Vfin,Vfin,saluer,C/V\.'C/V\,VERB,saluer,10
2497,388,1,en,en,Pre,Pre,en,/V\,ADP,en,10
2498,388,2,disant,disant,Vprs,Vprs,dire,C/V\.'C/V\,VERB,dire,10
2499,388,3,:,:,Pnc,Pnc,,,PUNCT,:,9
2500,388,4,ave,ave,Etr,Etr,,/V\.'C/V\,X,aive|avé|avec|have,-1
2501,388,5,maria,maria,Etr,Etr,,C/V\.C/V\.'C/V\,X,marier,-1
2502,388,6,",",",",Pnc,Pnc,,,PUNCT,",",9
2503,389,1,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2504,389,2,",",",",Pnc,Pnc,,,PUNCT,",",9
2505,389,3,a,a,Pre,Pre,à,/V\,ADP,à,10
2506,389,4,dieu,dieu,N,N,,C/V\,PROPN,Dieu,3
2507,389,5,!,!,Pnc,Pnc,,,PUNCT,!,9
2508,389,6,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2509,389,7,m',m',Prn,Prn$$,me,C/\,PRON,me,10
2510,389,8,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
2511,389,9,vois,vois,Vfin,Vfin,aller,C/V\,VERB,aller,10
2512,389,10,maishui,maishui,Adv,Adv,maishui,C/V\.'C/V\,ADV,maishui,10
2513,389,11,:,:,Pnc,Pnc,,,PUNCT,:,9
2514,390,1,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
2515,390,2,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2516,390,3,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
2517,390,4,vueil,vueil,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
2518,390,5,ore,ore,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
2519,390,6,aourer,aourer,Vinf,Vinf,aorer,/(V)\./V\.'C/V\,VERB,aorer,10
2520,390,7,.,.,Pnc,Pnc,,,PUNCT,.,9
2521,391,1,egar,egar,Exc,Exc,,/V\.'C/V\,INTJ,esgar,8
2522,391,2,!,!,Pnc,Pnc,,,PUNCT,!,9
2523,391,3,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
2524,391,4,fault,fault,Vfin,Vfin,faillir,C/V\,VERB,faillir,10
2525,391,5,il,il,Prn,Prn%,il,/V\,PRON,il,10
2526,391,6,demourer,demourer,Vinf,Vinf,demeurer,C/V\.C/V\.'C/V\,VERB,demeurer,10
2527,391,7,?,?,Pnc,Pnc,,,PUNCT,?,9
2528,392,1,mere,mere,N,N,,'C/V\.C/(e)\,NOUN,mère,3
2529,392,2,dieu,dieu,N,N,,C/V\,PROPN,Dieu,3
2530,392,3,",",",",Pnc,Pnc,,,PUNCT,",",9
2531,392,4,que,que,Qux,Qux,que,C/(e)\,PRON,que,10
2532,392,5,peut,peut,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
2533,392,6,ce,ce,Prn,Prn,ce,C/(e)\,PRON,ce,10
2534,392,7,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
2535,392,8,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2536,392,9,?,?,Pnc,Pnc,,,PUNCT,?,9
2537,393,1,vostre,vostre,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
2538,393,2,ymage,ymage,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,8
2539,393,3,s',s',Prn,Prn$$,se,C/\,PRON,se,10
2540,393,4,est,est,Vfin,Vfin,être,/V\,VERB,être,10
2541,393,5,venu,venu,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10
2542,393,6,mettre,mettre,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
2543,394,1,si,si,Adv,Adv,si4,C/V\,ADV,si,10
2544,394,2,droit,droit,Adv,Adv,droit2,C/V\,ADV,droit,10
2545,394,3,au,au,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2546,394,4,travers,travers,N,N,,C/V\.'C/V\,NOUN,travers,8
2547,394,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
2548,394,6,cest,cest,Dem,Dem,cist,C/V\,DET,cist,10
2549,394,7,huis,huis,N,N,,/V\,NOUN,huis,9
2550,395,1,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
2551,395,2,nullement,nullement,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,nullement,9
2552,395,3,passer,passer,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10
2553,395,4,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2554,395,5,puis,puis,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
2555,395,6,.,.,Pnc,Pnc,,,PUNCT,.,9
2556,396,1,e,e,Exc,Exc,,/V\,INTJ,hé,8
2557,396,2,!,!,Pnc,Pnc,,,PUNCT,!,9
2558,396,3,doulx,doulx,Adj,Adj,doux,C/V\,ADJ,doux,10
2559,396,4,amis,amis,N,N,,/V\.'C/V\,NOUN,ami,3
2560,396,5,",",",",Pnc,Pnc,,,PUNCT,",",9
2561,396,6,vous,vous,Prn$,Prn$,vous,C/V\,PRON,vous,10
2562,396,7,muserez,muserez,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,muser,9
2563,396,8,",",",",Pnc,Pnc,,,PUNCT,",",9
2564,397,1,vostre,vostre,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
2565,397,2,amie,amie,N,N,,/V\.'C/V\./(e)\,NOUN,ami,8
2566,397,3,huimais,huimais,Adv,Adv,huimais,/V\.'C/V\,ADV,huimais,10
2567,397,4,pas,pas,Neg,Neg,pas,C/V\,ADV,pas,10
2568,397,5,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
2569,397,6,arez,arez,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2570,397,7,",",",",Pnc,Pnc,,,PUNCT,",",9
2571,398,1,dont,dont,Qux,Qux,dont,C/V\,PRON,dont,10
2572,398,2,moult,moult,QIs,QIs,moult,C/V\,ADV,moult,10
2573,398,3,forment,forment,Adv,Adv,fortement,C/V\.'C/V\,ADV,fortement,10
2574,398,4,au,au,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2575,398,5,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
2576,398,6,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
2577,398,7,poise,poise,Vfin,Vfin,peser,'C/V\.C/(e)\,VERB,peser,10
2578,398,8,.,.,Pnc,Pnc,,,PUNCT,.,9
2579,399,1,c',c',Prn,Prn,ce,C/\,PRON,ce,10
2580,399,2,est,est,Vfin,Vfin,être,/V\,VERB,être,10
2581,399,3,nient,nient,Prn,Prn,nïent,C/{V}\.'/V\,PRON,nïent,10
2582,399,4,",",",",Pnc,Pnc,,,PUNCT,",",9
2583,399,5,il,il,Prn,Prn$,il,/V\,PRON,il,10
2584,399,6,fault,fault,Vfin,Vfin,faillir,C/V\,VERB,faillir,10
2585,399,7,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
2586,399,8,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2587,399,9,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
2588,399,10,voise,voise,Vfin,Vfin,aller,'C/V\.C/(e)\,VERB,aller,10
2589,400,1,en,en,Pre,Pre,en,/V\,ADP,en,10
2590,400,2,mon,mon,Det,Det,mon,C/V\,DET,mon,10
2591,400,3,dortoir,dortoir,N,N,,C/V\.'C/V\,NOUN,dortoir,9
2592,400,4,.,.,Pnc,Pnc,,,PUNCT,.,9
2593,401,1,haro,haro,Exc,Exc,,C/V\.'C/V\,INTJ,haro,8
2594,401,2,!,!,Pnc,Pnc,,,PUNCT,!,9
2595,401,3,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2596,401,4,croy,croy,Vfin,Vfin,croire,C/V\,VERB,croire,10
2597,401,5,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
2598,401,6,le,le,Det,Det,le,C/(e)\,DET,le,10
2599,401,7,pouoir,pouoir,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
2600,402,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
2601,402,2,dieu,dieu,N,N,,C/V\,NOUN,dieu,3
2602,402,3,est,est,Vfin,Vfin,être,/V\,VERB,être,10
2603,402,4,du,du,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2604,402,5,tout,tout,QIs,QIs,tout,C/V\,PRON,tout,10
2605,402,6,mis,mis,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
2606,402,7,au,au,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2607,402,8,nient,nient,Prn,Prn,nïent,C/{V}\.'/V\,PRON,nïent,10
2608,403,1,quant,quant,Sub,Sub,quand,C/V\,SCONJ,quand,10
2609,403,2,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10
2610,403,3,que,que,Qux,Qux,que,C/(e)\,PRON,que,10
2611,403,4,j',j',Prn,Prn$,je,C/\,PRON,je,10
2612,403,5,atens,atens,Vfin,Vfin,attendre,/V\.'C/V\,VERB,attendre,10
2613,403,6,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2614,403,7,vient,vient,Vfin,Vfin,venir,C/V\,VERB,venir,10
2615,403,8,",",",",Pnc,Pnc,,,PUNCT,",",9
2616,404,1,ou,ou,Crd,Crd,ou,/V\,CCONJ,ou,10
2617,404,2,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2618,404,3,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2619,404,4,say,say,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
2620,404,5,s',s',Sub,Sub,si3,C/\,SCONJ,si,10
2621,404,6,elle,elle,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2622,404,7,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
2623,404,8,ruse,ruse,Vfin,Vfin,,'C/V\.C/(e)\,VERB,ruser,5
2624,405,1,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
2625,405,2,moy,moy,Prn,Prn$,moi,C/V\,PRON,moi,10
2626,405,3,faire,faire,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2627,405,4,paier,paier,Vinf,Vinf,,C/V\.'C/V\,VERB,payer,9
2628,405,5,la,la,Det,Det,le,C/V\,DET,le,10
2629,405,6,muse,muse,N,N,,'C/V\.C/(e)\,PROPN|NOUN,musse|muse,-1
2630,406,1,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
2631,406,2,toute,toute,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
2632,406,3,nuit,nuit,N,N,,C/V\,NOUN,nuit,8
2633,406,4,.,.,Pnc,Pnc,,,PUNCT,.,9
2634,407,1,vraiement,vraiement,Adv,Adv,,C/V\.C/(V)\.'/V\,ADV,vraiment,9
2635,407,2,",",",",Pnc,Pnc,,,PUNCT,",",9
2636,407,3,mon,mon,Det,Det,mon,C/V\,DET,mon,10
2637,407,4,seigneur,seigneur,N,N,,C/V\.'C/V\,NOUN,seigneur,8
2638,407,5,",",",",Pnc,Pnc,,,PUNCT,",",9
2639,407,6,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2640,407,7,cuit,cuit,Vfin,Vfin,cuider,C/V\,VERB,cuider,10
2641,408,1,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
2642,408,2,elle,elle,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2643,408,3,se,se,Prn,Prn$$,se,C/(e)\,PRON,se,10
2644,408,4,soit,soit,Vfin,Vfin,être,C/V\,VERB,être,10
2645,408,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
2646,408,6,vous,vous,Prn,Prn,vous,C/V\,PRON,vous,10
2647,408,7,moquee,moquee,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,moquer,9
2648,408,8,:,:,Pnc,Pnc,,,PUNCT,:,9
2649,409,1,mienuit,mienuit,Adv,Adv,minuit,C/V\.'C/V\,ADV,minuit,10
2650,409,2,est,est,Vfin,Vfin,être,/V\,VERB,être,10
2651,409,3,ja,ja,Adv,Adv,jà,C/V\,ADV,jà,10
2652,409,4,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
2653,409,5,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
2654,409,6,passee,passee,Vpp,Vpp,passer,C/V\.'C/V\./(e)\,VERB,passer,10
2655,409,7,",",",",Pnc,Pnc,,,PUNCT,",",9
2656,410,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2657,410,2,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
2658,410,3,promet,promet,Vfin,Vfin,promettre,C/V\.'C/V\,VERB,promettre,10
2659,410,4,.,.,Pnc,Pnc,,,PUNCT,.,9
2660,411,1,voirement,voirement,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,voirement,9
2661,411,2,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
2662,411,3,en,en,Pre,Pre,en,/V\,ADP,en,10
2663,411,4,femme,femme,N,N,,'C/V\.C/(e)\,NOUN,femme,3
2664,411,5,met,met,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
2665,412,1,son,son,Det,Det,son4,C/V\,DET,son,10
2666,412,2,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
2667,412,3,",",",",Pnc,Pnc,,,PUNCT,",",9
2668,412,4,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
2669,412,5,le,le,Prn,Prn$$,le,C/(e)\,PRON,le,10
2670,412,6,doit,doit,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
2671,412,7,on,on,Prn,Prn%,on,/V\,PRON,on,10
2672,412,8,blasmer,blasmer,Vinf,Vinf,,C/V\.'C/V\,VERB,blâmer,9
2673,412,9,",",",",Pnc,Pnc,,,PUNCT,",",9
2674,413,1,car,car,Crd,Crd,car,C/V\,CCONJ,car,10
2675,413,2,on,on,Prn,Prn$,on,/V\,PRON,on,10
2676,413,3,y,y,Prn,Prn$$,y2,/V\,PRON,y,10
2677,413,4,treuve,treuve,Vfin,Vfin,trouver,'C/V\.C/(e)\,VERB,trouver,10
2678,413,5,moult,moult,QIs,QIs,moult,C/V\,ADV,moult,10
2679,413,6,d',d',Pre,Pre,de,C/\,ADP,de,10
2680,413,7,amer,amer,Vinf,Vinf,aimer,/V\.'C/V\,VERB,aimer,10
2681,414,1,ainçois,ainçois,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
2682,414,2,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
2683,414,3,l',l',Det,Det,le,C/\,DET,le,10
2684,414,4,en,en,Prn,Prn$,on,/V\,PRON,on,10
2685,414,5,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
2686,414,6,viengne,viengne,Vfin,Vfin,venir,'C/V\.C/(e)\,VERB,venir,10
2687,414,7,au,au,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2688,414,8,bout,bout,N,N,,C/V\,NOUN,bout,8
2689,414,9,.,.,Pnc,Pnc,,,PUNCT,.,9
2690,415,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
2691,415,2,",",",",Pnc,Pnc,,,PUNCT,",",9
2692,415,3,par,par,Pre,Pre,par,C/V\,ADP,par,10
2693,415,4,dieu,dieu,N,N,,C/V\,NOUN,dieu,3
2694,415,5,",",",",Pnc,Pnc,,,PUNCT,",",9
2695,415,6,combien,combien,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10
2696,415,7,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
2697,415,8,il,il,Prn,Prn$,il,/V\,PRON,il,10
2698,415,9,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
2699,415,10,coust,coust,Vfin,Vfin,,C/V\,VERB,coudre,3
2700,415,11,",",",",Pnc,Pnc,,,PUNCT,",",9
2701,416,1,encore,encore,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,encore,10
2702,416,2,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
2703,416,3,l',l',Prn,Prn$$,le,C/\,PRON,le,10
2704,416,4,attenderay,attenderay,Vfin,Vfin,attendre,/V\.C/V\.C/e\.'C/V\,VERB,attendre,10
2705,417,1,jusques,jusques,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
2706,417,2,a,a,Pre,Pre,à,/V\,ADP,à,10
2707,417,3,tant,tant,QIs,QIs,tant,C/V\,ADV,tant,10
2708,417,4,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
2709,417,5,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2710,417,6,verray,verray,Vfin,Vfin,voir,C/V\.'C/V\,VERB,voir,10
2711,418,1,le,le,Det,Det,le,C/(e)\,DET,le,10
2712,418,2,jour,jour,N,N,,C/V\,NOUN,jour,8
2713,418,3,crevé,crevé,Vpp,Vpp,crever,C/V\.'C/V\,VERB,crever,10
2714,418,4,.,.,Pnc,Pnc,,,PUNCT,.,9
2715,419,1,que,que,Qux,Qux,que,C/(e)\,PRON,que,10
2716,419,2,peut,peut,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
2717,419,3,c',c',Prn,Prn,ce,C/\,PRON,ce,10
2718,419,4,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2719,419,5,?,?,Pnc,Pnc,,,PUNCT,?,9
2720,419,6,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2721,419,7,je,je,Prn,Prn%,je,C/(e)\,PRON,je,10
2722,419,8,sens,sens,Pre,Pre,sans,C/V\,ADP,sans,10
2723,419,9,desvé,desvé,Adj,Adj,,C/V\.'C/V\,ADJ,desver,-1
2724,420,1,ou,ou,Crd,Crd,ou,/V\,CCONJ,ou,10
2725,420,2,j',j',Prn,Prn$,je,C/\,PRON,je,10
2726,420,3,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2727,420,4,esté,esté,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
2728,420,5,enfantosmee,enfantosmee,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./(e)\,VERB,enfantômer,0
2729,420,6,",",",",Pnc,Pnc,,,PUNCT,",",9
2730,421,1,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
2731,421,2,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2732,421,3,puis,puis,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
2733,421,4,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2734,421,5,oultre,oultre,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10
2735,421,6,passee,passee,Vpp,Vpp,passer,C/V\.'C/V\./(e)\,VERB,passer,10
2736,422,1,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
2737,422,2,chappelle,chappelle,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chapelle,9
2738,422,3,ou,ou,Qux,Qux,où,/V\,PRON,où,10
2739,422,4,ore,ore,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
2740,422,5,entray,entray,Vfin,Vfin,entrer,/V\.'C/V\,VERB,entrer,10
2741,422,6,?,?,Pnc,Pnc,,,PUNCT,?,9
2742,423,1,par,par,Pre,Pre,par,C/V\,ADP,par,10
2743,423,2,dieu,dieu,N,N,,C/V\,NOUN,dieu,3
2744,423,3,",",",",Pnc,Pnc,,,PUNCT,",",9
2745,423,4,encore,encore,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,encore,10
2746,423,5,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
2747,423,6,mettray,mettray,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10
2748,424,1,en,en,Pre,Pre,en,/V\,ADP,en,10
2749,424,2,essai,essai,N,N,,/V\.'C/V\,NOUN,essai,9
2750,424,3,se,se,Prn,Prn$$,se,C/(e)\,PRON,se,10
2751,424,4,pourray,pourray,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2752,424,5,passer,passer,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10
2753,424,6,.,.,Pnc,Pnc,,,PUNCT,.,9
2754,425,1,pener,pener,Vinf,Vinf,pener,C/V\.'C/V\,VERB,pener,10
2755,425,2,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
2756,425,3,doy,doy,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
2757,425,4,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
2758,425,5,et,et,Crd,Crd,et,/V\,CCONJ,et,10
2759,425,6,lasser,lasser,Vinf,Vinf,lasser,C/V\.'C/V\,VERB,lasser,10
2760,426,1,afin,afin,Adv,Adv,afin,/V\.'C/V\,ADV,afin,10
2761,426,2,d',d',Pre,Pre,de,C/\,ADP,de,10
2762,426,3,acomplir,acomplir,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,accomplir,9
2763,426,4,ma,ma,Det,Det,mon,C/V\,DET,mon,10
2764,426,5,promesse,promesse,N,N,,C/V\.'C/V\.C/(e)\,NOUN,promesse,9
2765,426,6,",",",",Pnc,Pnc,,,PUNCT,",",9
2766,427,1,car,car,Crd,Crd,car,C/V\,CCONJ,car,10
2767,427,2,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2768,427,3,seray,seray,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
2769,427,4,chevaleresse,chevaleresse,N,N,,C/V\.C/V\.C/e\.'C/V\.C/(e)\,NOUN,chevaleresse,9
2770,428,1,se,se,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2771,428,2,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
2772,428,3,ceens,ceens,Adv,Adv,céans,C/(V)\.'/V\,ADV,céans,10
2773,428,4,puis,puis,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
2774,428,5,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2775,428,6,yssue,yssue,Vpp,Vpp,issir,/V\.'C/V\./(e)\,VERB,issir,10
2776,428,7,.,.,Pnc,Pnc,,,PUNCT,.,9
2777,429,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
2778,429,2,m',m',Prn,Prn$$,me,C/\,PRON,me,10
2779,429,3,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
2780,429,4,revois,revois,Vfin,Vfin,raller,C/V\.'C/V\,VERB,raller,10
2781,429,5,sanz,sanz,Pre,Pre,sans,C/V\,ADP,sans,10
2782,429,6,attendue,attendue,N,N,,/V\.C/V\.'C/V\./(e)\,PROPN|NOUN,attendue,8
2783,429,7,",",",",Pnc,Pnc,,,PUNCT,",",9
2784,430,1,si,si,Adv,Adv,si4,C/V\,ADV,si,10
2785,430,2,saray,saray,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
2786,430,3,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
2787,430,4,m',m',Prn,Prn$$,me,C/\,PRON,me,10
2788,430,5,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
2789,430,6,avenra,avenra,Vfin,Vfin,avenir,/V\.C/V\.'C/V\,VERB,avenir,10
2790,430,7,.,.,Pnc,Pnc,,,PUNCT,.,9
2791,431,1,doulce,doulce,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
2792,431,2,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2793,431,3,",",",",Pnc,Pnc,,,PUNCT,",",9
2794,431,4,ave,ave,Etr,Etr,,/V\.'C/V\,X,aive|avé|avec|have,-1
2795,431,5,maria,maria,Etr,Etr,,C/V\.C/V\.'C/V\,X,marier,-1
2796,431,6,",",",",Pnc,Pnc,,,PUNCT,",",9
2797,432,1,or,or,Adv,Adv,or2,/V\,ADV,or,10
2798,432,2,doi,doi,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
2799,432,3,j',j',Prn,Prn%,je,C/\,PRON,je,10
