wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
514,76,6,penser,penser,76,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10
515,77,1,comment,comment,77,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
516,77,2,je,je,77,Prn,Prn$,je,C/(e)\,PRON,je,10
517,77,3,le,le,77,Prn,Prn$$,le,C/(e)\,PRON,le,10
518,77,4,vi,vi,77,Vfin,Vfin,voir,C/V\,VERB,voir,10
519,77,5,volentiers,volentiers,77,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,ADV,volentiers,10
520,77,6,",",",",77,Pnc,Pnc,,,PUNCT,",",9
521,78,1,qu',qu',78,Crd,Crd,que,C/\,CCONJ,que,10
522,78,2,il,il,78,Prn,Prn$,il,/V\,PRON,il,10
523,78,3,avoit,avoit,78,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
524,78,4,.xii.,.xii.,78,QIs,QIs,douze,'C/V\./(e)\,NUM,douze,10
525,78,5,mois,mois,78,N,N,,C/V\,NOUN,mois,8
