wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
2413,391,4,il,il,PRO:pers:suj:3:masc:sg:unb,4419,Prn,Prn$,il,/V\,PRON,il,10,,
2414,391,5,soit,soit,VER:subp:3:sg,4419,Vfin,Vfin,être,C/V\,VERB,être,10,,
2415,391,6,profés,profés,NOM:suj:masc:sg,4419,N,N,,C/V\.'C/V\,PROPN|NOUN,profès,8,,
2416,392,1,ou,ou,PROCON,4420,Crd,Crd,ou,/V\,CCONJ,ou,10,,
2417,392,2,s,s,PROCON,4420,Sub,Sub,si3,C/\,SCONJ,si,10,,
2418,392,3,il,il,PRO:pers:suj:3:masc:sg:unb,4420,Prn,Prn$,il,/V\,PRON,il,10,,
2419,392,4,resent,resent,VER:pres:3:sg,4420,Vfin,Vfin,ressentir,C/V\.'C/V\,VERB,ressentir,10,,
2420,392,5,trop,trop,ADV,4420,Adv,Adv,trop,C/V\,ADV,trop,10,,
2421,392,6,grief,grief,ADJ:obj:masc:sg,4420,Adj,Adj,,C/V\,ADJ,grief,8,,
2422,392,7,le,le,DET:def:obj:masc:sg,4420,Det,Det,le,C/(e)\,DET,le,10,,
2423,392,8,fes,fes,NOM:obj:masc:sg,4420,N,N,,C/V\,NOUN,faix,3,,
2424,393,1,si,si,PROCON,4421,Adv,Adv,si4,C/V\,ADV,si,10,,
2425,393,2,s,s,PROCON,4421,Prn,Prn$$,se,C/\,PRON,se,10,,
2426,393,3,en,en,PRO:clit,4421,Prn,Prn$$,en2,/V\,PRON,en,10,,
2427,393,4,repent,repent,VER:pres:3:sg,4421,Vfin,Vfin,,C/V\.'C/V\,VERB,repentir,9,,
2428,393,5,et,et,CON:coord,4421,Crd,Crd,et,/V\,CCONJ,et,10,,
2429,393,6,puis,puis,ADV,4421,PrA,PrA,puis,C/V\,ADV,puis,10,,
2430,393,7,s,s,PROCON,4421,Prn,Prn$$,se,C/\,PRON,se,10,,
2431,393,8,en,en,PRO:clit,4421,Prn,Prn$$,en2,/V\,PRON,en,10,,
2432,393,9,ist,ist,VER:pres:3:sg,4421,Vfin,Vfin,issir,/V\,VERB,issir,10,,
2433,394,1,ou,ou,PROCON,4422,Crd,Crd,ou,/V\,CCONJ,ou,10,,
2434,394,2,sa,sa,DET:poss:obj:femi:sg,4422,Det,Det,son4,C/V\,DET,son,10,,
