wd_id,word,lex_id,chapter_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
1694,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
1695,Sainct,sainct,1.6,Adj,Adj,saint,C/V\,ADJ,saint,10,
1696,Mathurin,mathurin,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,mathurin,2,
1697,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1698,Larchant,larchant,1.6,N,N,,C/V\.'C/V\,PROPN,Larchant,-10,Larchant
1699,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1700,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
1701,Moret,morét,1.6,N,N,,C/V\.'C/V\,PROPN,Moret,8,
1702,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
1703,Gastinois,gastinois,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Gastinois,5,
1704,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1705,Mondict,mondict,1.6,Dem,Dem,mondit,C/V\.'C/V\,DET,mondit,10,
1706,seigneur,seigneur,1.6,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
1707,Charles,charles,1.6,N,N,,'C/V\.C/e\,PROPN,Charles,9,
1708,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1709,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
1710,Bretons,bretons,1.6,Adj,Adj,,C/V\.'C/V\,ADJ,breton,-1,Bretons
1711,demourèrent,demourerent,1.6,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\.C/e\,VERB,demeurer,10,
1712,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
1713,ces,ces,1.6,Dem,Dem,cist,C/V\,DET,cist,10,
1714,deux,deux,1.6,QIs,QIs,deux,C/V\,NUM,deux,10,
1715,petites,petites,1.6,Adj,Adj,petit,C/V\.'C/V\.C/e\,ADJ,petit,10,
1716,villes,villes,1.6,N,N,,'C/V\.C/e\,NOUN,ville,8,
1717,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1718,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1719,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1720,conte,conte,1.6,N,N,,'C/V\.C/(e)\,NOUN,comte,3,
1721,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1722,Charroloys,charroloys,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
1723,s',s',1.6,Prn,Prn$$,se,C/\,PRON,se,10,
1724,en,en,1.6,Prn,Prn$$,en2,/V\,PRON,en,10,
1725,alla,alla,1.6,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,
1726,loger,loger,1.6,Vinf,Vinf,,C/V\.'C/V\,VERB,loger,9,
1727,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
1728,une,une,1.6,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,
1729,grande,grande,1.6,Adj,Adj,grand,'C/V\.C/(e)\,ADJ,grand,10,
1730,prée,pree,1.6,N,N,,'C/V\./(e)\,NOUN,prée,8,
1731,sur,sur,1.6,PrA,PrA,sur,C/V\,ADP,sur,10,
1732,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1733,bort,bort,1.6,N,N,,C/V\,NOUN,bord,3,
1734,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1735,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
1736,rivière,riviere,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rivière,9,
1737,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1738,Seine,seine,1.6,N,N,,'C/V\.C/(e)\,PROPN,Seine,8,
1739,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1740,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1741,faict,faict,1.6,Vpp,Vpp,faire,C/V\,VERB,faire,10,
1742,cryer,cryer,1.6,Vinf,Vinf,crier,C/V\.'C/V\,VERB,crier,10,
1743,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1744,chascun,chascun,1.6,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10,
1745,portast,portast,1.6,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10,
1746,paulx,paulx,1.6,N,N,,C/V\,NOUN,pal,3,
1747,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
1748,atacher,atacher,1.6,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,attacher,9,
1749,ses,ses,1.6,Det,Det,son4,C/V\,DET,son,10,
1750,chevaulx,chevaulx,1.6,N,N,,C/V\.'C/V\,NOUN,cheval,9,
1751,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1752,Il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1753,faisoit,faisoit,1.6,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,
1754,mener,mener,1.6,Vinf,Vinf,mener,C/V\.'C/V\,VERB,mener,10,
1755,sept,sept,1.6,QIs,QIs,sept,C/V\,NUM,sept,10,
1756,ou,ou,1.6,Crd,Crd,ou,/V\,CCONJ,ou,10,
1757,huit,huit,1.6,QIs,QIs,huit,/V\,NUM,huit,10,
1758,petiz,petiz,1.6,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10,
1759,bateaux,bateaux,1.6,N,N,,C/V\.'C/V\,NOUN,bateau,9,
1760,sur,sur,1.6,PrA,PrA,sur,C/V\,ADP,sur,10,
1761,charriotz,charriotz,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,chariot,9,
1762,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1763,plusieurs,plusieurs,1.6,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10,
1764,pipes,pipes,1.6,N,N,,'C/V\.C/e\,NOUN,pipe,8,
1765,par,par,1.6,Pre,Pre,par,C/V\,ADP,par,10,
1766,pièces,pieces,1.6,N,N,,'C/V\.C/e\,NOUN,pièce,9,
1767,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
1768,intencion,intencion,1.6,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,intention,9,
1769,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1770,faire,faire,1.6,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,
1771,ung,ung,1.6,QIs,QIs,un,/V\,DET,un,10,
1772,pont,pont,1.6,N,N,,C/V\,NOUN,pont,8,
1773,sur,sur,1.6,PrA,PrA,sur,C/V\,ADP,sur,10,
1774,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
1775,rivière,riviere,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rivière,9,
1776,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1777,Seine,seine,1.6,N,N,,'C/V\.C/(e)\,PROPN,Seine,8,
1778,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1779,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
1780,ce,ce,1.6,Prn,Prn,ce,C/(e)\,PRON,ce,10,
1781,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1782,ces,ces,1.6,Dem,Dem,cist,C/V\,DET,cist,10,
1783,seigneurs,seigneurs,1.6,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
1784,n',n',1.6,Neg,Neg$$,ne,C/\,ADV,ne,10,
1785,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
1786,avoient,avoient,1.6,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10,
1787,point,point,1.6,Neg,Neg,point2,C/V\,ADV,point,10,
1788,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1789,passaige,passaige,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,8,
1790,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1791,Monsr,monsr,1.6,N,N,,C/V\.'C/V\,NOUN,monsieur,6,
1792,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1793,Dunoys,dunoys,1.6,N,N,,C/V\.'C/V\,PROPN,Dunois,8,
1794,l',l',1.6,Prn,Prn$$,le,C/\,PRON,le,10,
1795,accompaigna,accompaigna,1.6,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\,VERB,accompagner,9,
1796,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
1797,une,une,1.6,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,
1798,littière,littiere,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,litière,0,
1799,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1800,car,car,1.6,Crd,Crd,car,C/V\,CCONJ,car,10,
1801,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1802,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
1803,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
1804,goute,goute,1.6,N,N,,'C/V\.C/(e)\,NOUN,goutte,3,
1805,qu',qu',1.6,Qux,Qux,que,C/\,PRON,que,10,
1806,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1807,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1808,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1809,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1810,ne,ne,1.6,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
1811,povoit,povoit,1.6,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,
1812,monter,monter,1.6,Vinf,Vinf,monter,C/V\.'C/V\,VERB,monter,10,
1813,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
1814,cheval,cheval,1.6,N,N,,C/V\.'C/V\,NOUN,cheval,8,
1815,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1816,portoit,portoit,1.6,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10,
1817,l',l',1.6,Det,Det,le,C/\,DET,le,10,
1818,on,on,1.6,Prn,Prn,on,/V\,PRON,on,10,
1819,son,son,1.6,Det,Det,son4,C/V\,DET,son,10,
1820,enseigne,enseigne,1.6,N,N,,/V\.'C/V\.C/(e)\,NOUN,enseigne,8,
1821,après,aprés,1.6,PrA,PrA,après,/V\.'C/V\,ADP,après,10,
1822,luy,luy,1.6,Prn,Prn,lui,C/V\,PRON,lui,10,
1823,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1824,Dès,dés,1.6,Pre,Pre,dès,C/V\,ADP,dès,10,
1825,qu',qu',1.6,Sub,Sub,que,C/\,SCONJ,que,10,
1826,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1827,vindrent,vindrent,1.6,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10,
1828,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
1829,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
1830,rivière,riviere,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rivière,9,
1831,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1832,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1833,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
1834,feirent,feirent,1.6,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10,
1835,mettre,mettre,1.6,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10,
1836,ces,ces,1.6,Dem,Dem,cist,C/V\,DET,cist,10,
1837,bateaulx,bateaulx,1.6,N,N,,C/V\.'C/V\,NOUN,bateau,3,
1838,qu',qu',1.6,Qux,Qux,que,C/\,PRON,que,10,
1839,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1840,avoyent,avoyent,1.6,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10,
1841,apportez,apportez,1.6,Vpp,Vpp,apporter,/V\.C/V\.'C/V\,VERB,apporter,10,
1842,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1843,gaignèrent,gaignerent,1.6,Vfin,Vfin,gagner,C/V\.'C/V\.C/e\,VERB,gagner,10,
1844,une,une,1.6,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,
1845,petite,petite,1.6,Adj,Adj,petit,C/V\.'C/V\.C/(e)\,ADJ,petit,10,
1846,isle,isle,1.6,N,N,,'/V\.C/(e)\,NOUN,île,8,
1847,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
1848,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1849,comme,comme,1.6,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
1850,au,au,1.6,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
1851,millieu,millieu,1.6,N,N,,C/V\.'C/V\,NOUN,milieu,8,
1852,;,;,1.6,Pnc,Pnc,,,PUNCT,;,9,
1853,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1854,descendirent,descendirent,1.6,Vfin,Vfin,descendre,C/V\.C/V\.'C/V\.C/e\,VERB,descendre,10,
1855,des,des,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1856,archiers,archiers,1.6,N,N,,/V\.'C/V\,NOUN,archer,3,
1857,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1858,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
1859,escarmouchèrent,escarmoucherent,1.6,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\.C/e\,VERB,escarmoucher,9,
1860,avec,avec,1.6,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,
1861,quelques,quelques,1.6,QIs,QIs,quelque,'C/V\.C/e\,DET,quelque,10,
1862,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
1863,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1864,cheval,cheval,1.6,N,N,,C/V\.'C/V\,NOUN,cheval,8,
1865,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
1866,deffendoient,deffendoient,1.6,Vfin,Vfin,défendre,C/V\.C/V\.'C/V\./e\,VERB,défendre,10,
1867,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1868,passaige,passaige,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,8,
1869,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1870,l',l',1.6,Det,Det,le,C/\,DET,le,10,
1871,autre,autre,1.6,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,
1872,part,part,1.6,N,N,,C/V\,NOUN,part,3,
1873,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1874,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1875,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
1876,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1877,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1878,mareschal,mareschal,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,maréchal,9,
1879,Joachin,joachin,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Joachim,9,
1880,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1881,Salezart,salezart,1.6,N,N,,C/V\.C/e\.'C/V\,PROPN,Salazar,0,
1882,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1883,Le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1884,lieu,lieu,1.6,N,N,,C/V\,NOUN,lieu,3,
1885,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1886,très,tres,1.6,Adv,Adv,très,C/V\,ADV,très,10,
1887,desavantageux,desavantageux,1.6,Adj,Adj,,C/V\.C/V\.C/V\.C/V\.'C/V\,ADJ,désavantageux,9,
1888,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
1889,eulx,eulx,1.6,Prn,Prn,eux,/V\,PRON,eux,10,
1890,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1891,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
1892,ce,ce,1.6,Prn,Prn,ce,C/(e)\,PRON,ce,10,
1893,qu',qu',1.6,Sub,Sub,que,C/\,SCONJ,que,10,
1894,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1895,estoient,estoient,1.6,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,
1896,fort,fort,1.6,Adv,Adv,fort,C/V\,ADV,fort,10,
1897,hault,hault,1.6,Adj,Adj,haut,C/V\,ADJ,haut,10,
1898,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1899,pays,pays,1.6,N,N,,C/V\.'C/V\,NOUN,pays,8,
1900,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1901,vignoble,vignoble,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vignoble,9,
1902,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1903,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1904,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1905,costé,costé,1.6,N,N,,C/V\.'C/V\,NOUN,côté,8,
1906,des,des,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1907,Bourguygnons,bourguygnons,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,bourguignon,4,
1908,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
1909,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1910,largement,largement,1.6,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,largement,9,
1911,artillerie,artillerie,1.6,N,N,,/V\.C/V\.C/e\.'C/V\./(e)\,NOUN,artillerie,8,
1912,conduicte,conduicte,1.6,Vpp,Vpp,conduire,C/V\.'C/V\.C/(e)\,VERB,conduire,10,
1913,par,par,1.6,Pre,Pre,par,C/V\,ADP,par,10,
1914,ung,ung,1.6,QIs,QIs,un,/V\,DET,un,10,
1915,canonnier,canonnier,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,canonnier,9,
1916,fort,fort,1.6,Adv,Adv,fort,C/V\,ADV,fort,10,
1917,renommé,renommé,1.6,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,renommer,8,
1918,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1919,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
1920,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1921,nom,nom,1.6,N,N,,C/V\,NOUN,nom,8,
1922,maistre,maistre,1.6,N,N,,'C/V\.C/(e)\,NOUN,maître,8,
1923,Gerault,gerault,1.6,N,N,,C/V\.'C/V\,PROPN,Girault,0,
1924,(,(,1.6,Pnc,Pnc,,,PUNCT,(,9,
1925,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1926,autres,autres,1.6,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,
1927,),),1.6,Pnc,Pnc,,,PUNCT,),9,
1928,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1929,lequel,lequel,1.6,Qux,Qux,lequel,C/V\.'C/V\,PRON,lequel,10,
1930,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1931,esté,esté,1.6,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
1932,prins,prins,1.6,Vpp,Vpp,prendre,C/V\,VERB,prendre,10,
1933,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
1934,ceste,ceste,1.6,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
1935,bataille,bataille,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8,
1936,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1937,Montlehery,montlehery,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Montlehery,6,
1938,estant,estant,1.6,Vprs,Vprs,être,/V\.'C/V\,VERB,être,10,
1939,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1940,party,party,1.6,N,N,,C/V\.'C/V\,NOUN,parti,8,
1941,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1942,roy,roy,1.6,N,N,,C/V\,NOUN,roi,8,
1943,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1944,Fin,fin,1.6,N,N,,C/V\,NOUN,fin,3,
1945,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1946,compte,compte,1.6,N,N,,'C/V\.C/(e)\,NOUN,compte,3,
1947,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1948,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1949,faillut,faillut,1.6,Vfin,Vfin,faillir,C/V\.'C/V\,VERB,faillir,10,
1950,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1951,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
1952,dessusdictz,dessusdictz,1.6,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,dessus-dit,-1,Dessus-dit
1953,abandonnassent,abandonnassent,1.6,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\.C/e\,VERB,abandonner,9,
1954,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1955,passaige,passaige,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,8,
1956,;,;,1.6,Pnc,Pnc,,,PUNCT,;,9,
1957,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1958,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
1959,retirèrent,retirerent,1.6,Vfin,Vfin,,C/V\.C/V\.'C/V\.C/e\,VERB,retirer,9,
1960,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
1961,Paris,paris,1.6,N,N,,C/V\.'C/V\,PROPN,Paris,3,
1962,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1963,Ce,ce,1.6,Dem,Dem,cist,C/(e)\,DET,cist,10,
1964,soir,soir,1.6,N,N,,C/V\,NOUN,soir,3,
1965,fut,fut,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
1966,faict,faict,1.6,Vpp,Vpp,faire,C/V\,VERB,faire,10,
1967,ung,ung,1.6,QIs,QIs,un,/V\,DET,un,10,
1968,pont,pont,1.6,N,N,,C/V\,NOUN,pont,8,
1969,jusques,jusques,1.6,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10,
1970,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
1971,ceste,ceste,1.6,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
1972,isle,isle,1.6,N,N,,'/V\.C/(e)\,NOUN,île,8,
1973,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1974,incontinent,incontinent,1.6,Adv,Adv,incontinent,/V\.C/V\.C/V\.'C/V\,ADV,incontinent,10,
1975,fist,fist,1.6,Vfin,Vfin,faire,C/V\,VERB,faire,10,
1976,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1977,conte,conte,1.6,N,N,,'C/V\.C/(e)\,NOUN,comte,3,
1978,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1979,Charroloys,charroloys,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
1980,tendre,tendre,1.6,Vinf,Vinf,tendre,'C/V\.C/(e)\,VERB,tendre,10,
1981,ung,ung,1.6,QIs,QIs,un,/V\,DET,un,10,
1982,pavillon,pavillon,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,pavillon,9,
1983,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1984,coucha,coucha,1.6,Vfin,Vfin,,C/V\.'C/V\,VERB,coucher,9,
1985,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
1986,nuyct,nuyct,1.6,N,N,,C/V\,NOUN,nuit,9,
1987,dedans,dedans,1.6,PrA,PrA,dedans,C/V\.'C/V\,ADV,dedans,10,
1988,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1989,cinquante,cinquante,1.6,QIs,QIs,cinquante,C/V\.'C/V\.C/(e)\,NUM,cinquante,10,
1990,hommes,hommes,1.6,N,N,,'/V\.C/e\,NOUN,homme,8,
1991,d',d',1.6,Pre,Pre,de,C/\,ADP,de,10,
1992,armes,armes,1.6,N,N,,'/V\.C/e\,NOUN,arme,3,
1993,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1994,sa,sa,1.6,Det,Det,son4,C/V\,DET,son,10,
1995,maison,maison,1.6,N,N,,C/V\.'C/V\,NOUN,maison,3,
1996,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1997,A,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
1998,l',l',1.6,Det,Det,le,C/\,DET,le,10,
1999,aube,aube,1.6,N,N,,'/V\.C/(e)\,NOUN,aube,9,
2000,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2001,jour,jour,1.6,N,N,,C/V\,NOUN,jour,8,
2002,furent,furent,1.6,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,
2003,mis,mis,1.6,Vpp,Vpp,mettre,C/V\,VERB,mettre,10,
2004,grand,grand,1.6,Adj,Adj,grand,C/V\,ADJ,grand,10,
2005,nombre,nombre,1.6,N,N,,'C/V\.C/(e)\,NOUN,nombre,8,
2006,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2007,tonnelliers,tonnelliers,1.6,N,N,,C/V\.C/e\.'C/V\,NOUN,tonnelier,0,
2008,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
2009,besongne,besongne,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,besogne,8,
2010,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
2011,faire,faire,1.6,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,
2012,pippes,pippes,1.6,N,N,,'C/V\.C/e\,NOUN,pipe,8,
2013,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2014,mesrain,mesrain,1.6,N,N,,C/V\.'C/V\,NOUN,merrain,0,
2015,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2016,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
2017,esté,esté,1.6,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
2018,apporté,apporté,1.6,Vpp,Vpp,apporter,/V\.C/V\.'C/V\,VERB,apporter,10,
2019,;,;,1.6,Pnc,Pnc,,,PUNCT,;,9,
2020,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2021,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2022,avant,avant,1.6,PrA,PrA,avant,/V\.'C/V\,ADP,avant,10,
2023,qu',qu',1.6,Sub,Sub,que,C/\,SCONJ,que,10,
2024,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2025,fust,fust,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2026,midy,midy,1.6,N,N,,C/V\.'C/V\,NOUN,midi,9,
