wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,,
2007,207,10,heus,heus,207,N,N,,C/V\,NOUN,hieu,-10,?,
2008,207,11,",",",",207,Pnc,Pnc,,,PUNCT,",",9,,
2009,208,1,puis,puis,208,PrA,PrA,puis,C/V\,ADV,puis,10,,
2010,208,2,fu,fu,208,Vfin,Vfin,être,C/V\,VERB,être,10,,
2011,208,3,au,au,208,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
2012,208,4,chevallier,chevallier,208,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9,,
2013,208,5,donnez,donnez,208,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
2014,208,6,ly,ly,208,Det,Det,le,C/V\,DET,le,10,,
2015,208,7,cos,cos,208,N,N,,C/V\,NOUN,coup,3,,
2016,208,8,morteulz,morteulz,208,Adj,Adj,,C/V\.'C/V\,ADJ,mortel,8,,
2017,208,9,;,;,208,Pnc,Pnc,,,PUNCT,;,9,,
2018,209,1,et,et,209,Crd,Crd,et,/V\,CCONJ,et,10,,
2019,209,2,le,le,209,Det,Det,le,C/(e)\,DET,le,10,,
2020,209,3,tiers,tiers,209,Adj,Adj,tiers,C/V\,ADJ,tiers,10,,
2021,209,4,a,a,209,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2022,209,5,feru,feru,209,N,N,,C/V\.'C/V\,PROPN|NOUN,férir,-1,férir,DMF
2023,209,6,amont,amont,209,PrA,PrA,amont,/V\.'C/V\,ADV,amont,10,,
2024,209,7,sur,sur,209,PrA,PrA,sur,C/V\,ADP,sur,10,,
2025,209,8,cez,cez,209,Dem,Dem,cist,C/V\,DET,cist,10,,
2026,209,9,caveuls,caveuls,209,N,N,,C/V\.'C/V\,NOUN,cheveu,6,,
2027,209,10,",",",",209,Pnc,Pnc,,,PUNCT,",",9,,
2028,210,1,dusque,dusque,210,PrA,PrA,dusque,'C/V\.C/(e)\,ADP,dusque,10,,
2029,210,2,au,au,210,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
2030,210,3,hateriel,hateriel,210,N,N,,C/V\.C/V\.C/<V>\.'/V\,NOUN,haterel,9,,
2031,210,4,coppa,coppa,210,Vfin,Vfin,,C/V\.'C/V\,VERB,couper,9,,
2032,210,5,se,se,210,Det,Det,son4,C/(e)\,DET,son,10,,
2033,210,6,teste,teste,210,N,N,,'C/V\.C/(e)\,NOUN,tête,3,,
2034,210,7,en,en,210,Pre,Pre,en,/V\,ADP,en,10,,
2035,210,8,.ii.,.ii.,210,QIs,QIs,deux,C/V\,NUM,deux,10,,
2036,210,9,;,;,210,Pnc,Pnc,,,PUNCT,;,9,,
2037,211,1,quant,quant,211,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
2038,211,2,ly,ly,211,Det,Det,le,C/V\,DET,le,10,,
2039,211,3,cars,cars,211,N,N,,C/V\,NOUN,chair,0,,
2040,211,4,vit,vit,211,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
2041,211,5,le,le,211,Det,Det,le,C/(e)\,DET,le,10,,
2042,211,6,cop,cop,211,N,N,,C/V\,NOUN,coup,8,,
2043,211,7,qui,qui,211,Qux,Qux,qui,C/V\,PRON,qui,10,,
2044,211,8,estoit,estoit,211,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
2045,211,9,si,si,211,Adv,Adv,si4,C/V\,ADV,si,10,,
2046,211,10,hideus,hideus,211,Adj,Adj,,C/V\.'C/V\,ADJ,hideux,9,,
2047,211,11,",",",",211,Pnc,Pnc,,,PUNCT,",",9,,
2048,212,1,criant,criant,212,Vprs,Vprs,crier,C/V\.'C/V\,VERB,crier,10,,
2049,212,2,fuit,fuit,212,Vfin,Vfin,fuir,C/V\,VERB,fuir,10,,
2050,212,3,a,a,212,Pre,Pre,à,/V\,ADP,à,10,,
2051,212,4,le,le,212,Det,Det,le,C/(e)\,DET,le,10,,
2052,212,5,ville,ville,212,N,N,,'C/V\.C/(e)\,NOUN,ville,3,,
2053,212,6,",",",",212,Pnc,Pnc,,,PUNCT,",",9,,
2054,212,7,se,se,212,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2055,212,8,leva,leva,212,Vfin,Vfin,lever,C/V\.'C/V\,VERB,lever,10,,
2056,212,9,ly,ly,212,Det,Det,le,C/V\,DET,le,10,,
2057,212,10,hareus,hareus,212,N,N,,C/V\.'C/V\,NOUN,haro,2,,
2058,212,11,.,.,212,Pnc,Pnc,,,PUNCT,.,9,,
2059,213,1,et,et,213,Crd,Crd,et,/V\,CCONJ,et,10,,
2060,213,2,huëz,huëz,213,Vfin,Vfin,,'C/V\./e\,VERB,UNKNOWN,-10,?,
2061,213,3,de,de,213,Pre,Pre,de,C/(e)\,ADP,de,10,,
2062,213,4,fuïr,fuïr,213,Vinf,Vinf,fuir,C/V\.'C/V\,VERB,fuir,10,,
2063,213,5,ne,ne,213,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2064,213,6,fu,fu,213,Vfin,Vfin,être,C/V\,VERB,être,10,,
2065,213,7,pas,pas,213,Neg,Neg,pas,C/V\,ADV,pas,10,,
2066,213,8,trop,trop,213,Adv,Adv,trop,C/V\,ADV,trop,10,,
2067,213,9,wiseus,wiseus,213,Adj,Adj,,C/V\.'C/V\,ADJ,oiseux,6,,
2068,213,10,",",",",213,Pnc,Pnc,,,PUNCT,",",9,,
2069,214,1,vers,vers,214,Pre,Pre,vers2,C/V\,ADP,vers,10,,
2070,214,2,ung,ung,214,QIs,QIs,un,/V\,DET,un,10,,
2071,214,3,bos,bos,214,N,N,,C/V\,NOUN,bois,3,,
2072,214,4,s',s',214,Prn,Prn$$,se,C/\,PRON,se,10,,
2073,214,5,en,en,214,Prn,Prn$$,en2,/V\,PRON,en,10,,
2074,214,6,alla,alla,214,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
2075,214,7,ou,ou,214,Qux,Qux,où,/V\,PRON,où,10,,
2076,214,8,avoit,avoit,214,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
2077,214,9,moult,moult,214,QIs,QIs,moult,C/V\,ADV,moult,10,,
2078,214,10,de,de,214,Pre,Pre,de,C/(e)\,ADP,de,10,,
2079,214,11,leus,leus,214,N,N,,C/V\,NOUN,lieu,3,,
2080,215,1,et,et,215,Crd,Crd,et,/V\,CCONJ,et,10,,
2081,215,2,dist,dist,215,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2082,215,3,a,a,215,Pre,Pre,à,/V\,ADP,à,10,,
2083,215,4,lui,lui,215,Prn,Prn,lui,C/V\,PRON,lui,10,,
2084,215,5,meismëz,meismëz,215,Adv,Adv,même,C/(V)\.'/V\.C/e\,ADV,même,10,,
2085,215,6,:,:,215,Pnc,Pnc,,,PUNCT,:,9,,
2086,215,7,«,«,215,Pnc,Pnc,,,PUNCT,«,9,,
2087,215,8,ceus,ceus,215,Dem,Dem,cil,C/V\,DET,cil,10,,
2088,215,9,païs,païs,215,N,N,,C/V\.'C/V\,NOUN,pays,8,,
2089,215,10,ne,ne,215,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2090,215,11,m',m',215,Prn,Prn$$,me,C/\,PRON,me,10,,
2091,215,12,est,est,215,Vfin,Vfin,être,/V\,VERB,être,10,,
2092,215,13,preus,preus,215,Adj,Adj,preux,C/V\,ADJ,preux,10,,
2093,215,14,",",",",215,Pnc,Pnc,,,PUNCT,",",9,,
2094,216,1,cez,cez,216,Dem,Dem,cist,C/V\,DET,cist,10,,
2095,216,2,gens,gens,216,N,N,,C/V\,NOUN,gent,11,,
2096,216,3,de,de,216,Pre,Pre,de,C/(e)\,ADP,de,10,,
2097,216,4,cy,cy,216,Adv,Adv,ci,C/V\,ADV,ci,10,,
2098,216,5,aval,aval,216,PrA,PrA,aval,/V\.'C/V\,ADV,aval,10,,
2099,216,6,sont,sont,216,Vfin,Vfin,être,C/V\,VERB,être,10,,
2100,216,7,fier,fier,216,Adj,Adj,fier,C/V\,ADJ,fier,10,,
2101,216,8,et,et,216,Crd,Crd,et,/V\,CCONJ,et,10,,
2102,216,9,orguilleus,orguilleus,216,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,orgueilleux,9,,
2103,216,10,",",",",216,Pnc,Pnc,,,PUNCT,",",9,,
2104,217,1,et,et,217,Crd,Crd,et,/V\,CCONJ,et,10,,
2105,217,2,je,je,217,Prn,Prn$,je,C/(e)\,PRON,je,10,,
2106,217,3,ne,ne,217,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2107,217,4,soufferoie,soufferoie,217,Vfin,Vfin,souffrir,C/V\.C/e\.'C/V\./(e)\,VERB,souffrir,10,,
2108,217,5,de,de,217,Pre,Pre,de,C/(e)\,ADP,de,10,,
2109,217,6,leur,leur,217,Det,Det,leur2,C/V\,DET,leur,10,,
2110,217,7,dangier,dangier,217,N,N,,C/V\.C/<V>\.'/V\,NOUN,danger,8,,
2111,217,8,.ii.,.ii.,217,QIs,QIs,deux,C/V\,NUM,deux,10,,
2112,217,9,neus,neus,217,N,N,,C/V\,NOUN,noeud,6,,
2113,217,10,;,;,217,Pnc,Pnc,,,PUNCT,;,9,,
2114,218,1,partir,partir,218,Vinf,Vinf,partir,C/V\.'C/V\,VERB,partir,10,,
2115,218,2,me,me,218,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
2116,218,3,fault,fault,218,Vfin,Vfin,faillir,C/V\,VERB,faillir,10,,
2117,218,4,de,de,218,Pre,Pre,de,C/(e)\,ADP,de,10,,
2118,218,5,chi,chi,218,Adv,Adv,ci,C/V\,ADV,ci,10,,
2119,218,6,pour,pour,218,Pre,Pre,pour,C/V\,ADP,pour,10,,
2120,218,7,cez,cez,218,Dem,Dem,cist,C/V\,DET,cist,10,,
2121,218,8,gens,gens,218,N,N,,C/V\,NOUN,gent,11,,
2122,218,9,outraigeus,outraigeus,218,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,outrageux,9,,
2123,218,10,.,.,218,Pnc,Pnc,,,PUNCT,.,9,,
2124,219,1,que,que,219,Qux,Qux,que,C/(e)\,PRON,que,10,,
2125,219,2,dira,dira,219,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,,
2126,219,3,katerine,katerine,219,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,Catherine,2,,
2127,219,4,et,et,219,Crd,Crd,et,/V\,CCONJ,et,10,,
2128,219,5,agniez,agniez,219,N,N,,/V\.'C/V\,NOUN,agne,0,,
2129,219,6,et,et,219,Crd,Crd,et,/V\,CCONJ,et,10,,
2130,219,7,riqueus,riqueus,219,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,?,
2131,220,1,quant,quant,220,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
2132,220,2,d',d',220,Pre,Pre,de,C/\,ADP,de,10,,
2133,220,3,ellëz,ellëz,220,Prn,Prn,le,'/V\.C/e\,PRON,le,10,,
2134,220,4,ay,ay,220,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2135,220,5,eüs,eüs,220,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,avoir,10,,
2136,220,6,lëz,lëz,220,Det,Det,le,C/e\,DET,le,10,,
2137,220,7,premiers,premiers,220,Adj,Adj,premier,C/V\.C/<V>\.'/V\,ADJ,premier,10,,
2138,220,8,honneurs,honneurs,220,N,N,,/V\.'C/V\,NOUN,honneur,8,,
2139,221,1,et,et,221,Crd,Crd,et,/V\,CCONJ,et,10,,
2140,221,2,ont,ont,221,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2141,221,3,pour,pour,221,Pre,Pre,pour,C/V\,ADP,pour,10,,
2142,221,4,my,my,221,Prn,Prn,moi,C/V\,PRON,moi,10,,
2143,221,5,laissiét,laissiét,221,Vpp,Vpp,laisser,C/V\.'C/V\,VERB,laisser,10,,
2144,221,6,a,a,221,Pre,Pre,à,/V\,ADP,à,10,,
2145,221,7,prende,prende,221,Vfin,Vfin,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
2146,221,8,leur,leur,221,Det,Det,leur2,C/V\,DET,leur,10,,
2147,221,9,espeus,espeus,221,N,N,,/V\.'C/V\,NOUN,épais,6,,
2148,221,10,?,?,221,Pnc,Pnc,,,PUNCT,?,9,,
2149,222,1,tant,tant,222,QIs,QIs,tant,C/V\,ADV,tant,10,,
2150,222,2,qu',qu',222,Sub,Sub,que,C/\,SCONJ,que,10,,
2151,222,3,il,il,222,Prn,Prn$,il,/V\,PRON,il,10,,
2152,222,4,m',m',222,Prn,Prn$$,me,C/\,PRON,me,10,,
2153,222,5,en,en,222,Prn,Prn$$,en2,/V\,PRON,en,10,,
2154,222,6,souvenra,souvenra,222,Vfin,Vfin,souvenir,C/V\.C/V\.'C/V\,VERB,souvenir,10,,
2155,222,7,",",",",222,Pnc,Pnc,,,PUNCT,",",9,,
2156,222,8,j',j',222,Prn,Prn$,je,C/\,PRON,je,10,,
2157,222,9,en,en,222,Prn,Prn$$,en2,/V\,PRON,en,10,,
2158,222,10,vivray,vivray,222,Vfin,Vfin,vivre,C/V\.'C/V\,VERB,vivre,10,,
2159,222,11,en,en,222,Pre,Pre,en,/V\,ADP,en,10,,
2160,222,12,dolleurs,dolleurs,222,N,N,,C/V\.'C/V\,NOUN,douleur,0,,
2161,222,13,",",",",222,Pnc,Pnc,,,PUNCT,",",9,,
2162,223,1,oublier,oublier,223,Vinf,Vinf,,/V\.C/{V}\.'/V\,VERB,oublier,8,,
2163,223,2,ne,ne,223,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2164,223,3,porray,porray,223,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,,
2165,223,4,le,le,223,Det,Det,le,C/(e)\,DET,le,10,,
2166,223,5,jolly,jolly,223,Adj,Adj,,C/V\.'C/V\,ADJ,joli,6,,
2167,223,6,tamps,tamps,223,N,N,,C/V\,NOUN,temps,9,,
2168,223,7,que,que,223,Qux,Qux,que,C/(e)\,PRON,que,10,,
2169,223,8,j',j',223,Prn,Prn$,je,C/\,PRON,je,10,,
2170,223,9,eus,eus,223,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2171,224,1,a,a,224,Pre,Pre,à,/V\,ADP,à,10,,
2172,224,2,mons,mons,224,N,N,,C/V\,NOUN,mont,3,,
2173,224,3,et,et,224,Crd,Crd,et,/V\,CCONJ,et,10,,
2174,224,4,a,a,224,Pre,Pre,à,/V\,ADP,à,10,,
2175,224,5,mabeuge,mabeuge,224,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mabeuge,-10,Maubeuge (Ort),Maubeuge – Wikipedia 
2176,224,6,",",",",224,Pnc,Pnc,,,PUNCT,",",9,,
2177,224,7,a,a,224,Pre,Pre,à,/V\,ADP,à,10,,
2178,224,8,vins,vins,224,N,N,,C/V\,NOUN,vin,8,,
2179,224,9,et,et,224,Crd,Crd,et,/V\,CCONJ,et,10,,
2180,224,10,a,a,224,Pre,Pre,à,/V\,ADP,à,10,,
2181,224,11,reus,reus,224,N,N,,C/(V)\.'/V\,NOUN,ru,5,,
2182,224,12,.,.,224,Pnc,Pnc,,,PUNCT,.,9,,
2183,224,13,»,»,224,Pnc,Pnc,,,PUNCT,»,9,,
2184,225,1,puis,puis,225,PrA,PrA,puis,C/V\,ADV,puis,10,,
2185,225,2,dist,dist,225,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2186,225,3,a,a,225,Pre,Pre,à,/V\,ADP,à,10,,
2187,225,4,l',l',225,Det,Det,le,C/\,DET,le,10,,
2188,225,5,autre,autre,225,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,
2189,225,6,mot,mot,225,N,N,,C/V\,NOUN,mot,8,,
2190,225,7,:,:,225,Pnc,Pnc,,,PUNCT,:,9,,
2191,225,8,«,«,225,Pnc,Pnc,,,PUNCT,«,9,,
2192,225,9,je,je,225,Prn,Prn$,je,C/(e)\,PRON,je,10,,
2193,225,10,sui,sui,225,Vfin,Vfin,être,C/V\,VERB,être,10,,
2194,225,11,maleureus,maleureus,225,Adj,Adj,,C/V\.C/(V)\./V\.'C/V\,ADJ,malheureux,9,,
2195,225,12,",",",",225,Pnc,Pnc,,,PUNCT,",",9,,
2196,226,1,car,car,226,Crd,Crd,car,C/V\,CCONJ,car,10,,
2197,226,2,j',j',226,Prn,Prn$,je,C/\,PRON,je,10,,
2198,226,3,ay,ay,226,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2199,226,4,en,en,226,Pre,Pre,en,/V\,ADP,en,10,,
2200,226,5,ce,ce,226,Dem,Dem,cist,C/(e)\,DET,cist,10,,
2201,226,6,païs,païs,226,N,N,,C/V\.'C/V\,NOUN,pays,8,,
2202,226,7,plenté,plenté,226,N,N,,C/V\.'C/V\,NOUN,plenté,8,,
2203,226,8,de,de,226,Pre,Pre,de,C/(e)\,ADP,de,10,,
2204,226,9,hayneus,hayneus,226,N,N,,C/(V)\./V\.'C/V\,NOUN,haineux,6,,
2205,226,10,.,.,226,Pnc,Pnc,,,PUNCT,.,9,,
2206,227,1,je,je,227,Prn,Prn$,je,C/(e)\,PRON,je,10,,
2207,227,2,plains,plains,227,Vfin,Vfin,plaindre,C/V\,VERB,plaindre,10,,
2208,227,3,moult,moult,227,QIs,QIs,moult,C/V\,ADV,moult,10,,
2209,227,4,leur,leur,227,Det,Det,leur2,C/V\,DET,leur,10,,
2210,227,5,anois,anois,227,N,N,,/V\.'C/V\,NOUN,ennui,6,,
2211,227,6,et,et,227,Crd,Crd,et,/V\,CCONJ,et,10,,
2212,227,7,du,du,227,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2213,227,8,mien,mien,227,Adj,Adj,mon,C/V\,ADJ,mon,10,,
2214,227,9,ne,ne,227,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2215,227,10,me,me,227,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
2216,227,11,deus,deus,227,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,
2217,227,12,",",",",227,Pnc,Pnc,,,PUNCT,",",9,,
2218,228,1,et,et,228,Crd,Crd,et,/V\,CCONJ,et,10,,
2219,228,2,se,se,228,Adv,Adv,si4,C/(e)\,ADV,si,10,,
2220,228,3,raconte,raconte,228,Vfin,Vfin,raconter,C/V\.'C/V\.C/(e)\,VERB,raconter,10,,
2221,228,4,ovidëz,ovidëz,228,N,N,,/V\.'C/V\.C/e\,PROPN|NOUN,UNKNOWN,-10,Ovide,
2222,228,5,",",",",228,Pnc,Pnc,,,PUNCT,",",9,,
2223,228,6,qui,qui,228,Qux,Qux,qui,C/V\,PRON,qui,10,,
2224,228,7,moult,moult,228,QIs,QIs,moult,C/V\,ADV,moult,10,,
2225,228,8,fu,fu,228,Vfin,Vfin,être,C/V\,VERB,être,10,,
2226,228,9,scienceus,scienceus,228,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,scienceux,-1,sciencieux,DMF
2227,228,10,",",",",228,Pnc,Pnc,,,PUNCT,",",9,,
2228,229,1,que,que,229,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2229,229,2,ly,ly,229,Det,Det,le,C/V\,DET,le,10,,
2230,229,3,ons,ons,229,N,N,,/V\,PROPN|NOUN,on|avoir,-1,?,
2231,229,4,doit,doit,229,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,
2232,229,5,avoir,avoir,229,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,,
2233,229,6,dez,dez,229,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2234,229,7,amiëz,amiëz,229,N,N,,/V\.'C/V\./e\,NOUN,amiet,-10,ami,DMF
2235,229,8,pluseurs,pluseurs,229,QIs,QIs,plusieurs,C/V\.'C/V\,PRON,plusieurs,10,,
2236,229,9,:,:,229,Pnc,Pnc,,,PUNCT,:,9,,
2237,230,1,je,je,230,Prn,Prn$,je,C/(e)\,PRON,je,10,,
2238,230,2,lairay,lairay,230,Vfin,Vfin,laisser,C/V\.'C/V\,VERB,laisser,10,,
2239,230,3,ceste,ceste,230,Dem,Dem,cist,'C/V\.C/(e)\,PRON,cist,10,,
2240,230,4,cy,cy,230,Adv,Adv,ci,C/V\,ADV,ci,10,,
2241,230,5,",",",",230,Pnc,Pnc,,,PUNCT,",",9,,
2242,230,6,s',s',230,Adv,Adv,si4,C/\,ADV,si,10,,
2243,230,7,en,en,230,Prn,Prn$$,en2,/V\,PRON,en,10,,
2244,230,8,refferay,refferay,230,Vfin,Vfin,refaire,C/V\.C/e\.'C/V\,VERB,refaire,10,,
2245,230,9,ailleurs,ailleurs,230,Adv,Adv,ailleurs,/V\.'C/V\,ADV,ailleurs,10,,
2246,230,10,.,.,230,Pnc,Pnc,,,PUNCT,.,9,,
2247,230,11,»,»,230,Pnc,Pnc,,,PUNCT,»,9,,
2248,231,1,ainsy,ainsy,231,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10,,
2249,231,2,disoit,disoit,231,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,,
2250,231,3,huon,huon,231,N,N,,C/V\.'C/V\,NOUN,huon,5,,
2251,231,4,qui,qui,231,Qux,Qux,qui,C/V\,PRON,qui,10,,
2252,231,5,le,le,231,Det,Det,le,C/(e)\,DET,le,10,,
2253,231,6,cors,cors,231,N,N,,C/V\,NOUN,corps,3,,
2254,231,7,ot,ot,231,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2255,231,8,plaisant,plaisant,231,Vprs,Vprs,plaire,C/V\.'C/V\,VERB,plaire,10,,
2256,231,9,.,.,231,Pnc,Pnc,,,PUNCT,.,9,,
2257,232,1,de,de,232,Pre,Pre,de,C/(e)\,ADP,de,10,,
2258,232,2,hainnau,hainnau,232,N,N,,C/V\.'C/V\,NOUN,Hainaut,2,,
2259,232,3,se,se,232,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2260,232,4,party,party,232,Vfin,Vfin,partir,C/V\.'C/V\,VERB,partir,10,,
2261,232,5,et,et,232,Crd,Crd,et,/V\,CCONJ,et,10,,
2262,232,6,alla,alla,232,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
2263,232,7,en,en,232,Pre,Pre,en,/V\,ADP,en,10,,
2264,232,8,brabant,brabant,232,N,N,,C/V\.'C/V\,NOUN,brabant,8,,
2265,232,9,",",",",232,Pnc,Pnc,,,PUNCT,",",9,,
2266,233,1,la,la,233,Adv,Adv,là,C/V\,ADV,là,10,,
2267,233,2,demoura,demoura,233,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\,VERB,demeurer,10,,
2268,233,3,huon,huon,233,N,N,,C/V\.'C/V\,NOUN,huon,5,,
2269,233,4,.i.,.i.,233,QIs,QIs,un,/V\,DET,un,10,,
2270,233,5,an,an,233,N,N,,/V\,NOUN,an,3,,
2271,233,6,en,en,233,Prn,Prn$$,en2,/V\,PRON,en,10,,
2272,233,7,ung,ung,233,QIs,QIs,un,/V\,DET,un,10,,
2273,233,8,tenant,tenant,233,N,N,,C/V\.'C/V\,PROPN|NOUN,tenant,8,,
2274,234,1,et,et,234,Crd,Crd,et,/V\,CCONJ,et,10,,
2275,234,2,mena,mena,234,Vfin,Vfin,mener,C/V\.'C/V\,VERB,mener,10,,
2276,234,3,gaie,gaie,234,Adj,Adj,,'C/V\./(e)\,ADJ,gai,9,,
2277,234,4,vie,vie,234,N,N,,'C/V\./(e)\,NOUN,vie,3,,
2278,234,5,tous,tous,234,QIs,QIs,tout,C/V\,DET,tout,10,,
2279,234,6,jours,jours,234,N,N,,C/V\,NOUN,jour,8,,
2280,234,7,en,en,234,Pre,Pre,en,/V\,ADP,en,10,,
2281,234,8,deduisant,deduisant,234,Vprs,Vprs,déduire,C/V\.C/V\.'C/V\,VERB,déduire,10,,
2282,234,9,;,;,234,Pnc,Pnc,,,PUNCT,;,9,,
2283,235,1,priveement,priveement,235,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,privément,9,,
2284,235,2,avoit,avoit,235,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
2285,235,3,dammez,dammez,235,N,N,,C/V\.'C/V\,PROPN|NOUN,dame,8,,
2286,235,4,a,a,235,Pre,Pre,à,/V\,ADP,à,10,,
2287,235,5,sen,sen,235,Det,Det,son4,C/V\,DET,son,10,,
2288,235,6,commant,commant,235,N,N,,C/V\.'C/V\,NOUN,command,3,,
2289,235,7,",",",",235,Pnc,Pnc,,,PUNCT,",",9,,
2290,236,1,s',s',236,Adv,Adv,si4,C/\,ADV,si,10,,
2291,236,2,en,en,236,Prn,Prn$$,en2,/V\,PRON,en,10,,
2292,236,3,prendoit,prendoit,236,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10,,
2293,236,4,a,a,236,Pre,Pre,à,/V\,ADP,à,10,,
2294,236,5,ung,ung,236,QIs,QIs,un,/V\,DET,un,10,,
2295,236,6,lez,lez,236,N,N,,C/V\,NOUN,lez,3,,
2296,236,7,",",",",236,Pnc,Pnc,,,PUNCT,",",9,,
2297,236,8,a,a,236,Pre,Pre,à,/V\,ADP,à,10,,
2298,236,9,l',l',236,Det,Det,le,C/\,DET,le,10,,
2299,236,10,autre,autre,236,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,
2300,236,11,alloit,alloit,236,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
2301,236,12,donnant,donnant,236,Vprs,Vprs,donner,C/V\.'C/V\,VERB,donner,10,,
2302,236,13,;,;,236,Pnc,Pnc,,,PUNCT,;,9,,
2303,237,1,en,en,237,Pre,Pre,en,/V\,ADP,en,10,,
2304,237,2,tant,tant,237,QIs,QIs,tant,C/V\,ADV,tant,10,,
2305,237,3,de,de,237,Pre,Pre,de,C/(e)\,ADP,de,10,,
2306,237,4,lieus,lieus,237,N,N,,C/V\,NOUN,lieu,3,,
2307,237,5,aloit,aloit,237,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
2308,237,6,le,le,237,Det,Det,le,C/(e)\,DET,le,10,,
2309,237,7,ber,ber,237,N,N,,C/V\,NOUN,baron,3,,
2310,237,8,huon,huon,237,N,N,,C/V\.'C/V\,NOUN,huon,5,,
2311,237,9,jouant,jouant,237,Vprs,Vprs,jouer,C/V\.'C/V\,VERB,jouer,10,,
2312,238,1,c',c',238,Sub,Sub,que,C/\,SCONJ,que,10,,
2313,238,2,on,on,238,Prn,Prn$,on,/V\,PRON,on,10,,
2314,238,3,sceut,sceut,238,Vfin,Vfin,savoir,C/V\,VERB,savoir,10,,
2315,238,4,en,en,238,Pre,Pre,en,/V\,ADP,en,10,,
2316,238,5,aucuns,aucuns,238,QIs,QIs,aucun,/V\.'C/V\,DET,aucun,10,,
2317,238,6,lieu,lieu,238,N,N,,C/V\,NOUN,lieu,3,,
2318,238,7,trestout,trestout,238,QIs,QIs,trèstout,C/V\.'C/V\,DET,trèstout,10,,
2319,238,8,son,son,238,Det,Det,son4,C/V\,DET,son,10,,
2320,238,9,couvenant,couvenant,238,N,N,,C/V\.C/e\.'C/V\,NOUN,convenant,8,,
2321,238,10,",",",",238,Pnc,Pnc,,,PUNCT,",",9,,
2322,239,1,s',s',239,Adv,Adv,si4,C/\,ADV,si,10,,
2323,239,2,en,en,239,Prn,Prn$$,en2,/V\,PRON,en,10,,
2324,239,3,furent,furent,239,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
2325,239,4,moult,moult,239,QIs,QIs,moult,C/V\,ADV,moult,10,,
