wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,lemma_gold
2467,376,6,avoit,avoit,380,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,avoir
2468,376,7,.,.,380,Pnc,Pnc,,,PUNCT,.,9,,
2469,377,1,L',l',381,Det,Det,le,C/\,DET,le,10,,le
2470,377,2,hystoire,hystoire,381,N,N,,/V\.'C/V\.C/(e)\,NOUN,histoire,9,,
2471,377,3,après,aprés,381,PrA,PrA,après,/V\.'C/V\,ADV,après,10,,après
2472,377,4,est,est,381,Vfin,Vfin,être,/V\,VERB,être,10,,être
2473,377,5,pour,pour,381,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
2474,377,6,congnoistre,congnoistre,381,Vinf,Vinf,connaître,C/V\.'C/V\.C/(e)\,VERB,connaître,10,,connaître
2475,378,1,Comme,comme,382,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,comme
2476,378,2,on,on,382,Prn,Prn$,on,/V\,PRON,on,10,,on
2477,378,3,fist,fist,382,Vfin,Vfin,faire,C/V\,VERB,faire,10,,faire
2478,378,4,sainct,sainct,382,Adj,Adj,saint,C/V\,ADJ,saint,10,,saint
2479,378,5,Mathurin,mathurin,382,N,N,,C/V\.C/V\.'C/V\,PROPN,mathurin,2,,
2480,378,6,prestre,prestre,382,N,N,,'C/V\.C/(e)\,NOUN,prêtre,8,,
2481,378,7,.,.,382,Pnc,Pnc,,,PUNCT,.,9,,
2482,379,1,Alors,alors,383,Adv,Adv,alors,/V\.'C/V\,ADV,alors,10,,alors
2483,379,2,Policarpe,policarpe,383,N,N,,C/V\.C/V\.'C/V\.C/(e)\,PROPN,Policarpe,-10,Policarpe (Eigenname),Polycarpe
2484,379,3,",",",",383,Pnc,Pnc,,,PUNCT,",",9,,
2485,379,4,son,son,383,Det,Det,son4,C/V\,DET,son,10,,son4
2486,379,5,maistre,maistre,383,N,N,,'C/V\.C/(e)\,NOUN,maître,8,,
2487,379,6,",",",",383,Pnc,Pnc,,,PUNCT,",",9,,
2488,380,1,Se,se,384,Prn,Prn$$,se,C/(e)\,PRON,se,10,,se
2489,380,2,voulut,voulut,384,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10,,vouloir
2490,380,3,retraire,retraire,384,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\,VERB,retraire,10,,retraire
2491,380,4,à,à,384,Pre,Pre,à,/V\,ADP,à,10,,à
2492,380,5,son,son,384,Det,Det,son4,C/V\,DET,son,10,,son4
2493,380,6,estre,estre,384,N,N,,'/V\.C/(e)\,NOUN,être,3,,
2494,380,7,;,;,384,Pnc,Pnc,,,PUNCT,;,9,,
2495,381,1,Print,print,385,Vfin,Vfin,prendre,C/V\,VERB,prendre,10,,prendre
2496,381,2,congé,congé,385,N,N,,C/V\.'C/V\,NOUN,congé,9,,
2497,381,3,d',d',385,Pre,Pre,de,C/\,ADP,de,10,,de
2498,381,4,eulx,eulx,385,Prn,Prn,eux,/V\,PRON,eux,10,,eux
2499,381,5,honnestement,honnestement,385,Adv,Adv,,/V\.C/V\.C/e\.'C/V\,ADV,honnêtement,9,,
2500,382,1,Et,et,386,Crd,Crd,et,/V\,CCONJ,et,10,,et
2501,382,2,eulx,eulx,386,Prn,Prn,eux,/V\,PRON,eux,10,,eux
2502,382,3,de,de,386,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2503,382,4,luy,luy,386,Prn,Prn,lui,C/V\,PRON,lui,10,,lui
2504,382,5,semblablement,semblablement,386,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,semblablement,9,,
2505,382,6,;,;,386,Pnc,Pnc,,,PUNCT,;,9,,
2506,383,1,Si,si,387,Adv,Adv,si4,C/V\,ADV,si,10,,si4
2507,383,2,s',s',387,Prn,Prn$$,se,C/\,PRON,se,10,,se
2508,383,3,en,en,387,Prn,Prn$$,en2,/V\,PRON,en,10,,en2
2509,383,4,alla,alla,387,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,aller
2510,383,5,ailleurs,ailleurs,387,Adv,Adv,ailleurs,/V\.'C/V\,ADV,ailleurs,10,,ailleurs
2511,383,6,parfaire,parfaire,387,Vinf,Vinf,parfaire,C/V\.'C/V\.C/(e)\,VERB,parfaire,10,,parfaire
2512,384,1,Les,les,388,Det,Det,le,C/V\,DET,le,10,,le
2513,384,2,choses,choses,388,N,N,,'C/V\.C/e\,NOUN,chose,8,,
2514,384,3,qu',qu',388,Qux,Qux,que,C/\,PRON,que,10,,que
2515,384,4,il,il,388,Prn,Prn$,il,/V\,PRON,il,10,,il
2516,384,5,avoit,avoit,388,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,avoir
2517,384,6,à,à,388,Pre,Pre,à,/V\,ADP,à,10,,à
2518,384,7,faire,faire,388,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,faire
2519,384,8,.,.,388,Pnc,Pnc,,,PUNCT,.,9,,
2520,385,1,En,en,389,Pre,Pre,en,/V\,ADP,en,10,,en
2521,385,2,ce,ce,389,Dem,Dem,cist,C/(e)\,DET,cist,10,,cist
2522,385,3,temps,temps,389,N,N,,C/V\,NOUN,temps,8,,
2523,385,4,vint,vint,389,Vfin,Vfin,venir,C/V\,VERB,venir,10,,venir
2524,385,5,grant,grant,389,Adj,Adj,grand,C/V\,ADJ,grand,10,,grand
2525,385,6,maladie,maladie,389,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8,,
2526,386,1,A,a,390,Pre,Pre,à,/V\,ADP,à,10,,à
2527,386,2,Romme,romme,390,N,N,,'C/V\.C/(e)\,PROPN,Rome,9,,
2528,386,3,et,et,390,Crd,Crd,et,/V\,CCONJ,et,10,,et
2529,386,4,grant,grant,390,Adj,Adj,grand,C/V\,ADJ,grand,10,,grand
2530,386,5,epydimie,epydimie,390,N,N,,/V\.C/V\.C/V\.'C/V\./(e)\,NOUN,épidémie,6,,
2531,387,1,Et,et,391,Crd,Crd,et,/V\,CCONJ,et,10,,et
2532,387,2,gens,gens,391,N,N,,C/V\,NOUN,gent,11,,
2533,387,3,tous,tous,391,QIs,QIs,tout,C/V\,ADV,tout,10,,tout
2534,387,4,plains,plains,391,Adj,Adj,plein,C/V\,ADJ,plein,10,,plein
2535,387,5,d',d',391,Pre,Pre,de,C/\,ADP,de,10,,de
2536,387,6,infection,infection,391,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,infection,9,,
2537,387,7,",",",",391,Pnc,Pnc,,,PUNCT,",",9,,
2538,388,1,De,de,392,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2539,388,2,toute,toute,392,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,,tout
2540,388,3,malediction,malediction,392,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,malédiction,9,,
2541,388,4,",",",",392,Pnc,Pnc,,,PUNCT,",",9,,
2542,389,1,Borgnes,borgnes,393,N,N,,'C/V\.C/e\,NOUN,borgne,8,,
2543,389,2,",",",",393,Pnc,Pnc,,,PUNCT,",",9,,
2544,389,3,bossus,bossus,393,N,N,,C/V\.'C/V\,NOUN,bossu,6,,
2545,389,4,et,et,393,Crd,Crd,et,/V\,CCONJ,et,10,,et
2546,389,5,contrefaitz,contrefaitz,393,Adj,Adj,,C/V\.C/e\.'C/V\,ADJ,contrefait,8,,
2547,389,6,",",",",393,Pnc,Pnc,,,PUNCT,",",9,,
2548,390,1,Aveugles,aveugles,394,Adj,Adj,,/V\.'C/V\.C/e\,ADJ,aveugle,8,,
2549,390,2,et,et,394,Crd,Crd,et,/V\,CCONJ,et,10,,et
2550,390,3,meseaulx,meseaulx,394,Adj,Adj,,C/V\.'C/V\,ADJ,mésel,6,,
2551,390,4,parfaitz,parfaitz,394,Vpp,Vpp,parfaire,C/V\.'C/V\,VERB,parfaire,10,,parfaire
2552,390,5,",",",",394,Pnc,Pnc,,,PUNCT,",",9,,
2553,391,1,Fièvres,fievres,395,N,N,,'C/V\.C/e\,NOUN,fièvre,9,,
2554,391,2,",",",",395,Pnc,Pnc,,,PUNCT,",",9,,
2555,391,3,langueurs,langueurs,395,N,N,,C/V\.'C/V\,NOUN,langueur,9,,
2556,391,4,",",",",395,Pnc,Pnc,,,PUNCT,",",9,,
2557,391,5,de,de,395,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2558,391,6,maulx,maulx,395,N,N,mal,C/V\,NOUN,mal,10,,mal
2559,391,7,chargez,chargez,395,Vpp,Vpp,,C/V\.'C/V\,VERB,charger,8,,
2560,391,8,",",",",395,Pnc,Pnc,,,PUNCT,",",9,,
2561,392,1,Plains,plains,396,Adj,Adj,plein,C/V\,ADJ,plein,10,,plein
2562,392,2,de,de,396,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2563,392,3,Dyables,dyables,396,N,N,,C/{V}\.'/V\.C/e\,NOUN,diable,9,,
2564,392,4,",",",",396,Pnc,Pnc,,,PUNCT,",",9,,
2565,392,5,tous,tous,396,QIs,QIs,tout,C/V\,PRON,tout,10,,tout
2566,392,6,enragés,enragés,396,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,enrager,8,,
2567,392,7,;,;,396,Pnc,Pnc,,,PUNCT,;,9,,
2568,393,1,Mesmes,mesmes,397,Adj,Adj,même,'C/V\.C/e\,ADJ,même,10,,même
2569,393,2,la,la,397,Det,Det,le,C/V\,DET,le,10,,le
2570,393,3,fille,fille,397,N,N,,'C/V\.C/(e)\,NOUN,fille,3,,
2571,393,4,à,à,397,Pre,Pre,à,/V\,ADP,à,10,,à
2572,393,5,l',l',397,Det,Det,le,C/\,DET,le,10,,le
2573,393,6,Empereur,empereur,397,N,N,,/V\.C/V\.C/(V)\.'/V\,NOUN,empereur,9,,
2574,394,1,Maximien,maximien,398,N,N,,C/V\.C/V\.C/{V}\.'/V\,PROPN,Maximien,8,,
2575,394,2,",",",",398,Pnc,Pnc,,,PUNCT,",",9,,
2576,394,3,persecuteur,persecuteur,398,N,N,,C/V\.C/V\.C/V\.'C/V\,NOUN,persécuteur,9,,
2577,395,1,Des,des,399,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,de.le
2578,395,2,Crestiens,crestiens,399,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,chrétien,8,,
2579,395,3,",",",",399,Pnc,Pnc,,,PUNCT,",",9,,
2580,395,4,fut,fut,399,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2581,395,5,tourmentée,tourmentee,399,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,tourmenter,9,,
2582,396,1,Du,du,400,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,de.le
2583,396,2,Dyable,dyable,400,N,N,,C/{V}\.'/V\.C/(e)\,NOUN,diable,9,,
2584,396,3,et,et,400,Crd,Crd,et,/V\,CCONJ,et,10,,et
2585,396,4,fut,fut,400,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2586,396,5,persecutée,persecutee,400,Vpp,Vpp,,C/V\.C/V\.C/V\.'C/V\./(e)\,VERB,persécuter,9,,
2587,396,6,;,;,400,Pnc,Pnc,,,PUNCT,;,9,,
2588,397,1,Devint,devint,401,Vfin,Vfin,devenir,C/V\.'C/V\,VERB,devenir,10,,devenir
2589,397,2,folle,folle,401,Adj,Adj,fou,'C/V\.C/(e)\,ADJ,fou,10,,fou
2590,397,3,et,et,401,Crd,Crd,et,/V\,CCONJ,et,10,,et
2591,397,4,demoniacle,demoniacle,401,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,ADJ,démoniaque,8,,
2592,397,5,.,.,401,Pnc,Pnc,,,PUNCT,.,9,,
2593,398,1,Le,le,402,Det,Det,le,C/(e)\,DET,le,10,,le
2594,398,2,Dyable,dyable,402,N,N,,C/{V}\.'/V\.C/(e)\,NOUN,diable,9,,
2595,398,3,fist,fist,402,Vfin,Vfin,faire,C/V\,VERB,faire,10,,faire
2596,398,4,son,son,402,Det,Det,son4,C/V\,DET,son,10,,son4
2597,398,5,habitacle,habitacle,402,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,habitacle,9,,
2598,399,1,En,en,403,Pre,Pre,en,/V\,ADP,en,10,,en
2599,399,2,son,son,403,Det,Det,son4,C/V\,DET,son,10,,son4
2600,399,3,corps,corps,403,N,N,,C/V\,NOUN,corps,3,,
2601,399,4,pour,pour,403,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
2602,399,5,la,la,403,Prn,Prn$,le,C/V\,PRON,le,10,,le
2603,399,6,tourmenter,tourmenter,403,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,tourmenter,9,,
2604,399,7,;,;,403,Pnc,Pnc,,,PUNCT,;,9,,
2605,400,1,On,on,404,Prn,Prn$,on,/V\,PRON,on,10,,on
2606,400,2,le,le,404,Prn,Prn$$,le,C/(e)\,PRON,le,10,,le
2607,400,3,cuyda,cuyda,404,Vfin,Vfin,cuider,C/V\.'C/V\,VERB,cuider,10,,cuider
2608,400,4,bien,bien,404,Adv,Adv,bien,C/V\,ADV,bien,10,,bien
2609,400,5,hors,hors,404,PrA,PrA,hors,C/V\,ADV,hors,10,,hors
2610,400,6,bouter,bouter,404,Vinf,Vinf,,C/V\.'C/V\,VERB,bouter,8,,
2611,401,1,Par,par,405,Pre,Pre,par,C/V\,ADP,par,10,,par
2612,401,2,force,force,405,N,N,,'C/V\.C/(e)\,NOUN,force,3,,
2613,401,3,d',d',405,Pre,Pre,de,C/\,ADP,de,10,,de
2614,401,4,un,un,405,QIs,QIs,un,/V\,DET,un,10,,un
2615,401,5,enchantement,enchantement,405,N,N,,/V\.C/V\.C/e\.'C/V\,NOUN,enchantement,9,,
2616,401,6,",",",",405,Pnc,Pnc,,,PUNCT,",",9,,
2617,402,1,Mais,mais,406,Crd,Crd,mais,C/V\,CCONJ,mais,10,,mais
2618,402,2,le,le,406,Det,Det,le,C/(e)\,DET,le,10,,le
2619,402,3,Dyable,dyable,406,N,N,,C/{V}\.'/V\.C/(e)\,NOUN,diable,9,,
2620,402,4,dist,dist,406,Vfin,Vfin,dire,C/V\,VERB,dire,10,,dire
2621,402,5,haultement,haultement,406,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,hautement,9,,
2622,403,1,Par,par,407,Pre,Pre,par,C/V\,ADP,par,10,,par
2623,403,2,contrainte,contrainte,407,N,N,,C/V\.'C/V\.C/(e)\,NOUN,contrainte,8,,
2624,403,3,que,que,407,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
2625,403,4,de,de,407,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2626,403,5,ce,ce,407,Dem,Dem,cist,C/(e)\,DET,cist,10,,cist
2627,403,6,corpz,corpz,407,N,N,,C/V\,NOUN,corps,6,,
2628,404,1,Jamais,jamais,408,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10,,jamais
2629,404,2,ne,ne,408,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
2630,404,3,fauldroit,fauldroit,408,Vfin,Vfin,faillir,C/V\.'C/V\,VERB,faillir,10,,faillir
2631,404,4,dehors,dehors,408,PrA,PrA,dehors,C/V\.'C/V\,ADV,dehors,10,,dehors
2632,404,5,",",",",408,Pnc,Pnc,,,PUNCT,",",9,,
2633,405,1,Tant,tant,409,QIs,QIs,tant,C/V\,ADV,tant,10,,tant
2634,405,2,que,que,409,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
2635,405,3,ung,ung,409,QIs,QIs,un,/V\,DET,un,10,,un
2636,405,4,nommé,nommé,409,Vpp,Vpp,,C/V\.'C/V\,VERB,nommer,8,,
2637,405,5,Mathurin,mathurin,409,N,N,,C/V\.C/V\.'C/V\,PROPN,mathurin,2,,
2638,406,1,Iroit,iroit,410,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,aller
2639,406,2,le,le,410,Prn,Prn$,le,C/(e)\,PRON,le,10,,le
2640,406,3,chasser,chasser,410,Vinf,Vinf,,C/V\.'C/V\,VERB,chasser,9,,
2641,406,4,en,en,410,Pre,Pre,en,/V\,ADP,en,10,,en
2642,406,5,la,la,410,Det,Det,le,C/V\,DET,le,10,,le
2643,406,6,fin,fin,410,N,N,,C/V\,NOUN,fin,3,,
2644,407,1,Et,et,411,Crd,Crd,et,/V\,CCONJ,et,10,,et
2645,407,2,que,que,411,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
2646,407,3,par,par,411,Pre,Pre,par,C/V\,ADP,par,10,,par
2647,407,4,luy,luy,411,Prn,Prn,lui,C/V\,PRON,lui,10,,lui
2648,407,5,il,il,411,Prn,Prn$,il,/V\,PRON,il,10,,il
2649,407,6,s',s',411,Prn,Prn$$,se,C/\,PRON,se,10,,se
2650,407,7,en,en,411,Prn,Prn$$,en2,/V\,PRON,en,10,,en2
2651,407,8,yroit,yroit,411,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,aller
2652,408,1,Et,et,412,Crd,Crd,et,/V\,CCONJ,et,10,,et
2653,408,2,tout,tout,412,QIs,QIs,tout,C/V\,DET,tout,10,,tout
2654,408,3,le,le,412,Det,Det,le,C/(e)\,DET,le,10,,le
2655,408,4,peuple,peuple,412,N,N,,'C/V\.C/(e)\,NOUN,peuple,8,,
2656,408,5,gueriroit,gueriroit,412,Vfin,Vfin,guérir,C/V\.C/V\.'C/V\,VERB,guérir,10,,guérir
2657,408,6,;,;,412,Pnc,Pnc,,,PUNCT,;,9,,
2658,409,1,Dist,dist,413,Vfin,Vfin,dire,C/V\,VERB,dire,10,,dire
2659,409,2,que,que,413,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
2660,409,3,en,en,413,Pre,Pre,en,/V\,ADP,en,10,,en
2661,409,4,Gaulle,gaulle,413,N,N,,'C/V\.C/(e)\,PROPN,Gaulle,5,,
2662,409,5,se,se,413,Prn,Prn$$,se,C/(e)\,PRON,se,10,,se
2663,409,6,tenoit,tenoit,413,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10,,tenir
2664,409,7,",",",",413,Pnc,Pnc,,,PUNCT,",",9,,
2665,410,1,Mais,mais,414,Crd,Crd,mais,C/V\,CCONJ,mais,10,,mais
2666,410,2,ne,ne,414,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
2667,410,3,nomma,nomma,414,Vfin,Vfin,,C/V\.'C/V\,VERB,nommer,9,,
2668,410,4,pas,pas,414,Neg,Neg,pas,C/V\,ADV,pas,10,,pas
2669,410,5,où,où,414,Qux,Qux,où,/V\,PRON,où,10,,où
2670,410,6,c',c',414,Prn,Prn,ce,C/\,PRON,ce,10,,ce
2671,410,7,estoit,estoit,414,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,être
2672,410,8,",",",",414,Pnc,Pnc,,,PUNCT,",",9,,
2673,411,1,Ne,ne,415,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,ne2
2674,411,2,le,le,415,Det,Det,le,C/(e)\,DET,le,10,,le
2675,411,3,village,village,415,N,N,,C/V\.'C/V\.C/(e)\,NOUN,village,9,,
2676,411,4,",",",",415,Pnc,Pnc,,,PUNCT,",",9,,
2677,411,5,ne,ne,415,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,ne2
2678,411,6,le,le,415,Det,Det,le,C/(e)\,DET,le,10,,le
2679,411,7,lieu,lieu,415,N,N,,C/V\,NOUN,lieu,3,,
2680,412,1,Où,où,416,Qux,Qux,où,/V\,PRON,où,10,,où
2681,412,2,se,se,416,Prn,Prn$$,se,C/(e)\,PRON,se,10,,se
2682,412,3,tenoit,tenoit,416,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10,,tenir
2683,412,4,l',l',416,Det,Det,le,C/\,DET,le,10,,le
2684,412,5,homme,homme,416,N,N,,'/V\.C/(e)\,NOUN,homme,8,,
2685,412,6,de,de,416,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2686,412,7,Dieu,dieu,416,N,N,,C/V\,PROPN,Dieu,3,,
2687,412,8,",",",",416,Pnc,Pnc,,,PUNCT,",",9,,
2688,413,1,Mais,mais,417,Crd,Crd,mais,C/V\,CCONJ,mais,10,,mais
2689,413,2,en,en,417,Prn,Prn$$,en2,/V\,PRON,en,10,,en2
2690,413,3,parla,parla,417,Vfin,Vfin,parler,C/V\.'C/V\,VERB,parler,10,,parler
2691,413,4,couvertement,couvertement,417,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,couvertement,9,,
2692,413,5,",",",",417,Pnc,Pnc,,,PUNCT,",",9,,
2693,414,1,Sans,sans,418,Pre,Pre,sans,C/V\,ADP,sans,10,,sans
2694,414,2,rien,rien,418,N,N,rien,C/V\,PROPN|NOUN,rien,10,,rien
2695,414,3,declairer,declairer,418,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,déclarer,9,,
2696,414,4,autrement,autrement,418,Adv,Adv,,/V\.C/e\.'C/V\,ADV,autrement,9,,
2697,414,5,.,.,418,Pnc,Pnc,,,PUNCT,.,9,,
2698,415,1,Cy,cy,419,Adv,Adv,ci,C/V\,ADV,ci,10,,ci
2699,415,2,après,aprés,419,PrA,PrA,après,/V\.'C/V\,ADV,après,10,,après
2700,415,3,verrez,verrez,419,Vfin,Vfin,voir,C/V\.'C/V\,VERB,voir,10,,voir
2701,415,4,par,par,419,Pre,Pre,par,C/V\,ADP,par,10,,par
2702,415,5,figure,figure,419,N,N,,C/V\.'C/V\.C/(e)\,NOUN,figure,8,,
2703,416,1,L',l',420,Det,Det,le,C/\,DET,le,10,,le
2704,416,2,Enchanteur,enchanteur,420,N,N,,/V\.C/V\.C/(V)\.'/V\,NOUN,enchanteur,9,,
2705,416,3,qui,qui,420,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
2706,416,4,le,le,420,Det,Det,le,C/(e)\,DET,le,10,,le
2707,416,5,Dyable,dyable,420,N,N,,C/{V}\.'/V\.C/(e)\,NOUN,diable,9,,
2708,416,6,adjure,adjure,420,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,adjurer,9,,
2709,416,7,.,.,420,Pnc,Pnc,,,PUNCT,.,9,,
2710,417,1,La,la,421,Det,Det,le,C/V\,DET,le,10,,le
2711,417,2,responce,responce,421,N,N,,C/V\.'C/V\.C/(e)\,NOUN,réponse,3,,
2712,417,3,du,du,421,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,de.le
2713,417,4,Dyable,dyable,421,N,N,,C/{V}\.'/V\.C/(e)\,NOUN,diable,9,,
2714,417,5,ouye,ouye,421,Vpp,Vpp,ouïr,/V\.'C/V\./(e)\,VERB,ouïr,10,,ouïr
2715,417,6,",",",",421,Pnc,Pnc,,,PUNCT,",",9,,
2716,418,1,Fut,fut,422,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2717,418,2,parmy,parmy,422,PrA,PrA,parmi,C/V\.'C/V\,ADP,parmi,10,,parmi
2718,418,3,Rome,rome,422,N,N,,'C/V\.C/(e)\,PROPN,Rome,8,,
2719,418,4,espanouie,espanouie,422,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./(e)\,VERB,épanir,9,,
2720,419,1,Et,et,423,Crd,Crd,et,/V\,CCONJ,et,10,,et
2721,419,2,en,en,423,Pre,Pre,en,/V\,ADP,en,10,,en
2722,419,3,peu,peu,423,N,N,peu,C/V\,PROPN|NOUN,peu,10,,peu
2723,419,4,d',d',423,Pre,Pre,de,C/\,ADP,de,10,,de
2724,419,5,heure,heure,423,N,N,,'/V\.C/(e)\,NOUN,heure,3,,
2725,419,6,tout,tout,423,QIs,QIs,tout,C/V\,ADV,tout,10,,tout
2726,419,7,à,à,423,Pre,Pre,à,/V\,ADP,à,10,,à
2727,419,8,coup,coup,423,N,N,,C/V\,NOUN,coup,3,,
2728,419,9,",",",",423,Pnc,Pnc,,,PUNCT,",",9,,
2729,420,1,Par,par,424,Pre,Pre,par,C/V\,ADP,par,10,,par
2730,420,2,quoy,quoy,424,Qux,Qux,que,C/V\,PRON,que,10,,que
2731,420,3,il,il,424,Prn,Prn$,il,/V\,PRON,il,10,,il
2732,420,4,se,se,424,Prn,Prn$$,se,C/(e)\,PRON,se,10,,se
2733,420,5,assembla,assembla,424,Vfin,Vfin,assembler,/V\.C/V\.'C/V\,VERB,assembler,10,,assembler
2734,420,6,beaucoup,beaucoup,424,Adv,Adv,beaucoup,C/V\.'C/V\,ADV,beaucoup,10,,beaucoup
2735,421,1,De,de,425,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2736,421,2,peuple,peuple,425,N,N,,'C/V\.C/(e)\,NOUN,peuple,8,,
2737,421,3,en,en,425,Pre,Pre,en,/V\,ADP,en,10,,en
2738,421,4,grant,grant,425,Adj,Adj,grand,C/V\,ADJ,grand,10,,grand
2739,421,5,affection,affection,425,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,affection,9,,
2740,421,6,.,.,425,Pnc,Pnc,,,PUNCT,.,9,,
2741,422,1,Pleurans,pleurans,426,Vprs,Vprs,pleurer,C/V\.'C/V\,VERB,pleurer,10,,pleurer
2742,422,2,par,par,426,Pre,Pre,par,C/V\,ADP,par,10,,par
2743,422,3,grant,grant,426,Adj,Adj,grand,C/V\,ADJ,grand,10,,grand
2744,422,4,affliction,affliction,426,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,affliction,9,,
2745,422,5,",",",",426,Pnc,Pnc,,,PUNCT,",",9,,
2746,423,1,Allèrent,allerent,427,Vfin,Vfin,aller,/V\.'C/V\.C/e\,VERB,aller,10,,aller
2747,423,2,à,à,427,Pre,Pre,à,/V\,ADP,à,10,,à
2748,423,3,l',l',427,Det,Det,le,C/\,DET,le,10,,le
2749,423,4,Empereur,empereur,427,N,N,,/V\.C/V\.C/(V)\.'/V\,NOUN,empereur,9,,
2750,423,5,dire,dire,427,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10,,dire
2751,424,1,Qu',qu',428,Sub,Sub,que,C/\,SCONJ,que,10,,que
2752,424,2,il,il,428,Prn,Prn$,il,/V\,PRON,il,10,,il
2753,424,3,luy,luy,428,Prn,Prn$$,lui,C/V\,PRON,lui,10,,lui
2754,424,4,pleust,pleust,428,Vfin,Vfin,plaire,C/(V)\.'/V\,VERB,plaire,10,,plaire
2755,424,5,tout,tout,428,QIs,QIs,tout,C/V\,DET,tout,10,,tout
2756,424,6,ce,ce,428,Dem,Dem,cist,C/(e)\,PRON,cist,10,,cist
2757,424,7,fait,fait,428,N,N,,C/V\,PROPN|NOUN,fait,8,,
2758,424,8,conduyre,conduyre,428,Vinf,Vinf,conduire,C/V\.'C/V\.C/(e)\,VERB,conduire,10,,conduire
2759,424,9,",",",",428,Pnc,Pnc,,,PUNCT,",",9,,
2760,425,1,En,en,429,Pre,Pre,en,/V\,ADP,en,10,,en
2761,425,2,disant,disant,429,Vprs,Vprs,dire,C/V\.'C/V\,VERB,dire,10,,dire
2762,425,3,:,:,429,Pnc,Pnc,,,PUNCT,:,9,,
2763,425,4,«,«,429,Pnc,Pnc,,,PUNCT,«,9,,
2764,425,5,O,o,429,Exc,Exc,,/V\,INTJ,ô,3,,
2765,425,6,Imperateur,imperateur,429,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,impérateur,9,,
2766,425,7,",",",",429,Pnc,Pnc,,,PUNCT,",",9,,
2767,426,1,Tu,tu,430,Prn,Prn$,tu,C/V\,PRON,tu,10,,tu
2768,426,2,congnois,congnois,430,Vfin,Vfin,connaître,C/V\.'C/V\,VERB,connaître,10,,connaître
