wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
2622,444,4,faire,faire,444,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
2623,444,5,s,s,444,PROCON,Prn,Prn$$,se,C/\,PRON,se,10,,
2624,444,6,aparoille,aparoille,444,VER:pres:3:sg,Vfin,Vfin,,/V\.C/V\.'C/V\.C/(e)\,VERB,appareiller,9,,
2625,445,1,qui,qui,445,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
2626,445,2,saiges,saiges,445,ADJ:suj:masc:sg,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10,,
2627,445,3,est,est,445,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
2628,445,4,touz,touz,445,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10,,
2629,445,5,jours,jours,445,NOM:obj:masc:pl,N,N,,C/V\,NOUN,jour,8,,
2630,445,6,se,se,445,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2631,445,7,garde,garde,445,VER:subp:3:sg,Vfin,Vfin,garder,'C/V\.C/(e)\,VERB,garder,10,,
2632,446,1,en,en,446,PRO:clit,Pre,Pre,en,/V\,ADP,en,10,,
2633,446,2,tout,tout,446,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10,,
2634,446,3,leus,leus,446,NOM:obj:masc:pl,N,N,,C/V\,NOUN,lieu,3,,
2635,446,4,son,son,446,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10,,
2636,446,5,profit,profit,446,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,profit,8,,
2637,446,6,regarde,regarde,446,VER:subp:3:sg,Vfin,Vfin,regarder,C/V\.'C/V\.C/(e)\,VERB,regarder,10,,
2638,447,1,nuns,nuns,447,PRO:ind:suj:masc:sg,QIs,QIs,nul,C/V\,ADJ|ADV|DET|NUM|PRON,nul,10,,
2639,447,2,ne,ne,447,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2640,447,3,se,se,447,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2641,447,4,consante,consante,447,VER:pres:3:sg,Vfin,Vfin,consentir,C/V\.'C/V\.C/(e)\,VERB,consentir,10,,
2642,447,5,a,a,447,PRE,Pre,Pre,à,/V\,ADP,à,10,,
2643,447,6,mal,mal,447,ADV,Adj,Adj,mal2,C/V\,ADJ,mal,10,,
2644,447,7,fait,fait,447,VER:pper:masc:sg,N,N,,C/V\,PROPN|NOUN,fait,8,,
2645,448,1,car,car,448,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10,,
2646,448,2,sorefait,sorefait,448,NOM:suj:masc:sg,N,N,,C/V\.C/e\.'C/V\,PROPN|NOUN,UNKNOWN,-10,surfait,DMF
2647,448,3,vient,vient,448,VER:pres:3:sg,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
2648,448,4,a,a,448,PRE,Pre,Pre,à,/V\,ADP,à,10,,
2649,448,5,deffait,deffait,448,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,PROPN|NOUN,défaire,-1,défaire,DMF
2650,449,1,fains,fains,449,NOM:suj:femi:sg,N,N,,C/V\,NOUN,faim,3,,
2651,449,2,fist,fist,449,VER:simp:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2652,449,3,issir,issir,449,VER:infi,Vinf,Vinf,issir,/V\.'C/V\,VERB,issir,10,,
2653,449,4,de,de,449,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
2654,449,5,sa,sa,449,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2655,449,6,caverne,caverne,449,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,caverne,8,,
2656,450,1,lo,lo,450,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,DET,le,10,,
2657,450,2,lou,lou,450,NOM:obj:masc:sg,N,N,,C/V\,NOUN,loup,8,,
2658,450,3,cui,cui,450,PROCON,Qux,Qux,cui,C/V\,PRON,qui,11,,
2659,450,4,la,la,450,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
2660,450,5,goule,goule,450,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,gueule,9,,
2661,450,6,governe,governe,450,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,gouverner,9,,
2662,451,1,angoissous,angoissous,451,ADJ:suj:masc:sg,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,angoisseux,0,,
2663,451,2,fut,fut,451,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10,,
2664,451,3,mout,mout,451,ADV,QIs,QIs,moult,C/V\,ADV,moult,10,,
2665,451,4,de,de,451,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
2666,451,5,maingier,maingier,451,VER:infi,Vinf,Vinf,manger,C/V\.'C/V\,VERB,manger,10,,
2667,452,1,bien,bien,452,ADV,Adv,Adv,bien,C/V\,ADV,bien,10,,
2668,452,2,cuidoit,cuidoit,452,VER:impf:3:sg,Vfin,Vfin,cuider,C/V\.'C/V\,VERB,cuider,10,,
2669,452,3,de,de,452,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
2670,452,4,fain,fain,452,NOM:obj:femi:sg,N,N,,C/V\,NOUN,faim,3,,
2671,452,5,enraigier,enraigier,452,VER:infi,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,enrager,8,,
2672,453,1,or,or,453,ADV,Adv,Adv,or2,/V\,ADV,or,10,,
2673,453,2,se,se,453,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2674,453,3,garde,garde,453,VER:subp:3:sg,Vfin,Vfin,garder,'C/V\.C/(e)\,VERB,garder,10,,
2675,453,4,cui,cui,453,PROCON,Qux,Qux,cui,C/V\,PRON,qui,11,,
2676,453,5,qu,qu,453,PROCON,Sub,Sub,que,C/\,SCONJ,que,10,,
2677,453,6,il,il,453,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,il,/V\,PRON,il,10,,
2678,453,7,atiegne,atiegne,453,VER:subp:3:sg,Vfin,Vfin,atteindre,/V\.'C/V\.C/(e)\,VERB,atteindre,10,,
2679,454,1,mors,mors,454,VER:pper:masc:pl,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,,
2680,454,2,sera,sera,454,VER:futu:3:sg,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
2681,454,3,mais,mais,454,CON:coord,Adv,Adv,mais,C/V\,ADV,mais,10,,
2682,454,4,que,que,454,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2683,454,5,a,a,454,PRE,Pre,Pre,à,/V\,ADP,à,10,,
2684,454,6,sa,sa,454,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2685,454,7,main,main,454,NOM:obj:femi:sg,N,N,,C/V\,NOUN,main,8,,
2686,454,8,viegne,viegne,454,VER:subp:3:sg,Vfin,Vfin,venir,'C/V\.C/(e)\,VERB,venir,10,,
2687,455,1,un,un,455,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,DET,un,10,,
2688,455,2,torel,torel,455,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,taureau,9,,
2689,455,3,enmi,enmi,455,PRE,PrA,PrA,enmi,/V\.'C/V\,ADP,enmi,10,,
2690,455,4,un,un,455,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,DET,un,10,,
2691,455,5,prel,prel,455,NOM:obj:masc:sg,N,N,,C/V\,NOUN,préau,9,,
2692,455,6,vit,vit,455,VER:simp:3:sg,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
2693,456,1,cil,cil,456,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,PRON,cil,10,,
2694,456,2,qui,qui,456,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
2695,456,3,de,de,456,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
2696,456,4,rober,rober,456,VER:infi,Vinf,Vinf,,C/V\.'C/V\,VERB,rober,8,,
2697,456,5,se,se,456,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2698,456,6,chevit,chevit,456,VER:simp:3:sg,Vfin,Vfin,,C/V\.'C/V\,VERB,chevir,9,,
2699,457,1,lo,lo,457,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
2700,457,2,prant,prant,457,VER:pres:3:sg,Vfin,Vfin,prendre,C/V\,VERB,prendre,10,,
2701,457,3,si,si,457,PROCON,Adv,Adv,si4,C/V\,ADV,si,10,,
2702,457,4,li,li,457,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,li,C/V\,PRON,li,10,,
2703,457,5,toillit,toillit,457,VER:simp:3:sg,Vfin,Vfin,tolir,C/V\.'C/V\,VERB,tolir,10,,
2704,457,6,lo,lo,457,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,DET,le,10,,
2705,457,7,corre,corre,457,VER:infi,N,N,,'C/V\.C/(e)\,PROPN|NOUN,corre,8,,
2706,458,1,sa,sa,458,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2707,458,2,froide,froide,458,ADJ:obj:femi:sg,Adj,Adj,froid,'C/V\.C/(e)\,ADJ,froid,10,,
2708,458,3,pance,pance,458,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,panse,8,,
2709,458,4,tost,tost,458,ADV,Adv,Adv,tôt,C/V\,ADV,tôt,10,,
2710,458,5,an,an,458,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10,,
2711,458,6,forre,forre,458,VER:pres:3:sg,Vfin,Vfin,,'C/V\.C/(e)\,VERB,fourrer,8,,
2712,459,1,touz,touz,459,PRO:ind:suj:masc:sg,QIs,QIs,tout,C/V\,PRON,tout,10,,
2713,459,2,fut,fut,459,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10,,
2714,459,3,desmanbrez,desmanbrez,459,VER:pper:masc:pl,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,démembrer,9,,
2715,459,4,et,et,459,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
2716,459,5,deffait,deffait,459,VER:pper:masc:sg,Vpp,Vpp,défaire,C/V\.'C/V\,VERB,défaire,10,,
2717,460,1,de,de,460,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
2718,460,2,morseas,morseas,460,NOM:obj:masc:pl,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,morceau,DMF
2719,460,3,mal,mal,460,ADV,Adv,Adv,mal3,C/V\,ADV,mal,10,,
2720,460,4,tailliez,tailliez,460,VER:pper:masc:pl,Vpp,Vpp,,C/V\.'C/V\,VERB,tailler,8,,
2721,460,5,en,en,460,PRE,Pre,Pre,en,/V\,ADP,en,10,,
2722,460,6,fait,fait,460,NOM:obj:masc:sg,N,N,,C/V\,NOUN,fait,8,,
2723,461,1,de,de,461,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
2724,461,2,son,son,461,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10,,
2725,461,3,vantre,vantre,461,NOM:obj:masc:sg,N,N,,'C/V\.C/(e)\,NOUN,ventre,9,,
2726,461,4,li,li,461,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,li,C/V\,PRON,li,10,,
2727,461,5,ai,ai,461,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2728,461,6,fait,fait,461,VER:pper:masc:sg,Vpp,Vpp,faire,C/V\,VERB,faire,10,,
2729,461,7,fosse,fosse,461,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,fosse,3,,
2730,462,1,mal,mal,462,ADV,Adv,Adv,mal3,C/V\,ADV,mal,10,,
2731,462,2,li,li,462,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,li,C/V\,PRON,li,10,,
2732,462,3,avient,avient,462,VER:pres:3:sg,Vfin,Vfin,avenir,/V\.'C/V\,VERB,avenir,10,,
2733,462,4,qu,qu,462,PROCON,Sub,Sub,que,C/\,SCONJ,que,10,,
2734,462,5,il,il,462,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,il,/V\,PRON,il,10,,
2735,462,6,s,s,462,PROCON,Prn,Prn$$,se,C/\,PRON,se,10,,
2736,462,7,en,en,462,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10,,
2737,462,8,enosse,enosse,462,VER:subp:3:sg,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,enosser,6,,
2738,463,1,quar,quar,463,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10,,
2739,463,2,tant,tant,463,ADV,QIs,QIs,tant,C/V\,ADV,tant,10,,
2740,463,3,ot,ot,463,VER:simp:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2741,463,4,soffert,soffert,463,VER:pper:masc:sg,Vpp,Vpp,souffrir,C/V\.'C/V\,VERB,souffrir,10,,
2742,463,5,fain,fain,463,NOM:obj:femi:sg,N,N,,C/V\,NOUN,faim,3,,
2743,463,6,destroite,destroite,463,ADJ:obj:femi:sg,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,détroit,9,,
2744,464,1,que,que,464,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2745,464,2,la,la,464,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
2746,464,3,gorge,gorge,464,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,gorge,8,,
2747,464,4,l',l',464,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/\,PRON,le,10,,
2748,464,5,an,an,464,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10,,
2749,464,6,fut,fut,464,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10,,
2750,464,7,estroite,estroite,464,ADJ:suj:femi:sg,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,étroit,9,,
2751,465,1,si,si,465,PROCON,Adv,Adv,si4,C/V\,ADV,si,10,,
2752,465,2,qu,qu,465,PROCON,Sub,Sub,que,C/\,SCONJ,que,10,,
2753,465,3,avuec,avuec,465,PRE,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,,
2754,465,4,ce,ce,465,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
2755,465,5,qu,qu,465,PROCON,Sub,Sub,que,C/\,SCONJ,que,10,,
2756,465,6,il,il,465,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,il,/V\,PRON,il,10,,
2757,465,7,ere,ere,465,VER:impf:3:sg,Vfin,Vfin,être,'/V\.C/(e)\,VERB,être,10,,
2758,465,8,lous,lous,465,NOM:suj:masc:sg,N,N,,C/V\,NOUN,loup,3,,
2759,466,1,plus,plus,466,ADV,Adv,Adv,plus,C/V\,ADV,plus,10,,
2760,466,2,estoit,estoit,466,VER:impf:3:sg,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
2761,466,3,quatre,quatre,466,ADJ:card,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10,,
2762,466,4,foiz,foiz,466,NOM:obj:femi:pl,N,N,,C/V\,NOUN,fois,3,,
2763,466,5,golous,golous,466,ADJ:suj:masc:sg,Adj,Adj,,C/V\.'C/V\,ADJ,goulou,-10,goulu,DMF
2764,467,1,en,en,467,PRE,Pre,Pre,en,/V\,ADP,en,10,,
2765,467,2,maintes,maintes,467,DET:ind:obj:femi:pl,QIs,QIs,maint,'C/V\.C/e\,DET,maint,10,,
2766,467,3,terres,terres,467,NOM:obj:femi:pl,N,N,,'C/V\.C/e\,NOUN,terre,8,,
2767,467,4,fait,fait,467,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2768,467,5,querir,querir,467,VER:infi,Vinf,Vinf,quérir,C/V\.'C/V\,VERB,quérir,10,,
2769,468,1,mees,mees,468,NOM:obj:masc:pl,N,N,,'C/V\./e\,PROPN|NOUN,maise,8,,
2770,468,2,por,por,468,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
2771,468,3,sa,sa,468,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2772,468,4,vie,vie,468,NOM:obj:femi:sg,N,N,,'C/V\./(e)\,NOUN,vie,3,,
2773,468,5,guarir,guarir,468,VER:infi,Vinf,Vinf,guérir,C/V\.'C/V\,VERB,guérir,10,,
2774,469,1,oiseas,oiseas,469,NOM:suj:masc:pl,N,N,,/V\.'C/V\,NOUN,oiseau,0,,
2775,469,2,et,et,469,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
2776,469,3,bestes,bestes,469,NOM:suj:femi:pl,N,N,,'C/V\.C/e\,NOUN,bête,8,,
2777,469,4,s,s,469,PROCON,Prn,Prn$$,se,C/\,PRON,se,10,,
2778,469,5,asemblarent,asemblarent,469,VER:simp:3:pl,Vfin,Vfin,assembler,/V\.C/V\.'C/V\.C/e\,VERB,assembler,10,,
2779,470,1,per,per,470,PRE,Pre,Pre,par,C/V\,ADP,par,10,,
2780,470,2,commun,commun,470,ADJ:obj:masc:sg,Adj,Adj,,C/V\.'C/V\,ADJ,commun,8,,
2781,470,3,consoil,consoil,470,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,conseil,8,,
2782,470,4,acorderent,acorderent,470,VER:simp:3:pl,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\,VERB,accorder,9,,
2783,471,1,que,que,471,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2784,471,2,la,la,471,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
2785,471,3,grue,grue,471,NOM:suj:femi:sg,N,N,,'C/V\./(e)\,NOUN,grue,9,,
2786,471,4,deust,deust,471,VER:subi:3:sg,Vfin,Vfin,devoir2,C/(V)\.'/V\,VERB,devoir,10,,
2787,471,5,ce,ce,471,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
2788,471,6,faire,faire,471,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
2789,472,1,quar,quar,472,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10,,
2790,472,2,grant,grant,472,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,ADJ,grand,10,,
2791,472,3,col,col,472,NOM:obj:masc:sg,N,N,,C/V\,NOUN,cou,3,,
2792,472,4,ai,ai,472,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2793,472,5,por,por,472,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
2794,472,6,l',l',472,DET:def:obj:masc:sg,Det,Det,le,C/\,DET,le,10,,
2795,472,7,os,os,472,NOM:obj:masc:sg,N,N,,/V\,NOUN,os,3,,
2796,472,8,fuer,fuer,472,ADV,PrA,PrA,hors,C/V\,ADP|ADV,hors,10,,
2797,472,9,traire,traire,472,VER:infi,Vinf,Vinf,traire,'C/V\.C/(e)\,VERB,traire,10,,
2798,473,1,li,li,473,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
2799,473,2,lous,lous,473,NOM:suj:masc:sg,N,N,,C/V\,NOUN,loup,3,,
2800,473,3,grant,grant,473,ADJ:obj:masc:sg,Adj,Adj,grand,C/V\,ADJ,grand,10,,
2801,473,4,guierdon,guierdon,473,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,guerdon,6,,
2802,473,5,li,li,473,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,li,C/V\,PRON,li,10,,
2803,473,6,promat,promat,473,VER:pres:3:sg,Vfin,Vfin,promettre,C/V\.'C/V\,VERB,promettre,10,,
2804,474,1,et,et,474,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
2805,474,2,sa,sa,474,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2806,474,3,foi,foi,474,NOM:obj:femi:sg,N,N,,C/V\,NOUN,foi,8,,
2807,474,4,en,en,474,PRE,Pre,Pre,en,/V\,ADP,en,10,,
2808,474,5,guaige,guaige,474,NOM:obj:masc:sg,N,N,,'C/V\.C/(e)\,NOUN,gage,9,,
2809,474,6,l',l',474,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/\,PRON,le,10,,
2810,474,7,en,en,474,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10,,
2811,474,8,mat,mat,474,VER:pres:3:sg,Vfin,Vfin,mettre,C/V\,VERB,mettre,10,,
2812,475,1,mais,mais,475,CON:coord,Adv,Adv,mais,C/V\,ADV,mais,10,,
2813,475,2,que,que,475,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2814,475,3,por,por,475,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
2815,475,4,deu,deu,475,NOM:obj:masc:sg,N,N,,C/V\,PROPN,Dieu,3,,
2816,475,5,sanz,sanz,475,PRE,Pre,Pre,sans,C/V\,ADP,sans,10,,
2817,475,6,plus,plus,475,ADV,Adv,Adv,plus,C/V\,ADV,plus,10,,
2818,475,7,atendre,atendre,475,VER:infi,Vinf,Vinf,attendre,/V\.'C/V\.C/(e)\,VERB,attendre,10,,
2819,476,1,vuille,vuille,476,VER:subp:3:sg,Vfin,Vfin,vouloir,'C/V\.C/(e)\,VERB,vouloir,10,,
2820,476,2,en,en,476,PRO:clit,Pre,Pre,en,/V\,ADP,en,10,,
2821,476,3,sa,sa,476,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2822,476,4,garison,garison,476,NOM:obj:femi:sg,N,N,,C/V\.C/V\.'C/V\,NOUN,guérison,3,,
2823,476,5,entendre,entendre,476,VER:infi,Vinf,Vinf,entendre,/V\.'C/V\.C/(e)\,VERB,entendre,10,,
2824,477,1,li,li,477,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
2825,477,2,lous,lous,477,NOM:suj:masc:sg,N,N,,C/V\,NOUN,loup,3,,
2826,477,3,huevre,huevre,477,VER:pres:3:sg,Vfin,Vfin,ouvrir,'/V\.C/(e)\,VERB,ouvrir,10,,
2827,477,4,sa,sa,477,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2828,477,5,goule,goule,477,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,gueule,9,,
2829,477,6,toute,toute,477,DET:ind:obj:femi:sg,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,,
2830,478,1,la,la,478,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
2831,478,2,grue,grue,478,NOM:suj:femi:sg,N,N,,'C/V\./(e)\,NOUN,grue,9,,
2832,478,3,son,son,478,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10,,
2833,478,4,col,col,478,NOM:obj:masc:sg,N,N,,C/V\,NOUN,cou,3,,
2834,478,5,dedanz,dedanz,478,ADV,PrA,PrA,dedans,C/V\.'C/V\,ADV,dedans,10,,
2835,478,6,bote,bote,478,VER:pres:3:sg,Vfin,Vfin,,'C/V\.C/(e)\,VERB,bouter,0,,
2836,479,1,fuer,fuer,479,ADV,PrA,PrA,hors,C/V\,ADP|ADV,hors,10,,
2837,479,2,en,en,479,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10,,
2838,479,3,trait,trait,479,VER:pres:3:sg,Vfin,Vfin,traire,C/V\,VERB,traire,10,,
2839,479,4,l',l',479,DET:def:obj:masc:sg,Det,Det,le,C/\,DET,le,10,,
2840,479,5,os,os,479,NOM:obj:masc:sg,N,N,,/V\,NOUN,os,3,,
2841,479,6,per,per,479,PRE,Pre,Pre,par,C/V\,ADP,par,10,,
2842,479,7,sa,sa,479,DET:poss:obj:femi:sg,Det,Det,son4,C/V\,DET,son,10,,
2843,479,8,maitrise,maitrise,479,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,maîtrise,8,,
2844,480,1,li,li,480,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
2845,480,2,lous,lous,480,NOM:suj:masc:sg,N,N,,C/V\,NOUN,loup,3,,
2846,480,3,fut,fut,480,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10,,
2847,480,4,gariz,gariz,480,VER:pper:masc:pl,Vpp,Vpp,,C/V\.'C/V\,VERB,guérir,9,,
2848,480,5,en,en,480,PRO:clit,Pre,Pre,en,/V\,ADP,en,10,,
2849,480,6,tel,tel,480,ADJ:obj:femi:sg,Adj,Adj,tel,C/V\,ADJ,tel,10,,
2850,480,7,guise,guise,480,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,guise,8,,
2851,481,1,"""","""",481,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2852,481,2,mon,mon,481,DET:poss:obj:masc:sg,Det,Det,mon,C/V\,DET,mon,10,,
2853,481,3,loier,loier,481,VER:infi,Vinf,Vinf,louer,C/V\.'C/V\,VERB,louer,10,,
2854,481,4,me,me,481,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
2855,481,5,rent,rent,481,VER:impe:2:sg,Vfin,Vfin,rendre,C/V\,VERB,rendre,10,,
2856,481,6,"""","""",481,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2857,481,7,dit,dit,481,VER:pres:3:sg,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2858,481,8,la,la,481,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
2859,481,9,grue,grue,481,NOM:suj:femi:sg,N,N,,'C/V\./(e)\,NOUN,grue,9,,
2860,482,1,"""","""",482,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2861,482,2,quar,quar,482,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10,,
2862,482,3,je,je,482,PRO:pers:suj:1:sg:unb,Prn,Prn$,je,C/(e)\,PRON,je,10,,
2863,482,4,t,t,482,PRO:pers:obj:2:sg:unb,Prn,Prn$$,te,C/\,PRON,te,10,,
2864,482,5,ai,ai,482,VER:pres:1:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2865,482,6,ta,ta,482,DET:poss:obj:femi:sg,Det,Det,ton2,C/V\,DET,ton,10,,
2866,482,7,santey,santey,482,NOM:obj:femi:sg,N,N,,C/V\.'C/V\,NOUN,santé,0,,
2867,482,8,randue,randue,482,VER:pper:femi:sg,Vpp,Vpp,rendre,C/V\.'C/V\./(e)\,VERB,rendre,10,,
2868,482,9,"""","""",482,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2869,483,1,en,en,483,PRE,Pre,Pre,en,/V\,ADP,en,10,,
2870,483,2,sorriant,sorriant,483,VER:ppre,Vprs,Vprs,sourire,C/V\.C/V\.'C/V\,VERB,sourire,10,,
2871,483,3,respont,respont,483,VER:pres:3:sg,Vfin,Vfin,répondre,C/V\.'C/V\,VERB,répondre,10,,
2872,483,4,li,li,483,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
2873,483,5,lous,lous,483,NOM:suj:masc:sg,N,N,,C/V\,NOUN,loup,3,,
2874,484,1,"""","""",484,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2875,484,2,tu,tu,484,PRO:pers:suj:2:sg:unb,Prn,Prn$,tu,C/V\,PRON,tu,10,,
2876,484,3,sez,sez,484,VER:pres:2:sg,Vfin,Vfin,savoir,C/V\,VERB,savoir,10,,
