wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
3019,441,7,",",",",491,Pnc,Pnc,,,PUNCT,",",9,
3020,442,1,Aussitost,aussitost,492,Adv,Adv,,/V\.C/V\.'C/V\,ADV,aussitôt,9,
3021,442,2,qu,qu,492,Sub,Sub,que,C/\,SCONJ,que,10,
3022,442,3,elle,elle,492,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,
3023,442,4,m,m,492,Prn,Prn$$,me,C/\,PRON,me,10,
3024,442,5,aperceut,aperceut,492,Vfin,Vfin,apercevoir,/V\.C/V\.'C/V\,VERB,apercevoir,10,
3025,442,6,.,.,492,Pnc,Pnc,,,PUNCT,.,9,
3026,443,1,Ainsi,ainsi,493,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10,
3027,443,2,",",",",493,Pnc,Pnc,,,PUNCT,",",9,
3028,443,3,cheus,cheus,493,Pre,Pre,chez,C/V\,ADP,chez,10,
3029,443,4,ma,ma,493,Det,Det,mon,C/V\,DET,mon,10,
3030,443,5,dame,dame,493,N,N,,'C/V\.C/(e)\,NOUN,dame,8,
3031,443,6,Fortune,fortune,493,N,N,,C/V\.'C/V\.C/(e)\,NOUN,fortune,8,
3032,444,1,Fu,fu,494,Vfin,Vfin,être,C/V\,VERB,être,10,
3033,444,2,mise,mise,494,Vpp,Vpp,mettre,'C/V\.C/(e)\,VERB,mettre,10,
3034,444,3,",",",",494,Pnc,Pnc,,,PUNCT,",",9,
3035,444,4,mais,mais,494,Crd,Crd,mais,C/V\,CCONJ,mais,10,
3036,444,5,pas,pas,494,Neg,Neg,pas,C/V\,ADV,pas,10,
3037,444,6,importune,importune,494,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\,ADJ,importun,8,
3038,445,1,Ne,ne,495,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
3039,445,2,fus,fus,495,Vfin,Vfin,être,C/V\,VERB,être,10,
3040,445,3,de,de,495,Pre,Pre,de,C/(e)\,ADP,de,10,
3041,445,4,tost,tost,495,Adv,Adv,tôt,C/V\,ADV,tôt,10,
3042,445,5,requerir,requerir,495,Vinf,Vinf,requérir,C/V\.C/e\.'C/V\,VERB,requérir,10,
3043,445,6,dons,dons,495,N,N,,C/V\,PROPN|NOUN,don,8,
3044,445,7,",",",",495,Pnc,Pnc,,,PUNCT,",",9,
3045,446,1,Car,car,496,Crd,Crd,car,C/V\,CCONJ,car,10,
3046,446,2,je,je,496,Prn,Prn$,je,C/(e)\,PRON,je,10,
3047,446,3,n,n,496,Neg,Neg$$,ne,C/\,ADV,ne,10,
3048,446,4,avoie,avoie,496,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,VERB,avoir,10,
3049,446,5,soing,soing,496,N,N,,C/V\,NOUN,soin,3,
3050,446,6,adons,adons,496,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10,
3051,447,1,Fors,fors,497,PrA,PrA,hors,C/V\,ADV,hors,10,
3052,447,2,de,de,497,Pre,Pre,de,C/(e)\,ADP,de,10,
3053,447,3,jouer,jouer,497,Vinf,Vinf,jouer,C/V\.'C/V\,VERB,jouer,10,
3054,447,4,",",",",497,Pnc,Pnc,,,PUNCT,",",9,
3055,447,5,car,car,497,Crd,Crd,car,C/V\,CCONJ,car,10,
3056,447,6,jeune,jeune,497,Adj,Adj,,'C/V\.C/(e)\,ADJ,jeune,3,
3057,447,7,estoie,estoie,497,Vfin,Vfin,être,/V\.'C/V\./(e)\,VERB,être,10,
3058,447,8,",",",",497,Pnc,Pnc,,,PUNCT,",",9,
3059,448,1,Si,si,498,Adv,Adv,si4,C/V\,ADV,si,10,
3060,448,2,ne,ne,498,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
3061,448,3,veoye,veoye,498,Vfin,Vfin,voir,C/(V)\.'/V\./(e)\,VERB,voir,10,
3062,448,4,",",",",498,Pnc,Pnc,,,PUNCT,",",9,
3063,448,5,ne,ne,498,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,
3064,448,6,sentoie,sentoie,498,Vfin,Vfin,sentir,C/V\.'C/V\./(e)\,VERB,sentir,10,
3065,449,1,En,en,499,Pre,Pre,en,/V\,ADP,en,10,
3066,449,2,maniere,maniere,499,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8,
3067,449,3,que,que,499,Sub,Sub,que,C/(e)\,SCONJ,que,10,
3068,449,4,j,j,499,Prn,Prn$,je,C/\,PRON,je,10,
3069,449,5,apperceusse,apperceusse,499,Vfin,Vfin,apercevoir,/V\.C/V\.C/(V)\.'/V\.C/(e)\,VERB,apercevoir,10,
3070,449,6,",",",",499,Pnc,Pnc,,,PUNCT,",",9,
3071,450,1,Ne,ne,500,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,
3072,450,2,que,que,500,Sub,Sub,que,C/(e)\,SCONJ,que,10,
3073,450,3,de,de,500,Pre,Pre,de,C/(e)\,ADP,de,10,
3074,450,4,riens,riens,500,N,N,rien,C/V\,PROPN|NOUN,rien,10,
3075,450,5,le,le,500,Det,Det,le,C/(e)\,DET,le,10,
3076,450,6,fait,fait,500,N,N,,C/V\,PROPN|NOUN,fait,8,
3077,450,7,sceusse,sceusse,500,Vfin,Vfin,savoir,C/(V)\.'/V\.C/(e)\,VERB,savoir,10,
3078,451,1,De,de,501,Pre,Pre,de,C/(e)\,ADP,de,10,
3079,451,2,l,l,501,Det,Det,le,C/\,DET,le,10,
3080,451,3,ordonnance,ordonnance,501,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,ordonnance,8,
3081,451,4,de,de,501,Pre,Pre,de,C/(e)\,ADP,de,10,
3082,451,5,la,la,501,Det,Det,le,C/V\,DET,le,10,
3083,451,6,court,court,501,N,N,,C/V\,NOUN,cour,3,
3084,451,7,",",",",501,Pnc,Pnc,,,PUNCT,",",9,
3085,452,1,Ou,ou,502,Qux,Qux,où,/V\,PRON,où,10,
3086,452,2,joye,joye,502,N,N,,'C/V\./(e)\,NOUN,joie,8,
3087,452,3,et,et,502,Crd,Crd,et,/V\,CCONJ,et,10,
3088,452,4,solas,solas,502,N,N,,C/V\.'C/V\,NOUN,soulas,8,
3089,452,5,sont,sont,502,Vfin,Vfin,être,C/V\,VERB,être,10,
3090,452,6,moult,moult,502,QIs,QIs,moult,C/V\,ADV,moult,10,
3091,452,7,court,court,502,Adj,Adj,,C/V\,ADJ,court,8,
3092,452,8,;,;,502,Pnc,Pnc,,,PUNCT,;,9,
3093,453,1,Mais,mais,503,Crd,Crd,mais,C/V\,CCONJ,mais,10,
3094,453,2,",",",",503,Pnc,Pnc,,,PUNCT,",",9,
3095,453,3,pourtant,pourtant,503,Adv,Adv,pourtant,C/V\.'C/V\,ADV,pourtant,10,
3096,453,4,",",",",503,Pnc,Pnc,,,PUNCT,",",9,
3097,453,5,se,se,503,Sub,Sub,si3,C/(e)\,SCONJ,si,10,
3098,453,6,peu,peu,503,N,N,peu,C/V\,PROPN|NOUN,peu,10,
3099,453,7,y,y,503,Prn,Prn$$,y2,/V\,PRON,y,10,
3100,453,8,a,a,503,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
3101,453,9,joye,joye,503,N,N,,'C/V\./(e)\,NOUN,joie,8,
3102,453,10,",",",",503,Pnc,Pnc,,,PUNCT,",",9,
3103,454,1,Si,si,504,Adv,Adv,si4,C/V\,ADV,si,10,
3104,454,2,ne,ne,504,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
3105,454,3,peut,peut,504,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,
3106,454,4,on,on,504,Prn,Prn%,on,/V\,PRON,on,10,
3107,454,5,par,par,504,Pre,Pre,par,C/V\,ADP,par,10,
3108,454,6,autre,autre,504,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,
3109,454,7,voye,voye,504,N,N,,'C/V\./(e)\,NOUN,voie,8,
3110,455,1,Venir,venir,505,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10,
3111,455,2,a,a,505,Pre,Pre,à,/V\,ADP,à,10,
3112,455,3,preu,preu,505,Adj,Adj,preux,C/V\,ADJ,preux,10,
3113,455,4,",",",",505,Pnc,Pnc,,,PUNCT,",",9,
3114,455,5,ne,ne,505,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,
3115,455,6,a,a,505,Pre,Pre,à,/V\,ADP,à,10,
3116,455,7,chevance,chevance,505,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chevance,9,
3117,455,8,",",",",505,Pnc,Pnc,,,PUNCT,",",9,
3118,456,1,Se,se,506,Sub,Sub,si3,C/(e)\,SCONJ,si,10,
3119,456,2,ce,ce,506,Prn,Prn,ce,C/(e)\,PRON,ce,10,
3120,456,3,n,n,506,Neg,Neg$$,ne,C/\,ADV,ne,10,
3121,456,4,est,est,506,Vfin,Vfin,être,/V\,VERB,être,10,
3122,456,5,par,par,506,Pre,Pre,par,C/V\,ADP,par,10,
3123,456,6,son,son,506,Det,Det,son4,C/V\,DET,son,10,
3124,456,7,ordenance,ordenance,506,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,ordonnance,8,
3125,456,8,",",",",506,Pnc,Pnc,,,PUNCT,",",9,
3126,457,1,Et,et,507,Crd,Crd,et,/V\,CCONJ,et,10,
3127,457,2,",",",",507,Pnc,Pnc,,,PUNCT,",",9,
3128,457,3,pour,pour,507,Pre,Pre,pour,C/V\,ADP,pour,10,
3129,457,4,celle,celle,507,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10,
3130,457,5,cause,cause,507,N,N,,'C/V\.C/(e)\,NOUN,cause,3,
3131,457,6,",",",",507,Pnc,Pnc,,,PUNCT,",",9,
3132,457,7,y,y,507,Prn,Prn$$,y2,/V\,PRON,y,10,
3133,457,8,fus,fus,507,Vfin,Vfin,être,C/V\,VERB,être,10,
3134,457,9,mise,mise,507,Vpp,Vpp,mettre,'C/V\.C/(e)\,VERB,mettre,10,
3135,458,1,Et,et,508,Crd,Crd,et,/V\,CCONJ,et,10,
3136,458,2,tout,tout,508,QIs,QIs,tout,C/V\,ADV,tout,10,
3137,458,3,a,a,508,Pre,Pre,à,/V\,ADP,à,10,
3138,458,4,son,son,508,Det,Det,son4,C/V\,DET,son,10,
3139,458,5,vouloir,vouloir,508,N,N,vouloir,C/V\.'C/V\,NOUN,vouloir,10,
3140,458,6,soubmise,soubmise,508,Vpp,Vpp,soumettre,C/V\.'C/V\.C/(e)\,VERB,soumettre,10,
3141,458,7,.,.,508,Pnc,Pnc,,,PUNCT,.,9,
3142,459,1,La,la,509,Adv,Adv,là,C/V\,ADV,là,10,
3143,459,2,fu,fu,509,Vfin,Vfin,être,C/V\,VERB,être,10,
3144,459,3,nourris,nourris,509,Vpp,Vpp,,C/V\.'C/V\,VERB,nourrir,8,
3145,459,4,en,en,509,Pre,Pre,en,/V\,ADP,en,10,
3146,459,5,mon,mon,509,Det,Det,mon,C/V\,DET,mon,10,
3147,459,6,enfence,enfence,509,N,N,,/V\.'C/V\.C/(e)\,NOUN,enfance,9,
3148,459,7,",",",",509,Pnc,Pnc,,,PUNCT,",",9,
3149,460,1,Sans,sans,510,Pre,Pre,sans,C/V\,ADP,sans,10,
3150,460,2,recevoir,recevoir,510,Vinf,Vinf,recevoir,C/V\.C/e\.'C/V\,VERB,recevoir,10,
3151,460,3,ne,ne,510,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,
3152,460,4,grief,grief,510,N,N,,C/V\,PROPN|NOUN,grief,8,
3153,460,5,",",",",510,Pnc,Pnc,,,PUNCT,",",9,
3154,460,6,n,n,510,Crd,Crd,ne2,C/\,CCONJ,ne,10,
3155,460,7,offence,offence,510,N,N,,/V\.'C/V\.C/(e)\,NOUN,offense,8,
3156,460,8,.,.,510,Pnc,Pnc,,,PUNCT,.,9,
3157,461,1,Si,si,511,Adv,Adv,si4,C/V\,ADV,si,10,
3158,461,2,pris,pris,511,Vfin,Vfin,prier,C/V\,VERB,prier,10,
3159,461,3,ja,ja,511,Adv,Adv,jà,C/V\,ADV,jà,10,
3160,461,4,a,a,511,Pre,Pre,à,/V\,ADP,à,10,
3161,461,5,devenir,devenir,511,Vinf,Vinf,devenir,C/V\.C/e\.'C/V\,VERB,devenir,10,
3162,461,6,grant,grant,511,Adj,Adj,grand,C/V\,ADJ,grand,10,
3163,462,1,Et,et,512,Crd,Crd,et,/V\,CCONJ,et,10,
3164,462,2,de,de,512,Pre,Pre,de,C/(e)\,ADP,de,10,
3165,462,3,plus,plus,512,Adv,Adv,plus,C/V\,ADV,plus,10,
3166,462,4,enquerir,enquerir,512,Vinf,Vinf,enquérir,/V\.C/e\.'C/V\,VERB,enquérir,10,
3167,462,5,engrant,engrant,512,Adj,Adj,,/V\.'C/V\,ADJ,engrant,6,
3168,463,1,Comment,comment,513,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10,
3169,463,2,peüsse,peusse,513,Vfin,Vfin,pouvoir2,C/(V)\.'/V\.C/(e)\,VERB,pouvoir,10,
3170,463,3,pour,pour,513,Pre,Pre,pour,C/V\,ADP,pour,10,
3171,463,4,servir,servir,513,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10,
3172,464,1,Le,le,514,Det,Det,le,C/(e)\,DET,le,10,
3173,464,2,gré,gré,514,N,N,,C/V\,NOUN,gré,5,
3174,464,3,ma,ma,514,Det,Det,mon,C/V\,DET,mon,10,
3175,464,4,dame,dame,514,N,N,,'C/V\.C/(e)\,NOUN,dame,8,
3176,464,5,desservir,desservir,514,Vinf,Vinf,desservir,C/V\.C/V\.'C/V\,VERB,desservir,10,
3177,464,6,;,;,514,Pnc,Pnc,,,PUNCT,;,9,
3178,465,1,Mais,mais,515,Crd,Crd,mais,C/V\,CCONJ,mais,10,
3179,465,2,ma,ma,515,Det,Det,mon,C/V\,DET,mon,10,
3180,465,3,tres,tres,515,Adv,Adv,très,C/V\,ADV,très,10,
3181,465,4,bonne,bonne,515,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10,
3182,465,5,et,et,515,Crd,Crd,et,/V\,CCONJ,et,10,
3183,465,6,tendre,tendre,515,Adj,Adj,,'C/V\.C/(e)\,ADJ,tendre,8,
3184,465,7,mere,mere,515,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
3185,465,8,",",",",515,Pnc,Pnc,,,PUNCT,",",9,
3186,466,1,Qui,qui,516,Qux,Qux,qui,C/V\,PRON,qui,10,
3187,466,2,oncques,oncques,516,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10,
3188,466,3,ne,ne,516,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
3189,466,4,me,me,516,Prn,Prn$$,me,C/(e)\,PRON,me,10,
3190,466,5,fu,fu,516,Vfin,Vfin,être,C/V\,VERB,être,10,
3191,466,6,amere,amere,516,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,amer,9,
3192,466,7,",",",",516,Pnc,Pnc,,,PUNCT,",",9,
3193,467,1,Au,au,517,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
3194,467,2,besoing,besoing,517,N,N,,C/V\.'C/V\,NOUN,besoin,8,
3195,467,3,ne,ne,517,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
3196,467,4,m,m,517,Prn,Prn$$,me,C/\,PRON,me,10,
3197,467,5,oublia,oublia,517,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,oublier,9,
3198,467,6,pas,pas,517,Neg,Neg,pas,C/V\,ADV,pas,10,
3199,467,7,",",",",517,Pnc,Pnc,,,PUNCT,",",9,
3200,468,1,Ains,ains,518,Crd,Crd,ains,/V\,CCONJ,ains,10,
3201,468,2,acouru,acouru,518,Vfin,Vfin,accourir,/V\.C/V\.'C/V\,VERB,accourir,10,
3202,468,3,plus,plus,518,Adv,Adv,plus,C/V\,ADV,plus,10,
3203,468,4,que,que,518,Sub,Sub,que,C/(e)\,SCONJ,que,10,
3204,468,5,le,le,518,Det,Det,le,C/(e)\,DET,le,10,
3205,468,6,pas,pas,518,N,N,,C/V\,NOUN,pas,8,
3206,469,1,Moy,moy,519,Prn,Prn$$,moi,C/V\,PRON,moi,10,
3207,469,2,visiter,visiter,519,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,visiter,9,
3208,469,3,",",",",519,Pnc,Pnc,,,PUNCT,",",9,
3209,469,4,et,et,519,Crd,Crd,et,/V\,CCONJ,et,10,
3210,469,5,si,si,519,Adv,Adv,si4,C/V\,ADV,si,10,
3211,469,6,vid,vid,519,Vfin,Vfin,voir,C/V\,VERB,voir,10,
3212,469,7,bien,bien,519,Adv,Adv,bien,C/V\,ADV,bien,10,
3213,470,1,Qu,qu,520,Sub,Sub,que,C/\,SCONJ,que,10,
3214,470,2,il,il,520,Prn,Prn$,il,/V\,PRON,il,10,
3215,470,3,failloit,failloit,520,Vfin,Vfin,faillir,C/V\.'C/V\,VERB,faillir,10,
3216,470,4,penser,penser,520,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10,
3217,470,5,de,de,520,Pre,Pre,de,C/(e)\,ADP,de,10,
3218,470,6,mon,mon,520,Det,Det,mon,C/V\,DET,mon,10,
3219,470,7,bien,bien,520,N,N,bien,C/V\,NOUN,bien,10,
3220,470,8,.,.,520,Pnc,Pnc,,,PUNCT,.,9,
3221,471,1,Temps,temps,521,N,N,,C/V\,NOUN,temps,8,
3222,471,2,estoit,estoit,521,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
3223,471,3,que,que,521,Sub,Sub,que,C/(e)\,SCONJ,que,10,
3224,471,4,fusse,fusse,521,Vfin,Vfin,être,'C/V\.C/(e)\,VERB,être,10,
3225,471,5,avanciee,avanciee,521,Vpp,Vpp,avancer,/V\.C/V\.'C/V\./(e)\,VERB,avancer,10,
3226,472,1,Ou,ou,522,Crd,Crd,ou,/V\,CCONJ,ou,10,
3227,472,2,mariee,mariee,522,Vpp,Vpp,marier,C/V\.C/V\.'C/V\./(e)\,VERB,marier,10,
3228,472,3,",",",",522,Pnc,Pnc,,,PUNCT,",",9,
3229,472,4,ou,ou,522,Crd,Crd,ou,/V\,CCONJ,ou,10,
3230,472,5,fianciee,fianciee,522,Vpp,Vpp,,C/V\.C/V\.C/<V>\.'/V\./(e)\,VERB,fiancée,2,
3231,472,6,",",",",522,Pnc,Pnc,,,PUNCT,",",9,
3232,473,1,Pour,pour,523,Pre,Pre,pour,C/V\,ADP,pour,10,
3233,473,2,ce,ce,523,Prn,Prn,ce,C/(e)\,PRON,ce,10,
3234,473,3,me,me,523,Prn,Prn$$,me,C/(e)\,PRON,me,10,
3235,473,4,voult,voult,523,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,
3236,473,5,faire,faire,523,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,
3237,473,6,jolie,jolie,523,Adj,Adj,,C/V\.'C/V\./(e)\,ADJ,joli,8,
3238,474,1,Ma,ma,524,Det,Det,mon,C/V\,DET,mon,10,
3239,474,2,gracieuse,gracieuse,524,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,gracieux,9,
3240,474,3,mere,mere,524,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
3241,474,4,lie,lie,524,Adj,Adj,lié,'C/V\./(e)\,ADJ,lié,10,
3242,474,5,",",",",524,Pnc,Pnc,,,PUNCT,",",9,
3243,475,1,Si,si,525,Adv,Adv,si4,C/V\,ADV,si,10,
3244,475,2,me,me,525,Prn,Prn$$,me,C/(e)\,PRON,me,10,
3245,475,3,donna,donna,525,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,
3246,475,4,de,de,525,Pre,Pre,de,C/(e)\,ADP,de,10,
3247,475,5,ses,ses,525,Det,Det,son4,C/V\,DET,son,10,
3248,475,6,joyaulx,joyaulx,525,N,N,,C/V\.'C/V\,NOUN,joyau,9,
3249,475,7,;,;,525,Pnc,Pnc,,,PUNCT,;,9,
3250,476,1,Il,il,526,Prn,Prn$,il,/V\,PRON,il,10,
3251,476,2,n,n,526,Neg,Neg$$,ne,C/\,ADV,ne,10,
3252,476,3,en,en,526,Prn,Prn$$,en2,/V\,PRON,en,10,
3253,476,4,est,est,526,Vfin,Vfin,être,/V\,VERB,être,10,
3254,476,5,nulz,nulz,526,QIs,QIs,nul,C/V\,DET,nul,10,
3255,476,6,pareulx,pareulx,526,Adj,Adj,pareil,C/V\.'C/V\,ADJ,pareil,10,
3256,476,7,a,a,526,Pre,Pre,à,/V\,ADP,à,10,
3257,476,8,yaulx,yaulx,526,Prn,Prn,eux,/V\,PRON,eux,10,
3258,476,9,",",",",526,Pnc,Pnc,,,PUNCT,",",9,
3259,477,1,Ancor,ancor,527,Adv,Adv,encore,/V\.'C/V\,ADV,encore,10,
3260,477,2,sont,sont,527,Vfin,Vfin,être,C/V\,VERB,être,10,
3261,477,3,de,de,527,Pre,Pre,de,C/(e)\,ADP,de,10,
3262,477,4,plus,plus,527,Adv,Adv,plus,C/V\,ADV,plus,10,
3263,477,5,grant,grant,527,Adj,Adj,grand,C/V\,ADJ,grand,10,
3264,477,6,eslite,eslite,527,Vpp,Vpp,élire,/V\.'C/V\.C/(e)\,VERB,élire,10,
3265,478,1,Que,que,528,Sub,Sub,que,C/(e)\,SCONJ,que,10,
3266,478,2,ceulx,ceulx,528,Dem,Dem,cil,C/V\,PRON,cil,10,
3267,478,3,de,de,528,Pre,Pre,de,C/(e)\,ADP,de,10,
3268,478,4,la,la,528,Det,Det,le,C/V\,DET,le,10,
3269,478,5,fonteine,fonteine,528,N,N,,C/V\.'C/V\.C/(e)\,NOUN,fontaine,9,
3270,478,6,dicte,dicte,528,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10,
3271,478,7,;,;,528,Pnc,Pnc,,,PUNCT,;,9,
3272,479,1,Mais,mais,529,Crd,Crd,mais,C/V\,CCONJ,mais,10,
3273,479,2,",",",",529,Pnc,Pnc,,,PUNCT,",",9,
3274,479,3,qui,qui,529,Qux,Qux,qui,C/V\,PRON,qui,10,
3275,479,4,tous,tous,529,QIs,QIs,tout,C/V\,DET,tout,10,
3276,479,5,.II.,.ii.,529,QIs,QIs,deux,C/V\,NUM,deux,10,
3277,479,6,les,les,529,Prn,Prn$$,le,C/V\,PRON,le,10,
3278,479,7,peut,peut,529,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,
3279,479,8,avoir,avoir,529,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,
3280,480,1,Il,il,530,Prn,Prn$,il,/V\,PRON,il,10,
3281,480,2,ne,ne,530,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
3282,480,3,fault,fault,530,Vfin,Vfin,faillir,C/V\,VERB,faillir,10,
3283,480,4,pas,pas,530,Neg,Neg,pas,C/V\,ADV,pas,10,
3284,480,5,a,a,530,Pre,Pre,à,/V\,ADP,à,10,
3285,480,6,grant,grant,530,Adj,Adj,grand,C/V\,ADJ,grand,10,
3286,480,7,savoir,savoir,530,N,N,savoir,C/V\.'C/V\,PROPN|NOUN,savoir,10,
3287,480,8,.,.,530,Pnc,Pnc,,,PUNCT,.,9,
3288,481,1,Moult,moult,531,QIs,QIs,moult,C/V\,ADV,moult,10,
3289,481,2,sont,sont,531,Vfin,Vfin,être,C/V\,VERB,être,10,
3290,481,3,de,de,531,Pre,Pre,de,C/(e)\,ADP,de,10,
3291,481,4,grant,grant,531,Adj,Adj,grand,C/V\,ADJ,grand,10,
3292,481,5,beauté,beauté,531,N,N,,C/V\.'C/V\,NOUN,beauté,8,
3293,481,6,ensemble,ensemble,531,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,ADV,ensemble,10,
3294,481,7,",",",",531,Pnc,Pnc,,,PUNCT,",",9,
3295,482,1,Mais,mais,532,Crd,Crd,mais,C/V\,CCONJ,mais,10,
3296,482,2,les,les,532,Det,Det,le,C/V\,DET,le,10,
3297,482,3,uns,uns,532,QIs,QIs,un,/V\,PRON,un,10,
3298,482,4,donnez,donnez,532,Vpp,Vpp,donner,C/V\.'C/V\,VERB,donner,10,
3299,482,5,",",",",532,Pnc,Pnc,,,PUNCT,",",9,
3300,482,6,ce,ce,532,Prn,Prn,ce,C/(e)\,PRON,ce,10,
3301,482,7,me,me,532,Prn,Prn$$,me,C/(e)\,PRON,me,10,
3302,482,8,semble,semble,532,Vfin,Vfin,sembler,'C/V\.C/(e)\,VERB,sembler,10,
3303,482,9,",",",",532,Pnc,Pnc,,,PUNCT,",",9,
3304,483,1,Sont,sont,533,Vfin,Vfin,être,C/V\,VERB,être,10,
3305,483,2,de,de,533,Pre,Pre,de,C/(e)\,ADP,de,10,
3306,483,3,grace,grace,533,N,N,,'C/V\.C/(e)\,NOUN,grâce,8,
3307,483,4,",",",",533,Pnc,Pnc,,,PUNCT,",",9,
3308,483,5,sans,sans,533,Pre,Pre,sans,C/V\,ADP,sans,10,
3309,483,6,estre,estre,533,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10,
3310,483,7,quis,quis,533,Vpp,Vpp,quérir,C/V\,VERB,quérir,10,
3311,483,8,",",",",533,Pnc,Pnc,,,PUNCT,",",9,
3312,484,1,Les,les,534,Det,Det,le,C/V\,DET,le,10,
3313,484,2,autres,autres,534,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,
3314,484,3,par,par,534,Pre,Pre,par,C/V\,ADP,par,10,
3315,484,4,grant,grant,534,Adj,Adj,grand,C/V\,ADJ,grand,10,
3316,484,5,soing,soing,534,N,N,,C/V\,NOUN,soin,3,
3317,484,6,acquis,acquis,534,Vpp,Vpp,acquérir,/V\.'C/V\,VERB,acquérir,10,
3318,484,7,.,.,534,Pnc,Pnc,,,PUNCT,.,9,
3319,485,1,Celle,celle,535,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10,
3320,485,2,qui,qui,535,Qux,Qux,qui,C/V\,PRON,qui,10,
3321,485,3,maint,maint,535,QIs,QIs,maint,C/V\,DET,maint,10,
3322,485,4,grant,grant,535,Adj,Adj,grand,C/V\,ADJ,grand,10,
3323,485,5,bien,bien,535,N,N,bien,C/V\,NOUN,bien,10,
3324,485,6,m,m,535,Prn,Prn$$,me,C/\,PRON,me,10,
3325,485,7,a,a,535,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
3326,485,8,fait,fait,535,Vpp,Vpp,faire,C/V\,VERB,faire,10,
3327,486,1,En,en,536,Pre,Pre,en,/V\,ADP,en,10,
3328,486,2,la,la,536,Det,Det,le,C/V\,DET,le,10,
3329,486,3,teste,teste,536,N,N,,'C/V\.C/(e)\,NOUN,tête,3,
3330,486,4,m,m,536,Prn,Prn$$,me,C/\,PRON,me,10,
3331,486,5,assist,assist,536,Vfin,Vfin,asseoir,/V\.'C/V\,VERB,asseoir,10,
3332,486,6,de,de,536,Pre,Pre,de,C/(e)\,ADP,de,10,
3333,486,7,fait,fait,536,N,N,,C/V\,NOUN,fait,8,
3334,487,1,Un,un,537,QIs,QIs,un,/V\,DET,un,10,
3335,487,2,noble,noble,537,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10,
3336,487,3,chappel,chappel,537,N,N,,C/V\.'C/V\,NOUN,chapeau,9,
3337,487,4,de,de,537,Pre,Pre,de,C/(e)\,ADP,de,10,
3338,487,5,grant,grant,537,Adj,Adj,grand,C/V\,ADJ,grand,10,
3339,487,6,pris,pris,537,N,N,,C/V\,NOUN,prix,3,
3340,487,7,",",",",537,Pnc,Pnc,,,PUNCT,",",9,
3341,488,1,Plus,plus,538,Adv,Adv,plus,C/V\,ADV,plus,10,
