wd_id,word,lex_id,para_id,ch_id,verse_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
1277,vúdz,vudz,5,1,21,N,N,,C/V\,NOUN,vis,0,,
1278,furnir,furnir,5,1,21,Vinf,Vinf,,C/V\.'C/V\,VERB,fournir,9,,
1279,.,.,5,1,21,Pnc,Pnc,,,PUNCT,.,9,,
1280,Mais,mais,5,1,22,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
1281,Anna,annä,5,1,22,N,N,,'/V\.C/(e)\,PROPN,Anna,6,,
1282,out,out,5,1,22,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1283,essuigne,essuigne,5,1,22,N,N,,/V\.'C/V\.C/(e)\,NOUN,essuine,-10,essoine,DMF
1284,é,e,5,1,22,Crd,Crd,et,/V\,CCONJ,et,10,,
1285,remest,remest,5,1,22,Vfin,Vfin,remanoir,C/V\.'C/V\,VERB,remanoir,10,,
1286,",",",",5,1,22,Pnc,Pnc,,,PUNCT,",",9,,
1287,kar,kar,5,1,22,Crd,Crd,car,C/V\,CCONJ,car,10,,
1288,al,al,5,1,22,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
1289,tabernacle,tabernacle,5,1,22,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,tabernacle,9,,
1290,ne,ne,5,1,22,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1291,volt,volt,5,1,22,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
1292,returner,returner,5,1,22,Vinf,Vinf,retourner,C/V\.C/V\.'C/V\,VERB,retourner,10,,
1293,jesque,jesque,5,1,22,PrA,PrA,jusque,'C/V\.C/(e)\,ADP|ADV,jusque,10,,
1294,líu,liu,5,1,22,N,N,,C/V\,NOUN,lieu,0,,
1295,fust,fust,5,1,22,Vfin,Vfin,être,C/V\,VERB,être,10,,
1296,de,de,5,1,22,Pre,Pre,de,C/(e)\,ADP,de,10,,
1297,l',l',5,1,22,Det,Det,le,C/\,DET,le,10,,
1298,enfant,enfant,5,1,22,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1299,a,a,5,1,22,Pre,Pre,à,/V\,ADP,à,10,,
1300,Deu,deu,5,1,22,N,N,,C/V\,PROPN,Dieu,3,,
1301,presenter,presenter,5,1,22,Vinf,Vinf,présenter,C/V\.C/V\.'C/V\,VERB,présenter,10,,
1302,que,que,5,1,22,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1303,á,a,5,1,22,Pre,Pre,à,/V\,ADP,à,10,,
1304,remanance,remanance,5,1,22,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,remanance,9,,
1305,í,i,5,1,22,Prn,Prn$$,y2,/V\,PRON,y,10,,
1306,póüst,poüst,5,1,22,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,,
1307,ester,ester,5,1,22,Vinf,Vinf,être,/V\.'C/V\,VERB,être,10,,
1308,.,.,5,1,22,Pnc,Pnc,,,PUNCT,.,9,,
1309,Mais,mais,5,1,24,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
1310,puis,puis,5,1,24,PrA,PrA,puis,C/V\,ADV,puis,10,,
1311,que,que,5,1,24,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1312,il,il,5,1,24,Prn,Prn$,il,/V\,PRON,il,10,,
1313,out,out,5,1,24,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1314,set,set,5,1,24,QIs,QIs,sept,C/V\,NUM,sept,10,,
1315,anz,anz,5,1,24,N,N,,/V\,NOUN,an,8,,
1316,passed,passéd,5,1,24,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10,,
1317,",",",",5,1,24,Pnc,Pnc,,,PUNCT,",",9,,
1318,la,la,5,1,24,Det,Det,le,C/V\,DET,le,10,,
1319,mere,mere,5,1,24,N,N,,'C/V\.C/(e)\,NOUN,mère,3,,
1320,áturnad,aturnad,5,1,24,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,atourner,0,,
1321,un,un,5,1,24,QIs,QIs,un,/V\,DET,un,10,,
1322,bel,bel,5,1,24,Adj,Adj,beau,C/V\,ADJ,beau,10,,
1323,present,present,5,1,24,N,N,,C/V\.'C/V\,NOUN,présent,8,,
1324,de,de,5,1,24,Pre,Pre,de,C/(e)\,ADP,de,10,,
1325,flur,flur,5,1,24,N,N,,C/V\,NOUN,fleur,8,,
1326,",",",",5,1,24,Pnc,Pnc,,,PUNCT,",",9,,
1327,de,de,5,1,24,Pre,Pre,de,C/(e)\,ADP,de,10,,
1328,sa,sa,5,1,24,Det,Det,son4,C/V\,DET,son,10,,
1329,pecunie,pecunie,5,1,24,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,pécunie,-10,?,
1330,é,e,5,1,24,Crd,Crd,et,/V\,CCONJ,et,10,,
1331,de,de,5,1,24,Pre,Pre,de,C/(e)\,ADP,de,10,,
1332,sun,sun,5,1,24,Det,Det,son4,C/V\,DET,son,10,,
1333,vin,vin,5,1,24,N,N,,C/V\,NOUN,vin,8,,
1334,é,e,5,1,24,Crd,Crd,et,/V\,CCONJ,et,10,,
1335,menad,menad,5,1,24,Vfin,Vfin,mener,C/V\.'C/V\,VERB,mener,10,,
1336,l',l',5,1,24,Det,Det,le,C/\,DET,le,10,,
1337,enfant,enfant,5,1,24,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1338,jesque,jesque,5,1,24,PrA,PrA,jusque,'C/V\.C/(e)\,ADP,jusque,10,,
1339,en,en,5,1,24,Pre,Pre,en,/V\,ADP,en,10,,
1340,Sylo,sylo,5,1,24,N,N,,C/V\.'C/V\,PROPN,Sylo,9,,
1341,.,.,5,1,24,Pnc,Pnc,,,PUNCT,.,9,,
1342,Del,del,5,1,24,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1343,present,present,5,1,24,N,N,,C/V\.'C/V\,NOUN,présent,8,,
1344,out,out,5,1,24,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1345,primes,primes,5,1,24,Adv,Adv,primes,'C/V\.C/e\,ADV,primes,10,,
1346,Deus,deus,5,1,24,N,N,,C/V\,PROPN,Dieu,3,,
1347,sa,sa,5,1,24,Det,Det,son4,C/V\,DET,son,10,,
1348,part,part,5,1,24,N,N,,C/V\,NOUN,part,3,,
1349,",",",",5,1,24,Pnc,Pnc,,,PUNCT,",",9,,
1350,puis,puis,5,1,24,PrA,PrA,puis,C/V\,ADV,puis,10,,
1351,a,a,5,1,24,Pre,Pre,à,/V\,ADP,à,10,,
1352,l',l',5,1,24,Det,Det,le,C/\,DET,le,10,,
1353,evesche,evesche,5,1,24,N,N,,/V\.'C/V\.C/(e)\,NOUN,évêche,3,,
1354,fist,fist,5,1,24,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1355,bel,bel,5,1,24,Adj,Adj,beau,C/V\,ADJ,beau,10,,
1356,reguard,reguard,5,1,24,N,N,,C/V\.'C/V\,NOUN,regard,0,,
1357,é,e,5,1,24,Crd,Crd,et,/V\,CCONJ,et,10,,
1358,si,si,5,1,24,Adv,Adv,si4,C/V\,ADV,si,10,,
1359,li,li,5,1,24,Prn,Prn$$,li,C/V\,PRON,li,10,,
1360,dist,dist,5,1,24,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
1361,:,:,5,1,24,Pnc,Pnc,,,PUNCT,:,9,,
1362,‘,‘,5,1,26,Pnc,Pnc,,,PUNCT,‘,9,,
1363,Sire,sire,5,1,26,N,N,,'C/V\.C/(e)\,NOUN,sire,3,,
1364,",",",",5,1,26,Pnc,Pnc,,,PUNCT,",",9,,
1365,sire,sire,5,1,26,N,N,,'C/V\.C/(e)\,NOUN,sire,11,,
1366,",",",",5,1,26,Pnc,Pnc,,,PUNCT,",",9,,
1367,entent,entent,5,1,26,Vfin,Vfin,entendre,/V\.'C/V\,VERB,entendre,10,,
1368,á,a,5,1,26,Pre,Pre,à,/V\,ADP,à,10,,
1369,mei,mei,5,1,26,Prn,Prn,moi,C/V\,PRON,moi,10,,
1370,.,.,5,1,26,Pnc,Pnc,,,PUNCT,.,9,,
1371,Jó,jo,5,1,26,Prn,Prn$,je,C/V\,PRON,je,10,,
1372,sui,sui,5,1,26,Vfin,Vfin,être,C/V\,VERB,être,10,,
1373,la,la,5,1,26,Det,Det,le,C/V\,DET,le,10,,
1374,túe,tue,5,1,26,Adj,Adj,ton2,'C/V\./(e)\,ADJ,ton,10,,
1375,ancele,ancele,5,1,26,N,N,,/V\.'C/V\.C/(e)\,NOUN,ancelle,9,,
1376,ki,ki,5,1,26,Qux,Qux,qui,C/V\,PRON,qui,10,,
1377,ja,ja,5,1,26,Adv,Adv,jà,C/V\,ADV,jà,10,,
1378,devant,devant,5,1,26,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
1379,tei,tei,5,1,26,Prn,Prn,toi,C/V\,PRON,toi,10,,
1380,préiéres,preieres,5,1,26,N,N,,C/V\.'C/V\.C/e\,NOUN,prière,0,,
1381,fis,fis,5,1,26,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1382,",",",",5,1,26,Pnc,Pnc,,,PUNCT,",",9,,
1383,e,e,5,1,27,Crd,Crd,et,/V\,CCONJ,et,10,,
1384,pur,pur,5,1,27,Pre,Pre,pour,C/V\,ADP,pour,10,,
1385,cest,cest,5,1,27,Dem,Dem,cist,C/V\,DET,cist,10,,
1386,enfant,enfant,5,1,27,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1387,dunc,dunc,5,1,27,Adv,Adv,donc,C/V\,ADV,donc,10,,
1388,Deu,deu,5,1,27,N,N,,C/V\,PROPN,Dieu,3,,
1389,requis,requis,5,1,27,Vfin,Vfin,requérir,C/V\.'C/V\,VERB,requérir,10,,
1390,.,.,5,1,27,Pnc,Pnc,,,PUNCT,.,9,,
1391,Il,il,5,1,28,Prn,Prn$,il,/V\,PRON,il,10,,
1392,le,le,5,1,28,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1393,me,me,5,1,28,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
1394,dunad,dunad,5,1,28,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
1395,á,a,5,1,28,Pre,Pre,à,/V\,ADP,à,10,,
1396,sun,sun,5,1,28,Det,Det,son4,C/V\,DET,son,10,,
1397,plaisir,plaisir,5,1,28,N,N,,C/V\.'C/V\,NOUN,plaisir,8,,
1398,é,e,5,1,28,Crd,Crd,et,/V\,CCONJ,et,10,,
1399,jo,jo,5,1,28,Prn,Prn$,je,C/V\,PRON,je,10,,
1400,li,li,5,1,28,Prn,Prn$$,li,C/V\,PRON,li,10,,
1401,rend,rend,5,1,28,Vfin,Vfin,rendre,C/V\,VERB,rendre,10,,
1402,pur,pur,5,1,28,Pre,Pre,pour,C/V\,ADP,pour,10,,
1403,lui,lui,5,1,28,Prn,Prn$,lui,C/V\,PRON,lui,10,,
1404,servir,servir,5,1,28,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10,,
1405,.,.,5,1,28,Pnc,Pnc,,,PUNCT,.,9,,
1406,Se,se,5,1,28,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
1407,il,il,5,1,28,Prn,Prn$,il,/V\,PRON,il,10,,
1408,te,te,5,1,28,Prn,Prn$$,te,C/(e)\,PRON,te,10,,
1409,plaist,plaist,5,1,28,Vfin,Vfin,plaire,C/V\,VERB,plaire,10,,
1410,",",",",5,1,28,Pnc,Pnc,,,PUNCT,",",9,,
1411,receif,receif,5,1,28,Vfin,Vfin,recevoir,C/V\.'C/V\,VERB,recevoir,10,,
1412,l',l',5,1,28,Det,Det,le,C/\,DET,le,10,,
1413,enfant,enfant,5,1,28,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1414,que,que,5,1,28,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1415,served,served,5,1,28,Vfin,Vfin,servir,'C/V\.C/e\,VERB,servir,10,,
1416,Deu,deu,5,1,28,N,N,,C/V\,PROPN,Dieu,3,,
1417,des,des,5,1,28,Pre,Pre,dès,C/V\,ADP,dès,10,,
1418,ore,ore,5,1,28,N,N,,'/V\.C/(e)\,PROPN|NOUN,heure|ore,-1,heure,DMF
1419,en,en,5,1,28,Pre,Pre,en,/V\,ADP,en,10,,
1420,avant,avant,5,1,28,PrA,PrA,avant,/V\.'C/V\,ADV,avant,10,,
1421,.,.,5,1,28,Pnc,Pnc,,,PUNCT,.,9,,
1422,’,’,5,1,28,Pnc,Pnc,,,PUNCT,’,9,,
1423,É,e,5,2,1,Crd,Crd,et,/V\,CCONJ,et,10,,
1424,puis,puis,5,2,1,PrA,PrA,puis,C/V\,ADV,puis,10,,
1425,úrad,urad,5,2,1,Vfin,Vfin,orer,/V\.'C/V\,VERB,orer,10,,
1426,Anna,annä,5,2,1,N,N,,'/V\.C/(e)\,PROPN,Anna,6,,
1427,",",",",5,2,1,Pnc,Pnc,,,PUNCT,",",9,,
1428,si,si,5,2,1,Adv,Adv,si4,C/V\,ADV,si,10,,
1429,dist,dist,5,2,1,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
1430,:,:,5,2,1,Pnc,Pnc,,,PUNCT,:,9,,
1431,‘,‘,5,2,1,Pnc,Pnc,,,PUNCT,‘,9,,
1432,Mis,mis,5,2,1,Det,Det,mon,C/V\,DET,mon,10,,
1433,quers,quers,5,2,1,N,N,,C/V\,NOUN,coeur,9,,
1434,est,est,5,2,1,Vfin,Vfin,être,/V\,VERB,être,10,,
1435,esléézciez,esleezciez,5,2,1,Vpp,Vpp,,/V\.C/V\.C/e\.'C/V\,VERB,esliesser,0,,
1436,é,e,5,2,1,Crd,Crd,et,/V\,CCONJ,et,10,,
1437,mis,mis,5,2,1,Det,Det,mon,C/V\,DET,mon,10,,
1438,fiz,fiz,5,2,1,N,N,,C/V\,NOUN,fils,8,,
1439,en,en,5,2,1,Pre,Pre,en,/V\,ADP,en,10,,
1440,Deu,deu,5,2,1,N,N,,C/V\,PROPN,Dieu,3,,
1441,eshalciez,eshalciez,5,2,1,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,exhausser,0,,
1442,.,.,5,2,1,Pnc,Pnc,,,PUNCT,.,9,,
1443,Ma,ma,5,2,1,Det,Det,mon,C/V\,DET,mon,10,,
1444,parole,parole,5,2,1,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8,,
1445,est,est,5,2,1,Vfin,Vfin,être,/V\,VERB,être,10,,
1446,eslargie,eslargie,5,2,1,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,élargir,8,,
1447,sur,sur,5,2,1,PrA,PrA,sur,C/V\,ADP,sur,10,,
1448,mes,mes,5,2,1,Det,Det,mon,C/V\,DET,mon,10,,
1449,enemis,enemis,5,2,1,N,N,,/V\.C/e\.'C/V\,NOUN,ennemi,9,,
1450,",",",",5,2,1,Pnc,Pnc,,,PUNCT,",",9,,
1451,kar,kar,5,2,1,Crd,Crd,car,C/V\,CCONJ,car,10,,
1452,eslééscie,esleescié,5,2,1,Vpp,Vpp,,/V\.C/V\.C/(V)\.'/V\,VERB,esliesser,0,,
1453,sui,sui,5,2,1,Vfin,Vfin,être,C/V\,VERB,être,10,,
1454,el,el,5,2,1,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,,
1455,Salveür,salveur,5,2,1,N,N,,C/V\.C/(V)\.'/V\,NOUN,sauveur,0,,
1456,.,.,5,2,1,Pnc,Pnc,,,PUNCT,.,9,,
1457,Nul,nul,5,2,2,QIs,QIs,nul,C/V\,PRON,nul,10,,
1458,n',n',5,2,2,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1459,est,est,5,2,2,Vfin,Vfin,être,/V\,VERB,être,10,,
1460,si,si,5,2,2,Adv,Adv,si4,C/V\,ADV,si,10,,
1461,sainz,sainz,5,2,2,Adj,Adj,saint,C/V\,ADJ,saint,10,,
1462,cume,cume,5,2,2,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
1463,li,li,5,2,2,Det,Det,le,C/V\,DET,le,10,,
1464,Sires,sires,5,2,2,N,N,,'C/V\.C/e\,NOUN,sire,8,,
1465,",",",",5,2,2,Pnc,Pnc,,,PUNCT,",",9,,
1466,é,e,5,2,2,Crd,Crd,et,/V\,CCONJ,et,10,,
1467,nuls,nuls,5,2,2,QIs,QIs,nul,C/V\,PRON,nul,10,,
1468,n',n',5,2,2,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1469,est,est,5,2,2,Vfin,Vfin,être,/V\,VERB,être,10,,
1470,altres,altres,5,2,2,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,,
1471,ki,ki,5,2,2,Qux,Qux,qui,C/V\,PRON,qui,10,,
1472,ne,ne,5,2,2,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1473,change,change,5,2,2,Vfin,Vfin,,'C/V\.C/(e)\,VERB,changer,8,,
1474,",",",",5,2,2,Pnc,Pnc,,,PUNCT,",",9,,
1475,é,e,5,2,2,Crd,Crd,et,/V\,CCONJ,et,10,,
1476,nuls,nuls,5,2,2,QIs,QIs,nul,C/V\,PRON,nul,10,,
1477,n',n',5,2,2,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1478,est,est,5,2,2,Vfin,Vfin,être,/V\,VERB,être,10,,
1479,de,de,5,2,2,Pre,Pre,de,C/(e)\,ADP,de,10,,
1480,la,la,5,2,2,Det,Det,le,C/V\,DET,le,10,,
1481,force,force,5,2,2,N,N,,'C/V\.C/(e)\,NOUN,force,3,,
1482,nostre,nostre,5,2,2,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10,,
1483,Deu,deu,5,2,2,N,N,,C/V\,PROPN,Dieu,3,,
1484,.,.,5,2,2,Pnc,Pnc,,,PUNCT,.,9,,
1485,Laissez,laissez,5,2,3,Vfin,Vfin,laisser,C/V\.'C/V\,VERB,laisser,10,,
1486,des,dés,5,2,3,Pre,Pre,dès,C/V\,ADP,dès,10,,
1487,ore,ore,5,2,3,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10,,
1488,le,le,5,2,3,Det,Det,le,C/(e)\,DET,le,10,,
1489,mult,mult,5,2,3,QIs,QIs,moult,C/V\,ADV,moult,10,,
1490,parler,parler,5,2,3,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10,,
1491,en,en,5,2,3,Pre,Pre,en,/V\,ADP,en,10,,
1492,podnéé,podnee,5,2,3,N,N,,C/V\.'C/V\./(e)\,NOUN,pondé,-10,?,
1493,par,par,5,2,3,Pre,Pre,par,C/V\,ADP,par,10,,
1494,glorie,glorie,5,2,3,N,N,,'C/V\./(e)\,NOUN,gloire,8,,
1495,.,.,5,2,3,Pnc,Pnc,,,PUNCT,.,9,,
1496,Male,male,5,2,3,Adj,Adj,mal2,'C/V\.C/(e)\,ADJ,mal,10,,
1497,parole,parole,5,2,3,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8,,
1498,nen,nen,5,2,3,Neg,Neg$$,ne,C/V\,ADV,ne,10,,
1499,isse,isse,5,2,3,Vfin,Vfin,issir,'/V\.C/(e)\,VERB,issir,10,,
1500,de,de,5,2,3,Pre,Pre,de,C/(e)\,ADP,de,10,,
1501,voz,voz,5,2,3,Det,Det,votre,C/V\,DET,votre,10,,
1502,buches,buches,5,2,3,N,N,,'C/V\.C/e\,NOUN,bûche,6,,
1503,",",",",5,2,3,Pnc,Pnc,,,PUNCT,",",9,,
1504,kar,kar,5,2,3,Crd,Crd,car,C/V\,CCONJ,car,10,,
1505,Deu,deu,5,2,3,N,N,,C/V\,PROPN,Dieu,3,,
1506,est,est,5,2,3,Vfin,Vfin,être,/V\,VERB,être,10,,
1507,de,de,5,2,3,Pre,Pre,de,C/(e)\,ADP,de,10,,
1508,science,science,5,2,3,N,N,,C/V\.'C/V\.C/(e)\,NOUN,science,8,,
1509,sires,sires,5,2,3,N,N,,'C/V\.C/e\,NOUN,sire,8,,
1510,",",",",5,2,3,Pnc,Pnc,,,PUNCT,",",9,,
1511,é,e,5,2,3,Crd,Crd,et,/V\,CCONJ,et,10,,
1512,a,a,5,2,3,Pre,Pre,à,/V\,ADP,à,10,,
1513,lui,lui,5,2,3,Prn,Prn,lui,C/V\,PRON,lui,10,,
1514,sunt,sunt,5,2,3,Vfin,Vfin,être,C/V\,VERB,être,10,,
1515,ápreste,apresté,5,2,3,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,croître,0,,
1516,li,li,5,2,3,Det,Det,le,C/V\,DET,le,10,,
1517,pensed,penséd,5,2,3,N,N,,C/V\.'C/V\,NOUN,penser,2,,
1518,.,.,5,2,3,Pnc,Pnc,,,PUNCT,.,9,,
1519,Li,li,5,2,4,Det,Det,le,C/V\,DET,le,10,,
1520,arcs,arcs,5,2,4,N,N,,/V\,NOUN,arc,9,,
1521,des,des,5,2,4,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1522,forz,forz,5,2,4,Adj,Adj,fort,C/V\,ADJ,fort,10,,
1523,est,est,5,2,4,Vfin,Vfin,être,/V\,VERB,être,10,,
1524,surmuntez,surmuntez,5,2,4,Vpp,Vpp,surmonter,C/V\.C/V\.'C/V\,VERB,surmonter,10,,
1525,",",",",5,2,4,Pnc,Pnc,,,PUNCT,",",9,,
1526,é,e,5,2,4,Crd,Crd,et,/V\,CCONJ,et,10,,
1527,li,li,5,2,4,Det,Det,le,C/V\,DET,le,10,,
1528,fieble,fieble,5,2,4,Adj,Adj,,'C/V\.C/(e)\,ADJ,faible,8,,
1529,sunt,sunt,5,2,4,Vfin,Vfin,être,C/V\,VERB,être,10,,
1530,esforciez,esforciez,5,2,4,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,efforcer,0,,
1531,.,.,5,2,4,Pnc,Pnc,,,PUNCT,.,9,,
1532,Ki,ki,5,2,5,Qux,Qux,qui,C/V\,PRON,qui,10,,
1533,primes,primes,5,2,5,Adv,Adv,primes,'C/V\.C/e\,ADV,primes,10,,
1534,furent,furent,5,2,5,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
1535,saziez,saziez,5,2,5,Vpp,Vpp,,C/V\.'C/V\,VERB,sasier,0,,
1536,ore,ore,5,2,5,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10,,
1537,se,se,5,2,5,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1538,sunt,sunt,5,2,5,Vfin,Vfin,être,C/V\,VERB,être,10,,
1539,pur,pur,5,2,5,Pre,Pre,pour,C/V\,ADP,pour,10,,
1540,pain,pain,5,2,5,N,N,,C/V\,NOUN,pain,8,,
1541,luéz,lüez,5,2,5,Vpp,Vpp,,C/V\.'C/V\,VERB,louer,0,,
1542,",",",",5,2,5,Pnc,Pnc,,,PUNCT,",",9,,
1543,e,e,5,2,5,Crd,Crd,et,/V\,CCONJ,et,10,,
1544,li,li,5,2,5,Det,Det,le,C/V\,DET,le,10,,
1545,fameillus,fameillus,5,2,5,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,fameilleux,8,,
1546,sunt,sunt,5,2,5,Vfin,Vfin,être,C/V\,VERB,être,10,,
1547,ásaziez,asaziez,5,2,5,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,chasser,0,,
1548,púis,puis,5,2,5,PrA,PrA,puis,C/V\,ADV,puis,10,,
1549,que,que,5,2,5,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1550,la,la,5,2,5,Det,Det,le,C/V\,DET,le,10,,
1551,baráigne,baraigne,5,2,5,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bargne,-10,brehaigne,DMF
1552,plusurs,plusurs,5,2,5,QIs,QIs,plusieurs,C/V\.'C/V\,PRON,plusieurs,10,,
1553,enfantad,enfantad,5,2,5,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,enfanter,0,,
1554,é,e,5,2,5,Crd,Crd,et,/V\,CCONJ,et,10,,
1555,céle,cele,5,2,5,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10,,
1556,ki,ki,5,2,5,Qux,Qux,qui,C/V\,PRON,qui,10,,
1557,mulz,mulz,5,2,5,QIs,QIs,moult,C/V\,ADV,moult,10,,
1558,óut,out,5,2,5,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1559,enfanz,enfanz,5,2,5,N,N,,/V\.'C/V\,NOUN,enfant,8,,
1560,áfebliád,afebliad,5,2,5,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\,VERB,faiblir,0,,
1561,.,.,5,2,5,Pnc,Pnc,,,PUNCT,.,9,,
1562,_,[,5,2,5,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
1563,Li,li,5,2,5,Det,Det,le,C/V\,DET,le,10,,
1564,antif,antif,5,2,5,Adj,Adj,,/V\.'C/V\,ADJ,antif,9,,
1565,Judéu,judeu,5,2,5,N,N,,C/V\.'C/V\,PROPN,Judé,-10,juif,DMF
1566,aferment,aferment,5,2,5,Vfin,Vfin,,/V\.'C/V\.C/e\,VERB,affermer,9,,
1567,que,que,5,2,5,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1568,morz,morz,5,2,5,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,,
1569,fud,fud,5,2,5,Vfin,Vfin,être,C/V\,VERB,être,10,,
1570,li,li,5,2,5,Det,Det,le,C/V\,DET,le,10,,
1571,éinznez,einznez,5,2,5,Adj,Adj,,/V\.'C/V\,ADJ,énéné,-10,aîné,DMF
1572,fiz,fiz,5,2,5,N,N,,C/V\,NOUN,fils,8,,
1573,Fenénne,fenenne,5,2,5,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Fenanne,-10,Phenenna,Name
1574,quant,quant,5,2,5,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1575,néz,nez,5,2,5,Vpp,Vpp,naître,C/V\,VERB,naître,10,,
1576,fúd,fud,5,2,5,Vfin,Vfin,être,C/V\,VERB,être,10,,
1577,Samuél,samuel,5,2,5,N,N,,C/V\.C/V\.'C/V\,PROPN,Samuel,0,,
1578,ki,ki,5,2,5,Qux,Qux,qui,C/V\,PRON,qui,10,,
1579,fud,fud,5,2,5,Vfin,Vfin,être,C/V\,VERB,être,10,,
1580,fiz,fiz,5,2,5,N,N,,C/V\,NOUN,fils,8,,
1581,a,a,5,2,5,Pre,Pre,à,/V\,ADP,à,10,,
1582,la,la,5,2,5,Det,Det,le,C/V\,DET,le,10,,
1583,bonuréé,bonuree,5,2,5,Adj,Adj,,C/V\.C/V\.'C/V\./(e)\,ADJ,bonhé,-10,bonheuré,DMF
1584,Ánne,anne,5,2,5,N,N,,'/V\.C/(e)\,PROPN,Anne,0,,
1585,;,;,5,2,5,Pnc,Pnc,,,PUNCT,;,9,,
1586,é,e,5,2,5,Crd,Crd,et,/V\,CCONJ,et,10,,
1587,pois,pois,5,2,5,PrA,PrA,puis,C/V\,ADV,puis,10,,
1588,chascun,chascun,5,2,5,QIs,QIs,chacun,C/V\.'C/V\,DET,chacun,10,,
1589,an,an,5,2,5,N,N,,/V\,NOUN,an,3,,
1590,quant,quant,5,2,5,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1591,enfant,enfant,5,2,5,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1592,out,out,5,2,5,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1593,Anne,anne,5,2,5,N,N,,'/V\.C/(e)\,PROPN,Anne,9,,
1594,",",",",5,2,5,Pnc,Pnc,,,PUNCT,",",9,,
1595,perdi,perdi,5,2,5,Vfin,Vfin,perdre,C/V\.'C/V\,VERB,perdre,10,,
