wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
708,115,4,pas,pas,NOM:obj:masc:pl,125,Neg,Neg,pas,C/V\,ADV,pas,10,,
709,115,5,sun,sun,DET:poss:obj:masc:sg,125,Det,Det,son4,C/V\,DET,son,10,,
710,115,6,cors,cors,NOM:obj:masc:sg,125,N,N,,C/V\,NOUN,corps,3,,
711,115,7,dampné,dampné,VER:pper:masc:sg,125,Vpp,Vpp,,C/V\.'C/V\,VERB,damner,9,,
712,116,1,e,e,CON:coord,126,Crd,Crd,et,/V\,CCONJ,et,10,,
713,116,2,gormund,gormund,NPR:suj:masc:sg,126,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Gormond,Gormond et Isembart - Wikipedia 
714,116,3,tret,tret,VER:pres:3:sg,126,Vfin,Vfin,traire,C/V\,VERB,traire,10,,
715,116,4,le,le,DET:def:obj:masc:sg,126,Det,Det,le,C/(e)\,DET,le,10,,
716,116,5,brant,brant,NOM:obj:masc:sg,126,N,N,,C/V\,NOUN,brant,9,,
717,116,6,letré,letré,VER:pper:masc:sg,126,Vpp,Vpp,,C/V\.'C/V\,VERB,lettré|litteré,-1,lettré,DMF
718,117,1,gesqu,gesqu,ADV,128,PrA,PrA,jusque,C/V\,ADP,jusque,10,,
719,117,2,al,al,PREDET:a:obj:masc:sg,128,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
720,117,3,brael,brael,NOM:obj:masc:sg,128,N,N,,C/(V)\.'/V\,NOUN,brayer,6,,
721,117,4,l,l,PRO:pers:obj:3:masc:sg:unb,128,Prn,Prn$$,le,C/\,PRON,le,10,,
722,117,5,at,at,VER:pres:3:sg,128,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
723,117,6,tut,tut,PRO:ind:obj:masc:sg,128,QIs,QIs,tout,C/V\,ADV,tout,10,,
724,117,7,copé,copé,VER:pper:masc:sg,128,Vpp,Vpp,,C/V\.'C/V\,VERB,couper,9,,
725,118,1,le,le,DET:def:suj:masc:sg,129,Det,Det,le,C/(e)\,DET,le,10,,
726,118,2,meudre,meudre,ADJ:suj:masc:sg,129,Adj,Adj,meilleur,'C/V\.C/(e)\,ADJ,meilleur,10,,
727,118,3,rei,rei,NOM:suj:masc:sg,129,N,N,,C/V\,NOUN,roi,8,,
728,118,4,e,e,CON:coord,129,Crd,Crd,et,/V\,CCONJ,et,10,,
729,118,5,le,le,DET:def:suj:masc:sg,129,Det,Det,le,C/(e)\,DET,le,10,,
730,118,6,plus,plus,ADV,129,Adv,Adv,plus,C/V\,ADV,plus,10,,
731,118,7,ber,ber,NOM:suj:masc:sg,129,N,N,,C/V\,PROPN|NOUN,ber|baron,-1,baron,DMF
732,119,1,qui,qui,PROCON,130,Qux,Qux,qui,C/V\,PRON,qui,10,,
733,119,2,unques,unques,ADV,130,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10,,
734,119,3,fust,fust,VER:subi:3:sg,130,Vfin,Vfin,être,C/V\,VERB,être,10,,
735,119,4,de,de,PRE,130,Pre,Pre,de,C/(e)\,ADP,de,10,,
736,119,5,paiens,paiens,NOM:obj:masc:pl,130,N,N,,C/V\.'C/V\,NOUN,païen,8,,
737,119,6,né,né,VER:pper:masc:sg,130,Vpp,Vpp,naître,C/V\,VERB,naître,10,,
738,120,1,a,a,PRE,131,Pre,Pre,à,/V\,ADP,à,10,,
739,120,2,haute,haute,ADJ:obj:femi:sg,131,Adj,Adj,haut,'C/V\.C/(e)\,ADJ,haut,10,,
740,120,3,voiz,voiz,NOM:obj:femi:sg,131,N,N,,C/V\,NOUN,voix,3,,
741,120,4,s,s,PROCON,131,Prn,Prn$$,se,C/\,PRON,se,10,,
742,120,5,est,est,VER:pres:3:sg,131,Vfin,Vfin,être,/V\,VERB,être,10,,
743,120,6,escrié,escrié,VER:pper:masc:sg,131,Vpp,Vpp,écrier,/V\.C/V\.'C/V\,VERB,écrier,10,,
744,121,1,"""","""",PON:cit,132,Pnc,Pnc,,,PUNCT,"""",9,,
745,121,2,vos,vos,PRO:pers:2:pl,132,Prn,Prn$,vous,C/V\,PRON,vous,10,,
746,121,3,estes,estes,VER:pres:2:pl,132,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10,,
747,121,4,en,en,PRO:clit,132,Prn,Prn%%,en2,/V\,PRON,en,10,,
748,121,5,del,del,PREDET:de:obj:masc:sg,132,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
749,121,6,tut,tut,PRO:ind:obj:masc:sg,132,QIs,QIs,tout,C/V\,PRON,tout,10,,
750,121,7,finé,finé,VER:pper:masc:sg,132,Vpp,Vpp,finer,C/V\.'C/V\,VERB,finer,10,,
751,122,1,n,n,PRO:clit,133,Neg,Neg$$,ne,C/\,ADV,ne,10,,
752,122,2,avrez,avrez,VER:futu:2:pl,133,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
753,122,3,garant,garant,NOM:obj:masc:sg,133,N,N,,C/V\.'C/V\,NOUN,garant,8,,
754,122,4,pur,pur,PRE,133,Pre,Pre,pour,C/V\,ADP,pour,10,,
755,122,5,vostre,vostre,DET:poss:obj:masc:sg,133,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10,,
756,122,6,dé,dé,NOM:obj:masc:sg,133,N,N,,C/V\,NOUN,dé,3,,
757,122,7,"""","""",PON:cit,133,Pnc,Pnc,,,PUNCT,"""",9,,
758,123,1,quant,quant,ADV,134,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
759,123,2,ot,ot,VER:simp:3:sg,134,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
760,123,3,mort,mort,VER:pper:masc:sg,134,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,,
761,123,4,le,le,DET:def:obj:masc:sg,134,Det,Det,le,C/(e)\,DET,le,10,,
762,123,5,bon,bon,ADJ:obj:masc:sg,134,Adj,Adj,bon,C/V\,ADJ,bon,10,,
763,123,6,vassal,vassal,NOM:obj:masc:sg,134,N,N,,C/V\.'C/V\,NOUN,vassal,8,,
764,124,1,ariere,ariere,ADV,135,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,ADV,arrière,10,,
765,124,2,enchaca,enchaca,VER:simp:3:sg,135,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,enchasser,0,,
766,124,3,le,le,DET:def:obj:masc:sg,135,Det,Det,le,C/(e)\,DET,le,10,,
767,124,4,cheval,cheval,NOM:obj:masc:sg,135,N,N,,C/V\.'C/V\,NOUN,cheval,8,,
768,125,1,puis,puis,ADV,136,PrA,PrA,puis,C/V\,ADV,puis,10,,
769,125,2,mist,mist,VER:simp:3:sg,136,Vfin,Vfin,mettre,C/V\,VERB,mettre,10,,
770,125,3,avant,avant,PRE,136,PrA,PrA,avant,/V\.'C/V\,ADP,avant,10,,
771,125,4,sun,sun,DET:poss:obj:masc:sg,136,Det,Det,son4,C/V\,DET,son,10,,
772,125,5,estandart,estandart,NOM:obj:masc:sg,136,N,N,,/V\.C/V\.'C/V\,NOUN,étendard,9,,
773,126,1,n,n,PROCON,137,Crd,Crd,ne2,C/\,CCONJ,ne,10,,
774,126,2,en,en,PRO:invar,137,Prn,Prn$,on,/V\,PRON,on,10,,
775,126,3,la,la,ADV,137,Adv,Adv,là,C/V\,ADV,là,10,,
776,126,4,li,li,PRO:pers:suj:3:masc:sg:bet,137,Prn,Prn$$,li,C/V\,PRON,li,10,,
777,126,5,baille,baille,VER:pres:3:sg,137,Vfin,Vfin,bailler,'C/V\.C/(e)\,VERB,bailler,10,,
778,126,6,un,un,DET:ndf:obj:masc:sg,137,QIs,QIs,un,/V\,DET,un,10,,
779,126,7,tuenart,tuenart,NOM:obj:masc:sg,137,N,N,,C/V\.C/e\.'C/V\,NOUN,touand,-10,tonner,DMF
780,127,1,la,la,DET:def:suj:femi:sg,138,Det,Det,le,C/V\,DET,le,10,,
781,127,2,bataille,bataille,NOM:suj:femi:sg,138,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8,,
782,127,3,fut,fut,VER:simp:3:sg,138,Vfin,Vfin,être,C/V\,VERB,être,10,,
783,127,4,esbaldie,esbaldie,VER:pper:femi:sg,138,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,ébaudir,0,,
784,128,1,e,e,CON:coord,139,Crd,Crd,et,/V\,CCONJ,et,10,,
785,128,2,dol,dol,PREDET:de:obj:masc:sg,139,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
786,128,3,ferir,ferir,VER:infi,139,Vinf,Vinf,férir,C/V\.'C/V\,VERB,férir,10,,
787,128,4,enmanevie,enmanevie,VER:pper:femi:sg,139,Vpp,Vpp,,/V\.C/V\.C/e\.'C/V\./(e)\,VERB,enmanevir,-10,amanevir,DMF
788,129,1,eis,eis,ADV,140,NVP,NVP,es2,/V\,ADV,es,10,,
789,129,2,lur,lur,PRO:pers:dat:3:pl,140,Prn,Prn,leur,C/V\,PRON,leur,10,,
790,129,3,li,li,DET:def:obj:masc:sg,140,Det,Det,le,C/V\,DET,le,10,,
791,129,4,quens,quens,NOM:obj:masc:sg,140,N,N,,C/V\,NOUN,comte,8,,
792,129,5,de,de,PRE,140,Pre,Pre,de,C/(e)\,ADP,de,10,,
793,129,6,normendie,normendie,NPR:obj:femi:sg,140,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,Normandie,2,,
794,130,1,celui,celui,PRO:demo:obj:masc:sg,141,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10,,
795,130,2,qui,qui,PROCON,141,Qux,Qux,qui,C/V\,PRON,qui,10,,
796,130,3,de,de,PRE,141,Pre,Pre,de,C/(e)\,ADP,de,10,,
797,130,4,ruem,ruem,NPR:obj:masc:sg,141,N,N,,C/V\.'C/V\,NOUN,rue,0,,
798,130,5,fut,fut,VER:simp:3:sg,141,Vfin,Vfin,être,C/V\,VERB,être,10,,
799,130,6,sire,sire,NOM:suj:masc:sg,141,N,N,,'C/V\.C/(e)\,NOUN,sire,11,,
800,131,1,e,e,CON:coord,142,Crd,Crd,et,/V\,CCONJ,et,10,,
801,131,2,de,de,PRE,142,Pre,Pre,de,C/(e)\,ADP,de,10,,
802,131,3,fescamp,fescamp,NPR:obj:masc:sg,142,N,N,,C/V\.'C/V\,NOUN,Fécamp,2,,
803,131,4,fist,fist,VER:simp:3:sg,142,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
804,131,5,l,l,DET:def:obj:femi:sg,142,Det,Det,le,C/\,DET,le,10,,
805,131,6,abbeie,abbeie,NOM:obj:femi:sg,142,N,N,,/V\.C/(V)\.'/V\./(e)\,NOUN,abbaye,9,,
806,132,1,au,au,PREDET:a:obj:masc:sg,143,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
807,132,2,rei,rei,NOM:obj:masc:sg,143,N,N,,C/V\,NOUN,roi,8,,
808,132,3,gormund,gormund,NPR:obj:masc:sg,143,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Gormond,Gormond et Isembart - Wikipedia 
809,132,4,nuist,nuist,VER:simp:3:sg,143,Vfin,Vfin,nuire,C/V\,VERB,nuire,10,,
810,132,5,espie,espié,NOM:obj:masc:sg,143,N,N,,/V\.'C/V\,NOUN,espie,3,,
811,133,1,joster,joster,VER:infi,144,Vinf,Vinf,,C/V\.'C/V\,VERB,jouter,9,,
812,133,2,i,i,PRO:clit,144,Prn,Prn$$,y2,/V\,PRON,y,10,,
813,133,3,vait,vait,VER:pres:3:sg,144,Vfin,Vfin,aller,C/V\,VERB,aller,10,,
814,133,4,sun,sun,DET:poss:obj:masc:sg,144,Det,Det,son4,C/V\,DET,son,10,,
815,133,5,cors,cors,NOM:obj:masc:sg,144,N,N,,C/V\,NOUN,corps,3,,
816,133,6,meimes,meimes,ADJ:obj:masc:sg,144,Adj,Adj,même,C/(V)\.'/V\.C/e\,ADJ,même,10,,
817,134,1,pleine,pleine,ADJ:obj:femi:sg,145,Adj,Adj,plein,'C/V\.C/(e)\,ADJ,plein,10,,
818,134,2,sa,sa,DET:poss:obj:femi:sg,145,Det,Det,son4,C/V\,DET,son,10,,
819,134,3,lance,lance,NOM:obj:femi:sg,145,N,N,,'C/V\.C/(e)\,NOUN,lance,8,,
820,134,4,le,le,PRO:pers:obj:3:masc:sg:unb,145,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
821,134,5,sovie,sovie,VER:pres:3:sg,145,Vfin,Vfin,,C/V\.'C/V\./(e)\,VERB,UNKNOWN,-10,souvir,DMF
822,135,1,ceo,ceo,PRO:invar,146,Prn,Prn,ce,C/V\,PRON,ce,10,,
823,135,2,dit,dit,VER:pres:3:sg,146,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
824,135,3,la,la,DET:def:suj:femi:sg,146,Det,Det,le,C/V\,DET,le,10,,
825,135,4,geste,geste,NOM:suj:femi:sg,146,N,N,,'C/V\.C/(e)\,NOUN,geste,8,,
826,135,5,a,a,PRE,146,Pre,Pre,à,/V\,ADP,à,10,,
827,135,6,seint,seint,ADJ:obj:masc:sg,146,Adj,Adj,saint,C/V\,ADJ,saint,10,,
828,135,7,denise,denise,NPR:obj:masc:sg,146,N,N,,C/V\.'C/V\.C/(e)\,NOUN,Denise,2,,
829,136,1,ne,ne,PRO:clit,147,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
830,136,2,fust,fust,VER:subi:3:sg,147,Vfin,Vfin,être,C/V\,VERB,être,10,,
831,136,3,la,la,DET:def:suj:femi:sg,147,Det,Det,le,C/V\,DET,le,10,,
832,136,4,hanste,hanste,NOM:suj:femi:sg,147,N,N,,'C/V\.C/(e)\,NOUN,hanste,9,,
833,136,5,que,que,PROCON,147,Qux,Qux,que,C/(e)\,PRON,que,10,,
834,136,6,li,li,PRO:pers:suj:3:masc:sg:bet,147,Prn,Prn$$,li,C/V\,PRON,li,10,,
835,136,7,brise,brise,VER:subp:3:sg,147,Vfin,Vfin,,'C/V\.C/(e)\,VERB,briser,8,,
836,137,1,celui,celui,PRO:demo:suj:masc:sg,148,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10,,
837,137,2,l,l,PRO:pers:obj:3:masc:sg:unb,148,Prn,Prn$$,le,C/\,PRON,le,10,,
838,137,3,ust,ust,VER:subi:3:sg,148,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
839,137,4,geté,geté,VER:pper:masc:sg,148,Vpp,Vpp,jeter,C/V\.'C/V\,VERB,jeter,10,,
840,137,5,de,de,PRE,148,Pre,Pre,de,C/(e)\,ADP,de,10,,
841,137,6,vie,vie,NOM:obj:femi:sg,148,N,N,,'C/V\./(e)\,NOUN,vie,3,,
842,138,1,gormund,gormund,NPR:suj:masc:sg,149,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Gormond,Gormond et Isembart - Wikipedia 
843,138,2,li,li,PRO:pers:suj:3:masc:sg:bet,149,Prn,Prn$$,li,C/V\,PRON,li,10,,
844,138,3,lance,lance,VER:pres:3:sg,149,Vfin,Vfin,,'C/V\.C/(e)\,VERB,lancer,8,,
845,138,4,une,une,DET:ndf:obj:femi:sg,149,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
846,138,5,guivre,guivre,NOM:obj:femi:sg,149,N,N,,'C/V\.C/(e)\,NOUN,guivre,9,,
847,139,1,parmi,parmi,PRE,150,PrA,PrA,parmi,C/V\.'C/V\,ADP,parmi,10,,
848,139,2,le,le,DET:def:obj:masc:sg,150,Det,Det,le,C/(e)\,DET,le,10,,
849,139,3,cors,cors,NOM:obj:masc:sg,150,N,N,,C/V\,NOUN,corps,3,,
850,139,4,li,li,PRO:pers:suj:3:masc:sg:bet,150,Prn,Prn$$,li,C/V\,PRON,li,10,,
851,139,5,est,est,VER:pres:3:sg,150,Vfin,Vfin,être,/V\,VERB,être,10,,
852,139,6,saillie,saillie,VER:pper:femi:sg,150,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,saillir,8,,
853,140,1,de,de,PRE,151,Pre,Pre,de,C/(e)\,ADP,de,10,,
854,140,2,l,l,DET:def:obj:femi:sg,151,Det,Det,le,C/\,DET,le,10,,
855,140,3,autre,autre,ADJ:obj:femi:sg,151,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,
856,140,4,part,part,NOM:obj:femi:sg,151,N,N,,C/V\,NOUN,part,3,,
857,140,5,s,s,PROCON,151,Adv,Adv,si4,C/\,ADV,si,10,,
858,140,6,en,en,PRO:clit,151,Prn,Prn$$,en2,/V\,PRON,en,10,,
859,140,7,est,est,VER:pres:3:sg,151,Vfin,Vfin,être,/V\,VERB,être,10,,
860,140,8,eissie,eissie,VER:pper:femi:sg,151,Vpp,Vpp,issir,/V\.'C/V\./(e)\,VERB,issir,10,,
861,141,1,fiert,fiert,VER:pres:3:sg,152,Vfin,Vfin,férir,C/V\,VERB,férir,10,,
862,141,2,un,un,DET:ndf:obj:masc:sg,152,QIs,QIs,un,/V\,DET,un,10,,
863,141,3,danzel,danzel,NOM:obj:masc:sg,152,N,N,,C/V\.'C/V\,NOUN,danceau,-10,dancel,DMF
864,141,4,de,de,PRE,152,Pre,Pre,de,C/(e)\,ADP,de,10,,
865,141,5,lumbardie,lumbardie,NPR:obj:femi:sg,152,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,Lombardie,2,,
866,142,1,k,k,PROCON,153,Sub,Sub,que,C/\,SCONJ,que,10,,
867,142,2,andous,andous,ADJ:card,153,QIs,QIs,ambedeux,/V\.'C/V\,NUM,ambedeux,10,,
868,142,3,les,les,PRO:pers:acc:3:masc:pl,153,Prn,Prn$$,le,C/V\,PRON,le,10,,
869,142,4,ad,ad,VER:pres:3:sg,153,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
870,142,5,geté,geté,VER:pper:masc:sg,153,Vpp,Vpp,jeter,C/V\.'C/V\,VERB,jeter,10,,
871,142,6,de,de,PRE,153,Pre,Pre,de,C/(e)\,ADP,de,10,,
872,142,7,vie,vie,NOM:obj:femi:sg,153,N,N,,'C/V\./(e)\,NOUN,vie,3,,
873,143,1,li,li,DET:def:suj:masc:sg,154,Det,Det,le,C/V\,DET,le,10,,
874,143,2,reis,reis,NOM:suj:masc:sg,154,N,N,,C/V\,NOUN,roi,3,,
875,143,3,gormund,gormund,NPR:suj:masc:sg,154,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Gormond,Gormond et Isembart - Wikipedia 
876,143,4,en,en,PRE,154,Pre,Pre,en,/V\,ADP,en,10,,
877,143,5,haut,haut,ADJ:obj:masc:sg,154,Adj,Adj,haut,C/V\,ADJ,haut,10,,
878,143,6,s,s,PROCON,154,Prn,Prn$$,se,C/\,PRON,se,10,,
879,143,7,escrie,escrie,VER:pres:3:sg,154,Vfin,Vfin,écrier,/V\.'C/V\./(e)\,VERB,écrier,10,,
880,144,1,"""","""",PON:cit,155,Pnc,Pnc,,,PUNCT,"""",9,,
881,144,2,iceste,iceste,DET:demo:suj:femi:sg,155,Dem,Dem,cist,/V\.'C/V\.C/(e)\,DET,cist,10,,
882,144,3,gent,gent,NOM:suj:femi:sg,155,N,N,,C/V\,NOUN,gent,8,,
883,144,4,fole,fole,ADJ:suj:femi:sg,155,Adj,Adj,fou,'C/V\.C/(e)\,ADJ,fou,10,,
884,144,5,esbaie,esbaie,VER:pper:femi:sg,155,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,ébahir,9,,
885,145,1,mult,mult,ADV,156,QIs,QIs,moult,C/V\,ADV,moult,10,,
886,145,2,par,par,PRE,156,Adv,Adv,par2,C/V\,ADV,par,10,,
887,145,3,i,i,PRO:clit,156,Prn,Prn$$,y2,/V\,PRON,y,10,,
888,145,4,firent,firent,VER:simp:3:pl,156,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10,,
889,145,5,grant,grant,ADJ:obj:femi:sg,156,Adj,Adj,grand,C/V\,ADJ,grand,10,,
890,145,6,folie,folie,NOM:obj:femi:sg,156,N,N,,C/V\.'C/V\./(e)\,NOUN,folie,8,,
891,146,1,quant,quant,ADV,157,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
892,146,2,il,il,PRO:pers:suj:3:masc:pl,157,Prn,Prn,il,/V\,PRON,il,10,,
893,146,3,vers,vers,PRE,157,Pre,Pre,vers2,C/V\,ADP,vers,10,,
894,146,4,mei,mei,PRO:pers:obj:1:sg:bet,157,Prn,Prn,moi,C/V\,PRON,moi,10,,
895,146,5,bataille,bataille,NOM:obj:femi:sg,157,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8,,
896,146,6,pristrent,pristrent,VER:simp:3:pl,157,Vfin,Vfin,prendre,'C/V\.C/e\,VERB,prendre,10,,
897,147,1,ne,ne,PRO:clit,158,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
898,147,2,voil,voil,VER:pres:1:sg,158,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
899,147,3,que,que,PROCON,158,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
900,147,4,ja,ja,ADV,158,Adv,Adv,jà,C/V\,ADV,jà,10,,
901,147,5,un,un,DET:ndf:suj:masc:sg,158,QIs,QIs,un,/V\,NUM,un,10,,
902,147,6,sul,sul,ADJ:suj:masc:sg,158,Adj,Adj,seul,C/V\,ADJ,seul,10,,
903,147,7,s,s,PROCON,158,Prn,Prn$$,se,C/\,PRON,se,10,,
904,147,8,en,en,PRO:clit,158,Prn,Prn$$,en2,/V\,PRON,en,10,,
905,147,9,rie,rie,VER:subp:3:sg,158,Vfin,Vfin,rire,'C/V\./(e)\,VERB,rire,10,,
906,148,1,tut,tut,PRO:ind:suj:masc:pl,159,QIs,QIs,tout,C/V\,ADV,tout,10,,
907,148,2,serrunt,serrunt,VER:futu:3:pl,159,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
908,148,3,mort,mort,VER:pper:masc:sg,159,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,,
909,148,4,de,de,PRE,159,Pre,Pre,de,C/(e)\,ADP,de,10,,
910,148,5,mal,mal,ADJ:obj:masc:sg,159,Adj,Adj,mal2,C/V\,ADJ,mal,10,,
911,148,6,martire,martire,NOM:obj:masc:sg,159,N,N,,C/V\.'C/V\.C/(e)\,NOUN,martyre,3,,
912,148,7,"""","""",PON:cit,159,Pnc,Pnc,,,PUNCT,"""",9,,
913,149,1,quant,quant,ADV,160,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
914,149,2,il,il,PRO:pers:suj:3:masc:sg:unb,160,Prn,Prn$,il,/V\,PRON,il,10,,
915,149,3,ot,ot,VER:simp:3:sg,160,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
916,149,4,mort,mort,VER:pper:masc:sg,160,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,,
917,149,5,les,les,DET:def:obj:masc:pl,160,Det,Det,le,C/V\,DET,le,10,,
918,149,6,bons,bons,ADJ:obj:masc:pl,160,Adj,Adj,bon,C/V\,ADJ,bon,10,,
919,149,7,vassaus,vassaus,NOM:obj:masc:pl,160,N,N,,C/V\.'C/V\,NOUN,vassal,9,,
920,150,1,ariere,ariere,ADV,161,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,ADV,arrière,10,,
921,150,2,enchaca,enchaca,VER:simp:3:sg,161,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,enchasser,0,,
922,150,3,les,les,DET:def:obj:masc:pl,161,Det,Det,le,C/V\,DET,le,10,,
923,150,4,chenaus,chenaus,NOM:obj:masc:pl,161,N,N,,C/V\.'C/V\,NOUN,chenal,6,,
924,151,1,puis,puis,ADV,162,PrA,PrA,puis,C/V\,ADV,puis,10,,
925,151,2,mist,mist,VER:simp:3:sg,162,Vfin,Vfin,mettre,C/V\,VERB,mettre,10,,
926,151,3,avant,avant,PRE,162,PrA,PrA,avant,/V\.'C/V\,ADP,avant,10,,
927,151,4,sun,sun,DET:poss:obj:masc:sg,162,Det,Det,son4,C/V\,DET,son,10,,
928,151,5,estandart,estandart,NOM:obj:masc:sg,162,N,N,,/V\.C/V\.'C/V\,NOUN,étendard,9,,
929,152,1,n,n,PROCON,163,Crd,Crd,ne2,C/\,CCONJ,ne,10,,
930,152,2,en,en,PRO:invar,163,Prn,Prn$,on,/V\,PRON,on,10,,
931,152,3,la,la,ADV,163,Adv,Adv,là,C/V\,ADV,là,10,,
932,152,4,li,li,PRO:pers:suj:3:masc:sg:bet,163,Prn,Prn$$,li,C/V\,PRON,li,10,,
933,152,5,baille,baille,VER:pres:3:sg,163,Vfin,Vfin,bailler,'C/V\.C/(e)\,VERB,bailler,10,,
934,152,6,un,un,DET:ndf:obj:masc:sg,163,QIs,QIs,un,/V\,DET,un,10,,
935,152,7,tuenart,tuenart,NOM:obj:masc:sg,163,N,N,,C/V\.C/e\.'C/V\,NOUN,touand,-10,tonner,DMF
936,153,1,fier,fier,ADJ:suj:masc:sg,164,Adj,Adj,fier,C/V\,ADJ,fier,10,,
937,153,2,fut,fut,VER:simp:3:sg,164,Vfin,Vfin,être,C/V\,VERB,être,10,,
938,153,3,l,l,DET:def:suj:masc:sg,164,Det,Det,le,C/\,DET,le,10,,
939,153,4,estur,estur,NOM:suj:masc:sg,164,N,N,,/V\.'C/V\,NOUN,estour,9,,
940,153,5,e,e,CON:coord,164,Crd,Crd,et,/V\,CCONJ,et,10,,
941,153,6,esbaudi,esbaudi,VER:pper:masc:sg,164,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,ébaudir,9,,
942,154,1,eis,eis,ADV,165,NVP,NVP,es2,/V\,ADV,es,10,,
943,154,2,vus,vus,PRO:pers:2:pl,165,Prn,Prn,vous,C/V\,PRON,vous,10,,
944,154,3,ernaut,ernaut,NPR:obj:masc:sg,165,N,N,,/V\.'C/V\,NOUN,harnaud,-10,Arnaud,DMF
945,154,4,qui,qui,PROCON,165,Qux,Qux,qui,C/V\,PRON,qui,10,,
946,154,5,tint,tint,VER:simp:3:sg,165,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,,
947,154,6,pontif,pontif,NPR:obj:masc:sg,165,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,pointif,DMF
948,155,1,e,e,CON:coord,166,Crd,Crd,et,/V\,CCONJ,et,10,,
949,155,2,les,les,DET:def:obj:masc:pl,166,Det,Det,le,C/V\,DET,le,10,,
950,155,3,aloez,aloez,NOM:obj:masc:pl,166,N,N,,/V\.'C/V\,PROPN|NOUN,allouer,-1,allouer,DMF
951,155,4,saint,saint,ADJ:obj:masc:sg,166,Adj,Adj,saint,C/V\,ADJ,saint,10,,
952,155,5,valerin,valerin,NPR:obj:masc:sg,166,N,N,,C/V\.C/e\.'C/V\,NOUN,valerin,-10,Saint-Vallerin,Saint-Vallerin – Wikipedia 
953,156,1,e,e,CON:coord,167,Crd,Crd,et,/V\,CCONJ,et,10,,
954,156,2,vait,vait,VER:pres:3:sg,167,Vfin,Vfin,aller,C/V\,VERB,aller,10,,
955,156,3,le,le,DET:def:obj:masc:sg,167,Det,Det,le,C/(e)\,DET,le,10,,
956,156,4,rei,rei,NOM:obj:masc:sg,167,N,N,,C/V\,NOUN,roi,8,,
957,156,5,gormund,gormund,NPR:obj:masc:sg,167,N,N,,C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10,Gormond,Gormond et Isembart - Wikipedia 
958,156,6,ferir,ferir,VER:infi,167,Vinf,Vinf,férir,C/V\.'C/V\,VERB,férir,10,,
