wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
93,15,8,rue,rue,15,N,N,,'C/V\./(e)\,NOUN,rue,8,,
94,16,1,qui,qui,16,Qux,Qux,qui,C/V\,PRON,qui,10,,
95,16,2,tot,tot,16,QIs,QIs,tout,C/V\,PRON,tout,10,,
96,16,3,ne,ne,16,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
97,16,4,soit,soit,16,Vfin,Vfin,être,C/V\,VERB,être,10,,
98,16,5,de,de,16,Pre,Pre,de,C/(e)\,ADP,de,10,,
99,16,6,lor,lor,16,Det,Det,leur2,C/V\,DET,leur,10,,
100,16,7,tenue,tenue,16,Vpp,Vpp,tenir,C/V\.'C/V\./(e)\,VERB,tenir,10,,
101,16,8,.,.,16,Pnc,Pnc,,,PUNCT,.,9,,
102,17,1,en,en,17,Pre,Pre,en,/V\,ADP,en,10,,
103,17,2,celi,celi,17,Dem,Dem,cil,C/V\.'C/V\,DET,cil,10,,
104,17,3,bourc,bourc,17,N,N,,C/V\,NOUN,bourg,3,,
105,17,4,",",",",17,Pnc,Pnc,,,PUNCT,",",9,,
106,17,5,ce,ce,17,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
107,17,6,est,est,17,Vfin,Vfin,être,/V\,VERB,être,10,,
108,17,7,la,la,17,Det,Det,le,C/V\,DET,le,10,,
109,17,8,somme,somme,17,N,N,,'C/V\.C/(e)\,NOUN,somme,8,,
110,17,9,",",",",17,Pnc,Pnc,,,PUNCT,",",9,,
111,18,1,avoit,avoit,18,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
112,18,2,ja,ja,18,Adv,Adv,jà,C/V\,ADV,jà,10,,
113,18,3,diz,diz,18,N,N,,C/V\,PROPN|NOUN,dit,8,,
114,18,4,a,a,18,Pre,Pre,à,/V\,ADP,à,10,,
115,18,5,un,un,18,QIs,QIs,un,/V\,DET,un,10,,
116,18,6,riche,riche,18,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10,,
117,18,7,home,home,18,N,N,,'/V\.C/(e)\,NOUN,homme,8,,
118,19,1,qui,qui,19,Qux,Qux,qui,C/V\,PRON,qui,10,,
119,19,2,de,de,19,Pre,Pre,de,C/(e)\,ADP,de,10,,
120,19,3,nouvel,nouvel,19,Adj,Adj,nouveau,C/V\.'C/V\,ADJ,nouveau,10,,
121,19,4,ot,ot,19,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
122,19,5,fame,fame,19,N,N,,'C/V\.C/(e)\,NOUN,femme,3,,
123,19,6,prise,prise,19,Vpp,Vpp,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
124,19,7,",",",",19,Pnc,Pnc,,,PUNCT,",",9,,
125,20,1,bele,bele,20,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10,,
126,20,2,",",",",20,Pnc,Pnc,,,PUNCT,",",9,,
127,20,3,cortoise,cortoise,20,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,courtois,8,,
128,20,4,et,et,20,Crd,Crd,et,/V\,CCONJ,et,10,,
129,20,5,bien,bien,20,Adv,Adv,bien,C/V\,ADV,bien,10,,
130,20,6,aprise,aprise,20,Vpp,Vpp,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10,,
131,20,7,",",",",20,Pnc,Pnc,,,PUNCT,",",9,,
132,21,1,bien,bien,21,Adv,Adv,bien,C/V\,ADV,bien,10,,
