wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,syntag,syntag2,lemma,textlineid,synfunc,syllabified
503,97,1,desireuse,desireuse,ADJ,2165,<unknown>,Adj,Adj,,106023,,C/V\.C/V\.'C/V\.C/(e)\
504,97,2,de,de,PRE,2166,de_+S,Pre,Pre,de,106023,,C/(e)\
505,97,3,vengence,vengence,NOM,2167,venjance_+IT,N,N,,106023,,C/V\.'C/V\.C/(e)\
506,97,4,",",",",PON,2168,",",Pnc,Pnc,,106023,,
507,97,5,ars,ars,NOM,2169,arc|ars_+I|+T,Vpp,Vpp,ardre,106023,,/V\
508,98,1,de,de,PRE,2166,de_+S,Pre,Pre,de,106023,,C/(e)\
509,98,2,vengence,vengence,NOM,2167,venjance_+IT,N,N,,106023,,C/V\.'C/V\.C/(e)\
510,98,3,",",",",PON,2168,",",Pnc,Pnc,,106023,,
511,98,4,ars,ars,NOM,2169,arc|ars_+I|+T,Vpp,Vpp,ardre,106023,,/V\
512,98,5,",",",",PON,2170,",",Pnc,Pnc,,106023,,
513,98,6,destruis,destruis,VER,2171,destruire_+Z,Vpp,Vpp,détruire,106023,&,C/V\.'C/V\
514,98,7,et,et,CON:coord,2172,et_S,Crd,Crd,et,106023,,/V\
515,98,8,mis,mis,VER,2173,manoir|metre|mettre_M|CIM|M,Vpp,Vpp,mettre,106023,,C/V\
516,99,1,desireux,desireux,ADJ,2191,<nolem>,Adj,Adj,,106025,,C/V\.C/V\.'C/V\
517,99,2,de,de,PRE,2192,de_+S,Pre,Pre,de,106025,,C/(e)\
518,99,3,noble,noble,ADJ,2193,noble1|noble_+IT|CI,Adj,Adj,noble,106025,,'C/V\.C/(e)\
519,99,4,semence,semence,NOM,2194,semence_+IT,N,N,,106025,,C/V\.'C/V\.C/(e)\
520,100,1,de,de,PRE,2192,de_+S,Pre,Pre,de,106025,,C/(e)\
521,100,2,noble,noble,ADJ,2193,noble1|noble_+IT|CI,Adj,Adj,noble,106025,,'C/V\.C/(e)\
522,100,3,semence,semence,NOM,2194,semence_+IT,N,N,,106025,,C/V\.'C/V\.C/(e)\
523,100,4,",",",",PON,2195,",",Pnc,Pnc,,106025,,
524,100,5,voiant,voiant,VER,2196,voir_M,Vprs,Vprs,voir1,106025,,C/V\.'C/V\
525,101,1,voiant,voiant,VER,2196,voir_M,Vprs,Vprs,voir1,106025,,C/V\.'C/V\
526,101,2,la,la,DET:def,2197,le_S,Det,Det,le,106025,,C/V\
527,101,3,persecucion,persecucion,NOM,2198,persecucïon_+Td,N,N,,106025,,C/V\.C/V\.C/V\.C/{V}\.'/V\
528,102,1,des,des,PREDET:de,2217,de+le_S,Pre+Det,Pre+Det,de+le,106027,,C/V\
529,102,2,vergettes,vergettes,NOM,2218,vergete_*+T,N,N,,106027,,C/V\.'C/V\.C/e\
530,102,3,et,et,CON:coord,2219,et_S,Crd,Crd,et,106027,,/V\
531,102,4,des,des,PREDET:de,2220,de+le_S,Pre+Det,Pre+Det,de+le,106027,,C/V\
532,102,5,gittons,gittons,VER,2221,<unknown>,N,N,,106027,,C/V\.'C/V\
533,103,1,cueillis,cueillis,VER,2222,cueillir_M,Vpp,Vpp,cueillir,106027,,C/V\.'C/V\
534,103,2,sur,sur,PRE,2223,sor2_+S,PrA,PrA,sur,106027,,C/V\
535,103,3,le,le,DET:def,2224,le_S,Det,Det,le,106027,,C/(e)\
536,103,4,hault,hault,ADJ,2225,haut_+Z,Adj,Adj,haut,106027,,C/V\
537,103,5,sommeton,sommeton,NOM,2226,<unknown>,N,N,,106027,,C/V\.C/e\.'C/V\
538,104,1,d',d',PRE,2227,de_+S,Pre,Pre,de,106028,,C/\
539,104,2,ycellui,ycellui,VER,2228,<unknown>,Dem,Dem,cil,106028,,/V\.C/e\.'C/V\
540,104,3,seigneuri,seigneuri,ADJ,2229,<nolem>,Adj,Adj,,106028,,C/V\.C/V\.'C/V\
541,104,4,noble,noble,ADJ,2230,noble1|noble_+IT|CI,Adj,Adj,noble,106028,,'C/V\.C/(e)\
542,104,5,arbre,arbre,NOM,2231,arbre_+IT,N,N,,106028,,'/V\.C/(e)\
543,105,1,Et,et,CON:coord,2233,et_S,Crd,Crd,et,106028,,/V\
544,105,2,comme,comme,VER,2234,commer_M,Sub,Sub,comme,106028,,'C/V\.C/(e)\
545,105,3,le,le,DET:def,2235,le_S,Det,Det,le,106028,,C/(e)\
546,105,4,dieu,dieu,NOM,2236,dieu_+CIT,N,N,,106028,,C/V\
547,105,5,Pelagus,pelagus,NPR,2237,<unknown>,N,N,,106028,,C/V\.C/V\.'C/V\
548,106,1,esquelles,esquelles,NOM,2263,<unknown>,Pre+Qux,Pre+Qux,en1+lequel,106030,,/V\.'C/V\.C/e\
549,106,2,par,par,PRE,2264,par_S,Pre,Pre,par1,106030,,C/V\
550,106,3,grant,grant,ADJ,2265,grant_+CIT,Adj,Adj,grand,106031,,C/V\
551,106,4,digneté,digneté,NOM,2266,dignité_+T,N,N,,106031,,C/V\.C/e\.'C/V\
552,107,1,les,les,PRO:pers,2267,il_S,Prn,Prn$$,3p,106031,c,C/V\
553,107,2,planterent,planterent,VER,2268,planter_M,Vfin,Vfin,,106031,,C/V\.'C/V\.C/e\
554,107,3,en,en,PRE,2269,en1_+S,Pre,Pre,en1,106031,,/V\
555,107,4,mains,mains,DET:ind,2270,maint_S,QIs,QIs,maint,106031,,C/V\
556,107,5,vergiers,vergiers,NOM,2271,vergier1|vergier_+I|CI,N,N,,106031,,C/V\.'C/V\
557,108,1,de,de,PRE,2275,de_+S,Pre,Pre,de,106031,,C/(e)\
558,108,2,nouvelles,nouvelles,ADJ,2276,novel_*+I,Adj,Adj,nouveau,106032,,C/V\.'C/V\.C/e\
559,108,3,entes,entes,NOM,2277,ente_*+IT,N,N,,106032,,'/V\.C/e\
560,108,4,que,que,PROCON,2278,que3_S,Sub,Sub,que,106032,c,C/(e)\
561,108,5,fort,fort,ADJ,2279,fort_+IT,Adj,Adj,fort,106032,,C/V\
562,109,1,ilz,ilz,PRO:pers,2280,il_S,Prn,Prn$,3p,106032,s,/V\
563,109,2,cloirent,cloirent,VER,2281,clore_+MMd,Vfin,Vfin,clore,106032,,'C/V\.C/e\
564,109,3,d',d',PRE,2282,de_+S,Pre,Pre,de,106032,,C/\
565,109,4,espineuses,espineuses,ADJ,2283,<unknown>,Adj,Adj,,106032,,/V\.C/V\.'C/V\.C/e\
566,109,5,haies,haies,NOM,2284,haie1|haie_+I|I,N,N,,106032,,'C/V\./e\
567,110,1,en,en,PRE,2302,en1_+S,Pre,Pre,en1,106034,,/V\
568,110,2,plusieurs,plusieurs,DET:ind,2303,plusor_S,QIs,QIs,plusieurs,106034,,C/V\.'C/V\
569,110,3,lieux,lieux,NOM,2304,lieu_+Z,N,N,,106034,,C/V\
570,110,4,la,la,DET:def,2305,le_S,Det,Det,le,106034,,C/V\
571,110,5,haulte,haulte,ADJ,2306,haut_+Z,Adj,Adj,haut,106034,,'C/V\.C/(e)\
572,110,6,plante,plante,NOM,2307,plante1|plante2_+T|+T,N,N,,106034,,'C/V\.C/(e)\
573,111,1,dont,dont,PRO:invar,2309,dont_S,Qux,Qux,dont,106034,,C/V\
574,111,2,puis,puis,VER,2310,pondre|pöoir_+M|+I,Adv,Adv,puis,106034,,C/V\
575,111,3,une,une,DET:ndf,2311,un_S,QIs,QIs,un,106034,,'/V\.C/(e)\
576,111,4,vergete,vergete,NOM,2312,vergete_+T,N,N,,106034,,C/V\.'C/V\.C/(e)\
577,111,5,tant,tant,ADV,2313,tant_CI,QIs,QIs,tant,106035,,C/V\
578,112,1,d',d',PRE,2317,de_+S,Pre,Pre,de,106035,,C/\
579,112,2,Europpe,europpe,NPR,2318,<unknown>,N,N,,106035,,/(V)\./V\.'C/V\.C/(e)\
580,112,3,en,en,PRE,2319,en1_+S,Pre,Pre,en1,106035,,/V\
581,112,4,la,la,DET:def,2320,le_S,Det,Det,le,106035,,C/V\
582,112,5,terre,terre,NOM,2321,terre_+CIT,N,N,,106035,,'C/V\.C/(e)\
583,112,6,latine,latine,ADJ,2322,<nolem>,Adj,Adj,,106035,,C/V\.'C/V\.C/(e)\
584,113,1,Ou,ou,PREDET:en,2348,en1+le_S,Pre+Det,Pre+Det,en1+le,107002,,/V\
585,113,2,temps,temps,NOM,2349,tens_+CT,N,N,,107002,,C/V\
586,113,3,des,des,PREDET:de,2350,de+le_S,Pre+Det,Pre+Det,de+le,107002,,C/V\
587,113,4,sus,sus,ADV,2351,sus_I,PrA,PrA,sus,107002,,C/V\
588,113,5,dis,dis,VER,2352,dire_+CMI,Vpp,Vpp,dire,107002,,C/V\
589,113,6,larrecins,larrecins,NOM,2353,larrecin_*+IT,N,N,,107002,,C/V\.C/e\.'C/V\
590,114,1,de,de,PRE,2366,de_+S,Pre,Pre,de,107003,,C/(e)\
591,114,2,la,la,DET:def,2367,le_S,Det,Det,le,107003,,C/V\
592,114,3,cousme,cousme,NOM,2368,<unknown>,N,N,,107003,,'C/V\.C/(e)\
593,114,4,du,du,PREDET:de,2369,de+le_S,Pre+Det,Pre+Det,de+le,107003,,C/V\
594,114,5,sus,sus,ADV,2370,sus_I,PrA,PrA,sus,107003,,C/V\
595,114,6,dit,dit,VER,2371,dire_+CMI,Vpp,Vpp,dire,107003,,C/V\
596,114,7,arbre,arbre,NOM,2372,arbre_+IT,N,N,,107003,,'/V\.C/(e)\
597,115,1,parcruit,parcruit,VER,2388,<unknown>,Vfin,Vfin,parcroître,107005,,C/V\.'C/V\
598,115,2,tant,tant,ADV,2389,tant_CI,QIs,QIs,tant,107005,,C/V\
599,115,3,que,que,PROCON,2390,que3_S,Sub,Sub,que,107005,,C/(e)\
600,115,4,de,de,PRE,2391,de_+S,Pre,Pre,de,107005,,C/(e)\
601,115,5,la,la,DET:def,2392,le_S,Det,Det,le,107005,,C/V\
602,115,6,beauté,beauté,NOM,2393,biauté_+T,N,N,,107005,,C/V\.'C/V\
603,116,1,et,et,CON:coord,2400,et_S,Crd,Crd,et,107005,,/V\
604,116,2,fus,fus,VER,2401,estre1|estre_+I|MI,Vfin,Vfin,être1|ester,107005,,C/V\
605,116,3,«,«,PON:cit,2402,«,Pnc,Pnc,,107006,,
606,116,4,Libera,libera,VER,2403,<unknown>,N,N,,107006,c,C/V\.C/V\.'C/V\
607,116,5,»,»,PON:cit,2404,»,Pnc,Pnc,,107006,,
608,116,6,appellé,appellé,VER,2405,apeler_+M,Vpp,Vpp,appeler,107006,,/V\.C/e\.'C/V\
609,117,1,de,de,PRE,2421,de_+S,Pre,Pre,de,107007,,C/(e)\
610,117,2,digneté,digneté,NOM,2422,dignité_+T,N,N,,107007,,C/V\.C/e\.'C/V\
611,117,3,ce,ce,PRO:invar,2423,ce1_S,Dem,Dem,cist,107007,,C/(e)\
612,117,4,noble,noble,ADJ,2424,noble1|noble_+IT|CI,Adj,Adj,noble,107007,,'C/V\.C/(e)\
613,117,5,estoc,estoc,NOM,2425,estoc1|estoc2_+T|+T,N,N,,107007,,/V\.'C/V\
614,118,1,ja,ja,ADV,2429,ja_+CIT,Adv,Adv,jà,107008,,C/V\
615,118,2,montees,montees,VER,2430,monter_+I,Vpp,Vpp,monter,107008,,C/V\.'C/V\./e\
616,118,3,et,et,CON:coord,2431,et_S,Crd,Crd,et,107008,,/V\
617,118,4,enbelies,enbelies,VER,2432,embelir_*+I,Vpp,Vpp,,107008,,/V\.C/e\.'C/V\./e\
618,119,1,et,et,CON:coord,2431,et_S,Crd,Crd,et,107008,,/V\
619,119,2,enbelies,enbelies,VER,2432,embelir_*+I,Vpp,Vpp,,107008,,/V\.C/e\.'C/V\./e\
620,119,3,en,en,PRE,2433,en1_+S,Pre,Pre,en1,107008,,/V\
621,119,4,leur,leur,DET:poss,2434,lor2_S,Det,Det,leur2,107008,,C/V\
622,119,5,force,force,NOM,2435,force1|force2_+T|+IT,N,N,,107008,,'C/V\.C/(e)\
623,120,1,par,par,PRE,2490,par_S,Pre,Pre,par1,107013,,C/V\
624,120,2,espace,espace,NOM,2491,espace_+IT,N,N,,107013,,/V\.'C/V\.C/(e)\
625,120,3,de,de,PRE,2492,de_+S,Pre,Pre,de,107013,,C/(e)\
626,120,4,multitude,multitude,NOM,2493,multitude_+T,N,N,,107013,,C/V\.C/V\.'C/V\.C/(e)\
627,121,1,de,de,PRE,2508,de_+S,Pre,Pre,de,107014,,C/(e)\
628,121,2,mon,mon,DET:poss,2509,mon1_S,Det,Det,mon1,107014,,C/V\
629,121,3,nom,nom,NOM,2510,nom_+CIT,N,N,,107014,,C/V\
630,121,4,et,et,CON:coord,2511,et_S,Crd,Crd,et,107014,,/V\
631,121,5,coultivement,coultivement,NOM,2512,<unknown>,N,N,,107014,,C/V\.C/V\.C/e\.'C/V\
632,122,1,d',d',PRE,2525,de_+S,Pre,Pre,de,107015,,C/\
633,122,2,ueil,ueil,NOM,2526,euel|ueil_+T|+IT,N,N,,107015,,/V\
634,122,3,je,je,PRO:pers,2527,je_S,Prn,Prn$,1ps,107015,s,C/(e)\
635,122,4,soie,soie,VER,2528,estre1|estre_+I|MI,Vfin,Vfin,être1|ester,107015,,'C/V\./(e)\
636,122,5,et,et,CON:coord,2529,et_S,Crd,Crd,et,107015,,/V\
637,122,6,appere,appere,VER,2530,<unknown>,Vfin,Vfin,,107015,,/V\.'C/V\.C/(e)\
638,122,7,jeune,jeune,ADJ,2531,juene_Z,Adj,Adj,,107016,,'C/V\.C/(e)\
639,123,1,ja,ja,ADV,2568,ja_+CIT,Adv,Adv,jà,108002,,C/V\
640,123,2,espandus,espandus,VER,2569,espandre|pandre_*+I|M,Vpp,Vpp,épandre,108002,,/V\.C/V\.'C/V\
641,123,3,en,en,PRE,2570,en1_+S,Pre,Pre,en1,108002,,/V\
642,123,4,toutes,toutes,DET:ind,2571,tot_S,QIs,QIs,tout,108002,,'C/V\.C/e\
643,123,5,places,places,NOM,2572,place_+I,N,N,,108002,,'C/V\.C/e\
644,124,1,les,les,DET:def,2574,le_S,Det,Det,le,108002,,C/V\
645,124,2,gouverneurs,gouverneurs,NOM,2575,<nolem>,N,N,,108002,,C/V\.C/V\.'C/V\
646,124,3,de,de,PRE,2576,de_+S,Pre,Pre,de,108003,,C/(e)\
647,124,4,noble,noble,NPR,2577,noblon_*Z,Adj,Adj,noble,108003,,'C/V\.C/(e)\
648,124,5,atrace,atrace,VER,2578,<unknown>,N,N,,108003,,/V\.'C/V\.C/(e)\
649,125,1,es,es,PREDET:en,2612,en1+le_S,Pre+Det,Pre+Det,en1+le,108006,,/V\
650,125,2,annees,annees,NOM,2613,anee_+C,N,N,,108006,,/V\.'C/V\./e\
651,125,3,puis,puis,ADV,2614,puis_IT,Adv,Adv,puis,108006,,C/V\
652,125,4,la,la,DET:def,2615,le_S,Det,Det,le,108006,,C/V\
653,125,5,naissance,naissance,NOM,2616,naissance_+IT,N,N,,108006,,C/V\.'C/V\.C/(e)\
654,126,1,assez,assez,ADV,2649,assez_+IT,Adv,Adv,assez,108008,,/V\.'C/V\
655,126,2,s',s',PRO:pers,2650,soi1_S,Prn,Prn$$,soi,108008,,C/\
656,126,3,efforcerent,efforcerent,VER,2651,esforcier_*I,Vfin,Vfin,,108008,,/V\.C/V\.'C/V\.C/e\
657,126,4,d',d',PRE,2652,de_+S,Pre,Pre,de,108008,,C/\
658,126,5,acroistre,acroistre,VER,2653,acroistre_+MIT,Vinf,Vinf,accroître,108008,,/V\.'C/V\.C/(e)\
659,127,1,pour,pour,PRE,2673,por2_+S,Pre,Pre,pour,108010,,C/V\
660,127,2,pardurable,pardurable,ADJ,2674,pardurable_+CT,Adj,Adj,,108010,,C/V\.C/V\.'C/V\.C/(e)\
661,127,3,arrousement,arrousement,VER,2675,<unknown>,N,N,,108010,,/V\.C/V\.C/e\.'C/V\
662,128,1,presenter,presenter,VER,2676,presenter_+IMT,Vinf,Vinf,présenter,108010,,C/V\.C/V\.'C/V\
663,128,2,a,a,PRE,2677,a_S,Pre,Pre,à,108011,,/V\
664,128,3,mes,mes,DET:poss,2678,mon1_S,Det,Det,mon1,108011,,C/V\
665,128,4,racinetes,racinetes,NOM,2679,<unknown>,N,N,,108011,,C/V\.C/V\.'C/V\.C/e\
666,129,1,a,a,PRE,2677,a_S,Pre,Pre,à,108011,,/V\
667,129,2,mes,mes,DET:poss,2678,mon1_S,Det,Det,mon1,108011,,C/V\
668,129,3,racinetes,racinetes,NOM,2679,<unknown>,N,N,,108011,,C/V\.C/V\.'C/V\.C/e\
669,129,4,et,et,CON:coord,2680,et_S,Crd,Crd,et,108011,,/V\
670,129,5,plantes,plantes,NOM,2681,plante1|plante2_*+T|+T,N,N,,108011,,'C/V\.C/e\
671,130,1,toutes,toutes,PRO:ind,2692,tot_S,QIs,QIs,tout,108012,,'C/V\.C/e\
672,130,2,sechees,sechees,VER,2693,secher_*M,Vpp,Vpp,,108012,,C/V\.'C/V\./e\
673,130,3,et,et,CON:coord,2694,et_S,Crd,Crd,et,108012,,/V\
674,130,4,sans,sans,PRE,2695,sans_+S,Pre,Pre,sans,108012,,C/V\
675,130,5,fruit,fruit,NOM,2696,fruit_+IT,N,N,,108012,,C/V\
676,131,1,et,et,CON:coord,2694,et_S,Crd,Crd,et,108012,,/V\
677,131,2,sans,sans,PRE,2695,sans_+S,Pre,Pre,sans,108012,,C/V\
678,131,3,fruit,fruit,NOM,2696,fruit_+IT,N,N,,108012,,C/V\
679,131,4,convint,convint,VER,2697,covenir_+Z,Vfin,Vfin,convenir,108012,,C/V\.'C/V\
680,131,5,esrachier,esrachier,VER,2698,esrachier1|esrachier2_+T|+T,Vinf,Vinf,,108012,,/V\.C/V\.'C/V\
681,132,1,convint,convint,VER,2697,covenir_+Z,Vfin,Vfin,convenir,108012,,C/V\.'C/V\
682,132,2,esrachier,esrachier,VER,2698,esrachier1|esrachier2_+T|+T,Vinf,Vinf,,108012,,/V\.C/V\.'C/V\
683,132,3,et,et,CON:coord,2699,et_S,Crd,Crd,et,108012,,/V\
684,132,4,ou,ou,PREDET:en,2700,en1+le_S,Pre+Det,Pre+Det,en1+le,108012,,/V\
685,132,5,feu,feu,NOM,2701,feu|fief|fo_+IT|+I|+T,N,N,,108012,,C/V\
686,133,1,tant,tant,ADV,2709,tant_CI,QIs,QIs,tant,108013,,C/V\
687,133,2,que,que,PROCON,2710,que3_S,Sub,Sub,que,108013,,C/(e)\
688,133,3,le,le,PRO:pers,2711,il_S,Det,Det,le,108013,,C/(e)\
689,133,4,·Ve·,·ve·,VER,2712,aler|voir_+Md|M,Adj,Adj,,108013,,C/V\.C/V\.'C/V\.C/(e)\
690,133,5,filz,filz,NOM,2713,fil1|fil2|fils2_+I|+IT|+T,N,N,,108013,,C/V\
691,134,1,de,de,PRE,2728,de_+S,Pre,Pre,de,108015,,C/(e)\
692,134,2,cele,cele,DET:demo,2729,cel_S,Dem,Dem,cil,108015,,'C/V\.C/(e)\
693,134,3,mortel,mortel,ADJ,2730,mortel_+IT,Adj,Adj,,108015,,C/V\.'C/V\
694,134,4,secheresse,secheresse,NOM,2731,<unknown>,N,N,,108015,,C/V\.C/e\.'C/V\.C/(e)\
695,135,1,de,de,PRE,2740,de_+S,Pre,Pre,de,108016,,C/(e)\
696,135,2,dois,dois,NOM,2741,dois_+IT,N,N,,108016,,C/V\
697,135,3,",",",",PON,2742,",",Pnc,Pnc,,108016,,
698,135,4,et,et,CON:coord,2743,et_S,Crd,Crd,et,108016,,/V\
699,135,5,sourse,sourse,NOM,2744,sorse_*+T,N,N,,108016,,'C/V\.C/(e)\
700,135,6,d',d',PRE,2745,de_+S,Pre,Pre,de,108016,,C/\
701,135,7,eaue,eaue,NOM,2746,aigue_+C,N,N,,108016,,/<V>\.'/V\./(e)\
702,135,8,vive,vive,VER,2747,vivre1|vivre_+I|IM,Adj,Adj,vif,108016,,'C/V\.C/(e)\
703,136,1,d',d',PRE,2745,de_+S,Pre,Pre,de,108016,,C/\
704,136,2,eaue,eaue,NOM,2746,aigue_+C,N,N,,108016,,/<V>\.'/V\./(e)\
705,136,3,vive,vive,VER,2747,vivre1|vivre_+I|IM,Adj,Adj,vif,108016,,'C/V\.C/(e)\
706,136,4,a,a,PRE,2748,a_S,Pre,Pre,à,108016,,/V\
707,136,5,grant,grant,ADJ,2749,grant_+CIT,Adj,Adj,grand,108016,,C/V\
708,136,6,habondance,habondance,NOM,2750,<nolem>,N,N,,108016,,/V\.C/V\.'C/V\.C/(e)\
709,137,1,et,et,CON:coord,2758,et_S,Crd,Crd,et,108017,,/V\
710,137,2,sechiez,sechiez,VER,2759,secher_*M,Vpp,Vpp,,108017,,C/V\.'C/V\
711,137,3,en,en,PRO:clit,2760,en2_S,Prn,Prn$$,en2,108017,,/V\
712,137,4,fu,fu,VER,2761,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,108017,,C/V\
713,137,5,arrousez,arrousez,VER,2762,<unknown>,Vpp,Vpp,,108017,,/V\.C/V\.'C/V\
714,138,1,de,de,PRE,2872,de_+S,Pre,Pre,de,109002,,C/(e)\
715,138,2,cultiveurs,cultiveurs,NOM,2873,<nolem>,N,N,,109002,,C/V\.C/V\.'C/V\
716,138,3,mau,mau,ADV,2874,mal1_Z,Adv,Adv,mal3,109002,,C/V\
717,138,4,diligens,diligens,ADJ,2875,<nolem>,Adj,Adj,,109002,,C/V\.C/V\.'C/V\
718,139,1,par,par,PRE,2877,par_S,Pre,Pre,par1,109002,,C/V\
719,139,2,laquelle,laquelle,ADJ,2878,<unknown>,Qux,Qux,lequel,109003,,C/V\.'C/V\.C/(e)\
720,139,3,faulte,faulte,NOM,2879,<unknown>,N,N,,109003,,'C/V\.C/(e)\
721,139,4,la,la,DET:def,2880,le_S,Det,Det,le,109003,,C/V\
722,139,5,gloire,gloire,NOM,2881,gloire_+IT,N,N,,109003,,'C/V\.C/(e)\
723,140,1,comme,comme,VER,2887,commer_M,Sub,Sub,comme,109003,,'C/V\.C/(e)\
724,140,2,en,en,PRE,2888,en1_+S,Pre,Pre,en1,109003,,/V\
725,140,3,friche,friche,NOM,2889,friche_+T,N,N,,109003,,'C/V\.C/(e)\
726,140,4,",",",",PON,2890,",",Pnc,Pnc,,109003,,
727,140,5,remplie,remplie,VER,2891,remplir_+Z,Vpp,Vpp,remplir,109004,,C/V\.'C/V\./(e)\
728,140,6,d',d',PRE,2892,de_+S,Pre,Pre,de,109004,,C/\
729,140,7,erbes,erbes,NOM,2893,erbe_*+CIT,N,N,,109004,,'/V\.C/e\
730,141,1,d',d',PRE,2892,de_+S,Pre,Pre,de,109004,,C/\
731,141,2,erbes,erbes,NOM,2893,erbe_*+CIT,N,N,,109004,,'/V\.C/e\
732,141,3,et,et,CON:coord,2894,et_S,Crd,Crd,et,109004,,/V\
733,141,4,graines,graines,NOM,2895,graine_*+IT,N,N,,109004,,'C/V\.C/e\
734,141,5,inutilles,inutilles,NOM,2896,<unknown>,Adj,Adj,,109004,,/V\.C/V\.'C/V\.C/e\
735,142,1,en,en,PRE,2931,en1_+S,Pre,Pre,en1,109006,,/V\
736,142,2,marche,marche,NOM,2932,marche1|marche2_+IT|+T,N,N,,109007,,'C/V\.C/(e)\
737,142,3,fiable,fiable,ADJ,2933,fïable_+Td,Adj,Adj,,109007,,C/V\.'C/V\.C/(e)\
738,142,4,",",",",PON,2934,",",Pnc,Pnc,,109007,,
739,142,5,piteuse,piteuse,ADJ,2935,pitos_+I,Adj,Adj,,109007,,C/V\.'C/V\.C/(e)\
740,143,1,O,o,PRE,2940,o4_+S,Exc,Exc,,109007,,/V\
741,143,2,mal,mal,NOM,2941,mail|mal2|mautrait_+T|+T|+T,Adj,Adj,mal2,109007,,C/V\
742,143,3,pechié,pechié,VER,2942,pechier_+IM,N,N,,109007,,C/V\.'C/V\
743,143,4,d',d',PRE,2943,de_+S,Pre,Pre,de,109007,,C/\
744,143,5,ingratitude,ingratitude,NOM,2944,ingratitude_+T,N,N,,109007,,/V\.C/V\.C/V\.'C/V\.C/(e)\
745,144,1,qui,qui,PROCON,2946,qui_S,Qux,Qux,qui,109008,s,C/V\
746,144,2,tolz,tolz,VER,2947,tollir_M,Vfin,Vfin,tolir,109008,,C/V\
747,144,3,et,et,CON:coord,2948,et_S,Crd,Crd,et,109008,,/V\
748,144,4,ostes,ostes,VER,2949,avoir|oster2_+M|+I,Vfin,Vfin,,109008,,'/V\.C/e\
749,144,5,le,le,DET:def,2950,le_S,Det,Det,le,109008,,C/(e)\
750,144,6,merite,merite,NOM,2951,merite_+IT,N,N,,109008,,C/V\.'C/V\.C/(e)\
751,145,1,de,de,PRE,2960,de_+S,Pre,Pre,de,109009,,C/(e)\
752,145,2,remuneracion,remuneracion,NOM,2961,remuneracïon_+Td,N,N,,109009,,C/V\.C/V\.C/e\.C/V\.C/{V}\.'/V\
753,145,3,deue,deüe,VER,2962,devoir_+M,Vpp,Vpp,devoir2,109009,,C/(V)\.'/V\./(e)\
754,146,1,en,en,PRE,3016,en1_+S,Pre,Pre,en1,109013,,/V\
755,146,2,repostailles,repostailles,NOM,3017,repostaille_+I,N,N,,109013,,C/V\.C/V\.'C/V\.C/e\
756,146,3,rapineuse,rapineuse,ADJ,3018,<unknown>,Adj,Adj,,109014,,C/V\.C/V\.'C/V\.C/(e)\
757,147,1,rapineuse,rapineuse,ADJ,3018,<unknown>,Adj,Adj,,109014,,C/V\.C/V\.'C/V\.C/(e)\
758,147,2,de,de,PRE,3019,de_+S,Pre,Pre,de,109014,,C/(e)\
759,147,3,l',l',PRO:pers,3020,il_S,Det,Det,le,109014,,C/\
760,147,4,espousee,espousee,VER,3021,esposer2_+I,Vpp,Vpp,,109014,,/V\.C/V\.'C/V\./(e)\
761,148,1,de,de,PRE,3024,de_+S,Pre,Pre,de,109014,,C/(e)\
762,148,2,loy,loy,NOM,3025,loi2|loi3|loie_+T|+IT|+T,N,N,,109014,,C/V\
763,148,3,doublement,doublement,ADV,3026,<nolem>,Adv,Adv,,109014,,C/V\.C/e\.'C/V\
764,148,4,couronnee,couronnee,VER,3027,coroner|couronner_+M|M,Vpp,Vpp,,109014,,C/V\.C/V\.'C/V\./(e)\
765,149,1,la,la,DET:def,3032,le_S,Det,Det,le,109015,,C/V\
766,149,2,presentacion,presentacion,NOM,3033,presentacïon_+Td,N,N,,109015,,C/V\.C/V\.C/V\.C/{V}\.'/V\
767,149,3,du,du,PREDET:de,3034,de+le_S,Pre+Det,Pre+Det,de+le,109015,,C/V\
768,149,4,temps,temps,NOM,3035,tens_+CT,N,N,,109015,,C/V\
769,150,1,l',l',DET:def,3041,le_S,Det,Det,le,109016,,C/\
770,150,2,ordre,ordre,NOM,3042,odor|ordre_+T|+CIT,N,N,,109016,,'/V\.C/(e)\
771,150,3,de,de,PRE,3043,de_+S,Pre,Pre,de,109016,,C/(e)\
772,150,4,ses,ses,DET:poss,3044,son4_S,Det,Det,son4,109016,,C/V\
773,150,5,advisions,advisions,VER,3045,aviser_+M,N,N,,109016,,/V\.C/V\.C/{V}\.'/V\
774,151,1,de,de,PRE,3058,de_+S,Pre,Pre,de,109018,,C/(e)\
775,151,2,convoitise,convoitise,NOM,3059,covoitise_+Z,N,N,,109018,,C/V\.C/V\.'C/V\.C/(e)\
776,151,3,",",",",PON,3060,",",Pnc,Pnc,,109018,,
777,151,4,rapineux,rapineux,ADJ,3061,<unknown>,Adj,Adj,,109018,&,C/V\.C/V\.'C/V\
778,152,1,et,et,CON:coord,3062,et_S,Crd,Crd,et,109018,,/V\
779,152,2,sans,sans,PRE,3063,sans_+S,Pre,Pre,sans,109018,,C/V\
780,152,3,foy,foy,NOM,3064,foi_+CIT,N,N,,109018,,C/V\
781,152,4,",",",",PON,3065,",",Pnc,Pnc,,109018,,
