wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,syntag,syntag2,lemma,textlineid,synfunc,syllabified
1,1,1,lors,lors,ADV,7,lors_+CIT,Adv,Adv,lors,516,,C/V\
2,1,2,que,que,PROCON,8,que3_S,Sub,Sub,que,516,,C/(e)\
3,1,3,la,la,DET:def,9,le_S,Det,Det,le,516,,C/V\
4,1,4,premiere,premiere,ADJ:ord,10,premier_C,Adj,Adj,premier1,516,,C/V\.C/<V>\.'/V\.C/(e)\
5,1,5,clarté,clarté,NOM,11,clarté_+IT,N,N,,516,,C/V\.'C/V\
6,2,1,et,et,CON:coord,35,et_S,Crd,Crd,et,519,,/V\
7,2,2,",",",",PON,36,",",Pnc,Pnc,,519,,
8,2,3,ainsi,ainsi,ADV,37,ainsi_+CIT,Adv,Adv,ainsi,519,,/V\.'C/V\
9,2,4,que,que,PROCON,38,que3_S,Sub,Sub,que,519,,C/(e)\
10,2,5,a,a,PRE,39,a_S,Pre,Pre,à,519,,/V\
11,2,6,l',l',DET:def,40,le_S,Det,Det,le,519,,C/\
12,2,7,entendement,entendement,NOM,41,entendement_+T,N,N,,519,,/V\.C/V\.C/e\.'C/V\
13,3,1,de,de,PRE,114,de_+S,Pre,Pre,de,526,,C/(e)\
14,3,2,plusieurs,plusieurs,DET:ind,115,plusor_S,QIs,QIs,plusieurs,526,,C/V\.'C/V\
15,3,3,subgiez,subgiez,NOM,116,<unknown>,N,N,,526,,C/V\.'C/V\
16,3,4,et,et,CON:coord,117,et_S,Crd,Crd,et,526,,/V\
17,3,5,la,la,DET:def,118,le_S,Det,Det,le,526,,C/V\
18,3,6,perte,perte,NOM,119,perte_+CIT,N,N,,526,,'C/V\.C/(e)\
19,4,1,des,des,PREDET:de,120,de+le_S,Pre+Det,Pre+Det,de+le,526,,C/V\
20,4,2,princes,princes,NOM,121,prince_+C,N,N,,527,,'C/V\.C/e\
21,4,3,et,et,CON:coord,122,et_S,Crd,Crd,et,527,,/V\
22,4,4,chevallerie,chevallerie,NOM,123,chevalerie_*+IT,N,N,,527,,C/V\.C/V\.C/V\.'C/V\./(e)\
23,5,1,et,et,CON:coord,122,et_S,Crd,Crd,et,527,,/V\
24,5,2,chevallerie,chevallerie,NOM,123,chevalerie_*+IT,N,N,,527,,C/V\.C/V\.C/V\.'C/V\./(e)\
25,5,3,",",",",PON,124,",",Pnc,Pnc,,527,,
26,5,4,dont,dont,ADV,125,donc|dont_I|I,Qux,Qux,dont,527,,C/V\
27,5,5,Dieu,dieu,NOM,126,dieu_+CIT,N,N,,527,s,C/V\
28,6,1,l',l',DET:def,143,le_S,Det,Det,le,529,,C/\
29,6,2,issue,issue,NOM,144,issue_+CIT,N,N,,529,,/V\.'C/V\./(e)\
30,6,3,de,de,PRE,145,de_+S,Pre,Pre,de,529,,C/(e)\
31,6,4,ceste,ceste,DET:demo,146,cest_S,Dem,Dem,cist,529,,'C/V\.C/(e)\
32,6,5,infortune,infortune,NOM,147,infortune_+T,N,N,,529,,/V\.C/V\.'C/V\.C/(e)\
33,7,1,le,le,DET:def,175,le_S,Det,Det,le,602,,C/(e)\
34,7,2,merveilleux,merveilleux,ADJ,176,merveillos_+Z,Adj,Adj,,602,,C/V\.C/V\.'C/V\
35,7,3,nombre,nombre,NOM,177,nombre_+IT,N,N,,602,,'C/V\.C/(e)\
36,7,4,des,des,PREDET:de,178,de+le_S,Pre+Det,Pre+Det,de+le,602,,C/V\
37,7,5,nobles,nobles,ADJ,179,noble1|noble_+I|CI,Adj,Adj,noble,602,,'C/V\.C/e\
38,8,1,des,des,PREDET:de,178,de+le_S,Pre+Det,Pre+Det,de+le,602,,C/V\
39,8,2,nobles,nobles,ADJ,179,noble1|noble_+I|CI,Adj,Adj,noble,602,,'C/V\.C/e\
40,8,3,et,et,CON:coord,180,et_S,Crd,Crd,et,602,,/V\
41,8,4,gens,gens,ADJ,181,gent2_+Z,N,N,,602,,C/V\
42,8,5,deffensables,deffensables,NOM,182,<unknown>,Adj,Adj,,602,,C/V\.C/V\.'C/V\.C/e\
43,9,1,ainsi,ainsi,ADV,224,ainsi_+CIT,Adv,Adv,ainsi,606,,/V\.'C/V\
44,9,2,debatuz,debatuz,VER,225,debatre_+I,Vpp,Vpp,debattre,606,,C/V\.C/V\.'C/V\
45,9,3,a,a,PRE,226,a_S,Pre,Pre,à,606,,/V\
46,9,4,part,part,NOM,227,part1|part2|part3|part4_+IT|+T|+T|+T,N,N,,606,,C/V\
47,9,5,moy,moy,PRO:pers,228,je_S,Prn,Prn,1ps,606,,C/V\
48,10,1,sembloit,sembloit,VER,230,sembler_*+IMT,Vfin,Vfin,sembler,606,,C/V\.'C/V\
49,10,2,que,que,PROCON,231,que3_S,Sub,Sub,que,607,,C/(e)\
50,10,3,faulte,faulte,NOM,232,<unknown>,N,N,,607,,'C/V\.C/(e)\
51,10,4,de,de,PRE,233,de_+S,Pre,Pre,de,607,,C/(e)\
52,10,5,donner,donner,VER,234,donner_M,Vinf,Vinf,donner,607,,C/V\.'C/V\
53,11,1,de,de,PRE,233,de_+S,Pre,Pre,de,607,,C/(e)\
54,11,2,donner,donner,VER,234,donner_M,Vinf,Vinf,donner,607,,C/V\.'C/V\
55,11,3,et,et,CON:coord,235,et_S,Crd,Crd,et,607,,/V\
56,11,4,recevoir,recevoir,VER,236,recevoir_+MIT,Vinf,Vinf,recevoir,607,,C/V\.C/e\.'C/V\
57,11,5,ordre,ordre,NOM,237,odor|ordre_+T|+CIT,N,N,,607,,'/V\.C/(e)\
58,12,1,a,a,PRE,242,a_S,Pre,Pre,à,608,,/V\
59,12,2,mettre,mettre,VER,243,manumettre|metre|mettre_M|IMMd|M,Vinf,Vinf,mettre,608,,'C/V\.C/(e)\
60,12,3,en,en,PRE,244,en1_+S,Pre,Pre,en1,608,,/V\
61,12,4,oeuvre,oeuvre,NOM,245,uevre_+Z,N,N,,608,,'/V\.C/(e)\
62,12,5,le,le,PRO:pers,246,il_S,Det,Det,le,608,,C/(e)\
63,12,6,povoir,povoir,VER,247,pouvoir_M,N,N,pouvoir1,608,,C/V\.'C/V\
64,13,1,en,en,PRE,244,en1_+S,Pre,Pre,en1,608,,/V\
65,13,2,oeuvre,oeuvre,NOM,245,uevre_+Z,N,N,,608,,'/V\.C/(e)\
66,13,3,le,le,PRO:pers,246,il_S,Det,Det,le,608,,C/(e)\
67,13,4,povoir,povoir,VER,247,pouvoir_M,N,N,pouvoir1,608,,C/V\.'C/V\
68,13,5,que,que,PROCON,248,que3_S,Sub,Sub,que,608,c,C/(e)\
69,13,6,Dieu,dieu,NOM,249,dieu_+CIT,N,N,,608,s,C/V\
70,14,1,que,que,PROCON,248,que3_S,Sub,Sub,que,608,c,C/(e)\
71,14,2,Dieu,dieu,NOM,249,dieu_+CIT,N,N,,608,s,C/V\
72,14,3,nous,nous,PRO:pers,250,nos1_S,Prn,Prn$$,1pp,608,,C/V\
73,14,4,a,a,VER,251,avoir_+CMI,Vfin,Vfin,avoir1,608,,/V\
74,14,5,laissié,laissié,VER,252,laissier_+M,Vpp,Vpp,laisser,608,,C/V\.'C/V\
75,14,6,",",",",PON,253,",",Pnc,Pnc,,608,,
76,14,7,est,est,VER,254,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,609,,/V\
77,14,8,cause,cause,NOM,255,cause_+CIT,N,N,,609,,'C/V\.C/(e)\
78,15,1,de,de,PRE,260,de_+S,Pre,Pre,de,609,,C/(e)\
79,15,2,nostre,nostre,DET:poss,261,nostre_S,Det,Det,notre,609,,'C/V\.C/(e)\
80,15,3,persecucion,persecucion,NOM,262,persecucïon_+Td,N,N,,609,,C/V\.C/V\.C/V\.C/{V}\.'/V\
81,16,1,Si,si,ADV,264,si_+IT,Adv,Adv,si4,609,,C/V\
82,16,2,est,est,VER,265,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,609,,/V\
83,16,3,a,a,PRE,266,a_S,Pre,Pre,à,609,,/V\
84,16,4,doubter,doubter,VER,267,doter2_*+Z,Vinf,Vinf,,610,,C/V\.'C/V\
85,16,5,que,que,PROCON,268,que3_S,Sub,Sub,que,610,,C/(e)\
86,16,6,la,la,DET:def,269,le_S,Det,Det,le,610,,C/V\
87,16,7,verge,verge,NOM,270,verge1|verge2|vire3_+IT|+T|+T,N,N,,610,,'C/V\.C/(e)\
88,17,1,et,et,CON:coord,281,et_S,Crd,Crd,et,611,,/V\
89,17,2,que,que,PROCON,282,que3_S,Sub,Sub,que,611,,C/(e)\
90,17,3,l',l',DET:def,283,le_S,Det,Det,le,611,,C/\
91,17,4,oscurté,oscurté,NOM,284,oscurté_+IT,N,N,,611,,/V\.C/V\.'C/V\
92,17,5,de,de,PRE,285,de_+S,Pre,Pre,de,611,,C/(e)\
93,17,6,noz,noz,DET:poss,286,nostre_S,Det,Det,notre,611,,C/V\
94,17,7,vies,vies,NOM,287,vie_I,N,N,,611,,'C/V\./e\
95,18,1,et,et,CON:coord,288,et_S,Crd,Crd,et,611,,/V\
96,18,2,corrumpues,corrumpues,VER,289,<unknown>,Vpp,Vpp,,611,,C/V\.C/V\.'C/V\./e\
97,18,3,meurs,meurs,NOM,290,mors1_+T,N,N,,612,,C/V\
98,18,4,aveugle,aveugle,ADJ,291,avugle_+T,Adj,Adj,,612,,/V\.'C/V\.C/(e)\
99,19,1,aveugle,aveugle,ADJ,291,avugle_+T,Adj,Adj,,612,,/V\.'C/V\.C/(e)\
100,19,2,en,en,PRE,292,en1_+S,Pre,Pre,en1,612,,/V\
101,19,3,nous,nous,PRO:pers,293,nos1_S,Prn,Prn,1pp,612,,C/V\
102,19,4,le,le,DET:def,294,le_S,Det,Det,le,612,,C/(e)\
103,19,5,jugement,jugement,NOM,295,jugement_+CIT,N,N,,612,,C/V\.C/e\.'C/V\
104,20,1,de,de,PRE,313,de_+S,Pre,Pre,de,614,,C/(e)\
105,20,2,nostre,nostre,DET:poss,314,nostre_S,Det,Det,notre,614,,'C/V\.C/(e)\
106,20,3,fortune,fortune,NOM,315,fortune_+IT,N,N,,614,,C/V\.'C/V\.C/(e)\
107,20,4,advenir,advenir,VER,316,avenir_+Z,Vinf,Vinf,avenir,614,,/V\.C/e\.'C/V\
108,21,1,entre,entre,PRE,346,entre2_+S,PrA,PrA,entre,618,,'/V\.C/(e)\
109,21,2,espoir,espoir,NOM,347,espoir_+IT,N,N,,618,,/V\.'C/V\
110,21,3,et,et,CON:coord,348,et_S,Crd,Crd,et,618,,/V\
111,21,4,desesperance,desesperance,NOM,349,desesperance_+T,N,N,,618,,C/V\.C/V\.C/e\.'C/V\.C/(e)\
112,22,1,mon,mon,DET:poss,350,mon1_S,Det,Det,mon1,618,,C/V\
113,22,2,entendement,entendement,NOM,351,entendement_+T,N,N,,619,,/V\.C/V\.C/e\.'C/V\
114,22,3,traveilioit,traveilioit,VER,352,<unknown>,Vfin,Vfin,,619,,C/V\.C/V\.'C/V\
115,23,1,une,une,DET:ndf,389,un_S,QIs,QIs,un,622,,'/V\.C/(e)\
116,23,2,dame,dame,NOM,390,dam|dame|dan2_+T|+CIT|+T,N,N,,622,,'C/V\.C/(e)\
117,23,3,dont,dont,PRO:invar,391,dont_S,Qux,Qux,dont,622,,C/V\
118,23,4,le,le,DET:def,392,le_S,Det,Det,le,622,,C/(e)\
119,23,5,hault,hault,ADJ,393,haut_+Z,Adj,Adj,haut,622,,C/V\
120,23,6,port,port,NOM,394,port1|port2_+T|+IT,N,N,,622,,C/V\
121,24,1,que,que,PROCON,409,que3_S,Sub,Sub,que,624,,C/(e)\
122,24,2,bien,bien,ADV,410,bien1|bien2|bien_+IT|C|I,Adv,Adv,bien,624,,C/V\
123,24,3,sembloit,sembloit,VER,411,sembler_*+IMT,Vfin,Vfin,sembler,624,,C/V\.'C/V\
124,24,4,dame,dame,NOM,412,dam|dame|dan2_+T|+CIT|+T,N,N,,624,,'C/V\.C/(e)\
125,24,5,decheue,decheue,VER,413,dechëoir_*+Id,Vpp,Vpp,déchoir,625,,C/V\.C/(V)\.'/V\./(e)\
126,25,1,decheue,decheue,VER,413,dechëoir_*+Id,Vpp,Vpp,déchoir,625,,C/V\.C/(V)\.'/V\./(e)\
127,25,2,de,de,PRE,414,de_+S,Pre,Pre,de,625,,C/(e)\
128,25,3,plus,plus,ADV,415,plus_CI,Adv,Adv,plus,625,,C/V\
129,25,4,hault,hault,ADJ,416,haut_+Z,Adj,Adj,haut,625,,C/V\
130,25,5,honneur,honneur,NOM,417,onor_*+IT,N,N,,625,,/V\.'C/V\
131,26,1,que,que,PROCON,432,que3_S,Sub,Sub,que,626,,C/(e)\
132,26,2,forment,forment,ADV,433,forment|fortment_I|I,Adv,Adv,fortement,626,,C/V\.'C/V\
133,26,3,feust,feust,VER,434,estre_MMd,Vfin,Vfin,être1|ester,627,,C/V\
134,26,4,espoventee,espoventee,VER,435,<unknown>,Vpp,Vpp,,627,,/V\.C/V\.C/V\.'C/V\./(e)\
135,27,1,ses,ses,DET:poss,452,son4_S,Det,Det,son4,628,,C/V\
136,27,2,blons,blons,ADJ,453,blont_+Z,Adj,Adj,,628,,C/V\
137,27,3,cheveulx,cheveulx,NOM,454,<unknown>,N,N,,628,,C/V\.'C/V\
138,27,4,",",",",PON,455,",",Pnc,Pnc,,628,,
139,27,5,qui,qui,PROCON,456,qui_S,Qux,Qux,qui,628,s,C/V\
140,27,6,a,a,PRE,457,a_S,Pre,Pre,à,629,,/V\
141,27,7,fin,fin,NOM,458,fin1|fin_+IT|CI,Adj,Adj,fin2,629,,C/V\
142,27,8,or,or,ADV,459,or4|or_+IT|CI,N,N,,629,,/V\
143,28,1,sans,sans,PRE,468,sans_+S,Pre,Pre,sans,630,,C/V\
144,28,2,aournement,aournement,NOM,469,aornement1|aornement2_*+T|+T,N,N,,630,,/V\.C/V\.C/e\.'C/V\
145,28,3,au,au,PREDET:a,470,a+le_S,Pre+Det,Pre+Det,à+le,630,,/V\
146,28,4,travers,travers,NOM,471,travers_Z,N,N,,630,,C/V\.'C/V\
147,29,1,et,et,CON:coord,475,et_S,Crd,Crd,et,630,,/V\
148,29,2,une,une,DET:ndf,476,un_S,QIs,QIs,un,630,,'/V\.C/(e)\
149,29,3,couronne,couronne,NOM,477,corone_*+IT,N,N,,630,,C/V\.'C/V\.C/(e)\
150,29,4,d',d',PRE,478,de_+S,Pre,Pre,de,631,,C/\
151,29,5,or,or,ADV,479,or4|or_+IT|CI,N,N,,631,,/V\
152,29,6,fin,fin,ADJ,480,fin2|fin_+IT|I,Adj,Adj,fin2,631,,C/V\
153,30,1,enclinee,enclinee,VER,500,encliner|incliner_*+IT|+T,Vpp,Vpp,,632,,/V\.C/V\.'C/V\./(e)\
154,30,2,moult,moult,ADV,501,mout_I,QIs,QIs,moult,632,,C/V\
155,30,3,durement,durement,ADV,502,durement_I,Adv,Adv,,633,,C/V\.C/e\.'C/V\
156,31,1,ou,ou,PREDET:en,520,en1+le_S,Pre+Det,Pre+Det,en1+le,701,,/V\
157,31,2,paille,paille,NOM,521,paile|paille_+T|+IT,N,N,,701,,'C/V\.C/(e)\
158,31,3,qui,qui,PROCON,522,qui_S,Qux,Qux,qui,701,s,C/V\
159,31,4,son,son,DET:poss,523,son4_S,Det,Det,son4,701,,C/V\
160,31,5,corps,corps,NOM,524,cors_C,N,N,,701,,C/V\
161,31,6,couvroit,couvroit,VER,525,<unknown>,Vfin,Vfin,couvrir,701,,C/V\.'C/V\
162,32,1,dont,dont,ADV,527,donc|dont_I|I,Qux,Qux,dont,702,,C/V\
163,32,2,le,le,DET:def,528,le_S,Det,Det,le,702,,C/(e)\
164,32,3,merveilleux,merveilleux,ADJ,529,merveillos_+Z,Adj,Adj,,702,,C/V\.C/V\.'C/V\
165,32,4,artifice,artifice,NOM,530,artifice_+T,N,N,,702,,/V\.C/V\.'C/V\.C/(e)\
166,33,1,sembloit,sembloit,VER,540,sembler_*+IMT,Vfin,Vfin,sembler,703,,C/V\.'C/V\
