wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,syntag,syntag2,lemma,textlineid,synfunc,syllabified
297,54,3,fil,fil,NOM,1109,fil1|fil2|fils1|fils2_+IT|+IT|+T|+T,N,N,,424,,C/V\
298,54,4,qui,qui,PROCON,1110,qui_S,Qux,Qux,qui,424,s,C/V\
299,54,5,estoit,estoit,VER,1111,ester|estre1_+IM|+I,Vfin,Vfin,être1|ester,424,,/V\.'C/V\
300,54,6,hoir,hoir,NOM,1112,oir_+CT,N,N,,424,,/V\
301,54,7,marlez,marlëz,VER,1113,<unknown>,Adj,Adj,,425,,'C/V\.C/e\
302,55,1,et,et,CON:coord,1114,et_S,Crd,Crd,et,425,,/V\
303,55,2,estoit,estoit,VER,1115,ester|estre1_+IM|+I,Vfin,Vfin,être1|ester,425,,/V\.'C/V\
304,55,3,filz,filz,NOM,1116,fil1|fil2|fils2_+I|+IT|+T,N,N,,425,,C/V\
305,55,4,de,de,PRE,1117,de_+S,Pre,Pre,de,425,,C/(e)\
306,55,5,la,la,DET:def,1118,le_S,Det,Det,le,425,,C/V\
307,55,6,sereur,sereur,NOM,1119,seror_*+IT,N,N,,425,,C/V\.'C/V\
308,56,1,Ensi,ensi,ADV,1125,ainsi_+IT,Adv,Adv,ainsi,426,,/V\.'C/V\
309,56,2,ala,ala,VER,1126,aler_+CIM,Vfin,Vfin,aller,426,,/V\.'C/V\
310,56,3,li,li,DET:def,1127,le_S,Det,Det,le,426,,C/V\
311,56,4,dis,dis,ADJ:card,1128,dis1|dis_T|CI,Vpp,Vpp,dire,426,,C/V\
312,56,5,royaummes,royaummes,NOM,1129,<unknown>,N,N,,426,,C/V\.'C/V\.C/e\
313,57,1,de,de,PRE,1144,de_+S,Pre,Pre,de,427,,C/(e)\
314,57,2,quoy,quoy,PRO:invar,1145,coi2_S,Qux,Qux,que,427,,C/V\
315,57,3,grant,grant,ADJ,1146,grant_+CIT,Adj,Adj,grand,427,,C/V\
316,57,4,gueres,gueres,ADV,1147,gaire|gaires_+IT|I,N,N,,427,,'C/V\.C/e\
317,57,5,en,en,PRO:clit,1148,en2_S,Prn,Prn$$,en2,427,,/V\
318,57,6,sont,sont,VER,1149,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,427,,C/V\
319,57,7,nees,nees,VER,1150,naistre_+IM,Vpp,Vpp,naître,427,,'C/V\./e\
320,58,1,et,et,CON:coord,1153,et_S,Crd,Crd,et,427,,/V\
321,58,2,grans,grans,ADJ,1154,grant_+I,Adj,Adj,grand,427,,C/V\
322,58,3,destructions,destructions,NOM,1155,destructïon_*+IdTd,N,N,,428,,C/V\.C/V\.C/{V}\.'/V\
323,58,4,de,de,PRE,1156,de_+S,Pre,Pre,de,428,,C/(e)\
324,58,5,gens,gens,NOM,1157,gent1|giens_+I|+T,N,N,,428,,C/V\
325,59,1,si,si,ADV,1168,si_+IT,Adv,Adv,si4,429,,C/V\
326,59,2,comme,comme,VER,1169,commer_M,Sub,Sub,comme,429,,'C/V\.C/(e)\
327,59,3,vous,vous,PRO:pers,1170,vos1_S,Prn,Prn$,2pp,429,s,C/V\
328,59,4,porés,porés,VER,1171,pouvoir_M,Vfin,Vfin,pouvoir2,429,,C/V\.'C/V\
329,59,5,oyr,oÿr,VER,1172,devoir|oir_+M|M,Vinf,Vinf,ouïr,429,c,/V\.'C/V\
330,60,1,d',d',PRE,1194,de_+S,Pre,Pre,de,431,,C/\
331,60,2,armez,armëz,VER,1195,armer_+MI,N,N,,431,,'/V\.C/e\
332,60,3,qui,qui,PROCON,1196,qui_S,Qux,Qux,qui,431,s,C/V\
333,60,4,avenu,avenu,VER,1197,avenir_+I,Vpp,Vpp,avenir,431,,/V\.C/e\.'C/V\
334,60,5,en,en,PRO:clit,1198,en2_S,Prn,Prn$$,en2,431,,/V\
335,60,6,sont,sont,VER,1199,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,431,,C/V\
336,61,1,n',n',PRO:clit,1219,en2_S,Neg,Neg$$,ne1,432,,C/\
337,61,2,avinrent,avinrent,VER,1220,avenir_+Z,Vfin,Vfin,avenir,432,,/V\.'C/V\.C/e\
338,61,3,si,si,DET:poss,1221,son4_S,Adv,Adv,si4,432,,C/V\
339,61,4,grans,grans,ADJ,1222,grant_+I,Adj,Adj,grand,432,,C/V\
340,61,5,aventurez,aventurëz,VER,1223,<nolem>,N,N,,433,,/V\.C/V\.'C/V\.C/e\
341,62,1,més,més,ADV,1245,mais_I,Adv,Adv,mais1,434,,C/V\
342,62,2,que,que,PROCON,1246,que3_S,Sub,Sub,que,434,,C/(e)\
343,62,3,j',j',PRO:pers,1247,je_S,Prn,Prn$,1ps,434,s,C/\
344,62,4,aye,aye,VER,1248,aidier|avoir_+M|+M,Vfin,Vfin,avoir1,434,,'/V\./(e)\
345,62,5,temps,temps,NOM,1249,tens_+CT,N,N,,434,,C/V\
346,62,6,et,et,CON:coord,1250,et_S,Crd,Crd,et,434,,/V\
347,62,7,loisir,loisir,VER,1251,loisir1|loisir_+IT|MI,N,N,,435,,C/V\.'C/V\
348,63,1,de,de,PRE,1269,de_+S,Pre,Pre,de,436,,C/(e)\
349,63,2,ceste,ceste,DET:demo,1270,cest_S,Dem,Dem,cist,436,,'C/V\.C/(e)\
350,63,3,tant,tant,ADV,1271,tant_CI,QIs,QIs,tant,437,,C/V\
351,63,4,que,que,PROCON,1272,que3_S,Sub,Sub,que,437,,C/(e)\
352,63,5,temps,temps,NOM,1273,tens_+CT,N,N,,437,,C/V\
353,63,6,et,et,CON:coord,1274,et_S,Crd,Crd,et,437,,/V\
354,63,7,lieu,lieu,NOM,1275,lieu_+CIT,N,N,,437,,C/V\
355,64,1,Or,or,ADV,1283,or4|or_+IT|CI,Adv,Adv,or2,501,,/V\
356,64,2,dist,dist,VER,1284,dire_+CMI,Vfin,Vfin,dire,501,,C/V\
