id,text,versetype,subtype,lex_id,textlineid,pos_rnn,lemma_rnn,syntag,syntag2,lemma
392,blondel,7s,---,menti,661,VERppe,mentir,Vpp,Vpp,mentir
393,blondel,7s,---,",",661,PONfbl,",",Pnc,Pnc,
394,blondel,7s,---,ja,662,ADVgen,jà,Adv,Adv,jà
395,blondel,7s,---,cele,662,DETdem,cil,Dem,Dem,cil
396,blondel,7s,---,voir,662,NOMcom,voir,N,N,voir2
397,blondel,7s,---,ne,662,ADVneg,ne,Neg,Neg,ne1
398,blondel,7s,---,li,662,PROper,il,Prn,Prn$$,3p
399,blondel,7s,---,die,662,VERcjg,dire,Vfin,Vfin,dire
400,blondel,7s,---,pour,663,PRE,pour,Pre,Pre,pour
401,blondel,7s,---,qui,663,PROrel,qui,Qux,Qux,qui
402,blondel,7s,---,amour,663,NOMcom,amour,N,N,
403,blondel,7s,---,il,663,PROper,il,Prn,Prn$,3p
404,blondel,7s,---,soufri,663,VERcjg,souffrir,Vfin,Vfin,souffrir
405,blondel,7s,---,la,664,DETdef,le,Det,Det,le
406,blondel,7s,---,doleur,664,NOMcom,douleur,N,N,
407,blondel,7s,---,que,664,PROrel,que,Qux,Qux,que
408,blondel,7s,---,je,664,PROper,je,Prn,Prn$,1ps
409,blondel,7s,---,vous,664,PROper,vous,Prn,Prn$$,2pp
410,blondel,7s,---,di,664,VERcjg,dire,Vfin,Vfin,dire
411,blondel,7s,---,.,664,PONfrt,.,Pnc,Pnc,
412,blondel,7s,---,se,2101,PROper,se,Prn,Prn$$,soi
413,blondel,7s,---,savoient,2101,VERcjg,savoir,Vfin,Vfin,savoir
414,blondel,7s,---,mon,2101,DETpos,mon,Det,Det,mon1
415,blondel,7s,---,tourment,2101,NOMcom,tourment,N,N,
416,blondel,7s,---,et,2102,CONcoo,et,Crd,Crd,et
417,blondel,7s,---,auques,2102,ADVgen,auques,Adv,Adv,auques
418,blondel,7s,---,de,2102,PRE,de,Pre,Pre,de
419,blondel,7s,---,mon,2102,DETpos,mon,Det,Det,mon1
420,blondel,7s,---,afaire,2102,NOMcom,affaire,N,N,
421,blondel,7s,---,cil,2103,PROdem,cil,Dem,Dem,cil
422,blondel,7s,---,qui,2103,PROrel,qui,Qux,Qux,qui
423,blondel,7s,---,demandent,2103,VERcjg,demander,Vfin,Vfin,demander
424,blondel,7s,---,conment,2103,ADVsub,comment,Qux,Qux,comment
425,blondel,7s,---,je,2104,PROper,je,Prn,Prn$,1ps
426,blondel,7s,---,puis,2104,VERcjg,pouvoir,Vfin,Vfin,pouvoir
427,blondel,7s,---,tant,2104,ADVgen,tant,QIs,QIs,tant
428,blondel,7s,---,de,2104,PRE,de,Pre,Pre,de
429,blondel,7s,---,chançons,2104,NOMcom,chanson,N,N,
430,blondel,7s,---,faire,2104,VERinf,faire,Vinf,Vinf,faire
431,blondel,7s,---,",",2104,PONfbl,",",Pnc,Pnc,
432,blondel,7s,---,il,2105,PROper,il,Prn,Prn$,3p
433,blondel,7s,---,diroient,2105,VERcjg,dire,Vfin,Vfin,dire
434,blondel,7s,---,vraiement,2105,ADVgen,vraiment,Adv,Adv,
435,blondel,7s,---,que,2106,CONsub,que,Sub,Sub,que
436,blondel,7s,---,nus,2106,PROind,nul,QIs,QIs,nul
437,blondel,7s,---,a,2106,PRE,à,Pre,Pre,à
438,blondel,7s,---,chanter,2106,VERinf,chanter,Vinf,Vinf,chanter
439,blondel,7s,---,n',2106,ADVneg,ne,Neg,Neg,ne1
440,blondel,7s,---,entent,2106,VERcjg,entendre,Vfin,Vfin,entendre
441,blondel,7s,---,qui,2107,PROrel,qui,Qux,Qux,qui
442,blondel,7s,---,mieuz,2107,ADVgen,mieux,Adv,Adv,mieux
443,blondel,7s,---,s',2107,PROper,se,Prn,Prn$$,soi
444,blondel,7s,---,en,2107,PROadv,en,Prn,Prn$$,en2
445,blondel,7s,---,deust,2107,VERcjg,devoir,Vfin,Vfin,devoir2
446,blondel,7s,---,retraire,2107,VERinf,retraire,Vinf,Vinf,retraire
447,blondel,7s,---,;,2107,PONfbl,;,Pnc,Pnc,
448,blondel,7s,---,maiz,2108,CONcoo,mais,Crd,Crd,mais1
449,blondel,7s,---,pour,2108,PRE,pour,Pre,Pre,pour
450,blondel,7s,---,ce,2108,PROdem,ce,Prn,Prn,ce1
451,blondel,7s,---,chant,2108,VERcjg,chanter,Vfin,Vfin,chanter
452,blondel,7s,---,voirement,2108,ADVgen,voirement,Adv,Adv,
453,blondel,7s,---,que,2109,CONsub,que,Sub,Sub,que
454,blondel,7s,---,je,2109,PROper,je,Prn,Prn$,1ps
455,blondel,7s,---,muir,2109,VERcjg,mourir,Vfin,Vfin,mourir
456,blondel,7s,---,pluz,2109,ADVgen,plus,Adv,Adv,plus
457,blondel,7s,---,doucement,2109,ADVgen,doucement,Adv,Adv,
458,blondel,7s,---,.,2109,PONfrt,.,Pnc,Pnc,
459,blondel,7s,---,trop,2110,ADVgen,trop,Adv,Adv,trop
460,blondel,7s,---,par,2110,ADVgen,par,Adv,Adv,par2
461,blondel,7s,---,me,2110,PROper,je,Prn,Prn$$,1ps
462,blondel,7s,---,grieve,2110,VERcjg,grever,Vfin,Vfin,grever
463,blondel,7s,---,forment,2110,ADVgen,fortement,Adv,Adv,fortement
464,blondel,7s,---,que,2111,CONsub,que,Sub,Sub,que
465,blondel,7s,---,cele,2111,PROdem,cil,Dem,Dem,cil
466,blondel,7s,---,est,2111,VERcjg,être,Vfin,Vfin,être1|ester
467,blondel,7s,---,si,2111,ADVgen,si,Adv,Adv,si4
468,blondel,7s,---,debonaire,2111,ADJqua,débonnaire,Adj,Adj,
469,blondel,7s,---,",",2111,PONfbl,",",Pnc,Pnc,
470,blondel,7s,---,qui,2112,PROrel,qui,Qux,Qux,qui
471,blondel,7s,---,tant,2112,ADVgen,tant,QIs,QIs,tant
472,blondel,7s,---,de,2112,PRE,de,Pre,Pre,de
473,blondel,7s,---,dolour,2112,NOMcom,douleur,N,N,
474,blondel,7s,---,me,2112,PROper,je,Prn,Prn$$,1ps
475,blondel,7s,---,rent,2112,VERcjg,rendre,Vfin,Vfin,rendre
476,blondel,7s,---,ce,2113,PROdem,ce,Prn,Prn,ce1
477,blondel,7s,---,qu',2113,PROrel,que,Qux,Qux,que
478,blondel,7s,---,a,2113,PRE,à,Pre,Pre,à
479,blondel,7s,---,tout,2113,DETind,tout,QIs,QIs,tout
480,blondel,7s,---,le,2113,DETdef,le,Det,Det,le
481,blondel,7s,---,mont,2113,NOMcom,monde,N,N,
482,blondel,7s,---,doit,2113,VERcjg,devoir,Vfin,Vfin,devoir2
483,blondel,7s,---,plaire,2113,VERinf,plaire,Vinf,Vinf,plaire
484,blondel,7s,---,;,2113,PONfbl,;,Pnc,Pnc,
485,blondel,7s,---,maiz,2114,CONcoo,mais,Crd,Crd,mais1
486,blondel,7s,---,ne,2114,ADVneg,ne,Neg,Neg,ne1
487,blondel,7s,---,me,2114,PROper,je,Prn,Prn$$,1ps
488,blondel,7s,---,grevast,2114,VERcjg,grever,Vfin,Vfin,grever
489,blondel,7s,---,nient,2114,ADVgen,néant,,Prn,néant
490,blondel,7s,---,",",2114,PONfbl,",",Pnc,Pnc,
491,blondel,7s,---,se,2115,CONsub,si,Sub,Sub,si3
492,blondel,7s,---,la,2115,DETdef,le,Det,Det,le
493,blondel,7s,---,tres,2115,ADVgen,très,Adv,Adv,très
494,blondel,7s,---,bele,2115,ADJqua,beau,Adj,Adj,beau
495,blondel,7s,---,au,2115,PRE.DETdef,à.le,Pre+Det,Pre+Det,à+le
496,blondel,7s,---,cors,2115,NOMcom,corps,N,N,
497,blondel,7s,---,gent,2115,ADJqua,gent,Adj,Adj,gent2
498,blondel,7s,---,me,2116,PROper,je,Prn,Prn$$,1ps
499,blondel,7s,---,feist,2116,VERcjg,faire,Vfin,Vfin,faire
500,blondel,7s,---,touz,2116,DETind,tous,QIs,QIs,tous
501,blondel,7s,---,ces,2116,DETdem,ce,Dem,Dem,cist
502,blondel,7s,---,maus,2116,NOMcom,mal,N,N,mal1
503,blondel,7s,---,traire,2116,VERinf,traire,Vinf,Vinf,traire
504,blondel,7s,---,;,2116,PONfbl,;,Pnc,Pnc,
505,blondel,7s,---,maiz,2117,CONcoo,mais,Crd,Crd,mais1
506,blondel,7s,---,ce,2117,PROdem,ce,Prn,Prn$,ce1
507,blondel,7s,---,m',2117,PROper,je,Prn,Prn$$,1ps
508,blondel,7s,---,ocit,2117,VERcjg,occire,Vfin,Vfin,occire
509,blondel,7s,---,vraiement,2117,ADVgen,vraiment,Adv,Adv,
510,blondel,7s,---,qu',2118,CONsub,que,Sub,Sub,que
511,blondel,7s,---,el,2118,PROper,il,Prn,Prn$,3p
512,blondel,7s,---,ne,2118,ADVneg,ne,Neg,Neg,ne1
513,blondel,7s,---,set,2118,VERcjg,savoir,Vfin,Vfin,savoir
514,blondel,7s,---,que,2118,PROrel,que,Qux,Qux,que
515,blondel,7s,---,pour,2118,PRE,pour,Pre,Pre,pour
516,blondel,7s,---,li,2118,PROper,il,Prn,Prn,3p
517,blondel,7s,---,sent,2118,VERcjg,sentir,Vfin,Vfin,sentir
518,blondel,7s,---,.,2118,PONfrt,.,Pnc,Pnc,
519,blondel,7s,---,se,2119,PROper,se,Prn,Sub,si3
520,blondel,7s,---,seüst,2119,VERcjg,savoir,Vfin,Vfin,savoir
521,blondel,7s,---,certeinnement,2119,ADVgen,certainement,Adv,Adv,
522,blondel,7s,---,mon,2120,DETpos,mon,Det,Det,mon1
523,blondel,7s,---,martire,2120,NOMcom,martyre,N,N,
524,blondel,7s,---,et,2120,CONcoo,et,Crd,Crd,et
525,blondel,7s,---,mon,2120,DETpos,mon,Det,Det,mon1
526,blondel,7s,---,contraire,2120,NOMcom,contraire,N,N,
527,blondel,7s,---,cele,2121,PROdem,cil,Dem,Dem,cil
528,blondel,7s,---,por,2121,PRE,pour,Pre,Pre,pour
529,blondel,7s,---,cui,2121,PROrel,cui,Qux,Qux,cui
530,blondel,7s,---,je,2121,PROper,je,Prn,Prn$,1ps
531,blondel,7s,---,consent,2121,VERcjg,consentir,Vfin,Vfin,consentir
532,blondel,7s,---,que,2122,CONsub,que,Sub,Sub,que
533,blondel,7s,---,l',2122,DETdef,le,Det,Det,le
534,blondel,7s,---,amours,2122,NOMcom,amour,N,N,
535,blondel,7s,---,me,2122,PROper,je,Prn,Prn$$,1ps
536,blondel,7s,---,tient,2122,VERcjg,tenir,Vfin,Vfin,tenir
537,blondel,7s,---,et,2122,CONcoo,et,Crd,Crd,et
538,blondel,7s,---,maire,2122,VERcjg,mairer,,Vfin,mairer
539,blondel,7s,---,",",2122,PONfbl,",",Pnc,Pnc,
540,blondel,7s,---,je,2123,PROper,je,Prn,Prn$,1ps
541,blondel,7s,---,croi,2123,VERcjg,croire,Vfin,Vfin,croire
542,blondel,7s,---,bien,2123,ADVgen,bien,Adv,Adv,bien
543,blondel,7s,---,qu',2123,CONsub,que,Sub,Sub,que
544,blondel,7s,---,alegement,2123,NOMcom,allégement,N,N,
545,blondel,7s,---,m',2124,PROper,je,Prn,Prn$$,1ps
546,blondel,7s,---,envoiast,2124,VERcjg,envoyer,Vfin,Vfin,envoyer
547,blondel,7s,---,procheinnement,2124,ADVgen,prochainement,Adv,Adv,
548,blondel,7s,---,;,2124,PONfbl,;,Pnc,Pnc,
549,blondel,7s,---,quar,2125,CONcoo,car,Crd,Crd,car
550,blondel,7s,---,par,2125,PRE,par,Pre,Pre,par1
551,blondel,7s,---,droit,2125,NOMcom,droit,N,N,droit1
552,blondel,7s,---,le,2125,PROper,le,Prn,Prn$$,3p
553,blondel,7s,---,deust,2125,VERcjg,devoir,Vfin,Vfin,devoir2
554,blondel,7s,---,faire,2125,VERinf,faire,Vinf,Vinf,faire
555,blondel,7s,---,",",2125,PONfbl,",",Pnc,Pnc,
556,blondel,7s,---,se,2126,CONsub,si,Sub,Sub,si3
557,blondel,7s,---,reguars,2126,NOMcom,regard,N,N,
558,blondel,7s,---,a,2126,PRE,à,Pre,Pre,à
559,blondel,7s,---,escient,2126,NOMcom,escient,N,N,
560,blondel,7s,---,de,2127,PRE,de,Pre,Pre,de
561,blondel,7s,---,ses,2127,DETpos,son,Det,Det,son4
562,blondel,7s,---,biaux,2127,ADJqua,beau,Adj,Adj,beau
563,blondel,7s,---,ieus,2127,NOMcom,œil,N,N,
564,blondel,7s,---,ne,2127,ADVneg,ne,Neg,Neg,ne1
565,blondel,7s,---,me,2127,PROper,je,Prn,Prn$$,1ps
566,blondel,7s,---,ment,2127,VERcjg,mentir,Vfin,Vfin,mentir
567,blondel,7s,---,.,2127,PONfrt,.,Pnc,Pnc,
568,blondel,7s,---,chançons,2128,NOMcom,chanson,N,N,
569,blondel,7s,---,",",2128,PONfbl,",",Pnc,Pnc,
570,blondel,7s,---,va,2128,VERcjg,aller,Vfin,Vfin,aller
571,blondel,7s,---,isnelement,2128,ADVgen,isnellement,Adv,Adv,
572,blondel,7s,---,a,2129,PRE,à,Pre,Pre,à
573,blondel,7s,---,la,2129,DETdef,le,Det,Det,le
574,blondel,7s,---,bele,2129,ADJqua,beau,Adj,Adj,beau
575,blondel,7s,---,au,2129,PRE.DETdef,à.le,Pre+Det,Pre+Det,à+le
576,blondel,7s,---,cler,2129,ADJqua,clair,Adj,Adj,clair1
577,blondel,7s,---,viaire,2129,NOMcom,viaire,N,N,
578,blondel,7s,---,",",2129,PONfbl,",",Pnc,Pnc,
579,blondel,7s,---,si,2130,ADVgen,si,Adv,Adv,si4
580,blondel,7s,---,li,2130,PROper,il,Prn,Prn$$,3p
581,blondel,7s,---,di,2130,VERcjg,dire,Vfin,Vfin,dire
582,blondel,7s,---,tant,2130,ADVgen,tant,QIs,QIs,tant
583,blondel,7s,---,seulement,2130,ADVgen,seulement,Adv,Adv,
584,blondel,7s,---,:,2130,PONfbl,:,Pnc,Pnc,
585,blondel,7s,---,"""",2131,PONpga,"""",Pnc,Pnc,
586,blondel,7s,---,qui,2131,PROrel,qui,Qux,Qux,qui
587,blondel,7s,---,de,2131,PRE,de,Pre,Pre,de
588,blondel,7s,---,bons,2131,ADJqua,bon,Adj,Adj,bon
589,blondel,7s,---,est,2131,VERcjg,être,Vfin,Vfin,être1|ester
590,blondel,7s,---,",",2131,PONfbl,",",Pnc,Pnc,
591,blondel,7s,---,souef,2131,ADJqua,souef,Adj,Adj,souef
592,blondel,7s,---,flaire,2131,VERcjg,flairer,Vfin,Vfin,flairer
593,blondel,7s,---,"""",2131,PONpxx,"""",Pnc,Pnc,
594,blondel,7s,---,.,2131,PONfrt,.,Pnc,Pnc,
595,blondel,7s,---,ne,2132,ADVneg,ne,Neg,Neg,ne1
596,blondel,7s,---,l',2132,PROper,il,Prn,Prn$$,3p
597,blondel,7s,---,os,2132,VERcjg,oser,Vfin,Vfin,oser
598,blondel,7s,---,prier,2132,VERinf,prier,Vinf,Vinf,prier
599,blondel,7s,---,autrement,2132,ADVgen,autrement,Adv,Adv,
600,blondel,7s,---,",",2132,PONfbl,",",Pnc,Pnc,
601,blondel,7s,---,quar,2133,CONcoo,car,Crd,Crd,car
602,blondel,7s,---,trop,2133,ADVgen,trop,Adv,Adv,trop
603,blondel,7s,---,pensai,2133,VERcjg,penser,Vfin,Vfin,penser
604,blondel,7s,---,hautement,2133,ADVgen,hautement,Adv,Adv,
605,blondel,7s,---,",",2133,PONfbl,",",Pnc,Pnc,
606,blondel,7s,---,si,2134,ADVgen,si,Adv,Adv,si4
607,blondel,7s,---,n',2134,ADVneg,ne,Neg,Neg,ne1
608,blondel,7s,---,en,2134,PROadv,en,Prn,Prn$$,en2
609,blondel,7s,---,puis,2134,VERcjg,pouvoir,Vfin,Vfin,pouvoir
610,blondel,7s,---,mon,2134,DETpos,mon,Det,Det,mon1
611,blondel,7s,---,cuer,2134,NOMcom,coeur,N,N,
612,blondel,7s,---,retraire,2134,VERinf,retraire,Vinf,Vinf,retraire
613,blondel,7s,---,.,2134,PONfrt,.,Pnc,Pnc,
614,blondel,7s,---,et,2135,CONcoo,et,Crd,Crd,et
615,blondel,7s,---,se,2135,CONsub,si,Sub,Sub,si3
616,blondel,7s,---,pitiez,2135,NOMcom,pitié,N,N,
617,blondel,7s,---,ne,2135,ADVneg,ne,Neg,Neg,ne1
618,blondel,7s,---,l',2135,PROper,il,Prn,Prn$$,3p
619,blondel,7s,---,en,2135,PROadv,en,Prn,Prn$$,en2
620,blondel,7s,---,prent,2135,VERcjg,prendre,Vfin,Vfin,prendre
621,blondel,7s,---,",",2135,PONfbl,",",Pnc,Pnc,
622,blondel,7s,---,blondiaus,2136,ADJqua,blondial,,N,
623,blondel,7s,---,muert,2136,VERcjg,mourir,Vfin,Vfin,mourir
624,blondel,7s,---,",",2136,PONfbl,",",Pnc,Pnc,
625,blondel,7s,---,que,2136,CONsub,que,Sub,Crd,que
626,blondel,7s,---,pluz,2136,ADVgen,plus,Adv,Adv,plus
627,blondel,7s,---,n',2136,ADVneg,ne,Neg,Neg,ne1
628,blondel,7s,---,atent,2136,VERcjg,attendre,Vfin,Vfin,attendre
629,blondel,7s,---,.,2136,PONfrt,.,Pnc,Pnc,
630,blondel,8s,---,s',1601,DETpos,son,Det,Sub,si3
631,blondel,8s,---,amours,1601,NOMcom,amour,N,N,
632,blondel,8s,---,veut,1601,VERcjg,vouloir,Vfin,Vfin,vouloir
633,blondel,8s,---,que,1601,CONsub,que,Sub,Sub,que
634,blondel,8s,---,mes,1601,DETpos,mon,Det,Det,mon1
635,blondel,8s,---,chans,1601,NOMcom,champ,N,N,
636,blondel,8s,---,remaigne,1601,VERcjg,remaindre,Vfin,Vfin,remanoir
637,blondel,8s,---,et,1602,CONcoo,et,Crd,Crd,et
638,blondel,8s,---,la,1602,DETdef,le,Det,Det,le
639,blondel,8s,---,bele,1602,ADJqua,beau,Adj,Adj,beau
640,blondel,8s,---,le,1602,PROper,le,Prn,Prn$$,3p
641,blondel,8s,---,me,1602,PROper,je,Prn,Prn$$,1ps
642,blondel,8s,---,desfent,1602,VERcjg,défendre,Vfin,Vfin,défendre
643,blondel,8s,---,",",1602,PONfbl,",",Pnc,Pnc,
644,blondel,8s,---,qui,1603,PROrel,qui,Qux,Qux,qui
645,blondel,8s,---,mon,1603,DETpos,mon,Det,Det,mon1
646,blondel,8s,---,cuer,1603,NOMcom,coeur,N,N,
647,blondel,8s,---,angoisse,1603,VERcjg,angoisser,Vfin,Vfin,angoisser
648,blondel,8s,---,et,1603,CONcoo,et,Crd,Crd,et
649,blondel,8s,---,mahaigne,1603,VERcjg,mahaigner,Vfin,Vfin,mahaigner
650,blondel,8s,---,",",1603,PONfbl,",",Pnc,Pnc,
651,blondel,8s,---,je,1604,PROper,je,Prn,Prn$,1ps
652,blondel,8s,---,n',1604,ADVneg,ne,Neg,Neg,ne1
653,blondel,8s,---,en,1604,PROadv,en,Prn,Prn$$,en2
654,blondel,8s,---,quier,1604,VERcjg,quérir,Vfin,Vfin,quérir
655,blondel,8s,---,maiz,1604,ADVgen,mais,Adv,Adv,mais
656,blondel,8s,---,avoir,1604,VERinf,avoir,Vinf,Vinf,avoir1
657,blondel,8s,---,talent,1604,NOMcom,talent,N,N,
658,blondel,8s,---,;,1604,PONfbl,;,Pnc,Pnc,
659,blondel,8s,---,ainz,1605,ADVgen,ains,,Crd,ains
660,blondel,8s,---,vueill,1605,VERcjg,vouloir,Vfin,Vfin,vouloir
661,blondel,8s,---,mieuz,1605,ADVgen,mieux,Adv,Adv,mieux
662,blondel,8s,---,qu',1605,CONsub,que,Sub,Sub,que
663,blondel,8s,---,ele,1605,PROper,elle,Prn,Prn$,3p
664,blondel,8s,---,me,1605,PROper,je,Prn,Prn$$,1ps
665,blondel,8s,---,destraigne,1605,VERcjg,destreindre,Vfin,Vfin,destreindre
666,blondel,8s,---,",",1605,PONfbl,",",Pnc,Pnc,
667,blondel,8s,---,s',1606,CONsub,si,Sub,Sub,si3
668,blondel,8s,---,ele,1606,PROper,elle,Prn,Prn$,3p
669,blondel,8s,---,voloit,1606,VERcjg,vouloir,Vfin,Vfin,
670,blondel,8s,---,estre,1606,VERinf,être,Vinf,Vinf,être1|ester
671,blondel,8s,---,compaigne,1606,NOMcom,compagne,N,N,
672,blondel,8s,---,de,1607,PRE,de,Pre,Pre,de
673,blondel,8s,---,la,1607,DETdef,le,Det,Det,le
674,blondel,8s,---,doleur,1607,NOMcom,douleur,N,N,
675,blondel,8s,---,que,1607,PROrel,que,Qux,Qux,que
676,blondel,8s,---,pour,1607,PRE,pour,Pre,Pre,pour
677,blondel,8s,---,li,1607,PROper,il,Prn,Prn,3p
678,blondel,8s,---,sent,1607,VERcjg,sentir,Vfin,Vfin,sentir
679,blondel,8s,---,.,1607,PONfrt,.,Pnc,Pnc,
680,blondel,8s,---,or,1608,ADVgen,or,Adv,Adv,or2
681,blondel,8s,---,li,1608,PROper,il,Prn,Prn$$,3p
682,blondel,8s,---,proi,1608,VERcjg,prier,Vfin,Vfin,prier
683,blondel,8s,---,que,1608,CONsub,que,Sub,Sub,que
684,blondel,8s,---,pitiez,1608,NOMcom,pitié,N,N,
685,blondel,8s,---,l',1608,PROper,il,Prn,Prn$$,3p
686,blondel,8s,---,en,1608,PROadv,en,Prn,Prn$$,en2
687,blondel,8s,---,praigne,1608,VERcjg,prendre,Vfin,Vfin,prendre
688,blondel,8s,---,et,1609,CONcoo,et,Crd,Crd,et
689,blondel,8s,---,que,1609,CONsub,que,Sub,Sub,que
690,blondel,8s,---,de,1609,PRE,de,Pre,Pre,de
691,blondel,8s,---,moi,1609,PROper,je,Prn,Prn,1ps
692,blondel,8s,---,grever,1609,VERinf,grever,Vinf,Vinf,grever
693,blondel,8s,---,se,1609,PROper,se,Prn,Prn$$,soi
694,blondel,8s,---,faigne,1609,VERcjg,feindre,Vfin,Vfin,feindre
695,blondel,8s,---,.,1609,PONfrt,.,Pnc,Pnc,
696,blondel,8s,---,trop,1610,ADVgen,trop,Adv,Adv,trop
697,blondel,8s,---,m',1610,PROper,je,Prn,Prn$$,1ps
698,blondel,8s,---,aïre,1610,VERcjg,aïrer,Vfin,Vfin,aïrer
699,blondel,8s,---,et,1610,CONcoo,et,Crd,Crd,et
700,blondel,8s,---,painne,1610,VERcjg,peiner,Vfin,Vfin,peiner
701,blondel,8s,---,souvent,1610,ADVgen,souvent,Adv,Adv,souvent
702,blondel,8s,---,",",1610,PONfbl,",",Pnc,Pnc,
703,blondel,8s,---,maiz,1611,CONcoo,mais,Crd,Crd,mais1
704,blondel,8s,---,n',1611,ADVneg,ne,Neg,Neg,ne1
705,blondel,8s,---,est,1611,VERcjg,être,Vfin,Vfin,être1|ester
706,blondel,8s,---,pas,1611,ADVneg,pas,Neg,Neg,pas
707,blondel,8s,---,drois,1611,ADJqua,droit,Adj,Adj,droit2
708,blondel,8s,---,que,1611,CONsub,que,Sub,Sub,que
709,blondel,8s,---,je,1611,PROper,je,Prn,Prn$,1ps
710,blondel,8s,---,m',1611,PROper,je,Prn,Prn$$,1ps
711,blondel,8s,---,en,1611,PROadv,en,Prn,Prn$$,en2
712,blondel,8s,---,plaigne,1611,VERcjg,plaindre,Vfin,Vfin,plaindre
713,blondel,8s,---,",",1611,PONfbl,",",Pnc,Pnc,
714,blondel,8s,---,s',1612,CONsub,si,Sub,Sub,si3
715,blondel,8s,---,amours,1612,NOMcom,amour,N,N,
716,blondel,8s,---,fait,1612,VERcjg,faire,Vfin,Vfin,faire
717,blondel,8s,---,son,1612,DETpos,son,Det,Det,son4
718,blondel,8s,---,commandement,1612,NOMcom,commandement,N,N,
719,blondel,8s,---,;,1612,PONfbl,;,Pnc,Pnc,
720,blondel,8s,---,puiz,1613,ADVgen,puis,PrA,PrA,puis
721,blondel,8s,---,que,1613,CONsub,que,Sub,Sub,que
722,blondel,8s,---,li,1613,PROper,il,Prn,Prn,3p
723,blondel,8s,---,a,1613,PRE,à,Pre,Pre,à
724,blondel,8s,---,amer,1613,VERinf,aimer,Vinf,Vinf,aimer
725,blondel,8s,---,m',1613,PROper,je,Prn,Prn$$,1ps
726,blondel,8s,---,enseigne,1613,VERcjg,enseigner,Vfin,Vfin,enseigner
727,blondel,8s,---,",",1613,PONfbl,",",Pnc,Pnc,
728,blondel,8s,---,bien,1614,ADVgen,bien,Adv,Adv,bien
729,blondel,8s,---,feroit,1614,VERcjg,faire,Vfin,Vfin,faire
730,blondel,8s,---,—,1614,PONpdr,—,Pnc,Pnc,
731,blondel,8s,---,maiz,1614,CONcoo,mais,Crd,Crd,mais1
732,blondel,8s,---,ele,1614,PROper,elle,Prn,Prn$,3p
733,blondel,8s,---,ne,1614,ADVneg,ne,Neg,Neg,ne1
734,blondel,8s,---,daigne,1614,VERcjg,daigner,Vfin,Vfin,daigner
735,blondel,8s,---,—,1614,PONfbl,—,Pnc,Pnc,
736,blondel,8s,---,s',1615,CONsub,si,Sub,Sub,si3
737,blondel,8s,---,ele,1615,PROper,elle,Prn,Prn$,3p
738,blondel,8s,---,m',1615,PROper,je,Prn,Prn$$,1ps
739,blondel,8s,---,amoit,1615,VERcjg,aimer,Vfin,Vfin,aimer
740,blondel,8s,---,si,1615,ADVgen,si,Adv,Adv,si4
741,blondel,8s,---,loiaument,1615,ADVgen,loyalement,Adv,Adv,
742,blondel,8s,---,com,1616,CONsub,comme,Sub,Sub,comme
743,blondel,8s,---,si,1616,DETpos,son,Det,Det,son4
744,blondel,8s,---,oeill,1616,NOMcom,oeil,N,N,
745,blondel,8s,---,m',1616,PROper,je,Prn,Prn$$,1ps
746,blondel,8s,---,en,1616,PROadv,en,Prn,Prn$$,en2
747,blondel,8s,---,firent,1616,VERcjg,faire,Vfin,Vfin,faire
748,blondel,8s,---,l',1616,DETdef,le,Det,Det,le
749,blondel,8s,---,enseigne,1616,NOMcom,enseigne,N,N,
750,blondel,8s,---,.,1616,PONfrt,.,Pnc,Pnc,
751,blondel,8s,---,certes,1617,ADVgen,certes,Adv,Adv,certes
752,blondel,8s,---,",",1617,PONfbl,",",Pnc,Pnc,
753,blondel,8s,---,ja,1617,ADVgen,jà,Adv,Adv,jà
754,blondel,8s,---,plus,1617,ADVgen,plus,Adv,Adv,plus
755,blondel,8s,---,ne,1617,ADVneg,ne,Neg,Neg,ne1
756,blondel,8s,---,li,1617,PROper,il,Prn,Prn$$,3p
757,blondel,8s,---,querroie,1617,VERcjg,quérir,Vfin,Vfin,quérir
758,blondel,8s,---,;,1617,PONfbl,;,Pnc,Pnc,
759,blondel,8s,---,pour,1618,PRE,pour,Pre,Pre,pour
760,blondel,8s,---,tant,1618,ADVgen,tant,QIs,QIs,tant
761,blondel,8s,---,porroie,1618,VERcjg,pouvoir,Vfin,Vfin,pouvoir
762,blondel,8s,---,je,1618,PROper,je,Prn,Prn%,1ps
763,blondel,8s,---,guerir,1618,VERinf,guérir,Vinf,Vinf,guérir
764,blondel,8s,---,de,1619,PRE,de,Pre,Pre,de
765,blondel,8s,---,cest,1619,DETdem,cist,Dem,Dem,cist
766,blondel,8s,---,mal,1619,NOMcom,mal,N,N,mal1
767,blondel,8s,---,",",1619,PONfbl,",",Pnc,Pnc,
768,blondel,8s,---,qui,1619,PROrel,qui,Qux,Qux,qui
769,blondel,8s,---,si,1619,ADVgen,si,Adv,Adv,si4
770,blondel,8s,---,affebloie,1619,VERcjg,affaibloyer,Vfin,Vfin,affaiblir
771,blondel,8s,---,mon,1620,DETpos,mon,Det,Det,mon1
772,blondel,8s,---,cuer,1620,NOMcom,coeur,N,N,
773,blondel,8s,---,",",1620,PONfbl,",",Pnc,Pnc,
774,blondel,8s,---,qui,1620,PROrel,qui,Qux,Qux,qui
775,blondel,8s,---,ne,1620,ADVneg,ne,Neg,Neg,ne1
