wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
208,34,2,le,le,BA2107,Det,Det,le,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 7",DET,le,10
209,34,3,bien,bien,BA2107,N,N,bien,7s,---,C/V\,"FroissPoés, ballade 21, v. 7",NOUN,bien,10
210,34,4,qu',qu',BA2107,Qux,Qux,que,7s,---,C/\,"FroissPoés, ballade 21, v. 7",PRON,que,10
211,34,5,on,on,BA2107,Prn,Prn$,on,7s,---,/V\,"FroissPoés, ballade 21, v. 7",PRON,on,10
212,34,6,voit,voit,BA2107,Vfin,Vfin,voir,7s,---,C/V\,"FroissPoés, ballade 21, v. 7",VERB,voir,10
213,34,7,en,en,BA2107,Pre,Pre,en,7s,---,/V\,"FroissPoés, ballade 21, v. 7",ADP,en,10
214,34,8,li,li,BA2107,Prn,Prn,li,7s,---,C/V\,"FroissPoés, ballade 21, v. 7",PRON,li,10
215,34,9,.,.,BA2107,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 7",PUNCT,.,9
216,35,1,et,et,BA2108,Crd,Crd,et,7s,---,/V\,"FroissPoés, ballade 21, v. 8",CCONJ,et,10
217,35,2,c',c',BA2108,Prn,Prn$,ce,7s,---,C/\,"FroissPoés, ballade 21, v. 8",PRON,ce,10
218,35,3,est,est,BA2108,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 8",VERB,être,10
219,35,4,raison,raison,BA2108,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 21, v. 8",NOUN,raison,8
220,35,5,",",",",BA2108,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 8",PUNCT,",",9
221,35,6,par,par,BA2108,Pre,Pre,par,7s,---,C/V\,"FroissPoés, ballade 21, v. 8",ADP,par,10
222,35,7,me,me,BA2108,Det,Det,mon,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 8",DET,mon,10
223,35,8,foi,foi,BA2108,N,N,,7s,---,C/V\,"FroissPoés, ballade 21, v. 8",NOUN,foi,8
224,35,9,",",",",BA2108,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 8",PUNCT,",",9
225,36,1,car,car,BA2109,Crd,Crd,car,7s,---,C/V\,"FroissPoés, ballade 21, v. 9",CCONJ,car,10
226,36,2,maniere,maniere,BA2109,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 21, v. 9",NOUN,manière,8
227,36,3,a,a,BA2109,Pre,Pre,à,7s,---,/V\,"FroissPoés, ballade 21, v. 9",ADP,à,10
228,36,4,point,point,BA2109,N,N,,7s,---,C/V\,"FroissPoés, ballade 21, v. 9",NOUN,point,8
229,36,5,arree,arree,BA2109,Vpp,Vpp,arroyer,7s,---,/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 9",VERB,arroyer,10
230,36,6,",",",",BA2109,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 9",PUNCT,",",9
231,37,1,soit,soit,BA2110,Vfin,Vfin,être,7s,---,C/V\,"FroissPoés, ballade 21, v. 10",VERB,être,10
232,37,2,a,a,BA2110,Pre,Pre,à,7s,---,/V\,"FroissPoés, ballade 21, v. 10",ADP,à,10
233,37,3,vue,vue,BA2110,N,N,,7s,---,'C/V\./(e)\,"FroissPoés, ballade 21, v. 10",NOUN,vue,3
234,37,4,",",",",BA2110,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 10",PUNCT,",",9
235,37,5,ou,ou,BA2110,Crd,Crd,ou,7s,---,/V\,"FroissPoés, ballade 21, v. 10",CCONJ,ou,10
236,37,6,en,en,BA2110,Pre,Pre,en,7s,---,/V\,"FroissPoés, ballade 21, v. 10",ADP,en,10
237,37,7,requoi,requoi,BA2110,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 21, v. 10",NOUN,recoi,8
238,37,8,",",",",BA2110,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 10",PUNCT,",",9
239,38,1,est,est,BA2111,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 11",VERB,être,10
240,38,2,volentiers,volentiers,BA2111,Adv,Adv,volontiers,7s,---,C/V\.C/V\.'C/V\,"FroissPoés, ballade 21, v. 11",ADV,volontiers,10
241,38,3,regardee,regardee,BA2111,Vpp,Vpp,regarder,7s,---,C/V\.C/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 11",VERB,regarder,10
242,38,4,.,.,BA2111,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 11",PUNCT,.,9
243,39,1,c',c',BA2112,Prn,Prn$,ce,7s,---,C/\,"FroissPoés, ballade 21, v. 12",PRON,ce,10
244,39,2,est,est,BA2112,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 12",VERB,être,10
245,39,3,vertus,vertus,BA2112,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 21, v. 12",NOUN,vertu,8
246,39,4,moult,moult,BA2112,QIs,QIs,moult,7s,---,C/V\,"FroissPoés, ballade 21, v. 12",ADV,moult,10
247,39,5,renommee,renommee,BA2112,Vpp,Vpp,renommer,7s,---,C/V\.C/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 12",VERB,renommer,10
248,39,6,;,;,BA2112,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 12",PUNCT,;,3
249,40,1,onques,onques,BA2113,Adv,Adv,onques,7s,---,'/V\.C/e\,"FroissPoés, ballade 21, v. 13",ADV,onques,10
250,40,2,coers,coers,BA2113,N,N,,7s,---,C/V\,"FroissPoés, ballade 21, v. 13",NOUN,coeur,8
251,40,3,ne,ne,BA2113,Neg,Neg,ne,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 13",ADV,ne,10
252,40,4,le,le,BA2113,Prn,Prn$$,le,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 13",PRON,le,10
253,40,5,haï,haï,BA2113,Vfin,Vfin,haïr,7s,---,C/V\.'C/V\,"FroissPoés, ballade 21, v. 13",VERB,haïr,10
254,41,1,pour,pour,BA2114,Pre,Pre,pour,7s,---,C/V\,"FroissPoés, ballade 21, v. 14",ADP,pour,10
255,41,2,le,le,BA2114,Det,Det,le,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 14",DET,le,10
256,41,3,bien,bien,BA2114,N,N,bien,7s,---,C/V\,"FroissPoés, ballade 21, v. 14",NOUN,bien,10
257,41,4,qu',qu',BA2114,Qux,Qux,que,7s,---,C/\,"FroissPoés, ballade 21, v. 14",PRON,que,10
258,41,5,on,on,BA2114,Prn,Prn$,on,7s,---,/V\,"FroissPoés, ballade 21, v. 14",PRON,on,10
259,41,6,voit,voit,BA2114,Vfin,Vfin,voir,7s,---,C/V\,"FroissPoés, ballade 21, v. 14",VERB,voir,10
260,41,7,en,en,BA2114,Pre,Pre,en,7s,---,/V\,"FroissPoés, ballade 21, v. 14",ADP,en,10
261,41,8,li,li,BA2114,Prn,Prn,li,7s,---,C/V\,"FroissPoés, ballade 21, v. 14",PRON,li,10
262,41,9,.,.,BA2114,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 14",PUNCT,.,9
263,42,1,et,et,BA2115,Crd,Crd,et,7s,---,/V\,"FroissPoés, ballade 21, v. 15",CCONJ,et,10
264,42,2,pour,pour,BA2115,Pre,Pre,pour,7s,---,C/V\,"FroissPoés, ballade 21, v. 15",ADP,pour,10
265,42,3,ce,ce,BA2115,Prn,Prn,ce,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 15",PRON,ce,10
266,42,4,que,que,BA2115,Sub,Sub,que,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 15",SCONJ,que,10
267,42,5,je,je,BA2115,Prn,Prn$,je,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 15",PRON,je,10
268,42,6,perchoi,perchoi,BA2115,Vfin,Vfin,percevoir,7s,---,C/V\.'C/V\,"FroissPoés, ballade 21, v. 15",VERB,percevoir,10
269,43,1,que,que,BA2116,Sub,Sub,que,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 16",SCONJ,que,10
270,43,2,ma,ma,BA2116,Det,Det,mon,7s,---,C/V\,"FroissPoés, ballade 21, v. 16",DET,mon,10
271,43,3,dame,dame,BA2116,N,N,,7s,---,'C/V\.C/(e)\,"FroissPoés, ballade 21, v. 16",NOUN,dame,8
272,43,4,en,en,BA2116,Prn,Prn$$,en,7s,---,/V\,"FroissPoés, ballade 21, v. 16",PRON,en,10
273,43,5,est,est,BA2116,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 16",VERB,être,10
274,43,6,armee,armee,BA2116,Vpp,Vpp,armer,7s,---,/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 16",VERB,armer,10
275,43,7,",",",",BA2116,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 16",PUNCT,",",9
276,44,1,sui,sui,BA2117,Vfin,Vfin,être,7s,---,C/V\,"FroissPoés, ballade 21, v. 17",VERB,être,10
277,44,2,je,je,BA2117,Prn,Prn%,je,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 17",PRON,je,10
278,44,3,hors,hors,BA2117,PrA,PrA,hors,7s,---,C/V\,"FroissPoés, ballade 21, v. 17",ADV,hors,10
279,44,4,de,de,BA2117,Pre,Pre,de,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 17",ADP,de,10
280,44,5,tout,tout,BA2117,QIs,QIs,tout,7s,---,C/V\,"FroissPoés, ballade 21, v. 17",DET,tout,10
281,44,6,anoi,anoi,BA2117,N,N,,7s,---,/V\.'C/V\,"FroissPoés, ballade 21, v. 17",NOUN,anoi,3
282,44,7,",",",",BA2117,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 17",PUNCT,",",9
283,45,1,car,car,BA2118,Crd,Crd,car,7s,---,C/V\,"FroissPoés, ballade 21, v. 18",CCONJ,car,10
284,45,2,elle,elle,BA2118,Prn,Prn$,elle,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 21, v. 18",PRON,elle,10
285,45,3,est,est,BA2118,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 21, v. 18",VERB,être,10
286,45,4,des,des,BA2118,Pre+Det,Pre+Det,de.le,7s,---,C/V\,"FroissPoés, ballade 21, v. 18",ADP.DET,de.le,10
287,45,5,biens,biens,BA2118,N,N,bien,7s,---,C/V\,"FroissPoés, ballade 21, v. 18",NOUN,bien,10
288,45,6,doee,doee,BA2118,Vpp,Vpp,douer,7s,---,C/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 18",VERB,douer,10
289,45,7,",",",",BA2118,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 18",PUNCT,",",9
290,46,1,de,de,BA2119,Pre,Pre,de,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 19",ADP,de,10
291,46,2,grasce,grasce,BA2119,N,N,,7s,---,'C/V\.C/(e)\,"FroissPoés, ballade 21, v. 19",NOUN,grâce,8
292,46,3,et,et,BA2119,Crd,Crd,et,7s,---,/V\,"FroissPoés, ballade 21, v. 19",CCONJ,et,10
293,46,4,de,de,BA2119,Pre,Pre,de,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 19",ADP,de,10
294,46,5,renommee,renommee,BA2119,N,N,,7s,---,C/V\.C/V\.'C/V\./(e)\,"FroissPoés, ballade 21, v. 19",NOUN,renommée,3
295,46,6,",",",",BA2119,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 19",PUNCT,",",9
296,47,1,la,la,BA2120,Det,Det,le,7s,---,C/V\,"FroissPoés, ballade 21, v. 20",DET,le,10
297,47,2,parfaite,parfaite,BA2120,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 21, v. 20",PROPN|NOUN,parfait,8
298,47,3,au,au,BA2120,Pre+Det,Pre+Det,à.le,7s,---,/V\,"FroissPoés, ballade 21, v. 20",ADP.DET,à.le,10
299,47,4,coer,coer,BA2120,N,N,,7s,---,C/V\,"FroissPoés, ballade 21, v. 20",NOUN,coeur,8
300,47,5,garni,garni,BA2120,Vpp,Vpp,garnir,7s,---,C/V\.'C/V\,"FroissPoés, ballade 21, v. 20",VERB,garnir,10
301,47,6,",",",",BA2120,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 20",PUNCT,",",9
302,48,1,pour,pour,BA2121,Pre,Pre,pour,7s,---,C/V\,"FroissPoés, ballade 21, v. 21",ADP,pour,10
303,48,2,le,le,BA2121,Det,Det,le,7s,---,C/(e)\,"FroissPoés, ballade 21, v. 21",DET,le,10
304,48,3,bien,bien,BA2121,N,N,bien,7s,---,C/V\,"FroissPoés, ballade 21, v. 21",NOUN,bien,10
305,48,4,qu',qu',BA2121,Qux,Qux,que,7s,---,C/\,"FroissPoés, ballade 21, v. 21",PRON,que,10
306,48,5,on,on,BA2121,Prn,Prn$,on,7s,---,/V\,"FroissPoés, ballade 21, v. 21",PRON,on,10
307,48,6,voit,voit,BA2121,Vfin,Vfin,voir,7s,---,C/V\,"FroissPoés, ballade 21, v. 21",VERB,voir,10
308,48,7,en,en,BA2121,Pre,Pre,en,7s,---,/V\,"FroissPoés, ballade 21, v. 21",ADP,en,10
309,48,8,li,li,BA2121,Prn,Prn,li,7s,---,C/V\,"FroissPoés, ballade 21, v. 21",PRON,li,10
310,48,9,.,.,BA2121,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 21, v. 21",PUNCT,.,9
311,49,1,en,en,BA2501,Pre,Pre,en,7s,---,/V\,"FroissPoés, ballade 25, v. 1",ADP,en,10
312,49,2,tel,tel,BA2501,Adj,Adj,tel,7s,---,C/V\,"FroissPoés, ballade 25, v. 1",ADJ,tel,10
313,49,3,point,point,BA2501,N,N,,7s,---,C/V\,"FroissPoés, ballade 25, v. 1",NOUN,point,8
314,49,4,me,me,BA2501,Prn,Prn$$,me,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 1",PRON,me,10
315,49,5,sui,sui,BA2501,Vfin,Vfin,être,7s,---,C/V\,"FroissPoés, ballade 25, v. 1",VERB,être,10
316,49,6,veüs,veüs,BA2501,Vpp,Vpp,voir,7s,---,C/(V)\.'/V\,"FroissPoés, ballade 25, v. 1",VERB,voir,10
317,50,1,q',q',BA2502,Sub,Sub,que,7s,---,C/\,"FroissPoés, ballade 25, v. 2",SCONJ,que,10
318,50,2,uns,uns,BA2502,QIs,QIs,un,7s,---,/V\,"FroissPoés, ballade 25, v. 2",DET,un,10
319,50,3,jours,jours,BA2502,N,N,,7s,---,C/V\,"FroissPoés, ballade 25, v. 2",NOUN,jour,8
320,50,4,ne,ne,BA2502,Neg,Neg,ne,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 2",ADV,ne,10
321,50,5,m',m',BA2502,Prn,Prn$$,me,7s,---,C/\,"FroissPoés, ballade 25, v. 2",PRON,me,10
322,50,6,estoit,estoit,BA2502,Vfin,Vfin,être,7s,---,/V\.'C/V\,"FroissPoés, ballade 25, v. 2",VERB,être,10
323,50,7,q',q',BA2502,Sub,Sub,que,7s,---,C/\,"FroissPoés, ballade 25, v. 2",SCONJ,que,10
324,50,8,une,une,BA2502,QIs,QIs,un,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 25, v. 2",DET,un,10
325,50,9,heure,heure,BA2502,N,N,,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 25, v. 2",NOUN,heure,3
326,50,10,.,.,BA2502,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 2",PUNCT,.,9
327,51,1,lors,lors,BA2503,Adv,Adv,lors,7s,---,C/V\,"FroissPoés, ballade 25, v. 3",ADV,lors,10
328,51,2,estoie,estoie,BA2503,Vfin,Vfin,être,7s,---,/V\.'C/V\./(e)\,"FroissPoés, ballade 25, v. 3",VERB,être,10
329,51,3,pourveus,pourveus,BA2503,Vpp,Vpp,pourvoir,7s,---,C/V\.C/(V)\.'/V\,"FroissPoés, ballade 25, v. 3",VERB,pourvoir,10
330,52,1,des,des,BA2504,Pre+Det,Pre+Det,de.le,7s,---,C/V\,"FroissPoés, ballade 25, v. 4",ADP.DET,de.le,10
331,52,2,biens,biens,BA2504,N,N,bien,7s,---,C/V\,"FroissPoés, ballade 25, v. 4",NOUN,bien,10
332,52,3,q',q',BA2504,Qux,Qux,que,7s,---,C/\,"FroissPoés, ballade 25, v. 4",ADV,que,10
333,52,4,uns,uns,BA2504,QIs,QIs,un,7s,---,/V\,"FroissPoés, ballade 25, v. 4",DET,un,10
334,52,5,amans,amans,BA2504,Vprs,Vprs,aimer,7s,---,/V\.'C/V\,"FroissPoés, ballade 25, v. 4",VERB,aimer,10
335,52,6,saveure,saveure,BA2504,Vfin,Vfin,savourer,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 4",VERB,savourer,10
336,53,1,qui,qui,BA2505,Qux,Qux,qui,7s,---,C/V\,"FroissPoés, ballade 25, v. 5",PRON,qui,10
337,53,2,ens,ens,BA2505,PrA,PrA,ens,7s,---,/V\,"FroissPoés, ballade 25, v. 5",ADP,ens,10
338,53,3,ou,ou,BA2505,Pre+Det,Pre+Det,en.le,7s,---,/V\,"FroissPoés, ballade 25, v. 5",ADP.DET,en.le,10
339,53,4,paÿs,paÿs,BA2505,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 5",NOUN,pays,8
340,53,5,demeure,demeure,BA2505,Vfin,Vfin,demeurer,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 5",VERB,demeurer,10
341,54,1,ou,ou,BA2506,Qux,Qux,où,7s,---,/V\,"FroissPoés, ballade 25, v. 6",PRON,où,10
342,54,2,souvent,souvent,BA2506,Adv,Adv,souvent,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 6",ADV,souvent,10
343,54,3,voit,voit,BA2506,Vfin,Vfin,voir,7s,---,C/V\,"FroissPoés, ballade 25, v. 6",VERB,voir,10
344,54,4,ses,ses,BA2506,Det,Det,son,7s,---,C/V\,"FroissPoés, ballade 25, v. 6",DET,son,10
345,54,5,amours,amours,BA2506,N,N,,7s,---,/V\.'C/V\,"FroissPoés, ballade 25, v. 6",NOUN,amour,8
346,54,6,.,.,BA2506,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 6",PUNCT,.,9
347,55,1,or,or,BA2507,Adv,Adv,or,7s,---,/V\,"FroissPoés, ballade 25, v. 7",ADV,or,10
348,55,2,faut,faut,BA2507,Vfin,Vfin,faillir,7s,---,C/V\,"FroissPoés, ballade 25, v. 7",VERB,faillir,10
349,55,3,qu',qu',BA2507,Sub,Sub,que,7s,---,C/\,"FroissPoés, ballade 25, v. 7",SCONJ,que,10
350,55,4,autrement,autrement,BA2507,Adv,Adv,,7s,---,/V\.C/e\.'C/V\,"FroissPoés, ballade 25, v. 7",ADV,autrement,9
351,55,5,m',m',BA2507,Prn,Prn$$,me,7s,---,C/\,"FroissPoés, ballade 25, v. 7",PRON,me,10
352,55,6,aheure,aheure,BA2507,Vfin,Vfin,aheurer,7s,---,/V\.'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 7",VERB,aheurer,10
353,55,7,",",",",BA2507,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 7",PUNCT,",",9
354,56,1,car,car,BA2508,Crd,Crd,car,7s,---,C/V\,"FroissPoés, ballade 25, v. 8",CCONJ,car,10
355,56,2,une,une,BA2508,QIs,QIs,un,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 25, v. 8",DET,un,10
356,56,3,heure,heure,BA2508,N,N,,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 25, v. 8",NOUN,heure,3
357,56,4,m',m',BA2508,Prn,Prn$$,me,7s,---,C/\,"FroissPoés, ballade 25, v. 8",PRON,me,10
358,56,5,est,est,BA2508,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 25, v. 8",VERB,être,10
359,56,6,uns,uns,BA2508,QIs,QIs,un,7s,---,/V\,"FroissPoés, ballade 25, v. 8",DET,un,10
360,56,7,jours,jours,BA2508,N,N,,7s,---,C/V\,"FroissPoés, ballade 25, v. 8",NOUN,jour,8
361,56,8,.,.,BA2508,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 8",PUNCT,.,9
362,57,1,qui,qui,BA2509,Qux,Qux,qui,7s,---,C/V\,"FroissPoés, ballade 25, v. 9",PRON,qui,10
363,57,2,est,est,BA2509,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 25, v. 9",VERB,être,10
364,57,3,en,en,BA2509,Pre,Pre,en,7s,---,/V\,"FroissPoés, ballade 25, v. 9",ADP,en,10
365,57,4,prison,prison,BA2509,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 9",NOUN,prison,8
366,57,5,tenus,tenus,BA2509,Vpp,Vpp,tenir,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 9",VERB,tenir,10
367,57,6,",",",",BA2509,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 9",PUNCT,",",9
368,58,1,mestier,mestier,BA2510,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 10",NOUN,métier,8
369,58,2,a,a,BA2510,Vfin,Vfin,avoir,7s,---,/V\,"FroissPoés, ballade 25, v. 10",VERB,avoir,10
370,58,3,qu',qu',BA2510,Sub,Sub,que,7s,---,C/\,"FroissPoés, ballade 25, v. 10",SCONJ,que,10
371,58,4,on,on,BA2510,Prn,Prn$,on,7s,---,/V\,"FroissPoés, ballade 25, v. 10",PRON,on,10
372,58,5,le,le,BA2510,Prn,Prn$$,le,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 10",PRON,le,10
373,58,6,sekeure,sekeure,BA2510,Vfin,Vfin,secourir,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 10",VERB,secourir,10
374,58,7,.,.,BA2510,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 10",PUNCT,.,9
375,59,1,quant,quant,BA2511,Sub,Sub,quand,7s,---,C/V\,"FroissPoés, ballade 25, v. 11",SCONJ,quand,10
376,59,2,de,de,BA2511,Pre,Pre,de,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 11",ADP,de,10
377,59,3,vous,vous,BA2511,Prn,Prn,vous,7s,---,C/V\,"FroissPoés, ballade 25, v. 11",PRON,vous,10
378,59,4,me,me,BA2511,Prn,Prn$$,me,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 11",PRON,me,10
379,59,5,troeve,troeve,BA2511,Vfin,Vfin,trouver,7s,---,'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 11",VERB,trouver,10
380,59,6,ensus,ensus,BA2511,PrA,PrA,ensus,7s,---,/V\.'C/V\,"FroissPoés, ballade 25, v. 11",ADV,ensus,10
381,59,7,",",",",BA2511,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 11",PUNCT,",",9
382,60,1,dame,dame,BA2512,N,N,,7s,---,'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 12",NOUN,dame,8
383,60,2,",",",",BA2512,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 12",PUNCT,",",9
384,60,3,je,je,BA2512,Prn,Prn$,je,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 12",PRON,je,10
385,60,4,souspir,souspir,BA2512,Vfin,Vfin,soupirer,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 12",VERB,soupirer,10
386,60,5,et,et,BA2512,Crd,Crd,et,7s,---,/V\,"FroissPoés, ballade 25, v. 12",CCONJ,et,10
387,60,6,pleure,pleure,BA2512,Vfin,Vfin,pleurer,7s,---,'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 12",VERB,pleurer,10
388,60,7,;,;,BA2512,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 12",PUNCT,;,3
389,61,1,se,se,BA2513,Sub,Sub,si3,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 13",SCONJ,si,10
390,61,2,vous,vous,BA2513,Prn,Prn$,vous,7s,---,C/V\,"FroissPoés, ballade 25, v. 13",PRON,vous,10
391,61,3,me,me,BA2513,Prn,Prn$$,me,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 13",PRON,me,10
392,61,4,dagniés,dagniés,BA2513,Vfin,Vfin,daigner,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 13",VERB,daigner,10
393,61,5,reskeure,reskeure,BA2513,Vinf,Vinf,rescourre,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 13",VERB,rescourre,10
394,61,6,",",",",BA2513,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 13",PUNCT,",",9
395,62,1,ce,ce,BA2514,Prn,Prn$,ce,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 14",PRON,ce,10
396,62,2,me,me,BA2514,Prn,Prn$$,me,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 14",PRON,me,10
397,62,3,seroit,seroit,BA2514,Vfin,Vfin,être,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 14",VERB,être,10
398,62,4,grans,grans,BA2514,Adj,Adj,grand,7s,---,C/V\,"FroissPoés, ballade 25, v. 14",ADJ,grand,10
399,62,5,secours,secours,BA2514,N,N,,7s,---,C/V\.'C/V\,"FroissPoés, ballade 25, v. 14",NOUN,secours,8
400,62,6,;,;,BA2514,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 14",PUNCT,;,3
401,63,1,trop,trop,BA2515,Adv,Adv,trop,7s,---,C/V\,"FroissPoés, ballade 25, v. 15",ADV,trop,10
402,63,2,me,me,BA2515,Prn,Prn$$,me,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 15",PRON,me,10
403,63,3,tarde,tarde,BA2515,Vfin,Vfin,tarder,7s,---,'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 15",VERB,tarder,10
404,63,4,li,li,BA2515,Det,Det,le,7s,---,C/V\,"FroissPoés, ballade 25, v. 15",DET,le,10
405,63,5,demeure,demeure,BA2515,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 25, v. 15",NOUN,demeure,8
406,63,6,",",",",BA2515,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 15",PUNCT,",",9
407,64,1,car,car,BA2516,Crd,Crd,car,7s,---,C/V\,"FroissPoés, ballade 25, v. 16",CCONJ,car,10
408,64,2,une,une,BA2516,QIs,QIs,un,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 25, v. 16",DET,un,10
409,64,3,heure,heure,BA2516,N,N,,7s,---,'/V\.C/(e)\,"FroissPoés, ballade 25, v. 16",NOUN,heure,3
410,64,4,m',m',BA2516,Prn,Prn$$,me,7s,---,C/\,"FroissPoés, ballade 25, v. 16",PRON,me,10
411,64,5,est,est,BA2516,Vfin,Vfin,être,7s,---,/V\,"FroissPoés, ballade 25, v. 16",VERB,être,10
412,64,6,uns,uns,BA2516,QIs,QIs,un,7s,---,/V\,"FroissPoés, ballade 25, v. 16",DET,un,10
413,64,7,jours,jours,BA2516,N,N,,7s,---,C/V\,"FroissPoés, ballade 25, v. 16",NOUN,jour,8
414,64,8,.,.,BA2516,Pnc,Pnc,,7s,---,,"FroissPoés, ballade 25, v. 16",PUNCT,.,9
415,65,1,ne,ne,BA2517,Crd,Crd,ne2,7s,---,C/(e)\,"FroissPoés, ballade 25, v. 17",CCONJ,ne,10
