wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref,pos,lemma_ofl,lemma_score
2838,320,2,mahumet,mahumet,1336,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1336",NOUN,Mahomet,2
2839,320,3,ja,ja,1336,Adv,Adv,jà,C/V\,"Rol, v. 1336",ADV,jà,10
2840,320,4,n',n',1336,Neg,Neg$$,ne,C/\,"Rol, v. 1336",ADV,ne,10
2841,320,5,i,i,1336,Prn,Prn$$,y,/V\,"Rol, v. 1336",PRON,y,10
2842,320,6,avrez,avrez,1336,Vfin,Vfin,avoir,/V\.'C/V\,"Rol, v. 1336",VERB,avoir,10
2843,320,7,aiude,aiude,1336,N,N,,/V\.'C/V\.C/(e)\,"Rol, v. 1336",NOUN,aide,8
2844,320,8,.,.,1336,Pnc,Pnc,,,"Rol, v. 1336",PUNCT,.,9
2845,321,1,par,par,1337,Pre,Pre,par,C/V\,"Rol, v. 1337",ADP,par,10
2846,321,2,tel,tel,1337,Adj,Adj,tel,C/V\,"Rol, v. 1337",ADJ,tel,10
2847,321,3,glutun,glutun,1337,N,N,,C/V\.'C/V\,"Rol, v. 1337",NOUN,glouton,3
2848,321,4,n',n',1337,Neg,Neg$$,ne,C/\,"Rol, v. 1337",ADV,ne,10
2849,321,5,ert,ert,1337,Vfin,Vfin,être,/V\,"Rol, v. 1337",VERB,être,10
2850,321,6,bataille,bataille,1337,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1337",NOUN,bataille,8
2851,321,7,oi,oi,1337,Vfin,Vfin,ouïr,/V\,"Rol, v. 1337",VERB,ouïr,10
2852,321,8,vencue,vencue,1337,Vpp,Vpp,vaincre,C/V\.'C/V\./(e)\,"Rol, v. 1337",VERB,vaincre,10
2853,321,9,.,.,1337,Pnc,Pnc,,,"Rol, v. 1337",PUNCT,.,9
2854,321,10,"""","""",1337,Pnc,Pnc,,,"Rol, v. 1337",PUNCT,"""",9
2855,322,1,li,li,1338,Det,Det,le,C/V\,"Rol, v. 1338",DET,le,10
2856,322,2,quens,quens,1338,N,N,,C/V\,"Rol, v. 1338",NOUN,comte,8
2857,322,3,rollant,rollant,1338,N,N,,C/V\.'C/V\,"Rol, v. 1338",PROPN|NOUN,Roland,5
2858,322,4,par,par,1338,Pre,Pre,par,C/V\,"Rol, v. 1338",ADP,par,10
2859,322,5,mi,mi,1338,N,N,,C/V\,"Rol, v. 1338",NOUN,mi,8
2860,322,6,le,le,1338,Det,Det,le,C/(e)\,"Rol, v. 1338",DET,le,10
2861,322,7,champ,champ,1338,N,N,,C/V\,"Rol, v. 1338",NOUN,champ,3
2862,322,8,chevalchet,chevalchet,1338,Vfin,Vfin,chevaucher,C/V\.'C/V\.C/(e)\,"Rol, v. 1338",VERB,chevaucher,10
2863,322,9,",",",",1338,Pnc,Pnc,,,"Rol, v. 1338",PUNCT,",",9
2864,323,1,tient,tient,1339,Vfin,Vfin,tenir,C/V\,"Rol, v. 1339",VERB,tenir,10
2865,323,2,durendal,durendal,1339,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1339",NOUN,Durandal,5
2866,323,3,",",",",1339,Pnc,Pnc,,,"Rol, v. 1339",PUNCT,",",9
2867,323,4,ki,ki,1339,Qux,Qux,qui,C/V\,"Rol, v. 1339",PRON,qui,10
2868,323,5,ben,ben,1339,Adv,Adv,bien,C/V\,"Rol, v. 1339",ADV,bien,10
2869,323,6,trenchet,trenchet,1339,Vfin,Vfin,,'C/V\.C/(e)\,"Rol, v. 1339",VERB,trancher,8
2870,323,7,e,e,1339,Crd,Crd,et,/V\,"Rol, v. 1339",CCONJ,et,10
2871,323,8,taillet,taillet,1339,Vfin,Vfin,,'C/V\.C/(e)\,"Rol, v. 1339",VERB,tailler,8
2872,323,9,",",",",1339,Pnc,Pnc,,,"Rol, v. 1339",PUNCT,",",9
2873,324,1,des,des,1340,Pre+Det,Pre+Det,de.le,C/V\,"Rol, v. 1340",ADP.DET,de.le,10
2874,324,2,sarrazins,sarrazins,1340,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1340",NOUN,sarrasin,8
2875,324,3,lur,lur,1340,Prn,Prn$$,leur,C/V\,"Rol, v. 1340",PRON,leur,10
2876,324,4,fait,fait,1340,Vfin,Vfin,faire,C/V\,"Rol, v. 1340",VERB,faire,10
2877,324,5,mult,mult,1340,QIs,QIs,moult,C/V\,"Rol, v. 1340",ADV,moult,10
2878,324,6,grant,grant,1340,Adj,Adj,grand,C/V\,"Rol, v. 1340",ADJ,grand,10
2879,324,7,damage,damage,1340,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1340",NOUN,dommage,8
2880,324,8,.,.,1340,Pnc,Pnc,,,"Rol, v. 1340",PUNCT,.,9
2881,325,1,ki,ki,1341,Qux,Qux,qui,C/V\,"Rol, v. 1341",PRON,qui,10
2882,325,2,lui,lui,1341,Prn,Prn$$,lui,C/V\,"Rol, v. 1341",PRON,lui,10
2883,325,3,veist,veist,1341,Vfin,Vfin,voir,C/(V)\.'/V\,"Rol, v. 1341",VERB,voir,10
2884,325,4,l',l',1341,Det,Det,le,C/\,"Rol, v. 1341",DET,le,10
2885,325,5,un,un,1341,QIs,QIs,un,/V\,"Rol, v. 1341",PRON,un,10
2886,325,6,geter,geter,1341,Vinf,Vinf,jeter,C/V\.'C/V\,"Rol, v. 1341",VERB,jeter,10
2887,325,7,mort,mort,1341,Vpp,Vpp,mourir,C/V\,"Rol, v. 1341",VERB,mourir,10
2888,325,8,su,su,1341,PrA,PrA,sus,C/V\,"Rol, v. 1341",ADP,sus,10
2889,325,9,l',l',1341,Det,Det,le,C/\,"Rol, v. 1341",DET,le,10
2890,325,10,altre,altre,1341,Adj,Adj,autre,'/V\.C/(e)\,"Rol, v. 1341",ADJ,autre,10
2891,325,11,",",",",1341,Pnc,Pnc,,,"Rol, v. 1341",PUNCT,",",9
2892,326,1,li,li,1342,Det,Det,le,C/V\,"Rol, v. 1342",DET,le,10
2893,326,2,sanc,sanc,1342,N,N,,C/V\,"Rol, v. 1342",NOUN,sang,8
2894,326,3,tuz,tuz,1342,QIs,QIs,tout,C/V\,"Rol, v. 1342",ADV,tout,10
2895,326,4,clers,clers,1342,Adj,Adj,clair,C/V\,"Rol, v. 1342",ADJ,clair,10
2896,326,5,gesir,gesir,1342,Vinf,Vinf,gésir,C/V\.'C/V\,"Rol, v. 1342",VERB,gésir,10
2897,326,6,par,par,1342,Pre,Pre,par,C/V\,"Rol, v. 1342",ADP,par,10
2898,326,7,cele,cele,1342,Dem,Dem,cil,'C/V\.C/(e)\,"Rol, v. 1342",DET,cil,10
2899,326,8,place,place,1342,N,N,,'C/V\.C/(e)\,"Rol, v. 1342",NOUN,place,8
2900,326,9,!,!,1342,Pnc,Pnc,,,"Rol, v. 1342",PUNCT,!,9
2901,327,1,sanglant,sanglant,1343,Adj,Adj,,C/V\.'C/V\,"Rol, v. 1343",ADJ,sanglant,8
2902,327,2,en,en,1343,Prn,Prn$$,en,/V\,"Rol, v. 1343",PRON,en,10
2903,327,3,ad,ad,1343,Vfin,Vfin,avoir,/V\,"Rol, v. 1343",VERB,avoir,10
2904,327,4,e,e,1343,Crd,Crd,et,/V\,"Rol, v. 1343",CCONJ,et,10
2905,327,5,l',l',1343,Det,Det,le,C/\,"Rol, v. 1343",DET,le,10
2906,327,6,osberc,osberc,1343,N,N,,/V\.'C/V\,"Rol, v. 1343",NOUN,haubert,9
2907,327,7,e,e,1343,Crd,Crd,et,/V\,"Rol, v. 1343",CCONJ,et,10
2908,327,8,la,la,1343,Det,Det,le,C/V\,"Rol, v. 1343",DET,le,10
2909,327,9,brace,brace,1343,N,N,,'C/V\.C/(e)\,"Rol, v. 1343",NOUN,brasse,8
2910,327,10,",",",",1343,Pnc,Pnc,,,"Rol, v. 1343",PUNCT,",",9
2911,328,1,sun,sun,1344,Det,Det,son,C/V\,"Rol, v. 1344",DET,son,10
2912,328,2,bon,bon,1344,Adj,Adj,bon,C/V\,"Rol, v. 1344",ADJ,bon,10
2913,328,3,cheval,cheval,1344,N,N,,C/V\.'C/V\,"Rol, v. 1344",NOUN,cheval,8
2914,328,4,le,le,1344,Det,Det,le,C/(e)\,"Rol, v. 1344",DET,le,10
2915,328,5,col,col,1344,N,N,,C/V\,"Rol, v. 1344",NOUN,cou,3
2916,328,6,e,e,1344,Crd,Crd,et,/V\,"Rol, v. 1344",CCONJ,et,10
2917,328,7,les,les,1344,Det,Det,le,C/V\,"Rol, v. 1344",DET,le,10
2918,328,8,espalles,espalles,1344,N,N,,/V\.'C/V\.C/e\,"Rol, v. 1344",NOUN,épaule,3
2919,328,9,.,.,1344,Pnc,Pnc,,,"Rol, v. 1344",PUNCT,.,9
2920,329,1,e,e,1345,Crd,Crd,et,/V\,"Rol, v. 1345",CCONJ,et,10
2921,329,2,oliver,oliver,1345,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1345",NOUN,olivier,8
2922,329,3,de,de,1345,Pre,Pre,de,C/(e)\,"Rol, v. 1345",ADP,de,10
2923,329,4,ferir,ferir,1345,Vinf,Vinf,férir,C/V\.'C/V\,"Rol, v. 1345",VERB,férir,10
2924,329,5,ne,ne,1345,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1345",ADV,ne,10
2925,329,6,se,se,1345,Prn,Prn$$,se,C/(e)\,"Rol, v. 1345",PRON,se,10
2926,329,7,target,target,1345,Vfin,Vfin,,'C/V\.C/(e)\,"Rol, v. 1345",VERB,targer,9
2927,329,8,",",",",1345,Pnc,Pnc,,,"Rol, v. 1345",PUNCT,",",9
2928,330,1,li,li,1346,Det,Det,le,C/V\,"Rol, v. 1346",DET,le,10
2929,330,2,.xii.,.xii.,1346,QIs,QIs,douze,'C/V\./(e)\,"Rol, v. 1346",NUM,douze,10
2930,330,3,per,per,1346,Pre,Pre,par,C/V\,"Rol, v. 1346",ADP,par,10
2931,330,4,n',n',1346,Neg,Neg$$,ne,C/\,"Rol, v. 1346",ADV,ne,10
2932,330,5,en,en,1346,Prn,Prn$$,en,/V\,"Rol, v. 1346",PRON,en,10
2933,330,6,deivent,deivent,1346,Vfin,Vfin,devoir,'C/V\.C/e\,"Rol, v. 1346",VERB,devoir,10
2934,330,7,aveir,aveir,1346,Vinf,Vinf,avoir,/V\.'C/V\,"Rol, v. 1346",VERB,avoir,10
2935,330,8,blasme,blasme,1346,N,N,,'C/V\.C/(e)\,"Rol, v. 1346",NOUN,blâme,8
2936,330,9,",",",",1346,Pnc,Pnc,,,"Rol, v. 1346",PUNCT,",",9
2937,331,1,e,e,1347,Crd,Crd,et,/V\,"Rol, v. 1347",CCONJ,et,10
2938,331,2,li,li,1347,Det,Det,le,C/V\,"Rol, v. 1347",DET,le,10
2939,331,3,franceis,franceis,1347,Adj,Adj,français,C/V\.'C/V\,"Rol, v. 1347",ADJ,français,10
2940,331,4,i,i,1347,Prn,Prn$$,y,/V\,"Rol, v. 1347",PRON,y,10
2941,331,5,fierent,fierent,1347,Vfin,Vfin,férir,'C/V\.C/e\,"Rol, v. 1347",VERB,férir,10
2942,331,6,e,e,1347,Crd,Crd,et,/V\,"Rol, v. 1347",CCONJ,et,10
2943,331,7,si,si,1347,Adv,Adv,si,C/V\,"Rol, v. 1347",ADV,si,10
2944,331,8,caplent,caplent,1347,Vfin,Vfin,,'C/V\.C/e\,"Rol, v. 1347",VERB,chapeler,9
2945,331,9,.,.,1347,Pnc,Pnc,,,"Rol, v. 1347",PUNCT,.,9
2946,332,1,moerent,moerent,1348,Vfin,Vfin,mourir,'C/V\.C/e\,"Rol, v. 1348",VERB,mourir,10
2947,332,2,paien,paien,1348,N,N,,C/V\.'C/V\,"Rol, v. 1348",NOUN,païen,8
2948,332,3,e,e,1348,Crd,Crd,et,/V\,"Rol, v. 1348",CCONJ,et,10
2949,332,4,alquanz,alquanz,1348,Prn,Prn,auquant,/V\.'C/V\,"Rol, v. 1348",PRON,auquant,10
2950,332,5,en,en,1348,Prn,Prn$$,en,/V\,"Rol, v. 1348",PRON,en,10
2951,332,6,i,i,1348,Prn,Prn$$,y,/V\,"Rol, v. 1348",PRON,y,10
2952,332,7,pasment,pasment,1348,Vfin,Vfin,,'C/V\.C/e\,"Rol, v. 1348",VERB,pâmer,9
2953,332,8,.,.,1348,Pnc,Pnc,,,"Rol, v. 1348",PUNCT,.,9
2954,333,1,dist,dist,1349,Vfin,Vfin,dire,C/V\,"Rol, v. 1349",VERB,dire,10
2955,333,2,l',l',1349,Det,Det,le,C/\,"Rol, v. 1349",DET,le,10
2956,333,3,arcevesque,arcevesque,1349,N,N,,/V\.C/e\.'C/V\.C/(e)\,"Rol, v. 1349",NOUN,archevêque,8
2957,333,4,:,:,1349,Pnc,Pnc,,,"Rol, v. 1349",PUNCT,:,9
2958,333,5,"""","""",1349,Pnc,Pnc,,,"Rol, v. 1349",PUNCT,"""",9
2959,333,6,ben,ben,1349,Adv,Adv,bien,C/V\,"Rol, v. 1349",ADV,bien,10
2960,333,7,ait,ait,1349,Vfin,Vfin,avoir,/V\,"Rol, v. 1349",VERB,avoir,10
2961,333,8,nostre,nostre,1349,Det,Det,notre,'C/V\.C/(e)\,"Rol, v. 1349",DET,notre,10
2962,333,9,barnage,barnage,1349,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1349",NOUN,barnage,3
2963,333,10,!,!,1349,Pnc,Pnc,,,"Rol, v. 1349",PUNCT,!,9
2964,333,11,"""","""",1349,Pnc,Pnc,,,"Rol, v. 1349",PUNCT,"""",9
2965,334,1,munjoie,munjoie,1350,Exc,Exc,,C/V\.'C/V\./(e)\,"Rol, v. 1350",INTJ,montjoie,9
2966,334,2,escriet,escriet,1350,Vfin,Vfin,écrier,/V\.'C/V\./(e)\,"Rol, v. 1350",VERB,écrier,10
2967,334,3,",",",",1350,Pnc,Pnc,,,"Rol, v. 1350",PUNCT,",",9
2968,334,4,ço,ço,1350,Prn,Prn,ce,C/V\,"Rol, v. 1350",PRON,ce,10
2969,334,5,est,est,1350,Vfin,Vfin,être,/V\,"Rol, v. 1350",VERB,être,10
2970,334,6,l',l',1350,Det,Det,le,C/\,"Rol, v. 1350",DET,le,10
2971,334,7,enseigne,enseigne,1350,N,N,,/V\.'C/V\.C/(e)\,"Rol, v. 1350",NOUN,enseigne,8
2972,334,8,carle,carle,1350,N,N,,'C/V\.C/(e)\,"Rol, v. 1350",PROPN|NOUN,Charles,5
2973,334,9,.,.,1350,Pnc,Pnc,,,"Rol, v. 1350",PUNCT,.,9
2974,334,10,aoi,aoi,1350,Exc,Exc,,,"Rol, v. 1350",INTJ,aoi,8
2975,334,11,.,.,1350,Pnc,Pnc,,,"Rol, v. 1350",PUNCT,.,9
2976,335,1,e,e,1351,Crd,Crd,et,/V\,"Rol, v. 1351",CCONJ,et,10
2977,335,2,oliver,oliver,1351,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1351",NOUN,olivier,8
2978,335,3,chevalchet,chevalchet,1351,Vfin,Vfin,chevaucher,C/V\.'C/V\.C/(e)\,"Rol, v. 1351",VERB,chevaucher,10
2979,335,4,par,par,1351,Pre,Pre,par,C/V\,"Rol, v. 1351",ADP,par,10
2980,335,5,l',l',1351,Det,Det,le,C/\,"Rol, v. 1351",DET,le,10
2981,335,6,estor,estor,1351,N,N,,/V\.'C/V\,"Rol, v. 1351",NOUN,estour,3
2982,335,7,",",",",1351,Pnc,Pnc,,,"Rol, v. 1351",PUNCT,",",9
2983,336,1,sa,sa,1352,Det,Det,son,C/V\,"Rol, v. 1352",DET,son,10
2984,336,2,hanste,hanste,1352,N,N,,'C/V\.C/(e)\,"Rol, v. 1352",NOUN,hanste,8
2985,336,3,est,est,1352,Vfin,Vfin,être,/V\,"Rol, v. 1352",VERB,être,10
2986,336,4,fraite,fraite,1352,Vpp,Vpp,fraindre,'C/V\.C/(e)\,"Rol, v. 1352",VERB,fraindre,10
2987,336,5,",",",",1352,Pnc,Pnc,,,"Rol, v. 1352",PUNCT,",",9
2988,336,6,n',n',1352,Neg,Neg$$,ne,C/\,"Rol, v. 1352",ADV,ne,10
2989,336,7,en,en,1352,Prn,Prn$$,en,/V\,"Rol, v. 1352",PRON,en,10
2990,336,8,ad,ad,1352,Vfin,Vfin,avoir,/V\,"Rol, v. 1352",VERB,avoir,10
2991,336,9,que,que,1352,Sub,Sub,que,C/(e)\,"Rol, v. 1352",SCONJ,que,10
2992,336,10,un,un,1352,QIs,QIs,un,/V\,"Rol, v. 1352",ADJ|ADV|DET|NUM|PRON,un,10
2993,336,11,trunçun,trunçun,1352,N,N,,C/V\.'C/V\,"Rol, v. 1352",NOUN,tronçon,9
2994,336,12,",",",",1352,Pnc,Pnc,,,"Rol, v. 1352",PUNCT,",",9
2995,337,1,e,e,1353,Crd,Crd,et,/V\,"Rol, v. 1353",CCONJ,et,10
2996,337,2,vait,vait,1353,Vfin,Vfin,aller,C/V\,"Rol, v. 1353",VERB,aller,10
2997,337,3,ferir,ferir,1353,Vinf,Vinf,férir,C/V\.'C/V\,"Rol, v. 1353",VERB,férir,10
2998,337,4,un,un,1353,QIs,QIs,un,/V\,"Rol, v. 1353",DET,un,10
2999,337,5,paien,paien,1353,N,N,,C/V\.'C/V\,"Rol, v. 1353",NOUN,païen,8
3000,337,6,",",",",1353,Pnc,Pnc,,,"Rol, v. 1353",PUNCT,",",9
3001,337,7,malsarun,malsarun,1353,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1353",NOUN,Malsaron,2
3002,337,8,.,.,1353,Pnc,Pnc,,,"Rol, v. 1353",PUNCT,.,9
3003,338,1,l',l',1354,Det,Det,le,C/\,"Rol, v. 1354",DET,le,10
3004,338,2,escut,escut,1354,N,N,,/V\.'C/V\,"Rol, v. 1354",NOUN,écu,8
3005,338,3,li,li,1354,Prn,Prn$$,le,C/V\,"Rol, v. 1354",PRON,le,10
3006,338,4,freint,freint,1354,Vfin,Vfin,fraindre,C/V\,"Rol, v. 1354",VERB,fraindre,10
3007,338,5,",",",",1354,Pnc,Pnc,,,"Rol, v. 1354",PUNCT,",",9
3008,338,6,ki,ki,1354,Qux,Qux,qui,C/V\,"Rol, v. 1354",PRON,qui,10
3009,338,7,est,est,1354,Vfin,Vfin,être,/V\,"Rol, v. 1354",VERB,être,10
3010,338,8,ad,ad,1354,Pre,Pre,à,/V\,"Rol, v. 1354",ADP,à,10
3011,338,9,or,or,1354,N,N,,/V\,"Rol, v. 1354",NOUN,or,8
3012,338,10,e,e,1354,Crd,Crd,et,/V\,"Rol, v. 1354",CCONJ,et,10
3013,338,11,a,a,1354,Pre,Pre,à,/V\,"Rol, v. 1354",ADP,à,10
3014,338,12,flur,flur,1354,N,N,,C/V\,"Rol, v. 1354",NOUN,fleur,8
3015,338,13,",",",",1354,Pnc,Pnc,,,"Rol, v. 1354",PUNCT,",",9
3016,339,1,fors,fors,1355,PrA,PrA,hors,C/V\,"Rol, v. 1355",ADV,hors,10
3017,339,2,de,de,1355,Pre,Pre,de,C/(e)\,"Rol, v. 1355",ADP,de,10
3018,339,3,la,la,1355,Det,Det,le,C/V\,"Rol, v. 1355",DET,le,10
3019,339,4,teste,teste,1355,N,N,,'C/V\.C/(e)\,"Rol, v. 1355",NOUN,tête,3
3020,339,5,li,li,1355,Prn,Prn$$,le,C/V\,"Rol, v. 1355",PRON,le,10
3021,339,6,met,met,1355,Vfin,Vfin,mettre,C/V\,"Rol, v. 1355",VERB,mettre,10
3022,339,7,les,les,1355,Det,Det,le,C/V\,"Rol, v. 1355",DET,le,10
3023,339,8,oilz,oilz,1355,N,N,,/V\,"Rol, v. 1355",NOUN,oeil,8
3024,339,9,ansdous,ansdous,1355,QIs,QIs,ambedeux,/V\.'C/V\,"Rol, v. 1355",NUM,ambedeux,10
3025,339,10,",",",",1355,Pnc,Pnc,,,"Rol, v. 1355",PUNCT,",",9
3026,340,1,e,e,1356,Crd,Crd,et,/V\,"Rol, v. 1356",CCONJ,et,10
3027,340,2,la,la,1356,Det,Det,le,C/V\,"Rol, v. 1356",DET,le,10
3028,340,3,cervele,cervele,1356,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1356",NOUN,cervelle,8
3029,340,4,li,li,1356,Prn,Prn$$,le,C/V\,"Rol, v. 1356",PRON,le,10
3030,340,5,chet,chet,1356,Vfin,Vfin,choir,C/V\,"Rol, v. 1356",VERB,choir,10
3031,340,6,as,as,1356,Pre+Det,Pre+Det,à.le,/V\,"Rol, v. 1356",ADP.DET,à.le,10
3032,340,7,piez,piez,1356,N,N,,C/V\,"Rol, v. 1356",NOUN,pied,3
3033,340,8,desuz,desuz,1356,PrA,PrA,dessous,C/V\.'C/V\,"Rol, v. 1356",ADV,dessous,10
3034,340,9,;,;,1356,Pnc,Pnc,,,"Rol, v. 1356",PUNCT,;,3
3035,341,1,mort,mort,1357,Vpp,Vpp,mourir,C/V\,"Rol, v. 1357",VERB,mourir,10
3036,341,2,le,le,1357,Prn,Prn$$,le,C/(e)\,"Rol, v. 1357",PRON,le,10
3037,341,3,tresturnet,tresturnet,1357,Vfin,Vfin,trestourner,C/V\.'C/V\.C/(e)\,"Rol, v. 1357",VERB,trestourner,10
3038,341,4,od,od,1357,Pre,Pre,o,/V\,"Rol, v. 1357",ADP,o,10
3039,341,5,tut,tut,1357,QIs,QIs,tout,C/V\,"Rol, v. 1357",DET,tout,10
3040,341,6,.vii.c.,.vii.c.,1357,QIs,QIs,sept.cent,C/V\.'C/V\,"Rol, v. 1357",NUM,sept.cent,10
3041,341,7,des,des,1357,Pre+Det,Pre+Det,de.le,C/V\,"Rol, v. 1357",ADP.DET,de.le,10
3042,341,8,lur,lur,1357,Adj,Adj,leur,C/V\,"Rol, v. 1357",ADJ,leur,10
3043,341,9,;,;,1357,Pnc,Pnc,,,"Rol, v. 1357",PUNCT,;,3
3044,342,1,pois,pois,1358,PrA,PrA,puis,C/V\,"Rol, v. 1358",ADV,puis,10
3045,342,2,ad,ad,1358,Vfin,Vfin,avoir,/V\,"Rol, v. 1358",VERB,avoir,10
3046,342,3,ocis,ocis,1358,Vpp,Vpp,occire,/V\.'C/V\,"Rol, v. 1358",VERB,occire,10
3047,342,4,turgis,turgis,1358,N,N,,C/V\.'C/V\,"Rol, v. 1358",NOUN,Turgis,5
3048,342,5,e,e,1358,Crd,Crd,et,/V\,"Rol, v. 1358",CCONJ,et,10
3049,342,6,esturguz,esturguz,1358,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1358",PROPN|NOUN,Esturgoz,6
3050,342,7,:,:,1358,Pnc,Pnc,,,"Rol, v. 1358",PUNCT,:,9
3051,343,1,la,la,1359,Det,Det,le,C/V\,"Rol, v. 1359",DET,le,10
3052,343,2,hanste,hanste,1359,N,N,,'C/V\.C/(e)\,"Rol, v. 1359",NOUN,hanste,8
3053,343,3,briset,briset,1359,Vfin,Vfin,,'C/V\.C/(e)\,"Rol, v. 1359",VERB,briser,9
3054,343,4,e,e,1359,Crd,Crd,et,/V\,"Rol, v. 1359",CCONJ,et,10
3055,343,5,esclicet,esclicet,1359,Vfin,Vfin,,/V\.'C/V\.C/(e)\,"Rol, v. 1359",VERB,éclisser,9
3056,343,6,josqu',josqu',1359,PrA,PrA,jusque,C/V\,"Rol, v. 1359",ADP,jusque,10
3057,343,7,as,as,1359,Pre+Det,Pre+Det,à.le,/V\,"Rol, v. 1359",ADP.DET,à.le,10
3058,343,8,poinz,poinz,1359,N,N,,C/V\,"Rol, v. 1359",NOUN,poing,3
3059,343,9,.,.,1359,Pnc,Pnc,,,"Rol, v. 1359",PUNCT,.,9
3060,344,1,ço,ço,1360,Prn,Prn,ce,C/V\,"Rol, v. 1360",PRON,ce,10
3061,344,2,dist,dist,1360,Vfin,Vfin,dire,C/V\,"Rol, v. 1360",VERB,dire,10
3062,344,3,rollant,rollant,1360,N,N,,C/V\.'C/V\,"Rol, v. 1360",PROPN|NOUN,Roland,5
3063,344,4,:,:,1360,Pnc,Pnc,,,"Rol, v. 1360",PUNCT,:,9
3064,344,5,"""","""",1360,Pnc,Pnc,,,"Rol, v. 1360",PUNCT,"""",9
3065,344,6,cumpainz,cumpainz,1360,N,N,,C/V\.'C/V\,"Rol, v. 1360",NOUN,compagnon,9
3066,344,7,",",",",1360,Pnc,Pnc,,,"Rol, v. 1360",PUNCT,",",9
3067,344,8,que,que,1360,Qux,Qux,que,C/(e)\,"Rol, v. 1360",PRON,que,10
3068,344,9,faites,faites,1360,Vfin,Vfin,faire,'C/V\.C/e\,"Rol, v. 1360",VERB,faire,10
3069,344,10,vos,vos,1360,Prn,Prn%,vous,C/V\,"Rol, v. 1360",PRON,vous,10
3070,344,11,?,?,1360,Pnc,Pnc,,,"Rol, v. 1360",PUNCT,?,9
3071,345,1,en,en,1361,Pre,Pre,en,/V\,"Rol, v. 1361",ADP,en,10
3072,345,2,tel,tel,1361,Adj,Adj,tel,C/V\,"Rol, v. 1361",ADJ,tel,10
3073,345,3,bataille,bataille,1361,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1361",NOUN,bataille,8
3074,345,4,n',n',1361,Neg,Neg$$,ne,C/\,"Rol, v. 1361",ADV,ne,10
3075,345,5,ai,ai,1361,Vfin,Vfin,avoir,/V\,"Rol, v. 1361",VERB,avoir,10
3076,345,6,cure,cure,1361,N,N,,'C/V\.C/(e)\,"Rol, v. 1361",NOUN,cure,3
3077,345,7,de,de,1361,Pre,Pre,de,C/(e)\,"Rol, v. 1361",ADP,de,10
3078,345,8,bastun,bastun,1361,N,N,,C/V\.'C/V\,"Rol, v. 1361",NOUN,bâton,9
3079,345,9,;,;,1361,Pnc,Pnc,,,"Rol, v. 1361",PUNCT,;,3
3080,346,1,fers,fers,1362,N,N,,C/V\,"Rol, v. 1362",NOUN,fer,8
3081,346,2,e,e,1362,Crd,Crd,et,/V\,"Rol, v. 1362",CCONJ,et,10
3082,346,3,acers,acers,1362,N,N,,/V\.'C/V\,"Rol, v. 1362",NOUN,acier,9
3083,346,4,i,i,1362,Prn,Prn$$,y,/V\,"Rol, v. 1362",PRON,y,10
3084,346,5,deit,deit,1362,Vfin,Vfin,devoir,C/V\,"Rol, v. 1362",VERB,devoir,10
3085,346,6,aveir,aveir,1362,Vinf,Vinf,avoir,/V\.'C/V\,"Rol, v. 1362",VERB,avoir,10
3086,346,7,valor,valor,1362,N,N,,C/V\.'C/V\,"Rol, v. 1362",NOUN,valeur,8
3087,346,8,.,.,1362,Pnc,Pnc,,,"Rol, v. 1362",PUNCT,.,9
3088,347,1,u,u,1363,Qux,Qux,où,/V\,"Rol, v. 1363",PRON,où,10
3089,347,2,est,est,1363,Vfin,Vfin,être,/V\,"Rol, v. 1363",VERB,être,10
3090,347,3,vostre,vostre,1363,Det,Det,votre,'C/V\.C/(e)\,"Rol, v. 1363",DET,votre,10
3091,347,4,espee,espee,1363,N,N,,/V\.'C/V\./(e)\,"Rol, v. 1363",NOUN,épée,3
3092,347,5,",",",",1363,Pnc,Pnc,,,"Rol, v. 1363",PUNCT,",",9
3093,347,6,ki,ki,1363,Qux,Qux,qui,C/V\,"Rol, v. 1363",PRON,qui,10
3094,347,7,halteclere,halteclere,1363,N,N,,C/V\.C/e\.'C/V\.C/(e)\,"Rol, v. 1363",PROPN|NOUN,Hauteclaire,6
3095,347,8,ad,ad,1363,Vfin,Vfin,avoir,/V\,"Rol, v. 1363",VERB,avoir,10
3096,347,9,num,num,1363,N,N,,C/V\,"Rol, v. 1363",NOUN,nom,8
3097,347,10,?,?,1363,Pnc,Pnc,,,"Rol, v. 1363",PUNCT,?,9
3098,348,1,d',d',1364,Pre,Pre,de,C/\,"Rol, v. 1364",ADP,de,10
