wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,verstype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
964,123,5,son,son,417,Det,Det,son,10s,---,C/V\,"ConBeth, chanson 4, v. 17",DET,son,10
965,123,6,saint,saint,417,Adj,Adj,saint,10s,---,C/V\,"ConBeth, chanson 4, v. 17",ADJ,saint,10
966,123,7,iretaige,iretaige,417,N,N,,10s,---,/V\.C/e\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 17",NOUN,héritage,8
967,123,8,;,;,417,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 17",PUNCT,;,3
968,124,1,ore,ore,418,Adv,Adv,or,10s,---,'/V\.C/(e)\,"ConBeth, chanson 4, v. 18",ADV,or,10
969,124,2,i,i,418,Prn,Prn$$,y,10s,---,/V\,"ConBeth, chanson 4, v. 18",PRON,y,10
970,124,3,parra,parra,418,Vfin,Vfin,paroir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 18",VERB,paroir,10
971,124,4,con,con,418,Sub,Sub,comme,10s,---,C/V\,"ConBeth, chanson 4, v. 18",SCONJ,comme,10
972,124,5,cil,cil,418,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 18",PRON,cil,10
973,124,6,le,le,418,Prn,Prn$$,le,10s,---,C/(e)\,"ConBeth, chanson 4, v. 18",PRON,le,10
974,124,7,secorront,secorront,418,Vfin,Vfin,secourir,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 18",VERB,secourir,10
975,125,1,cui,cui,419,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 19",PRON,qui,10
976,125,2,il,il,419,Prn,Prn$,il,10s,---,/V\,"ConBeth, chanson 4, v. 19",PRON,il,10
977,125,3,jeta,jeta,419,Vfin,Vfin,jeter,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 19",VERB,jeter,10
978,125,4,de,de,419,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 4, v. 19",ADP,de,10
979,125,5,la,la,419,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 19",DET,le,10
980,125,6,prison,prison,419,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 19",NOUN,prison,8
981,125,7,ombraje,ombraje,419,N,N,,10s,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 19",PROPN|NOUN,ombrager,0
982,125,8,",",",",419,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 19",PUNCT,",",9
983,126,1,quant,quant,420,Sub,Sub,quand,10s,---,C/V\,"ConBeth, chanson 4, v. 20",SCONJ,quand,10
984,126,2,il,il,420,Prn,Prn$,il,10s,---,/V\,"ConBeth, chanson 4, v. 20",PRON,il,10
985,126,3,fu,fu,420,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 4, v. 20",VERB,être,10
986,126,4,mis,mis,420,Vpp,Vpp,mettre,10s,---,C/V\,"ConBeth, chanson 4, v. 20",VERB,mettre,10
987,126,5,ens,ens,420,PrA,PrA,ens,10s,---,/V\,"ConBeth, chanson 4, v. 20",ADP,ens,10
988,126,6,la,la,420,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 20",DET,le,10
989,126,7,crois,crois,420,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 20",NOUN,croix,3
990,126,8,ke,ke,420,Qux,Qux,que,10s,---,C/(e)\,"ConBeth, chanson 4, v. 20",PRON,que,10
991,126,9,turc,turc,420,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 20",NOUN,turc,5
992,126,10,ont,ont,420,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 4, v. 20",VERB,avoir,10
993,126,11,.,.,420,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 20",PUNCT,.,9
994,127,1,honi,honi,421,Vpp,Vpp,honnir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 21",VERB,honnir,10
995,127,2,soient,soient,421,Vfin,Vfin,être,10s,---,'C/V\./e\,"ConBeth, chanson 4, v. 21",VERB,être,10
996,127,3,tot,tot,421,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 21",DET,tout,10
997,127,4,chil,chil,421,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 21",PRON,cil,10
998,127,5,ki,ki,421,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 21",PRON,qui,10
999,127,6,remanront,remanront,421,Vfin,Vfin,remanoir,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 21",VERB,remanoir,10
1000,127,7,",",",",421,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 21",PUNCT,",",9
1001,128,1,s',s',422,Sub,Sub,si3,10s,---,C/\,"ConBeth, chanson 4, v. 22",SCONJ,si,10
1002,128,2,il,il,422,Prn,Prn$,il,10s,---,/V\,"ConBeth, chanson 4, v. 22",PRON,il,10
1003,128,3,n',n',422,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 4, v. 22",ADV,ne,10
1004,128,4,ont,ont,422,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 4, v. 22",VERB,avoir,10
1005,128,5,poverte,poverte,422,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 22",NOUN,poverte,3
1006,128,6,ou,ou,422,Crd,Crd,ou,10s,---,/V\,"ConBeth, chanson 4, v. 22",CCONJ,ou,10
1007,128,7,viellece,viellece,422,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 22",NOUN,vieillesse,8
1008,128,8,ou,ou,422,Crd,Crd,ou,10s,---,/V\,"ConBeth, chanson 4, v. 22",CCONJ,ou,10
1009,128,9,malaige,malaige,422,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 22",NOUN,malage,9
1010,128,10,!,!,422,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 22",PUNCT,!,9
1011,129,1,et,et,423,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 23",CCONJ,et,10
1012,129,2,cil,cil,423,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 23",PRON,cil,10
1013,129,3,ki,ki,423,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 23",PRON,qui,10
1014,129,4,sain,sain,423,Adj,Adj,,10s,---,C/V\,"ConBeth, chanson 4, v. 23",ADJ,sain,3
1015,129,5,et,et,423,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 23",CCONJ,et,10
1016,129,6,jone,jone,423,Adj,Adj,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 23",ADJ,jeune,3
1017,129,7,et,et,423,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 23",CCONJ,et,10
1018,129,8,riche,riche,423,Adj,Adj,riche,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 23",ADJ,riche,10
1019,129,9,sont,sont,423,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 4, v. 23",VERB,être,10
1020,130,1,ne,ne,424,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 4, v. 24",ADV,ne,10
1021,130,2,poevent,poevent,424,Vfin,Vfin,pouvoir,10s,---,'C/V\.C/e\,"ConBeth, chanson 4, v. 24",VERB,pouvoir,10
1022,130,3,pas,pas,424,Neg,Neg,pas,10s,---,C/V\,"ConBeth, chanson 4, v. 24",ADV,pas,10
1023,130,4,demorer,demorer,424,Vinf,Vinf,demeurer,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 24",VERB,demeurer,10
1024,130,5,sans,sans,424,Pre,Pre,sans,10s,---,C/V\,"ConBeth, chanson 4, v. 24",ADP,sans,10
1025,130,6,hontaige,hontaige,424,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 24",NOUN,hontage,9
1026,130,7,.,.,424,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 24",PUNCT,.,9
1027,131,1,tot,tot,425,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 25",DET,tout,10
1028,131,2,li,li,425,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 25",DET,le,10
1029,131,3,clergié,clergié,425,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 25",NOUN,clergé,8
1030,131,4,et,et,425,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 25",CCONJ,et,10
1031,131,5,li,li,425,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 25",DET,le,10
1032,131,6,home,home,425,N,N,,10s,---,'/V\.C/(e)\,"ConBeth, chanson 4, v. 25",NOUN,homme,8
1033,131,7,d',d',425,Pre,Pre,de,10s,---,C/\,"ConBeth, chanson 4, v. 25",ADP,de,10
1034,131,8,eaige,eaige,425,N,N,,10s,---,/(V)\.'/V\.C/(e)\,"ConBeth, chanson 4, v. 25",NOUN,âge,8
1035,132,1,qui,qui,426,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 26",PRON,qui,10
1036,132,2,ens,ens,426,PrA,PrA,ens,10s,---,/V\,"ConBeth, chanson 4, v. 26",ADP,ens,10
1037,132,3,ausmogne,ausmogne,426,N,N,,10s,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 26",NOUN,aumône,0
1038,132,4,et,et,426,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 26",CCONJ,et,10
1039,132,5,ens,ens,426,PrA,PrA,ens,10s,---,/V\,"ConBeth, chanson 4, v. 26",ADP,ens,10
1040,132,6,biens,biens,426,N,N,bien,10s,---,C/V\,"ConBeth, chanson 4, v. 26",NOUN,bien,10
1041,132,7,fais,fais,426,N,N,faire,10s,---,C/V\,"ConBeth, chanson 4, v. 26",PROPN|NOUN,faire,10
1042,132,8,manront,manront,426,Vfin,Vfin,manoir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 26",VERB,manoir,10
1043,133,1,partiront,partiront,427,Vfin,Vfin,partir,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 27",VERB,partir,10
1044,133,2,tot,tot,427,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 27",ADV,tout,10
1045,133,3,a,a,427,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 4, v. 27",ADP,à,10
1046,133,4,cest,cest,427,Dem,Dem,cist,10s,---,C/V\,"ConBeth, chanson 4, v. 27",DET,cist,10
1047,133,5,pelerinaige,pelerinaige,427,N,N,,10s,---,C/V\.C/e\.C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 27",NOUN,pèlerinage,9
1048,133,6,",",",",427,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 27",PUNCT,",",9
1049,134,1,et,et,428,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 28",CCONJ,et,10
1050,134,2,les,les,428,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 28",DET,le,10
1051,134,3,dames,dames,428,N,N,,10s,---,'C/V\.C/e\,"ConBeth, chanson 4, v. 28",NOUN,dame,3
1052,134,4,ki,ki,428,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 28",PRON,qui,10
1053,134,5,chastement,chastement,428,Adv,Adv,,10s,---,C/V\.C/e\.'C/V\,"ConBeth, chanson 4, v. 28",ADV,chastement,9
1054,134,6,vivront,vivront,428,Vfin,Vfin,vivre,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 28",VERB,vivre,10
1055,135,1,et,et,429,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 29",CCONJ,et,10
1056,135,2,loiauté,loiauté,429,N,N,,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 29",NOUN,loyauté,8
1057,135,3,feront,feront,429,Vfin,Vfin,faire,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 29",VERB,faire,10
1058,135,4,ceaus,ceaus,429,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 4, v. 29",PRON,cil,10
1059,135,5,ki,ki,429,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 29",PRON,qui,10
1060,135,6,iront,iront,429,Vfin,Vfin,aller,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 29",VERB,aller,10
1061,135,7,;,;,429,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 29",PUNCT,;,3
1062,136,1,et,et,430,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 30",CCONJ,et,10
1063,136,2,s',s',430,Sub,Sub,si3,10s,---,C/\,"ConBeth, chanson 4, v. 30",SCONJ,si,10
1064,136,3,eles,eles,430,Prn,Prn$,elle,10s,---,'/V\.C/e\,"ConBeth, chanson 4, v. 30",PRON,elle,10
1065,136,4,font,font,430,Vfin,Vfin,faire,10s,---,C/V\,"ConBeth, chanson 4, v. 30",VERB,faire,10
1066,136,5,par,par,430,Pre,Pre,par,10s,---,C/V\,"ConBeth, chanson 4, v. 30",ADP,par,10
1067,136,6,mal,mal,430,Adj,Adj,mal,10s,---,C/V\,"ConBeth, chanson 4, v. 30",ADJ,mal,10
1068,136,7,consel,consel,430,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 30",NOUN,conseil,3
1069,136,8,folaige,folaige,430,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 30",NOUN,folage,8
1070,136,9,",",",",430,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 30",PUNCT,",",9
1071,137,1,a,a,431,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 4, v. 31",ADP,à,10
1072,137,2,lasques,lasques,431,Adj,Adj,,10s,---,'C/V\.C/e\,"ConBeth, chanson 4, v. 31",ADJ,lache,2
1073,137,3,gens,gens,431,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 31",NOUN,gent,11
1074,137,4,mauvaises,mauvaises,431,Adj,Adj,,10s,---,C/V\.'C/V\.C/e\,"ConBeth, chanson 4, v. 31",ADJ,mauvais,9
1075,137,5,le,le,431,Prn,Prn$$,le,10s,---,C/(e)\,"ConBeth, chanson 4, v. 31",PRON,le,10
1076,137,6,feront,feront,431,Vfin,Vfin,faire,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 31",VERB,faire,10
1077,137,7,",",",",431,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 31",PUNCT,",",9
1078,138,1,car,car,432,Crd,Crd,car,10s,---,C/V\,"ConBeth, chanson 4, v. 32",CCONJ,car,10
1079,138,2,tot,tot,432,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 4, v. 32",DET,tout,10
1080,138,3,li,li,432,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 4, v. 32",DET,le,10
1081,138,4,boin,boin,432,Adj,Adj,bon,10s,---,C/V\,"ConBeth, chanson 4, v. 32",ADJ,bon,10
1082,138,5,iront,iront,432,Vfin,Vfin,aller,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 32",VERB,aller,10
1083,138,6,en,en,432,Pre,Pre,en,10s,---,/V\,"ConBeth, chanson 4, v. 32",ADP,en,10
1084,138,7,cest,cest,432,Dem,Dem,cist,10s,---,C/V\,"ConBeth, chanson 4, v. 32",DET,cist,10
1085,138,8,voiaige,voiaige,432,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 32",NOUN,voyage,9
1086,138,9,.,.,432,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 32",PUNCT,.,9
1087,139,1,ki,ki,433,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 33",PRON,qui,10
1088,139,2,chi,chi,433,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 4, v. 33",PRON,qui,10
1089,139,3,ne,ne,433,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 4, v. 33",ADV,ne,10
1090,139,4,velt,velt,433,Vfin,Vfin,vouloir,10s,---,C/V\,"ConBeth, chanson 4, v. 33",VERB,vouloir,10
1091,139,5,avoir,avoir,433,Vinf,Vinf,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 4, v. 33",VERB,avoir,10
1092,139,6,vie,vie,433,N,N,,10s,---,'C/V\./(e)\,"ConBeth, chanson 4, v. 33",NOUN,vie,3
1093,139,7,anuieuse,anuieuse,433,Adj,Adj,,10s,---,/V\.C/V\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 33",ADJ,ennuyeux,9
1094,140,1,si,si,434,Adv,Adv,si,10s,---,C/V\,"ConBeth, chanson 4, v. 34",ADV,si,10
1095,140,2,voist,voist,434,Vfin,Vfin,aller,10s,---,C/V\,"ConBeth, chanson 4, v. 34",VERB,aller,10
1096,140,3,por,por,434,Pre,Pre,pour,10s,---,C/V\,"ConBeth, chanson 4, v. 34",ADP,pour,10
1097,140,4,dieu,dieu,434,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 34",PROPN,Dieu,3
1098,140,5,morir,morir,434,Vinf,Vinf,mourir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 34",VERB,mourir,10
1099,140,6,liés,liés,434,Adj,Adj,lié,10s,---,C/V\,"ConBeth, chanson 4, v. 34",ADJ,lié,10
1100,140,7,et,et,434,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 34",CCONJ,et,10
1101,140,8,joieus,joieus,434,Adj,Adj,,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 34",ADJ,joyeux,9
1102,140,9,",",",",434,Pnc,Pnc,,10s,---,,"ConBeth, chanson 4, v. 34",PUNCT,",",9
1103,141,1,car,car,435,Crd,Crd,car,10s,---,C/V\,"ConBeth, chanson 4, v. 35",CCONJ,car,10
1104,141,2,cele,cele,435,Dem,Dem,cil,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 35",DET,cil,10
1105,141,3,mors,mors,435,N,N,,10s,---,C/V\,"ConBeth, chanson 4, v. 35",PROPN|NOUN,mort,3
1106,141,4,est,est,435,Vfin,Vfin,être,10s,---,/V\,"ConBeth, chanson 4, v. 35",VERB,être,10
1107,141,5,douce,douce,435,Adj,Adj,doux,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 35",ADJ,doux,10
1108,141,6,et,et,435,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 4, v. 35",CCONJ,et,10
1109,141,7,savereuse,savereuse,435,Adj,Adj,,10s,---,C/V\.C/e\.'C/V\.C/(e)\,"ConBeth, chanson 4, v. 35",ADJ,savoureux,6
1110,142,1,dont,dont,436,Qux,Qux,dont,10s,---,C/V\,"ConBeth, chanson 4, v. 36",PRON,dont,10
1111,142,2,on,on,436,Prn,Prn$,on,10s,---,/V\,"ConBeth, chanson 4, v. 36",PRON,on,10
1112,142,3,conquiert,conquiert,436,Vfin,Vfin,conquérir,10s,---,C/V\.'C/V\,"ConBeth, chanson 4, v. 36",VERB,conquérir,10
1113,142,4,le,le,436,Det,Det,le,10s,---,C/(e)\,"ConBeth, chanson 4, v. 36",DET,le,10
1114,142,5,resne,resne,436,N,N,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 4, v. 36",NOUN,rêne,3
1115,142,6,presieus,presieus,436,Adj,Adj,,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 4, v. 36",ADJ,présieux,-10
