wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref,pos,lemma_ofl,lemma_score
997,111,2,prent,prent,111,Vfin,Vfin,prendre,C/V\,"Alexis, v. 111",VERB,prendre,10
998,111,3,li,li,111,Det,Det,le,C/V\,"Alexis, v. 111",DET,le,10
999,111,4,pedre,pedre,111,N,N,,'C/V\.C/(e)\,"Alexis, v. 111",NOUN,père,3
1000,111,5,de,de,111,Pre,Pre,de,C/(e)\,"Alexis, v. 111",ADP,de,10
1001,111,6,ses,ses,111,Det,Det,son,C/V\,"Alexis, v. 111",DET,son,10
1002,111,7,meilurs,meilurs,111,Adj,Adj,meilleur,C/V\.'C/V\,"Alexis, v. 111",ADJ,meilleur,10
1003,111,8,serganz,serganz,111,N,N,,C/V\.'C/V\,"Alexis, v. 111",NOUN,sergent,8
1004,111,9,",",",",111,Pnc,Pnc,,,"Alexis, v. 111",PUNCT,",",9
1005,112,1,par,par,112,Pre,Pre,par,C/V\,"Alexis, v. 112",ADP,par,10
1006,112,2,multes,multes,112,QIs,QIs,moult,'C/V\.C/e\,"Alexis, v. 112",DET,moult,10
1007,112,3,terres,terres,112,N,N,,'C/V\.C/e\,"Alexis, v. 112",NOUN,terre,8
1008,112,4,fait,fait,112,Vfin,Vfin,faire,C/V\,"Alexis, v. 112",VERB,faire,10
1009,112,5,querre,querre,112,Vinf,Vinf,quérir,'C/V\.C/(e)\,"Alexis, v. 112",VERB,quérir,10
1010,112,6,sun,sun,112,Det,Det,son,C/V\,"Alexis, v. 112",DET,son,10
1011,112,7,amfant,amfant,112,N,N,,/V\.'C/V\,"Alexis, v. 112",NOUN,enfant,9
1012,112,8,;,;,112,Pnc,Pnc,,,"Alexis, v. 112",PUNCT,;,3
1013,113,1,jusque,jusque,113,PrA,PrA,jusque,'C/V\.C/(e)\,"Alexis, v. 113",ADP,jusque,10
1014,113,2,an,an,113,Pre,Pre,en,/V\,"Alexis, v. 113",ADP,en,10
1015,113,3,alsis,alsis,113,N,N,,/V\.'C/V\,"Alexis, v. 113",PROPN|NOUN,Alsis,6
1016,113,4,en,en,113,Prn,Prn$$,en,/V\,"Alexis, v. 113",PRON,en,10
1017,113,5,vindrent,vindrent,113,Vfin,Vfin,venir,'C/V\.C/e\,"Alexis, v. 113",VERB,venir,10
1018,113,6,dui,dui,113,QIs,QIs,deux,C/V\,"Alexis, v. 113",NUM,deux,10
1019,113,7,errant,errant,113,Vprs,Vprs,errer,/V\.'C/V\,"Alexis, v. 113",VERB,errer,10
1020,113,8,:,:,113,Pnc,Pnc,,,"Alexis, v. 113",PUNCT,:,9
1021,114,1,iloc,iloc,114,Adv,Adv,illuec,/V\.'C/V\,"Alexis, v. 114",ADV,illuec,10
1022,114,2,truverent,truverent,114,Vfin,Vfin,trouver,C/V\.'C/V\.C/e\,"Alexis, v. 114",VERB,trouver,10
1023,114,3,danz,danz,114,N,N,,C/V\,"Alexis, v. 114",NOUN,dent,3
1024,114,4,alexis,alexis,114,N,N,,/V\.C/V\.'C/V\,"Alexis, v. 114",NOUN,Alexis,5
1025,114,5,sedant,sedant,114,Vprs,Vprs,seoir,C/V\.'C/V\,"Alexis, v. 114",VERB,seoir,10
1026,114,6,",",",",114,Pnc,Pnc,,,"Alexis, v. 114",PUNCT,",",9
1027,115,1,mais,mais,115,Crd,Crd,mais,C/V\,"Alexis, v. 115",CCONJ,mais,10
1028,115,2,n',n',115,Neg,Neg$$,ne,C/\,"Alexis, v. 115",ADV,ne,10
1029,115,3,an,an,115,Prn,Prn$$,en,/V\,"Alexis, v. 115",PRON,en,10
1030,115,4,conurent,conurent,115,Vfin,Vfin,connaître,C/V\.'C/V\.C/e\,"Alexis, v. 115",VERB,connaître,10
1031,115,5,sum,sum,115,Det,Det,son,C/V\,"Alexis, v. 115",DET,son,10
1032,115,6,vis,vis,115,N,N,,C/V\,"Alexis, v. 115",NOUN,vis,3
1033,115,7,ne,ne,115,Crd,Crd,ne2,C/(e)\,"Alexis, v. 115",CCONJ,ne,10
1034,115,8,sum,sum,115,Det,Det,son,C/V\,"Alexis, v. 115",DET,son,10
1035,115,9,semblant,semblant,115,N,N,,C/V\.'C/V\,"Alexis, v. 115",NOUN,semblant,8
1036,115,10,.,.,115,Pnc,Pnc,,,"Alexis, v. 115",PUNCT,.,9
1037,116,1,si,si,116,Adv,Adv,si,C/V\,"Alexis, v. 116",ADV,si,10
1038,116,2,at,at,116,Vfin,Vfin,avoir,/V\,"Alexis, v. 116",VERB,avoir,10
1039,116,3,li,li,116,Det,Det,le,C/V\,"Alexis, v. 116",DET,le,10
1040,116,4,emfes,emfes,116,N,N,,'/V\.C/e\,"Alexis, v. 116",NOUN,enfant,8
1041,116,5,sa,sa,116,Det,Det,son,C/V\,"Alexis, v. 116",DET,son,10
1042,116,6,tendrä,tendrä,116,Adj,Adj,,'C/V\.C/(e)\,"Alexis, v. 116",ADJ,tendri,-10
1043,116,7,carn,carn,116,N,N,,C/V\,"Alexis, v. 116",NOUN,chair,8
1044,116,8,mudede,mudede,116,Vpp,Vpp,,C/V\.'C/V\.C/(e)\,"Alexis, v. 116",VERB,muer,9
1045,116,9,",",",",116,Pnc,Pnc,,,"Alexis, v. 116",PUNCT,",",9
1046,117,1,nel,nel,117,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,"Alexis, v. 117",ADV.PRON,ne.le,10
1047,117,2,reconurent,reconurent,117,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\.C/e\,"Alexis, v. 117",VERB,reconnaître,10
1048,117,3,li,li,117,Det,Det,le,C/V\,"Alexis, v. 117",DET,le,10
1049,117,4,dui,dui,117,QIs,QIs,deux,C/V\,"Alexis, v. 117",NUM,deux,10
1050,117,5,sergant,sergant,117,N,N,,C/V\.'C/V\,"Alexis, v. 117",NOUN,sergent,8
1051,117,6,sum,sum,117,Det,Det,son,C/V\,"Alexis, v. 117",DET,son,10
1052,117,7,pedre,pedre,117,N,N,,'C/V\.C/(e)\,"Alexis, v. 117",NOUN,père,3
1053,117,8,;,;,117,Pnc,Pnc,,,"Alexis, v. 117",PUNCT,;,3
1054,118,1,a,a,118,Pre,Pre,à,/V\,"Alexis, v. 118",ADP,à,10
1055,118,2,lui,lui,118,Prn,Prn,lui,C/V\,"Alexis, v. 118",PRON,lui,10
1056,118,3,medisme,medisme,118,N,N,,C/V\.'C/V\.C/(e)\,"Alexis, v. 118",PROPN|NOUN,même,3
1057,118,4,unt,unt,118,Vfin,Vfin,avoir,/V\,"Alexis, v. 118",VERB,avoir,10
1058,118,5,l',l',118,Det,Det,le,C/\,"Alexis, v. 118",DET,le,10
1059,118,6,almosne,almosne,118,N,N,,/V\.'C/V\.C/(e)\,"Alexis, v. 118",NOUN,aumône,9
1060,118,7,dunethe,dunethe,118,Vpp,Vpp,donner,C/V\.'C/V\.C/(e)\,"Alexis, v. 118",VERB,donner,10
1061,118,8,;,;,118,Pnc,Pnc,,,"Alexis, v. 118",PUNCT,;,3
1062,119,1,il,il,119,Prn,Prn$,il,/V\,"Alexis, v. 119",PRON,il,10
1063,119,2,la,la,119,Prn,Prn$$,le,C/V\,"Alexis, v. 119",PRON,le,10
1064,119,3,receut,receut,119,Vfin,Vfin,recevoir,C/V\.'C/V\,"Alexis, v. 119",VERB,recevoir,10
1065,119,4,cume,cume,119,Sub,Sub,comme,'C/V\.C/(e)\,"Alexis, v. 119",SCONJ,comme,10
1066,119,5,li,li,119,Det,Det,le,C/V\,"Alexis, v. 119",DET,le,10
1067,119,6,altre,altre,119,Adj,Adj,autre,'/V\.C/(e)\,"Alexis, v. 119",ADJ,autre,10
1068,119,7,frere,frere,119,N,N,,'C/V\.C/(e)\,"Alexis, v. 119",NOUN,frère,8
1069,119,8,.,.,119,Pnc,Pnc,,,"Alexis, v. 119",PUNCT,.,9
1070,120,1,nel,nel,120,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,"Alexis, v. 120",ADV.PRON,ne.le,10
1071,120,2,reconurent,reconurent,120,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\.C/e\,"Alexis, v. 120",VERB,reconnaître,10
1072,120,3,",",",",120,Pnc,Pnc,,,"Alexis, v. 120",PUNCT,",",9
1073,120,4,sempres,sempres,120,Adv,Adv,sempres,'C/V\.C/e\,"Alexis, v. 120",ADV,sempres,10
1074,120,5,s',s',120,Prn,Prn$$,se,C/\,"Alexis, v. 120",PRON,se,10
1075,120,6,en,en,120,Prn,Prn$$,en,/V\,"Alexis, v. 120",PRON,en,10
1076,120,7,returnerent,returnerent,120,Vfin,Vfin,retourner,C/V\.C/V\.'C/V\.C/e\,"Alexis, v. 120",VERB,retourner,10
1077,120,8,.,.,120,Pnc,Pnc,,,"Alexis, v. 120",PUNCT,.,9
1078,121,1,nel,nel,121,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,"Alexis, v. 121",ADV.PRON,ne.le,10
1079,121,2,reconurent,reconurent,121,Vfin,Vfin,reconnaître,C/V\.C/V\.'C/V\.C/e\,"Alexis, v. 121",VERB,reconnaître,10
1080,121,3,ne,ne,121,Crd,Crd,ne2,C/(e)\,"Alexis, v. 121",CCONJ,ne,10
1081,121,4,ne,ne,121,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 121",ADV,ne,10
1082,121,5,l',l',121,Prn,Prn$$,le,C/\,"Alexis, v. 121",PRON,le,10
1083,121,6,unt,unt,121,Vfin,Vfin,avoir,/V\,"Alexis, v. 121",VERB,avoir,10
1084,121,7,anterciét,anterciét,121,Vpp,Vpp,,/V\.C/V\.'C/V\,"Alexis, v. 121",VERB,entercier,9
1085,121,8,.,.,121,Pnc,Pnc,,,"Alexis, v. 121",PUNCT,.,9
1086,122,1,danz,danz,122,N,N,,C/V\,"Alexis, v. 122",NOUN,dent,3
1087,122,2,alexis,alexis,122,N,N,,/V\.C/V\.'C/V\,"Alexis, v. 122",PROPN|NOUN,Alexis,5
1088,122,3,an,an,122,Prn,Prn$$,en,/V\,"Alexis, v. 122",PRON,en,10
1089,122,4,lothet,lothet,122,Vfin,Vfin,louer,'C/V\.C/(e)\,"Alexis, v. 122",VERB,louer,10
1090,122,5,deu,deu,122,N,N,,C/V\,"Alexis, v. 122",PROPN,Dieu,3
1091,122,6,del,del,122,Pre+Det,Pre+Det,de.le,C/V\,"Alexis, v. 122",ADP.DET,de.le,10
1092,122,7,ciel,ciel,122,N,N,,C/V\,"Alexis, v. 122",NOUN,ciel,8
1093,123,1,d',d',123,Pre,Pre,de,C/\,"Alexis, v. 123",ADP,de,10
1094,123,2,icez,icez,123,Dem,Dem,cist,/V\.'C/V\,"Alexis, v. 123",DET,cist,10
1095,123,3,sons,sons,123,Adj,Adj,sien,C/V\,"Alexis, v. 123",ADJ,sien,10
1096,123,4,sers,sers,123,N,N,,C/V\,"Alexis, v. 123",NOUN,serf,3
1097,123,5,qui,qui,123,Qux,Qux,qui,C/V\,"Alexis, v. 123",PRON,qui,10
1098,123,6,il,il,123,Prn,Prn$,il,/V\,"Alexis, v. 123",PRON,il,10
1099,123,7,est,est,123,Vfin,Vfin,être,/V\,"Alexis, v. 123",VERB,être,10
1100,123,8,provenders,provenders,123,N,N,,C/V\.C/V\.'C/V\,"Alexis, v. 123",NOUN,provendier,9
1101,123,9,;,;,123,Pnc,Pnc,,,"Alexis, v. 123",PUNCT,;,3
1102,124,1,ii,ii,124,Prn,Prn$,le,/V\,"Alexis, v. 124",PRON,le,10
1103,124,2,fut,fut,124,Vfin,Vfin,être,C/V\,"Alexis, v. 124",VERB,être,10
1104,124,3,lur,lur,124,Det,Det,leur,C/V\,"Alexis, v. 124",DET,leur,10
1105,124,4,sire,sire,124,N,N,,'C/V\.C/(e)\,"Alexis, v. 124",NOUN,sire,11
1106,124,5,",",",",124,Pnc,Pnc,,,"Alexis, v. 124",PUNCT,",",9
1107,124,6,or,or,124,Adv,Adv,or,/V\,"Alexis, v. 124",ADV,or,10
1108,124,7,est,est,124,Vfin,Vfin,être,/V\,"Alexis, v. 124",VERB,être,10
1109,124,8,lur,lur,124,Det,Det,leur,C/V\,"Alexis, v. 124",DET,leur,10
1110,124,9,almosners,almosners,124,N,N,,/V\.C/V\.'C/V\,"Alexis, v. 124",NOUN,aumônier,9
1111,124,10,;,;,124,Pnc,Pnc,,,"Alexis, v. 124",PUNCT,;,3
1112,125,1,ne,ne,125,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 125",ADV,ne,10
1113,125,2,vus,vus,125,Prn,Prn$$,vous,C/V\,"Alexis, v. 125",PRON,vous,10
1114,125,3,sai,sai,125,Vfin,Vfin,savoir,C/V\,"Alexis, v. 125",VERB,savoir,10
1115,125,4,dire,dire,125,Vinf,Vinf,dire,'C/V\.C/(e)\,"Alexis, v. 125",VERB,dire,10
1116,125,5,cum,cum,125,Sub,Sub,comme,C/V\,"Alexis, v. 125",SCONJ,comme,10
1117,125,6,il,il,125,Prn,Prn$,il,/V\,"Alexis, v. 125",PRON,il,10
1118,125,7,s',s',125,Prn,Prn$$,se,C/\,"Alexis, v. 125",PRON,se,10
1119,125,8,en,en,125,Prn,Prn$$,en,/V\,"Alexis, v. 125",PRON,en,10
1120,125,9,firet,firet,125,Vfin,Vfin,faire,'C/V\.C/(e)\,"Alexis, v. 125",VERB,faire,10
1121,125,10,liez,liez,125,Adj,Adj,lié,C/V\,"Alexis, v. 125",ADJ,lié,10
1122,125,11,.,.,125,Pnc,Pnc,,,"Alexis, v. 125",PUNCT,.,9
1123,126,1,cil,cil,126,Dem,Dem,cil,C/V\,"Alexis, v. 126",PRON,cil,10
1124,126,2,sen,sen,126,N,N,,C/V\,"Alexis, v. 126",NOUN,sens,3
1125,126,3,repairent,repairent,126,Vfin,Vfin,repairer,C/V\.'C/V\.C/e\,"Alexis, v. 126",VERB,repairer,10
1126,126,4,a,a,126,Pre,Pre,à,/V\,"Alexis, v. 126",ADP,à,10
1127,126,5,rome,rome,126,N,N,,'C/V\.C/(e)\,"Alexis, v. 126",NOUN,Rome,5
1128,126,6,la,la,126,Det,Det,le,C/V\,"Alexis, v. 126",DET,le,10
1129,126,7,citét,citét,126,N,N,,C/V\.'C/V\,"Alexis, v. 126",NOUN,cité,8
1130,126,8,",",",",126,Pnc,Pnc,,,"Alexis, v. 126",PUNCT,",",9
1131,127,1,nuncent,nuncent,127,Vfin,Vfin,,'C/V\.C/e\,"Alexis, v. 127",VERB,noncer,9
1132,127,2,al,al,127,Pre+Det,Pre+Det,à.le,/V\,"Alexis, v. 127",ADP.DET,à.le,10
1133,127,3,pedre,pedre,127,N,N,,'C/V\.C/(e)\,"Alexis, v. 127",NOUN,père,3
1134,127,4,que,que,127,Sub,Sub,que,C/(e)\,"Alexis, v. 127",SCONJ,que,10
1135,127,5,nel,nel,127,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,"Alexis, v. 127",ADV.PRON,ne.le,10
1136,127,6,pourent,pourent,127,Vfin,Vfin,pouvoir,'C/V\.C/e\,"Alexis, v. 127",VERB,pouvoir,10
1137,127,7,truver,truver,127,Vinf,Vinf,trouver,C/V\.'C/V\,"Alexis, v. 127",VERB,trouver,10
1138,127,8,.,.,127,Pnc,Pnc,,,"Alexis, v. 127",PUNCT,.,9
1139,128,1,set,set,128,Sub,Sub,si3,C/V\,"Alexis, v. 128",SCONJ,si,10
1140,128,2,il,il,128,Prn,Prn$,il,/V\,"Alexis, v. 128",PRON,il,10
1141,128,3,fut,fut,128,Vfin,Vfin,être,C/V\,"Alexis, v. 128",VERB,être,10
1142,128,4,graim,graim,128,Adj,Adj,,C/V\,"Alexis, v. 128",ADJ,graim,9
1143,128,5,",",",",128,Pnc,Pnc,,,"Alexis, v. 128",PUNCT,",",9
1144,128,6,ne,ne,128,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 128",ADV,ne,10
1145,128,7,l',l',128,Prn,Prn$$,le,C/\,"Alexis, v. 128",PRON,le,10
1146,128,8,estot,estot,128,Vfin,Vfin,estovoir,/V\.'C/V\,"Alexis, v. 128",VERB,estovoir,10
1147,128,9,demander,demander,128,Vinf,Vinf,demander,C/V\.C/V\.'C/V\,"Alexis, v. 128",VERB,demander,10
1148,128,10,.,.,128,Pnc,Pnc,,,"Alexis, v. 128",PUNCT,.,9
1149,129,1,la,la,129,Det,Det,le,C/V\,"Alexis, v. 129",DET,le,10
1150,129,2,bone,bone,129,Adj,Adj,bon,'C/V\.C/(e)\,"Alexis, v. 129",ADJ,bon,10
1151,129,3,medre,medre,129,N,N,,'C/V\.C/(e)\,"Alexis, v. 129",NOUN,mère,8
1152,129,4,s',s',129,Prn,Prn$$,se,C/\,"Alexis, v. 129",PRON,se,10
1153,129,5,em,em,129,Prn,Prn$$,en,/V\,"Alexis, v. 129",PRON,en,10
1154,129,6,prist,prist,129,Vfin,Vfin,prendre,C/V\,"Alexis, v. 129",VERB,prendre,10
1155,129,7,a,a,129,Pre,Pre,à,/V\,"Alexis, v. 129",ADP,à,10
1156,129,8,dementer,dementer,129,Vinf,Vinf,,C/V\.C/V\.'C/V\,"Alexis, v. 129",VERB,démenter,9
1157,130,1,e,e,130,Crd,Crd,et,/V\,"Alexis, v. 130",CCONJ,et,10
1158,130,2,sun,sun,130,Det,Det,son,C/V\,"Alexis, v. 130",DET,son,10
1159,130,3,ker,ker,130,Adj,Adj,cher,C/V\,"Alexis, v. 130",ADJ,cher,10
1160,130,4,filz,filz,130,N,N,,C/V\,"Alexis, v. 130",NOUN,fils,3
1161,130,5,suvent,suvent,130,Adv,Adv,souvent,C/V\.'C/V\,"Alexis, v. 130",ADV,souvent,10
1162,130,6,a,a,130,Pre,Pre,à,/V\,"Alexis, v. 130",ADP,à,10
1163,130,7,regreter,regreter,130,Vinf,Vinf,,C/V\.C/V\.'C/V\,"Alexis, v. 130",VERB,regretter,9
1164,130,8,.,.,130,Pnc,Pnc,,,"Alexis, v. 130",PUNCT,.,9
1165,131,1,‘,‘,131,Pnc,Pnc,,,"Alexis, v. 131",PUNCT,‘,3
1166,131,2,filz,filz,131,N,N,,C/V\,"Alexis, v. 131",NOUN,fils,3
1167,131,3,alexis,alexis,131,N,N,,/V\.C/V\.'C/V\,"Alexis, v. 131",PROPN|NOUN,Alexis,5
1168,131,4,",",",",131,Pnc,Pnc,,,"Alexis, v. 131",PUNCT,",",9
1169,131,5,pur,pur,131,Pre,Pre,pour,C/V\,"Alexis, v. 131",ADP,pour,10
1170,131,6,queit,queit,131,Qux+Prn,Qux+Prn$$,que.te,C/V\,"Alexis, v. 131",PRON.PRON,que.te,10
1171,131,7,portat,portat,131,Vfin,Vfin,porter,C/V\.'C/V\,"Alexis, v. 131",VERB,porter,10
1172,131,8,ta,ta,131,Det,Det,ton,C/V\,"Alexis, v. 131",DET,ton,10
1173,131,9,medre,medre,131,N,N,,'C/V\.C/(e)\,"Alexis, v. 131",NOUN,mère,8
1174,131,10,?,?,131,Pnc,Pnc,,,"Alexis, v. 131",PUNCT,?,9
1175,132,1,tu,tu,132,Prn,Prn$,tu,C/V\,"Alexis, v. 132",PRON,tu,10
1176,132,2,m',m',132,Prn,Prn$$,me,C/\,"Alexis, v. 132",PRON,me,10
1177,132,3,ies,ies,132,Vfin,Vfin,être,/V\,"Alexis, v. 132",VERB,être,10
1178,132,4,fuït,fuït,132,Vpp,Vpp,fuir,C/V\.'C/V\,"Alexis, v. 132",VERB,fuir,10
1179,132,5,",",",",132,Pnc,Pnc,,,"Alexis, v. 132",PUNCT,",",9
1180,132,6,dolente,dolente,132,Adj,Adj,dolent,C/V\.'C/V\.C/(e)\,"Alexis, v. 132",ADJ,dolent,10
1181,132,7,an,an,132,Prn,Prn$$,en,/V\,"Alexis, v. 132",PRON,en,10
1182,132,8,sui,sui,132,Vfin,Vfin,être,C/V\,"Alexis, v. 132",VERB,être,10
1183,132,9,remese,remese,132,Vpp,Vpp,remanoir,C/V\.'C/V\.C/(e)\,"Alexis, v. 132",VERB,remanoir,10
1184,132,10,.,.,132,Pnc,Pnc,,,"Alexis, v. 132",PUNCT,.,9
1185,133,1,ne,ne,133,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 133",ADV,ne,10
1186,133,2,sai,sai,133,Vfin,Vfin,savoir,C/V\,"Alexis, v. 133",VERB,savoir,10
1187,133,3,le,le,133,Det,Det,le,C/(e)\,"Alexis, v. 133",DET,le,10
1188,133,4,leu,leu,133,N,N,,C/V\,"Alexis, v. 133",NOUN,lieu,3
1189,133,5,ne,ne,133,Crd,Crd,ne2,C/(e)\,"Alexis, v. 133",CCONJ,ne,10
1190,133,6,n',n',133,Neg,Neg$$,ne,C/\,"Alexis, v. 133",ADV,ne,10
1191,133,7,en,en,133,Prn,Prn$$,en,/V\,"Alexis, v. 133",PRON,en,10
1192,133,8,sai,sai,133,Vfin,Vfin,savoir,C/V\,"Alexis, v. 133",VERB,savoir,10
1193,133,9,la,la,133,Det,Det,le,C/V\,"Alexis, v. 133",DET,le,10
1194,133,10,contrede,contrede,133,N,N,,C/V\.'C/V\.C/(e)\,"Alexis, v. 133",NOUN,contrée,9
1195,134,1,u,u,134,Qux,Qux,où,/V\,"Alexis, v. 134",PRON,où,10
1196,134,2,t',t',134,Prn,Prn$$,te,C/\,"Alexis, v. 134",PRON,te,10
1197,134,3,alge,alge,134,Vfin,Vfin,aller,'/V\.C/(e)\,"Alexis, v. 134",VERB,aller,10
1198,134,4,querre,querre,134,Vinf,Vinf,quérir,'C/V\.C/(e)\,"Alexis, v. 134",VERB,quérir,10
1199,134,5,;,;,134,Pnc,Pnc,,,"Alexis, v. 134",PUNCT,;,3
1200,134,6,tute,tute,134,QIs,QIs,tout,'C/V\.C/(e)\,"Alexis, v. 134",ADV,tout,10
1201,134,7,en,en,134,Prn,Prn$$,en,/V\,"Alexis, v. 134",PRON,en,10
1202,134,8,sui,sui,134,Vfin,Vfin,être,C/V\,"Alexis, v. 134",VERB,être,10
1203,134,9,esguarethe,esguarethe,134,Vpp,Vpp,,/V\.C/V\.'C/V\.C/(e)\,"Alexis, v. 134",VERB,égarer,9
1204,134,10,.,.,134,Pnc,Pnc,,,"Alexis, v. 134",PUNCT,.,9
1205,135,1,ja,ja,135,Adv,Adv,jà,C/V\,"Alexis, v. 135",ADV,jà,10
1206,135,2,mais,mais,135,Adv,Adv,mais,C/V\,"Alexis, v. 135",ADV,mais,10
1207,135,3,n',n',135,Neg,Neg$$,ne,C/\,"Alexis, v. 135",ADV,ne,10
1208,135,4,ierc,ierc,135,Vfin,Vfin,être,/V\,"Alexis, v. 135",VERB,être,10
1209,135,5,lede,lede,135,Adj,Adj,lié,'C/V\.C/(e)\,"Alexis, v. 135",ADJ,lié,10
1210,135,6,",",",",135,Pnc,Pnc,,,"Alexis, v. 135",PUNCT,",",9
1211,135,7,kers,kers,135,Adj,Adj,cher,C/V\,"Alexis, v. 135",ADJ,cher,10
1212,135,8,filz,filz,135,N,N,,C/V\,"Alexis, v. 135",NOUN,fils,3
1213,135,9,",",",",135,Pnc,Pnc,,,"Alexis, v. 135",PUNCT,",",9
1214,135,10,ne,ne,135,Crd,Crd,ne2,C/(e)\,"Alexis, v. 135",CCONJ,ne,10
1215,135,11,n',n',135,Neg,Neg$$,ne,C/\,"Alexis, v. 135",ADV,ne,10
1216,135,12,ert,ert,135,Vfin,Vfin,être,/V\,"Alexis, v. 135",VERB,être,10
1217,135,13,tun,tun,135,Det,Det,ton,C/V\,"Alexis, v. 135",DET,ton,10
1218,135,14,pedre,pedre,135,N,N,,'C/V\.C/(e)\,"Alexis, v. 135",NOUN,père,3
1219,135,15,’,’,135,Pnc,Pnc,,,"Alexis, v. 135",PUNCT,’,3
1220,135,16,.,.,135,Pnc,Pnc,,,"Alexis, v. 135",PUNCT,.,9
1221,136,1,vint,vint,136,Vfin,Vfin,venir,C/V\,"Alexis, v. 136",VERB,venir,10
1222,136,2,en,en,136,Pre,Pre,en,/V\,"Alexis, v. 136",ADP,en,10
1223,136,3,la,la,136,Det,Det,le,C/V\,"Alexis, v. 136",DET,le,10
1224,136,4,cambre,cambre,136,N,N,,'C/V\.C/(e)\,"Alexis, v. 136",NOUN,chambre,8
1225,136,5,",",",",136,Pnc,Pnc,,,"Alexis, v. 136",PUNCT,",",9
1226,136,6,plaine,plaine,136,Adj,Adj,plein,'C/V\.C/(e)\,"Alexis, v. 136",ADJ,plein,10
1227,136,7,de,de,136,Pre,Pre,de,C/(e)\,"Alexis, v. 136",ADP,de,10
1228,136,8,marrement,marrement,136,N,N,,C/V\.C/e\.'C/V\,"Alexis, v. 136",NOUN,marrement,9
1229,136,9,",",",",136,Pnc,Pnc,,,"Alexis, v. 136",PUNCT,",",9
1230,137,1,si,si,137,Adv,Adv,si,C/V\,"Alexis, v. 137",ADV,si,10
1231,137,2,la,la,137,Prn,Prn$$,le,C/V\,"Alexis, v. 137",PRON,le,10
1232,137,3,despeiret,despeiret,137,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,"Alexis, v. 137",VERB,déparer,9
1233,137,4,que,que,137,Sub,Sub,que,C/(e)\,"Alexis, v. 137",SCONJ,que,10
1234,137,5,n',n',137,Neg,Neg$$,ne,C/\,"Alexis, v. 137",ADV,ne,10
1235,137,6,i,i,137,Prn,Prn$$,y,/V\,"Alexis, v. 137",PRON,y,10
1236,137,7,remest,remest,137,Vfin,Vfin,remanoir,C/V\.'C/V\,"Alexis, v. 137",VERB,remanoir,10
1237,137,8,nient,nient,137,Prn,Prn,néant,C/{V}\.'/V\,"Alexis, v. 137",PRON,néant,10
1238,137,9,:,:,137,Pnc,Pnc,,,"Alexis, v. 137",PUNCT,:,9
1239,138,1,n',n',138,Neg,Neg$$,ne,C/\,"Alexis, v. 138",ADV,ne,10
1240,138,2,i,i,138,Prn,Prn$$,y,/V\,"Alexis, v. 138",PRON,y,10
1241,138,3,remest,remest,138,Vfin,Vfin,remanoir,C/V\.'C/V\,"Alexis, v. 138",VERB,remanoir,10
1242,138,4,palie,palie,138,N,N,,'C/V\./(e)\,"Alexis, v. 138",NOUN,poêle,3
1243,138,5,ne,ne,138,Crd,Crd,ne2,C/(e)\,"Alexis, v. 138",CCONJ,ne,10
1244,138,6,neul,neul,138,QIs,QIs,nul,C/<V>\.'/V\,"Alexis, v. 138",DET,nul,10
1245,138,7,ornement,ornement,138,N,N,,/V\.C/e\.'C/V\,"Alexis, v. 138",NOUN,ornement,8
1246,138,8,.,.,138,Pnc,Pnc,,,"Alexis, v. 138",PUNCT,.,9
1247,139,1,a,a,139,Pre,Pre,à,/V\,"Alexis, v. 139",ADP,à,10
1248,139,2,tel,tel,139,Adj,Adj,tel,C/V\,"Alexis, v. 139",ADJ,tel,10
1249,139,3,tristur,tristur,139,N,N,,C/V\.'C/V\,"Alexis, v. 139",NOUN,tristeur,8
1250,139,4,aturnat,aturnat,139,Vfin,Vfin,,/V\.C/V\.'C/V\,"Alexis, v. 139",VERB,atourner,9
1251,139,5,sun,sun,139,Det,Det,son,C/V\,"Alexis, v. 139",DET,son,10
1252,139,6,talent,talent,139,N,N,,C/V\.'C/V\,"Alexis, v. 139",NOUN,talent,8
1253,139,7,",",",",139,Pnc,Pnc,,,"Alexis, v. 139",PUNCT,",",9
1254,140,1,unc,unc,140,Adv,Adv,onques,/V\,"Alexis, v. 140",ADV,onques,10
1255,140,2,puis,puis,140,PrA,PrA,puis,C/V\,"Alexis, v. 140",ADP,puis,10
1256,140,3,cel,cel,140,Dem,Dem,cil,C/V\,"Alexis, v. 140",DET,cil,10
1257,140,4,di,di,140,N,N,,C/V\,"Alexis, v. 140",NOUN,di,8
1258,140,5,nes,nes,140,Neg+Prn,Neg$$+Prn$$,ne.le,C/e\,"Alexis, v. 140",ADV.PRON,ne.le,10
