"wd_id","line_id","linewd","word","lex_id","tag","textlineid","lemma"
1194,188,8,",",",","PON",1899,","
1195,189,1,"Mais","mais","CON:coord",1900,"mais_S"
1196,189,2,"s'","s'","DET:poss",1900,"son4_S"
1197,189,3,"autre","autre","ADJ",1900,"autre_CIId"
1198,189,4,"chose","chose","NOM",1900,"chose_+CIT"
1199,189,5,"ne","ne","PRO:clit",1900,"en2_S"
1200,189,6,"voulez","voulez","VER",1900,"voler|voloir_*+I|+I"
1201,190,1,"Dire","dire","VER",1901,"dire_+MIT"
1202,190,2,",",",","PON",1901,","
1203,190,3,"assez","assez","ADV",1901,"assez_+IT"
1204,190,4,"tost","tost","ADV",1901,"tost1|tost_+T|CI"
1205,190,5,"vous","vous","PRO:pers",1901,"vos1_S"
1206,190,6,"respondrai","respondrai","VER",1901,"respundre_M"
1207,191,1,"N'","n'","PRO:clit",1902,"en2_S"
1208,191,2,"autre","autre","ADJ",1902,"autre_CIId"
1209,191,3,"conseil","conseil","NOM",1902,"conseil_+IT"
1210,191,4,"ja","ja","ADV",1902,"ja_+CIT"
1211,191,5,"ne","ne","PRO:clit",1902,"en2_S"
1212,191,6,"querrai","querrai","VER",1902,"chëoir|croire|querre_+M|+M|+I"
1213,191,7,"»","»","PON:cit",1902,"»"
1214,191,8,".",".","PON",1902,"."
1215,192,1,"«","«","PON:cit",1903,"«"
1216,192,2,"Nennil","nennil","ADV",1903,"nenil_*+T"
1217,192,3,"»","»","PON:cit",1903,"»"
1218,192,4,",",",","PON",1903,","
1219,192,5,"dist","dist","VER",1903,"dire_+CMI"
1220,192,6,"elle","elle","PRO:pers",1903,"il_S"
1221,192,7,".",".","PON",1903,"."
1222,192,8,"","–","PON",1903,"<unknown>"
1223,192,9,"Et","et","CON:coord",1903,"et_S"
1224,192,10,"je","je","PRO:pers",1903,"je_S"
1225,192,11,"respont","respont","VER",1903,"respondre1|respondre|respundre|répondre_+I|IM|M|M"
1226,192,12,",",",","PON",1903,","
1227,193,1,"Dist","dist","VER",1904,"dire_+CMI"
1228,193,2,"Grace","grace","NOM",1904,"grace_+CIT"
1229,193,3,",",",","PON",1904,","
1230,193,4,"ce","ce","PRO:invar",1904,"ce1_S"
1231,193,5,"qui","qui","PROCON",1904,"qui_S"
1232,193,6,"vous","vous","PRO:pers",1904,"vos1_S"
1233,193,7,"confont","confont","VER",1904,"confondre_+I"
1234,193,8,":",":","PON",1904,":"
1235,194,1,"C'","c'","PROCON",1905,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
1236,194,2,"est","est","VER",1905,"ester|estre1_+M|+I"
1237,194,3,"ce","ce","PRO:invar",1905,"ce1_S"
1238,194,4,"que","que","PROCON",1905,"que3_S"
1239,194,5,"pas","pas","NOM",1905,"pas|past2_+IT|+T"
1240,194,6,"vous","vous","PRO:pers",1905,"vos1_S"
1241,194,7,"n'","n'","PRO:clit",1905,"en2_S"
1242,194,8,"entendez","entendez","VER",1905,"entendre_+MI"
1243,194,9,",",",","PON",1905,","
1244,195,1,"Mes","mes","DET:poss",1906,"mon1_S"
1245,195,2,"diz","diz","NOM",1906,"dit_+I"
1246,195,3,"à","à","VER",1906,"<unknown>"
1247,195,4,"droit","droit","ADJ",1906,"dreste|droit2|droit_+T|C|IT"
1248,195,5,"ne","ne","PRO:clit",1906,"en2_S"
1249,195,6,"ne","ne","PRO:clit",1906,"en2_S"
1250,195,7,"pesez","pesez","VER",1906,"peser_+M"
1251,195,8,",",",","PON",1906,","
1252,196,1,"Quar","quar","CON:coord",1907,"car_S"
1253,196,2,"quant","quant","ADV",1907,"cant_C"
1254,196,3,"je","je","PRO:pers",1907,"je_S"
1255,196,4,"diz","diz","VER",1907,"dire_+CMI"
1256,196,5,"que","que","PROCON",1907,"que3_S"
1257,196,6,"la","la","DET:def",1907,"le_S"
1258,196,7,"mestresse","mestresse","NOM",1907,"<nolem>"
1259,197,1,"En","en","PRE",1908,"en1_+S"
1260,197,2,"tour","tour","NOM",1908,"tor_C"
1261,197,3,"temps","temps","NOM",1908,"tens_+CT"
1262,197,4,"doit","doit","VER",1908,"devoir|dire_+CMI|+M"
1263,197,5,"avoir","avoir","VER",1908,"avoir_+MIT"
1264,197,6,"baiesse","baiesse","NOM",1908,"baiasse_+T"
1265,197,7,",",",","PON",1908,","
1266,198,1,"Ce","ce","PRO:invar",1909,"ce1_S"
1267,198,2,"lu","lu","DET:def",1909,"le_S"
1268,198,3,"bien","bien","NOM",1909,"bien2|bien_+IT|CI"
1269,198,4,"dit","dit","VER",1909,"dire_+CMI"
1270,198,5,",",",","PON",1909,","
1271,198,6,"je","je","PRO:pers",1909,"je_S"
1272,198,7,"le","le","PRO:pers",1909,"il_S"
1273,198,8,"maintien","maintien","VER",1909,"<nolem>"
1274,198,9,",",",","PON",1909,","
1275,199,1,"Mes","mes","NOM",1910,"mas|mes1|mes2|mes3|mes4|mois_+T|+T|+T|+T|+IT|+T"
1276,199,2,",",",","PON",1910,","
1277,199,3,"en","en","PRE",1910,"en1_+S"
1278,199,4,"ce","ce","PRO:invar",1910,"ce1_S"
1279,199,5,",",",","PON",1910,","
1280,199,6,"ne","ne","PRO:clit",1910,"en2_S"
1281,199,7,"gaaigniés","gaaigniés","VER",1910,"gaaignier|gäaignier_*M|I"
1282,199,8,"vous","vous","PRO:pers",1910,"vos1_S"
1283,199,9,"rien","rien","ADV",1910,"rien_Z"
1284,199,10,";",";","PON",1910,";"
1285,200,1,"Quar","quar","CON:coord",1911,"car_S"
1286,200,2,"pas","pas","NOM",1911,"pas|past2_+IT|+T"
1287,200,3,"ne","ne","PRO:clit",1911,"en2_S"
1288,200,4,"diz","diz","VER",1911,"dire_+CMI"
1289,200,5,"quë","que","VER",1911,"<unknown>"
1290,200,6,"en","en","PRE",1911,"en1_+S"
1291,200,7,"touz","touz","DET:ind",1911,"tot_S"
1292,200,8,"lieus","lieus","NOM",1911,"lieu_+C"
1293,200,9,",",",","PON",1911,","
1294,201,1,"Mais","mais","CON:coord",1912,"mais_S"
1295,201,2,"en","en","PRE",1912,"en1_+S"
1296,201,3,"touz","touz","DET:ind",1912,"tot_S"
1297,201,4,"temps","temps","NOM",1912,"tens_+CT"
1298,201,5,"qui","qui","PROCON",1912,"qui_S"
1299,201,6,"n'","n'","PRO:clit",1912,"en2_S"
1300,201,7,"est","est","VER",1912,"ester|estre1_+M|+I"
1301,201,8,"pas","pas","NOM",1912,"pas|past2_+IT|+T"
1302,201,9,"tieux","tieux","ADJ",1912,"tel_+Z"
1303,201,10,";",";","PON",1912,";"
1304,202,1,"Quar","quar","CON:coord",1913,"car_S"
1305,202,2,"s'","s'","PRO:pers",1913,"soi1_S"
1306,202,3,"en","en","PRE",1913,"en1_+S"
1307,202,4,"touz","touz","DET:ind",1913,"tot_S"
1308,202,5,"liex","liex","NOM",1913,"lieu_*+C"
1309,202,6,"baiesse","baiesse","NOM",1913,"baiasse_+T"
1310,202,7,"avoit","avoit","VER",1913,"avoiier|avoir_+MI|+MI"
1311,202,8,",",",","PON",1913,","
1312,203,1,"La","la","DET:def",1914,"le_S"
1313,203,2,"mestresse","mestresse","NOM",1914,"<nolem>"
1314,203,3,"plus","plus","ADV",1914,"plus_CI"
1315,203,4,"tourneroit","tourneroit","VER",1914,"<unknown>"
1316,204,1,"A","a","PRE",1915,"a_S"
1317,204,2,"servitute","servitute","NOM",1915,"servitude_+T"
1318,204,3,"et","et","CON:coord",1915,"et_S"
1319,204,4,"deshonneur","deshonneur","NOM",1915,"desonor_*+IT"
1320,205,1,"Qu'","qu'","PROCON",1916,"que1|que2|que3|que4_S|S|S|S"
1321,205,2,"à","à","VER",1916,"<unknown>"
1322,205,3,"sa","sa","DET:poss",1916,"son4_S"
1323,205,4,"franchise","franchise","NOM",1916,"franchise_+CIT"
1324,205,5,"et","et","CON:coord",1916,"et_S"
1325,205,6,"à","à","VER",1916,"<unknown>"
1326,205,7,"s'","s'","DET:poss",1916,"son4_S"
1327,205,8,"onneur","onneur","NOM",1916,"onor_*+IT"
1328,206,1,"Mes","mes","VER",1917,"manoir1_+T"
1329,206,2,"en","en","PRE",1917,"en1_+S"
1330,206,3,"touz","touz","DET:ind",1917,"tot_S"
1331,206,4,"temps","temps","NOM",1917,"tens_+CT"
1332,206,5,"avoir","avoir","VER",1917,"avoir_+MIT"
1333,206,6,"la","la","DET:def",1917,"le_S"
1334,206,7,"doit","doit","NOM",1917,"doi|doit_+T|+T"
1335,206,8,",",",","PON",1917,","
1336,207,1,"Et","et","CON:coord",1918,"et_S"
1337,207,2,"c'","c'","PRO:invar",1918,"ce1_S"
1338,207,3,"est","est","VER",1918,"ester|estre1_+M|+I"
1339,207,4,"s'","s'","DET:poss",1918,"son4_S"
1340,207,5,"onneur","onneur","NOM",1918,"onor_*+IT"
1341,207,6,"qui","qui","PROCON",1918,"qui_S"
1342,207,7,"bien","bien","ADV",1918,"bien1|bien2|bien_+IT|C|I"
1343,207,8,"i","i","PRO:clit",1918,"i2_S"
1344,207,9,"voit","voit","VER",1918,"aler|vëoir_+M|+I"
1345,207,10,",",",","PON",1918,","
1346,208,1,"A","a","PRE",1919,"a_S"
1347,208,2,"fin","fin","NOM",1919,"fin1|fin_+IT|CI"
1348,208,3,"que","que","PROCON",1919,"que3_S"
1349,208,4,"li","li","PRO:pers",1919,"il_S"
1350,208,5,"puist","puist","VER",1919,"pöoir_+I"
1351,208,6,"ordener","ordener","VER",1919,"ordener_+MT"
1352,209,1,"Ce","ce","PRO:invar",1920,"ce1_S"
1353,209,2,"qu'","qu'","PROCON",1920,"que1|que2|que3|que4_S|S|S|S"
1354,209,3,"elle","elle","PRO:pers",1920,"il_S"
1355,209,4,"veut","veut","VER",1920,"vëoir_+IdMMd"
1356,209,5,"et","et","CON:coord",1920,"et_S"
1357,209,6,"commander","commander","VER",1920,"quemander_M"
1358,209,7,".",".","PON",1920,"."
1359,210,1,"Ce","ce","PRO:invar",1921,"ce1_S"
1360,210,2,"ci","ci","ADV",1921,"ci_+CIT"
1361,210,3,",",",","PON",1921,","
1362,210,4,"si","si","ADV",1921,"si_+IT"
1363,210,5,"comme","comme","VER",1921,"commer_M"
1364,210,6,"devïés","deviés","VER",1921,"<unknown>"
1365,210,7,",",",","PON",1921,","
1366,211,1,"Pas","pas","NOM",1922,"pas|past2_+IT|+T"
1367,211,2,"bien","bien","ADV",1922,"bien1|bien2|bien_+IT|C|I"
1368,211,3,"entendu","entendu","VER",1922,"entendre_+M"
1369,211,4,"n'","n'","PRO:clit",1922,"en2_S"
1370,211,5,"avïés","aviés","VER",1922,"<unknown>"
1371,211,6,".",".","PON",1922,"."
1372,212,1,"Së","se","VER",1977,"<unknown>"
1373,212,2,"aucuns","aucuns","DET:ind",1977,"aucun_S"
1374,212,3,"dons","dons","NOM",1977,"don_+I"
1375,212,4,"especiaus","especiaus","ADJ",1977,"especïal_+Z"
1376,213,1,"Je","je","PRO:pers",1978,"je_S"
1377,213,2,"donne","donne","VER",1978,"doner_+CM"
1378,213,3,"à","à","VER",1978,"<unknown>"
1379,213,4,"mes","mes","DET:poss",1978,"mon1_S"
1380,213,5,"officiaus","officiaus","NOM",1978,"oficïal_*+Td"
1381,213,6,",",",","PON",1978,","
1382,214,1,"Ne","ne","PRO:clit",1979,"en2_S"
1383,214,2,"voi","voi","VER",1979,"aler|vëoir_+M|+I"
1384,214,3,"que","que","PROCON",1979,"que3_S"
1385,214,4,"de","de","PRE",1979,"de_+S"
1386,214,5,"rien","rien","ADV",1979,"rien_Z"
1387,214,6,"i","i","PRO:clit",1979,"i2_S"
1388,214,7,"perdez","perdez","VER",1979,"perdre_+IM"
1389,214,8,",",",","PON",1979,","
1390,215,1,"Folie","folie","NOM",1980,"folie1|folie2|foullie_+T|+IT|+T"
1391,215,2,"est","est","VER",1980,"ester|estre1_+M|+I"
1392,215,3,",",",","PON",1980,","
1393,215,4,"se","se","DET:poss",1980,"son4_S"
1394,215,5,"courrouz","courrouz","NOM",1980,"corroz_*+IT"
1395,215,6,"en","en","PRO:clit",1980,"en2_S"
1396,215,7,"avez","avez","VER",1980,"avoir_+IM"
1397,215,8,".",".","PON",1980,"."
1398,215,9,"»","»","PON:cit",1980,"»"
1399,216,1,"«","«","PON:cit",1985,"«"
1400,216,2,"Dame","dame","NOM",1985,"dam|dame|dan2_+T|+CIT|+T"
1401,216,3,",",",","PON",1985,","
1402,216,4,"dist","dist","VER",1985,"dire_+CMI"
1403,216,5,"elle","elle","PRO:pers",1985,"il_S"
1404,216,6,",",",","PON",1985,","
1405,216,7,"je","je","PRO:pers",1985,"je_S"
1406,216,8,"vous","vous","PRO:pers",1985,"vos1_S"
1407,216,9,"pri","pri","VER",1985,"prendre|priier|prisier_+M|+I|+M"
1408,217,1,"Que","que","PROCON",1986,"que3_S"
1409,217,2,"de","de","PRE",1986,"de_+S"
1410,217,3,"moi","moi","PRO:pers",1986,"je_S"
1411,217,4,"vous","vous","PRO:pers",1986,"vos1_S"
1412,217,5,"aiez","aiez","VER",1986,"aidier|avoir_+MI|+IM"
1413,217,6,"merci","merci","NOM",1986,"merci_+IT"
1414,217,7,",",",","PON",1986,","
1415,218,1,"N'","n'","PRO:clit",1987,"en2_S"
1416,218,2,"argüez","arguez","VER",1987,"<unknown>"
1417,218,3,"plus","plus","ADV",1987,"plus_CI"
1418,218,4,"encontre","encontre","PRE",1987,"encontre1_S"
1419,218,5,"moi","moi","PRO:pers",1987,"je_S"
1420,218,6,",",",","PON",1987,","
1421,219,1,"Quar","quar","CON:coord",1988,"car_S"
1422,219,2,"plainement","plainement","ADV",1988,"pleinement_Z"
1423,219,3,"ma","ma","DET:poss",1988,"mon1_S"
1424,219,4,"faute","faute","NOM",1988,"faute_+IT"
1425,219,5,"voi","voi","VER",1988,"aler|vëoir_+M|+I"
1426,219,6,".",".","PON",1988,"."
1427,220,1,"Esmeue","esmeue","VER",1989,"esmovoir_+Id"
1428,220,2,"me","me","PRO:pers",1989,"je_S"
1429,220,3,"sui","sui","VER",1989,"estre1|savoir|sivre_+I|+M|+MMd"
1430,220,4,"folement","folement","ADV",1989,"folement_I"
1431,221,1,"De","de","PRE",1990,"de_+S"
1432,221,2,"parler","parler","VER",1990,"parler_+MIT"
1433,221,3,"à","à","VER",1990,"<unknown>"
1434,221,4,"vous","vous","PRO:pers",1990,"vos1_S"
1435,221,5,"fierement","fierement","ADV",1990,"fierement_I"
1436,221,6,".",".","PON",1990,"."
1437,222,1,"Ma","ma","DET:poss",1991,"mon1_S"
1438,222,2,"maistresse","maistresse","NOM",1991,"maistresse_+T"
1439,222,3,"estes","estes","VER",1991,"ester|estre1_+M|+I"
1440,222,4,",",",","PON",1991,","
1441,222,5,"bien","bien","ADV",1991,"bien1|bien2|bien_+IT|C|I"
1442,222,6,"le","le","PRO:pers",1991,"il_S"
1443,222,7,"voi","voi","VER",1991,"aler|vëoir_+M|+I"
1444,222,8,",",",","PON",1991,","
1445,223,1,"Par","par","PRE",1992,"par_S"
1446,223,2,"tout","tout","PRO:ind",1992,"tot_S"
1447,223,3,"à","à","VER",1992,"<unknown>"
1448,223,4,"vous","vous","PRO:pers",1992,"vos1_S"
1449,223,5,"obeïr","obeir","NOM",1992,"<unknown>"
1450,223,6,"doi","doi","VER",1992,"devoir_+IM"
1451,223,7,".",".","PON",1992,"."
1452,224,1,"De","de","PRE",1993,"de_+S"
1453,224,2,"rien","rien","ADV",1993,"rien_Z"
1454,224,3,"ne","ne","PRO:clit",1993,"en2_S"
1455,224,4,"me","me","PRO:pers",1993,"je_S"
1456,224,5,"doit","doit","VER",1993,"devoir|dire_+CMI|+M"
1457,224,6,"despiaire","desplaire","NOM",1993,"<unknown>"
1458,225,1,"De","de","PRE",1994,"de_+S"
1459,225,2,"chose","chose","NOM",1994,"chose_+CIT"
1460,225,3,"que","que","PROCON",1994,"que3_S"
1461,225,4,"vous","vous","PRO:pers",1994,"vos1_S"
1462,225,5,"veuilliez","veuilliez","VER",1994,"<unknown>"
1463,225,6,"faire","faire","VER",1994,"faire_+MIT"
1464,225,7,".",".","PON",1994,"."
1465,226,1,"Ja","ja","ADV",1995,"ja_+CIT"
1466,226,2,"mais","mais","CON:coord",1995,"mais_S"
1467,226,3,"je","je","PRO:pers",1995,"je_S"
1468,226,4,"n'","n'","PRO:clit",1995,"en2_S"
1469,226,5,"en","en","PRO:clit",1995,"en2_S"
1470,226,6,"pense","pense","VER",1995,"penser_+M"
1471,226,7,"à","à","VER",1995,"<unknown>"
1472,226,8,"parler","parler","VER",1995,"parler_+MIT"
1473,226,9,",",",","PON",1995,","
1474,227,1,"Mais","mais","CON:coord",1996,"mais_S"
1475,227,2,"que","que","PROCON",1996,"que3_S"
1476,227,3,"ceste","ceste","DET:demo",1996,"cest_S"
1477,227,4,"fois","fois","NOM",1996,"fais|foi|foiz_+T|+C|+CT"
1478,227,5,"pardonner","pardonner","VER",1996,"doner|pardoner|pordoner_*+M|+IT|+T"
1479,228,1,"Me","me","PRO:pers",1997,"je_S"
1480,228,2,"veuilliez","veuilliez","VER",1997,"<unknown>"
1481,228,3,"tout","tout","PRO:ind",1997,"tot_S"
1482,228,4,"benignement","benignement","ADV",1997,"benignement_Z"
1483,228,5,",",",","PON",1997,","
1484,229,1,"Sans","sans","PRE",1998,"sans_+S"
1485,229,2,"retenir","retenir","VER",1998,"retenir|tenir_+IT|M"
1486,229,3,"nul","nul","DET:ind",1998,"nul_S"
1487,229,4,"maltalent","maltalent","NOM",1998,"mautalent_+T"
1488,229,5,".",".","PON",1998,"."
1489,229,6,"»","»","PON:cit",1998,"»"
1490,230,1,"Certes","certes","ADV",1999,"certes_+IT"
1491,230,2,",",",","PON",1999,","
1492,230,3,"dist","dist","VER",1999,"dire_+CMI"
1493,230,4,"Grace","grace","NOM",1999,"grace_+CIT"
1494,230,5,",",",","PON",1999,","
1495,230,6,"et","et","CON:coord",1999,"et_S"
1496,230,7,"je","je","PRO:pers",1999,"je_S"
1497,230,8,"le","le","PRO:pers",1999,"il_S"
1498,230,9,"veul","veul","VER",1999,"voloir_+C"
1499,230,10,",",",","PON",1999,","
1500,231,1,"Mes","mes","VER",2000,"manoir1_+T"
1501,231,2,"que","que","PROCON",2000,"que3_S"
1502,231,3,"bien","bien","ADV",2000,"bien1|bien2|bien_+IT|C|I"
1503,231,4,"vous","vous","PRO:pers",2000,"vos1_S"
1504,231,5,"gardez","gardez","VER",2000,"garder_+MI"
1505,231,6,"sur","sur","PRE",2000,"sor2_+S"
1506,231,7,"l'","l'","DET:def",2000,"le_S"
1507,231,8,"eul","eul","NOM",2000,"<nolem>"
1508,232,1,"Que","que","PROCON",2001,"que3_S"
1509,232,2,"ne","ne","PRO:clit",2001,"en2_S"
1510,232,3,"contrediés","contrediés","VER",2001,"<unknown>"
1511,232,4,"ja","ja","ADV",2001,"ja_+CIT"
1512,232,5,"mais","mais","CON:coord",2001,"mais_S"
1513,233,1,"Mes","mes","DET:poss",2002,"mon1_S"
1514,233,2,"biaus","biaus","ADJ",2002,"bel_I"
1515,233,3,"ouvrages","ouvrages","NOM",2002,"ovrage_*+T"
1516,233,4,"ne","ne","PRO:clit",2002,"en2_S"
1517,233,5,"mes","mes","DET:poss",2002,"mon1_S"
1518,233,6,"fais","fais","NOM",2002,"fais_+IT"
1519,233,7,",",",","PON",2002,","
1520,234,1,"Quar","quar","CON:coord",2003,"car_S"
1521,234,2,"autre","autre","ADJ",2003,"autre_CIId"
1522,234,3,"foys","foys","NOM",2003,"foi_*+C"
1523,234,4,"n'","n'","PRO:clit",2003,"en2_S"
1524,234,5,"en","en","PRO:clit",2003,"en2_S"
1525,234,6,"souferroie","souferroie","VER",2003,"souferre_*M"
1526,235,1,"Pas","pas","NOM",2004,"pas|past2_+IT|+T"
1527,235,2,"tant","tant","ADV",2004,"tant_CI"
1528,235,3,"ne","ne","PRO:clit",2004,"en2_S"
1529,235,4,"souffrir","souffrir","VER",2004,"sofrir|souffrir|soufrir_+M|M|M"
1530,235,5,"ne","ne","PRO:clit",2004,"en2_S"
1531,235,6,"vourroie","vourroie","VER",2004,"voloir_*+Z"
1532,235,7,".",".","PON",2004,"."
1533,235,8,"»","»","PON:cit",2004,"»"
1534,236,1,"Seigneurs","seigneurs","NOM",2039,"seignor_+C"
1535,236,2,",",",","PON",2039,","
1536,236,3,"dist","dist","VER",2039,"dire_+CMI"
1537,236,4,"elle","elle","PRO:pers",2039,"il_S"
1538,236,5,",",",","PON",2039,","
1539,236,6,"je","je","PRO:pers",2039,"je_S"
1540,236,7,"sai","sai","VER",2039,"savoir_+IM"
1541,236,8,"bien","bien","ADV",2039,"bien1|bien2|bien_+IT|C|I"
1542,237,1,"Que","que","PROCON",2040,"que3_S"
1543,237,2,"bien","bien","ADV",2040,"bien1|bien2|bien_+IT|C|I"
1544,237,3,"regardés","regardés","VER",2040,"regarder_*+I"
1545,237,4,"mon","mon","DET:poss",2040,"mon1_S"
1546,237,5,"maintien","maintien","NOM",2040,"maintien_+T"
1547,237,6,",",",","PON",2040,","
1548,238,1,"Mes","mes","DET:poss",2041,"mon1_S"
1549,238,2,"bien","bien","NOM",2041,"bien2|bien_+IT|CI"
1550,238,3,"croi","croi","VER",2041,"croire_+IM"
1551,238,4,"que","que","PROCON",2041,"que3_S"
1552,238,5,"ne","ne","PRO:clit",2041,"en2_S"
1553,238,6,"savez","savez","VER",2041,"savoir_+MI"
1554,238,7,"mie","mie","ADV",2041,"mie_C"
1555,239,1,"Que","que","PROCON",2042,"que3_S"
1556,239,2,"mon","mon","DET:poss",2042,"mon1_S"
1557,239,3,"maintien","maintien","NOM",2042,"maintien_+T"
1558,239,4,"vous","vous","PRO:pers",2042,"vos1_S"
1559,239,5,"senefie","senefie","VER",2042,"senefiier_+I"
1560,239,6,";",";","PON",2042,";"
1561,240,1,"Si","si","ADV",2043,"si_+IT"
1562,240,2,"venez","venez","VER",2043,"venir_+I"
1563,240,3,"pres","pres","ADV",2043,"près_IId"
1564,240,4,",",",","PON",2043,","
1565,240,5,"je","je","PRO:pers",2043,"je_S"
1566,240,6,"le","le","PRO:pers",2043,"il_S"
1567,240,7,"dirai","dirai","VER",2043,"dire_+IM"
1568,240,8,",",",","PON",2043,","
1569,241,1,"Ne","ne","PRO:clit",2044,"en2_S"
1570,241,2,"ja","ja","ADV",2044,"ja_+CIT"
1571,241,3,"de","de","PRE",2044,"de_+S"
1572,241,4,"rien","rien","ADV",2044,"rien_Z"
1573,241,5,"n'","n'","PRO:clit",2044,"en2_S"
1574,241,6,"en","en","PRO:clit",2044,"en2_S"
1575,241,7,"mentirai","mentirai","VER",2044,"mentir_+M"
1576,241,8,":",":","PON",2044,":"
1577,242,1,"Je","je","PRO:pers",2045,"je_S"
1578,242,2,"sui","sui","VER",2045,"estre1|savoir|sivre_+I|+M|+MMd"
1579,242,3,"la","la","DET:def",2045,"le_S"
1580,242,4,"belle","belle","ADJ",2045,"bel|belet_*I|T"
1581,242,5,"peu","peu","ADV",2045,"poi_Z"
1582,242,6,"amee","amee","VER",2045,"amer1|amer_+I|M"
1583,242,7,",",",","PON",2045,","
1584,243,1,"La","la","DET:def",2046,"le_S"
1585,243,2,"debonnaire","debonnaire","ADJ",2046,"debonaire_*+IT"
1586,243,3,"redoutee","redoutee","VER",2046,"redouter_*M"
1587,243,4,",",",","PON",2046,","
1588,244,1,"La","la","ADV",2047,"là_+IIdTd"
1589,244,2,"pou","pou","ADV",2047,"poi_*I"
1590,244,3,"prisïe","prisie","VER",2047,"<unknown>"
1591,244,4,"bien","bien","ADV",2047,"bien1|bien2|bien_+IT|C|I"
1592,244,5,"vaillant","vaillant","ADJ",2047,"vaillant_Z"
1593,244,6,",",",","PON",2047,","
1594,245,1,"La","la","DET:def",2048,"le_S"
1595,245,2,"gracieuse","gracieuse","ADJ",2048,"gracïos_+Id"
1596,245,3,"peu","peu","ADV",2048,"poi_Z"
1597,245,4,"plaisant","plaisant","VER",2048,"plaire_*+M"
1598,245,5,".",".","PON",2048,"."
1599,246,1,"Penitence","penitence","NOM",2049,"penitence_+IT"
1600,246,2,"sui","sui","VER",2049,"estre1|savoir|sivre_+I|+M|+MMd"
1601,246,3,"nommee","nommee","VER",2049,"nomer_*+C"
1602,246,4,",",",","PON",2049,","
1603,247,1,"Gardienne","gardienne","VER",2050,"<unknown>"
1604,247,2,"de","de","PRE",2050,"de_+S"
1605,247,3,"l'","l'","DET:def",2050,"le_S"
1606,247,4,"ille","ille","NOM",2050,"isle_+T"
1607,247,5,"celee","celee","VER",2050,"celer2|celer_+I|MI"
1608,247,6,".",".","PON",2050,"."
1609,248,1,"Tonte","tonte","VER",2051,"<nolem>"
1610,248,2,"ordure","ordure","NOM",2051,"ordure_+IT"
1611,248,3,"fai","fai","VER",2051,"faire|farre|feire|fere_+IM|M|M|M"
1612,248,4,"metre","metre","VER",2051,"metre2|metre|mettre_+T|IM|M"
1613,248,5,"jus","jus","ADV",2051,"jus1|jus_+T|I"
1614,248,6,",",",","PON",2051,","
1615,249,1,"Avant","avant","PRE",2052,"avant_S"
1616,249,2,"que","que","PROCON",2052,"que3_S"
1617,249,3,"dedans","dedans","ADV",2052,"dedenz_Z"
1618,249,4,"entre","entre","PRE",2052,"entre2_+S"
1619,249,5,"nus","nus","PRO:pers",2052,"nos1_S"
1620,250,1,"Et","et","CON:coord",2053,"et_S"
1621,250,2,"pour","pour","PRE",2053,"por2_+S"
1622,250,3,"ce","ce","PRO:invar",2053,"ce1_S"
1623,250,4,"porte","porte","VER",2053,"porter_+MI"
1624,250,5,"avecques","avecques","PRE",2053,"avuec_S"
1625,250,6,"moi","moi","PRO:pers",2053,"je_S"
1626,251,1,"Maillet","maillet","NOM",2054,"maillet_+T"
1627,251,2,"et","et","CON:coord",2054,"et_S"
1628,251,3,"verges","verges","NOM",2054,"verge1|verge2|vire3_*+IT|+T|+T"
1629,251,4,"et","et","CON:coord",2054,"et_S"
1630,251,5,"baloy","baloy","NOM",2054,"<unknown>"
1631,251,6,".",".","PON",2054,"."
1632,252,1,"Du","du","PREDET:de",2055,"de+le_S"
1633,252,2,"maillet","maillet","NOM",2055,"maillet_+T"
1634,252,3,"je","je","PRO:pers",2055,"je_S"
1635,252,4,"brise","brise","VER",2055,"brisier_+I"
1636,252,5,"et","et","CON:coord",2055,"et_S"
1637,252,6,"froisse","froisse","VER",2055,"froissier|fruisser_+IM|M"
1638,253,1,"Par","par","PRE",2056,"par_S"
1639,253,2,"contriction","contriction","NOM",2056,"<nolem>"
1640,253,3,"et","et","CON:coord",2056,"et_S"
1641,253,4,"angoisse","angoisse","NOM",2056,"angoisse_+GIT"
1642,254,1,"Le","le","DET:def",2057,"le_S"
1643,254,2,"cuer","cuer","NOM",2057,"cuer1|cuer2_+T|+IT"
1644,254,3,"d'","d'","PRE",2057,"de_+S"
1645,254,4,"omme","omme","NOM",2057,"ome_+C"
1646,254,5,",",",","PON",2057,","
1647,254,6,"quant","quant","ADV",2057,"cant_C"
1648,254,7,"est","est","VER",2057,"ester|estre1_+M|+I"
1649,254,8,"remplis","remplis","VER",2057,"<nolem>"
1650,255,1,"De","de","PRE",2058,"de_+S"
1651,255,2,"viez","viez","ADJ",2058,"vil1_+T"
1652,255,3,"pechies","pechiés","NOM",2058,"pechié_*+I"
1653,255,4,"et","et","CON:coord",2058,"et_S"
1654,255,5,"endurcis","endurcis","VER",2058,"<nolem>"
1655,255,6,".",".","PON",2058,"."
1656,256,1,"Je","je","PRO:pers",2059,"je_S"
1657,256,2,"l'","l'","PRO:pers",2059,"il_S"
1658,256,3,"amolïe","amolie","VER",2059,"<unknown>"
1659,256,4,"et","et","CON:coord",2059,"et_S"
