"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
655,98,4,"poing","NOM",98,"poing_+IT"
656,98,5,",","PON",98,","
657,98,6,"les","DET:def",98,"le_S"
658,98,7,"siens","PRO:poss",98,"son4_S"
659,98,8,"autour","ADV",98,"<nolem>"
660,98,9,",","PON",98,","
661,99,1,"ala","VER",99,"aler_+CIM"
662,99,2,"ses","DET:poss",99,"son4_S"
663,99,3,"ennemis","NOM",99,"enemi_*+I"
664,99,4,"combatre","VER",99,"combatre|entrecombatre_+MIT|+M"
665,100,1,"et","CON:coord",100,"et_S"
666,100,2,"li","DET:def",100,"le_S"
667,100,3,"ens","ADV",100,"enz_T"
668,100,4,"es","VER",100,"estre1|estre_+I|MI"
669,100,5,"plus","ADV",100,"plus_CI"
670,100,6,"drus","NOM",100,"dru_*IT"
671,100,7,"embatre","VER",100,"embatre|esbatre_+MIT|+MT"
672,100,8,".","PON",100,"."
673,101,1,"la","ADV",101,"là_+IIdTd"
674,101,2,"li","PRO:pers",101,"il_S"
675,101,3,"monstrerent","VER",101,"mostrer_*+T"
676,101,4,"grant","ADJ",101,"grant_+CIT"
677,101,5,"service","NOM",101,"servise_+T"
678,102,1,"li","DET:def",102,"le_S"
679,102,2,"sien","PRO:poss",102,"son4_S"
680,102,3,",","PON",102,","
681,102,4,"dont","ADV",102,"donc|dont_I|I"
682,102,5,"ne","PRO:clit",102,"en2_S"
683,102,6,"furent","VER",102,"estre1|estre_+I|CMI"
684,102,7,"pas","NOM",102,"pas|past2_+IT|+T"
685,102,8,"nice","ADJ",102,"nice_+IT"
686,102,9,",","PON",102,","
687,103,1,"car","CON:coord",103,"car_S"
688,103,2,",","PON",103,","
689,103,3,"a","PRE",103,"a_S"
690,103,4,"fin","NOM",103,"fin1|fin_+IT|CI"
691,103,5,"qu'","PROCON",103,"que1|que2|que3|que4_S|S|S|S"
692,103,6,"il","PRO:pers",103,"il_S"
693,103,7,"ne","PRO:clit",103,"en2_S"
694,103,8,"le","PRO:pers",103,"il_S"
695,103,9,"perdissent","VER",103,"perdre_+M"
696,104,1,"et","CON:coord",104,"et_S"
697,104,2,"qu'","PROCON",104,"que1|que2|que3|que4_S|S|S|S"
698,104,3,"avoec","PRE",104,"avuec_S"
699,104,4,"lui","PRO:pers",104,"il|loi1_S|S"
700,104,5,"il","PRO:pers",104,"il_S"
701,104,6,"se","PRO:pers",104,"soi1_S"
702,104,7,"tenissent","VER",104,"tenir|tenoir_M|M"
703,104,8,",","PON",104,","
704,105,1,"il","PRO:pers",105,"il_S"
705,105,2,"s'","PRO:pers",105,"soi1_S"
706,105,3,"aliierent","VER",105,"<unknown>"
707,105,4,"tout","PRO:ind",105,"tot_S"
708,105,5,"a","PRE",105,"a_S"
709,105,6,"li","PRO:pers",105,"il_S"
710,106,1,"et","CON:coord",106,"et_S"
711,106,2,"l'","DET:def",106,"le_S"
712,106,3,"un","DET:ndf",106,"un_S"
713,106,4,"a","PRE",106,"a_S"
714,106,5,"l'","DET:def",106,"le_S"
715,106,6,"autre","ADJ",106,"autre_CIId"
716,106,7,".","PON",106,"."
717,106,8,"en","PRE",106,"en1_+S"
718,106,9,"cel","DET:demo",106,"cel_S"
719,106,10,"ali","VER",106,"<unknown>"
720,107,1,"furent","VER",107,"estre1|estre_+I|CMI"
721,107,2,"trouvé","VER",107,"trover_*+I"
722,107,3,"en","PRE",107,"en1_+S"
723,107,4,"bon","ADJ",107,"bon_+CIT"
724,107,5,"arroi","NOM",107,"aroi_+T"
725,108,1,"mort","VER",108,"mordre1|morir_+I|+IT"
726,108,2,"et","CON:coord",108,"et_S"
727,108,3,"navré","VER",108,"navrer_+IM"
728,108,4,"dalés","NPR",108,"<unknown>"
729,108,5,"le","DET:def",108,"le_S"
730,108,6,"roi","NOM",108,"ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4_+T|+T|+IT|+T|+T|+T|+T|+T"
731,108,7,".","PON",108,"."
732,109,1,"et","CON:coord",109,"et_S"
733,109,2,"ensi","ADV",109,"ainsi_+IT"
734,109,3,"doient","VER",109,"devoir_+CMI"
735,109,4,"li","DET:def",109,"le_S"
736,109,5,"bon","ADJ",109,"bon_+CIT"
737,109,6,"faire","VER",109,"faire_+MIT"
738,109,7,",","PON",109,","
739,110,1,"qui","PROCON",110,"qui_S"
740,110,2,"voelent","VER",110,"voloir_+CI"
741,110,3,"leur","DET:poss",110,"lor2_S"
742,110,4,"grace","NOM",110,"grace_+CIT"
743,110,5,"parfaire","VER",110,"parfaire_+IT"
744,110,6,".","PON",110,"."
745,111,1,"on","PRO:invar",111,"on_S"
746,111,2,"est","VER",111,"ester|estre1_+M|+I"
747,111,3,"tenu","VER",111,"tenir_CMI"
748,111,4,"par","PRE",111,"par_S"
749,111,5,"droite","ADJ",111,"droit2|droit_C|I"
750,111,6,"honneur","NOM",111,"onor_*+IT"
751,112,1,"d'","PRE",112,"de_+S"
752,112,2,"amer","VER",112,"amer1|amer_+IT|MI"
753,112,3,"et","CON:coord",112,"et_S"
754,112,4,"servir","VER",112,"servir_+MIT"
755,112,5,"son","DET:poss",112,"son4_S"
756,112,6,"signeur","NOM",112,"seignor_+C"
757,112,7,",","PON",112,","
758,113,1,"ne","PRO:clit",113,"en2_S"
759,113,2,"on","PRO:invar",113,"on_S"
760,113,3,"ne","PRO:clit",113,"en2_S"
761,113,4,"se","PRO:pers",113,"soi1_S"
762,113,5,"puet","VER",113,"pöoir_+I"
763,113,6,"escuser","VER",113,"escuser1|escuser2_+T|+IT"
764,114,1,"qu'","PROCON",114,"que1|que2|que3|que4_S|S|S|S"
765,114,2,"on","PRO:invar",114,"on_S"
766,114,3,"li","PRO:pers",114,"il_S"
767,114,4,"doie","VER",114,"devoir|dire_+CIM|+M"
768,114,5,"riens","ADV",114,"riens_Z"
769,114,6,"refuser","VER",114,"refuser_+IT"
770,114,7,",","PON",114,","
771,115,1,"corps","NOM",115,"cors_C"
