"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
258,39,1,"n'","PRO:clit",39,"en2_S"
259,39,2,"onques","ADV",39,"onque_+CIT"
260,39,3,"mes","NOM",39,"mas|mes1|mes2|mes3|mes4|mois_+T|+T|+T|+T|+IT|+T"
261,39,4,"en","PRE",39,"en1_+S"
262,39,5,"tout","DET:ind",39,"tot_S"
263,39,6,"son","DET:poss",39,"son4_S"
264,39,7,"aé","NOM",39,"aé_+IT"
265,40,1,"n'","PRO:clit",40,"en2_S"
266,40,2,"avoit","VER",40,"avoiier|avoir_+MI|+MI"
267,40,3,"vendu","VER",40,"vendre_+C"
268,40,4,"ne","PRO:clit",40,"en2_S"
269,40,5,"acheté","VER",40,"achater_*+IM"
270,40,6,".","PON",40,"."
271,41,1,"des","PREDET:de",41,"de+le_S"
272,41,2,"deniers","NOM",41,"denier_+CI"
273,41,3,"ot","VER",41,"avoir|öir_+IM|+I"
274,41,4,"il","PRO:pers",41,"il_S"
275,41,5,"vint","ADJ:card",41,"vint_CIT"
276,41,6,"et","CON:coord",41,"et_S"
277,41,7,"cent","ADJ:card",41,"cent_CIT"
278,41,8,";","PON",41,";"
279,42,1,"li","DET:def",42,"le_S"
280,42,2,"vallez","NOM",42,"vaslet_+I"
281,42,3,"a","PRE",42,"a_S"
282,42,4,"son","DET:poss",42,"son4_S"
283,42,5,"paiement","NOM",42,"paiement_+IT"
284,43,1,"einsi","ADV",43,"ainsi_+I"
285,43,2,"les","PRO:pers",43,"il_S"
286,43,3,"avoit","VER",43,"avoiier|avoir_+MI|+MI"
287,43,4,"il","PRO:pers",43,"il_S"
288,43,5,"nombrez","VER",43,"nombrer_*+IMT"
289,43,6,".","PON",43,"."
290,44,1,"en","PRE",44,"en1_+S"
291,44,2,"son","DET:poss",44,"son4_S"
292,44,3,"giron","NOM",44,"giron1|giron2_+T|+T"
293,44,4,"les","PRO:pers",44,"il_S"
294,44,5,"a","VER",44,"avoir_+CMI"
295,44,6,"noez","NPR",44,"noé_*C|Z"
296,44,7,".","PON",44,"."
297,45,1,"li","DET:def",45,"le_S"
298,45,2,"vallez","NOM",45,"vaslet_+I"
299,45,3,"regarde","VER",45,"regarder_+I"
300,45,4,"si","DET:poss",45,"son4_S"
301,45,5,"voit","VER",45,"aler|vëoir_+M|+I"
302,46,1,"une","DET:ndf",46,"un_S"
303,46,2,"chievre","NOM",46,"chievre_+IT"
304,46,3,"c'","PROCON",46,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
305,46,4,"uns","DET:ndf",46,"un_S"
306,46,5,"hom","NOM",46,"ome_+CI"
307,46,6,"tenoit","VER",46,"tenir|tenoir_CMI|M"
308,47,1,"en","PRE",47,"en1_+S"
309,47,2,"un","DET:ndf",47,"un_S"
310,47,3,"lien","NOM",47,"liien_+IT"
311,47,4,"et","CON:coord",47,"et_S"
312,47,5,"la","DET:def",47,"le_S"
313,47,6,"velt","VER",47,"vëoir_*+IdMMd"
314,47,7,"vendre","VER",47,"vendre|venir_+IT|+C"
315,47,8,".","PON",47,"."
316,48,1,"cil","PRO:demo",48,"cel_S"
317,48,2,"vint","VER",48,"venir|voir_+CI|M"
318,48,3,"a","PRE",48,"a_S"
319,48,4,"lui","PRO:pers",48,"il|loi1_S|S"
320,48,5,"si","ADV",48,"si_+IT"
321,48,6,"li","PRO:pers",48,"il_S"
322,48,7,"demande","VER",48,"demander_+CI"
323,48,8,":","PON",48,":"
324,49,1,"«","PON:cit",49,"«"
325,49,2,"volez","VER",49,"voler|voloir_+I|+I"
326,49,3,"vendre","VER",49,"vendre|venir_+IT|+C"
327,49,4,"la","DET:def",49,"le_S"
328,49,5,"chievre","NOM",49,"chievre_+IT"
329,49,6,",","PON",49,","
330,49,7,"sire","NOM",49,"seignor|sire2_+CIT|+T"
331,49,8,"?","PON",49,"?"
332,50,1,"—","VER",50,"<unknown>"
333,50,2,"oïl","ADV",50,"öil_I"
334,50,3,",","PON",50,","
335,50,4,"et","CON:coord",50,"et_S"
336,50,5,"si","ADV",50,"si_+IT"
337,50,6,"vos","PRO:pers",50,"vos1_S"
338,50,7,"os","VER",50,"avoir|os3|oser|öir_+M|+T|+IT|+T"
339,50,8,"bien","ADV",50,"bien1|bien2|bien_+IT|C|I"
340,50,9,"dire","VER",50,"dire_+MIT"
341,51,1,"n'","PRO:clit",51,"en2_S"
342,51,2,"a","PRE",51,"a_S"
343,51,3,"si","DET:poss",51,"son4_S"
344,51,4,"bone","NOM",51,"bone_+IT"
345,51,5,"jusqu'","ADV",51,"jusque_*I"
346,51,6,"a","PRE",51,"a_S"
347,51,7,"doai","NPR",51,"<nolem>"
348,51,8,"!","PON",51,"!"
349,52,1,"—","NOM",52,"<unknown>"
350,52,2,"dites","VER",52,"dire_+CMI"
351,52,3,"por","PRE",52,"por2_+S"
352,52,4,"combien","ADV",52,"combien_Z"
353,52,5,"je","PRO:pers",52,"je_S"
354,52,6,"l'","PRO:pers",52,"il_S"
355,52,7,"avrai","VER",52,"avoir_+IM"
356,52,8,"?","PON",52,"?"
357,53,1,"—","NOM",53,"<unknown>"
358,53,2,"dirai","VER",53,"dire_+IM"
359,53,3,":","PON",53,":"
360,53,4,"vos","PRO:pers",53,"vos1_S"
361,53,5,"l'","PRO:pers",53,"il_S"
362,53,6,"avrez","VER",53,"avoir_+IM"
363,53,7,"por","PRE",53,"por2_+S"
364,53,8,"cinc","ADJ:card",53,"cinc_CIT"
365,53,9,"sous","NOM",53,"souz2_+T"
366,53,10,".","PON",53,"."
367,54,1,"—","NOM",54,"<unknown>"
368,54,2,"quanz","DET:ind",54,"cant2_S"
369,54,3,"vinz","ADJ:card",54,"vint_C"
370,54,4,"sont","VER",54,"estre1|estre_+I|CMI"
371,54,5,"ce","PRO:invar",54,"ce1_S"
372,54,6,"?","PON",54,"?"
373,54,7,"ce","PRO:invar",54,"ce1_S"
374,54,8,"dit","VER",54,"dire_+CMI"
375,54,9,"li","DET:def",54,"le_S"
376,54,10,"fous","ADJ",54,"fol3|fol_*I|I"
377,54,11,".","PON",54,"."
378,55,1,"—","VER",55,"<unknown>"
379,55,2,"ce","PRO:invar",55,"ce1_S"
380,55,3,"sont","VER",55,"estre1|estre_+I|CMI"
381,55,4,"trois","ADJ:card",55,"trois1|trois_T|CI"
382,55,5,"vinz","ADJ:card",55,"vint_C"
383,55,6,",","PON",55,","
384,55,7,"fet","VER",55,"faire|feire|fere_+CMI|M|M"
385,55,8,"li","DET:def",55,"le_S"
386,55,9,"vilains","NOM",55,"vilain_I"
387,55,10,".","PON",55,"."
388,56,1,"—","NOM",56,"<unknown>"
389,56,2,"dites","VER",56,"dire_+CMI"
390,56,3,"vos","PRO:pers",56,"vos1_S"
391,56,4,"trois","ADJ:card",56,"trois1|trois_T|CI"
392,56,5,",","PON",56,","
393,56,6,"ne","PRO:clit",56,"en2_S"
394,56,7,"plus","ADV",56,"plus_CI"
395,56,8,"ne","PRO:clit",56,"en2_S"
396,56,9,"mains","NOM",56,"main2|main_+I|CI"
397,56,10,"?","PON",56,"?"
398,57,1,"—","VER",57,"<unknown>"
399,57,2,"oïl","ADV",57,"öil_I"
400,57,3,"voir","ADJ",57,"voir_+IT"
401,57,4,"»","PON:cit",57,"»"
402,57,5,",","PON",57,","
403,57,6,"ce","PRO:invar",57,"ce1_S"
404,57,7,"dit","VER",57,"dire_+CMI"
405,57,8,"li","DET:def",57,"le_S"
406,57,9,"preudon","NOM",57,"pro_I"
407,57,10,".","PON",57,"."
408,58,1,"lors","ADV",58,"lors_+CIT"
409,58,2,"a","VER",58,"avoir_+CMI"
410,58,3,"desnoé","VER",58,"<nolem>"
