"wd_id","line_id","linewd","lex_id","tag","NCA_line","NCA_taggerpos","NCA_lemma","NCA_src"
2467,407,3,"i","PRO:clit",529,"PRO:clit","i2|i|y","S|C|C"
2468,407,4,"oserai","VER:futu:1:sg",529,"VER","oser","+I"
2469,407,5,"repairier","VER:infi",529,"VER","repairier","+IT"
2470,408,1,"allors","ADV",530,"ADV","alors","*+T"
2471,408,2,"me","PRO:pers:obj:1:sg:unb",530,"PRO:pers","je|moi","IS|T"
2472,408,3,"convient","VER:pres:3:sg",530,"VER","convivre","*M"
2473,408,4,"aairier","VER:infi",530,"VER","aairier","+MT"
2474,409,1,"mais","CON:coord",531,"CON:coord","mais","S"
2475,409,2,"ne","PRO:clit",531,"PRO:clit","en2|ne","S|C"
2476,409,3,"sai","VER:pres:1:sg",531,"VER","savoir","+IM"
2477,409,4,"u","PROCON",531,"PROCON","o3|où","Z|TdZ"
2478,409,5,"ne","PROCON",531,"PROCON","ni","C"
2479,409,6,"de","PRE",531,"PRE","de","+CIST"
2480,409,7,"quel","ADJ:obj:femi:sg",531,"ADJ","quel1|quel","I|CI"
2481,409,8,"part","NOM:obj:femi:sg",531,"NOM","part1|part2|part3|part4","+IT|+T|+T|+T"
2482,410,1,"s","PROCON",532,"PROCON","se","C"
2483,410,2,"ai","VER:pres:1:sg",532,"VER","aidier|avoir","+Md|+CMI"
2484,410,3,"tel","ADJ:obj:femi:sg",532,"ADJ","tel","+CIT"
2485,410,4,"fain","NOM:obj:femi:sg",532,"NOM","faim|fein","+I|+IT"
2486,410,5,"ke","PROCON",532,"PROCON","que1|que2|que3|que4|que2","S|S|S|S|T"
2487,410,6,"li","DET:def:suj:masc:sg",532,"DET:def","le","CST"
2488,410,7,"cuers","NOM:suj:masc:sg",532,"NOM","cuer2|cuer","+I|I"
2489,410,8,"me","PRO:pers:obj:1:sg:unb",532,"PRO:pers","je|moi","IS|T"
2490,410,9,"part","VER:pres:3:sg",532,"VER","paroir|partir","+M|+CIM"
2491,411,1,"bien","ADV",533,"ADV","bien1|bien2|bien","+IT|C|I"
2492,411,2,"m","PRO:pers:obj:1:sg:unb",533,"PRO:pers","je","S"
2493,411,3,"oblie","VER:pres:3:sg",533,"VER","oblïer|oublier","+I|M"
2494,411,4,"dieus","NOM:suj:masc:sg",533,"NOM","dieu","*+CIT"
2495,411,5,"et","CON:coord",533,"CON:coord","et","ST"
2496,411,6,"adosse","VER:pres:3:sg",533,"VER","adosser","+M"
2497,412,1,"ne","PRO:clit",534,"PRO:clit","en2|ne","S|C"
2498,412,2,"sai","VER:pres:1:sg",534,"VER","savoir","+IM"
2499,412,3,"se","PROCON",534,"PROCON","se","C"
2500,412,4,"de","PRE",534,"PRE","de","+CIST"
2501,412,5,"ces","DET:demo:obj:masc:pl",534,"DET:demo","cel|cest","S|CS"
2502,412,6,"pois","NOM:obj:masc:pl",534,"NOM","pois1|pois2|pois3|poiz","+IT|+IT|+IT|+T"
2503,412,7,"en","PRE",534,"PRE","en1|en","+IST|CI"
2504,412,8,"cosse","NOM:obj:femi:sg",534,"NOM","cosse","+T"
2505,413,1,"qu","PROCON",535,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
2506,413,2,"a","PRE",535,"PRE","a3|a","+T|CGIS"
2507,413,3,"ces","DET:demo:obj:masc:pl",535,"DET:demo","cel|cest","S|CS"
2508,413,4,"pors","NOM:obj:masc:pl",535,"NOM","porc","+I"
2509,413,5,"voi","VER:pres:1:sg",535,"VER","aler|vëoir","+M|+I"
2510,413,6,"la","ADV",535,"ADV","là","+IIdTd"
2511,413,7,"desreuler","VER:infi",535,"VER","UNKNOWN",
2512,414,1,"m","PRO:pers:obj:1:sg:unb",536,"PRO:pers","je","S"
2513,414,2,"en","PRO:clit",536,"PRO:clit","en2|en","S|C"
2514,414,3,"poroie","VER:cond:1:sg",536,"VER","pouvoir","M"
2515,414,4,"ja","ADV",536,"ADV","ja","+CIT"
2516,414,5,"saouler","VER:infi",536,"VER","saouler","M"
2517,415,1,"ne","PROCON",537,"PRO:clit","en2|ne","S|C"
2518,415,2,"ma","DET:poss:obj:femi:sg",537,"DET:poss","mon1|mon","S|C"
2519,415,3,"grand","ADJ:obj:femi:sg",537,"ADJ","grant","+I"
2520,415,4,"famine","NOM:obj:femi:sg",537,"NOM","famine1|famine2","+T|+T"
2521,415,5,"aaidier","VER:infi",537,"VER","aaidier","M"
2522,416,1,"il","PRO:pers:suj:3:masc:sg:unb",538,"PRO:pers","il","CIST"
2523,416,2,"n","PRO:clit",538,"PRO:clit","en2|ne","S|C"
2524,416,3,"i","PRO:clit",538,"PRO:clit","i2|i|y","S|C|C"
2525,416,4,"a","VER:pres:3:sg",538,"VER","avoir","+CMI"
2526,416,5,"fors","ADV",538,"ADV","fors2|fuer1","+T|+T"
2527,416,6,"de","PRE",538,"PRE","de","+CIST"
2528,416,7,"l","DET:def:obj:masc:sg",538,"PRO:pers","il","CS"
2529,416,8,"assaier","VER:infi",538,"VER","seeir","*M"
2530,417,1,"qu","PROCON",539,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
2531,417,2,"il","PRO:pers:suj:3:masc:sg:unb",539,"PRO:pers","il","CIST"
2532,417,3,"n","PRO:clit",539,"PRO:clit","en2|ne","S|C"
2533,417,4,"est","VER:pres:3:sg",539,"VER","ester|estre1","+M|+I"
2534,417,5,"drois","NOM:suj:masc:sg",539,"NOM","droit","Z"
2535,417,6,"que","PROCON",539,"PROCON","que2|que3|que","T|S|C"
2536,417,7,"morir","VER:infi",539,"VER","morir","+IT"
2537,417,8,"se","PROCON",539,"PROCON","se","C"
2538,417,9,"laist","VER:subp:3:sg",539,"VER","laissier","+M"
2539,418,1,"dieus","NOM:suj:masc:sg",540,"NOM","dieu","*+CIT"
2540,418,2,"noviaus","ADJ:obj:masc:pl",540,"ADJ","novel","+Z"
2541,418,3,"pois","NOM:obj:masc:pl",540,"NOM","pois1|pois2|pois3|poiz","+IT|+IT|+IT|+T"
2542,418,4,"avuan","ADV",540,"ADV","UNKNOWN",
2543,418,5,"me","PRO:pers:obj:1:sg:unb",540,"PRO:pers","je|moi","IS|T"
2544,418,6,"craist","VER:subp:3:sg",540,"VER","crootre","M"
2545,419,1,"ausi","ADV",541,"ADV","aussi","+CI"
2546,419,2,"m","PRO:pers:obj:1:sg:unb",541,"PRO:pers","je","S"
2547,419,3,"on","VER:pres:3:pl",541,"PRO:invar","on","CS"
2548,419,4,"il","PRO:pers:suj:3:masc:pl",541,"PRO:pers","il","CIST"
2549,419,5,"trové","VER:pper:masc:sg",541,"VER","trover","+I"
2550,419,6,"molt","ADV",541,"ADV","mout","I"
2551,419,7,"maigre","ADJ:obj:masc:sg",541,"ADJ","maigre","+IT"
2552,420,1,"las","ADJ:suj:masc:sg",542,"ADJ","las","+IT"
2553,420,2,"com","CON:subord",542,"CON:subord","come1","ST"
2554,420,3,"il","PRO:pers:suj:3:masc:pl",542,"PRO:pers","il","CIST"
2555,420,4,"sont","VER:pres:3:pl",542,"VER","estre1|estre","+I|CMI"
2556,420,5,"et","CON:coord",542,"CON:coord","et","ST"
2557,420,6,"sur","ADJ:suj:masc:pl",542,"ADJ","sur2","+T"
2558,420,7,"et","CON:coord",542,"CON:coord","et","ST"
2559,420,8,"aigre","ADJ:suj:masc:pl",542,"ADJ","aigre1|aigre2|aigre","+T|G|I"
2560,421,1,"bien","ADV",543,"ADV","bien1|bien2|bien","+IT|C|I"
2561,421,2,"voi","VER:pres:1:sg",543,"VER","aler|vëoir","+M|+I"
2562,421,3,"k","PROCON",543,"PROCON","que1|que2|que3|que4","S|S|S|S"
2563,421,4,"en","PRO:clit",543,"PRO:clit","en2|en","S|C"
2564,421,5,"ferai","VER:futu:1:sg",543,"VER","faire|fere","+CIM|M"
2565,421,6,"poi","ADV",543,"ADV","poi","I"
2566,421,7,"d","PRE",543,"PRE","de","+CS"
2567,421,8,"essart","NOM:obj:masc:sg",543,"NOM","essart","+IT"
2568,422,1,"il","PRO:pers:suj:3:masc:pl",544,"PRO:pers","il","CIST"
2569,422,2,"vausissent","VER:subi:3:pl",544,"VER","valoir","+M"
2570,422,3,"mout","ADV",544,"ADV","mout","I"
2571,422,4,"mieus","ADV",544,"ADV","mieus","I"
2572,422,5,"au","PREDET:a:obj:masc:sg",544,"PREDET:a","a+le|le","S|C"
2573,422,6,"lart","NOM:obj:masc:sg",544,"NOM","lart","+T"
2574,423,1,"s","PROCON",545,"PROCON","se","C"
2575,423,2,"il","PRO:pers:suj:3:masc:pl",545,"PRO:pers","il","CIST"
2576,423,3,"fussent","VER:subi:3:pl",545,"VER","estre1|estre","+I|CMI"
2577,423,4,"bien","ADV",545,"ADV","bien1|bien2|bien","+IT|C|I"
2578,423,5,"pilét","VER:pper:masc:sg",545,"VER","UNKNOWN",
2579,423,6,"et","CON:coord",545,"CON:coord","et","ST"
2580,423,7,"cuit","VER:pper:masc:sg",545,"VER","coitier|cuire","+M|+MI"
2581,424,1,"or","ADV",546,"ADV","or4|or","+IT|CI"
2582,424,2,"morai","VER:futu:1:sg",546,"VER","morer","*+T"
2583,424,3,"jou","PRO:pers:suj:1:sg:unb",546,"PRO:pers","je","ST"
2584,424,4,"de","PRE",546,"PRE","de","+CIST"
2585,424,5,"fain","NOM:obj:femi:sg",546,"NOM","faim|fein","+I|+IT"
2586,424,6,"je","PRO:pers:suj:1:sg:unb",546,"PRO:pers","je","CIST"
2587,424,7,"cuic","VER:pres:1:sg",546,"VER","cuidier","M"
2588,425,1,"dieus","NOM:suj:masc:sg",547,"NOM","dieu","*+CIT"
2589,425,2,"il","PRO:pers:suj:3:masc:sg:unb",547,"PRO:pers","il","CIST"
2590,425,3,"n","PRO:clit",547,"PRO:clit","en2|ne","S|C"
2591,425,4,"a","VER:pres:3:sg",547,"VER","avoir","+CMI"
2592,425,5,"riens","ADV",547,"ADV","riens","Z"
2593,425,6,"en","PRE",547,"PRE","en1|en","+IST|CI"
2594,425,7,"la","DET:def:obj:femi:sg",547,"DET:def","le","CST"
2595,425,8,"saison","NOM:obj:femi:sg",547,"NOM","saison","+IT"
2596,426,1,"n","PRO:clit",548,"PRO:clit","en2|ne","S|C"
2597,426,2,"aie","VER:subp:1:sg",548,"VER","aidier|avoir","+MIdMd|+CMIMd"
2598,426,3,"chiés","PRE",548,"PRE","chiés","S"
2599,426,4,"mon","DET:poss:obj:masc:sg",548,"DET:poss","mon1|mon","S|C"
2600,426,5,"pere","NOM:obj:masc:sg",548,"NOM","paire|pere1|piere","+T|+T|+T"
2601,426,6,"en","PRE",548,"PRE","en1|en","+IST|CI"
2602,426,7,"maison","NOM:obj:femi:sg",548,"NOM","maison|mason","+CIT|+T"
2603,427,1,"maint","DET:ind:suj:masc:pl",549,"DET:ind","maint","S"
2604,427,2,"sergant","NOM:suj:masc:pl",549,"NOM","serjant","+T"
2605,427,3,"maint","DET:ind:suj:masc:pl",549,"DET:ind","maint","S"
2606,427,4,"vallét","NOM:suj:masc:pl",549,"NOM","vaslet","+IT"
2607,427,5,"livic","ADJ:suj:masc:pl",549,"ADJ","UNKNOWN",
2608,428,1,"qu","PROCON",550,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
2609,428,2,"abondance","NOM:obj:femi:sg",550,"NOM","abondance","+T"
2610,428,3,"ont","VER:pres:3:pl",550,"VER","avoir|devoir","+CIM|+M"
2611,428,4,"de","PRE",550,"PRE","de","+CIST"
2612,428,5,"pain","NOM:obj:masc:sg",550,"NOM","pain","+IT"
2613,428,6,"faitic","ADJ:obj:masc:sg",550,"ADJ","faitiz","+Z"
2614,429,1,"et","CON:coord",551,"CON:coord","et","ST"
2615,429,2,"jou","PRO:pers:suj:1:sg:unb",551,"PRO:pers","je","ST"
2616,429,3,"ichi","ADV",551,"ADV","ici","+Z"
2617,429,4,"de","PRE",551,"PRE","de","+CIST"
2618,429,5,"fain","NOM:obj:femi:sg",551,"NOM","faim|fein","+I|+IT"
2619,429,6,"peris","VER:pres:1:sg",551,"VER","perir","+M"
2620,430,1,"or","ADV",552,"ADV","or4|or","+IT|CI"
2621,430,2,"me","PRO:pers:obj:1:sg:unb",552,"PRO:pers","je|moi","IS|T"
2622,430,3,"consaut","VER:subp:3:sg",552,"VER","consoler","+M"
2623,430,4,"li","DET:def:suj:masc:sg",552,"DET:def","le","CST"
2624,430,5,"sains","ADJ:suj:masc:sg",552,"ADJ","sain","+I"
2625,430,6,"espirs","NOM:suj:masc:sg",552,"NOM","esperit|espir","*+I|+T"
2626,431,1,"que","PROCON",553,"PROCON","que2|que3|que","T|S|C"
2627,431,2,"grant","ADJ:obj:masc:sg",553,"ADJ","grant","+CIT"
2628,431,3,"mestier","NOM:obj:masc:sg",553,"NOM","mestier","+CIT"
2629,431,4,"ai","VER:pres:1:sg",553,"VER","aidier|avoir","+Md|+CMI"
2630,431,5,"qu","PROCON",553,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
2631,431,6,"il","PRO:pers:suj:3:masc:sg:unb",553,"PRO:pers","il","CIST"
2632,431,7,"m","PRO:pers:obj:1:sg:unb",553,"PRO:pers","je","S"
2633,431,8,"avoit","VER:subp:3:sg",553,"VER","avoiier|avoir","+MI|+MI"
2634,432,1,"ha","EXC",554,"INT","a2|hay!","+T|+T"
2635,432,2,"dies","NOM:suj:masc:sg",554,"NOM","dïe","*+Td"
2636,432,3,"se","PROCON",554,"PROCON","se","C"
2637,432,4,"mes","DET:poss:suj:masc:sg",554,"DET:poss","mon1|mon","S|C"
2638,432,5,"peres","NOM:suj:masc:sg",554,"NOM","pere","CI"
2639,432,6,"savoit","VER:impf:3:sg",554,"VER","savoir","+IM"
2640,433,1,"que","PROCON",555,"PROCON","que2|que3|que","T|S|C"
2641,433,2,"je","PRO:pers:suj:1:sg:unb",555,"PRO:pers","je","CIST"
2642,433,3,"vesquisse","VER:subi:1:sg",555,"VER","vivre","M"
2643,433,4,"a","PRE",555,"PRE","a3|a","+T|CGIS"
2644,433,5,"si","PROCON",555,"PROCON","si","C"
2645,433,6,"vil","ADJ:obj:masc:sg",555,"ADJ","vil1|vil","+IT|I"
2646,433,7,"fuer","NOM:obj:masc:sg",555,"NOM","fuer2|fuer","+IT|I"
2647,434,1,"li","PRO:pers:suj:3:masc:sg:bet",556,"PRO:pers","ele|il","C|CIST"
2648,434,2,"prendroit","VER:cond:3:sg",556,"VER","prendre","+M"
2649,434,3,"grant","ADJ:suj:femi:sg",556,"ADJ","grant","+CIT"
2650,434,4,"pitiés","NOM:suj:femi:sg",556,"NOM","pitié","*+I"
2651,434,5,"au","PREDET:a:obj:masc:sg",556,"PREDET:a","a+le|le","S|C"
2652,434,6,"cuer","NOM:obj:masc:sg",556,"NOM","cuer1|cuer2","+T|+IT"
2653,435,1,"qu","PROCON",557,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
2654,435,2,"il","PRO:pers:suj:3:masc:sg:unb",557,"PRO:pers","il","CIST"
2655,435,3,"me","PRO:pers:obj:1:sg:unb",557,"PRO:pers","je|moi","IS|T"
2656,435,4,"vausist","VER:subi:3:sg",557,"VER","valoir","+MI"
2657,435,5,"veïr","VER:infi",557,"VER","voir","MMd"
2658,435,6,"as","PREDET:a:obj:masc:pl",557,"PREDET:a","a+le|le","S|C"
2659,435,7,"ieus","NOM:obj:masc:pl",557,"NOM","ieus","+T"
2660,436,1,"li","DET:def:suj:masc:sg",558,"PRO:pers","ele|il","C|CIST"
2661,436,2,"ralers","VER:infi",558,"VER","raler","*+IT"
2662,436,3,"ce","PRO:invar",558,"PRO:invar","ce1|ce","S|C"
2663,436,4,"seroit","VER:cond:3:sg",558,"VER","estre1|estre","+I|CMI"
2664,436,5,"del","PREDET:de:obj:masc:sg",558,"PREDET:de","de+le","S"
2665,436,6,"mieus","ADV",558,"ADV","mieus","I"
2666,437,1,"et","CON:coord",559,"CON:coord","et","ST"
2667,437,2,"bien","ADV",559,"ADV","bien1|bien2|bien","+IT|C|I"
2668,437,3,"voi","VER:pres:1:sg",559,"VER","aler|vëoir","+M|+I"
2669,437,4,"faire","VER:infi",559,"VER","faire","+MIT"
2670,437,5,"le","PRO:pers:obj:3:masc:sg:unb",559,"PRO:pers","il","CIST"
2671,437,6,"m","PRO:pers:obj:1:sg:unb",559,"PRO:pers","je","S"
2672,437,7,"estuet","VER:pres:3:sg",559,"VER","estovoir1|estovoir","+IT|MI"
2673,438,1,"de","PRE",560,"PRE","de","+CIST"
2674,438,2,"chou","PRO:invar",560,"PRO:invar","ce1","S"
2675,438,3,"soit","VER:subp:3:sg",560,"VER","estre1|savoir","+I|+M"
2676,438,4,"ore","ADV",560,"ADV","or4|or","+IT|I"
2677,438,5,"qu","PROCON",560,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
2678,438,6,"estre","VER:infi",560,"VER","entr'estre|estre1","+M|+IT"
2679,438,7,"em","PRE",560,"PRO:clit","en2|en","S|C"
2680,438,8,"puet","VER:pres:3:sg",560,"VER","pöoir","+I"
2681,439,1,"anchoisque","CON:subord",561,"CON:subord","ainçois","que_Z"
2682,439,2,"je","PRO:pers:suj:1:sg:unb",561,"PRO:pers","je","CIST"
2683,439,3,"me","PRO:pers:obj:1:sg:unb",561,"PRO:pers","je|moi","IS|T"
2684,439,4,"muire","VER:subp:1:sg",561,"VER","morir|muire1","+I|+T"
2685,439,5,"chi","ADV",561,"ADV","ci|que/","+Z|I"
2686,440,1,"li","PRO:pers:suj:3:masc:sg:bet",562,"PRO:pers","ele|il","C|CIST"
2687,440,2,"vaurai","VER:futu:1:sg",562,"VER","valoir","+M"
2688,440,3,"jou","PRO:pers:suj:1:sg:unb",562,"PRO:pers","je","ST"
2689,440,4,"crier","VER:infi",562,"VER","crïer1|crïer2","+Td|+IIdTd"
2690,440,5,"merci","NOM:obj:femi:sg",562,"NOM","merci","+IT"
2691,441,1,"jou","PRO:pers:suj:1:sg:unb",563,"PRO:pers","je","ST"
2692,441,2,"m","PRO:pers:obj:1:sg:unb",563,"PRO:pers","je","S"
2693,441,3,"en","PRO:clit",563,"PRO:clit","en2|en","S|C"
2694,441,4,"vois","VER:pres:1:sg",563,"VER","aler|voir","+MI|M"
2695,441,5,"vés","VER:impe:2:pl",563,"VER","voir","M"
2696,441,6,"ichi","ADV",563,"ADV","ici","+Z"
2697,441,7,"ma","DET:poss:obj:femi:sg",563,"DET:poss","mon1|mon","S|C"
2698,441,8,"voie","NOM:obj:femi:sg",563,"NOM","voie","+CIT"
2699,442,1,"mais","CON:coord",564,"CON:coord","mais","S"
2700,442,2,"trop","ADV",564,"ADV","trop","+IT"
2701,442,3,"me","PRO:pers:obj:1:sg:unb",564,"PRO:pers","je|moi","IS|T"
2702,442,4,"douc","VER:pres:1:sg",564,"VER","doter2","+Z"
2703,442,5,"qu","PROCON",564,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
2704,442,6,"envis","ADV",564,"ADV","enviz","T"
2705,442,7,"me","PRO:pers:obj:1:sg:unb",564,"PRO:pers","je|moi","IS|T"
2706,442,8,"voie","VER:subp:3:sg",564,"VER","aler|vëoir","+M|+I"
2707,443,1,"mes","DET:poss:suj:masc:sg",565,"DET:poss","mon1|mon","S|C"
2708,443,2,"peres","NOM:suj:masc:sg",565,"NOM","pere","CI"
2709,443,3,"et","CON:coord",565,"CON:coord","et","ST"
2710,443,4,"poi","ADV",565,"ADV","poi","I"
2711,443,5,"del","PREDET:de:obj:masc:sg",565,"PREDET:de","de+le","S"
2712,443,6,"sien","PRO:poss:obj:masc:sg",565,"PRO:poss","sien|son4|suen","T|S|T"
2713,443,7,"me","PRO:pers:obj:1:sg:unb",565,"PRO:pers","je|moi","IS|T"
2714,443,8,"doinst","VER:subp:3:sg",565,"VER","doner|donner","+IM|M"
2715,444,1,"qant","ADV",566,"ADV","cant","I"
2716,444,2,"me","PRO:pers:obj:1:sg:unb",566,"PRO:pers","je|moi","IS|T"
2717,444,3,"vera","VER:futu:3:sg",566,"VER","voir","M"
2718,444,4,"en","PRE",566,"PRO:clit","en2|en","S|C"
2719,444,5,"si","PROCON",566,"PROCON","si","C"
2720,444,6,"vil","ADJ:obj:masc:sg",566,"ADJ","vil1|vil","+IT|I"
2721,444,7,"point","NOM:obj:masc:sg",566,"NOM","point","+CIT"
2722,445,1,"car","CON:coord",567,"CON:coord","car","ST"
2723,445,2,"keus","VER:pper:masc:pl",567,"NPR","keu","I|Z"
2724,445,3,"sui","VER:pres:1:sg",567,"VER","estre1|savoir|sivre","+I|+M|+MMd"
2725,445,4,"del","PREDET:de:obj:masc:sg",567,"PREDET:de","de+le","S"
2726,445,5,"mont","NOM:obj:masc:sg",567,"NOM","monde1|mont","+IT|+IT"
2727,445,6,"el","PREDET:en:obj:masc:sg",567,"PREDET:en","en1+le","S"
2728,445,7,"val","NOM:obj:masc:sg",567,"NOM","val1|val2","+IT|+T"
2729,446,1,"se","PROCON",568,"PROCON","se","C"
2730,446,2,"jo","PRO:pers:suj:1:sg:unb",568,"PRO:pers","je","IST"
2731,446,3,"revenisse","VER:subi:1:sg",568,"VER","revenir","+I"
2732,446,4,"a","PRE",568,"PRE","a3|a","+T|CGIS"
2733,446,5,"cheval","NOM:obj:masc:sg",568,"NOM","cheval","+IT"
2734,447,1,"bien","ADV",569,"ADV","bien1|bien2|bien","+IT|C|I"
2735,447,2,"vestus","VER:pper:masc:pl",569,"VER","vestir","*+IM"
2736,447,3,"d","PRE",569,"PRE","de","+CS"
2737,447,4,"une","DET:ndf:obj:femi:sg",569,"DET:ndf","un","CS"
2738,447,5,"reube","NOM:obj:femi:sg",569,"NOM","robe","+T"
2739,447,6,"vaire","ADJ:obj:femi:sg",569,"ADJ","vair1","+I"
2740,448,1,"j","PRO:pers:suj:1:sg:unb",570,"PRO:pers","je","CS"
2741,448,2,"euisse","VER:subi:1:sg",570,"VER","avoir","+M"
2742,448,3,"assés","ADV",570,"ADV","assez","+Z"
2743,448,4,"plus","ADV",570,"ADV","plus","CI"
2744,448,5,"biel","ADJ:obj:masc:sg",570,"ADJ","bel","Z"
2745,448,6,"repaire","NOM:obj:masc:sg",570,"NOM","repaire","+IT"
2746,449,1,"or","ADV",571,"ADV","or4|or","+IT|CI"
2747,449,2,"n","PRO:clit",571,"PRO:clit","en2|ne","S|C"
2748,449,3,"i","PRO:clit",571,"PRO:clit","i2|i|y","S|C|C"
2749,449,4,"ara","VER:futu:3:sg",571,"VER","avoir","+M"
2750,449,5,"giu","NOM:obj:masc:sg",571,"NOM","jeu|jüif","+IT|IIdTd"
2751,449,6,"ne","PROCON",571,"PROCON","ni","C"
2752,449,7,"fieste","NOM:obj:femi:sg",571,"NOM","UNKNOWN",
2753,450,1,"que","PROCON",572,"PROCON","que2|que3|que","T|S|C"
2754,450,2,"mes","DET:poss:suj:masc:sg",572,"DET:poss","mon1|mon","S|C"
2755,450,3,"frere","NOM:suj:masc:sg",572,"NOM","frere","+CIT"
2756,450,4,"est","VER:pres:3:sg",572,"VER","ester|estre1","+M|+I"
2757,450,5,"si","PROCON",572,"PROCON","si","C"
2758,450,6,"pute","ADJ:suj:femi:sg",572,"ADJ","put","+I"
2759,450,7,"bieste","NOM:suj:femi:sg",572,"NOM","beste","+Z"
2760,451,1,"bien","ADV",573,"ADV","bien1|bien2|bien","+IT|C|I"
2761,451,2,"sai","VER:pres:1:sg",573,"VER","savoir","+IM"
2762,451,3,"tost","ADV",573,"ADV","tost1|tost|tot","+T|CI|I"
2763,451,4,"m","PRO:pers:obj:1:sg:unb",573,"PRO:pers","je","S"
2764,451,5,"ara","VER:futu:3:sg",573,"VER","avoir","+M"
2765,451,6,"reprové","VER:pper:masc:sg",573,"VER","reprover","+Z"
2766,452,1,"que","PROCON",574,"PROCON","que2|que3|que","T|S|C"
2767,452,2,"j","PRO:pers:suj:1:sg:unb",574,"PRO:pers","je","CS"
2768,452,3,"arai","VER:futu:1:sg",574,"VER","avoir","+M"
2769,452,4,"le","DET:def:obj:masc:sg",574,"DET:def","le","CST"
2770,452,5,"chier","ADJ:obj:masc:sg",574,"ADJ","chier","+IT"
2771,452,6,"tans","NOM:obj:masc:sg",574,"NOM","tens","+CI"
2772,452,7,"trové","VER:pper:masc:sg",574,"VER","trover","+I"
2773,453,1,"encore","ADV",575,"ADV","encore","+IT"
2774,453,2,"soit","VER:subp:3:sg",575,"VER","estre1|savoir","+I|+M"
2775,453,3,"mes","DET:poss:suj:masc:sg",575,"DET:poss","mon1|mon","S|C"
2776,453,4,"freres","NOM:suj:masc:sg",575,"NOM","frere","+CI"
2777,453,5,"teus","ADJ:suj:masc:sg",575,"ADJ","tel","+Z"
2778,454,1,"s","PROCON",576,"PROCON","se","C"
2779,454,2,"est","VER:pres:3:sg",576,"VER","ester|estre1","+M|+I"
2780,454,3,"mes","DET:poss:suj:masc:sg",576,"DET:poss","mon1|mon","S|C"
2781,454,4,"peres","NOM:suj:masc:sg",576,"NOM","pere","CI"
2782,454,5,"dous","ADJ:suj:masc:sg",576,"ADJ","deus","*+T"
2783,454,6,"et","CON:coord",576,"CON:coord","et","ST"
2784,454,7,"piteus","ADJ:suj:masc:sg",576,"ADJ","pitos","+I"
2785,455,1,"et","CON:coord",577,"CON:coord","et","ST"
2786,455,2,"bien","ADV",577,"ADV","bien1|bien2|bien","+IT|C|I"
2787,455,3,"set","VER:pres:3:sg",577,"VER","savoir|sëoir","+IM|+I"
2788,455,4,"entendre","VER:infi",577,"VER","entendre","+MIT"
2789,455,5,"raison","NOM:obj:femi:sg",577,"NOM","raison","+CIT"
2790,456,1,"dieus","NOM:suj:masc:sg",578,"NOM","dieu","*+CIT"
2791,456,2,"or","ADV",578,"ADV","or4|or","+IT|CI"
2792,456,3,"voi","VER:pres:1:sg",578,"VER","aler|vëoir","+M|+I"
2793,456,4,"jou","PRO:pers:suj:1:sg:unb",578,"PRO:pers","je","ST"
2794,456,5,"nostre","DET:poss:obj:femi:sg",578,"DET:poss","nostre","CS"
2795,456,6,"maison","NOM:obj:femi:sg",578,"NOM","maison|mason","+CIT|+T"
2796,457,1,"les","DET:def:obj:femi:pl",579,"DET:def","le","CST"
2797,457,2,"fenestres","NOM:obj:femi:pl",579,"NOM","fenestre","+I"
2798,457,3,"et","CON:coord",579,"CON:coord","et","ST"
2799,457,4,"les","DET:def:obj:masc:pl",579,"DET:def","le","CST"
2800,457,5,"arvols","NOM:obj:masc:pl",579,"NOM","arvol","*+T"
2801,458,1,"dont","PRO:invar",580,"PRO:invar","dont","CS"
2802,458,2,"jo","PRO:pers:suj:1:sg:unb",580,"PRO:pers","je","IST"
2803,458,3,"me","PRO:pers:obj:1:sg:unb",580,"PRO:pers","je|moi","IS|T"
2804,458,4,"parti","VER:simp:1:sg",580,"VER","partir","+IM"
2805,458,5,"comme","CON:subord",580,"CON:subord","come1|come","*I|CI"
2806,458,6,"fols","ADJ:suj:masc:sg",580,"ADJ","fol","I"
2807,459,1,"mon","DET:poss:obj:masc:sg",581,"DET:poss","mon1|mon","S|C"
2808,459,2,"pere","NOM:obj:masc:sg",581,"NOM","paire|pere1|piere","+T|+T|+T"
2809,459,3,"voi","VER:pres:1:sg",581,"VER","aler|vëoir","+M|+I"
2810,459,4,"dedens","ADV",581,"ADV","dedenz","Z"
2811,459,5,"seoir","VER:infi",581,"VER","sëoir","+IIdTd"
2812,460,1,"mai","CON:coord",582,"CON:subord","mais","SZ=C"
2813,460,2,"jou","PRO:pers:suj:1:sg:unb",582,"PRO:pers","je","ST"
2814,460,3,"ne","PRO:clit",582,"PRO:clit","en2|ne","S|C"
2815,460,4,"l","PRO:pers:obj:3:masc:sg:unb",582,"PRO:pers","il","CS"
2816,460,5,"oserai","VER:futu:1:sg",582,"VER","oser","+I"
