"wd_id","line_id","linewd","word","lex_id","tag","textline","NCA_line","NCA_taggerpos","NCA_src","NCA_lemma"
359,48,3,"cite","cité","NOM:obj:femi:sg",6115,48,"NOM","*+I","cité"
360,48,4,"c","c'","PROCON",6115,48,"PROCON","Z|Z|Z|Z|Z|C|Z","ce|que1|que2|que3|que4|que|soi1"
361,48,5,"est","est","VER:pres:3:sg",6115,48,"VER","+M|+I","ester|estre1"
362,48,6,"alés","alés","VER:pper:masc:pl",6115,48,"VER","+M","aler"
363,48,7,"herbigier","herbigier","VER:infi",6115,48,"VER","+M","herbergier"
364,49,1,"dusqu","dusqu","ADV",6116,49,"ADV","*+T","dusque"
365,49,2,"au","au","PREDET:a:obj:masc:sg",6116,49,"PREDET:a","S|C","a+le|le"
366,49,3,"matin","matin","NOM:obj:masc:sg",6116,49,"NOM","+IT|I","matin2|matin"
367,49,4,"que","que","PROCON",6116,49,"PROCON","T|S|C","que2|que3|que"
368,49,5,"il","il","PRO:pers:suj:3:masc:sg:unb",6116,49,"PRO:pers","CIST","il"
369,49,6,"fu","fu","VER:simp:3:sg",6116,49,"VER","+I|CMI","estre1|estre"
370,49,7,"esclairié","esclairié","VER:pper:masc:sg",6116,49,"VER","*+IT","esclairier"
371,50,1,"que","que","PROCON",6117,50,"PROCON","T|S|C","que2|que3|que"
372,50,2,"li","li","DET:def:suj:masc:sg",6117,50,"DET:def","CST","le"
373,50,3,"valles","vallés","NOM:suj:masc:sg",6117,50,"NOM","*+I","vaslet"
374,50,4,"ce","ce","PROCON",6117,50,"PRO:invar","S|C","ce1|ce"
375,50,5,"rest","rest","VER:pres:3:sg",6117,50,"VER","+M|+I","rere|restre"
376,50,6,"apparilliés","apparilliés","VER:pper:masc:pl",6117,50,"VER","+Z","apareillier1"
377,51,1,"si","si","PROCON",6118,51,"PROCON","c'","si"
378,51,2,"est","est","VER:pres:3:sg",6118,51,"VER","+M|+I","ester|estre1"
379,51,3,"montés","montés","VER:pper:masc:pl",6118,51,"VER","*+I","monter"
380,51,4,"el","el","PREDET:en:obj:masc:sg",6118,51,"PREDET:en","S","en1+le"
381,51,5,"grant","grant","ADJ:obj:masc:sg",6118,51,"ADJ","+CIT","grant"
382,51,6,"palais","palais","NOM:obj:masc:sg",6118,51,"NOM","+T|+T|+T","palais2|palais3|palé"
383,51,7,"plaingnier","plaingnier","ADJ:obj:masc:sg",6118,51,"ADJ","+Z","plenier2"
384,52,1,"a","a","PRE",6119,52,"PRE","+T|CGIS","a3|a"
385,52,2,"la","la","DET:def:obj:femi:sg",6119,52,"DET:def","CST","le"
386,52,3,"fenestre","fenestre","NOM:obj:femi:sg",6119,52,"NOM","+IT","fenestre"
387,52,4,"voit","voit","VER:pres:3:sg",6119,52,"VER","+M|+I","aler|vëoir"
388,52,5,"la","la","DET:def:obj:femi:sg",6119,52,"DET:def","CST","le"
389,52,6,"dame","dame","NOM:obj:femi:sg",6119,52,"NOM","+T|+CIT|+T","dam|dame|dan2"
390,52,7,"apuier","apuier","VER:infi",6119,52,"VER","+MI","apoiier"
391,53,1,"elle","elle","PRO:pers:suj:3:femi:sg",6120,53,"PRO:pers","C|S","ele|il"
392,53,2,"le","le","PRO:pers:obj:3:masc:sg:unb",6120,53,"PRO:pers","CIST","il"
393,53,3,"voit","voit","VER:pres:3:sg",6120,53,"VER","+M|+I","aler|vëoir"
394,53,4,"ce","ce","PROCON",6120,53,"PRO:invar","S|C","ce1|ce"
395,53,5,"l","l'","PRO:pers:obj:3:masc:sg:unb",6120,53,"PRO:pers","CS","il"
396,53,6,"recognut","recognut","VER:simp:3:sg",6120,53,"VER","+CM","reconoistre"
397,53,7,"molt","molt","ADV",6120,53,"ADV","I","mout"
398,53,8,"bien","bien","ADV",6120,53,"ADV","+IT|C|I","bien1|bien2|bien"
399,54,1,"""","""","PON:cit",6121,54,"PON:cit",0,"QUOTES"
400,54,2,"dont","dont","ADV",6121,54,"PRO:invar","CS","dont"
401,54,3,"viens","viens","VER:pres:2:sg",6121,54,"VER","+I","venir"
402,54,4,"amis","amis","NOM:suj:masc:sg",6121,54,"NOM","+I","ami"
403,54,5,"por","por","PRE",6121,54,"PRE","CIS","pour"
404,54,6,"le","le","DET:def:obj:masc:sg",6121,54,"DET:def","CST","le"
405,54,7,"cors","cors","NOM:obj:masc:sg",6121,54,"NOM","+IT|+IT","cors1|cors2"
406,54,8,"saint","saint","ADJ:obj:masc:sg",6121,54,"ADJ","T|CI","saint1|saint"
407,54,9,"richiel","richiel","NPR:obj:masc:sg",6121,54,"NPR",0,"UNKNOWN"
408,55,1,"dame","dame","NOM:suj:femi:sg",6122,55,"NOM","+T|+CIT|+T","dam|dame|dan2"
409,55,2,"""","""","PON:cit",6122,55,"PON:cit",0,"QUOTED"
410,55,3,"dist","dist","VER:simp:3:sg",6122,55,"VER","+CMI","dire"
411,55,4,"il","il","PRO:pers:suj:3:masc:sg:unb",6122,55,"PRO:pers","CIST","il"
412,55,5,"""","""","PON:cit",6122,55,"PON:cit",0,"QUOTES"
413,55,6,"de","de","PRE",6122,55,"PRE","+CIST","de"
414,55,7,"sain","sain","ADJ:obj:masc:sg",6122,55,"ADJ","+IT","sain"
415,55,8,"quentin","quentin","NPR:obj:masc:sg",6122,55,"NPR","Z","quentin"
416,55,9,"le","le","DET:def:obj:masc:sg",6122,55,"DET:def","CST","le"
417,55,10,"sie","sié","NOM:obj:masc:sg",6122,55,"NOM","+Td|+Td","soie2|soie3"
418,56,1,"salut","salut","NOM:obj:masc:sg",6123,56,"NOM","+CT","salu"
419,56,2,"vos","vos","PRO:pers:2:pl",6123,56,"PRO:pers","T|S","ous2|vos1"
420,56,3,"mande","mande","VER:pres:3:sg",6123,56,"VER","+IIdM","mander"
421,56,4,"li","li","DET:def:suj:masc:sg",6123,56,"PRO:pers","C|CIST","ele|il"
422,56,5,"vos","vos","ADJ:poss:suj:masc:sg",6123,56,"DET:poss","S","vostre"
423,56,6,"amis","amis","NOM:suj:masc:sg",6123,56,"NOM","+I","ami"
424,56,7,"bernier","bernier","NPR:suj:masc:sg",6123,56,"NPR","Z","bernier"
425,56,8,"""","""","PON:cit",6123,56,"PON:cit",0,"QUOTED"
426,57,1,"dist","dist","VER:simp:3:sg",6124,57,"VER","+CMI","dire"
427,57,2,"la","la","DET:def:suj:femi:sg",6124,57,"DET:def","CST","le"
428,57,3,"pucelle","pucelle","NOM:suj:femi:sg",6124,57,"NOM","+I","pucele"
429,57,4,"""","""","PON:cit",6124,57,"PON:cit",0,"QUOTES"
430,57,5,"dont","dont","ADV",6124,57,"PRO:invar","CS","dont"
431,57,6,"venés","venés","VER:pres:2:pl",6124,57,"VER","*+TM|+T","vaner|vener"
432,57,7,"vos","vos","PRO:pers:2:pl",6124,57,"PRO:pers","T|S","ous2|vos1"
433,57,8,"amis","amis","NOM:suj:masc:sg",6124,57,"NOM","+I","ami"
434,58,1,"dame","dame","NOM:suj:femi:sg",6125,58,"NOM","+T|+CIT|+T","dam|dame|dan2"
435,58,2,"""","""","PON:cit",6125,58,"PON:cit",0,"QUOTED"
436,58,3,"dist","dist","VER:simp:3:sg",6125,58,"VER","+CMI","dire"
437,58,4,"il","il","PRO:pers:suj:3:masc:sg:unb",6125,58,"PRO:pers","CIST","il"
438,58,5,"""","""","PON:cit",6125,58,"PON:cit",0,"QUOTES"
439,58,6,"je","je","PRO:pers:suj:1:sg:unb",6125,58,"PRO:pers","CIST","je"
440,58,7,"vains","vains","VER:pres:1:sg",6125,58,"VER","+M","veintre"
441,58,8,"de","de","PRE",6125,58,"PRE","+CIST","de"
442,58,9,"sain","sain","ADJ:obj:masc:sg",6125,58,"ADJ","+IT","sain"
443,58,10,"quentin","quentin","NPR:obj:masc:sg",6125,58,"NPR","Z","quentin"
444,59,1,"salus","salus","NOM:obj:masc:pl",6126,59,"NOM","*+IT","salu"
445,59,2,"vous","vous","PRO:pers:2:pl",6126,59,"PRO:pers","T|S","ous2|vos1"
446,59,3,"mande","mande","VER:pres:3:sg",6126,59,"VER","+IIdM","mander"
447,59,4,"bernecons","bernecons","NPR:suj:masc:sg",6126,59,"NPR",0,"UNKNOWN"
448,59,5,"li","li","DET:def:suj:masc:sg",6126,59,"DET:def","CST","le"
449,59,6,"hardis","hardis","ADJ:suj:masc:sg",6126,59,"ADJ","+I","hardi"
450,60,1,"qui","qui","PROCON",6127,60,"PROCON","CST","qui"
451,60,2,"por","por","PRE",6127,60,"PRE","+IST|CI","por2|por"
452,60,3,"vous","vous","PRO:pers:2:pl",6127,60,"PRO:pers","T|S","ous2|vos1"
453,60,4,"est","est","VER:pres:3:sg",6127,60,"VER","+M|+I","ester|estre1"
454,60,5,"et","et","CON:coord",6127,60,"CON:coord","ST","et"
455,60,6,"dolens","dolens","ADJ:suj:masc:sg",6127,60,"ADJ","*+I","dolent"
456,60,7,"et","et","CON:coord",6127,60,"CON:coord","ST","et"
457,60,8,"marris","marris","VER:pper:masc:pl",6127,60,"VER","+T","marrir"
458,61,1,"diex","diex","NOM:suj:masc:sg",6128,61,"NOM","+I","dieu"
459,61,2,"""","""","PON:cit",6128,61,"PON:cit",0,"QUOTED"
460,61,3,"dist","dist","VER:simp:3:sg",6128,61,"VER","+CMI","dire"
461,61,4,"la","la","DET:def:suj:femi:sg",6128,61,"DET:def","CST","le"
462,61,5,"dame","dame","NOM:suj:femi:sg",6128,61,"NOM","+T|+CIT|+T","dam|dame|dan2"
463,61,6,"""","""","PON:cit",6128,61,"PON:cit",0,"QUOTES"
464,61,7,"par","par","PRE",6128,61,"PRE","CIS","par"
465,61,8,"la","la","DET:def:obj:femi:sg",6128,61,"DET:def","CST","le"
466,61,9,"toie","toie","ADJ:poss:obj:femi:sg",6128,61,"ADJ:poss","S","ton4"
467,61,10,"mercit","mercit","NOM:obj:femi:sg",6128,61,"NOM","+I","merci"
468,62,1,"le","le","PRO:pers:obj:3:masc:sg:unb",6129,62,"PRO:pers","CIST","il"
469,62,2,"porrai","porrai","VER:futu:1:sg",6129,62,"VER","+I","pöoir"
470,62,3,"ja","ja","ADV",6129,62,"ADV","+CIT","ja"
471,62,4,"antre","antre","PRE",6129,62,"PRE","+S|CI","entre2|entre"
472,62,5,"mes","mes","DET:poss:obj:masc:pl",6129,62,"DET:poss","S|C","mon1|mon"
473,62,6,"bras","bras","NOM:obj:masc:pl",6129,62,"NOM","+I","braz"
474,62,7,"tenir","tenir","VER:infi",6129,62,"VER","+T|MI|M","tenir1|tenir|tenoir"
475,63,1,"oil","oïl","ADV",6130,63,"ADV","I|Id","oil|öil"
476,63,2,"ma","ma","DET:poss:suj:femi:sg",6130,63,"DET:poss","S|C","mon1|mon"
477,63,3,"dame","dame","NOM:suj:femi:sg",6130,63,"NOM","+T|+CIT|+T","dam|dame|dan2"
478,63,4,"""","""","PON:cit",6130,63,"PON:cit",0,"QUOTED"
479,63,5,"li","li","DET:def:suj:masc:sg",6130,63,"DET:def","CST","le"
480,63,6,"valles","vallés","NOM:suj:masc:sg",6130,63,"NOM","*+I","vaslet"
481,63,7,"repondi","repondi","VER:simp:3:sg",6130,63,"VER","+I|IM|M","respondre1|respondre|respundre"
482,64,1,"et","et","CON:coord",6131,64,"CON:coord","ST","et"
483,64,2,"dist","dist","VER:simp:3:sg",6131,64,"VER","+CMI","dire"
484,64,3,"la","la","DET:def:suj:femi:sg",6131,64,"DET:def","CST","le"
485,64,4,"dame","dame","NOM:suj:femi:sg",6131,64,"NOM","+T|+CIT|+T","dam|dame|dan2"
486,64,5,"""","""","PON:cit",6131,64,"PON:cit",0,"QUOTES"
487,64,6,"amis","amis","NOM:suj:masc:sg",6131,64,"NOM","+I","ami"
488,64,7,"bien","bien","ADV",6131,64,"ADV","+IT|C|I","bien1|bien2|bien"
489,64,8,"avés","avés","VER:pres:2:pl",6131,64,"VER","+M","avoir"
490,64,9,"dit","dit","VER:pper:masc:sg",6131,64,"VER","+CMI","dire"
491,65,1,"mais","mais","CON:coord",6132,65,"CON:coord","S","mais"
492,65,2,"or","or","ADV",6132,65,"ADV","+IT|CI","or4|or"
493,65,3,"me","me","PRO:pers:obj:1:sg:unb",6132,65,"PRO:pers","IS|T","je|moi"
494,65,4,"dis","dis","VER:impe:2:sg",6132,65,"VER","+CMI","dire"
495,65,5,"garde","garde","VER:impe:2:sg",6132,65,"NOM","+CIT|C","garde|gardé"
496,65,6,"n","n","PRO:clit",6132,65,"PRO:clit","S|C","en2|ne"
497,65,7,"i","i","PRO:clit",6132,65,"PRO:clit","S|C|C","i2|i|y"
498,65,8,"ait","ait","VER:subp:3:sg",6132,65,"VER","+MIdMd|+CIM","aidier|avoir"
499,65,9,"mentit","mentit","VER:pper:masc:sg",6132,65,"VER","+IM","mentir"
500,66,1,"ce","ce","PROCON",6133,66,"PRO:invar","S|C","ce1|ce"
501,66,2,"me","me","PRO:pers:obj:1:sg:unb",6133,66,"PRO:pers","IS|T","je|moi"
502,66,3,"porrai","porrai","VER:futu:1:sg",6133,66,"VER","+I","pöoir"
503,66,4,"de","de","PRE",6133,66,"PRE","+CIST","de"
504,66,5,"rien","rien","ADV",6133,66,"ADV","Z","rien"
505,66,6,"fier","fïer","VER:infi",6133,66,"ADJ","+T|+IT","ferm|fier"
506,66,7,"an","an","PRE",6133,66,"PRE","+T|CGIS","en"
507,66,8,"ti","ti","PRO:pers:obj:2:sg:bet",6133,66,"DET:poss","S","ton4"
508,67,1,"por","por","PRE",6134,68,"PRE","+IST|CI","por2|por"
509,67,2,"autre","autre","ADJ:obj:femi:sg",6134,68,"ADJ","CIId","autre"
510,67,3,"chose","chose","NOM:obj:femi:sg",6134,68,"NOM","+CIT","chose"
511,67,4,"ne","ne","PRO:clit",6134,68,"PRO:clit","S|C","en2|ne"
512,67,5,"sui","sui","VER:pres:1:sg",6134,68,"VER","+I|+M|+MMd","estre1|savoir|sivre"
513,67,6,"je","je","PRO:pers:suj:1:sg:unb",6134,68,"PRO:pers","CIST","je"
514,67,7,"venus","venus","VER:pper:masc:pl",6134,68,"VER","*+I","venir"
515,67,8,"ci","ci","ADV",6134,68,"ADV","+CIT","ci"
516,68,1,"fors","fors","ADV",6135,69,"ADV","+T|+T","fors2|fuer1"
517,68,2,"por","por","PRE",6135,69,"PRE","+IST|CI","por2|por"
518,68,3,"oir","oïr","VER:infi",6135,69,"VER","+M|+Td|+IdTd","devoir|os3|öir"
519,68,4,"vo","vo","DET:poss:obj:masc:sg",6135,69,"DET:poss","S","vostre"
520,68,5,"bon","bon","NOM:obj:masc:sg",6135,69,"ADJ","+CIT","bon"
521,68,6,"et","et","CON:coord",6135,69,"CON:coord","ST","et"
522,68,7,"vo","vo","DET:poss:obj:masc:sg",6135,69,"DET:poss","S","vostre"
523,68,8,"plaisir","plaisir","VER:infi",6135,69,"NOM","+IT","plaisir"
524,68,9,"""","""","PON:cit",6135,69,"PON:cit",0,"QUOTED"
525,69,1,"et","et","CON:coord",6136,70,"CON:coord","ST","et"
526,69,2,"dist","dist","VER:simp:3:sg",6136,70,"VER","+CMI","dire"
527,69,3,"la","la","DET:def:suj:femi:sg",6136,70,"DET:def","CST","le"
528,69,4,"dame","dame","NOM:suj:femi:sg",6136,70,"NOM","+T|+CIT|+T","dam|dame|dan2"
529,69,5,"""","""","PON:cit",6136,70,"PON:cit",0,"QUOTES"
530,69,6,"se","se","PRO:invar",6136,70,"PROCON","c'","se"
531,69,7,"soit","soit","VER:subp:3:sg",6136,70,"VER","+I|+M","estre1|savoir"
532,69,8,"par","par","PRE",6136,70,"PRE","CIS","par"
533,69,9,"bon","bon","ADJ:obj:masc:sg",6136,70,"ADJ","+CIT","bon"
534,69,10,"destin","destin","NOM:obj:masc:sg",6136,70,"NOM","+T","destin"
535,70,1,"or","or","ADV",6137,71,"ADV","+IT|CI","or4|or"
536,70,2,"m","m'","PRO:pers:obj:1:sg:unb",6137,71,"PRO:pers","S","je"
537,70,3,"en","en","PRO:clit",6137,71,"PRO:clit","S|C","en2|en"
538,70,4,"irois","irois","VER:futu:2:pl",6137,71,"VER","*+MI","aler"
539,70,5,"ariere","ariere","ADV",6137,71,"ADV","IT","ariere"
540,70,6,"a","a","PRE",6137,71,"PRE","+T|CGIS","a3|a"
541,70,7,"sain","sain","ADJ:obj:masc:sg",6137,71,"ADJ","+IT","sain"
542,70,8,"quentin","quentin","NPR:obj:masc:sg",6137,71,"NPR","Z","quentin"
543,71,1,"si","si","PROCON",6138,72,"PROCON","c'","si"
544,71,2,"me","me","PRO:pers:obj:1:sg:unb",6138,72,"PRO:pers","IS|T","je|moi"
545,71,3,"dirois","dirois","VER:futu:2:pl",6138,72,"VER","*+M","dire"
546,71,4,"bernecon","bernecon","NPR:obj:masc:sg",6138,72,"NPR",0,"UNKNOWN"
547,71,5,"le","le","DET:def:obj:masc:sg",6138,72,"DET:def","CST","le"
548,71,6,"hardi","hardi","VER:pper:masc:sg",6138,72,"ADJ","+IT","hardi"
549,72,1,"que","que","PROCON",6139,73,"PROCON","T|S|C","que2|que3|que"
550,72,2,"li","li","DET:def:suj:masc:sg",6139,73,"DET:def","CST","le"
551,72,3,"rois","rois","NOM:suj:masc:sg",6139,73,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
552,72,4,"a","a","VER:pres:3:sg",6139,73,"VER","+CMI","avoir"
553,72,5,"et","et","CON:coord",6139,73,"CON:coord","ST","et"
554,72,6,"jurét","jurét","VER:pper:masc:sg",6139,73,"VER","+Z","jurer"
555,72,7,"et","et","CON:coord",6139,73,"CON:coord","ST","et"
556,72,8,"plevit","plevit","VER:pper:masc:sg",6139,73,"VER","+I","plevir"
557,73,1,"qu","qu","PROCON",6140,74,"PROCON","S|S|S|S|C","que1|que2|que3|que4|que"
558,73,2,"il","il","PRO:pers:suj:3:masc:sg:unb",6140,74,"PRO:pers","CIST","il"
559,73,3,"me","me","PRO:pers:obj:1:sg:unb",6140,74,"PRO:pers","IS|T","je|moi"
560,73,4,"donra","donra","VER:futu:3:sg",6140,74,"VER","+CIM","doner"
561,73,5,"malgret","malgrét","NOM:obj:masc:sg",6140,74,"NOM",0,"UNKNOWN"
562,73,6,"moi","moi","PRO:pers:obj:1:sg:bet",6140,74,"PRO:pers","S|CT","je|moi"
563,73,7,"a","a","PRE",6140,74,"VER","+CMI","avoir"
564,73,8,"maris","maris","NOM:obj:masc:sg",6140,74,"NOM","*+CIT","mari"
565,74,1,"doner","doner","VER:infi",6141,75,"VER","+MIT|M","doner|donner"
566,74,2,"me","me","PRO:pers:obj:1:sg:unb",6141,75,"PRO:pers","IS|T","je|moi"
567,74,3,"welt","welt","VER:pres:3:sg",6141,75,"VER","+Z","voloir"
568,74,4,"herchanbaut","herchanbaut","NPR:obj:masc:sg",6141,75,"NPR",0,"UNKNOWN"
569,74,5,"de","de","PRE",6141,75,"PRE","+CIST","de"
570,74,6,"pontif","pontif","NPR:obj:masc:sg",6141,75,"NPR","Z","ponthieu"
571,75,1,"li","li","DET:def:suj:masc:sg",6142,76,"DET:def","CST","le"
572,75,2,"parlemens","parlemens","NOM:suj:masc:sg",6142,76,"NOM","+Z","parlement"
573,75,3,"en","en","PRO:clit",6142,76,"PRO:clit","S|C","en2|en"
574,75,4,"sera","sera","VER:futu:3:sg",6142,76,"VER","+I|CMI|M|M","estre1|estre|saveir|seoir"
575,75,5,"mescredi","mescredi","NOM:obj:masc:sg",6142,76,"NOM","+T|+T","mercredi|mescredi"
576,76,1,"sor","sor","PRE",6143,77,"PRE","+IST|+T","sor2|sur1"
577,76,2,"sain","sain","ADJ:obj:masc:sg",6143,77,"ADJ","+IT","sain"
578,76,3,"cloot","cloot","NPR:obj:masc:sg",6143,77,"NPR",0,"UNKNOWN"
579,76,4,"en","en","PRE",6143,77,"PRE","+IST|CI","en1|en"
580,76,5,"un","un","DET:ndf:obj:masc:sg",6143,77,"DET:ndf","S","un"
581,76,6,"bel","bel","ADJ:obj:masc:sg",6143,77,"ADJ","+T|I","bel1|bel"
582,76,7,"pret","pret","NOM:obj:masc:sg",6143,77,"NOM","+I","pré"
583,76,8,"florit","florit","VER:pper:masc:sg",6143,77,"VER","+Z","florir"
584,77,1,"les","lés","PRE",6144,78,"DET:def","CST","le"
585,77,2,"un","un","DET:ndf:obj:masc:sg",6144,78,"DET:ndf","S","un"
586,77,3,"bruellet","bruellét","NOM:obj:masc:sg",6144,78,"NOM",0,"UNKNOWN"
587,77,4,"qui","qui","PROCON",6144,78,"PROCON","CST","qui"
588,77,5,"est","est","VER:pres:3:sg",6144,78,"VER","+M|+I","ester|estre1"
589,77,6,"biax","biax","ADJ:suj:masc:sg",6144,78,"ADJ","I","bel"
590,77,7,"et","et","CON:coord",6144,78,"CON:coord","ST","et"
591,77,8,"foillis","foillis","VER:pper:masc:pl",6144,78,"VER","m'","fueillir"
592,78,1,"se","se","PROCON",6145,79,"PROCON","c'","se"
593,78,2,"tant","tant","ADV",6145,79,"ADV","CI","tant"
594,78,3,"poit","poit","VER:impf:3:sg",6145,79,"VER","M|M","poire|pouvoir"
595,78,4,"faire","faire","VER:infi",6145,79,"VER","+MIT","faire"
596,78,5,"bernecons","bernecons","NPR:suj:masc:sg",6145,79,"NPR",0,"UNKNOWN"
597,78,6,"et","et","CON:coord",6145,79,"CON:coord","ST","et"
598,78,7,"guerris","guerris","NPR:suj:masc:sg",6145,79,"NPR",0,"UNKNOWN"
599,79,1,"que","que","PROCON",6146,80,"PROCON","T|S|C","que2|que3|que"
600,79,2,"il","il","PRO:pers:suj:3:masc:pl",6146,80,"PRO:pers","CIST","il"
601,79,3,"se","se","PROCON",6146,80,"PROCON","c'","se"
602,79,4,"fussent","fussent","VER:subi:3:pl",6146,80,"VER","+I|CMI","estre1|estre"
603,79,5,"ens","ens","ADV",6146,80,"ADV",0,"eins|ains"
604,79,6,"el","el","PREDET:en:obj:masc:sg",,80,"PREDET:en",0,"en+le"
605,79,7,"bruellet","bruellét","NOM:obj:masc:sg",6146,80,"NOM",0,"UNKNOWN"
606,79,8,"quatis","quatis","VER:pper:masc:pl",6146,80,"VER",0,"UNKNOWN"
607,80,1,"et","et","CON:coord",6147,81,"CON:coord","ST","et"
608,80,2,"avuec","avuec","PRE",6147,81,"PRE","IST","avuec"
609,80,3,"iax","iax","PRO:pers:acc:3:masc:pl:bet",6147,81,"NOM","S=C","il"
610,80,4,"de","de","PRE",6147,81,"PRE","+CIST","de"
611,80,5,"chevalliers","chevalliers","NOM:obj:masc:pl",6147,81,"NOM","*+I","chevalier"
612,80,6,"trois","trois","ADJ:card",6147,81,"ADJ:card","*I|C","deus|ii"
613,80,7,"mil","mil","ADJ:card",6147,81,"ADJ:card","T|CI","mil1|mil"
614,81,1,"il","il","PRO:pers:suj:3:masc:pl",6148,82,"PRO:clit","S|C|C","i2|i|y"
615,81,2,"me","me","PRO:pers:obj:1:sg:unb",6148,82,"PRO:pers","IS|T","je|moi"
616,81,3,"ravroient","ravroient","VER:cond:3:pl",6148,82,"VER","*Z","ravoir"
617,81,4,"par","par","PRE",6148,82,"PRE","CIS","par"
618,81,5,"verte","verté","NOM:obj:fem:sg",6148,82,"NOM",0,"verte"
619,81,6,"lle","lle","PRO:pers:obj:3:masc:sg:unb",6148,82,"PRO:pers","CIST","il"
620,81,7,"vos","vos","PRO:pers:2:pl",6148,82,"PRO:pers","T|S|I","ous2|vos1|vos"
621,81,8,"di","di","VER:pres:1:sg",6148,82,"VER","+MI","dire"
622,81,9,"""","""","PON:cit",6148,82,"PON:cit",0,"QUOTED"
623,82,1,"li","li","DET:def:suj:masc:sg",6149,83,"DET:def","CST","le"
624,82,2,"valles","vallés","NOM:suj:masc:sg",6149,83,"NOM","*+I","vaslet"
625,82,3,"l","l'","PRO:pers:obj:3:masc:sg:unb",6149,83,"PRO:pers","CS","il"
626,82,4,"oit","oit","VER:simp:3:sg",6149,83,"VER","+CM|+M|+Id","avoir|devoir|öir"
627,82,5,"de","de","PRE",6149,83,"PRE","+CIST","de"
628,82,6,"joie","joie","NOM:obj:femi:sg",6149,83,"NOM","+IT|+Td|+Td","joie|joïe1|joïe2"
629,82,7,"tresailli","tresailli","VER:simp:3:sg",6149,83,"VER",0,"UNKNOWN"
630,83,1,"""","""","PON:cit",6150,84,"PON:cit",0,"QUOTES"
631,83,2,"dame","dame","NOM:suj:femi:sg",6150,84,"NOM","+T|+CIT|+T","dam|dame|dan2"
632,83,3,"""","""","PON:cit",6150,84,"PON:cit",0,"QUOTED"
633,83,4,"dist","dist","VER:simp:3:sg",6150,84,"VER","+CMI","dire"
634,83,5,"il","il","PRO:pers:suj:3:masc:sg:unb",6150,84,"PRO:pers","CIST","il"
635,83,6,"""","""","PON:cit",6150,84,"PON:cit",,"QUOTES"
636,83,7,"por","por","PRE",6150,84,"PRE","+IST|CI","por2|por"
637,83,8,"dieu","dieu","NOM:obj:masc:sg",6150,84,"NOM","+CIT","dieu"
638,83,9,"qui","qui","PROCON",6150,84,"PROCON","CST","qui"
639,83,10,"ne","ne","PRO:clit",6150,84,"PRO:clit","S|C","en2|ne"
640,83,11,"menti","menti","VER:simp:3:sg",6150,84,"VER","+M","mentir"
641,84,1,"iceste","iceste","DET:demo:suj:fem:sg",6151,85,"DET:demo","S","icest"
642,84,2,"afaire","afaire","NOM:suj:masc:sg",6151,85,"NOM","+T|GI","afaire2|afaire"
643,84,3,"li","li","PRO:pers:suj:3:masc:sg:bet",6151,85,"PRO:pers","C|CIST","ele|il"
644,84,4,"sera","sera","VER:futu:3:sg",6151,85,"VER","+I|CMI|M|M","estre1|estre|saveir|seoir"
645,84,5,"bien","bien","ADV",6151,85,"ADV","+IT|C|I","bien1|bien2|bien"
646,84,6,"jehit","jehit","VER:pper:masc:sg",6151,85,"VER",,"UNKNOWN"
647,84,7,"""","""","PON:cit",6151,85,"PON:cit",,"QUOTED"
