"wd_id","line_id","linewd","lex_id","tag","TT lemma"
635,103,6,"d'","PRE","de_+S"
636,103,7,"aucun","PRO:ind","aucun_S"
637,103,8,",","PON",","
638,104,1,"tantost","ADV","tantost_+IT"
639,104,2,"se","PRO:pers","soi1_S"
640,104,3,"trueve","VER","trover_+I"
641,104,4,"de","PRE","de_+S"
642,104,5,"cascun","PRO:ind","chascun_S"
643,105,1,"des","PREDET:de","de+le_S"
644,105,2,"autres","ADJ","autre_CI"
645,105,3,"pris","NOM","pris1|pris2_+IT|+T"
646,105,4,"et","CON:coord","et_S"
647,105,5,"enlachiét","VER","<unknown>"
648,105,6,".","PON","."
649,106,1,"ensi","ADV","ainsi_+IT"
650,106,2,"l'","PRO:pers","il"
651,106,3,"a","PRE","a_S"
652,106,4,"li","DET:def","le_S"
653,106,5,"dyables","NOM","dïable_*+IId"
654,106,6,"sachiét","VER","<unknown>"
655,106,7,",","PON",","
656,107,1,"et","CON:coord","et_S"
657,107,2,"pour","PRE","por2_+S"
658,107,3,"chou","PRO:invar","ce1_S"
659,107,4,"voir","ADJ","voir_+IT"
660,107,5,"fait","VER","faire|farre_+CMI|M"
661,107,6,"il","PRO:pers","il"
662,107,7,"grant","ADJ","grant_+CIT"
663,107,8,"laiche","NIL","laiche_G"
664,107,9,".","PON","."
665,108,1,"toudis","ADV","toz_dis_Z"
666,108,2,"tient","VER","tenir_CMI"
667,108,3,"que","PROCON","que3_S"
668,108,4,"cescuns","PRO:ind","chascun_S"
669,108,5,"se","PRO:pers","soi1_S"
670,108,6,"maiche","VER","<unknown>"
671,109,1,"en","PRE","en1_+S"
672,109,2,"ses","DET:poss","son4_S"
673,109,3,"las","NOM","laz1_+T"
674,109,4,"et","CON:coord","et_S"
675,109,5,"en","PRE","en1_+S"
676,109,6,"se","DET:poss","son4_S"
677,109,7,"prison","NOM","prison_+CIT"
678,109,8,",","PON",","
679,110,1,"par","PRE","par_S"
680,110,2,"quoy","PRO:invar","coi2_S"
681,110,3,",","PON",","
682,110,4,"s'","PRO:pers","soi1_S"
683,110,5,"on","PRO:invar","on_S"
684,110,6,"faisoit","VER","faire_+CM"
685,110,7,"orison","NOM","oraison|orison_+IT|+T"
686,110,8,",","PON",","
687,111,1,"a","PRE","a_S"
688,111,2,"dieu","NOM","dieu_+CIT"
689,111,3,"nuls","DET:ind","nul_S"
690,111,4,"hom","NOM","ome_+CI"
691,111,5,"ne","PRO:clit","en2_S"
692,111,6,"se","PRO:pers","soi1_S"
693,111,7,"retourne","VER","retorner_*+I"
694,111,8,".","PON","."
695,112,1,"ensi","ADV","ainsi_+IT"
696,112,2,"sathan","NPR","satan_Z"
697,112,3,"pekeurs","NOM","<unknown>"
698,112,4,"atourne","VER","atorner_*+I"
699,113,1,"et","CON:coord","et_S"
700,113,2,"tot","DET:ind","tot_S"
701,113,3,"toute","DET:ind","tot_S"
702,113,4,"contricion","NOM","constriccïon|contricïon_+Td|+Td"
703,114,1,"et","CON:coord","et_S"
704,114,2,"fait","VER","faire|farre_+CMI|M"
705,114,3,"fuïr","VER","fuir|föir_+MMdIIdT|+Td"
706,114,4,"confiession","NOM","<nolem>"
707,114,5,".","PON","."
708,115,1,"tout","DET:ind","tot_S"
709,115,2,"chil","PRO:demo","cel_S"
710,115,3,"qui","PROCON","qui_S"
711,115,4,"pris","VER","prendre|prisier_+CMI|+IM"
712,115,5,"ensi","ADV","ainsi_+IT"
713,115,6,"se","PRO:pers","soi1_S"
714,115,7,"sentent","VER","sentir_+M"
715,116,1,"et","CON:coord","et_S"
716,116,2,"a","PRE","a_S"
717,116,3,"dyable","NOM","dïable_*+IdTTd"
718,116,4,"se","PRO:pers","soi1_S"
719,116,5,"presentent","VER","presenter_+I"
720,116,6,",","PON",","
721,117,1,"doivent","VER","devoir_+MI"
722,117,2,"forment","ADV","forment|fortment_I|I"
723,117,3,"cremir","VER","criembre_+T"
724,117,4,"le","DET:def","le_S"
725,117,5,"mort","NOM","mort_+CIT"
726,117,6,",","PON",","
727,118,1,"quant","ADV","cant_C"
728,118,2,"conscience","NOM","conscïence_+IdTd"
729,118,3,"le","PRO:pers","il_S"
730,118,4,"remort","VER","remordre_+Z"
731,118,5,";","PON",";"
732,119,1,"car","CON:coord","car_S"
733,119,2,"s'","PRO:pers","soi1_S"
734,119,3,"on","PRO:invar","on_S"
735,119,4,"est","VER","ester|estre1_+M|+I"
736,119,5,"en","PRO:clit","en2_S"
737,119,6,"peckiét","VER","<unknown>"
738,119,7,"mortel","ADJ","mortel_+IT"
739,120,1,"pris","NOM","pris1|pris2_+IT|+T"
740,120,2,",","PON",","
741,120,3,"de","PRE","de_+S"
742,120,4,"ciertain","ADJ","<unknown>"
743,120,5,"toute","DET:ind","tot_S"
744,120,6,"gent","NOM","gent1|giant_+IT|+T"
745,120,7,"tel","ADJ","tel_+CIT"
746,121,1,"ont","VER","avoir|devoir_+CIM|+M"
747,121,2,"dampnation","NOM","damnacïon_+Z"
748,121,3,"parmenable","ADJ","parmanable_+T"
749,121,4,",","PON",","
750,122,1,"et","CON:coord","et_S"
751,122,2,"nuls","PRO:ind","nul_S"
752,122,3,"ne","PRO:clit","en2_S"
753,122,4,"le","PRO:pers","il_S"
754,122,5,"tiengne","VER","tenir|tenoir_M|M"
755,122,6,"pour","PRE","por2_+S"
756,122,7,"fable","NOM","fable_+IT"
757,122,8,":","PON",":"
758,123,1,"escripture","NOM","escriture_+Z"
759,123,2,"bien","ADV","bien1|bien2|bien_+IT|C|I"
760,123,3,"le","PRO:pers","il_S"
761,123,4,"tiesmoigne","VER","<nolem>"
762,123,5,".","PON","."
763,124,1,"pour","PRE","por2_+S"
764,124,2,"chou","PRO:invar","ce1_S"
765,124,3,"cescuns","PRO:ind","chascun_S"
766,124,4,"le","PRO:pers","il_S"
767,124,5,"mort","VER","mordre1|morir_+I|+IT"
768,124,6,"resoigne","VER","<nolem>"
769,124,7,",","PON",","
770,125,1,"boin","ADJ","bon_+Z"
771,125,2,"et","CON:coord","et_S"
772,125,3,"malvais","ADJ","mauvais_+IT"
773,125,4,",","PON",","
774,125,5,"c'","PRO:invar","ce1_S"
775,125,6,"est","VER","ester|estre1_+M|+I"
776,125,7,"verités","VER","<unknown>"
777,125,8,";","PON",";"
778,126,1,"car","CON:coord","car_S"
779,126,2,",","PON",","
780,126,3,"quant","ADV","cant_C"
781,126,4,"nuls","DET:ind","nul_S"
782,126,5,"hom","NOM","ome_+CI"
783,126,6,"s'","PRO:pers","soi1_S"
784,126,7,"est","VER","ester|estre1_+M|+I"
785,126,8,"delités","VER","<unknown>"
786,127,1,"es","PREDET:en","en1+le_S"
787,127,2,"prosperités","NOM","<unknown>"
788,127,3,"de","PRE","de_+S"
789,127,4,"cel","DET:demo","cel_S"
790,127,5,"munde","NOM","monde1|monde_*+IT|CI"
791,127,6,",","PON",","
792,128,1,"dont","PRO:invar","dont_S"
793,128,2,"il","PRO:pers","il_S"
794,128,3,"deust","VER","devoir_+IdMMd"
795,128,4,"avoir","VER","avoir_+MIT"
796,128,5,"le","DET:def","le_S"
797,128,6,"cuer","NOM","cuer1|cuer2_+T|+IT"
798,128,7,"munde","NOM","monde1|monde_*+IT|CI"
799,128,8,",","PON",","
800,129,1,"et","CON:coord","et_S"
801,129,2,"en","PRE","en1_+S"
802,129,3,"pekiét","NOM","<nolem>"
803,129,4,"perseverét","VER","<nolem>"
804,130,1,"et","CON:coord","et_S"
805,130,2,"par","PRE","par_S"
806,130,3,"moult","ADV","mout_I"
807,130,4,"lonc","ADJ","lonc_+CIT"
808,130,5,"temps","NOM","tens_+CT"
809,130,6,"demorét","VER","demorer_+M"
810,130,7,",","PON",","
811,131,1,"se","DET:poss","son4_S"
812,131,2,"peur","NOM","por1|pore_*+T|+T"
813,131,3,"en","PRO:clit","en2_S"
814,131,4,"a","VER","avoir_+CMI"
815,131,5,",","PON",","
816,131,6,"ciertes","ADV","certes_+Z"
817,131,7,",","PON",","
818,131,8,"c'","PRO:invar","ce1_S"
819,131,9,"est","VER","ester|estre1_+M|+I"
820,131,10,"drois","ADJ","droit_Z"
821,131,11,".","PON","."
822,132,1,"chiertes","ADV","certes_+Z"
823,132,2,",","PON",","
824,132,3,"s'","PRO:pers","soi1_S"
825,132,4,"il","PRO:pers","il_S"
826,132,5,"se","PRO:pers","soi1_S"
827,132,6,"fust","VER","estre1|fuster_+I|+M"
828,132,7,"tenus","VER","tenir_M"
829,132,8,"drois","NOM","droit_Z"
830,133,1,"en","PRE","en1_+S"
831,133,2,"foy","NOM","foi_+C"
832,133,3,"et","CON:coord","et_S"
833,133,4,"sen","DET:poss","son4_S"
834,133,5,"sauveur","NOM","sauvëor_*+IIdTd"
835,133,6,"amer","VER","amer1|amer_+IT|MI"
836,134,1,"et","CON:coord","et_S"
837,134,2,"luy","PRO:pers","il|loi1_S|S"
838,134,3,"de","PRE","de_+S"
839,134,4,"vrai","ADJ","verai_+T"
840,134,5,"coer","NOM","cuer_I"
841,134,6,"reclamer","VER","reclamer_+IT"
842,134,7,",","PON",","
843,135,1,"hardiement","ADV","hardïement_Id"
844,135,2,"peuwist","VER","<unknown>"
845,135,3,"attendre","VER","contratendre_+M"
846,136,1,"le","DET:def","le_S"
847,136,2,"mort","NOM","mort_+CIT"
848,136,3,",","PON",","
849,136,4,"quant","ADV","cant_C"
850,136,5,"dieus","NOM","dieu_*+CIT"
851,136,6,"le","PRO:pers","il"
852,136,7,"vausist","VER","valoir_+MI"
853,136,8,"prendre","VER","prendre_+MIT"
854,136,9,";","PON",";"
855,137,1,"et","CON:coord","et_S"
856,137,2,"quant","ADV","cant_C"
857,137,3,"li","PRO:pers","il_S"
858,137,4,"mors","VER","morir_*+I"
859,137,5,"les","DET:def","le_S"
860,137,6,"boins","ADJ","bon_+C"
861,137,7,"avance","VER","avancier_+MI"
862,138,1,"et","CON:coord","et_S"
863,138,2,"k'","PROCON","que1|que2|que3|que4_S|S|S|S"
864,138,3,"il","PRO:pers","il"
865,138,4,"ont","VER","avoir|devoir_+CIM|+M"
866,138,5,"en","PRO:clit","en2_S"
867,138,6,"dieu","NOM","dieu_+CIT"
868,138,7,"leur","DET:poss","lor2_S"
869,138,8,"creance","NOM","crëance_+IIdTd"
870,138,9,",","PON",","
871,139,1,"toudis","ADV","toz_dis_Z"
872,139,2,"sont","VER","estre1|estre_+I|CMI"
873,139,3,"pris","VER","prendre|prisier_+CMI|+IM"
874,139,4,"en","PRE","en1_+S"
875,139,5,"boin","ADJ","bon_+Z"
876,139,6,"estat","NOM","estat_+T"
877,139,7,";","PON",";"
878,140,1,"s'","PRO:pers","soi1_S"
879,140,2,"aront","VER","avoir_+M"
880,140,3,"au","PREDET:a","a+le_S"
881,140,4,"compte","NOM","conte1|conte2_+Z|+Z"
882,140,5,"boin","ADJ","bon_+Z"
883,140,6,"restat","VER","rester|reter1_*+T|+T"
884,140,7,".","PON","."
885,141,1,"oyés","VER","oïr_*M"
886,141,2,",","PON",","
887,141,3,"peckeur","NOM","<unknown>"
888,141,4,",","PON",","
889,141,5,"et","CON:coord","et_S"
890,141,6,"ascoutés","VER","<unknown>"
891,141,7,":","PON",":"
892,142,1,"quand","ADV","cant1_Z"
893,142,2,"li","DET:def","le_S"
894,142,3,"angles","NOM","angele_+I"
895,142,4,"est","VER","ester|estre1_+M|+I"
896,142,5,"hors","ADV","hors_IT"
897,142,6,"boutés","VER","boter1_+M"
898,143,1,"et","CON:coord","et_S"
899,143,2,"sathan","NPR","satan_Z"
900,143,3,"vos","PRO:pers","vos1_S"
901,143,4,"tient","VER","tenir_CMI"
902,143,5,"en","PRE","en1_+S"
903,143,6,"ses","DET:poss","son4_S"
904,143,7,"las","NOM","laz1_+T"
905,143,8,",","PON",","
906,144,1,"pensés","VER","penser_+M"
907,144,2,"et","CON:coord","et_S"
908,144,3,"si","DET:poss","son4_S"
909,144,4,"dites","VER","dire_+CMI"
910,144,5,":","PON",":"
911,144,6,"«","PON:cit","«"
912,144,7,"helas","NOM","<unknown>"
913,144,8,"!","PON","!"
914,145,1,"«","PON:cit","«"
915,145,2,"k'","PROCON","que1|que2|que3|que4_S|S|S|S"
916,145,3,"est","VER","ester|estre1_+M|+I"
917,145,4,"devenus","VER","devenir_*+I"
918,145,5,"nos","DET:poss","nostre_S"
919,145,6,"boins","ADJ","bon_+C"
920,145,7,"warderes","NOM","<unknown>"
921,145,8,",","PON",","
922,146,1,"«","PON:cit","«"
923,146,2,"nos","PRO:pers","nos1_S"
924,146,3,"vrais","ADJ","verai_*+T"
925,146,4,"a","PRE","a_S"
926,146,5,"dieus","NOM","dieu_*+CIT"
927,146,6,"representeres","VER","<unknown>"
928,146,7,"?","PON","?"
929,147,1,"«","PON:cit","«"
930,147,2,"las","INT","hay!_+T"
931,147,3,"!","PON","!"
932,147,4,"nous","PRO:pers","nos1_S"
933,147,5,"avons","VER","avoir_+MI"
934,147,6,"en","PRE","en1_+S"
935,147,7,"sus","ADV","sus_I"
936,147,8,"caciét","VER","<unknown>"
937,148,1,"«","PON:cit","«"
938,148,2,"par","PRE","par_S"
939,148,3,"peckiés","VER","<unknown>"
940,148,4,"ou","PRO:pers","il|vos1_S|S"
941,148,5,"tant","ADV","tant_CI"
942,148,6,"enlachiét","VER","<unknown>"
943,149,1,"«","PON:cit","«"
944,149,2,"nos","PRO:pers","nos1_S"
945,149,3,"a","VER","avoir_+CMI"
946,149,4,"li","DET:def","le_S"
947,149,5,"pervers","ADJ","pervers_+IT"
948,149,6,"sathanas","NPR","satan_I|Z"
949,149,7,",","PON",","
950,150,1,"«","PON:cit","«"
951,150,2,"qui","PROCON","qui_S"
952,150,3,"nos","PRO:pers","nos1_S"
953,150,4,"ames","VER","amer_M"
954,150,5,"a","PRE","a_S"
955,150,6,"ses","DET:poss","son4_S"
956,150,7,"hanas","NOM","hanap_*+I"
957,151,1,"«","PON:cit","«"
958,151,2,"abuvrét","VER","<unknown>"
959,151,3,"a","VER","avoir_+CMI"
960,151,4,"do","PREDET:de","de+le_S"
961,151,5,"tous","PRO:ind","tot_S"
962,151,6,"delisces","VER","<unknown>"
963,152,1,"«","PON:cit","«"
964,152,2,"et","CON:coord","et_S"
965,152,3,"de","PRE","de_+S"
966,152,4,"trestous","DET:ind","trestot_S"
967,152,5,"ses","DET:poss","son4_S"
968,152,6,"mauvais","ADJ","mauvais_+IT"
969,152,7,"visces","NOM","vice1_*+T"
970,153,1,"«","PON:cit","«"
971,153,2,"en","PRE","en1_+S"
972,153,3,"quoy","PRO:invar","coi2_S"
973,153,4,"nous","PRO:pers","nos1_S"
974,153,5,"tient","VER","tenir_CMI"
975,153,6,"et","CON:coord","et_S"
976,153,7,"voelt","VER","voloir_+I"
977,153,8,"tenir","VER","tenir1|tenir|tenoir_+T|MI|M"
978,153,9,".","PON","."
979,154,1,"«","PON:cit","«"
980,154,2,"las","NOM","laz1_+T"
981,154,3,"!","PON","!"
982,154,4,"que","PROCON","que3_S"
983,154,5,"porons","VER","pöoir_+Z"
984,154,6,"nous","PRO:pers","nos1_S"
985,154,7,"devenir","VER","devenir_+IT"
986,154,8,"?","PON","?"
987,154,9,"»","PON:cit","»"
988,155,1,"sachiés","VER","savoir_+M"
989,155,2,"qu'","PROCON","que1|que2|que3|que4_S|S|S|S"
990,155,3,"il","PRO:pers","il_S"
991,155,4,"ne","PRO:clit","en2_S"
992,155,5,"set","VER","savoir|sëoir_+IM|+I"
993,155,6,"les","DET:def","le_S"
994,155,7,"pensees","NOM","pensee_*+IT"
995,155,8,",","PON",","
996,156,1,"se","PRO:pers","soi1_S"
997,156,2,"par","PRE","par_S"
998,156,3,"consent","VER","consentir_*+I"
999,156,4,"ne","PRO:clit","en2_S"
1000,156,5,"sont","VER","estre1|estre_+I|CMI"
1001,156,6,"monstrees","VER","mostrer_*+T"
1002,156,7,".","PON","."
1003,157,1,"pensés","VER","penser_+M"
1004,157,2,"dont","ADV","donc|dont_I|I"
1005,157,3,"a","PRE","a_S"
1006,157,4,"devotion","NOM","devocïon_*+IIdTd"
1007,158,1,"avoir","VER","avoir_+MIT"
1008,158,2,",","PON",","
1009,158,3,"avoec","PRE","avuec_S"
1010,158,4,"contrition","NOM","<unknown>"
1011,158,5,",","PON",","
1012,159,1,"de","PRE","de_+S"
1013,159,2,"confiesser","VER","confesser_*+M"
1014,159,3,"et","CON:coord","et_S"
1015,159,4,"vous","PRO:pers","vos1_S"
1016,159,5,"reprendre","VER","reprendre1|reprendre2_+T|+T"
1017,159,6,",","PON",","
1018,160,1,"le","DET:def","le_S"
1019,160,2,"mal","NOM","mail|mal2|mautrait_+T|+T|+T"
1020,160,3,"laiscier","VER","laissier_+Z"
1021,160,4,"et","CON:coord","et_S"
1022,160,5,"le","DET:def","le_S"
1023,160,6,"bien","NOM","bien2|bien_+IT|CI"
1024,160,7,"prendre","VER","prendre_+MIT"
1025,160,8,".","PON","."
1026,161,1,"apryés","VER","<unknown>"
1027,161,2,"ayés","VER","avoir_+M"
1028,161,3,"consentement","NOM","consentement_+CT"
1029,162,1,"de","PRE","de_+S"
1030,162,2,"chou","PRO:invar","ce1_S"
1031,162,3,"faire","VER","faire_+MIT"
1032,162,4,",","PON",","
1033,162,5,"dont","PRO:invar","dont_S"
1034,162,6,"liayement","VER","<unknown>"
1035,163,1,"li","DET:def","le_S"
1036,163,2,"dous","ADJ","deus_*+T"
1037,163,3,"jhesus","NPR","jesu_Z"
1038,163,4,"vous","PRO:pers","vos1_S"
1039,163,5,"soucourra","VER","<unknown>"
1040,164,1,"et","CON:coord","et_S"
1041,164,2,"li","DET:def","le_S"
1042,164,3,"boins","ADJ","bon_+C"
1043,164,4,"angles","NOM","angele_+I"
1044,164,5,"acourra","VER","<nolem>"
1045,165,1,"liés","VER","lever_+M"
1046,165,2,"et","CON:coord","et_S"
1047,165,3,"joyaus","NOM","<unknown>"
1048,165,4,"pour","PRE","por2_+S"
1049,165,5,"vous","PRO:pers","vos1_S"
1050,165,6,"tensor","NOM","<nolem>"
1051,166,1,"contre","PRE","contre_S"
1052,166,2,"sathan","NPR","satan_Z"
1053,166,3,"et","CON:coord","et_S"
1054,166,4,"el","PRO:pers","il_S"
1055,166,5,"penser","VER","penser_+IMT"
1056,167,1,"vous","PRO:pers","vos1_S"
1057,167,2,"bien","ADV","bien1|bien2|bien_+IT|C|I"
1058,167,3,"tenir","VER","tenir1|tenir|tenoir_+T|MI|M"
1059,167,4,",","PON",","
1060,167,5,"la","ADV","là_+IIdTd"
1061,167,6,"vous","PRO:pers","vos1_S"
1062,167,7,"serés","VER","estre_M"
1063,167,8,",","PON",","
1064,168,1,"mes","VER","manoir1_+T"
1065,168,2,"que","PROCON","que3_S"
1066,168,3,"vous","PRO:pers","vos1_S"
1067,168,4,"bien","ADV","bien1|bien2|bien_+IT|C|I"
1068,168,5,"perseverés","VER","<unknown>"
1069,168,6,".","PON","."
1070,169,1,"ensi","ADV","ainsi_+IT"
1071,169,2,"rares","VER","<unknown>"
1072,169,3,"vous","PRO:pers","vos1_S"
1073,169,4,"tost","ADV","tost1|tost_+T|CI"
1074,169,5,"amy","NOM","ami_*+GIT"
1075,170,1,"et","CON:coord","et_S"
1076,170,2,"en","PRE","en1_+S"
1077,170,3,"caserés","NOM","<unknown>"
1078,170,4,"l'","DET:def","le_S"
1079,170,5,"anemy","NOM","enemi_*+I"
1080,170,6,".","PON","."
1081,171,1,"or","ADV","or4|or_+IT|CI"
1082,171,2,"en","PRE","en1_+S"
1083,171,3,"che","DET:demo","cel|cest_S|S"
1084,171,4,"point","NOM","point_+CIT"
1085,171,5,"cescuns","PRO:ind","chascun_S"
1086,171,6,"se","PRO:pers","soi1_S"
1087,171,7,"tiengne","VER","tenir|tenoir_M|M"
1088,172,1,"que","PROCON","que3_S"
1089,172,2,"requeirs","VER","<unknown>"
1090,172,3,"ne","PRO:clit","en2_S"
1091,172,4,"li","PRO:pers","il_S"
1092,172,5,"reviengne","VER","revenir_+Z"
1093,172,6,".","PON","."
1094,173,1,"nuls","DET:ind","nul_S"
1095,173,2,"homs","NOM","ome_+C"
1096,173,3,"ne","PRO:clit","en2_S"
1097,173,4,"voelt","VER","voloir_+I"
1098,173,5,"jovenes","ADJ","juene_*T"
1099,173,6,"morir","VER","morir_+IT"
1100,173,7,",","PON",","
1101,174,1,"anchois","ADV","ainçois_+G"
1102,174,2,"voelt","VER","voloir_+I"
1103,174,3,"on","PRO:invar","on_S"
1104,174,4,"cescuns","PRO:ind","chascun_S"
1105,174,5,"norir","VER","norrir_+M"
1106,175,1,"se","DET:poss","son4_S"
1107,175,2,"carongne","NOM","<unknown>"
1108,175,3,"pour","PRE","por2_+S"
1109,175,4,"lonc","ADJ","lonc_+CIT"
1110,175,5,"temps","NOM","tens_+CT"
1111,175,6,"vivre","VER","vivre1|vivre_+IT|MI"
1112,176,1,"et","CON:coord","et_S"
1113,176,2,"de","PRE","de_+S"
1114,176,3,"le","DET:def","le_S"
1115,176,4,"mort","NOM","mort_+CIT"
1116,176,5,"estre","VER","entr'estre|estre1_+M|+IT"
1117,176,6,"delivre","ADJ","delivre1|delivre_+T|I"
1118,176,7,",","PON",","
1119,177,1,"si","ADV","si_+IT"
1120,177,2,"estre","VER","entr'estre|estre1_+M|+IT"
1121,177,3,"poet","VER","pöoir_+I"
1122,177,4,",","PON",","
1123,177,5,"mes","NOM","mas|mes1|mes2|mes3|mes4|mois_+T|+T|+T|+T|+IT|+T"
1124,177,6,"ce","PRO:invar","ce1_S"
1125,177,7,"ne","PRO:clit","en2_S"
1126,177,8,"poet","VER","pöoir_+I"
1127,177,9,";","PON",";"
1128,178,1,"car","CON:coord","car_S"
1129,178,2,"li","DET:def","le_S"
1130,178,3,"createres","NOM","<unknown>"
1131,178,4,"ne","PRO:clit","en2_S"
1132,178,5,"voelt","VER","voloir_+I"
1133,178,6,".","PON","."
1134,179,1,"quant","ADV","cant_C"
1135,179,2,"li","DET:def","le_S"
1136,179,3,"cors","NOM","cors1|cors2_+IT|+IT"
1137,179,4,"faut","VER","falir_+IM"
1138,179,5,",","PON",","
1139,179,6,"l'","DET:def","le_S"
1140,179,7,"ame","NOM","ame_+CGIT"
1141,179,8,"se","DET:poss","son4_S"
1142,179,9,"part","NOM","part1|part2|part3|part4_+IT|+T|+T|+T"
1143,179,10,",","PON",","
1144,180,1,"ne","PRO:clit","en2_S"
1145,180,2,"set","VER","savoir|sëoir_+IM|+I"
1146,180,3,"ou","PREDET:en","en1+le_S"
1147,180,4,"va","VER","aler_+CMIT"
1148,180,5,",","PON",","
1149,180,6,"ne","PRO:clit","en2_S"
1150,180,7,"quele","ADJ","quel_C"
1151,180,8,"part","NOM","part1|part2|part3|part4_+IT|+T|+T|+T"
1152,180,9,".","PON","."
1153,181,1,"que","PROCON","que3_S"
1154,181,2,"devienent","VER","devenir_+Z"
1155,181,3,"dont","ADV","donc|dont_I|I"
1156,181,4,"les","DET:def","le_S"
1157,181,5,"rikaices","NOM","<unknown>"
1158,181,6,",","PON",","
1159,182,1,"li","DET:def","le_S"
1160,182,2,"grant","ADJ","grant_+CIT"
1161,182,3,"tresor","NOM","tresor_+IT"
1162,182,4,",","PON",","
1163,182,5,"les","DET:def","le_S"
1164,182,6,"grans","ADJ","grant_+I"
1165,182,7,"nobleces","NOM","noblece_*+IT"
1166,182,8,",","PON",","
1167,183,1,"li","DET:def","le_S"
1168,183,2,"delisce","NOM","<unknown>"
1169,183,3,"c'","PROCON","ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
1170,183,4,"on","PRO:invar","on_S"
1171,183,5,"a","VER","avoir_+CMI"
1172,183,6,"eut","VER","avoir|oloir_+MIdMd|+M"
1173,183,7,",","PON",","
1174,184,1,"li","DET:def","le_S"
1175,184,2,"mundain","ADJ","mondain_*+T"
1176,184,3,"sens","NOM","sens_+IT"
1177,184,4,"c'","PROCON","ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
1178,184,5,"on","PRO:invar","on_S"
1179,184,6,"a","VER","avoir_+CMI"
1180,184,7,"sceut","VER","savoir_+M"
1181,184,8,"?","PON","?"
1182,185,1,"chiuls","NOM","<unknown>"
1183,185,2,"qui","PROCON","qui_S"
1184,185,3,"mors","VER","morir_*+I"
1185,185,4,"est","VER","ester|estre1_+M|+I"
1186,185,5,",","PON",","
1187,185,6,"n'","PRO:clit","en2_S"
1188,185,7,"a","VER","avoir_+CMI"
1189,185,8,"riens","ADV","riens_Z"
1190,185,9,"au","PREDET:a","a+le_S"
1191,185,10,"sien","PRO:poss","son4_S"
1192,186,1,"et","CON:coord","et_S"
1193,186,2,"n'","PRO:clit","en2_S"
1194,186,3,"en","PRO:clit","en2_S"
1195,186,4,"portera","VER","porter_+MI"
1196,186,5,"fors","ADV","fors2|fuer1_+T|+T"
1197,186,6,"le","DET:def","le_S"
1198,186,7,"bien","NOM","bien2|bien_+IT|CI"
1199,187,1,"qu'","PROCON","que1|que2|que3|que4_S|S|S|S"
1200,187,2,"il","PRO:pers","il_S"
1201,187,3,"ara","VER","avoir_+M"
1202,187,4,"fait","VER","faire|farre_+CMI|M"
1203,187,5,"en","PRE","en1_+S"
1204,187,6,"veritét","NOM","<nolem>"
1205,187,7,";","PON",";"
1206,188,1,"et","CON:coord","et_S"
1207,188,2,"quant","ADV","cant_C"
1208,188,3,"il","PRO:pers","il_S"
1209,188,4,"n'","PRO:clit","en2_S"
1210,188,5,"eut","VER","avoir|oloir_+MIdMd|+M"
1211,188,6,"de","PRE","de_+S"
1212,188,7,"luy","PRO:pers","il|loi1_S|S"
1213,188,8,"pitét","NOM","pitié_+I"
1214,188,9,",","PON",","
1215,189,1,"qui","PROCON","qui_S"
1216,189,2,"sera","VER","estre1|estre|saveir|seoir_+I|CMI|M|M"
1217,189,3,"qui","PROCON","qui_S"
1218,189,4,"ly","PRO:pers","il_S"
1219,189,5,"aydera","VER","<unknown>"
1220,189,6,",","PON",","
1221,190,1,"quant","ADV","cant_C"
1222,190,2,"tout","PRO:ind","tot_S"
1223,190,3,"seul","ADJ","sol1|sol_+IT|I"
1224,190,4,"il","PRO:pers","il_S"
1225,190,5,"se","PRO:pers","soi1_S"
1226,190,6,"trouvera","VER","trover_*+I"
1227,190,7,"?","PON","?"
1228,191,1,"ciertes","ADV","certes_+Z"
1229,191,2,"il","PRO:pers","il_S"
1230,191,3,"se","PRO:pers","soi1_S"
1231,191,4,"doit","VER","devoir|dire_+CMI|+M"
1232,191,5,"bien","ADV","bien1|bien2|bien_+IT|C|I"
1233,191,6,"cremir","VER","criembre_+T"
1234,191,7,";","PON",";"
1235,192,1,"accuseur","NOM","acuseor_+G"
1236,192,2,"le","PRO:pers","il_S"
1237,192,3,"feront","VER","faire_+CMI"
1238,192,4,"fremir","VER","fremir_+IMT"
1239,193,1,"si","ADV","si_+IT"
1240,193,2,"que","PROCON","que3_S"
1241,193,3,"sathan","NOM","<nolem>_Z"
1242,193,4,"et","CON:coord","et_S"
1243,193,5,"si","DET:poss","son4_S"
1244,193,6,"pekiét","NOM","<nolem>"
1245,194,1,"dont","PRO:invar","dont_S"
1246,194,2,"se","PRO:pers","soi1_S"
1247,194,3,"sera","VER","estre1|estre|saveir|seoir_+I|CMI|M|M"
1248,194,4,"fort","ADJ","fort_+IT"
1249,194,5,"entekiét","NOM","<unknown>"
1250,194,6,";","PON",";"
1251,195,1,"s'","PRO:pers","soi1_S"
1252,195,2,"atendera","VER","<nolem>"
1253,195,3,"sen","DET:poss","son4_S"
1254,195,4,"jugement","NOM","jugement_+CIT"
1255,195,5,".","PON","."
1256,196,1,"l'","DET:def","le_S"
1257,196,2,"escripture","NOM","escriture_+Z"
1258,196,3,"dist","VER","dire_+CMI"
1259,196,4,",","PON",","
